"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82001600012313","Nodes","12313",21.000000,31.965108,"Default Known Flow Node","Known Flow",413491.333607,102660.468863,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82001600000181","Nodes","181",21.000000,29.519888,"DDS demands","Known Flow",414576.589396,105258.273813,,0.000000,-6.989999,,-20.980000,-7.300000,-6.690000,,-4.199999,,,-41.277097,-46.159999,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,"I2 PROFILE",,
"82001600001022","Nodes","1022",21.000000,29.645636,"DDS demands","Known Flow",414570.489964,105262.213853,,0.000000,,,,-3.479999,-1.549999,,,,,-4.497916,-5.030000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"82001600000184","Nodes","184",21.000000,31.777616,"DDS demands","Known Flow",414508.025947,105274.032856,,0.000000,-22.209998,,,-0.199999,-1.649999,,,,,-21.514881,-24.059999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"82001600000566","Nodes","566",21.000000,31.296012,"DDS demands","Known Flow",414973.506074,104798.970727,,0.000000,,,,,-7.820000,,,,,-6.992784,-7.820000,,"",,,,,"D1 PROFILE",,,,
"82001600012096","Nodes","12096",21.000000,31.611167,"Default Known Flow Node","Known Flow",415041.979093,104835.557737,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82001600000163","Nodes","163",21.000000,31.736099,"DDS demands","Known Flow",415076.014102,104822.690733,,0.000000,-0.560000,,,-4.150000,-2.840000,,,,,-6.751345,-7.550000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"82001600000744","Nodes","744",21.000000,49.101164,"DDS demands","Known Flow",416732.096095,104734.723427,,0.000000,,,,,-4.639999,,,,,-4.149170,-4.639999,,"",,,,,"D1 PROFILE",,,,
"82001600000743","Nodes","743",21.000000,49.773864,"DDS demands","Known Flow",416727.240584,104764.227193,,0.000000,,,,,-8.399999,,,,,-7.511430,-8.399999,,"",,,,,"D1 PROFILE",,,,
"82001600000010","Nodes","FORESTLAKE AVENUE DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",416737.046554,104763.286717,,289.999999,,,,,,,,,,71.063493,79.469995,,"",,,,,,,,,
"82001600000457","Nodes","457",21.000000,46.717426,"DDS demands","Known Flow",416480.764484,104791.578725,,0.000000,,,,,-6.329999,,,,,-5.660399,-6.329999,,"",,,,,"D1 PROFILE",,,,
"82001600000456","Nodes","456",21.000000,47.323780,"Default Known Flow Node","Known Flow",416480.715832,104803.916244,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82001600000007","Nodes","LAKEVIEW DRIVE DG, Site ID 3350",21.000000,47.500000,"Default Known Pressure Node","Known Pressure",416477.125483,104804.281728,,799.999977,,,,,,,,,,167.701630,187.539997,,"",,,,,,,,,
"82001600000212","Nodes","212",21.000000,37.077474,"Default Known Flow Node","Known Flow",416165.897398,104899.945754,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82001600000229","Nodes","229",21.000000,37.106056,"DDS demands","Known Flow",416140.217946,104876.711039,,0.000000,,,,,-3.650000,,,,,-3.263895,-3.650000,,"",,,,,"D1 PROFILE",,,,
"82001600000230","Nodes","230",21.000000,37.108423,"Default Known Flow Node","Known Flow",416182.133403,104881.598749,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82001600000702","Nodes","702",21.000000,37.198912,"DDS demands","Known Flow",413741.619255,103078.430134,,0.000000,,,,,-2.789999,,,,,-2.494867,-2.789999,,"",,,,,"D1 PROFILE",,,,
"82001600000690","Nodes","690",21.000000,39.101758,"DDS demands","Known Flow",413786.112697,103529.820794,,0.000000,,,,,-3.869999,,,,,-3.460623,-3.869999,,"",,,,,"D1 PROFILE",,,,
"82001600012079","Nodes","12079",21.000000,40.370567,"Default Known Flow Node","Known Flow",413722.342373,103592.090770,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82001600000699","Nodes","699",21.000000,35.994521,"Default Known Flow Node","Known Flow",413924.869596,103775.579333,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
