"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82004100000232","Nodes","232",21.000000,40.764266,"DDS demands","Known Flow",388919.350984,106412.097166,,0.000000,,,,,,,-10.889999,,,,,,-9.738032,-10.889999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000181","Nodes","181",21.000000,40.670690,"DDS demands","Known Flow",389040.355115,106582.954847,,0.000000,,,,,,,-11.839999,,,,,,-10.587540,-11.839999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001007","Nodes","1007",21.000000,40.673970,"DDS demands","Known Flow",388995.357005,106487.709186,,0.000000,,,,,,,-8.560000,,,,,,-7.654505,-8.560000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000379","Nodes","379",21.000000,37.626224,"DDS demands","Known Flow",389055.486493,106209.330487,,0.000000,,,,,,,-9.090000,,,,,,-8.128440,-9.090000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000016","Nodes","16",21.000000,38.784731,"Default Known Flow Node","Known Flow",389049.039472,106201.685089,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000527","Nodes","527",21.000000,39.763357,"DDS demands","Known Flow",388931.674279,106272.963639,,0.000000,,,,,,,-6.010000,,,,,,-5.374249,-6.010000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000247","Nodes","247",21.000000,36.369810,"Default Known Flow Node","Known Flow",389073.210026,106263.458125,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000249","Nodes","249",21.000000,36.361557,"DDS demands","Known Flow",388981.500001,106302.668136,,0.000000,,,,,,,-0.799999,,,,,,-0.715374,-0.799999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000255","Nodes","255",21.000000,36.018661,"DDS demands","Known Flow",389038.064439,106322.222802,,0.000000,,,,,,,-4.880000,,,,,,-4.363783,-4.880000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000256","Nodes","256",21.000000,35.903518,"DDS demands","Known Flow",388955.580994,106318.137140,,0.000000,,,,,,,-1.559999,,,,,,-1.394979,-1.559999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001000","Nodes","1000",21.000000,31.311306,"Default Known Flow Node","Known Flow",388605.303899,107576.398483,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001001","Nodes","1001",21.000000,31.335091,"Default Known Flow Node","Known Flow",388479.491865,107446.899447,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000332","Nodes","332",21.000000,30.100792,"DDS demands","Known Flow",388931.618056,107965.798159,,0.000000,-3.720000,,,0.000000,,,-7.170000,,-15.999999,,,,-24.045520,-26.890000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,"I2 PROFILE",,,
"82004100000220","Nodes","220",21.000000,34.626001,"DDS demands","Known Flow",388866.480705,107303.921617,,0.000000,,,,,,,-13.480000,,,,,,-12.054057,-13.480000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000219","Nodes",,21.000000,29.655791,"DDS demands","Known Flow",388831.370891,107890.966874,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000152","Nodes","152",21.000000,34.724015,"Default Known Flow Node","Known Flow",388913.259891,107379.407377,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000156","Nodes","156",21.000000,34.528789,"Default Known Flow Node","Known Flow",388893.649616,107291.544108,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000154","Nodes","154",21.000000,34.448989,"DDS demands","Known Flow",388906.776510,107282.565318,,0.000000,,,,,,,-8.029999,,,,,,-7.180569,-8.029999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000155","Nodes","155",21.000000,34.497864,"Default Known Flow Node","Known Flow",388897.874003,107270.989444,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000183","Nodes","183",21.000000,35.136787,"DDS demands","Known Flow",389278.321890,107191.522008,,0.000000,,,,,,,-5.359999,,,,,,-4.793007,-5.359999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000034","Nodes","34",21.000000,40.172451,"DDS demands","Known Flow",389207.620746,106528.954998,,0.000000,,,,,,,-14.449999,,,,,,-12.921448,-14.449999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001974","Nodes",,21.000000,37.311704,"Default Known Flow Node","Known Flow",389080.544028,106468.564181,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000231","Nodes","231",21.000000,33.703323,"DDS demands","Known Flow",389444.406238,106937.655120,,0.000000,,,,,,,-12.229999,,,,,,-10.936285,-12.229999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000214","Nodes","214",21.000000,33.606472,"DDS demands","Known Flow",389568.856927,107055.473782,,0.000000,,,,,,,-2.809999,,,,,,-2.512752,-2.809999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001978","Nodes","-282345",21.000000,33.431280,"Default Known Flow Node","Known Flow",389482.869595,106948.996260,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000659","Nodes","659",21.000000,38.019261,"Default Known Flow Node","Known Flow",389596.935895,107267.339678,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000107","Nodes","107",21.000000,39.669055,"DDS demands","Known Flow",388521.708876,106679.005238,,0.000000,-5.369999,,,,,,-7.050000,,,,,,-11.106186,-12.419999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82004100000106","Nodes","106",21.000000,40.379908,"DDS demands","Known Flow",388429.659748,106680.467548,,0.000000,,0.000000,-1.940000,,,,-5.369999,,,,,,-6.536732,-7.309999,,"",,"C2 PROFILE","C3  PROFILE",,,,"D1 PROFILE",,,,,
"82004100001993","Nodes",,21.000000,31.950755,"DDS demands","Known Flow",388514.150036,106281.800829,,0.000000,-3.160000,,,,,,-0.239999,,,,,,-3.040341,-3.400000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82004100001998","Nodes","-842",21.000000,32.010359,"Default Known Flow Node","Known Flow",388482.346859,106282.786997,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000141","Nodes","141",21.000000,49.073728,"DDS demands","Known Flow",388767.288886,106477.747850,,0.000000,,,,,,,-5.830000,,,,,,-5.213290,-5.830000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001946","Nodes","-241066",21.000000,49.702155,"Default Known Flow Node","Known Flow",388723.614931,106554.014204,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000129","Nodes","129",21.000000,45.514806,"DDS demands","Known Flow",388726.136670,106453.731272,,0.000000,-5.700000,,,,,,-4.460000,,,,,,-9.085254,-10.159999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82004100000606","Nodes","606",21.000000,43.384930,"DDS demands","Known Flow",388550.655904,106587.435768,,0.000000,,,,,,,-1.159999,,,,,,-1.037292,-1.159999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001006","Nodes","1006",21.000000,30.386947,"Default Known Flow Node","Known Flow",388678.073919,107555.742477,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000611","Nodes","611",21.000000,39.906347,"DDS demands","Known Flow",388539.010594,106456.375984,,0.000000,,,,,,,-1.360000,,,,,,-1.216136,-1.360000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001898","Nodes","-1000",21.000000,39.954856,"Default Known Flow Node","Known Flow",388505.423074,106477.245106,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001005","Nodes","1005",21.000000,31.018796,"Default Known Flow Node","Known Flow",388652.863912,107587.814486,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000190","Nodes","190",21.000000,42.735166,"DDS demands","Known Flow",388599.751301,106524.465292,,0.000000,,,,,,,-21.829999,,,,,,-19.520775,-21.829999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000605","Nodes","605",21.000000,44.236969,"DDS demands","Known Flow",388582.883893,106644.537229,,0.000000,,,,,,,-2.750000,,-29.389998,,,,-28.740161,-32.139997,,"",,,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"82004100000132","Nodes","P12130377, PARK ROAD, -3.88SCMH",22.999998,44.475354,"CSEP DDS Matched","Known Flow",388523.372606,106772.403257,,0.000000,,,,,,,,-3.880000,,,,,-3.469565,-3.880000,,"",,,,,,,,"DC PROFILE",,,,
"82004100000277","Nodes","277",21.000000,38.935627,"DDS demands","Known Flow",388956.555045,106720.178655,,0.000000,,,,,,,-4.730000,,,,,,-4.229650,-4.730000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001948","Nodes",,21.000000,36.491334,"DDS demands","Known Flow",389045.961132,106825.254095,,0.000000,,,,,,,-14.649999,,,,,,-13.100292,-14.649999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000274","Nodes","274",21.000000,39.320548,"DDS demands","Known Flow",388928.701339,106691.823782,,0.000000,,,,,,,-16.309999,,,,,,-14.584693,-16.309999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000041","Nodes","41",21.000000,34.574898,"DDS demands","Known Flow",389331.094191,107047.910911,,0.000000,-1.420000,,,,,,-16.639999,,,,,,-16.149575,-18.059999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82004100000040","Nodes","40",21.000000,34.757443,"DDS demands","Known Flow",389278.617218,107002.591375,,0.000000,,,,,,,-9.439999,,,,,,-8.441416,-9.439999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000087","Nodes","87",21.000000,36.939782,"DDS demands","Known Flow",388870.945822,106970.500344,,0.000000,,,,,,,-3.739999,,,,,,-3.344374,-3.739999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000411","Nodes","411",21.000000,36.763468,"DDS demands","Known Flow",388930.881402,107035.075701,,0.000000,,,,,,,-1.259999,,,,,,-1.126714,-1.259999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000360","Nodes","360",21.000000,36.986364,"DDS demands","Known Flow",388865.861929,106964.695072,,0.000000,,,,,,,-1.190000,,,,,,-1.064119,-1.190000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000088","Nodes","88",21.000000,43.709408,"DDS demands","Known Flow",388797.696951,106899.645298,,0.000000,,,,,,,-16.860000,,,,,,-15.076514,-16.860000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000090","Nodes","90",21.000000,43.765960,"DDS demands","Known Flow",388784.912772,106887.161173,,0.000000,,,,,,,-1.960000,,,,,,-1.752667,-1.960000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000229","Nodes","229",21.000000,35.469631,"DDS demands","Known Flow",388674.501004,106985.154546,,0.000000,0.000000,0.000000,0.000000,0.000000,,,-1.789999,,,,,,-1.600649,-1.789999,,"","C1 PROFILE","C2 PROFILE","C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,
"82004100000278","Nodes","Logger 3287, Heddington Drive",21.000000,35.182375,"Val Log Cath","Known Flow",388676.288918,107026.661333,,0.000000,,,,,,,-5.039999,,,,,,-4.506857,-5.039999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001982","Nodes","-305287",21.000000,35.486214,"Default Known Flow Node","Known Flow",388679.240909,106994.979098,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001942","Nodes","-231842",21.000000,43.116611,"Default Known Flow Node","Known Flow",388812.190955,106971.872318,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000089","Nodes","89",21.000000,42.066350,"DDS demands","Known Flow",388794.658950,107041.920337,,0.000000,,,,,,,-6.459999,,,,,,-5.776647,-6.459999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000481","Nodes","481",21.000000,34.257432,"DDS demands","Known Flow",389043.442772,107362.826674,,0.000000,,,,,,,-13.109999,,,,,,-11.723196,-13.109999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001983","Nodes","-305292",21.000000,28.902968,"Default Known Flow Node","Known Flow",388818.454373,107788.573626,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000147","Nodes","147",21.000000,29.324278,"DDS demands","Known Flow",388795.810122,107808.563953,,0.000000,0.000000,,,,,,0.000000,,-0.540000,,,,-0.482877,-0.540000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"82004100001991","Nodes","-31001",21.000000,29.336477,"Default Known Flow Node","Known Flow",388793.821764,107812.278530,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001010","Nodes","1010",21.000000,31.379782,"Default Known Flow Node","Known Flow",388616.198902,107529.028470,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000198","Nodes","198",21.000000,28.676692,"DDS demands","Known Flow",388837.628572,107766.937770,,0.000000,-8.329999,,,,,,0.000000,,,,,,-7.448834,-8.329999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82004100000671","Nodes","671",21.000000,33.399330,"Default Known Flow Node","Known Flow",389113.801102,107746.937797,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000331","Nodes","331",21.000000,30.472367,"DDS demands","Known Flow",388964.697332,107932.617103,,0.000000,,,,,,,-6.780000,,,,,,-6.062797,-6.780000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100002003","Nodes","2003",21.000000,32.032230,"DDS demands","Known Flow",389170.071338,107629.490032,,0.000000,,,,,,,-9.079999,,,,,,-8.119498,-9.079999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100002004","Nodes","2004",21.000000,32.328386,"DDS demands","Known Flow",389230.332743,107646.049661,,0.000000,,,,,,,-4.159999,,,,,,-3.719946,-4.159999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100001922","Nodes","-206839",21.000000,36.631940,"Default Known Flow Node","Known Flow",389550.749280,107479.094688,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000677","Nodes","677",21.000000,37.953339,"Default Known Flow Node","Known Flow",389502.616524,107614.588130,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000676","Nodes","676",21.000000,37.705313,"DDS demands","Known Flow",389474.924578,107588.028269,,0.000000,,,,,,,-15.999999,,,,,,-14.307486,-15.999999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000674","Nodes","674",21.000000,34.415941,"DDS demands","Known Flow",389966.607017,107942.419779,,0.000000,,,,,,,-5.179999,,,,,,-4.632048,-5.179999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000675","Nodes","675",21.000000,34.112682,"Default Known Flow Node","Known Flow",390092.109303,107899.705571,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001019","Nodes","1019",21.000000,31.363112,"Default Known Flow Node","Known Flow",388627.490905,107379.991429,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000393","Nodes","393",21.000000,33.352049,"DDS demands","Known Flow",388425.871358,107223.496305,,0.000000,,,,,,,-3.180000,,,,,,-2.843613,-3.180000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000578","Nodes","OPR, 578",21.000000,33.267690,"OPR","Known Flow",388415.931411,107227.087489,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000395","Nodes","395",21.000000,33.058965,"DDS demands","Known Flow",388381.707703,107202.222470,,0.000000,,,,,,,-1.330000,,,,,,-1.189309,-1.330000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000579","Nodes","579",21.000000,33.366266,"DDS demands","Known Flow",388432.711520,107266.679108,,0.000000,,,,,,,-1.690000,,,,,,-1.511228,-1.690000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000500","Nodes","500",21.000000,33.061355,"DDS demands","Known Flow",388311.913188,106972.283353,,0.000000,,0.000000,,,,,-8.539999,,,,,,-7.636620,-8.539999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"82004100001018","Nodes","1018",21.000000,31.192424,"Default Known Flow Node","Known Flow",388596.247896,107411.684438,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001016","Nodes","1016",21.000000,34.740659,"DDS demands","Known Flow",388299.252324,106275.889377,,0.000000,,,,,,,-2.219999,,,,,,-1.985163,-2.219999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000638","Nodes","638",21.000000,35.081061,"Default Known Flow Node","Known Flow",388341.304365,106369.654281,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001017","Nodes","1017",21.000000,25.377788,"DDS demands","Known Flow",388256.953804,107358.833423,,0.000000,,-35.849999,,,,,,,,,,,-32.057711,-35.849999,,"",,"C2 PROFILE",,,,,,,,,,
"82004100000637","Nodes","637",21.000000,35.204575,"Default Known Flow Node","Known Flow",388351.231830,106392.817161,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001015","Nodes","1015",21.000000,31.300936,"Default Known Flow Node","Known Flow",388610.151900,107581.319484,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001014","Nodes","1014",21.000000,31.490737,"Default Known Flow Node","Known Flow",388589.371895,107491.712460,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001012","Nodes","1012",21.000000,33.412425,"Default Known Flow Node","Known Flow",388508.182872,107164.041370,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001011","Nodes","1011",21.000000,31.502378,"Default Known Flow Node","Known Flow",388525.144877,107406.149436,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000279","Nodes","279",21.000000,34.050894,"DDS demands","Known Flow",388584.926372,107101.615462,,0.000000,-2.529999,,,,,,-4.199999,,,,,,-6.018086,-6.729999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82004100001009","Nodes","1009",21.000000,31.520522,"Default Known Flow Node","Known Flow",388542.265882,107463.976452,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100001008","Nodes","1008",21.000000,32.934268,"Default Known Flow Node","Known Flow",388582.622893,107281.095402,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000148","Nodes","148",21.000000,34.947376,"DDS demands","Known Flow",389164.275914,107466.320190,,0.000000,,,,,,,-0.199999,,0.000000,,,,-0.178843,-0.199999,,"",,,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"82004100000080","Nodes","80",21.000000,36.134831,"DDS demands","Known Flow",389017.938060,107147.670097,,0.000000,,,,,,,-6.010000,,,,,,-5.374249,-6.010000,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000078","Nodes","78",21.000000,35.939683,"DDS demands","Known Flow",389095.225579,107233.488700,,0.000000,,,,,,,-19.169999,,,,,,-17.142156,-19.169999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000127","Nodes","127",21.000000,42.974776,"DDS demands","Known Flow",388680.380184,106430.082745,,0.000000,,,,,,,-12.449999,,,,,,-11.133012,-12.449999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000688","Nodes","688",21.000000,44.687545,"Default Known Flow Node","Known Flow",388780.589326,105634.790108,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000692","Nodes","692",21.000000,44.660898,"DDS demands","Known Flow",388802.074795,105663.077560,,0.000000,,,,,,,,,-6.880000,,,,-6.152219,-6.880000,,"",,,,,,,,,"I2 PROFILE",,,
"82004100000200","Nodes","200",21.000000,28.094863,"DDS demands","Known Flow",388761.432785,107646.107048,,0.000000,-5.189999,,,,,,0.000000,,,,,,-4.640990,-5.189999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82004100000199","Nodes","199",21.000000,28.651981,"DDS demands","Known Flow",388843.351179,107740.131863,,0.000000,,,,,,,,,-4.179999,,,,-3.737830,-4.179999,,"",,,,,,,,,"I2 PROFILE",,,
"82004100000777","Nodes","777",21.000000,42.409933,"Default Known Flow Node","Known Flow",388556.029885,106493.912188,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000541","Nodes","541",21.000000,32.051872,"DDS demands","Known Flow",389573.061283,106930.104255,,0.000000,,,,,,,-7.349999,,,,,,-6.572501,-7.349999,,"",,,,,,,"D1 PROFILE",,,,,
"82004100000668","Nodes","668",21.000000,32.014025,"Default Known Flow Node","Known Flow",388480.483821,106282.799610,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000120","Nodes","120",21.000000,31.977687,"DDS demands","Known Flow",388533.920011,106281.559162,,0.000000,-16.549998,,,0.000000,,,-9.000000,,,,,,-22.847266,-25.549999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"82004100000690","Nodes","690",21.000000,44.422916,"DDS demands","Known Flow",388813.302340,105759.099639,,0.000000,-46.099998,,,,,,,,,,,,-41.223444,-46.099998,,"","C1 PROFILE",,,,,,,,,,,
"82004100001995","Nodes","-667",21.000000,44.256810,"Default Known Flow Node","Known Flow",388837.490092,105842.528825,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000523","Nodes","523",21.000000,42.541785,"DDS demands","Known Flow",388810.468528,106390.714775,,0.000000,-5.989999,,,-3.629999,,,-8.600000,,,,,,-16.292650,-18.220000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"82004100001900","Nodes","-1256",21.000000,44.258223,"Default Known Flow Node","Known Flow",388851.471020,105836.570436,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82004100000024","Nodes","24",21.000000,40.767615,"DDS demands","Known Flow",388864.460433,106623.408799,,0.000000,,,-3.170000,,,,-20.059999,,,,,,-20.772680,-23.229999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"82004100000025","Nodes","25",21.000000,39.548894,"DDS demands","Known Flow",388911.832551,106675.253782,,0.000000,,,,,,,-1.169999,,-2.529999,,,,-3.308606,-3.699999,,"",,,,,,,"D1 PROFILE",,"I2 PROFILE",,,
