"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82002800000151","Nodes","151","21.000000","37.254585","DDS demands","Known Flow","488397.694961","119877.265928","","0.000000","","","","","-6.190000","","","","","","-5.535208","-6.190000","","","","","","","D1 PROFILE","","","","",""
"82002800001006","Nodes","1006","21.000000","36.958575","Default Known Flow Node","Known Flow","488381.907554","119836.110928","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002800005545","Nodes","5545","21.000000","35.776039","Default Known Flow Node","Known Flow","487748.224877","121532.037280","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002800000564","Nodes","564","21.000000","35.753637","DDS demands","Known Flow","487746.347280","121529.890000","","0.000000","","","","","-9.260000","","","","","","-8.280457","-9.260000","","","","","","","D1 PROFILE","","","","",""
"82002800101020","Nodes","101020","21.000000","35.689598","Default Known Flow Node","Known Flow","487786.471887","121557.982287","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002800000327","Nodes","327","21.000000","35.469303","DDS demands","Known Flow","487906.112920","121481.967266","","0.000000","","","","","-17.200001","","","","","","-15.380549","-17.200001","","","","","","","D1 PROFILE","","","","",""
"82002800000173","Nodes","173","21.000000","37.692935","DDS demands","Known Flow","486989.884670","120641.507038","","0.000000","","","","","-1.479999","","","","","","-1.323442","-1.479999","","","","","","","D1 PROFILE","","","","",""
"82002800000127","Nodes","127","21.000000","37.983319","DDS demands","Known Flow","487074.646693","120487.591996","","0.000000","","","","","-3.540000","","","","","","-3.165531","-3.540000","","","","","","","D1 PROFILE","","","","",""
"82002800000363","Nodes","363","21.000000","39.173877","DDS demands","Known Flow","488109.263975","121168.941181","","0.000000","","","","","-8.220000","","","","","","-7.350471","-8.220000","","","","","","","D1 PROFILE","","","","",""
"82002800000364","Nodes","364","21.000000","39.312259","DDS demands","Known Flow","488083.775968","121213.405193","","0.000000","","","","","-1.779999","","","","","","-1.591707","-1.779999","","","","","","","D1 PROFILE","","","","",""
