"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"82124800008014","Nodes","8014",21.000000,24.185455,"Default Known Flow Node","Known Flow",428998.796352,93963.869900,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800008013","Nodes","8013",21.000000,24.185455,"Default Known Flow Node","Known Flow",428991.191428,93967.723061,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000028","Nodes","28",21.000000,24.244224,"DDS demands","Known Flow",429232.757856,93855.770247,,0.000000,,,-1.230000,-1.099888,-1.230000,,"",,,"D1 PROFILE"
"82124800000027","Nodes","27",21.000000,24.292740,"DDS demands","Known Flow",429212.093750,93876.796875,,0.000000,,,-7.230000,-6.465195,-7.230000,,"",,,"D1 PROFILE"
"82124800000095","Nodes","95",21.000000,24.461745,"Default Known Flow Node","Known Flow",429049.140950,93984.910190,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800008003","Nodes","8003",21.000000,24.349329,"Default Known Flow Node","Known Flow",429014.248292,94050.792697,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000058","Nodes","58",21.000000,24.320648,"DDS demands","Known Flow",429013.299106,94068.062127,,0.000000,,-3.319999,-10.090000,-11.991462,-13.410000,,"",,"C4 PROFILE","D1 PROFILE"
"82124800000062","Nodes","62",21.000000,24.778880,"DDS demands","Known Flow",428889.833633,94052.879779,,0.000000,,,-2.949999,-2.637942,-2.949999,,"",,,"D1 PROFILE"
"82124800000055","Nodes","55",21.000000,23.639014,"DDS demands","Known Flow",428706.931698,94135.474307,,0.000000,,,-2.589999,-2.316024,-2.589999,,"",,,"D1 PROFILE"
"82124800000050","Nodes","50",21.000000,24.212652,"DDS demands","Known Flow",428703.522883,94056.936353,,0.000000,,,-3.420000,-3.058225,-3.420000,,"",,,"D1 PROFILE"
"82124800000047","Nodes","47",21.000000,23.393899,"DDS demands","Known Flow",428933.484478,94245.298357,,0.000000,-3.110000,,-7.170000,-9.192560,-10.280000,,"","C1 PROFILE",,"D1 PROFILE"
"82124800000012","Nodes","12",21.000000,23.571035,"DDS demands","Known Flow",429028.586086,94267.926732,,0.000000,,,-17.849999,-15.961788,-17.849999,,"",,,"D1 PROFILE"
"82124800000007","Nodes","7",21.000000,22.726088,"DDS demands","Known Flow",429001.425877,94462.394350,,0.000000,,,-15.189999,-13.583169,-15.189999,,"",,,"D1 PROFILE"
"82124800000008","Nodes","8",21.000000,22.743882,"DDS demands","Known Flow",428809.406250,94414.796875,,0.000000,,,-13.689999,-12.241842,-13.689999,,"",,,"D1 PROFILE"
"82124800000009","Nodes","9",21.000000,22.981842,"DDS demands","Known Flow",429018.751226,94363.022523,,0.000000,,,-7.739999,-6.921246,-7.739999,,"",,,"D1 PROFILE"
"82124800000097","Nodes","97",21.000000,22.623216,"DDS demands","Known Flow",429168.312500,94548.500000,,0.000000,,,-3.240000,-2.897266,-3.240000,,"",,,"D1 PROFILE"
"82124800000800","Nodes","800",21.000000,22.715093,"Default Known Flow Node","Known Flow",428990.273929,94513.573828,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000006","Nodes","6",21.000000,22.714010,"DDS demands","Known Flow",428987.685083,94523.929209,,0.000000,,,-6.789999,-6.071739,-6.789999,,"",,,"D1 PROFILE"
"82124800000079","Nodes","79",21.000000,24.290812,"Default Known Flow Node","Known Flow",428787.121208,94021.193022,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000084","Nodes","84",21.000000,24.290812,"Default Known Flow Node","Known Flow",428787.463830,94013.084317,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000071","Nodes","71",21.000000,24.293062,"DDS demands","Known Flow",428783.009752,94030.862558,,0.000000,,,-2.089999,-1.868915,-2.089999,,"",,,"D1 PROFILE"
"82124800000072","Nodes","72",21.000000,24.285811,"DDS demands","Known Flow",428809.581941,94019.289570,,0.000000,,,-1.749999,-1.564881,-1.749999,,"",,,"D1 PROFILE"
"82124800000070","Nodes","70",21.000000,24.345139,"Default Known Flow Node","Known Flow",428782.476786,94060.858844,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000045","Nodes","45",21.000000,24.857090,"Default Known Flow Node","Known Flow",428866.760747,94063.453393,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000046","Nodes","46",21.000000,24.940891,"Default Known Flow Node","Known Flow",428867.636046,94057.886490,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800008004","Nodes","8004",21.000000,22.941905,"Default Known Flow Node","Known Flow",429116.131634,94346.493742,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800008019","Nodes","8019",21.000000,22.941905,"Default Known Flow Node","Known Flow",429111.949653,94302.483373,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000017","Nodes","17",21.000000,21.861291,"DDS demands","Known Flow",429191.810619,94248.191220,,0.000000,,,-4.090000,-3.657351,-4.090000,,"",,,"D1 PROFILE"
"82124800000018","Nodes","18",21.000000,21.690476,"DDS demands","Known Flow",429236.331785,94233.039896,,0.000000,,,-6.650000,-5.946549,-6.650000,,"",,,"D1 PROFILE"
"82124800000015","Nodes","15",21.000000,22.062887,"DDS demands","Known Flow",429182.310424,94171.051868,,0.000000,,,-16.659999,-14.897669,-16.659999,,"",,,"D1 PROFILE"
"82124800000040","Nodes","40",21.000000,23.951012,"DDS demands","Known Flow",428855.977040,94144.372541,,0.000000,,,-2.409999,-2.155065,-2.409999,,"",,,"D1 PROFILE"
"82124800000042","Nodes","42",21.000000,24.021134,"DDS demands","Known Flow",428860.034094,94137.634883,,0.000000,,,-1.190000,-1.064119,-1.190000,,"",,,"D1 PROFILE"
"82124800000043","Nodes","43",21.000000,24.445234,"DDS demands","Known Flow",428873.006502,94095.105090,,0.000000,,,-3.800000,-3.398028,-3.800000,,"",,,"D1 PROFILE"
"82124800000026","Nodes","26",21.000000,24.422660,"DDS demands","Known Flow",429232.812500,93845.398437,,0.000000,,,-3.130000,-2.798902,-3.130000,,"",,,"D1 PROFILE"
"82124800000037","Nodes","37",21.000000,23.425407,"DDS demands","Known Flow",428823.967177,94225.375866,,0.000000,,,-3.039999,-2.718422,-3.039999,,"",,,"D1 PROFILE"
"82124800000038","Nodes","38",21.000000,23.413142,"DDS demands","Known Flow",428913.660681,94211.372763,,0.000000,,,-5.929999,-5.302711,-5.929999,,"",,,"D1 PROFILE"
"82124800000039","Nodes","39",21.000000,23.456675,"DDS demands","Known Flow",428825.397080,94217.511400,,0.000000,,,-4.519999,-4.041864,-4.519999,,"",,,"D1 PROFILE"
"82124800000034","Nodes","34",21.000000,23.291998,"DDS demands","Known Flow",428636.032422,94168.134251,,0.000000,,,-7.929999,-7.091147,-7.929999,,"",,,"D1 PROFILE"
"82124800000051","Nodes","51",21.000000,23.848786,"DDS demands","Known Flow",428708.221356,94127.478428,,0.000000,,,-5.599999,-5.007620,-5.599999,,"",,,"D1 PROFILE"
"82124800000052","Nodes","52",21.000000,24.213207,"DDS demands","Known Flow",428770.382870,94120.514275,,0.000000,,,-3.180000,-2.843613,-3.180000,,"",,,"D1 PROFILE"
"82124800000068","Nodes","68",21.000000,24.354618,"DDS demands","Known Flow",428879.024479,93911.232072,,0.000000,,,-6.190000,-5.535208,-6.190000,,"",,,"D1 PROFILE"
"82124800008018","Nodes","8018",21.000000,24.350784,"Default Known Flow Node","Known Flow",428879.984073,93895.763406,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800008009","Nodes","8009",21.000000,24.392077,"Default Known Flow Node","Known Flow",428869.965905,93894.918963,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800008010","Nodes","8010",21.000000,24.350784,"Default Known Flow Node","Known Flow",428881.864879,93890.965432,,0.000000,,,,0.000000,0.000000,,"",,,
"82124800000081","Nodes","81",21.000000,23.335013,"DDS demands","Known Flow",428624.807188,93979.928468,,0.000000,,,-5.339999,-4.775123,-5.339999,,"",,,"D1 PROFILE"
"82124800000082","Nodes","82",21.000000,23.323794,"DDS demands","Known Flow",428634.406250,93967.796875,,0.000000,,,-2.440000,-2.181891,-2.440000,,"",,,"D1 PROFILE"
