"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"82061400000042","Nodes","42",21.000000,63.741796,"DDS demands","Known Flow",442728.113750,124840.356875,,0.000000,,,,-3.319999,,-2.968803,-3.319999,,"",,,,"D1 PROFILE",
"82061400000044","Nodes","44",21.000000,64.660533,"Default Known Flow Node","Known Flow",442836.511387,125295.686718,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000038","Nodes","38",21.000000,63.751486,"DDS demands","Known Flow",442805.892506,125091.683012,,0.000000,,,-9.580000,-5.389999,,-13.386441,-14.970000,,"",,,"C4 PROFILE","D1 PROFILE",
"82061400000039","Nodes","39",21.000000,63.625831,"DDS demands","Known Flow",442827.151824,124945.328867,,0.000000,,-2.580000,,-11.159999,,-12.286554,-13.739999,,"",,"C3  PROFILE",,"D1 PROFILE",
"82061400000036","Nodes","36",21.000000,64.054273,"DDS demands","Known Flow",442824.762738,125160.937947,,0.000000,,,,-13.409999,,-11.991461,-13.409999,,"",,,,"D1 PROFILE",
"82061400000037","Nodes","37",21.000000,63.934203,"DDS demands","Known Flow",442852.397917,125134.560447,,0.000000,,,,-4.969999,,-4.444263,-4.969999,,"",,,,"D1 PROFILE",
"82061400000025","Nodes","25",21.000000,64.525089,"DDS demands","Known Flow",442847.113750,125295.661562,,0.000000,,,,-4.949999,,-4.426378,-4.949999,,"",,,,"D1 PROFILE",
"82061400000045","Nodes","45",21.000000,64.388773,"DDS demands","Known Flow",442841.891051,125223.682255,,0.000000,,,,-1.649999,,-1.475459,-1.649999,,"",,,,"D1 PROFILE",
"82061400000031","Nodes","P11126377, Plots 1-4, Hursley Garage, 8.12",22.999998,64.206546,"CSEP Unmatched","Known Flow",442862.909027,125346.203936,,0.000000,,,,,-8.120000,-7.261049,-8.120000,,"",,,,,"DC PROFILE"
"82061400000026","Nodes","26",21.000000,64.282623,"DDS demands","Known Flow",442883.426250,125288.356875,,0.000000,,,,-4.489999,,-4.015038,-4.489999,,"",,,,"D1 PROFILE",
"82061400000046","Nodes","46",21.000000,64.388773,"Default Known Flow Node","Known Flow",442844.926250,125210.356875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000028","Nodes","28",21.000000,64.239838,"DDS demands","Known Flow",442937.887339,125274.561019,,0.000000,,,,-6.959999,,-6.223756,-6.959999,,"",,,,"D1 PROFILE",
"82061400000027","Nodes","27",21.000000,64.241629,"Default Known Flow Node","Known Flow",442874.426250,125247.161562,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000030","Nodes","30",21.000000,64.362977,"Default Known Flow Node","Known Flow",442984.372714,125254.820723,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000029","Nodes","29",21.000000,64.312976,"DDS demands","Known Flow",443006.426250,125311.161562,,0.000000,,,,-1.279999,,-1.144598,-1.279999,,"",,,,"D1 PROFILE",
"82061400000024","Nodes","24",21.000000,68.430310,"DDS demands","Known Flow",442621.891540,125732.802350,,0.000000,,,,-1.450000,,-1.296616,-1.450000,,"",,,,"D1 PROFILE",
"82061400000004","Nodes",,21.000000,61.817227,"Default Known Flow Node","Known Flow",442752.510633,125126.198461,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000003","Nodes",,21.000000,59.908837,"Default Known Flow Node","Known Flow",442781.111046,125131.571304,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000050","Nodes","-8727",21.000000,64.030795,"Default Known Flow Node","Known Flow",442889.020000,125386.192812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000047","Nodes","-8709",21.000000,63.721116,"Default Known Flow Node","Known Flow",442788.895000,125049.192812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000048","Nodes","-8719",21.000000,64.388773,"Default Known Flow Node","Known Flow",442848.145000,125222.442812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82061400000049","Nodes","-8721",21.000000,64.347784,"Default Known Flow Node","Known Flow",442851.645000,125231.560000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"820614-31","Nodes","-31",21.000000,64.031095,"DDS demands","Known Flow",442887.636453,125384.311195,,0.000000,,,,-10.640000,,-9.514479,-10.640000,,"",,,,"D1 PROFILE",
