"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82003200001016","Nodes","1016","21.000000","40.862272","Default Known Flow Node","Known Flow","402042.624698","78904.903499","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82003200010130","Nodes","10130","21.000000","43.715436","Default Known Flow Node","Known Flow","402949.263802","79111.887737","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82003200010165","Nodes","10165","21.000000","40.042526","Default Known Flow Node","Known Flow","402953.820066","79049.607049","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82003200010162","Nodes","10162","21.000000","39.751053","Default Known Flow Node","Known Flow","402954.143349","79044.650625","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82003200000684","Nodes","684","21.000000","25.988063","DDS demands","Known Flow","403068.933591","77780.410623","","0.000000","","","","","-2.509999","","","","","-2.244486","-2.509999","","","","","","","D1 PROFILE","","","",""
"82003200000685","Nodes","685","21.000000","26.411828","DDS demands","Known Flow","403083.405839","77624.263332","","0.000000","","","","","-4.169999","","","","","-3.728888","-4.169999","","","","","","","D1 PROFILE","","","",""
"82003200000408","Nodes","408","21.000000","26.122356","DDS demands","Known Flow","403076.570029","77991.903158","","0.000000","","","","","-13.470000","","","","","-12.045115","-13.470000","","","","","","","D1 PROFILE","","","",""
"82003200008008","Nodes","Logger 3161, SOUTHCLIFF ROAD","21.000000","26.090969","Val Log Cath","Known Flow","403090.699854","77993.332002","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82003200000344","Nodes","344","21.000000","25.730884","DDS demands","Known Flow","403213.393874","78005.237436","","0.000000","","","","","-18.389999","","","","","-16.444666","-18.389999","","","","","","","D1 PROFILE","","","",""
"82003200000561","Nodes","561","21.000000","31.897055","DDS demands","Known Flow","402768.990156","78563.421595","","0.000000","","-6.000000","","","-10.869999","","","","","-15.085455","-16.869999","","","","C2 PROFILE","","","D1 PROFILE","","","",""
