"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"C1","Flow Categories",-91.860001,0.000000,1.000000,"Volumetric",-1.000000
"D1","Flow Categories",-2071.370009,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-108.700001,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-45.930000,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-53.170000,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-20.000000,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-39.890000,0.000000,1.000000,"Volumetric",-1.000000
"PL-DC","Flow Categories",-20.870000,0.000000,1.000000,"Volumetric",-1.000000
"PL-90","Flow Categories",-4.999999,0.000000,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"PL-AF","Flow Categories",-24.919999,0.000000,1.000000,"Volumetric",-1.000000
