"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"82011400000498","Nodes","498",21.000000,37.155001,"DDS demands","Known Flow",451322.809646,149165.559248,,0.000000,,,,,,-5.610000,,,,,-5.016562,-5.610000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000268","Nodes","268",21.000000,37.742472,"DDS demands","Known Flow",451048.326890,149498.922890,,0.000000,,,,,,-2.019999,,,,,-1.806320,-2.019999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000280","Nodes","280",21.000000,32.361045,"DDS demands","Known Flow",451486.850887,149498.518536,,0.000000,-1.729999,,,,,,,,,,-1.546996,-1.729999,,,"","C1 PROFILE",,,,,,,,,,
"82011400000261","Nodes","261",21.000000,24.101200,"DDS demands","Known Flow",450976.635452,149898.234153,,0.000000,,,,,,-4.780000,,,,,-4.274362,-4.780000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000258","Nodes","258",21.000000,24.216729,"DDS demands","Known Flow",451023.011468,149915.638817,,0.000000,,,,,,-2.880000,,,,,-2.575347,-2.880000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000269","Nodes","269",21.000000,37.455918,"DDS demands","Known Flow",451033.204630,149548.209216,,0.000000,,,,,,-3.950000,,,,,-3.532160,-3.950000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000646","Nodes","646",21.000000,37.598875,"DDS demands","Known Flow",451040.827657,149517.297389,,0.000000,,,,,,-5.099999,,,,,-4.560511,-5.099999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000265","Nodes","265",21.000000,37.792309,"DDS demands","Known Flow",451073.312978,149547.152476,,0.000000,,,,,,-6.510000,,,,,-5.821358,-6.510000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000248","Nodes","248",21.000000,26.515090,"DDS demands","Known Flow",451162.446446,149958.581267,,0.000000,,,,,,-5.349999,,,,,-4.784065,-5.349999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000035","Nodes","35",21.000000,34.450195,"DDS demands","Known Flow",451176.929562,149628.054651,,0.000000,,,,,,-9.270000,,,,,-8.289400,-9.270000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000245","Nodes","245",21.000000,33.324453,"DDS demands","Known Flow",451288.810171,149949.748774,,0.000000,,,,,,-5.610000,,,,,-5.016562,-5.610000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000036","Nodes","36",21.000000,31.197994,"DDS demands","Known Flow",451259.114986,149607.534780,,0.000000,,,,,,-12.709999,,,,,-11.365509,-12.709999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000608","Nodes","608",21.000000,33.784975,"Default Known Flow Node","Known Flow",451354.167945,149932.766291,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000370","Nodes","370",21.000000,32.702536,"DDS demands","Known Flow",451422.596864,149602.122698,,0.000000,,,,,,-2.570000,,,,,-2.298140,-2.570000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000371","Nodes","371",21.000000,32.632525,"DDS demands","Known Flow",451431.889549,149619.732547,,0.000000,,,,,,-0.759999,,,,,-0.679605,-0.759999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000257","Nodes","257",21.000000,25.333762,"DDS demands","Known Flow",451032.831359,149985.274135,,0.000000,,,,,,-6.249999,,,,,-5.588861,-6.249999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000264","Nodes","264",21.000000,37.778032,"Default Known Flow Node","Known Flow",451057.628701,149585.010085,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000476","Nodes","476",21.000000,35.543427,"DDS demands","Known Flow",451139.512845,149617.201919,,0.000000,,,,,,-3.839999,,,,,-3.433796,-3.839999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000250","Nodes","250",21.000000,26.005399,"DDS demands","Known Flow",451103.614607,149969.476787,,0.000000,,,,,,-3.339999,,,,,-2.986687,-3.339999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000304","Nodes","304",21.000000,30.775651,"DDS demands","Known Flow",451521.919230,149677.416075,,0.000000,-17.940000,,,-3.710000,,-19.489999,,,,,-36.788127,-41.140002,,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,
"82011400000113","Nodes","113",21.000000,30.786755,"DDS demands","Known Flow",451527.378115,149672.823305,,0.000000,-8.560000,,,,,-6.229999,,,,,-13.225482,-14.789999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"82011400000017","Nodes","17",21.000000,29.449403,"DDS demands","Known Flow",451628.182486,149674.945035,,0.000000,-8.560000,,,,,-7.929999,,,,,-14.745653,-16.490000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"82011400000530","Nodes","530",21.000000,29.396734,"DDS demands","Known Flow",451631.108711,149675.168577,,0.000000,,,,,,-7.909999,,,,,-7.073263,-7.909999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000525","Nodes","525",21.000000,29.038170,"DDS demands","Known Flow",451914.636335,149576.155633,,0.000000,,,,,,-6.999999,,,,,-6.259525,-6.999999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000247","Nodes","247",21.000000,26.979137,"DDS demands","Known Flow",451135.715221,150005.671778,,0.000000,,,,,,-2.990000,,,,,-2.673711,-2.990000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000251","Nodes","251",21.000000,26.184534,"DDS demands","Known Flow",451083.658791,150010.645137,,0.000000,,,,,,-3.099999,,,,,-2.772075,-3.099999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000427","Nodes","427",21.000000,25.827316,"Default Known Flow Node","Known Flow",451097.320189,150137.985111,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000246","Nodes","246",21.000000,28.287682,"DDS demands","Known Flow",451167.132672,150030.673552,,0.000000,,,,,,-1.120000,,,,,-1.001524,-1.120000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000424","Nodes","424",21.000000,41.833665,"DDS demands","Known Flow",451376.925175,150595.600938,,0.000000,,,,,,-2.170000,,,,,-1.940452,-2.170000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000536","Nodes","536",21.000000,40.964563,"DDS demands","Known Flow",451543.459380,150623.213258,,0.000000,,,,,,-7.539999,,,,,-6.742402,-7.539999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000634","Nodes","634",21.000000,41.037464,"Default Known Flow Node","Known Flow",451618.010509,150626.625004,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000321","Nodes","321",21.000000,43.362106,"Default Known Flow Node","Known Flow",451747.548521,150792.154660,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000633","Nodes","633, P07113842, KINGSCLERE ROAD, -68.49SCMH",24.000000,41.148608,"CSEP DDS Matched","Known Flow",451521.279834,150553.400928,,0.000000,,,,,,,-68.489999,,,,-61.244985,-68.489999,,,"",,,,,,,"DC PROFILE",,,,
"82011400005000","Nodes","5000",21.000000,28.901575,"Default Known Flow Node","Known Flow",451699.453643,149447.847275,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000484","Nodes","484",21.000000,42.848521,"DDS demands","Known Flow",451037.403695,149294.400286,,0.000000,,,,,,-13.619999,,,,,-12.179247,-13.619999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000094","Nodes","94",21.000000,28.816174,"Default Known Flow Node","Known Flow",448967.483627,148637.509338,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000580","Nodes","580",21.000000,30.604577,"Default Known Flow Node","Known Flow",446302.518868,148836.344609,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000006","Nodes","6, Wells Lane/Bell Street DG, SW38D, Site ID 3484",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",446001.310517,148152.406524,,2479.999864,,,,,,,,,,,1289.545158,1442.092798,,,"",,,,,,,,,,,
"82011400000668","Nodes","668",21.000000,32.606250,"Default Known Flow Node","Known Flow",444666.838863,146394.340795,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000556","Nodes","556",21.000000,36.978552,"Default Known Flow Node","Known Flow",438225.394400,145876.523980,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000674","Nodes","674",21.000000,45.576861,"Default Known Flow Node","Known Flow",446275.410592,148006.342484,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001010","Nodes","1010",21.000000,48.180339,"DDS demands","Known Flow",450193.635609,149506.168410,,0.000000,,,,,,-1.970000,,-3.079999,,,-4.515800,-5.050000,,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"82011400000683","Nodes","683",21.000000,28.369097,"DDS demands","Known Flow",451869.725898,149195.562708,,0.000000,,,,,,-8.930000,,,,,-7.985365,-8.930000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000685","Nodes","685",21.000000,28.377086,"Default Known Flow Node","Known Flow",451865.187832,149195.306395,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000146","Nodes","146",21.000000,31.614820,"DDS demands","Known Flow",446323.282966,148444.526693,,0.000000,,,,,,-4.630000,,,,,-4.140228,-4.630000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000681","Nodes","681",21.000000,31.841374,"DDS demands","Known Flow",447137.867410,148218.804406,,0.000000,,,,,,-0.899999,,,,,-0.804796,-0.899999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000220","Nodes","220",21.000000,50.015726,"DDS demands","Known Flow",446699.078707,147757.666416,,0.000000,,,,,,-2.740000,,,,,-2.450157,-2.740000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000398","Nodes","398",21.000000,36.744946,"Default Known Flow Node","Known Flow",445774.647455,147722.354407,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000672","Nodes","672",21.000000,36.658406,"Default Known Flow Node","Known Flow",445776.480456,147696.779400,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000221","Nodes","221",21.000000,50.013889,"DDS demands","Known Flow",446697.072706,147769.464419,,0.000000,,,,,,-2.799999,,,,,-2.503810,-2.799999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000222","Nodes","222",21.000000,49.968161,"DDS demands","Known Flow",446671.450699,147766.421419,,0.000000,,,,,,-1.350000,,,,,-1.207194,-1.350000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001015","Nodes","1015,  P00052896, THE APPLE STORE BLANDFORD  BLOSWOOD LANE, -9.6SCMH",22.999998,48.019880,"CSEP DDS Matched","Known Flow",445833.079996,148257.966022,,0.000000,,,,,,,-9.600000,,,,-8.584492,-9.600000,,,"",,,,,,,"DC PROFILE",,,,
"82011400000003","Nodes","3, Southington/ Rotten Hill (B3400) DG, SS46D, Site ID 3483",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",450341.757962,149243.119155,,1390.000013,,,,,,,,,,,639.777548,715.460461,,,"",,,,,,,,,,,
"82011400000686","Nodes","686",21.000000,27.893896,"DDS demands","Known Flow",448326.415728,148721.970916,,0.000000,,,,-1.070000,,,,,,,-0.956813,-1.070000,,,"",,,,"C4 PROFILE",,,,,,,
"82011400000687","Nodes","687",21.000000,26.761444,"Default Known Flow Node","Known Flow",448341.825845,148736.953028,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000223","Nodes","223",21.000000,50.002933,"DDS demands","Known Flow",446742.669335,147764.133496,,0.000000,,,,,,-0.860000,,,,,-0.769027,-0.860000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000542","Nodes","542",21.000000,49.326238,"DDS demands","Known Flow",446423.264577,147318.408767,,0.000000,,,,,,-4.139999,,,,,-3.702062,-4.139999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000397","Nodes","397",21.000000,36.744946,"Default Known Flow Node","Known Flow",445752.882040,147721.403664,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000467","Nodes","467",21.000000,49.642994,"DDS demands","Known Flow",446774.680301,147776.912012,,0.000000,,,,,,-3.960000,,,,,-3.541102,-3.960000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000468","Nodes","468",21.000000,49.597940,"DDS demands","Known Flow",446773.949727,147807.323430,,0.000000,,,,,,-4.719999,,,,,-4.220708,-4.719999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000465","Nodes","465",21.000000,49.961816,"DDS demands","Known Flow",446751.872721,147762.419417,,0.000000,,,,,,-4.460000,,,,,-3.988211,-4.460000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000466","Nodes","466",21.000000,49.762176,"DDS demands","Known Flow",446779.699729,147707.711403,,0.000000,,,,,,-6.760000,,,,,-6.044912,-6.760000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000576","Nodes","576",21.000000,46.979959,"Default Known Flow Node","Known Flow",446011.285520,148468.152610,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400000456","Nodes","456",21.000000,28.139233,"DDS demands","Known Flow",448319.062655,148736.232222,,0.000000,,,,,,-4.869999,,,,,-4.354840,-4.869999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400000070","Nodes","70, P00022803, DEV AT MICHELDEVER ROAD, -25.47SCMH",28.000000,44.857571,"CSEP DDS Matched","Known Flow",446854.680749,147390.711316,,0.000000,,,,,,,-25.469999,,,,-22.775729,-25.469999,,,"",,,,,,,"DC PROFILE",,,,
"82011400000469","Nodes","469",21.000000,49.510665,"DDS demands","Known Flow",446807.094562,147782.259221,,0.000000,,,,,,-4.489999,,,,,-4.015038,-4.489999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400008008","Nodes","8008",21.000000,35.932668,"Default Known Flow Node","Known Flow",439121.840453,146074.090617,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400008013","Nodes",,21.000000,35.829258,"Default Known Flow Node","Known Flow",446333.390060,148319.693093,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400008009","Nodes",,21.000000,21.567659,"Default Known Flow Node","Known Flow",444906.868544,146148.544700,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400008007","Nodes","8007",21.000000,34.840391,"DDS demands","Known Flow",439111.865642,146029.399946,,0.000000,,-18.379999,,,,-3.250000,,,,,-19.341933,-21.630000,,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"82011400008015","Nodes",,21.000000,47.210454,"Default Known Flow Node","Known Flow",446623.847686,147566.870364,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001018","Nodes",,21.000000,35.456045,"DDS demands","Known Flow",438527.817483,146000.594938,,0.000000,,,,,,-6.110000,,,,,-5.463671,-6.110000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001020","Nodes",,0.000000,36.928768,"Default Known Flow Node","Known Flow",438351.862435,145902.886912,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001021","Nodes",,0.000000,36.555247,"Default Known Flow Node","Known Flow",438509.449478,145962.000928,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001033","Nodes",,0.000000,34.719326,"Default Known Flow Node","Known Flow",442394.435536,146554.329089,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001035","Nodes",,0.000000,34.898057,"Default Known Flow Node","Known Flow",443143.756739,146362.789037,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001036","Nodes",,0.000000,33.535358,"Default Known Flow Node","Known Flow",443605.988865,146470.058066,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001041","Nodes",,0.000000,32.961845,"Default Known Flow Node","Known Flow",444047.388985,146350.179033,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001055","Nodes",,0.000000,32.989823,"Default Known Flow Node","Known Flow",443775.258911,146442.156058,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001044","Nodes",,0.000000,30.230131,"Default Known Flow Node","Known Flow",443851.896932,145903.636912,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001042","Nodes",,0.000000,32.976525,"Default Known Flow Node","Known Flow",444068.668991,146348.534033,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001049","Nodes",,0.000000,32.997999,"Default Known Flow Node","Known Flow",443789.508915,146444.386059,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001051","Nodes",,0.000000,32.117056,"Default Known Flow Node","Known Flow",443665.258881,146335.383029,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001050","Nodes",,0.000000,32.933855,"Default Known Flow Node","Known Flow",444007.261974,146364.210037,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001057","Nodes",,0.000000,33.623932,"Default Known Flow Node","Known Flow",444314.055058,146407.564049,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001058","Nodes",,0.000000,33.305072,"Default Known Flow Node","Known Flow",443671.721881,146473.770630,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001062","Nodes",,0.000000,33.641860,"Default Known Flow Node","Known Flow",444324.374061,146417.317051,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001067","Nodes",,0.000000,25.839466,"Default Known Flow Node","Known Flow",444900.733217,146025.145945,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001068","Nodes",,0.000000,31.514622,"Default Known Flow Node","Known Flow",444798.141190,146228.261000,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001063","Nodes",,0.000000,34.823636,"Default Known Flow Node","Known Flow",444823.596197,147186.445261,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001072","Nodes",,0.000000,21.594556,"Default Known Flow Node","Known Flow",444906.784219,146145.579978,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001074","Nodes",,21.000000,21.429586,"DDS demands","Known Flow",444923.583264,146141.561322,,0.000000,,,,-13.120000,,-0.889999,,,,,-12.527993,-14.010000,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"82011400001075","Nodes",,0.000000,21.562378,"Default Known Flow Node","Known Flow",444953.148232,146154.094980,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001076","Nodes",,0.000000,36.731972,"Default Known Flow Node","Known Flow",445743.942447,147720.335406,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001082","Nodes",,0.000000,48.132043,"Default Known Flow Node","Known Flow",446026.445524,148181.139531,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001079","Nodes",,0.000000,48.006865,"Default Known Flow Node","Known Flow",445906.860491,148317.898569,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001088","Nodes",,0.000000,48.038957,"Default Known Flow Node","Known Flow",445835.598472,148261.019553,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001100","Nodes",,0.000000,49.473859,"Default Known Flow Node","Known Flow",446014.048520,148153.827524,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001101","Nodes",,0.000000,48.407715,"Default Known Flow Node","Known Flow",446024.261523,148176.407530,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001104","Nodes",,0.000000,48.244519,"Default Known Flow Node","Known Flow",446054.208531,148107.382511,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001111","Nodes",,0.000000,48.244519,"Default Known Flow Node","Known Flow",446056.285532,148123.049516,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001093","Nodes",,21.000000,42.387453,"DDS demands","Known Flow",446048.309530,147972.035475,,0.000000,,,,,,-0.759999,,,,,-0.679605,-0.759999,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001085","Nodes",,0.000000,48.947732,"Default Known Flow Node","Known Flow",445923.331496,148201.968537,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001089","Nodes",,0.000000,48.024762,"Default Known Flow Node","Known Flow",445833.728471,148258.744553,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001116","Nodes",,0.000000,48.482559,"Default Known Flow Node","Known Flow",445875.722483,148228.793544,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001095","Nodes",,0.000000,48.481712,"Default Known Flow Node","Known Flow",445873.789482,148230.410545,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001081","Nodes",,0.000000,47.239217,"Default Known Flow Node","Known Flow",446037.829527,148046.703495,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001140","Nodes",,0.000000,47.664121,"Default Known Flow Node","Known Flow",445943.653927,148307.234023,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001153","Nodes",,0.000000,41.926883,"Default Known Flow Node","Known Flow",446221.452577,147057.266226,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001155","Nodes",,0.000000,44.589786,"Default Known Flow Node","Known Flow",446309.969601,147271.110284,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001158","Nodes",,0.000000,47.210117,"Default Known Flow Node","Known Flow",446621.466686,147561.593363,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001159","Nodes",,21.000000,31.573515,"Default Known Flow Node","Known Flow",446227.557579,148790.118697,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001160","Nodes",,0.000000,49.371682,"Default Known Flow Node","Known Flow",446357.034614,147508.442348,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001189","Nodes",,21.000000,48.341004,"DDS demands","Known Flow",446731.766829,147580.956210,,0.000000,,,,,,-2.160000,,,,,-1.931510,-2.160000,,,"",,,,,,"D1 PROFILE",,,,,
"82011400001165","Nodes",,0.000000,46.079646,"Default Known Flow Node","Known Flow",446327.327135,147313.375272,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001166","Nodes",,21.000000,36.990293,"Default Known Flow Node","Known Flow",445885.844694,147745.761586,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001156","Nodes",,0.000000,49.569859,"Default Known Flow Node","Known Flow",446355.320613,147377.568313,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001168","Nodes",,0.000000,49.033389,"Default Known Flow Node","Known Flow",446331.802607,147653.970388,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001175","Nodes",,0.000000,48.950194,"Default Known Flow Node","Known Flow",446320.033910,147656.107337,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001174","Nodes",,21.000000,37.733242,"Default Known Flow Node","Known Flow",451025.730182,149490.559035,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001184","Nodes",,21.000000,33.627746,"Default Known Flow Node","Known Flow",444317.230078,146410.351499,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001185","Nodes",,0.000000,49.572884,"Default Known Flow Node","Known Flow",446364.028418,147416.213453,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001186","Nodes",,0.000000,49.573476,"Default Known Flow Node","Known Flow",446362.483615,147420.737325,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001188","Nodes",,0.000000,48.928467,"Default Known Flow Node","Known Flow",446446.930638,147640.749384,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001187","Nodes",,0.000000,48.953313,"Default Known Flow Node","Known Flow",446458.217641,147702.720401,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001190","Nodes",,0.000000,48.934253,"Default Known Flow Node","Known Flow",446570.057129,147648.796811,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001191","Nodes",,21.000000,33.305072,"Default Known Flow Node","Known Flow",443669.399656,146467.482064,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001192","Nodes",,0.000000,49.095846,"Default Known Flow Node","Known Flow",446508.943655,147699.587400,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001194","Nodes",,21.000000,31.310392,"Default Known Flow Node","Known Flow",446191.939569,148803.386701,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001203","Nodes",,0.000000,45.750323,"Default Known Flow Node","Known Flow",446211.584574,148079.620504,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001205","Nodes",,21.000000,45.629164,"DDS demands","Known Flow",446223.479577,148074.764502,,0.000000,-1.890000,,,,,-5.010000,,,,,-6.170103,-6.900000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"82011400001210","Nodes",,0.000000,33.148717,"Default Known Flow Node","Known Flow",444133.034009,146351.152033,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
"82011400001217","Nodes",,0.000000,37.239137,"Default Known Flow Node","Known Flow",446654.185695,148130.081518,,0.000000,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,
