"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"82009000000048","Nodes","48","21.000000","31.460620","DDS demands","Known Flow","460883.688406","87086.660953","","0.000000","","","","","-1.299999","","","-1.162483","-1.299999","","","","","","","D1 PROFILE","",""
"82009000000119","Nodes","119","21.000000","25.604882","DDS demands","Known Flow","460337.368418","86242.349677","","0.000000","","","","","-2.190000","","","-1.958337","-2.190000","","","","","","","D1 PROFILE","",""
"82009000000303","Nodes","","0.000000","29.516553","Default Known Flow Node","Known Flow","460290.357042","85961.209146","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000310","Nodes","","0.000000","25.792267","Default Known Flow Node","Known Flow","460349.003421","86244.188678","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000317","Nodes","","0.000000","25.358672","Default Known Flow Node","Known Flow","460387.566432","86195.785665","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000322","Nodes","","0.000000","29.103366","Default Known Flow Node","Known Flow","460406.452437","86263.056683","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000323","Nodes","","0.000000","25.358672","Default Known Flow Node","Known Flow","460393.863433","86191.423664","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000309","Nodes","","0.000000","26.984862","Default Known Flow Node","Known Flow","460459.542451","86214.860670","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000334","Nodes","","0.000000","22.212606","Default Known Flow Node","Known Flow","460419.751440","87351.763979","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000340","Nodes","","0.000000","22.571135","Default Known Flow Node","Known Flow","460424.375442","87277.775959","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000345","Nodes","","0.000000","22.055922","Default Known Flow Node","Known Flow","460292.003406","87447.180005","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000353","Nodes","","0.000000","27.077508","DDS demands","Known Flow","460581.448484","86814.214833","","0.000000","","","","","-11.260000","","","-10.068893","-11.260000","","","","","","","D1 PROFILE","",""
"82009000000356","Nodes","","0.000000","26.991174","Default Known Flow Node","Known Flow","460477.010456","86480.499742","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000361","Nodes","","0.000000","25.985936","Default Known Flow Node","Known Flow","460581.021484","87029.632892","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000362","Nodes","P11126533, Station Road, 11.91","22.999998","27.361196","CSEP Unmatched","Known Flow","460947.293364","86934.820447","","0.000000","","","","","","","-11.910000","-10.650135","-11.910000","","","","","","","","","PL-DC PROFILE"
"82009000000364","Nodes","","0.000000","27.281585","Default Known Flow Node","Known Flow","460499.573128","86566.733562","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000365","Nodes","","0.000000","27.281585","Default Known Flow Node","Known Flow","460509.789465","86564.137765","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000369","Nodes","","0.000000","24.404403","DDS demands","Known Flow","460610.677492","87103.596912","","0.000000","","","","","-10.779999","","","-9.639668","-10.779999","","","","","","","D1 PROFILE","",""
"82009000000370","Nodes","","0.000000","24.404403","Default Known Flow Node","Known Flow","460617.750494","87102.631912","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000371","Nodes","","0.000000","32.230510","Default Known Flow Node","Known Flow","460670.328509","87001.978884","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000419","Nodes","","0.000000","32.362693","Default Known Flow Node","Known Flow","460685.928438","87006.807799","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000373","Nodes","","0.000000","32.299177","DDS demands","Known Flow","460699.705517","87009.260886","","0.000000","","","","","-12.149999","","","-10.864747","-12.149999","","","","","","","D1 PROFILE","",""
"82009000000375","Nodes","","0.000000","31.064262","Default Known Flow Node","Known Flow","460932.549580","87106.334913","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000377","Nodes","","0.000000","30.998537","Default Known Flow Node","Known Flow","460965.111589","87089.211908","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000379","Nodes","","0.000000","22.793526","Default Known Flow Node","Known Flow","460615.262494","87208.933940","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000380","Nodes","","0.000000","22.793526","Default Known Flow Node","Known Flow","460621.306495","87208.882940","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000381","Nodes","","0.000000","30.990472","Default Known Flow Node","Known Flow","460940.877582","87053.138898","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000378","Nodes","","0.000000","30.816825","Default Known Flow Node","Known Flow","460989.878596","87081.279906","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000384","Nodes","","0.000000","22.161992","Default Known Flow Node","Known Flow","460472.935455","87350.864979","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000410","Nodes","","0.000000","22.680597","DDS demands","Known Flow","460462.612081","87246.678027","","0.000000","","","","","-11.310000","","","-10.113604","-11.310000","","","","","","","D1 PROFILE","",""
"82009000000386","Nodes","","0.000000","25.162182","Default Known Flow Node","Known Flow","460576.434483","87059.791900","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000391","Nodes","","0.000000","28.104653","Default Known Flow Node","Known Flow","460598.895489","87024.410890","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000392","Nodes","","0.000000","28.313101","Default Known Flow Node","Known Flow","460604.867491","87024.014890","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000394","Nodes","","0.000000","24.404403","Default Known Flow Node","Known Flow","460647.319502","87091.269908","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000395","Nodes","","0.000000","31.898152","Default Known Flow Node","Known Flow","460661.396506","87010.785887","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000397","Nodes","","0.000000","21.475297","DDS demands","Known Flow","460801.023544","87304.848967","","0.000000","","","","","-3.110000","","","-2.781017","-3.110000","","","","","","","D1 PROFILE","",""
"82009000000398","Nodes","","0.000000","21.475297","Default Known Flow Node","Known Flow","460799.957544","87308.929968","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000403","Nodes","","0.000000","30.992157","Default Known Flow Node","Known Flow","460937.990581","87056.640899","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000376","Nodes","","0.000000","31.059378","Default Known Flow Node","Known Flow","460937.594672","87104.673654","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000407","Nodes","","0.000000","21.413958","Default Known Flow Node","Known Flow","460941.498582","87298.687965","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000439","Nodes","","0.000000","21.413958","Default Known Flow Node","Known Flow","460944.510551","87298.331449","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000411","Nodes","","0.000000","22.062604","Default Known Flow Node","Known Flow","460496.990461","87348.659978","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000414","Nodes","","0.000000","24.252663","Default Known Flow Node","Known Flow","460547.134370","87091.112240","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000413","Nodes","","0.000000","22.468996","DDS demands","Known Flow","460519.180467","87080.496905","","0.000000","","-37.950000","","","","","","-33.935571","-37.950000","","","","C2 PROFILE","","","","",""
"82009000000335","Nodes","","0.000000","21.780780","Default Known Flow Node","Known Flow","460587.441486","87337.786975","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000417","Nodes","","0.000000","21.764387","Default Known Flow Node","Known Flow","460629.332497","87420.630998","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000438","Nodes","","0.000000","32.387375","Default Known Flow Node","Known Flow","460688.094035","87007.586430","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000372","Nodes","","0.000000","32.408375","Default Known Flow Node","Known Flow","460689.936514","87008.248886","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000428","Nodes","","0.000000","30.992157","Default Known Flow Node","Known Flow","460939.662039","87056.006151","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000388","Nodes","","0.000000","23.166112","Default Known Flow Node","Known Flow","460617.303494","87184.509934","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000429","Nodes","","0.000000","32.356845","Default Known Flow Node","Known Flow","460694.546560","87008.726454","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000430","Nodes","","0.000000","32.356845","Default Known Flow Node","Known Flow","460694.646515","87005.727885","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000431","Nodes","","0.000000","21.519118","Default Known Flow Node","Known Flow","460794.270542","87371.120985","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000433","Nodes","","0.000000","21.869295","Default Known Flow Node","Known Flow","460564.050131","87339.374844","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000436","Nodes","","0.000000","29.398850","Default Known Flow Node","Known Flow","460614.465493","87022.318890","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000344","Nodes","","0.000000","21.975795","Default Known Flow Node","Known Flow","460390.751432","87465.700010","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000422","Nodes","","0.000000","31.024757","Default Known Flow Node","Known Flow","460953.147586","87099.875911","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000423","Nodes","","0.000000","31.024757","Default Known Flow Node","Known Flow","460955.389586","87099.260911","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000301","Nodes","","0.000000","29.459072","Default Known Flow Node","Known Flow","460144.081365","85737.420540","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000343","Nodes","","0.000000","22.099781","Default Known Flow Node","Known Flow","460272.983400","87422.990999","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000367","Nodes","","0.000000","26.806711","DDS demands","Known Flow","460584.622485","86635.969785","","0.000000","","","","","-2.329999","","","-2.083527","-2.329999","","","","","","","D1 PROFILE","",""
"82009000000352","Nodes","","0.000000","31.239335","Default Known Flow Node","Known Flow","460677.239510","86991.324881","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000415","Nodes","","0.000000","21.757855","DDS demands","Known Flow","460610.128492","87333.813974","","0.000000","","","","","-3.739999","","","-3.344374","-3.739999","","","","","","","D1 PROFILE","",""
"82009000000382","Nodes","","0.000000","30.830241","Default Known Flow Node","Known Flow","460977.610592","87051.066897","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000400","Nodes","","0.000000","31.685376","Default Known Flow Node","Known Flow","460837.272554","87087.891907","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000421","Nodes","","0.000000","31.460620","Default Known Flow Node","Known Flow","460885.628567","87086.062907","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000470","Nodes","","0.000000","32.735160","Default Known Flow Node","Known Flow","460687.966867","87007.944851","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000468","Nodes","","0.000000","32.735160","Default Known Flow Node","Known Flow","460685.619845","87007.655661","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000474","Nodes","","0.000000","26.059617","Default Known Flow Node","Known Flow","460580.543341","87027.980258","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000002","Nodes","104","21.000000","26.585280","Default Known Flow Node","Known Flow","460449.875449","86378.266714","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000003","Nodes","-78","21.000000","22.668079","Default Known Flow Node","Known Flow","460463.226498","87249.035852","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82009000000001","Nodes","117","21.000000","29.146608","Default Known Flow Node","Known Flow","460509.917465","86328.603701","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
