"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82007500000588","Nodes","588",21.000000,30.492860,"Default Known Flow Node","Known Flow",369509.586703,72363.651901,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000140","Nodes","140",21.000000,29.091613,"DDS demands","Known Flow",368997.576995,71709.961252,,0.000000,,,,,-3.079999,,,,,-2.754191,-3.079999,,"",,,,,"D1 PROFILE",,,,
"82007500000634","Nodes","634",21.000000,29.192594,"Default Known Flow Node","Known Flow",368943.125025,71657.654582,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221955","Nodes",,21.000000,36.250898,"Default Known Flow Node","Known Flow",368772.116502,73272.797148,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221958","Nodes",,21.000000,36.146186,"Default Known Flow Node","Known Flow",368822.241516,73185.922125,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221911","Nodes",,21.000000,27.791563,"Default Known Flow Node","Known Flow",369127.337673,71719.286763,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000476","Nodes","476",21.000000,27.812635,"DDS demands","Known Flow",369127.755204,71721.082864,,0.000000,,,,-4.119999,-4.090000,,,,,-7.341529,-8.209999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"82007500000466","Nodes","466",21.000000,28.296121,"DDS demands","Known Flow",369137.116601,71757.671736,,0.000000,,,,,-6.820000,,,,,-6.098566,-6.820000,,"",,,,,"D1 PROFILE",,,,
"82007500221916","Nodes",,21.000000,30.577696,"Default Known Flow Node","Known Flow",369236.491628,71790.796745,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221914","Nodes",,21.000000,31.766054,"Default Known Flow Node","Known Flow",369210.991621,71937.296785,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221928","Nodes",,21.000000,31.946923,"Default Known Flow Node","Known Flow",369216.742623,72020.927808,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000103","Nodes","103",21.000000,32.932451,"DDS demands","Known Flow",369185.116614,72087.171826,,0.000000,-1.370000,,,,-14.100000,,,,,-13.833551,-15.470001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82007500000094","Nodes","94",21.000000,33.120248,"DDS demands","Known Flow",369185.616615,72136.165839,,0.000000,,,,,-16.440000,,-14.829999,,,-27.962193,-31.270001,,"",,,,,"D1 PROFILE",,"I2 PROFILE",,
"82007500000242","Nodes","242",21.000000,33.342706,"DDS demands","Known Flow",369039.622918,70923.171770,,0.000000,,,,,-20.930000,,,,,-18.715980,-20.930000,,"",,,,,"D1 PROFILE",,,,
"82007500000452","Nodes","452",21.000000,24.710429,"DDS demands","Known Flow",368841.978521,69977.858252,,0.000000,,,,,-4.619999,,,,,-4.131286,-4.619999,,"",,,,,"D1 PROFILE",,,,
"82007500000451","Nodes","451",21.000000,24.901784,"DDS demands","Known Flow",368835.241519,70049.671271,,0.000000,,,,,-3.869999,,,,,-3.460623,-3.869999,,"",,,,,"D1 PROFILE",,,,
"82007500000568","Nodes","568",21.000000,25.590969,"DDS demands","Known Flow",368537.491438,70057.171273,,0.000000,,,,,-18.309999,,,,,-16.373129,-18.309999,,"",,,,,"D1 PROFILE",,,,
"82007500009003","Nodes","9003",21.000000,24.057036,"DDS demands","Known Flow",368453.151415,69988.609255,,0.000000,,,,,-2.630000,,,,,-2.351793,-2.630000,,"",,,,,"D1 PROFILE",,,,
"82007500000184","Nodes","184",21.000000,25.859583,"DDS demands","Known Flow",368420.616406,70142.921297,,0.000000,,,,,-9.750000,,,,,-8.718624,-9.750000,,"",,,,,"D1 PROFILE",,,,
"82007500000573","Nodes","573",21.000000,28.015593,"Default Known Flow Node","Known Flow",368201.918037,70434.635350,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000563","Nodes","563",21.000000,28.021121,"Default Known Flow Node","Known Flow",368177.363340,70445.172379,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000564","Nodes","564",21.000000,28.053161,"DDS demands","Known Flow",368230.616355,70436.921377,,0.000000,,,,,-1.720000,,,,,-1.538054,-1.720000,,"",,,,,"D1 PROFILE",,,,
"82007500000566","Nodes","566",21.000000,27.259816,"DDS demands","Known Flow",368215.741351,70377.296360,,0.000000,,,,,-4.389999,,,,,-3.925616,-4.389999,,"",,,,,"D1 PROFILE",,,,
"82007500000565","Nodes","565",21.000000,27.310845,"Default Known Flow Node","Known Flow",368181.677341,70360.182356,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221992","Nodes",,21.000000,27.259816,"Default Known Flow Node","Known Flow",368215.616351,70370.296359,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500222009","Nodes",,21.000000,27.259816,"Default Known Flow Node","Known Flow",368214.616350,70384.046362,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000374","Nodes","374",21.000000,32.328916,"DDS demands","Known Flow",368455.611700,70722.667997,,0.000000,,,,,-17.979999,,,,,-16.078037,-17.979999,,"",,,,,"D1 PROFILE",,,,
"82007500009002","Nodes","P07113116, Grangecroft Road CSEP, 27.51",24.000000,31.466441,"CSEP DDS Matched","Known Flow",368145.177493,71212.092457,,0.000000,,,,,,-27.510000,,,,-24.599935,-27.510000,,"",,,,,,"DC PROFILE",,,
"82007500000176","Nodes","176",21.000000,36.597814,"DDS demands","Known Flow",368583.866451,71054.046545,,0.000000,,,,,-7.790000,,,,,-6.965957,-7.790000,,"",,,,,"D1 PROFILE",,,,
"82007500000179","Nodes","179",21.000000,34.760570,"DDS demands","Known Flow",368552.641300,70963.302664,,0.000000,,,,,-2.349999,,,,,-2.101411,-2.349999,,"",,,,,"D1 PROFILE",,,,
"82007500221839","Nodes",,21.000000,35.656458,"Default Known Flow Node","Known Flow",368566.241446,71020.296535,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000177","Nodes","177",21.000000,35.765584,"DDS demands","Known Flow",368569.741447,71034.421539,,0.000000,,,,,-6.730000,,,,,-6.018086,-6.730000,,"",,,,,"D1 PROFILE",,,,
"82007500000152","Nodes","152",21.000000,37.658706,"DDS demands","Known Flow",368581.741450,71221.421590,,0.000000,-8.090000,,,,-10.909999,,,,,-16.990138,-19.000000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82007500000318","Nodes","318",21.000000,37.374273,"DDS demands","Known Flow",368391.234398,71370.392631,,0.000000,,,,,-8.649999,,,,,-7.734984,-8.649999,,"",,,,,"D1 PROFILE",,,,
"82007500001008","Nodes","1008",21.000000,37.591675,"Default Known Flow Node","Known Flow",368336.232383,71401.774639,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000165","Nodes","165",21.000000,37.709324,"DDS demands","Known Flow",368342.862385,71459.775655,,0.000000,,,,,-4.559999,,,,,-4.077633,-4.559999,,"",,,,,"D1 PROFILE",,,,
"82007500000160","Nodes","160",21.000000,37.776836,"DDS demands","Known Flow",368345.464386,71485.189662,,0.000000,,,,,-13.970000,,,,,-12.492224,-13.970000,,"",,,,,"D1 PROFILE",,,,
"82007500001007","Nodes","1007",21.000000,37.778217,"Default Known Flow Node","Known Flow",368343.658457,71482.854301,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221838","Nodes",,21.000000,37.777338,"Default Known Flow Node","Known Flow",368343.717385,71484.562662,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000159","Nodes","159",21.000000,37.702934,"DDS demands","Known Flow",368342.902361,71460.934587,,0.000000,,,,,-1.779999,,,,,-1.591707,-1.779999,,"",,,,,"D1 PROFILE",,,,
"82007500221837","Nodes",,21.000000,37.693584,"Default Known Flow Node","Known Flow",368339.983384,71461.059655,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000278","Nodes","278",21.000000,37.107252,"DDS demands","Known Flow",368215.997351,71441.320650,,0.000000,,,,,-13.859999,,,,,-12.393859,-13.859999,,"",,,,,"D1 PROFILE",,,,
"82007500000158","Nodes","158",21.000000,37.877082,"DDS demands","Known Flow",368402.207401,71459.192655,,0.000000,,,,,-20.469999,,,,,-18.304640,-20.469999,,"",,,,,"D1 PROFILE",,,,
"82007500221875","Nodes",,21.000000,37.719964,"Default Known Flow Node","Known Flow",368344.592386,71459.521655,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000157","Nodes","157",21.000000,37.936823,"Default Known Flow Node","Known Flow",368411.596892,71456.452760,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221879","Nodes",,21.000000,37.883279,"Default Known Flow Node","Known Flow",368410.194902,71401.490130,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221877","Nodes",,21.000000,37.963071,"Default Known Flow Node","Known Flow",368402.800929,71481.547691,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000156","Nodes","156",21.000000,38.208332,"Default Known Flow Node","Known Flow",368473.621518,71456.064261,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000329","Nodes","329",21.000000,38.104425,"DDS demands","Known Flow",368565.741446,71415.166643,,0.000000,,,,,-0.950000,,,,,-0.849507,-0.950000,,"",,,,,"D1 PROFILE",,,,
"82007500000148","Nodes","148",21.000000,39.376455,"Default Known Flow Node","Known Flow",368569.194693,71526.551084,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000149","Nodes","149",21.000000,39.173659,"DDS demands","Known Flow",368575.870449,71451.829653,,0.000000,,,,,-16.110000,,,,,-14.405850,-16.110000,,"",,,,,"D1 PROFILE",,,,
"82007500000154","Nodes","154",21.000000,38.738174,"Default Known Flow Node","Known Flow",368529.507436,71454.817654,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000502","Nodes","502",21.000000,30.039495,"DDS demands","Known Flow",368934.994546,71405.739640,,0.000000,,,,,-4.039999,,,,,-3.612640,-4.039999,,"",,,,,"D1 PROFILE",,,,
"82007500000498","Nodes","498",21.000000,30.122069,"DDS demands","Known Flow",368797.053509,71358.023627,,0.000000,,,,,-24.570000,,,,,-21.970934,-24.570000,,"",,,,,"D1 PROFILE",,,,
"82007500000499","Nodes","499",21.000000,30.025562,"Default Known Flow Node","Known Flow",368816.374514,71401.532639,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000501","Nodes","501",21.000000,29.966556,"DDS demands","Known Flow",368826.622517,71399.409639,,0.000000,,,,,-3.980000,,,,,-3.558987,-3.980000,,"",,,,,"D1 PROFILE",,,,
"82007500000500","Nodes","500",21.000000,30.007009,"DDS demands","Known Flow",368826.982390,71446.094326,,0.000000,,,,,-2.799999,,,,,-2.503810,-2.799999,,"",,,,,"D1 PROFILE",,,,
"82007500001006","Nodes","1006",21.000000,26.347706,"Default Known Flow Node","Known Flow",369503.271701,71055.389545,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500222019","Nodes",,21.000000,26.303799,"Default Known Flow Node","Known Flow",369527.832102,71127.195761,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000120","Nodes","120",21.000000,26.303799,"DDS demands","Known Flow",369526.098562,71127.446028,,0.000000,,,-14.840000,,-2.559999,,,,,-15.559392,-17.400000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82007500222001","Nodes",,21.000000,25.996601,"Default Known Flow Node","Known Flow",369579.122722,71097.708556,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221923","Nodes",,21.000000,27.123840,"Default Known Flow Node","Known Flow",369554.112047,71519.927920,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221999","Nodes",,21.000000,27.123840,"Default Known Flow Node","Known Flow",369565.219718,71522.803672,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221997","Nodes",,21.000000,27.461396,"Default Known Flow Node","Known Flow",369502.254701,71594.131692,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000363","Nodes","363",21.000000,27.597904,"DDS demands","Known Flow",369485.047301,71615.197933,,0.000000,,,-1.820000,,-9.899999,,,,,-10.480234,-11.719999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82007500221998","Nodes",,21.000000,27.461396,"Default Known Flow Node","Known Flow",369538.381711,71575.697687,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500001005","Nodes","1005",21.000000,29.770888,"DDS demands","Known Flow",369376.366666,71828.796755,,0.000000,,,,,-7.820000,,,,,-6.992784,-7.820000,,"",,,,,"D1 PROFILE",,,,
"82007500221836","Nodes",,21.000000,29.683105,"Default Known Flow Node","Known Flow",369334.491655,71861.796764,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000116","Nodes","116",21.000000,29.773563,"DDS demands","Known Flow",369375.366666,71826.296755,,0.000000,,,,,-4.449999,,,,,-3.979269,-4.449999,,"",,,,,"D1 PROFILE",,,,
"82007500000420","Nodes","420",21.000000,29.827543,"DDS demands","Known Flow",369416.991678,71944.546787,,0.000000,,,,,-10.509999,,,,,-9.398229,-10.509999,,"",,,,,"D1 PROFILE",,,,
"82007500001004","Nodes","1004",21.000000,34.328697,"Default Known Flow Node","Known Flow",369132.734600,73323.792162,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221925","Nodes",,21.000000,33.499360,"Default Known Flow Node","Known Flow",369122.362597,73347.414169,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500222013","Nodes",,21.000000,32.764172,"Default Known Flow Node","Known Flow",368965.116555,73316.172160,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000057","Nodes","57",21.000000,33.025059,"Default Known Flow Node","Known Flow",368980.871668,73307.668961,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000059","Nodes","59",21.000000,32.881809,"DDS demands","Known Flow",369012.442177,73330.124959,,0.000000,,,,,-6.119999,,,,,-5.472613,-6.119999,,"",,,,,"D1 PROFILE",,,,
"82007500000058","Nodes","58",21.000000,33.370771,"DDS demands","Known Flow",368926.241544,73269.172147,,0.000000,-8.989999,,,,-8.760000,,,,,-15.872367,-17.750000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82007500000081","Nodes","81",21.000000,34.010429,"DDS demands","Known Flow",368678.741477,73406.297185,,0.000000,,,,,-8.669999,,,,,-7.752868,-8.669999,,"",,,,,"D1 PROFILE",,,,
"82007500000082","Nodes","82",21.000000,35.702452,"DDS demands","Known Flow",368614.890715,73344.870266,,0.000000,,,,,-7.499999,,,,,-6.706634,-7.499999,,"",,,,,"D1 PROFILE",,,,
"82007500000051","Nodes","51",21.000000,33.857982,"DDS demands","Known Flow",368713.616486,73430.172191,,0.000000,-2.369999,,,,-4.050000,,,,,-5.740879,-6.419999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82007500000206","Nodes","206",21.000000,34.009619,"DDS demands","Known Flow",368687.809327,73391.140468,,0.000000,,,,,-1.269999,,,,,-1.135656,-1.269999,,"",,,,,"D1 PROFILE",,,,
"82007500221951","Nodes",,21.000000,34.924539,"Default Known Flow Node","Known Flow",368688.097376,73345.027149,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500221835","Nodes",,21.000000,34.407342,"Default Known Flow Node","Known Flow",368623.991462,73550.297224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500001001","Nodes","1001",21.000000,34.407342,"Default Known Flow Node","Known Flow",368603.615162,73555.670781,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000045","Nodes","45",21.000000,34.291877,"DDS demands","Known Flow",368595.241454,73563.172227,,0.000000,,,,,-21.249999,,,,,-19.002130,-21.249999,,"",,,,,"D1 PROFILE",,,,
"82007500000046","Nodes","46",21.000000,34.692412,"DDS demands","Known Flow",368623.366703,73536.172459,,0.000000,,,,-2.339999,-24.589999,,,,,-24.081287,-26.929999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"82007500222008","Nodes",,21.000000,36.434852,"Default Known Flow Node","Known Flow",368364.366391,73552.547224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82007500000529","Nodes","529",21.000000,36.434408,"DDS demands","Known Flow",368357.116389,73529.672218,,0.000000,,,,,-0.449999,,,,,-0.402398,-0.449999,,"",,,,,"D1 PROFILE",,,,
"82007500000900","Nodes","900",21.000000,36.434852,"Default Known Flow Node","Known Flow",368357.241389,73567.172228,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
