"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"82061700000055","Nodes","55",21.000000,47.474044,"DDS demands","Known Flow",375496.812500,94337.796875,,0.000000,,,,-11.714000,,,-10.474868,-11.714000,,"",,,,"D1 PROFILE",,
"82061700000057","Nodes","57",21.000000,47.643786,"Default Known Flow Node","Known Flow",375491.406250,94288.296875,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-280973","Nodes","-280973",21.000000,37.022237,"Default Known Flow Node","Known Flow",375617.625000,94015.382812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000059","Nodes","59",21.000000,33.154793,"Default Known Flow Node","Known Flow",375870.406250,94006.101562,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000043","Nodes","43",21.000000,33.713757,"DDS demands","Known Flow",375796.000000,94005.500000,,0.000000,,,,-14.770000,,,-13.207598,-14.770000,,"",,,,"D1 PROFILE",,
"82061700000056","Nodes","56",21.000000,47.474044,"Default Known Flow Node","Known Flow",375504.593750,94328.601562,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000015","Nodes","15",21.000000,39.901921,"DDS demands","Known Flow",375708.093750,94323.796875,,0.000000,,,,-14.545999,,,-13.007292,-14.545999,,"",,,,"D1 PROFILE",,
"82061700000016","Nodes","16",21.000000,47.410559,"DDS demands","Known Flow",375532.093750,94390.000000,,0.000000,,,,-7.013999,,,-6.272044,-7.013999,,"",,,,"D1 PROFILE",,
"82061700000024","Nodes","24",21.000000,38.856419,"DDS demands","Known Flow",375844.312500,94222.101562,,0.000000,-9.580000,,,-1.288999,,,-9.719254,-10.869000,,"","C2 PROFILE",,,"D1 PROFILE",,
"82061700000047","Nodes","47",21.000000,38.488006,"Default Known Flow Node","Known Flow",375758.500000,94138.398437,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000053","Nodes","53",21.000000,47.357344,"Default Known Flow Node","Known Flow",375518.093750,94391.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-54","Nodes","-54",21.000000,47.357344,"Default Known Flow Node","Known Flow",375496.093750,94397.796875,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000012","Nodes","12",21.000000,47.849422,"DDS demands","Known Flow",375546.593750,94393.398437,,0.000000,,,,-4.669000,,,-4.175103,-4.669000,,"",,,,"D1 PROFILE",,
"82061700000036","Nodes","36",21.000000,37.321247,"DDS demands","Known Flow",375635.906250,94037.601562,,0.000000,-44.479998,,,,,,-39.774811,-44.479998,,"","C2 PROFILE",,,,,
"820617-280978","Nodes","-280978",21.000000,37.857582,"Default Known Flow Node","Known Flow",375644.125000,94049.750000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-280966","Nodes","-280966",21.000000,37.580439,"Default Known Flow Node","Known Flow",375533.375000,94053.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000035","Nodes","35",21.000000,37.883780,"DDS demands","Known Flow",375645.406250,94053.000000,,0.000000,,,,-9.957999,,,-8.904621,-9.957999,,"",,,,"D1 PROFILE",,
"82061700000051","Nodes","51",21.000000,42.683237,"DDS demands","Known Flow",375654.593750,94361.500000,,0.000000,,,,-12.048999,,,-10.774430,-12.048999,,"",,,,"D1 PROFILE",,
"820617-280982","Nodes","-280982",21.000000,42.683237,"Default Known Flow Node","Known Flow",375660.125000,94369.750000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000041","Nodes","41",21.000000,35.885679,"DDS demands","Known Flow",375701.812500,94014.601562,,0.000000,,,,-0.680000,,,-0.608068,-0.680000,,"",,,,"D1 PROFILE",,
"82061700000042","Nodes","42",21.000000,35.813477,"DDS demands","Known Flow",375714.500000,94058.296875,,0.000000,,,,-4.679999,,,-4.184939,-4.679999,,"",,,,"D1 PROFILE",,
"82061700000014","Nodes","14",21.000000,39.822433,"Default Known Flow Node","Known Flow",375713.406250,94331.101562,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000017","Nodes","17",21.000000,39.689968,"DDS demands","Known Flow",375718.093750,94327.000000,,0.000000,,,,-6.040000,,,-5.401076,-6.040000,,"",,,,"D1 PROFILE",,
"82061700000049","Nodes","Mill St CSEP, P07112631/01",22.999998,36.383178,"CSEP DDS Matched","Known Flow",375774.593750,94406.101562,,0.000000,,,,,-14.029999,,-12.545876,-14.029999,,"",,,,,"DC PROFILE",
"82061700000104","Nodes","104",21.000000,35.777818,"Default Known Flow Node","Known Flow",375728.375000,94013.250000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-280996","Nodes","-280996",21.000000,38.487603,"Default Known Flow Node","Known Flow",375760.875000,94135.250000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000048","Nodes","48",21.000000,38.350618,"DDS demands","Known Flow",375821.093750,94137.101562,,0.000000,,,,-1.218000,,,-1.089157,-1.218000,,"",,,,"D1 PROFILE",,
"82061700000050","Nodes","50",21.000000,36.340019,"Default Known Flow Node","Known Flow",375780.500000,94391.398437,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000025","Nodes","25",21.000000,39.218433,"DDS demands","Known Flow",375780.812500,94274.296875,,0.000000,,,,-9.126000,,,-8.160633,-9.126000,,"",,,,"D1 PROFILE",,
"82061700000026","Nodes","26",21.000000,39.263442,"DDS demands","Known Flow",375766.000000,94203.398437,,0.000000,,,,-7.116000,,,-6.363254,-7.116000,,"",,,,"D1 PROFILE",,
"820617-281003","Nodes","-281003",21.000000,35.714493,"Default Known Flow Node","Known Flow",375781.125000,94433.132812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000027","Nodes","27",21.000000,35.483736,"DDS demands","Known Flow",375791.000000,94495.101562,,0.000000,,,,-2.770999,,,-2.477877,-2.770999,,"",,,,"D1 PROFILE",,
"82061700000046","Nodes","46",21.000000,33.630220,"DDS demands","Known Flow",375871.093750,94045.898437,,0.000000,,,,-7.876999,,,-7.043754,-7.876999,,"",,,,"D1 PROFILE",,
"82061700000020","Nodes","20",21.000000,35.449026,"DDS demands","Known Flow",375802.500000,94423.101562,,0.000000,,,,-2.567999,,,-2.296351,-2.567999,,"",,,,"D1 PROFILE",,
"82061700000021","Nodes","21",21.000000,35.250495,"DDS demands","Known Flow",375840.593750,94400.796875,,0.000000,,,,-8.760000,,,-7.833349,-8.760000,,"",,,,"D1 PROFILE",,
"82061700000058","Nodes","58",21.000000,39.055751,"DDS demands","Known Flow",375811.500000,94248.101562,,0.000000,,,,-3.197999,,,-2.859708,-3.197999,,"",,,,"D1 PROFILE",,
"820617-281009","Nodes","-281009",21.000000,38.926775,"Default Known Flow Node","Known Flow",375825.125000,94292.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000060","Nodes","60",21.000000,33.111451,"DDS demands","Known Flow",375905.406250,93980.398437,,0.000000,,,,-3.299000,,,-2.950024,-3.299000,,"",,,,"D1 PROFILE",,
"820617-281019","Nodes","-281019",21.000000,37.085878,"Default Known Flow Node","Known Flow",375906.875000,94171.882812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000028","Nodes","28",21.000000,35.425281,"DDS demands","Known Flow",375849.500000,94488.898437,,0.000000,,,,-3.766000,,,-3.367624,-3.766000,,"",,,,"D1 PROFILE",,
"820617-280968","Nodes","-280968",21.000000,39.583961,"Default Known Flow Node","Known Flow",375571.375000,94498.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000013","Nodes","13",21.000000,39.395598,"DDS demands","Known Flow",375476.406250,94521.296875,,0.000000,,,,-5.521999,,,-4.937871,-5.521999,,"",,,,"D1 PROFILE",,
"820617-281004","Nodes","-281004",21.000000,35.470552,"Default Known Flow Node","Known Flow",375791.750000,94502.632812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-280971","Nodes","-280971",21.000000,33.418109,"Default Known Flow Node","Known Flow",375611.625000,94686.750000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000031","Nodes","31",21.000000,33.418109,"Default Known Flow Node","Known Flow",375609.312500,94676.898437,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-280972","Nodes","-280972",21.000000,33.418109,"Default Known Flow Node","Known Flow",375613.250000,94694.250000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-280975","Nodes",,21.000000,37.244845,"Default Known Flow Node","Known Flow",375934.093750,94254.093750,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000029","Nodes","29",21.000000,33.468975,"DDS demands","Known Flow",375662.906250,94658.500000,,0.000000,,,,-9.725000,,,-8.696269,-9.725000,,"",,,,"D1 PROFILE",,
"82061700000032","Nodes","32",21.000000,33.398929,"DDS demands","Known Flow",375641.906250,94695.296875,,0.000000,,,-4.949999,,,,-4.426378,-4.949999,,"",,,"C4 PROFILE",,,
"82061700008000","Nodes","8000",21.000000,33.398929,"Default Known Flow Node","Known Flow",375627.812500,94719.601562,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"820617-280985","Nodes","-280985",21.000000,33.398929,"Default Known Flow Node","Known Flow",375667.875000,94715.000000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000030","Nodes","30",21.000000,33.418109,"Default Known Flow Node","Known Flow",375647.500000,94684.601562,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000034","Nodes","34",21.000000,33.336394,"DDS demands","Known Flow",375757.000000,94675.398437,,0.000000,,,,-3.237999,,,-2.895477,-3.237999,,"",,,,"D1 PROFILE",,
"82061700000054","Nodes","54, ""SOP10085"", ""SHERRINGS GREEN CLS,BLANFORD RD,DORSET"", 8.25",22.999998,40.093798,"CSEP DDS Matched","Known Flow",375568.593750,94489.093750,,0.000000,,,,,-8.250000,,-7.377297,-8.250000,,"",,,,,"DC PROFILE",
"820617-9","Nodes","-9",21.000000,35.690448,"Default Known Flow Node","Known Flow",375736.031250,94449.921875,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000033","Nodes",,21.000000,34.276821,"Default Known Flow Node","Known Flow",375671.970825,94591.974864,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000002","Nodes",,21.000000,33.184869,"Default Known Flow Node","Known Flow",375661.889356,94469.952301,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000003","Nodes",,21.000000,33.184869,"Default Known Flow Node","Known Flow",375652.207188,94486.826936,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000004","Nodes",,21.000000,31.818461,"Default Known Flow Node","Known Flow",375597.710414,94546.026478,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000008","Nodes",,21.000000,31.818461,"Default Known Flow Node","Known Flow",375644.295473,94580.550322,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000006","Nodes",,21.000000,31.818461,"Default Known Flow Node","Known Flow",375688.999426,94541.323710,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000007","Nodes",,21.000000,31.818461,"Default Known Flow Node","Known Flow",375701.447928,94516.426707,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82061700000005","Nodes",,21.000000,31.818461,"Default Known Flow Node","Known Flow",375650.547388,94556.261912,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
