"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82002900002916","Nodes","2916","21.000000","66.891016","DDS demands","Known Flow","415475.521211","132105.315157","","0.000000","","","","","","-4.929999","","","","","","","","-4.408494","-4.929999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900002911","Nodes","2911","21.000000","66.772988","DDS demands","Known Flow","415475.355211","132065.321146","","0.000000","","","","","","-1.729999","","","","","","","","-1.546996","-1.729999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900002917","Nodes","2917","21.000000","66.931923","Default Known Flow Node","Known Flow","415454.996205","132106.159157","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900002901","Nodes","2901","21.000000","71.654678","DDS demands","Known Flow","415722.090387","131987.603273","","0.000000","","","","","","-12.140000","","","","","","","","-10.855805","-12.140000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900002897","Nodes","2897","21.000000","72.300608","DDS demands","Known Flow","415761.515288","132002.193129","","0.000000","","","","","","-3.510000","","","","","","","","-3.138704","-3.510000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900002477","Nodes","2477","21.000000","41.736432","Default Known Flow Node","Known Flow","415005.879083","130918.312834","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900002478","Nodes","2478","21.000000","41.985905","DDS demands","Known Flow","414969.504073","130945.437841","","0.000000","","","","","","-3.459999","","","","","","","","-3.093993","-3.459999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001354","Nodes","1354","21.000000","35.911384","DDS demands","Known Flow","414958.379070","130845.937814","","0.000000","","","","","","-21.329999","","","","","","","","-19.073667","-21.329999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001134","Nodes","1134","21.000000","36.960847","Default Known Flow Node","Known Flow","414981.754076","130842.062813","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001353","Nodes","1353","21.000000","37.513646","DDS demands","Known Flow","415021.876436","130846.437501","","0.000000","","","","","","-3.130000","","","","","","","","-2.798902","-3.130000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900003071","Nodes","3071","21.000000","35.995109","Default Known Flow Node","Known Flow","415027.968195","130819.051472","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900003072","Nodes","3072","21.000000","35.230510","DDS demands","Known Flow","414978.254075","130756.562790","","0.000000","","","","","","-13.399999","","","","","","","","-11.982519","-13.399999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000086","Nodes","","21.000000","32.845408","Default Known Flow Node","Known Flow","415097.629108","129739.312513","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900000521","Nodes","521","21.000000","32.739713","DDS demands","Known Flow","415037.254091","129710.062505","","0.000000","","-14.689999","","","","-3.380000","","","","","","","","-16.158517","-18.069999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"82002900002034","Nodes","2034","21.000000","32.433676","DDS demands","Known Flow","415118.690113","129626.937483","","0.000000","-18.510000","","","","","","","","","","","","","-16.551973","-18.510000","","","C1 PROFILE","","","","","","","","","","","",""
"82002900002033","Nodes","2033","21.000000","32.676874","DDS demands","Known Flow","415034.315091","129695.312501","","0.000000","-3.089999","","","","","-5.099999","","","","","","","","-7.323644","-8.189999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"82002900000522","Nodes","522","21.000000","32.757609","Default Known Flow Node","Known Flow","415029.754089","129702.312503","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900003048","Nodes","3048","21.000000","31.849908","Default Known Flow Node","Known Flow","415001.988605","129667.701434","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900000523","Nodes","523","21.000000","32.069087","DDS demands","Known Flow","415026.129088","129695.562501","","0.000000","","","","","","-1.409999","","","","","","","","-1.260847","-1.409999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000524","Nodes","524","21.000000","32.778539","DDS demands","Known Flow","415025.004088","129705.812504","","0.000000","","","","","","-11.260000","","","","","","","","-10.068893","-11.260000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001546","Nodes","","21.000000","34.181300","DDS demands","Known Flow","414924.504061","129716.187507","","0.000000","","","-3.579999","","","-4.449999","","","","","","","","-7.180569","-8.029999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"82002900000527","Nodes","527","21.000000","34.255616","DDS demands","Known Flow","414908.879056","129723.312509","","0.000000","","-12.000000","","","","","","","","","","","","-10.730614","-12.000000","","","","C2 PROFILE","","","","","","","","","","",""
"82002900009172","Nodes","-21134","21.000000","31.941745","Default Known Flow Node","Known Flow","415222.991694","129556.890783","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009473","Nodes","-41134","21.000000","31.941745","Default Known Flow Node","Known Flow","415226.129143","129561.437465","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001246","Nodes","1246","21.000000","31.927559","DDS demands","Known Flow","415291.879161","129552.312462","","0.000000","","","","","","-1.190000","","","","","","","","-1.064119","-1.190000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001245","Nodes","1245","21.000000","31.934255","DDS demands","Known Flow","415224.629142","129554.312463","","0.000000","","","","","","-8.800000","","","","","","","","-7.869117","-8.800000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001244","Nodes","1244","21.000000","31.967726","DDS demands","Known Flow","415212.754139","129561.812465","","0.000000","","","","","","-9.689999","","","","","","","","-8.664970","-9.689999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000705","Nodes","705","21.000000","32.182029","DDS demands","Known Flow","415185.896717","129565.659665","","0.000000","","","","","","-2.390000","","","","","","","","-2.137181","-2.390000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900002032","Nodes","2032","21.000000","31.967726","Default Known Flow Node","Known Flow","415213.004139","129548.312461","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900002044","Nodes","2044","21.000000","26.960292","DDS demands","Known Flow","415885.504322","130510.437723","","0.000000","","","","","","-1.320000","","","","","","","","-1.180367","-1.320000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000681","Nodes","681","21.000000","27.412755","DDS demands","Known Flow","415792.207436","130512.210253","","0.000000","","","","","","-8.560000","","","","","","","","-7.654505","-8.560000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000706","Nodes","706","21.000000","33.354102","DDS demands","Known Flow","415795.726417","129754.151272","","0.000000","","","","","","-10.419999","","","","","","","","-9.317750","-10.419999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009331","Nodes","-267501","21.000000","33.355910","Default Known Flow Node","Known Flow","415779.379293","129760.312519","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009184","Nodes","-23233","21.000000","33.283388","Default Known Flow Node","Known Flow","415529.754225","129829.062538","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900002336","Nodes","2336","21.000000","33.067172","DDS demands","Known Flow","415522.545120","129841.068154","","0.000000","","","-12.960000","","","","","","","","","","","-11.589064","-12.960000","","","","","C3 PROFILE","","","","","","","","","",""
"82002900000687","Nodes","687","21.000000","33.431753","DDS demands","Known Flow","415530.629226","129823.937536","","0.000000","","","","","","-7.159999","","","","","","","","-6.402599","-7.159999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001271","Nodes","1271","21.000000","31.477948","DDS demands","Known Flow","415472.754210","129952.312571","","0.000000","","","","","","-6.989999","","","","","","","","-6.250582","-6.989999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009323","Nodes","-267457","21.000000","33.067172","Default Known Flow Node","Known Flow","415515.879222","129839.562541","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009060","Nodes","-1134","21.000000","31.226131","Default Known Flow Node","Known Flow","415475.629211","129964.187574","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001272","Nodes","1272","21.000000","31.242651","DDS demands","Known Flow","415480.754212","129912.812560","","0.000000","","","","","","-5.469999","","","","","","","","-4.891371","-5.469999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000688","Nodes","688","21.000000","31.091295","Default Known Flow Node","Known Flow","415471.629210","129974.062577","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900002429","Nodes","2429","21.000000","35.016943","DDS demands","Known Flow","416028.877361","131035.220866","","0.000000","","0.000000","","","","-8.810000","","","","","","","","-7.878060","-8.810000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"82002900000394","Nodes","394","21.000000","32.537544","DDS demands","Known Flow","415982.168425","130924.041354","","0.000000","","","","","","-15.689999","","","","","","","","-14.030278","-15.689999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900002263","Nodes","2263","21.000000","32.099105","DDS demands","Known Flow","415971.741346","130902.687830","","0.000000","-6.370000","","","","","-2.499999","","","","","","","","-7.931712","-8.869999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"82002900001126","Nodes","1126","21.000000","32.099105","Default Known Flow Node","Known Flow","415952.129340","130905.687831","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009792","Nodes","-69086","21.000000","32.313468","Default Known Flow Node","Known Flow","416025.009318","130914.344587","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009819","Nodes","-74487","21.000000","32.520226","Default Known Flow Node","Known Flow","415994.004352","130918.937834","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001117","Nodes","1117","21.000000","26.150055","DDS demands","Known Flow","415994.879352","130614.062751","","0.000000","","","","","","-1.580000","","","","","","","","-1.412864","-1.580000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000991","Nodes","991","21.000000","26.176303","DDS demands","Known Flow","415982.379348","130649.562761","","0.000000","","","","","","-3.029999","","","","","","","","-2.709480","-3.029999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001072","Nodes","1072","21.000000","25.880915","DDS demands","Known Flow","416107.004382","130649.562761","","0.000000","","","","","","-9.520000","","","","","","","","-8.512955","-9.520000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009063","Nodes","-115567","21.000000","26.055121","Default Known Flow Node","Known Flow","416002.879354","130607.312749","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001184","Nodes","1184","21.000000","26.116814","DDS demands","Known Flow","416010.879356","130560.437737","","0.000000","","","","","","-3.660000","","","","","","","","-3.272837","-3.660000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000678","Nodes","678","21.000000","26.836779","Default Known Flow Node","Known Flow","415987.004350","130417.562698","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009062","Nodes","-114418","21.000000","26.400475","Default Known Flow Node","Known Flow","416012.004357","130480.062715","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001115","Nodes","1115","21.000000","28.466626","Default Known Flow Node","Known Flow","415336.004173","130385.812689","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001120","Nodes","1120","21.000000","27.275731","Default Known Flow Node","Known Flow","415219.887703","130527.043892","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009030","Nodes","9030","21.000000","25.571913","DDS demands","Known Flow","415234.875440","130530.443270","","0.000000","","-39.999997","","","","","","","","","","","","-35.768714","-39.999997","","","","C2 PROFILE","","","","","","","","","","",""
"82002900003077","Nodes","3077","21.000000","27.516183","DDS demands","Known Flow","415214.504140","130524.312727","","0.000000","","-15.999999","","","","-9.739999","","","","","","","","-23.017168","-25.740000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"82002900001065","Nodes","1065","21.000000","29.002118","DDS demands","Known Flow","415329.629171","130239.187649","","0.000000","","","","","","-20.339999","","","","","","","","-18.188390","-20.339999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000657","Nodes","657","21.000000","28.465600","DDS demands","Known Flow","415334.754172","130387.687690","","0.000000","0.000000","","","","","-20.030001","","","","","","","","-17.911185","-20.030001","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"82002900000964","Nodes","964","21.000000","29.943779","Default Known Flow Node","Known Flow","415092.504106","130559.312736","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900000965","Nodes","965","21.000000","29.236809","DDS demands","Known Flow","415117.879113","130592.812746","","0.000000","","","-9.460000","","","-6.489999","","","","","","","","-14.262775","-15.949999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"82002900000966","Nodes","966","21.000000","29.984501","DDS demands","Known Flow","415095.754107","130518.437725","","0.000000","","","-2.880000","","","-7.499999","","","","","","","","-9.281981","-10.379999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"82002900001237","Nodes","1237","21.000000","29.601193","DDS demands","Known Flow","415156.004124","130417.437698","","0.000000","","","","","","-21.450000","","","","","","","","-19.180974","-21.450000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900001403","Nodes","1403","21.000000","30.309588","DDS demands","Known Flow","415020.254087","130324.812673","","0.000000","","0.000000","","","","-10.909999","","","","","","","","-9.755916","-10.909999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"82002900002856","Nodes","2856","21.000000","27.869183","DDS demands","Known Flow","414973.504074","130346.062678","","0.000000","","","","","","","","","","-6.000000","","","","-5.365307","-6.000000","","","","","","","","","","","","I2 PROFILE","","",""
"82002900009171","Nodes","-21115","21.000000","30.305187","Default Known Flow Node","Known Flow","415023.004087","130328.437674","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900000485","Nodes","485","21.000000","30.238671","DDS demands","Known Flow","415026.983116","130350.066538","","0.000000","","","","","","-16.399999","","","","","","","","-14.665173","-16.399999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009532","Nodes","-55336","21.000000","30.608828","Default Known Flow Node","Known Flow","415000.629081","130216.312643","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900000487","Nodes","487","21.000000","30.622421","DDS demands","Known Flow","414999.504081","130210.062641","","0.000000","","-4.360000","-1.909999","","","-9.409999","","","","","","","","-14.021335","-15.680000","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"82002900001114","Nodes","1114","21.000000","29.059988","DDS demands","Known Flow","414746.379012","130165.937629","","0.000000","","","","-1.779999","","-0.950000","","","","","","","","-2.441214","-2.729999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"82002900009057","Nodes","-1115","21.000000","29.016377","Default Known Flow Node","Known Flow","414715.629004","130162.812629","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001830","Nodes","1830","21.000000","31.204742","DDS demands","Known Flow","414762.879916","130056.437753","","0.000000","","","","","","-14.510000","","","","","","","","-12.975102","-14.510000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000490","Nodes","490","21.000000","28.306779","DDS demands","Known Flow","414742.504011","130207.437641","","0.000000","","","","","","-22.389998","","","","-5.079999","","","","-24.564165","-27.469999","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"82002900001113","Nodes","1113","21.000000","28.724024","DDS demands","Known Flow","414644.878985","130139.562622","","0.000000","","","","","","-3.499999","","","","","","","","-3.129762","-3.499999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009053","Nodes","","21.000000","28.695641","DDS demands","Known Flow","414634.503982","130142.312623","","0.000000","","","","","","-6.010000","","","","","","","","-5.374249","-6.010000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009056","Nodes","","21.000000","28.718256","DDS demands","Known Flow","414648.628986","130127.312619","","0.000000","","","","","","-2.539999","","","","","","","","-2.271313","-2.539999","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009066","Nodes","-12124","21.000000","28.819726","Default Known Flow Node","Known Flow","414657.128988","130144.187623","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900009055","Nodes","-1113","21.000000","28.819726","Default Known Flow Node","Known Flow","414655.628987","130150.687625","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900001112","Nodes","1112","21.000000","28.915241","DDS demands","Known Flow","414670.003991","130147.312624","","0.000000","-11.010000","","","","","-0.660000","","","","","","","","-10.435523","-11.669999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"82002900000479","Nodes","479","21.000000","28.429438","DDS demands","Known Flow","414661.128989","130190.312636","","0.000000","","","","-2.480000","","-17.600000","","","","","","","","-17.955896","-20.080001","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"82002900009148","Nodes","","21.000000","30.453313","DDS demands","Known Flow","414681.467354","130091.858526","","0.000000","","","","","","-0.560000","","","","","","","","-0.500762","-0.560000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900002848","Nodes","2848","21.000000","30.613665","DDS demands","Known Flow","414361.628907","130187.812635","","0.000000","-7.099999","","","0.000000","","-2.789999","","","","","","","","-8.843814","-9.890000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"82002900009167","Nodes","-204252","21.000000","30.613665","Default Known Flow Node","Known Flow","414312.753894","130193.062637","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900000378","Nodes","378","21.000000","33.174852","DDS demands","Known Flow","414445.503930","130597.062747","","0.000000","","","","","","-33.910000","","","","","","","","-30.322929","-33.910000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009054","Nodes","-1112","21.000000","38.032046","Default Known Flow Node","Known Flow","414347.128904","130583.937743","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900002308","Nodes","2308","21.000000","40.698726","DDS demands","Known Flow","414325.362311","130641.870366","","0.000000","","","-6.710000","","","-0.769999","","","","","","","","-6.688750","-7.480000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"82002900002432","Nodes","2432","21.000000","37.636851","DDS demands","Known Flow","414349.126146","130572.813964","","0.000000","","","","","","-6.530000","","","","","","","","-5.839243","-6.530000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900009737","Nodes","-61440","21.000000","45.302817","Default Known Flow Node","Known Flow","414006.253811","130455.687708","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82002900000240","Nodes","240","21.000000","45.436329","DDS demands","Known Flow","413979.128803","130510.562723","","0.000000","-1.739999","","","","","-27.620000","","","","-1.339999","","","","-27.452491","-30.700001","","","C1 PROFILE","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"82002900000242","Nodes","242","21.000000","45.242348","DDS demands","Known Flow","414015.503813","130436.687703","","0.000000","","","","","","-11.390000","","","","","","","","-10.185142","-11.390000","","","","","","","","D1 PROFILE","","","","","","",""
"82002900000423","Nodes","423","21.000000","44.469638","DDS demands","Known Flow","413949.753795","130403.812694","","0.000000","","","","","","-4.639999","","","","","","","","-4.149170","-4.639999","","","","","","","","D1 PROFILE","","","","","","",""
