"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82015400000335","Nodes","335","21.000000","26.926318","DDS demands","Known Flow","408140.127215","108340.056690","","0.000000","","","","","","-10.209999","","","","","-9.129964","-10.209999","","","","","","","","D1 PROFILE","","","",""
"82015400000170","Nodes","170","21.000000","27.691774","DDS demands","Known Flow","408217.750125","108325.014037","","0.000000","","","","","","-6.409999","","","","","-5.731936","-6.409999","","","","","","","","D1 PROFILE","","","",""
"82015400000118","Nodes","118","21.000000","27.786389","DDS demands","Known Flow","408225.627238","108323.931686","","0.000000","","","","","","-15.140000","","","","","-13.538459","-15.140000","","","","","","","","D1 PROFILE","","","",""
"82015404904588","Nodes","4904588","21.000000","29.882071","Default Known Flow Node","Known Flow","408629.504850","108001.680508","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000051","Nodes","51","21.000000","30.797934","DDS demands","Known Flow","408718.671213","107961.405040","","0.000000","","","","","","-24.249999","","","","","-21.684784","-24.249999","","","","","","","","D1 PROFILE","","","",""
"82015400000611","Nodes","611","21.000000","32.516086","DDS demands","Known Flow","408828.252402","107911.306574","","0.000000","","","","","","-19.290000","","","","","-17.249463","-19.290000","","","","","","","","D1 PROFILE","","","",""
"82015400000249","Nodes","249","21.000000","36.594251","DDS demands","Known Flow","408949.502435","108112.556628","","0.000000","","","","","","-1.720000","","","","","-1.538054","-1.720000","","","","","","","","D1 PROFILE","","","",""
"82015400000618","Nodes","618","21.000000","36.553533","DDS demands","Known Flow","408955.435660","108128.103877","","0.000000","","","","","","-3.720000","","","","","-3.326490","-3.720000","","","","","","","","D1 PROFILE","","","",""
"82015400000558","Nodes","558","21.000000","36.460443","DDS demands","Known Flow","408975.377442","108171.181644","","0.000000","","","","","","-4.219999","","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","","",""
"82015400000625","Nodes","625","21.000000","38.002124","DDS demands","Known Flow","409151.127490","108031.556606","","0.000000","","","","","","-1.649999","","","","","-1.475459","-1.649999","","","","","","","","D1 PROFILE","","","",""
"82015400008007","Nodes","8007","21.000000","38.037335","Default Known Flow Node","Known Flow","409187.502620","108011.368379","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000988","Nodes","988","21.000000","37.987059","DDS demands","Known Flow","409231.127511","108001.431598","","0.000000","","","","","","-1.559999","","","","","-1.394979","-1.559999","","","","","","","","D1 PROFILE","","","",""
"82015400000421","Nodes","421","21.000000","40.428080","DDS demands","Known Flow","409205.002504","108209.056655","","0.000000","","","","","","-3.400000","","","","","-3.040340","-3.400000","","","","","","","","D1 PROFILE","","","",""
"82015400000422","Nodes","422","21.000000","40.140791","DDS demands","Known Flow","409225.533466","108242.308908","","0.000000","","","","","","-0.779999","","","","","-0.697489","-0.779999","","","","","","","","D1 PROFILE","","","",""
"82015400000704","Nodes","704","21.000000","39.960339","DDS demands","Known Flow","409241.252514","108262.681669","","0.000000","","","","","","-5.169999","","","","","-4.623106","-5.169999","","","","","","","","D1 PROFILE","","","",""
"82015400000280","Nodes","280","21.000000","34.749363","DDS demands","Known Flow","409351.627544","107698.681516","","0.000000","","","","","","-1.809999","","","","","-1.618534","-1.809999","","","","","","","","D1 PROFILE","","","",""
"82015400008001","Nodes","Logger 0808, Bingham Road","21.000000","34.769804","Val Log Post","Known Flow","409372.627550","107708.181518","","0.000000","","","","","","-0.140000","","","","","-0.125190","-0.140000","","","","","","","","D1 PROFILE","","","",""
"82015404904624","Nodes","4904624","21.000000","34.883406","Default Known Flow Node","Known Flow","409406.749100","107731.431263","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000946","Nodes","946","21.000000","33.604399","DDS demands","Known Flow","409884.877689","107657.181505","","0.000000","","","","","","-2.119999","","","","","-1.895741","-2.119999","","","","","","","","D1 PROFILE","","","",""
"82015400000780","Nodes","780","21.000000","33.692320","Default Known Flow Node","Known Flow","409881.284089","107691.873817","","0.000000","","","","","","-10.189999","","","","","-9.112080","-10.189999","","","","","","","","D1 PROFILE","","","",""
"82015400020131","Nodes","20131","21.000000","33.853366","Default Known Flow Node","Known Flow","409861.627683","107713.556520","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000182","Nodes","182","21.000000","35.788906","DDS demands","Known Flow","409734.252648","107989.056595","","0.000000","","","","","","-4.010000","","","","","-3.585814","-4.010000","","","","","","","","D1 PROFILE","","","",""
"82015400008011","Nodes","8011","21.000000","35.761343","Default Known Flow Node","Known Flow","409750.782097","107983.881451","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000496","Nodes","496","21.000000","35.690498","Default Known Flow Node","Known Flow","409795.127665","107979.681592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015406001168","Nodes","6001168","21.000000","35.676024","Default Known Flow Node","Known Flow","409791.877664","107971.181590","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000202","Nodes","202","21.000000","31.389851","DDS demands","Known Flow","409903.187083","107979.593299","","0.000000","","","","","","-3.720000","","","","","-3.326490","-3.720000","","","","","","","","D1 PROFILE","","","",""
"82015400000203","Nodes","203","21.000000","29.798792","DDS demands","Known Flow","409958.127709","107975.181591","","0.000000","","","","","","-22.020000","","","","","-19.690679","-22.020000","","","","","","","","D1 PROFILE","","","",""
"82015401462587","Nodes","1462587","21.000000","28.911699","Default Known Flow Node","Known Flow","409993.002719","107742.681528","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400001068","Nodes","1068","21.000000","28.925606","Default Known Flow Node","Known Flow","410052.090679","107701.718528","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000088","Nodes","88","21.000000","28.993624","DDS demands","Known Flow","409989.507115","107725.177817","","0.000000","","","","","","-20.360000","","","","","-18.206278","-20.360000","","","","","","","","D1 PROFILE","","","",""
"82015400000852","Nodes","852","21.000000","54.029099","DDS demands","Known Flow","410492.194517","107610.039252","","0.000000","-6.000000","","","","","-1.309999","","","","","-6.536733","-7.309999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"82015400000853","Nodes","853","21.000000","49.414492","DDS demands","Known Flow","410500.999294","107607.557495","","0.000000","","","","","","-0.460000","","","-7.590000","","-7.198454","-8.050000","","","","","","","","D1 PROFILE","","","I2 PROFILE",""
"82015400000888","Nodes","888","21.000000","33.499423","DDS demands","Known Flow","410534.127866","107610.556492","","0.000000","-1.460000","","","","","-0.739999","","","-15.999999","","-16.274765","-18.199999","","","C1 PROFILE","","","","","D1 PROFILE","","","I2 PROFILE",""
"82015400000567","Nodes","567","21.000000","27.434016","DDS demands","Known Flow","410159.877764","107907.806573","","0.000000","","","","","","-9.960000","","","","","-8.906410","-9.960000","","","","","","","","D1 PROFILE","","","",""
"82015400000565","Nodes","565","21.000000","27.092227","DDS demands","Known Flow","410185.002771","107961.181587","","0.000000","","","","","","-14.219999","","","","","-12.715778","-14.219999","","","","","","","","D1 PROFILE","","","",""
"82015400008005","Nodes","Logger 0807, Acacia Avenue","21.000000","27.090380","Val Log Post","Known Flow","410185.250999","107962.716088","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000563","Nodes","563","21.000000","27.048505","DDS demands","Known Flow","410232.627784","108006.931600","","0.000000","","","","","","-11.270000","","","","","-10.077835","-11.270000","","","","","","","","D1 PROFILE","","","",""
"82015400287256","Nodes","287256","21.000000","35.808242","Default Known Flow Node","Known Flow","409737.752649","108020.056603","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000468","Nodes","468","21.000000","35.890401","DDS demands","Known Flow","409728.214311","108108.856677","","0.000000","","","","","","-4.999999","","","","","-4.471089","-4.999999","","","","","","","","D1 PROFILE","","","",""
"82015400000464","Nodes","464","21.000000","35.989080","DDS demands","Known Flow","409750.877653","108191.681650","","0.000000","","","","","","-16.379998","","","","","-14.647288","-16.379998","","","","","","","","D1 PROFILE","","","",""
"82015400000865","Nodes","865","21.000000","39.012288","DDS demands","Known Flow","409440.502568","108262.181669","","0.000000","","","","","","-1.100000","","","","","-0.983639","-1.100000","","","","","","","","D1 PROFILE","","","",""
"82015400000310","Nodes","310","21.000000","38.757563","Default Known Flow Node","Known Flow","409441.513414","108287.331196","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000309","Nodes","309","21.000000","38.583016","DDS demands","Known Flow","409442.377569","108304.556681","","0.000000","","","","","","-6.070000","","","","","-5.427902","-6.070000","","","","","","","","D1 PROFILE","","","",""
"82015400020100","Nodes","20100","21.000000","35.770413","Default Known Flow Node","Known Flow","409639.836849","107999.558225","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000183","Nodes","183","21.000000","31.760202","DDS demands","Known Flow","409646.908825","108184.247433","","0.000000","","","","","","-18.969999","","","","","-16.963314","-18.969999","","","","","","","","D1 PROFILE","","","",""
"82015400000184","Nodes","184","21.000000","30.618885","DDS demands","Known Flow","409638.158818","108385.036468","","0.000000","","","","","","-27.969999","","","","","-25.011273","-27.969999","","","","","","","","D1 PROFILE","","","",""
"82015400000161","Nodes","161","21.000000","30.632481","DDS demands","Known Flow","409670.252631","108543.181746","","0.000000","","","","","","-15.739999","","","","","-14.074989","-15.739999","","","","","","","","D1 PROFILE","","","",""
"82015406001185","Nodes","6001185","21.000000","30.968373","Default Known Flow Node","Known Flow","409674.224795","108557.722705","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400008002","Nodes","8002","21.000000","31.221692","Default Known Flow Node","Known Flow","409677.221316","108568.692110","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000313","Nodes","313","21.000000","32.762209","DDS demands","Known Flow","409692.377637","108632.181770","","0.000000","","","","","","-8.960000","","","","","-8.012192","-8.960000","","","","","","","","D1 PROFILE","","","",""
"82015400000018","Nodes","ROSEBERY CLOSE/BLACKMOOR RD RRI","21.000000","27.500000","Default Known Pressure Node","Known Pressure","410346.877815","108124.431632","","27.999995","","","","","","","","","","","14.110758","15.779999","","","","","","","","","","","",""
"82015400000632","Nodes","632","21.000000","27.114250","DDS demands","Known Flow","410375.501300","108139.058230","","0.000000","","","","","","-4.060000","","","","","-3.630524","-4.060000","","","","","","","","D1 PROFILE","","","",""
"82015400000029","Nodes","Forestside DG","21.000000","40.000000","Default Known Pressure Node","Known Pressure","410497.502856","108068.306616","","419.999989","","","","","","","","","","","17.705514","19.799999","","","","","","","","","","","",""
"82015400000805","Nodes","805","21.000000","39.865912","DDS demands","Known Flow","410494.378176","108075.497165","","0.000000","","","","","","-13.820000","","","","","-12.358091","-13.820000","","","","","","","","D1 PROFILE","","","",""
"82015406001171","Nodes","6001171","21.000000","39.777100","Default Known Flow Node","Known Flow","410525.379864","108097.430624","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000961","Nodes","961","21.000000","36.450329","DDS demands","Known Flow","410420.877835","108235.806662","","0.000000","","","","","","-0.529999","","","","","-0.473935","-0.529999","","","","","","","","D1 PROFILE","","","",""
"82015400000332","Nodes","332","21.000000","36.451081","DDS demands","Known Flow","410443.345698","108237.412020","","0.000000","","","","","","-0.970000","","","","","-0.867391","-0.970000","","","","","","","","D1 PROFILE","","","",""
"82015400000330","Nodes","330","21.000000","36.454537","DDS demands","Known Flow","410432.002838","108254.806667","","0.000000","","","","","","-2.130000","","","","","-1.904684","-2.130000","","","","","","","","D1 PROFILE","","","",""
"82015400000076","Nodes","76","21.000000","38.383692","DDS demands","Known Flow","410232.873384","108464.925905","","0.000000","","","","","","-6.320000","","","","","-5.651457","-6.320000","","","","","","","","D1 PROFILE","","","",""
"82015400000156","Nodes","156","21.000000","37.909696","DDS demands","Known Flow","410284.687314","108420.128158","","0.000000","","","","","","-7.329999","","","","","-6.554617","-7.329999","","","","","","","","D1 PROFILE","","","",""
"82015400000077","Nodes","77","21.000000","37.609329","DDS demands","Known Flow","410332.090952","108375.517533","","0.000000","","","","","","-10.300000","","","","","-9.210445","-10.300000","","","","","","","","D1 PROFILE","","","",""
"82015400000079","Nodes","79","21.000000","39.069625","DDS demands","Known Flow","410175.127768","108398.431706","","0.000000","","","","","","-5.729999","","","","","-5.123868","-5.729999","","","","","","","","D1 PROFILE","","","",""
"82015400000158","Nodes","158","21.000000","38.866442","DDS demands","Known Flow","410195.126306","108382.913163","","0.000000","","","","","","-2.430000","","","","","-2.172949","-2.430000","","","","","","","","D1 PROFILE","","","",""
"82015400000686","Nodes","686","21.000000","38.973485","DDS demands","Known Flow","410065.502738","108471.806726","","0.000000","","","","","","-2.480000","","","","","-2.217660","-2.480000","","","","","","","","D1 PROFILE","","","",""
"82015400000157","Nodes","157","21.000000","38.803853","DDS demands","Known Flow","410086.035366","108495.376725","","0.000000","","","","","","-5.879999","","","","","-5.258001","-5.879999","","","","","","","","D1 PROFILE","","","",""
"82015401463069","Nodes","1463069","21.000000","38.724004","Default Known Flow Node","Known Flow","410100.127748","108480.181728","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015406001183","Nodes","6001183","21.000000","39.401762","Default Known Flow Node","Known Flow","409979.127715","108507.181736","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000685","Nodes","685","21.000000","39.049245","DDS demands","Known Flow","410046.441330","108468.542680","","0.000000","","","","","","-16.219999","","","","","-14.504213","-16.219999","","","","","","","","D1 PROFILE","","","",""
"82015400000081","Nodes","81","21.000000","39.016940","Default Known Flow Node","Known Flow","410059.252737","108464.431724","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82015400000020","Nodes","SOUTHERNHAY ROAD RRI","21.000000","34.999999","Default Known Pressure Node","Known Pressure","409860.752683","108617.556766","","44.999998","","","","","","","","","","","11.293971","12.630000","","","","","","","","","","","",""
"82015400000741","Nodes","741","21.000000","34.812441","DDS demands","Known Flow","409879.502688","108630.556769","","0.000000","","","","","","-8.920000","","","","","-7.976423","-8.920000","","","","","","","","D1 PROFILE","","","",""
"82015400000017","Nodes","NOON HILL ROAD DG","21.000000","45.000001","Default Known Pressure Node","Known Pressure","409922.127699","108799.056815","","359.999986","","","","","","","","","","","41.634786","46.559998","","","","","","","","","","","",""
