"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(D1)"
"82015600085453","Nodes",,21.000000,27.758446,"DDS demands","Known Flow",419246.113236,143114.340287,,0.000000,-39.999997,,-35.768714,-39.999997,,"","C1 PROFILE",
"82015600085488","Nodes",,21.000000,26.718576,"DDS demands","Known Flow",419247.630237,143098.941149,,0.000000,-15.999999,-0.939999,-15.148051,-16.939999,,"","C1 PROFILE","D1 PROFILE"
"82015600000006","Nodes",,21.000000,28.972221,"Default Known Flow Node","Known Flow",419087.522353,143117.456792,,0.000000,,,0.000000,0.000000,,"",,
"82015600000001","Nodes","Wyvern Road/Headquarters Road DG",21.000000,29.000000,"Default Known Pressure Node","Known Pressure",419086.380193,143119.316154,,909.999984,,,229.205925,256.319985,,"",,
"82015600085464","Nodes",,21.000000,28.736145,"Default Known Flow Node","Known Flow",419111.505200,143179.566170,,0.000000,,,0.000000,0.000000,,"",,
"82015600000034","Nodes",,21.000000,24.006925,"DDS demands","Known Flow",419347.005264,143395.191229,,0.000000,,-12.819999,-11.463872,-12.819999,,"",,"D1 PROFILE"
"82015600000035","Nodes",,21.000000,23.838553,"DDS demands","Known Flow",419409.255281,143420.691236,,0.000000,,-3.309999,-2.959861,-3.309999,,"",,"D1 PROFILE"
"82015600000040","Nodes",,21.000000,22.982251,"DDS demands","Known Flow",419444.130290,143497.066257,,0.000000,,-3.069999,-2.745248,-3.069999,,"",,"D1 PROFILE"
"82015600000036","Nodes",,21.000000,23.132946,"DDS demands","Known Flow",419451.005292,143452.566245,,0.000000,,-19.279999,-17.240520,-19.279999,,"",,"D1 PROFILE"
"82015600085447","Nodes",,21.000000,28.447812,"Default Known Flow Node","Known Flow",419068.380702,143218.330051,,0.000000,,,0.000000,0.000000,,"",,
"82015600253771","Nodes",,21.000000,28.447812,"Default Known Flow Node","Known Flow",419068.130188,143198.941176,,0.000000,,,0.000000,0.000000,,"",,
"82015600000009","Nodes",,21.000000,28.581002,"Default Known Flow Node","Known Flow",419104.485441,143220.938230,,0.000000,,,0.000000,0.000000,,"",,
"82015600085459","Nodes",,21.000000,28.581002,"Default Known Flow Node","Known Flow",419104.130198,143223.316182,,0.000000,,,0.000000,0.000000,,"",,
"82015600085472","Nodes",,21.000000,28.668879,"Default Known Flow Node","Known Flow",419161.505214,143212.191179,,0.000000,,,0.000000,0.000000,,"",,
"82015600085461","Nodes",,21.000000,28.581002,"Default Known Flow Node","Known Flow",419104.630198,143219.816181,,0.000000,,,0.000000,0.000000,,"",,
"82015600000008","Nodes",,21.000000,28.581010,"Default Known Flow Node","Known Flow",419106.240660,143209.189007,,0.000000,,,0.000000,0.000000,,"",,
"82015600085476","Nodes",,21.000000,26.084595,"Default Known Flow Node","Known Flow",419193.380222,143297.941203,,0.000000,,,0.000000,0.000000,,"",,
"82015600000007","Nodes",,21.000000,28.720233,"DDS demands","Known Flow",419110.255200,143182.316171,,0.000000,-3.119999,,-2.789959,-3.119999,,"","C1 PROFILE",
"82015600085458","Nodes",,21.000000,28.720233,"Default Known Flow Node","Known Flow",419095.255196,143195.566175,,0.000000,,,0.000000,0.000000,,"",,
"82015600085466","Nodes",,21.000000,28.824793,"Default Known Flow Node","Known Flow",419127.130204,143172.691169,,0.000000,,,0.000000,0.000000,,"",,
"82015600000011","Nodes",,21.000000,28.801424,"DDS demands","Known Flow",419177.255218,143184.566172,,0.000000,,-1.059999,-0.947870,-1.059999,,"",,"D1 PROFILE"
"82015600085473","Nodes",,21.000000,28.668879,"Default Known Flow Node","Known Flow",419162.005214,143213.191180,,0.000000,,,0.000000,0.000000,,"",,
"82015600000012","Nodes",,21.000000,25.623040,"DDS demands","Known Flow",419226.880231,143375.941224,,0.000000,,-15.140000,-13.538459,-15.140000,,"",,"D1 PROFILE"
