"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82009900001000","Nodes","P09121880,  Barrow Hill , 34.89","24.000000","24.648826","CSEP DDS Matched","Known Flow","373404.050129","117766.069025","","0.000000","","","","","","","-34.889999","","","","-31.199261","-34.889999","","","","","","","","","DC PROFILE","","",""
"82009900000066","Nodes","66","21.000000","24.380315","DDS demands","Known Flow","373313.209875","117718.586676","","0.000000","","","","","","-6.610000","","","","","-5.910780","-6.610000","","","","","","","","D1 PROFILE","","","",""
"82009900011023","Nodes","11023","21.000000","24.401993","Default Known Flow Node","Known Flow","373318.618739","117721.692243","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900011022","Nodes","11022","21.000000","24.275372","Default Known Flow Node","Known Flow","373328.895966","117726.236464","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900001001","Nodes","P08117802, Pond Walk, 14.68","22.999998","24.192050","CSEP DDS Matched","Known Flow","373249.340637","117759.349235","","0.000000","","","","","","","-14.680000","","","","-13.127118","-14.680000","","","","","","","","","DC PROFILE","","",""
"82009900000041","Nodes","41","21.000000","46.228516","DDS demands","Known Flow","373923.242258","117446.345524","","0.000000","","-6.000000","","","","-1.299999","","","","","-6.527790","-7.300000","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"82009900000131","Nodes","131","21.000000","24.458245","DDS demands","Known Flow","373165.191697","117641.042221","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"82009900011016","Nodes","11016","21.000000","46.036963","Default Known Flow Node","Known Flow","374028.274624","117421.257153","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000162","Nodes","162","21.000000","46.378709","Default Known Flow Node","Known Flow","373969.214916","117413.595159","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000133","Nodes","133","21.000000","45.908695","Default Known Flow Node","Known Flow","374108.222954","117424.209162","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000040","Nodes","40","21.000000","45.298794","DDS demands","Known Flow","373872.684890","117457.184171","","0.000000","","","","","","-10.949999","","","","","-9.791686","-10.949999","","","","","","","","D1 PROFILE","","","",""
"82009900000012","Nodes","12","21.000000","43.104578","DDS demands","Known Flow","373763.910615","117529.730428","","0.000000","","","","","","-4.920000","","","","","-4.399552","-4.920000","","","","","","","","D1 PROFILE","","","",""
"82009900000013","Nodes","13","21.000000","42.920595","DDS demands","Known Flow","373845.118882","117549.173196","","0.000000","","","","","","-8.420000","","","","","-7.529314","-8.420000","","","","","","","","D1 PROFILE","","","",""
"82009900011002","Nodes","11002","21.000000","43.104479","Default Known Flow Node","Known Flow","373767.465861","117534.682192","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000183","Nodes","183","21.000000","42.961108","Default Known Flow Node","Known Flow","373764.332860","117532.167192","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900011001","Nodes","11001","21.000000","42.961108","DDS demands","Known Flow","373759.615309","117534.754305","","0.000000","","","","-5.840000","","","","","","","-5.222232","-5.840000","","","","","","C4 PROFILE","","","","","",""
"82009900000155","Nodes","155","21.000000","42.225852","DDS demands","Known Flow","373722.740028","117567.370098","","0.000000","","","","-3.339999","","-5.659999","","","","","-8.047960","-9.000000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"82009900000255","Nodes","255","21.000000","34.818302","DDS demands","Known Flow","377604.678356","118509.982621","","0.000000","","","","","","-6.540000","","","","","-5.848185","-6.540000","","","","","","","","D1 PROFILE","","","",""
"82009900000189","Nodes","189","21.000000","35.120053","DDS demands","Known Flow","377619.261511","118485.107140","","0.000000","","","","","","-3.980000","","","","","-3.558987","-3.980000","","","","","","","","D1 PROFILE","","","",""
"82009900000163","Nodes","163","21.000000","34.801908","DDS demands","Known Flow","377602.713418","118513.665391","","0.000000","","","","","","-1.479999","","","","","-1.323442","-1.479999","","","","","","","","D1 PROFILE","","","",""
"82009900000253","Nodes","253","21.000000","32.168644","Default Known Flow Node","Known Flow","374027.617932","118052.434333","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000250","Nodes","250","21.000000","29.282132","DDS demands","Known Flow","378486.229145","118799.656537","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"82009900000251","Nodes","251","21.000000","32.168644","Default Known Flow Node","Known Flow","374014.867929","118049.509332","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000249","Nodes","249","21.000000","32.168644","DDS demands","Known Flow","373999.872961","118052.145374","","0.000000","","","","","","-7.219999","","","","","-6.456253","-7.219999","","","","","","","","D1 PROFILE","","","",""
"82009900000117","Nodes","117","21.000000","32.212119","Default Known Flow Node","Known Flow","374017.453985","118017.371008","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900009001","Nodes","S14134139","21.000000","32.169365","Point Loads","Known Flow","373982.623953","118088.562426","","0.000000","","","","","","","","","-92.309998","","-82.545252","-92.309998","","","","","","","","","","","PL-AF PROFILE",""
"82009900008002","Nodes","Logger 3146, Station Road","21.000000","31.916002","DDS demands","Known Flow","373773.270781","118003.688124","","0.000000","","","","","","-11.140000","","","","","-9.961587","-11.140000","","","","","","","","D1 PROFILE","","","",""
"82009900008001","Nodes","Logger 3147, Ham Lane","21.000000","27.919036","DDS demands","Known Flow","377265.521813","119493.270725","","0.000000","","","","","","-0.399999","","","","","-0.357687","-0.399999","","","","","","","","D1 PROFILE","","","",""
"82009900000203","Nodes","203","21.000000","28.454786","DDS demands","Known Flow","377320.337828","119467.092718","","0.000000","","","","-6.540000","","-12.879999","","","","","-17.365711","-19.420000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"82009900000018","Nodes","18","21.000000","32.828497","DDS demands","Known Flow","373822.020876","118029.843327","","0.000000","","","","","","-2.230000","","","","","-1.994105","-2.230000","","","","","","","","D1 PROFILE","","","",""
"82009900000067","Nodes","67","21.000000","32.970017","DDS demands","Known Flow","373794.154770","118016.570082","","0.000000","","","","","","-5.739999","","","","","-5.132810","-5.739999","","","","","","","","D1 PROFILE","","","",""
"82009900000208","Nodes","208","21.000000","25.769496","DDS demands","Known Flow","376971.122733","119551.780741","","0.000000","","","","","","-8.909999","","","","","-7.967481","-8.909999","","","","","","","","D1 PROFILE","","","",""
"82009900000206","Nodes","206","21.000000","27.160890","DDS demands","Known Flow","377193.090793","119509.636730","","0.000000","","","","","","-6.059999","","","","","-5.418960","-6.059999","","","","","","","","D1 PROFILE","","","",""
"82009900011005","Nodes","11005","21.000000","34.482712","Default Known Flow Node","Known Flow","377520.677883","118534.129464","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000042","Nodes","42","21.000000","45.510808","DDS demands","Known Flow","373933.880907","117465.938174","","0.000000","","","","","","-6.829999","","","","","-6.107508","-6.829999","","","","","","","","D1 PROFILE","","","",""
"82009900000043","Nodes","43","21.000000","45.509912","DDS demands","Known Flow","373948.014609","117463.429173","","0.000000","","","","","","-3.229999","","","","","-2.888323","-3.229999","","","","","","","","D1 PROFILE","","","",""
"82009900000099","Nodes","99","21.000000","45.424050","DDS demands","Known Flow","373996.605956","117461.604954","","0.000000","","","","","","-2.829999","","","","","-2.530636","-2.829999","","","","","","","","D1 PROFILE","","","",""
"82009900000222","Nodes","222","21.000000","29.936194","DDS demands","Known Flow","377579.570899","119314.463677","","0.000000","","","","","","-8.169999","","","","","-7.305760","-8.169999","","","","","","","","D1 PROFILE","","","",""
"82009900000224","Nodes","224","21.000000","28.433656","DDS demands","Known Flow","377757.357942","119212.412455","","0.000000","","","","","","-13.859999","","","","","-12.393859","-13.859999","","","","","","","","D1 PROFILE","","","",""
"82009900000225","Nodes","225","21.000000","27.590238","DDS demands","Known Flow","378033.412521","119176.605208","","0.000000","","","","","","-23.989999","","","","","-21.452286","-23.989999","","","","","","","","D1 PROFILE","","","",""
"82009900011021","Nodes","11021","21.000000","31.077505","DDS demands","Known Flow","378271.780121","118734.942593","","0.000000","","","","-8.199999","","-1.330000","","","","","-8.521896","-9.529999","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"82009900000243","Nodes","243","21.000000","29.984295","DDS demands","Known Flow","378409.962890","118752.247423","","0.000000","","","","","","-5.440000","","","","","-4.864545","-5.440000","","","","","","","","D1 PROFILE","","","",""
"82009900000144","Nodes","144","21.000000","29.328480","DDS demands","Known Flow","378499.688149","118770.964529","","0.000000","","","","","","-2.599999","","","","","-2.324966","-2.599999","","","","","","","","D1 PROFILE","","","",""
"82009900000197","Nodes","197","21.000000","31.689288","DDS demands","Known Flow","377591.141659","118954.905194","","0.000000","","","","","","-8.460000","","","","","-7.565083","-8.460000","","","","","","","","D1 PROFILE","","","",""
"82009900000196","Nodes","196","21.000000","33.066930","DDS demands","Known Flow","377625.163938","118756.788207","","0.000000","","","","","","-3.089999","","","","","-2.763133","-3.089999","","","","","","","","D1 PROFILE","","","",""
"82009900000143","Nodes","143","21.000000","34.778874","DDS demands","Known Flow","377681.818276","118533.212252","","0.000000","","","","","","-7.799999","","","","","-6.974899","-7.799999","","","","","","","","D1 PROFILE","","","",""
"82009900000201","Nodes","201","21.000000","30.080143","DDS demands","Known Flow","377524.041515","119320.630556","","0.000000","","","","","","-7.010000","","","","","-6.268468","-7.010000","","","","","","","","D1 PROFILE","","","",""
"82009900011017","Nodes","11017","21.000000","32.168644","Default Known Flow Node","Known Flow","374028.210932","117996.094318","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000061","Nodes","61","21.000000","34.069048","DDS demands","Known Flow","373731.241851","117873.589285","","0.000000","","","","","","-11.470000","","","","","-10.256680","-11.470000","","","","","","","","D1 PROFILE","","","",""
"82009900000062","Nodes","62","21.000000","34.071005","DDS demands","Known Flow","373750.807107","117847.907357","","0.000000","","","","","","-3.499999","","","","","-3.129762","-3.499999","","","","","","","","D1 PROFILE","","","",""
"82009900000060","Nodes","60","21.000000","33.951037","DDS demands","Known Flow","373791.488180","117914.271100","","0.000000","","","","","","-6.599999","","","","","-5.901837","-6.599999","","","","","","","","D1 PROFILE","","","",""
"82009900000050","Nodes","50","21.000000","36.973086","Default Known Flow Node","Known Flow","373862.949887","117744.525249","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000052","Nodes","52","21.000000","36.428219","DDS demands","Known Flow","373843.894481","117771.502641","","0.000000","","","","","","-3.650000","","","","","-3.263895","-3.650000","","","","","","","","D1 PROFILE","","","",""
"82009900000053","Nodes","53","21.000000","35.739163","DDS demands","Known Flow","373817.504875","117808.083267","","0.000000","","","","","","-4.750000","","","","","-4.247535","-4.750000","","","","","","","","D1 PROFILE","","","",""
"82009900000074","Nodes","74","21.000000","35.125161","DDS demands","Known Flow","373909.149900","117829.033272","","0.000000","","","","","","-4.249999","","","","","-3.800425","-4.249999","","","","","","","","D1 PROFILE","","","",""
"82009900000071","Nodes","71","21.000000","35.125124","DDS demands","Known Flow","373904.384718","117833.173093","","0.000000","","","","","","-4.709999","","","","","-4.211766","-4.709999","","","","","","","","D1 PROFILE","","","",""
"82009900000072","Nodes","72","21.000000","35.214343","DDS demands","Known Flow","373863.045124","117784.965647","","0.000000","","","","","","-3.240000","","","","","-2.897266","-3.240000","","","","","","","","D1 PROFILE","","","",""
"82009900000078","Nodes","78","21.000000","36.364200","DDS demands","Known Flow","373918.233902","117709.770240","","0.000000","","","","","","-7.459999","","","","","-6.670865","-7.459999","","","","","","","","D1 PROFILE","","","",""
"82009900000077","Nodes","77","21.000000","36.270127","DDS demands","Known Flow","373957.147281","117749.682107","","0.000000","","","","","","-5.810000","","","","","-5.195405","-5.810000","","","","","","","","D1 PROFILE","","","",""
"82009900000076","Nodes","76","21.000000","36.269687","DDS demands","Known Flow","373948.365911","117794.163263","","0.000000","","","","","","-7.790000","","","","","-6.965957","-7.790000","","","","","","","","D1 PROFILE","","","",""
"82009900000090","Nodes","90","21.000000","35.217232","DDS demands","Known Flow","373853.721885","117771.818257","","0.000000","","","","","","-2.929999","","","","","-2.620058","-2.929999","","","","","","","","D1 PROFILE","","","",""
"82009900000075","Nodes","75","21.000000","35.773006","DDS demands","Known Flow","373879.609506","117735.798608","","0.000000","","","","","","-2.250000","","","","","-2.011990","-2.250000","","","","","","","","D1 PROFILE","","","",""
"82009900000079","Nodes","79","21.000000","36.374811","DDS demands","Known Flow","373906.019899","117701.772238","","0.000000","","","","","","-1.370000","","","","","-1.225078","-1.370000","","","","","","","","D1 PROFILE","","","",""
"82009900000080","Nodes","80","21.000000","36.692737","DDS demands","Known Flow","373903.345898","117689.456234","","0.000000","","","","","","-4.659999","","","","","-4.167055","-4.659999","","","","","","","","D1 PROFILE","","","",""
"82009900000051","Nodes","51","21.000000","36.916846","Default Known Flow Node","Known Flow","373872.807971","117731.663302","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000046","Nodes","46","21.000000","41.488890","DDS demands","Known Flow","373903.575898","117560.263199","","0.000000","","","","","","-12.520000","","","","","-11.195608","-12.520000","","","","","","","","D1 PROFILE","","","",""
"82009900000048","Nodes","48","21.000000","38.668241","DDS demands","Known Flow","373827.001893","117682.803736","","0.000000","","","","","","-8.169999","","","","","-7.305760","-8.169999","","","","","","","","D1 PROFILE","","","",""
"82009900000049","Nodes","49","21.000000","37.607451","DDS demands","Known Flow","373845.661390","117733.097936","","0.000000","","","","","","-1.999999","","-4.559999","","","-5.866069","-6.559999","","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"82009900000047","Nodes","47","21.000000","38.674117","DDS demands","Known Flow","373834.208561","117681.753618","","0.000000","","","","","","-3.289999","","","","","-2.941976","-3.289999","","","","","","","","D1 PROFILE","","","",""
"82009900000136","Nodes","136","21.000000","45.865823","DDS demands","Known Flow","374080.253946","117485.548179","","0.000000","","","","","","-6.630000","","","","","-5.928664","-6.630000","","","","","","","","D1 PROFILE","","","",""
"82009900000138","Nodes","138","21.000000","45.795763","DDS demands","Known Flow","374109.776191","117474.736188","","0.000000","","","","","","-2.079999","","","","","-1.859973","-2.079999","","","","","","","","D1 PROFILE","","","",""
"82009900000151","Nodes","151","21.000000","38.657387","DDS demands","Known Flow","373700.061062","117485.746797","","0.000000","","","","","","-1.700000","","","","","-1.520170","-1.700000","","","","","","","","D1 PROFILE","","","",""
"82009900000102","Nodes","102","21.000000","38.416799","DDS demands","Known Flow","373735.570020","117418.022522","","0.000000","","","","","","-0.889999","","","","","-0.795853","-0.889999","","","","","","","","D1 PROFILE","","","",""
"82009900000026","Nodes","26","21.000000","38.346587","DDS demands","Known Flow","373675.650836","117286.322125","","0.000000","","","","","","-0.379999","","","","","-0.339802","-0.379999","","","","","","","","D1 PROFILE","","","",""
"82009900000025","Nodes","25","21.000000","38.345867","DDS demands","Known Flow","373675.962184","117312.985120","","0.000000","","","","","","-2.970000","","","","","-2.655827","-2.970000","","","","","","","","D1 PROFILE","","","",""
"82009900000024","Nodes","24","21.000000","38.475353","DDS demands","Known Flow","373651.464437","117315.058773","","0.000000","","","","","","-3.240000","","","","","-2.897266","-3.240000","","","","","","","","D1 PROFILE","","","",""
"82009900000139","Nodes","139","21.000000","38.882293","DDS demands","Known Flow","373538.177038","117487.387047","","0.000000","","","","","","-2.359999","","","","","-2.110354","-2.359999","","","","","","","","D1 PROFILE","","","",""
"82009900000157","Nodes","157","21.000000","38.728286","DDS demands","Known Flow","373585.164812","117339.057139","","0.000000","","","","","","-3.150000","","","","","-2.816786","-3.150000","","","","","","","","D1 PROFILE","","","",""
"82009900000027","Nodes","27","21.000000","38.349044","DDS demands","Known Flow","373685.406839","117262.307118","","0.000000","","","","","","-2.059999","","","","","-1.842088","-2.059999","","","","","","","","D1 PROFILE","","","",""
"82009900000028","Nodes","28","21.000000","38.434976","DDS demands","Known Flow","373638.386826","117244.095113","","0.000000","","","","","","-1.900000","","","","","-1.699014","-1.900000","","","","","","","","D1 PROFILE","","","",""
"82009900000152","Nodes","152","21.000000","38.656647","DDS demands","Known Flow","373713.152847","117490.000180","","0.000000","","","","","","-0.880000","","","","","-0.786911","-0.880000","","","","","","","","D1 PROFILE","","","",""
"82009900000104","Nodes","104","21.000000","38.375420","DDS demands","Known Flow","373742.481708","117395.681834","","0.000000","","","","","","-20.959998","","","","","-18.742805","-20.959998","","","","","","","","D1 PROFILE","","","",""
"82009900000103","Nodes","103","21.000000","38.392684","DDS demands","Known Flow","373768.954862","117440.087167","","0.000000","","","","","","-2.279999","","","","","-2.038816","-2.279999","","","","","","","","D1 PROFILE","","","",""
"82009900000020","Nodes","20","21.000000","38.281503","DDS demands","Known Flow","373767.956404","117278.878347","","0.000000","","","","","","-9.890000","","","","","-8.843815","-9.890000","","","","","","","","D1 PROFILE","","","",""
"82009900000021","Nodes","21","21.000000","38.281256","DDS demands","Known Flow","373766.280466","117264.933974","","0.000000","","","","","","-2.980000","","","","","-2.664769","-2.980000","","","","","","","","D1 PROFILE","","","",""
"82009900000014","Nodes","14","21.000000","45.202300","DDS demands","Known Flow","373894.304896","117480.640178","","0.000000","","","","","","-2.269999","","","","","-2.029874","-2.269999","","","","","","","","D1 PROFILE","","","",""
"82009900000158","Nodes","158","21.000000","45.785740","DDS demands","Known Flow","374113.121955","117469.360175","","0.000000","","","","","","-2.009999","","","","","-1.797377","-2.009999","","","","","","","","D1 PROFILE","","","",""
"82009900000132","Nodes","132","21.000000","45.968876","DDS demands","Known Flow","374050.419658","117426.409003","","0.000000","","","","","","-9.540000","","","","","-8.530839","-9.540000","","","","","","","","D1 PROFILE","","","",""
"82009900000134","Nodes","134","21.000000","45.940852","DDS demands","Known Flow","374046.703468","117456.883518","","0.000000","","","","","","-5.789999","","","","","-5.177521","-5.789999","","","","","","","","D1 PROFILE","","","",""
"82009900000135","Nodes","135","21.000000","45.937203","DDS demands","Known Flow","374029.395933","117493.007181","","0.000000","","","","","","-0.999999","","","","","-0.894217","-0.999999","","","","","","","","D1 PROFILE","","","",""
"82009900011010","Nodes","11010","21.000000","24.019953","Default Known Flow Node","Known Flow","373308.526633","117743.810944","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000114","Nodes","114","21.000000","24.019953","DDS demands","Known Flow","373301.871814","117739.952427","","0.000000","","","","","","-13.789999","","","","","-12.331264","-13.789999","","","","","","","","D1 PROFILE","","","",""
"82009900000119","Nodes","119","21.000000","23.364277","DDS demands","Known Flow","373063.501958","117751.932281","","0.000000","","","","","","-4.429999","","","","","-3.961385","-4.429999","","","","","","","","D1 PROFILE","","","",""
"82009900011006","Nodes","11006","21.000000","23.368274","Default Known Flow Node","Known Flow","373061.399732","117753.709108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000121","Nodes","121","21.000000","23.331285","DDS demands","Known Flow","373069.657671","117659.138226","","0.000000","","","","","","-3.270000","","","","","-2.924092","-3.270000","","","","","","","","D1 PROFILE","","","",""
"82009900000116","Nodes","116","21.000000","23.475444","DDS demands","Known Flow","373137.528690","117731.538246","","0.000000","","","","","","-6.679999","","","","","-5.973375","-6.679999","","","","","","","","D1 PROFILE","","","",""
"82009900000120","Nodes","120","21.000000","23.472692","DDS demands","Known Flow","373156.879676","117761.068623","","0.000000","","","","","","-1.049999","","","","","-0.938928","-1.049999","","","","","","","","D1 PROFILE","","","",""
"82009900011007","Nodes","11007","21.000000","46.378709","Default Known Flow Node","Known Flow","373947.881910","117431.730164","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000031","Nodes","31","21.000000","24.456930","DDS demands","Known Flow","373128.669688","117619.593215","","0.000000","","","","","","-4.579999","","","","","-4.095518","-4.579999","","","","","","","","D1 PROFILE","","","",""
"82009900001015","Nodes","1015","21.000000","21.533257","DDS demands","Known Flow","373197.916706","117564.084200","","0.000000","","","","","","-2.289999","","","","","-2.047759","-2.289999","","","","","","","","D1 PROFILE","","","",""
"82009900000115","Nodes","115","21.000000","24.326354","DDS demands","Known Flow","373177.839701","117648.655223","","0.000000","","","","","","-21.350000","","","","","-19.091553","-21.350000","","","","","","","","D1 PROFILE","","","",""
"82009900000034","Nodes","34","21.000000","24.494687","DDS demands","Known Flow","373250.182544","117925.573110","","0.000000","","","","","","-26.840000","","","","","-24.000809","-26.840000","","","","","","","","D1 PROFILE","","","",""
"82009900000109","Nodes","109","21.000000","24.219661","DDS demands","Known Flow","373312.351737","117911.654295","","0.000000","","","","","","-5.110000","","","","","-4.569453","-5.110000","","","","","","","","D1 PROFILE","","","",""
"82009900011009","Nodes","11009","21.000000","24.019953","Default Known Flow Node","Known Flow","373290.387732","117733.358246","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900011011","Nodes","11011","21.000000","27.292120","Default Known Flow Node","Known Flow","373403.765151","117900.345547","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000112","Nodes","112","21.000000","27.276715","DDS demands","Known Flow","373406.404763","117900.831292","","0.000000","-3.640000","","","","","-3.670000","","","","","-6.536733","-7.310000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"82009900000111","Nodes","111","21.000000","27.460778","Default Known Flow Node","Known Flow","373458.471777","117901.263292","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000113","Nodes","113","21.000000","27.349707","DDS demands","Known Flow","373427.000769","117892.851290","","0.000000","","","","","","-3.869999","","","","","-3.460623","-3.869999","","","","","","","","D1 PROFILE","","","",""
"82009900000030","Nodes","30","21.000000","24.515024","DDS demands","Known Flow","373354.680749","117869.126283","","0.000000","","","","","","-14.649999","","","","","-13.100292","-14.649999","","","","","","","","D1 PROFILE","","","",""
"82009900000085","Nodes","85","21.000000","43.530098","Default Known Flow Node","Known Flow","373945.243910","117520.139188","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000088","Nodes","88","21.000000","39.106878","DDS demands","Known Flow","373560.240805","117660.334226","","0.000000","","","","","","-6.800000","","","","","-6.080681","-6.800000","","","","","","","","D1 PROFILE","","","",""
"82009900000093","Nodes","93","21.000000","33.383416","Default Known Flow Node","Known Flow","373819.223875","117969.222311","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82009900000092","Nodes","92","21.000000","33.338767","DDS demands","Known Flow","373842.117638","117944.312931","","0.000000","","","","","","-3.700000","","","","","-3.308606","-3.700000","","","","","","","","D1 PROFILE","","","",""
"82009900000064","Nodes","64","21.000000","33.348367","DDS demands","Known Flow","373832.847879","117936.939302","","0.000000","","","","","","-1.129999","","","","","-1.010466","-1.129999","","","","","","","","D1 PROFILE","","","",""
"82009900000058","Nodes","58","21.000000","34.303312","DDS demands","Known Flow","373814.519288","117848.083150","","0.000000","","","","","","-6.429999","","","","","-5.749820","-6.429999","","","","","","","","D1 PROFILE","","","",""
"82009900000110","Nodes","110","21.000000","27.865410","DDS demands","Known Flow","373510.175791","117904.665293","","0.000000","","","-1.700000","-3.349999","","-7.040000","","","","","-10.811094","-12.090000","","","","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","",""
