"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82000900000359","Nodes","359",21.000000,31.820006,"DDS demands","Known Flow",365604.093750,78919.296875,,0.000000,,,,,,,-12.380000,,,,,,,,,-11.070417,-12.380000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000358","Nodes","358",21.000000,31.808469,"DDS demands","Known Flow",365575.406250,78910.898437,,0.000000,,,,,,,-2.250000,,,,,,,,,-2.011990,-2.250000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000360","Nodes","360",21.000000,31.901290,"DDS demands","Known Flow",365621.406250,78935.796875,,0.000000,,,,,,,-1.640000,,,,,,,,,-1.466517,-1.640000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-294821","Nodes","-294821",21.000000,31.868335,"Default Known Flow Node","Known Flow",365606.125000,78915.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900003071","Nodes","3071",21.000000,32.486289,"Default Known Flow Node","Known Flow",365666.093750,78802.601562,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-109478","Nodes","-109478",21.000000,32.291469,"Default Known Flow Node","Known Flow",366024.125000,78550.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000588","Nodes","588",21.000000,32.238881,"DDS demands","Known Flow",366011.000000,78631.000000,,0.000000,,,,,,,-20.159999,,,,,,,,,-18.027431,-20.159999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900001574","Nodes","1574",21.000000,33.842684,"DDS demands","Known Flow",365937.312500,78990.796875,,0.000000,,,,0.000000,,,-0.360000,,,,,,,,,-0.321918,-0.360000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"82000900001481","Nodes","1481",21.000000,34.208929,"DDS demands","Known Flow",366008.812500,78972.398437,,0.000000,,,-0.220000,,,,-1.720000,,,,,,,,,-1.734782,-1.940000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,
"82000900000353","Nodes","353",21.000000,34.570624,"DDS demands","Known Flow",366294.906250,78901.796875,,0.000000,,,,,,,-22.070000,,,,,,,,,-19.735389,-22.070000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000545","Nodes","545",21.000000,34.545445,"DDS demands","Known Flow",366249.812500,78847.601562,,0.000000,,,,,,,-8.630000,,,,,,,,,-7.717100,-8.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000351","Nodes","351",21.000000,34.768436,"DDS demands","Known Flow",366379.000000,78881.898437,,0.000000,,-9.999999,,,,,-17.069999,,,,,,,,,-24.206478,-27.069998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"820009-114910","Nodes","-114910",21.000000,34.524519,"Default Known Flow Node","Known Flow",366437.625000,78726.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121804","Nodes","-121804",21.000000,34.508282,"Default Known Flow Node","Known Flow",366121.875000,78953.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121805","Nodes","-121805",21.000000,34.508282,"Default Known Flow Node","Known Flow",366122.625000,78957.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121806","Nodes","-121806",21.000000,34.422453,"Default Known Flow Node","Known Flow",366132.875000,78950.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121807","Nodes","-121807",21.000000,34.422453,"Default Known Flow Node","Known Flow",366133.000000,78955.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121810","Nodes","-121810",21.000000,34.422453,"Default Known Flow Node","Known Flow",366144.000000,78947.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121811","Nodes","-121811",21.000000,34.422453,"Default Known Flow Node","Known Flow",366144.875000,78953.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121815","Nodes","-121815",21.000000,34.422453,"Default Known Flow Node","Known Flow",366154.750000,78951.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001480","Nodes","1480",21.000000,34.360749,"Default Known Flow Node","Known Flow",366024.593750,78992.796875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002767","Nodes","2767",21.000000,34.263313,"Default Known Flow Node","Known Flow",366023.312500,78968.796875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3293","Nodes","-3293",21.000000,34.885420,"Default Known Flow Node","Known Flow",366461.750000,78790.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3290","Nodes","-3290",21.000000,34.842635,"Default Known Flow Node","Known Flow",366433.875000,78768.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-109476","Nodes","-109476",21.000000,32.291469,"Default Known Flow Node","Known Flow",365992.250000,78539.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000589","Nodes","589",21.000000,32.239091,"DDS demands","Known Flow",366016.000000,78585.398437,,0.000000,,,,,,,-18.770000,,,,,,,,,-16.784470,-18.770000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000354","Nodes","354, P08120225, CSEP, -24.46 SCMH",24.000000,34.220195,"CSEP DDS Matched","Known Flow",366034.406250,78962.000000,,0.000000,-3.119999,,,,,,,,,,,,,-24.459999,,-24.662529,-27.579999,,"","C1 PROFILE",,,,,,,,,,,,,"DC PROFILE",
"82000900002768","Nodes","2768",21.000000,34.329274,"DDS demands","Known Flow",366081.406250,78951.101562,,0.000000,,,,,,,-6.090000,,,,,,,,,-5.445787,-6.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-111260","Nodes","-111260",21.000000,34.545445,"Default Known Flow Node","Known Flow",366247.500000,78846.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002976","Nodes","2976",21.000000,34.491305,"DDS demands","Known Flow",366214.312500,78831.398437,,0.000000,,,,,,,-4.880000,,,,,,,,,-4.363783,-4.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000352","Nodes","352",21.000000,34.698618,"DDS demands","Known Flow",366343.093750,78890.398437,,0.000000,,,,,,,-12.099999,,,,,,,,,-10.820037,-12.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-114914","Nodes","-114914",21.000000,34.919899,"Default Known Flow Node","Known Flow",366464.875000,78861.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000546","Nodes","546",21.000000,34.523861,"DDS demands","Known Flow",366442.312500,78728.296875,,0.000000,,,,,,,-7.699999,,,,,,,,,-6.885477,-7.699999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900002778","Nodes","2778",21.000000,34.939785,"Default Known Flow Node","Known Flow",366473.812500,78859.296875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002777","Nodes","2777",21.000000,34.928205,"Default Known Flow Node","Known Flow",366468.812500,78861.398437,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002864","Nodes","2864",21.000000,34.961032,"DDS demands","Known Flow",366492.812500,78850.500000,,0.000000,-18.230000,,-8.470000,,,,-7.690000,,,,,,,,,-30.752155,-34.390001,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,
"820009-229650","Nodes","-229650",21.000000,34.942091,"Default Known Flow Node","Known Flow",366486.625000,78853.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-114916","Nodes","-114916",21.000000,34.961032,"Default Known Flow Node","Known Flow",366487.750000,78829.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-229649","Nodes","-229649",21.000000,34.508282,"Default Known Flow Node","Known Flow",366120.000000,78953.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001961","Nodes","1961",21.000000,34.085119,"DDS demands","Known Flow",366134.812500,78994.500000,,0.000000,,,,,,,-3.339999,,,,,,,,,-2.986687,-3.339999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900001962","Nodes","1962",21.000000,34.031020,"DDS demands","Known Flow",366156.406250,78981.398437,,0.000000,,,,,,,-3.810000,,,,,,,,,-3.406970,-3.810000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-121802","Nodes","-121802",21.000000,34.171036,"Default Known Flow Node","Known Flow",366115.125000,78999.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-121809","Nodes","-121809",21.000000,34.095416,"Default Known Flow Node","Known Flow",366135.250000,78996.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001963","Nodes","1963",21.000000,34.558246,"DDS demands","Known Flow",366325.093750,78961.296875,,0.000000,,,,,,,-6.500000,,,,,,,,,-5.812416,-6.500000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-150661","Nodes","-150661",21.000000,34.263313,"Default Known Flow Node","Known Flow",366028.875000,78967.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-265364","Nodes","-265364",21.000000,34.263313,"Default Known Flow Node","Known Flow",366033.500000,78967.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000547","Nodes","547",21.000000,34.937648,"Default Known Flow Node","Known Flow",366485.406250,78853.898437,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002779","Nodes","2779",21.000000,34.996095,"Default Known Flow Node","Known Flow",366489.406250,78876.601562,,0.000000,,,,,,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-150668","Nodes","-150668",21.000000,35.006813,"Default Known Flow Node","Known Flow",366495.625000,78895.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3292","Nodes","-3292",21.000000,34.885420,"Default Known Flow Node","Known Flow",366457.375000,78799.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3297","Nodes","-3297",21.000000,34.842635,"Default Known Flow Node","Known Flow",366478.250000,78803.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3296","Nodes","-3296",21.000000,34.842635,"Default Known Flow Node","Known Flow",366475.000000,78788.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3298","Nodes","-3298",21.000000,34.842635,"Default Known Flow Node","Known Flow",366482.625000,78760.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3294","Nodes","-3294",21.000000,34.928205,"Default Known Flow Node","Known Flow",366463.000000,78854.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-3291","Nodes","-3291",21.000000,34.885420,"Default Known Flow Node","Known Flow",366439.875000,78813.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001365","Nodes","1365",21.000000,37.135789,"DDS demands","Known Flow",366860.593750,78502.101562,,0.000000,,,,,,,-3.029999,,,,,,,,,-2.709480,-3.029999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-114962","Nodes","-114962",21.000000,37.769447,"Default Known Flow Node","Known Flow",366995.125000,78519.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000348","Nodes","348",21.000000,35.131062,"DDS demands","Known Flow",366511.812500,78950.101562,,0.000000,,,,,,,-5.579999,,,,,,,,,-4.989735,-5.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000349","Nodes","349",21.000000,35.084895,"DDS demands","Known Flow",366578.906250,78928.898437,,0.000000,,,,,,,-21.249999,,,,,,,,,-19.002130,-21.249999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900001483","Nodes","1483",21.000000,34.223294,"DDS demands","Known Flow",366628.593750,78971.898437,,0.000000,,,,,,,-10.470000,,,,,,,,,-9.362461,-10.470000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000906","Nodes","906",21.000000,34.180272,"DDS demands","Known Flow",366764.406250,78831.500000,,0.000000,,,,,,,-23.309999,,,,,,,,,-20.844218,-23.309999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900002783","Nodes","2783 GT32220 P107563/01 DT4 0QT",22.999998,35.704396,"CSEP Unmatched","Known Flow",366645.500000,78660.500000,,0.000000,,,,,,,-6.589999,-6.989999,,,,,,,,-12.143478,-13.579999,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,,,
"820009-111268","Nodes","-111268",21.000000,35.720403,"Default Known Flow Node","Known Flow",366651.125000,78654.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002784","Nodes","2784",21.000000,35.726530,"Default Known Flow Node","Known Flow",366652.406250,78652.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002785","Nodes","2785",21.000000,35.686314,"DDS demands","Known Flow",366660.500000,78662.898437,,0.000000,,,,,,,-7.309999,,,,,,,,,-6.536732,-7.309999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900003014","Nodes","3014",21.000000,38.895078,"Default Known Flow Node","Known Flow",366853.312500,78932.296875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001824","Nodes","1824",21.000000,38.813112,"DDS demands","Known Flow",366852.593750,78922.796875,,0.000000,,,,,,,-3.250000,,,,,,,,,-2.906208,-3.250000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-111285","Nodes","-111285",21.000000,39.134240,"Default Known Flow Node","Known Flow",366882.250000,78914.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000372","Nodes","372",21.000000,39.134240,"DDS demands","Known Flow",366883.906250,78913.898437,,0.000000,,,,,,,-16.530000,,,,,,,,,-14.781422,-16.530000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000548","Nodes","548",21.000000,35.385833,"DDS demands","Known Flow",366598.000000,78735.898437,,0.000000,,,,,,,-26.780000,,,,,,,,,-23.947155,-26.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000549","Nodes","549",21.000000,35.263897,"DDS demands","Known Flow",366462.093750,78642.101562,,0.000000,,,,,,,-20.609999,,,,,,,,,-18.429831,-20.609999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000557","Nodes","557",21.000000,36.117452,"DDS demands","Known Flow",366667.593750,78503.601562,,0.000000,,,,,,,-2.910000,,,,,,,,,-2.602174,-2.910000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000556","Nodes","556",21.000000,36.117476,"DDS demands","Known Flow",366681.906250,78544.296875,,0.000000,,,,,,,-6.159999,,,,,,,,,-5.508382,-6.159999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000560","Nodes","560",21.000000,36.286122,"DDS demands","Known Flow",366724.812500,78509.601562,,0.000000,,,,,,,-2.650000,,,,,,,,,-2.369677,-2.650000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000558","Nodes","558",21.000000,36.115401,"DDS demands","Known Flow",366717.406250,78532.796875,,0.000000,,,,,,,-3.540000,,,,,,,,,-3.165531,-3.540000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-114930","Nodes","-114930",21.000000,36.222398,"Default Known Flow Node","Known Flow",366738.125000,78618.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-114936","Nodes","-114936",21.000000,36.307853,"Default Known Flow Node","Known Flow",366822.500000,78619.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-114932","Nodes","-114932",21.000000,36.699650,"Default Known Flow Node","Known Flow",366773.125000,78574.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000563","Nodes","563",21.000000,36.588572,"DDS demands","Known Flow",366833.812500,78590.898437,,0.000000,,,,,,,-9.000000,,,,,,,,,-8.047961,-9.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900002507","Nodes","2507",21.000000,33.651037,"DDS demands","Known Flow",366954.906250,78985.101562,,0.000000,-6.000000,,,,,,-4.469999,,,,,,,,,-9.362461,-10.469999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"82000900002506","Nodes","2506",21.000000,33.787153,"DDS demands","Known Flow",366930.906250,78988.398437,,0.000000,,,,,,,-0.629999,,,,,,,,,-0.563357,-0.629999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-120564","Nodes","-120564",21.000000,35.102702,"Default Known Flow Node","Known Flow",366506.500000,78931.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-111264","Nodes","-111264",21.000000,35.087825,"Default Known Flow Node","Known Flow",366581.750000,78928.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000555","Nodes","555",21.000000,35.236913,"DDS demands","Known Flow",366721.812500,78733.796875,,0.000000,,,,,,,-40.860000,,,,,,,,,-36.537745,-40.860000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-111272","Nodes","-111272",21.000000,35.686314,"Default Known Flow Node","Known Flow",366686.125000,78666.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-138463","Nodes","-138463",21.000000,35.643591,"Default Known Flow Node","Known Flow",366655.875000,78680.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000553","Nodes","553",21.000000,36.033287,"DDS demands","Known Flow",366708.500000,78620.500000,,0.000000,,-5.539999,,,,,-9.890000,,,,,,,,,-13.797781,-15.429999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"820009-111275","Nodes","-111275",21.000000,36.222390,"Default Known Flow Node","Known Flow",366740.875000,78620.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001361","Nodes","1361",21.000000,36.232434,"DDS demands","Known Flow",366741.000000,78618.796875,,0.000000,,,,,,,-19.160000,,,,,,,,,-17.133215,-19.160000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900003015","Nodes","3015",21.000000,38.211932,"DDS demands","Known Flow",366810.406250,78976.296875,,0.000000,-99.999997,,,,,,0.000000,,,,,,,,,-89.421791,-99.999997,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"820009-111278","Nodes","-111278",21.000000,38.211932,"Default Known Flow Node","Known Flow",366809.750000,78978.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-111277","Nodes","-111277",21.000000,38.211932,"Default Known Flow Node","Known Flow",366805.875000,78974.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001825","Nodes","1825",21.000000,38.885445,"DDS demands","Known Flow",366854.906250,78950.101562,,0.000000,,,,,,,-2.160000,,,,,,,,,-1.931510,-2.160000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000559","Nodes","559",21.000000,36.286368,"Default Known Flow Node","Known Flow",366729.093750,78556.296875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002795","Nodes","2795",21.000000,36.686043,"DDS demands","Known Flow",366855.906250,78616.796875,,0.000000,,,,,,,-26.229999,,,,,,,,,-23.455335,-26.229999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900002796","Nodes","2796",21.000000,36.678276,"Default Known Flow Node","Known Flow",366854.312500,78596.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-114945","Nodes","-114945",21.000000,36.678276,"Default Known Flow Node","Known Flow",366856.375000,78597.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-138465","Nodes","-138465",21.000000,36.850772,"Default Known Flow Node","Known Flow",366905.125000,78606.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900002797","Nodes","2797",21.000000,36.678276,"Default Known Flow Node","Known Flow",366872.500000,78601.796875,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-229656","Nodes","-229656",21.000000,38.885445,"Default Known Flow Node","Known Flow",366858.750000,78964.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-229652","Nodes","-229652",21.000000,38.885445,"Default Known Flow Node","Known Flow",366843.125000,78953.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001826","Nodes","1826",21.000000,38.885445,"Default Known Flow Node","Known Flow",366848.812500,78973.898437,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-229655","Nodes","-229655",21.000000,38.885445,"Default Known Flow Node","Known Flow",366857.500000,78964.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001482","Nodes","1482",21.000000,34.398196,"DDS demands","Known Flow",366614.312500,78962.101562,,0.000000,,,,,,,-5.570000,,,,,,,,,-4.980793,-5.570000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000811","Nodes","811",21.000000,38.601209,"DDS demands","Known Flow",367249.406250,78525.898437,,0.000000,,,,,,,-8.609999,,,,,,,,,-7.699215,-8.609999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-127626","Nodes","-127626",21.000000,37.762654,"Default Known Flow Node","Known Flow",367041.625000,78527.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000820","Nodes","820",21.000000,38.147136,"DDS demands","Known Flow",367040.500000,78611.796875,,0.000000,,,,-5.469999,,,-23.780001,,,,,,,,,-26.155875,-29.250002,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"82000900000817","Nodes","817",21.000000,38.007911,"DDS demands","Known Flow",367040.906250,78573.601562,,0.000000,,,,,,,-23.219998,,,,,,,,,-20.763737,-23.219998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000534","Nodes","534",21.000000,43.506583,"DDS demands","Known Flow",367132.593750,78963.898437,,0.000000,,,,,,,-12.989999,,,,,,,,,-11.615890,-12.989999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900000535","Nodes","535",21.000000,43.212492,"DDS demands","Known Flow",367071.593750,78971.898437,,0.000000,,,,,,,-1.970000,,,,,,,,,-1.761609,-1.970000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-127639","Nodes","-127639",21.000000,38.877222,"Default Known Flow Node","Known Flow",367177.750000,78542.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-127641","Nodes","-127641",21.000000,38.877107,"Default Known Flow Node","Known Flow",367182.000000,78540.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000810","Nodes","810",21.000000,38.574875,"DDS demands","Known Flow",367257.093750,78528.500000,,0.000000,,,,,,,-9.370000,,,,,,,,,-8.378822,-9.370000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-127659","Nodes","-127659",21.000000,38.835822,"Default Known Flow Node","Known Flow",367261.875000,78555.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900000805","Nodes","805",21.000000,41.347027,"DDS demands","Known Flow",367351.593750,78606.101562,,0.000000,,,,,,,-18.329999,,,,,,,,,-16.391014,-18.329999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"82000900003016","Nodes","3016",21.000000,41.344742,"Default Known Flow Node","Known Flow",367366.906250,78602.898437,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-127686","Nodes","-127686",21.000000,41.344742,"Default Known Flow Node","Known Flow",367362.625000,78594.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"82000900001394","Nodes","1394",21.000000,42.201096,"DDS demands","Known Flow",367362.906250,78644.796875,,0.000000,,,,,,,-7.309999,,,,,,,,,-6.536732,-7.309999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"820009-127693","Nodes","-127693",21.000000,42.217953,"Default Known Flow Node","Known Flow",367393.500000,78638.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"820009-127692","Nodes","-127692",21.000000,42.217953,"Default Known Flow Node","Known Flow",367392.375000,78630.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
