"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82006300000403","Nodes","403","21.000000","37.808554","DDS demands","Known Flow","433623.541319","87526.252130","","0.000000","","","","","","","-6.070000","","","","-5.427902","-6.070000","","","","","","","","","D1 PROFILE","","",""
"82006300000311","Nodes","311","21.000000","37.720293","DDS demands","Known Flow","433570.635134","87519.256025","","0.000000","","","","","","","-6.000000","","","","-5.365307","-6.000000","","","","","","","","","D1 PROFILE","","",""
"82006300000339","Nodes","339","21.000000","34.498641","DDS demands","Known Flow","433648.350020","87889.763152","","0.000000","","","","","","","-2.660000","","","","-2.378619","-2.660000","","","","","","","","","D1 PROFILE","","",""
"82006300000408","Nodes","408","21.000000","38.111518","DDS demands","Known Flow","433684.106165","87582.250042","","0.000000","","","","","","","-7.420000","","","","-6.635097","-7.420000","","","","","","","","","D1 PROFILE","","",""
"82006300010720","Nodes","10720","21.000000","34.742249","Default Known Flow Node","Known Flow","433783.572340","87994.975376","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000201","Nodes","201","21.000000","37.903445","DDS demands","Known Flow","434450.649690","87507.794898","","0.000000","","","","","","","-4.670000","","","","-4.175997","-4.670000","","","","","","","","","D1 PROFILE","","",""
"82006300000202","Nodes","202","21.000000","37.910065","Default Known Flow Node","Known Flow","434459.638019","87511.544789","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010725","Nodes","10725","21.000000","37.765091","Default Known Flow Node","Known Flow","434490.499955","87521.719475","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000286","Nodes","286","21.000000","37.889904","DDS demands","Known Flow","434399.568360","87578.887041","","0.000000","","","","","","","-3.710000","","","","-3.317548","-3.710000","","","","","","","","","D1 PROFILE","","",""
"82006300010724","Nodes","10724","21.000000","37.902228","Default Known Flow Node","Known Flow","434448.458373","87512.706023","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000245","Nodes","245","21.000000","37.415089","Default Known Flow Node","Known Flow","434496.209976","87579.657422","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000282","Nodes","282","21.000000","37.200120","DDS demands","Known Flow","434501.354633","87646.388228","","0.000000","","","","","","","-5.389999","","","","-4.819834","-5.389999","","","","","","","","","D1 PROFILE","","",""
"82006300010726","Nodes","10726","21.000000","37.228312","Default Known Flow Node","Known Flow","434497.212913","87645.797373","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010697","Nodes","10697","21.000000","32.155446","Default Known Flow Node","Known Flow","433378.887082","88125.000190","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000396","Nodes","396","21.000000","30.236918","DDS demands","Known Flow","433181.129625","88448.323524","","0.000000","","","","","","","-0.509999","","","","-0.456051","-0.509999","","","","","","","","","D1 PROFILE","","",""
"82006300000622","Nodes","622","21.000000","30.062195","DDS demands","Known Flow","433056.221454","88403.011922","","0.000000","","","","","","","-0.330000","","","","-0.295091","-0.330000","","","","","","","","","D1 PROFILE","","",""
"82006300010695","Nodes","10695","21.000000","30.473130","Default Known Flow Node","Known Flow","433363.794737","88500.055664","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000539","Nodes","539","21.000000","33.821088","DDS demands","Known Flow","433551.852129","88143.535195","","0.000000","","","","","","","-3.549999","","","","-3.174473","-3.549999","","","","","","","","","D1 PROFILE","","",""
"82006300000303","Nodes","303","21.000000","34.469017","DDS demands","Known Flow","433616.905332","88154.603436","","0.000000","","","","","","","-2.650000","","","","-2.369677","-2.650000","","","","","","","","","D1 PROFILE","","",""
"82006300000092","Nodes","92","21.000000","34.557038","DDS demands","Known Flow","433653.758839","88104.033542","","0.000000","","","","","","","-4.519999","","","","-4.041864","-4.519999","","","","","","","","","D1 PROFILE","","",""
"82006300000210","Nodes","210","21.000000","34.533507","DDS demands","Known Flow","433648.813552","88140.319428","","0.000000","","","","","","","-2.630000","","","","-2.351793","-2.630000","","","","","","","","","D1 PROFILE","","",""
"82006300010721","Nodes","10721","21.000000","34.742249","Default Known Flow Node","Known Flow","433800.977750","88022.631829","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000091","Nodes","91","21.000000","33.953519","Default Known Flow Node","Known Flow","433558.648291","88060.622879","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000400","Nodes","400","21.000000","33.853952","DDS demands","Known Flow","433555.901813","88129.987502","","0.000000","","","","","","","-0.399999","","","","-0.357687","-0.399999","","","","","","","","","D1 PROFILE","","",""
"82006300000734","Nodes","734","21.000000","34.817714","Default Known Flow Node","Known Flow","433719.505175","88138.007193","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000361","Nodes","361","21.000000","30.875075","DDS demands","Known Flow","433995.375917","88220.520874","","0.000000","","","","","","","-6.540000","","","","-5.848185","-6.540000","","","","","","","","","D1 PROFILE","","",""
"82006300000479","Nodes","479","21.000000","30.995128","DDS demands","Known Flow","433974.636757","88159.002690","","0.000000","","","-2.470000","","","","-8.550000","","","","-9.854281","-11.019999","","","","","C3 PROFILE","","","","D1 PROFILE","","",""
"82006300010722","Nodes","10722","21.000000","30.851901","Default Known Flow Node","Known Flow","434001.690390","88224.010831","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000222","Nodes","222","21.000000","28.574630","DDS demands","Known Flow","434167.152772","88335.782047","","0.000000","","","","","","","-10.529999","","","","-9.416113","-10.529999","","","","","","","","","D1 PROFILE","","",""
"82006300000030","Nodes","30","21.000000","30.331018","DDS demands","Known Flow","434089.483276","88286.510234","","0.000000","","","","","","","-3.140000","","","","-2.807844","-3.140000","","","","","","","","","D1 PROFILE","","",""
"82006300000341","Nodes","341","21.000000","30.097967","DDS demands","Known Flow","433078.518397","88521.560712","","0.000000","","","","","","","-0.620000","","","","-0.554415","-0.620000","","","","","","","","","D1 PROFILE","","",""
"82006300000344","Nodes","344","21.000000","30.428530","DDS demands","Known Flow","433371.356967","88546.589763","","0.000000","","","","","","","-0.479999","","","","-0.429224","-0.479999","","","","","","","","","D1 PROFILE","","",""
"82006300010741","Nodes","10741","21.000000","36.586956","Default Known Flow Node","Known Flow","434274.710153","88999.891499","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000475","Nodes","475","21.000000","36.966449","DDS demands","Known Flow","434251.378730","88934.369278","","0.000000","","","-0.910000","","","","-4.920000","","","","-5.213290","-5.830000","","","","","C3 PROFILE","","","","D1 PROFILE","","",""
"82006300010740","Nodes","10740","21.000000","37.908796","Default Known Flow Node","Known Flow","434168.666870","88776.913923","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000476","Nodes","476","21.000000","37.185145","Default Known Flow Node","Known Flow","434292.551572","88899.341042","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000023","Nodes","23","21.000000","35.188206","DDS demands","Known Flow","434283.037892","89427.734250","","0.000000","","","","","","","-6.139999","","","","-5.490497","-6.139999","","","","","","","","","D1 PROFILE","","",""
"82006300000359","Nodes","359, West Bay Club","21.000000","36.094150","DM site","Known Flow","434328.195725","89082.877819","","0.000000","","","-48.639997","","","","-8.279999","","","","-50.898881","-56.919998","","","","","C3 PROFILE","","","","D1 PROFILE","","",""
"82006300010745","Nodes","10745","21.000000","36.093291","Default Known Flow Node","Known Flow","434328.051341","89084.959716","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010744","Nodes","10744","21.000000","35.196610","Default Known Flow Node","Known Flow","434313.048714","89439.304757","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000020","Nodes","20","21.000000","35.169528","DDS demands","Known Flow","434373.891262","89463.181936","","0.000000","","","","","","","-6.079999","","","","-5.436844","-6.079999","","","","","","","","","D1 PROFILE","","",""
"82006300000213","Nodes","213","21.000000","35.104239","DDS demands","Known Flow","434409.467677","89374.375855","","0.000000","","","","","","","-2.720000","","","","-2.432272","-2.720000","","","","","","","","","D1 PROFILE","","",""
"82006300000358","Nodes","358","21.000000","34.716762","DDS demands","Known Flow","434347.093234","89288.367894","","0.000000","","","","","","","-5.960000","","","","-5.329538","-5.960000","","","","","","","","","D1 PROFILE","","",""
"82006300010763","Nodes","10763","21.000000","27.581195","Default Known Flow Node","Known Flow","435593.133091","89405.219973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000038","Nodes","38","21.000000","27.497386","DDS demands","Known Flow","435596.038592","89406.916984","","0.000000","","","","-1.879999","","","-18.780000","","","","-18.474541","-20.659999","","","","","","C4 PROFILE","","","D1 PROFILE","","",""
"82006300000602","Nodes","602","21.000000","35.167264","DDS demands","Known Flow","434337.417704","89578.181479","","0.000000","","","","","","","-1.450000","","","","-1.296616","-1.450000","","","","","","","","","D1 PROFILE","","",""
"82006300010742","Nodes","10742","21.000000","35.562208","Default Known Flow Node","Known Flow","434174.028635","89600.414423","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010743","Nodes","10743","21.000000","35.610180","Default Known Flow Node","Known Flow","434211.609212","89635.198665","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010746","Nodes","10746","21.000000","35.167239","Default Known Flow Node","Known Flow","434336.576444","89581.072695","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000017","Nodes","17","21.000000","34.816884","DDS demands","Known Flow","434702.690698","89636.003312","","0.000000","","","","","","","-0.620000","","","","-0.554415","-0.620000","","","","","","","","","D1 PROFILE","","",""
"82006300010747","Nodes","10747","21.000000","31.857309","Default Known Flow Node","Known Flow","434527.134395","89663.926608","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010749","Nodes","10749","21.000000","26.441949","Default Known Flow Node","Known Flow","435356.970621","89655.252606","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010748","Nodes","10748","21.000000","26.454578","Default Known Flow Node","Known Flow","435357.263621","89672.340611","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010751","Nodes","10751","21.000000","26.458788","Default Known Flow Node","Known Flow","435360.093621","89670.004610","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010752","Nodes","10752","21.000000","26.471360","Default Known Flow Node","Known Flow","435404.463099","89677.036135","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010753","Nodes","10753","21.000000","26.471360","Default Known Flow Node","Known Flow","435411.565225","89636.964986","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000465","Nodes","465","21.000000","26.471859","DDS demands","Known Flow","435406.102634","89677.287612","","0.000000","","","-15.890000","-10.589999","","","-5.949999","","","","-28.999486","-32.430000","","","","","C3 PROFILE","C4 PROFILE","","","D1 PROFILE","","",""
"82006300000466","Nodes","466","21.000000","26.434240","DDS demands","Known Flow","435403.279633","89701.596619","","0.000000","","","","-0.739999","","","-4.099999","","","","-4.328014","-4.839999","","","","","","C4 PROFILE","","","D1 PROFILE","","",""
"82006300010754","Nodes","10754","21.000000","25.886813","Default Known Flow Node","Known Flow","435437.704642","89743.822630","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010755","Nodes","10755","21.000000","25.886813","Default Known Flow Node","Known Flow","435437.712642","89746.514631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000033","Nodes","33","21.000000","25.081689","DDS demands","Known Flow","435375.412626","89742.460630","","0.000000","-9.590000","","","-34.479999","","","-1.059999","","","","-40.356052","-45.130000","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","",""
"82006300000035","Nodes","35","21.000000","26.524139","DDS demands","Known Flow","435440.591643","89683.417614","","0.000000","-4.159999","","","-2.929999","","","-11.490000","","","","-16.614568","-18.579999","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","",""
"82006300000034","Nodes","34","21.000000","26.373666","DDS demands","Known Flow","435443.038644","89708.885621","","0.000000","-1.970000","","","","","","-6.979999","","","","-8.003250","-8.949999","","","C1 PROFILE","","","","","","D1 PROFILE","","",""
"82006300010756","Nodes","10756","21.000000","26.907579","Default Known Flow Node","Known Flow","435453.857199","89649.242164","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010757","Nodes","10757","21.000000","26.907579","Default Known Flow Node","Known Flow","435459.393648","89651.365605","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000697","Nodes","697","21.000000","27.118259","DDS demands","Known Flow","435457.587648","89628.117599","","0.000000","-0.029999","","","","","","-5.810000","","","","-5.222232","-5.839999","","","C1 PROFILE","","","","","","D1 PROFILE","","",""
"82006300000698","Nodes","698","21.000000","27.104003","DDS demands","Known Flow","435504.670661","89647.871604","","0.000000","","","","","","","-4.019999","","","","-3.594755","-4.019999","","","","","","","","","D1 PROFILE","","",""
"82006300000468","Nodes","468","21.000000","24.801029","Default Known Flow Node","Known Flow","435672.270706","89688.846615","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010760","Nodes","10760","21.000000","24.432827","Default Known Flow Node","Known Flow","435545.014646","89618.672848","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010758","Nodes","10758","21.000000","24.432827","Default Known Flow Node","Known Flow","435534.852669","89622.026597","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000473","Nodes","473","21.000000","24.432827","DDS demands","Known Flow","435549.315673","89609.850594","","0.000000","","","","","","","-5.700000","","","","-5.097042","-5.700000","","","","","","","","","D1 PROFILE","","",""
"82006300010759","Nodes","10759","21.000000","24.432827","Default Known Flow Node","Known Flow","435540.377670","89606.149593","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010762","Nodes","10762","21.000000","25.402051","Default Known Flow Node","Known Flow","435555.980675","89695.681617","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000046","Nodes","46","21.000000","24.781467","DDS demands","Known Flow","435564.091677","89659.047607","","0.000000","","","","","","","-14.990000","","","","-13.404326","-14.990000","","","","","","","","","D1 PROFILE","","",""
"82006300000045","Nodes","45","21.000000","24.543782","DDS demands","Known Flow","435577.332232","89622.374378","","0.000000","","","","","","","-4.460000","","","","-3.988211","-4.460000","","","","","","","","","D1 PROFILE","","",""
"82006300000044","Nodes","44","21.000000","24.400838","DDS demands","Known Flow","435589.520409","89591.403222","","0.000000","","","","","","","-5.110000","","","","-4.569453","-5.110000","","","","","","","","","D1 PROFILE","","",""
"82006300000472","Nodes","472","21.000000","24.139098","DDS demands","Known Flow","435515.867499","89556.499018","","0.000000","","","","","","","-6.429999","","","","-5.749820","-6.429999","","","","","","","","","D1 PROFILE","","",""
"82006300010765","Nodes","10765","21.000000","23.847839","Default Known Flow Node","Known Flow","435659.720367","89605.576949","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000610","Nodes","610","21.000000","25.611840","DDS demands","Known Flow","435657.241663","89754.502077","","0.000000","","","","","","","-4.239999","","","","-3.791483","-4.239999","","","","","","","","","D1 PROFILE","","",""
"82006300010766","Nodes","10766","21.000000","24.801029","Default Known Flow Node","Known Flow","435671.672944","89690.896545","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000254","Nodes","254","21.000000","24.941766","DDS demands","Known Flow","435674.800132","89689.090168","","0.000000","","","","","","","-3.549999","","","","-3.174473","-3.549999","","","","","","","","","D1 PROFILE","","",""
"82006300010767","Nodes","10767","21.000000","24.938754","Default Known Flow Node","Known Flow","435727.051136","89700.914862","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300010768","Nodes","10768","21.000000","25.944563","Default Known Flow Node","Known Flow","435860.462712","89683.003413","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000614","Nodes","614","21.000000","69.891037","DDS demands","Known Flow","436932.615909","89866.250537","","0.000000","","","","","","","-15.479999","","","","-13.842492","-15.479999","","","","","","","","","D1 PROFILE","","",""
"82006300000677","Nodes","677","21.000000","69.905059","Default Known Flow Node","Known Flow","436850.841490","89923.618064","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000701","Nodes","701","21.000000","69.784229","DDS demands","Known Flow","436897.550930","89931.444128","","0.000000","","","","","","","-1.029999","","","","-0.921044","-1.029999","","","","","","","","","D1 PROFILE","","",""
"82006300010644","Nodes","10644","21.000000","69.793508","Default Known Flow Node","Known Flow","436898.559012","89926.825458","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300000568","Nodes","568","21.000000","31.611771","DDS demands","Known Flow","434656.071847","85882.918277","","0.000000","","","-7.050000","","","","-7.040000","","","","-12.599530","-14.089999","","","","","C3 PROFILE","","","","D1 PROFILE","","",""
"82006300000195","Nodes","195","21.000000","35.732498","DDS demands","Known Flow","434447.181714","87241.757265","","0.000000","","","-4.320000","","","","-23.820000","","","","-25.163293","-28.140000","","","","","C3 PROFILE","","","","D1 PROFILE","","",""
"82006300010770","Nodes","10770","21.000000","33.022791","Default Known Flow Node","Known Flow","434596.164960","85763.063953","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002007","Nodes","2007","21.000000","30.998108","Default Known Flow Node","Known Flow","432032.241826","86293.878285","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002018","Nodes","2018","21.000000","34.461679","Default Known Flow Node","Known Flow","432403.961296","86717.537428","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002078","Nodes","2078","21.000000","34.143894","Default Known Flow Node","Known Flow","432293.833600","86621.301456","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002045","Nodes","2045","21.000000","29.264972","Default Known Flow Node","Known Flow","432498.880648","86465.617768","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002086","Nodes","2086","21.000000","32.932764","Default Known Flow Node","Known Flow","432166.683501","86712.553139","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002017","Nodes","2017","21.000000","33.287748","Default Known Flow Node","Known Flow","432551.305574","86776.792252","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002154","Nodes","2154","21.000000","33.499787","Default Known Flow Node","Known Flow","432553.093949","86787.618528","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002144","Nodes","2144","21.000000","34.175807","Default Known Flow Node","Known Flow","432557.923024","86816.201883","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002162","Nodes","2162","21.000000","28.966061","Default Known Flow Node","Known Flow","432567.413620","86464.993071","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002161","Nodes","2161","21.000000","33.254068","Default Known Flow Node","Known Flow","432787.051001","86794.450413","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002166","Nodes","2166","21.000000","25.954526","Default Known Flow Node","Known Flow","432974.200153","87475.100115","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002187","Nodes","2187","21.000000","25.514118","Default Known Flow Node","Known Flow","433142.612098","87180.637124","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002178","Nodes","2178","21.000000","25.957161","Default Known Flow Node","Known Flow","432893.760564","87388.122997","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002224","Nodes","2224","21.000000","25.711080","Default Known Flow Node","Known Flow","432953.963967","87356.031980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002181","Nodes","2181","21.000000","25.542854","Default Known Flow Node","Known Flow","433138.341688","87180.845766","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002182","Nodes","2182","21.000000","25.499196","Default Known Flow Node","Known Flow","433110.059131","87179.487809","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002194","Nodes","2194","21.000000","27.931852","Default Known Flow Node","Known Flow","432842.635512","87347.070507","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002199","Nodes","2199","21.000000","29.350442","Default Known Flow Node","Known Flow","432825.037212","87331.548158","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002221","Nodes","2221","21.000000","29.139274","Default Known Flow Node","Known Flow","433068.938919","87216.908738","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002225","Nodes","2225","21.000000","25.711080","Default Known Flow Node","Known Flow","432953.924967","87354.496980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002226","Nodes","2226","21.000000","25.711080","Default Known Flow Node","Known Flow","432946.952237","87343.718794","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002233","Nodes","2233","21.000000","29.152850","Default Known Flow Node","Known Flow","432715.798369","87372.152352","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002232","Nodes","2232","21.000000","29.196204","Default Known Flow Node","Known Flow","432725.137904","87388.841989","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002234","Nodes","2234","21.000000","29.488218","Default Known Flow Node","Known Flow","432765.672733","87352.339424","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002235","Nodes","2235","21.000000","29.196204","Default Known Flow Node","Known Flow","432727.650905","87414.455996","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002256","Nodes","2256","21.000000","29.635226","Default Known Flow Node","Known Flow","432831.223142","87269.246785","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002257","Nodes","2257","21.000000","29.634540","Default Known Flow Node","Known Flow","432828.454262","87268.363700","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002258","Nodes","2258","21.000000","33.943821","DDS demands","Known Flow","432673.881398","87129.028173","","0.000000","","","","-8.590000","","","","","","","-7.681332","-8.590000","","","","","","C4 PROFILE","","","","","",""
"82006300002259","Nodes","2259","21.000000","33.964069","Default Known Flow Node","Known Flow","432657.747518","87129.947460","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002261","Nodes","2261","21.000000","34.252988","Default Known Flow Node","Known Flow","432671.274052","87115.284552","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002265","Nodes","2265","21.000000","30.218059","Default Known Flow Node","Known Flow","432810.733928","87193.208936","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002266","Nodes","2266","21.000000","30.218059","Default Known Flow Node","Known Flow","432814.342929","87215.854942","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002297","Nodes","2297","21.000000","26.260022","Default Known Flow Node","Known Flow","432840.438936","87944.889141","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002302","Nodes","2302","21.000000","24.718551","Default Known Flow Node","Known Flow","432561.557024","87626.625383","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002327","Nodes","2327","21.000000","23.185711","Default Known Flow Node","Known Flow","433300.125714","86220.038393","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002342","Nodes","2342","21.000000","29.071036","Default Known Flow Node","Known Flow","433637.930024","86890.433176","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002375","Nodes","2375","21.000000","29.403328","Default Known Flow Node","Known Flow","433693.073187","86961.192943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002380","Nodes","CSEP, P11126519, QUEENS RD, ISEP1, -12.92 SCMH","22.999998","30.796442","CSEP DDS Matched","Known Flow","433585.522755","87066.274619","","0.000000","","","","","","","","-12.919999","","","-11.553295","-12.919999","","","","","","","","","","DC PROFILE","",""
"82006300002213","Nodes","2213","21.000000","29.639223","DDS demands","Known Flow","433300.933061","87286.700962","","0.000000","-12.919999","","","","","","","","","","-11.553295","-12.919999","","","C1 PROFILE","","","","","","","","",""
"82006300002407","Nodes","2407","21.000000","35.525090","Default Known Flow Node","Known Flow","433514.233119","87334.094974","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002408","Nodes","2408","21.000000","35.525090","Default Known Flow Node","Known Flow","433522.695121","87333.673974","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002409","Nodes","2409","21.000000","36.440943","Default Known Flow Node","Known Flow","433450.514514","87383.603920","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002410","Nodes","2410","21.000000","36.312657","Default Known Flow Node","Known Flow","433436.673098","87358.338981","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002420","Nodes","2420","21.000000","37.069300","Default Known Flow Node","Known Flow","433503.572786","87400.823575","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002441","Nodes","2441","21.000000","36.440910","Default Known Flow Node","Known Flow","433451.256065","87387.786895","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82006300002444","Nodes","2444","21.000000","29.416877","DDS demands","Known Flow","433637.749200","86950.242683","","0.000000","-63.339999","","","","","","","","","","-56.639761","-63.339999","","","C1 PROFILE","","","","","","","","",""
"82006300002470","Nodes","2470","21.000000","23.166887","DDS demands","Known Flow","433238.225043","87159.636941","","0.000000","","","","","","","-3.420000","","","","-3.058225","-3.420000","","","","","","","","","D1 PROFILE","","",""
"82006300002473","Nodes","2473","21.000000","36.856303","Default Known Flow Node","Known Flow","433497.454115","87483.423015","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
