"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82001000000474","Nodes","474","21.000000","32.382148","DDS demands","Known Flow","474616.856104","124274.693442","","0.000000","","","","","","-4.819999","","","","","","","","-4.310130","-4.819999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000885","Nodes","885","21.000000","30.928056","DDS demands","Known Flow","474965.621541","124434.875547","","0.000000","","","","","","-6.070000","","","","","","","","-5.427902","-6.070000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000324","Nodes","324","21.000000","29.526589","DDS demands","Known Flow","475032.602417","124279.142028","","0.000000","","","","","","-10.140000","","","","","","","","-9.067369","-10.140000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000322","Nodes","322","21.000000","30.112130","DDS demands","Known Flow","474972.510182","124248.650363","","0.000000","","","","","","-8.130000","","","","","","","","-7.269991","-8.130000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000761","Nodes","761","21.000000","29.489206","DDS demands","Known Flow","475036.360418","124282.139028","","0.000000","","","","","","-0.889999","","","","","","","","-0.795853","-0.889999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000323","Nodes","323","21.000000","30.095828","DDS demands","Known Flow","474936.566391","124266.644024","","0.000000","","","","","","-1.760000","","","","","","","","-1.573823","-1.760000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000412","Nodes","412","21.000000","30.196918","DDS demands","Known Flow","474999.377112","124281.531946","","0.000000","","","","","","-2.069999","","","","","","","","-1.851031","-2.069999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000028","Nodes","28","21.000000","46.396676","DDS demands","Known Flow","474202.326715","123493.232808","","0.000000","0.000000","","","","","-5.659999","","","","","","","","-5.061273","-5.659999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"82001000000955","Nodes","955","21.000000","46.172633","DDS demands","Known Flow","474206.275824","123496.710007","","0.000000","","","","","","-3.489999","","","","-6.020000","","","","-8.504012","-9.509999","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"82001000000251","Nodes","251","21.000000","47.567373","Default Known Flow Node","Known Flow","474193.635087","123428.866637","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000031","Nodes","31","21.000000","43.952145","DDS demands","Known Flow","474232.301276","123694.762297","","0.000000","","","","","","-1.059999","","","","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000056","Nodes","56","21.000000","43.110368","DDS demands","Known Flow","474303.584295","123669.803224","","0.000000","-5.389999","","","","","","","","","","","","","-4.819834","-5.389999","","","C1 PROFILE","","","","","","","","","","","",""
"82001000000987","Nodes","987","21.000000","27.304409","DDS demands","Known Flow","474461.557261","122362.640506","","0.000000","","","","","","-4.119999","","","","","","","","-3.684177","-4.119999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000108","Nodes","108","21.000000","31.849616","DDS demands","Known Flow","474315.809626","122724.349778","","0.000000","","","","","","-10.810000","","","","","","","","-9.666496","-10.810000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000118","Nodes","118","21.000000","31.605557","DDS demands","Known Flow","474295.517524","122750.227711","","0.000000","","","","","","-0.550000","","","","","","","","-0.491819","-0.550000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000119","Nodes","119","21.000000","30.961584","DDS demands","Known Flow","474181.861106","122926.180103","","0.000000","","","","","","-12.529999","","","","","","","","-11.204550","-12.529999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000117","Nodes","P00092466/P07112957, GRANGE ROAD BOROUGH GROVE, -98.31SCMH","24.000000","30.505865","CSEP DDS Matched","Known Flow","474283.580550","122911.561441","","0.000000","","","","","","","-98.300003","","","","","","","-87.901622","-98.300003","","","","","","","","","DC PROFILE","","","","","",""
"82001000000114","Nodes","114","21.000000","31.714377","Default Known Flow Node","Known Flow","474151.196314","122765.336336","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000659","Nodes","659","21.000000","46.115732","DDS demands","Known Flow","474221.281367","123341.027767","","0.000000","-1.190000","0.000000","","","","","","","","-1.929999","","","","-2.789959","-3.120000","","","C1 PROFILE","C2 PROFILE","","","","","","","","I2 PROFILE","","",""
"82001000000660","Nodes","660","21.000000","46.043756","DDS demands","Known Flow","474171.397794","123327.682960","","0.000000","","","","","","","","","","-6.710000","","","","-6.000202","-6.710000","","","","","","","","","","","","I2 PROFILE","","",""
"82001000001078","Nodes","1078","21.000000","40.895485","Default Known Flow Node","Known Flow","473790.299296","122830.609346","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000956","Nodes","956","21.000000","40.664834","Default Known Flow Node","Known Flow","473729.262978","123082.153767","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000959","Nodes","959","21.000000","40.052899","Default Known Flow Node","Known Flow","473744.422208","123103.824506","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001001","Nodes","1001","21.000000","40.530919","Default Known Flow Node","Known Flow","473693.653769","123152.918064","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000960","Nodes","960","21.000000","40.573881","DDS demands","Known Flow","473704.997995","123131.422439","","0.000000","-2.219999","","","0.000000","","0.000000","","","","0.000000","","","","-1.985163","-2.219999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","","",""
"82001000000961","Nodes","961","21.000000","39.298048","DDS demands","Known Flow","473752.922803","123171.373895","","0.000000","-11.199999","","","","","-0.600000","","","","","","","","-10.551771","-11.799999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"82001000000112","Nodes","112","21.000000","31.784752","DDS demands","Known Flow","474150.442722","122707.676676","","0.000000","","","","","","-9.960000","","","","","","","","-8.906410","-9.960000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000111","Nodes","111","21.000000","31.860494","DDS demands","Known Flow","474277.804556","122706.505734","","0.000000","","","","","","-6.740000","","","","","","","","-6.027028","-6.740000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000902","Nodes","902","21.000000","42.224171","DDS demands","Known Flow","473653.571041","123675.977863","","0.000000","","","","","","-2.329999","","","","","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000901","Nodes","901","21.000000","42.262181","DDS demands","Known Flow","473702.958451","123687.919609","","0.000000","","","","","","-5.420000","","","","","","","","-4.846660","-5.420000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000912","Nodes","912","21.000000","27.466932","Default Known Flow Node","Known Flow","475267.867110","123902.770749","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001030","Nodes","1030","21.000000","24.398414","DDS demands","Known Flow","475312.121493","123861.442914","","0.000000","","-10.289999","","","","","","","","","","","","-9.201502","-10.289999","","","","C2 PROFILE","","","","","","","","","","",""
"82001000000974","Nodes","974","21.000000","27.440924","DDS demands","Known Flow","475270.835482","123904.901926","","0.000000","","","","","","-4.309999","","","","","","","","-3.854079","-4.309999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000166","Nodes","166","21.000000","27.677976","Default Known Flow Node","Known Flow","475251.325457","123893.164957","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000167","Nodes","167","21.000000","27.203718","DDS demands","Known Flow","475510.045107","124103.937175","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000517","Nodes","517","21.000000","27.612693","DDS demands","Known Flow","475800.484045","124142.567250","","0.000000","","","","","","-17.540001","","","","","","","","-15.684583","-17.540001","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000004","Nodes","Group Profile 1, Lead, Bedford Road DG, Site ID 1180","21.000000","47.999998","Default Known Pressure Node","Known Pressure","474188.164593","123420.896546","","8769.999748","","","","","","","","","","","","","","1816.164923","2031.009249","","","","","","","","","","","","","","",""
"82001000001112","Nodes","1112","21.000000","37.506935","Default Known Flow Node","Known Flow","474598.956299","123939.778935","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001113","Nodes","1113","21.000000","29.766394","Default Known Flow Node","Known Flow","474126.025057","122589.102250","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001111","Nodes","1111","21.000000","31.580888","Default Known Flow Node","Known Flow","475121.503441","123658.854859","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001110","Nodes","1110","21.000000","31.668019","Default Known Flow Node","Known Flow","475118.784440","123675.439863","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001109","Nodes","1109","21.000000","31.580888","Default Known Flow Node","Known Flow","475120.251441","123658.712859","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001108","Nodes","1108","21.000000","31.711593","Default Known Flow Node","Known Flow","475139.895446","123679.152864","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001106","Nodes","1106","21.000000","31.624451","Default Known Flow Node","Known Flow","475154.783845","123670.397502","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000726","Nodes","726","21.000000","32.681715","DDS demands","Known Flow","475160.880452","123638.173853","","0.000000","","","","","","-1.999999","","","","","","","","-1.788435","-1.999999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000001087","Nodes","1087","21.000000","29.378621","DDS demands","Known Flow","474167.147351","122636.334717","","0.000000","","","","","","-3.309999","","","","","","","","-2.959861","-3.309999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000570","Nodes","570","21.000000","31.444574","DDS demands","Known Flow","473976.801926","122699.749738","","0.000000","","","","","","-11.439999","","","","","","","","-10.229852","-11.439999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000001081","Nodes","1081","21.000000","41.193320","Default Known Flow Node","Known Flow","473906.855564","123205.037521","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000275","Nodes","275","21.000000","42.443122","Default Known Flow Node","Known Flow","473934.451982","123116.849328","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000655","Nodes","655","21.000000","43.763946","DDS demands","Known Flow","474006.079085","123215.494927","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001076","Nodes","1076","21.000000","40.994670","Default Known Flow Node","Known Flow","473814.156732","122911.721072","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000890","Nodes","890","21.000000","33.754259","DDS demands","Known Flow","475778.785379","123444.173452","","0.000000","","","","","","-7.010000","","","","","","","","-6.268467","-7.010000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000001022","Nodes","1022","21.000000","33.876785","DDS demands","Known Flow","475825.062303","123444.961630","","0.000000","","","","","","-5.830000","","","","","","","","-5.213290","-5.830000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000001027","Nodes","1027","21.000000","34.763233","Default Known Flow Node","Known Flow","475927.388811","123358.264884","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001029","Nodes","1029","21.000000","35.338091","Default Known Flow Node","Known Flow","475976.257362","123396.873442","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000482","Nodes","482","21.000000","34.374410","DDS demands","Known Flow","474027.011672","124089.848907","","0.000000","","","","","","-3.829999","","","","","","","","-3.424854","-3.829999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000001039","Nodes","1039","21.000000","34.216965","Default Known Flow Node","Known Flow","474898.057380","123646.840855","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000620","Nodes","620","21.000000","25.767486","DDS demands","Known Flow","474851.801368","124141.283990","","0.000000","","","","","","-3.739999","","","","","","","","-3.344374","-3.739999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000008003","Nodes","","21.000000","25.751798","Default Known Flow Node","Known Flow","474856.124573","124136.938176","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000001002","Nodes","1002","21.000000","29.856049","DDS demands","Known Flow","474231.979749","122430.317925","","0.000000","","","","-1.760000","","-2.559999","","","","","","","","-3.863021","-4.320000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"82001000008004","Nodes","Logger 0016, The Causeway","21.000000","29.944292","Val Log Post","Known Flow","474263.990064","122449.368495","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000967","Nodes","967","21.000000","35.064594","DDS demands","Known Flow","475095.914943","123387.352410","","0.000000","","","","","","-1.519999","","","","","","","","-1.359211","-1.519999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000639","Nodes","639","21.000000","32.788854","DDS demands","Known Flow","475596.199016","123568.868839","","0.000000","","","","","","-13.899999","","","","","","","","-12.429627","-13.899999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000638","Nodes","638","21.000000","32.997617","Default Known Flow Node","Known Flow","475622.755714","123554.256480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000099","Nodes","99","21.000000","47.386583","Default Known Flow Node","Known Flow","474663.274633","123085.322162","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000098","Nodes","98","21.000000","47.363993","Default Known Flow Node","Known Flow","474666.163584","123083.091599","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000719","Nodes","719","21.000000","46.629567","Default Known Flow Node","Known Flow","474677.531210","123067.708647","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000101","Nodes","101","21.000000","33.060249","DDS demands","Known Flow","474522.553197","122692.711026","","0.000000","","","","","","-9.300000","","","","","","","","-8.316226","-9.300000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000920","Nodes","920","21.000000","33.125144","Default Known Flow Node","Known Flow","475531.815770","123788.908480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000334","Nodes","334","21.000000","32.912516","DDS demands","Known Flow","475254.820532","123657.748497","","0.000000","","","","","","-1.209999","","","","","","","","-1.082003","-1.209999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000296","Nodes","296","21.000000","32.523666","DDS demands","Known Flow","475680.492605","123240.659446","","0.000000","","","","","","-20.490000","","","","","","","","-18.322526","-20.490000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000152","Nodes","152","21.000000","32.690898","DDS demands","Known Flow","475143.854175","123031.994535","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000446","Nodes","446","21.000000","28.318520","Default Known Flow Node","Known Flow","476307.281764","123060.116696","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000468","Nodes","468","21.000000","28.362665","DDS demands","Known Flow","476267.535475","123042.434329","","0.000000","","","","","","-2.030000","","","","","","","","-1.815262","-2.030000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000467","Nodes","467","21.000000","28.361194","DDS demands","Known Flow","476268.184773","123011.606943","","0.000000","","","","","","-8.189999","","","","","","","","-7.323644","-8.189999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000466","Nodes","466","21.000000","28.361574","Default Known Flow Node","Known Flow","476255.330404","123011.710670","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000298","Nodes","298","21.000000","28.589554","DDS demands","Known Flow","476069.762507","123066.961764","","0.000000","","","","","","-5.489999","","","","","","","","-4.909256","-5.489999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000374","Nodes","374","21.000000","37.857475","Default Known Flow Node","Known Flow","474884.091364","123327.254883","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82001000000711","Nodes","711","21.000000","33.405977","DDS demands","Known Flow","475056.626994","123192.925328","","0.000000","","","","","","-3.270000","","","","","","","","-2.924092","-3.270000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000149","Nodes","149,","21.000000","33.423149","DDS demands","Known Flow","475046.905618","123189.149563","","0.000000","0.000000","","","-4.460000","","-11.969999","","","","","","","","-14.692000","-16.429999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"82001000000578","Nodes","578","21.000000","30.687724","DDS demands","Known Flow","474017.167088","122644.318680","","0.000000","","","","","","-0.829999","","","","","","","","-0.742200","-0.829999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000574","Nodes","574","21.000000","31.308125","DDS demands","Known Flow","473998.960936","122682.775674","","0.000000","","","","","","-4.500000","","","","","","","","-4.023980","-4.500000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000103","Nodes","103","21.000000","29.647943","DDS demands","Known Flow","474057.344762","122297.395974","","0.000000","","","","0.000000","","-1.150000","","","","","","","","-1.028350","-1.150000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"82001000000240","Nodes","240","21.000000","29.645584","DDS demands","Known Flow","474078.119520","122328.403747","","0.000000","","","","","","-4.770000","","","","","","","","-4.265419","-4.770000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000273","Nodes","273","21.000000","28.140129","DDS demands","Known Flow","475920.608092","124180.142531","","0.000000","","","","","","-8.010000","","","","","","","","-7.162685","-8.010000","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000193","Nodes","193","21.000000","31.729250","DDS demands","Known Flow","476272.259118","123802.048695","","0.000000","","","","","","-4.139999","","","","","","","","-3.702062","-4.139999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000197","Nodes","197","21.000000","31.726575","DDS demands","Known Flow","476140.295944","123845.255740","","0.000000","","","","","","-2.499999","","","","","","","","-2.235544","-2.499999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000209","Nodes","209","21.000000","31.755615","DDS demands","Known Flow","476163.510534","123844.535802","","0.000000","","","","","","-5.099999","","","","","","","","-4.560511","-5.099999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000293","Nodes","293, 25.64","21.000000","25.638462","DDS demands","Known Flow","475852.703515","124380.322840","","0.000000","","","","","","-16.649999","","","","","","","","-14.888727","-16.649999","","","","","","","","D1 PROFILE","","","","","","",""
"82001000000978","Nodes","978","21.000000","26.807642","DDS demands","Known Flow","475887.290505","124276.416585","","0.000000","","","","","","-11.939999","","","","","","","","-10.676961","-11.939999","","","","","","","","D1 PROFILE","","","","","","",""
