"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82008300003643","Nodes","3643","21.000000","49.196651","DDS demands","Known Flow","445207.637301","119940.184847","","0.000000","","-23.209999","","","","","","","","","","","-20.754796","-23.209999","","","","C2 PROFILE","","","","","","","","","",""
"82008300001208","Nodes","1208","21.000000","43.570935","Default Known Flow Node","Known Flow","446997.683788","121739.544715","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001213","Nodes","P08118547-N9002046, VERNHAM DENE (PLOTS 1-13) COLDEN COMMON, WINCHESTER, 19.02","24.000000","32.915662","CSEP DDS Matched","Known Flow","448122.835971","122397.091289","","0.000000","","","","","","","","-19.019999","","","","","-17.008024","-19.019999","","","","","","","","","","DC PROFILE","","","",""
"82008300000305","Nodes","305","21.000000","44.943511","DDS demands","Known Flow","447189.928840","121874.732373","","0.000000","","","","","","","-3.890000","","","","","","-3.478507","-3.890000","","","","","","","","","D1 PROFILE","","","","",""
"82008300001120","Nodes","1120","21.000000","43.469785","DDS demands","Known Flow","446987.471901","121725.309970","","0.000000","","","","-4.949999","","","-10.939999","","","","","","-14.209122","-15.890000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"82008300003528","Nodes","3528","21.000000","30.054304","Default Known Flow Node","Known Flow","446484.008648","124644.215127","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003529","Nodes","P07113817-N9001010, PLOTS 1-9 SHEPHERDS LANE, 9.97","22.999998","29.952462","CSEP DDS Matched","Known Flow","446432.556347","124632.971233","","0.000000","","","","","","","","-4.651999","","","","","-4.159901","-4.651999","","","","","","","","","","DC PROFILE","","","",""
"82008300001201","Nodes","1201","21.000000","54.271697","DDS demands","Known Flow","444968.512236","120020.684869","","0.000000","","-8.120000","","","","","","","","","","","-7.261049","-8.120000","","","","C2 PROFILE","","","","","","","","","",""
"82008300003844","Nodes","3844","21.000000","55.542096","Default Known Flow Node","Known Flow","444918.387222","120007.184865","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001478","Nodes","1478","21.000000","54.295175","Default Known Flow Node","Known Flow","444956.887233","119989.184860","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001194","Nodes","P09122013-ESN010818, BALLAKITCH HIGHWAYS ROAD COMPTON-WINCHESTER, 5.82","22.999998","29.466546","CSEP DDS Matched","Known Flow","446372.147053","124296.356559","","0.000000","","","","","","","","-5.820000","","","","","-5.204348","-5.820000","","","","","","","","","","DC PROFILE","","","",""
"82008300001191","Nodes","1191","21.000000","39.861758","Default Known Flow Node","Known Flow","444437.252102","119512.305040","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003571","Nodes","3571","21.000000","39.971739","Default Known Flow Node","Known Flow","444410.512084","119455.309715","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003570","Nodes","3570","21.000000","39.949345","Default Known Flow Node","Known Flow","444467.762100","119460.059716","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001189","Nodes","1189","21.000000","45.135782","Default Known Flow Node","Known Flow","445510.149355","119081.158687","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001190","Nodes","1190","21.000000","45.128258","DDS demands","Known Flow","445507.887383","119048.559604","","0.000000","-1.799999","","","","","","","","","","","","-1.609592","-1.799999","","","C1 PROFILE","","","","","","","","","","",""
"82008300001925","Nodes","1925","21.000000","45.889223","DDS demands","Known Flow","445534.762390","119078.184612","","0.000000","","","","","","","-1.570000","","","","","","-1.403922","-1.570000","","","","","","","","","D1 PROFILE","","","","",""
"82008300000446","Nodes","446","21.000000","44.974000","DDS demands","Known Flow","445504.762382","119081.809613","","0.000000","","","","-30.870000","","","-2.089999","","","","","","-29.473423","-32.960001","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"82008300001173","Nodes","1173","21.000000","41.574119","Default Known Flow Node","Known Flow","445472.387373","119276.059666","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300000618","Nodes","618","21.000000","41.213868","DDS demands","Known Flow","445465.213150","119328.062041","","0.000000","","","","","","","-11.180000","","","","","","-9.997356","-11.180000","","","","","","","","","D1 PROFILE","","","","",""
"82008300001418","Nodes","1418","21.000000","41.631033","DDS demands","Known Flow","445473.262373","119267.809664","","0.000000","","","","","","","-1.970000","","","","","","-1.761609","-1.970000","","","","","","","","","D1 PROFILE","","","","",""
"82008300001170","Nodes","1170","21.000000","44.584332","Default Known Flow Node","Known Flow","449876.138571","118657.184498","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001171","Nodes","1171","21.000000","44.584332","Default Known Flow Node","Known Flow","449916.888582","118667.684501","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001226","Nodes","1226","21.000000","44.543992","Default Known Flow Node","Known Flow","449869.013569","118681.309504","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003898","Nodes","3898","21.000000","44.514892","DDS demands","Known Flow","449880.103030","118618.171563","","0.000000","","","","","","","-8.709999","","","","","","-7.788637","-8.709999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001161","Nodes","1161","21.000000","40.223981","Default Known Flow Node","Known Flow","450361.407956","118850.884297","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001169","Nodes","1169","21.000000","40.223981","Default Known Flow Node","Known Flow","450356.513702","118886.184560","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003712","Nodes","3712","21.000000","40.090547","DDS demands","Known Flow","450250.388673","118812.934540","","0.000000","","","","","","","-5.929999","","","","","","-5.302711","-5.929999","","","","","","","","","D1 PROFILE","","","","",""
"82008300003711","Nodes","3711","21.000000","40.087535","DDS demands","Known Flow","450476.937437","118909.420186","","0.000000","","","","","","","-1.409999","","","","","","-1.260847","-1.409999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001207","Nodes","1207","21.000000","41.660696","DDS demands","Known Flow","449989.513602","118796.059536","","0.000000","","","","","","","-20.319999","","","","","","-18.170506","-20.319999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001164","Nodes","1164","21.000000","41.660696","Default Known Flow Node","Known Flow","449975.638598","118818.559542","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001163","Nodes","1163","21.000000","41.660696","Default Known Flow Node","Known Flow","449995.513604","118783.934532","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001209","Nodes","1209","21.000000","41.732409","DDS demands","Known Flow","450043.013617","118814.309540","","0.000000","","","","","","","-11.130000","","","","","","-9.952645","-11.130000","","","","","","","","","D1 PROFILE","","","","",""
"82008300003902","Nodes","3902","21.000000","35.442467","DDS demands","Known Flow","448863.388296","117996.559318","","0.000000","-13.529999","","","","","","-1.919999","","","","","","-13.815666","-15.449999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"82008300001160","Nodes","1160","21.000000","35.392659","DDS demands","Known Flow","448866.138297","117969.184311","","0.000000","","","","","","","-1.519999","","","","","","-1.359211","-1.519999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001155","Nodes","1155","21.000000","35.330719","DDS demands","Known Flow","448881.638301","117996.184318","","0.000000","","-10.199999","","","","","-0.939999","","","","","","-9.961587","-11.140000","","","","C2 PROFILE","","","","","D1 PROFILE","","","","",""
"82008300003901","Nodes","3901","21.000000","38.794450","Default Known Flow Node","Known Flow","448827.638286","118079.434341","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001154","Nodes","P06110172-N9000358, PARK VIEW (R/O) PLOTS 1 -6 BOTLEY ROAD, 12.55","22.999998","43.547494","CSEP DDS Matched","Known Flow","449603.195641","118009.416446","","0.000000","","","","","","","","-12.550000","","","","","-11.222435","-12.550000","","","","","","","","","","DC PROFILE","","","",""
"82008300003766","Nodes","P00045129-PPS16872, MONTANA LODGE BOTLEY ROAD FAIR OAK, 11.82","24.000000","43.513109","CSEP DDS Matched","Known Flow","449599.953496","117996.887318","","0.000000","","","","","","","","-11.810000","","","","","-10.560714","-11.810000","","","","","","","","","","DC PROFILE","","","",""
"82008300003767","Nodes","3767","21.000000","43.475062","DDS demands","Known Flow","449610.251499","117954.292306","","0.000000","","","","","","","-3.989999","","","","","","-3.567929","-3.989999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001152","Nodes","1152","21.000000","42.949909","Default Known Flow Node","Known Flow","449473.776462","117971.711311","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001151","Nodes","1151","21.000000","42.949909","Default Known Flow Node","Known Flow","449499.751469","117969.666311","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003772","Nodes","3772","21.000000","42.949909","DDS demands","Known Flow","449501.366152","117952.760099","","0.000000","","","","","","","-4.909999","","","","","","-4.390609","-4.909999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001150","Nodes","1150","21.000000","42.992316","Default Known Flow Node","Known Flow","449467.894460","117975.073312","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001142","Nodes","1142","21.000000","43.590607","DDS demands","Known Flow","449533.638478","118146.934359","","0.000000","","-6.000000","","","","","","","","","","","-5.365307","-6.000000","","","","C2 PROFILE","","","","","","","","","",""
"82008300001143","Nodes","1143","21.000000","43.477051","Default Known Flow Node","Known Flow","449512.707053","118113.796197","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001203","Nodes","1203","21.000000","43.680747","DDS demands","Known Flow","449572.638489","118151.934360","","0.000000","","","-1.190000","","","","-1.190000","","","","","","-2.128238","-2.380000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"82008300008881","Nodes","8881","21.000000","43.542570","Default Known Flow Node","Known Flow","449502.263470","118144.809358","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001125","Nodes","1125","21.000000","43.543988","Default Known Flow Node","Known Flow","449287.388411","118568.809474","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001106","Nodes","1106","21.000000","43.543988","Default Known Flow Node","Known Flow","449303.513416","118573.809475","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001105","Nodes","1105","21.000000","43.586350","Default Known Flow Node","Known Flow","449292.887155","118590.388308","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001114","Nodes","1114","21.000000","43.543988","Default Known Flow Node","Known Flow","449304.013416","118538.559465","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003897","Nodes","3897","21.000000","43.706888","Default Known Flow Node","Known Flow","449306.886987","118590.006989","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300002368","Nodes","2368","21.000000","43.569373","DDS demands","Known Flow","449290.915802","118590.442002","","0.000000","","","","-9.840000","","","-0.499999","","","","","","-9.246212","-10.340000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"82008300000846","Nodes","846","21.000000","37.217319","DDS demands","Known Flow","449070.263352","118554.934470","","0.000000","","","","-0.839999","","","-15.640000","","","","","","-14.736710","-16.479999","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"82008300001103","Nodes","1103","21.000000","37.174460","Default Known Flow Node","Known Flow","449114.388364","118586.059478","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003790","Nodes","3790","21.000000","37.599713","DDS demands","Known Flow","449025.080340","119442.421711","","0.000000","","","","","","","-2.829999","","","","","","-2.530636","-2.829999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001095","Nodes","1095","21.000000","37.599713","Default Known Flow Node","Known Flow","449034.598342","119467.110718","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300007996","Nodes","7996","21.000000","37.600822","Default Known Flow Node","Known Flow","449012.037336","119432.418709","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001071","Nodes","1071","21.000000","43.379300","Default Known Flow Node","Known Flow","446742.012719","120051.434877","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001089","Nodes","1089","21.000000","42.527726","DDS demands","Known Flow","446657.512696","119965.559854","","0.000000","","","","","","","-7.430000","","","","","","-6.644039","-7.430000","","","","","","","","","D1 PROFILE","","","","",""
"82008300008329","Nodes","8329","21.000000","43.142690","Default Known Flow Node","Known Flow","446724.136180","119997.559586","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300002312","Nodes","2312","21.000000","43.093359","DDS demands","Known Flow","446752.012721","120072.559883","","0.000000","","","","-5.110000","","","-16.649999","","","","","","-19.458181","-21.760000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"82008300001067","Nodes","1067","21.000000","35.256837","Default Known Flow Node","Known Flow","448979.231046","120859.439373","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001108","Nodes","1108","21.000000","40.025439","DDS demands","Known Flow","448001.560061","124108.803981","","0.000000","","","","","","","-4.619999","","","","","","-4.131286","-4.619999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001109","Nodes","1109","21.000000","39.907456","DDS demands","Known Flow","447998.257368","124085.883278","","0.000000","","","","","","","-8.939999","","","","","","-7.994307","-8.939999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001107","Nodes","1107","21.000000","40.155922","Default Known Flow Node","Known Flow","448007.977333","124140.692981","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300008237","Nodes","8237","21.000000","42.718342","Default Known Flow Node","Known Flow","448179.314625","124580.842440","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300008002","Nodes","8002","21.000000","30.436174","DDS demands","Known Flow","448100.868088","122070.755427","","0.000000","","","","","","","-5.469999","","","","","","-4.891371","-5.469999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001034","Nodes","1034","21.000000","32.935484","DDS demands","Known Flow","448369.976925","122028.922401","","0.000000","","","","","","","-2.440000","","","","","","-2.181891","-2.440000","","","","","","","","","D1 PROFILE","","","","",""
"82008300001041","Nodes","1041","21.000000","32.935484","Default Known Flow Node","Known Flow","448358.063158","122000.120407","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001023","Nodes","1023","21.000000","32.891896","DDS demands","Known Flow","448342.656657","122069.741122","","0.000000","","","","","","","-33.459999","","","","","","-29.920531","-33.459999","","","","","","","","","D1 PROFILE","","","","",""
"82008300008130","Nodes","8130","21.000000","33.007708","Default Known Flow Node","Known Flow","448406.885093","121961.942863","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001030","Nodes","1030","21.000000","32.747624","DDS demands","Known Flow","448197.388115","122110.935438","","0.000000","","","","","","","-6.010000","","","","","","-5.374249","-6.010000","","","","","","","","","D1 PROFILE","","","","",""
"82008300001113","Nodes","Logger 2099, Main Road B3354","21.000000","32.931615","DDS demands","Known Flow","448297.751737","122135.302008","","0.000000","-8.939999","","","","","","","","-12.520000","","","","-19.189915","-21.459999","","","C1 PROFILE","","","","","","","","I2 PROFILE","","",""
"82008300001019","Nodes","1019","21.000000","48.816797","Default Known Flow Node","Known Flow","447001.273789","125850.920455","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001020","Nodes","1020","21.000000","47.450533","DDS demands","Known Flow","447113.373820","125797.994441","","0.000000","-11.929999","","","","","","-2.910000","","","","","","-13.270193","-14.840000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"82008300000915","Nodes","915","21.000000","48.943319","Default Known Flow Node","Known Flow","447011.003792","125886.700465","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300000914","Nodes","914","21.000000","48.568425","Default Known Flow Node","Known Flow","446980.733926","125763.449851","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300002257","Nodes","2257","21.000000","26.509279","DDS demands","Known Flow","446614.825565","123738.938837","","0.000000","","","","","","","-8.850000","","","","","","-7.913828","-8.850000","","","","","","","","","D1 PROFILE","","","","",""
"82008300002191","Nodes","2191","21.000000","26.614191","Default Known Flow Node","Known Flow","446636.479946","123681.801481","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001997","Nodes","1997","21.000000","44.439917","DDS demands","Known Flow","449558.138485","118499.434455","","0.000000","","","","","","","-3.329999","","","","","","-2.977745","-3.329999","","","","","","","","","D1 PROFILE","","","","",""
"82008300003019","Nodes","3019","21.000000","44.477285","Default Known Flow Node","Known Flow","449498.638469","118475.934448","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300008825","Nodes","8825","21.000000","44.505847","Default Known Flow Node","Known Flow","449493.510738","118462.308275","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300000976","Nodes","976","21.000000","44.360918","DDS demands","Known Flow","449385.079475","118449.273252","","0.000000","","","","","","","-3.930000","","","","","","-3.514276","-3.930000","","","","","","","","","D1 PROFILE","","","","",""
"82008300001835","Nodes","1835","21.000000","44.523946","DDS demands","Known Flow","449469.258463","118492.724329","","0.000000","","","","","","","-1.990000","","","","","","-1.779493","-1.990000","","","","","","","","","D1 PROFILE","","","","",""
"82008300000775","Nodes","775","21.000000","44.757215","DDS demands","Known Flow","449426.790381","118598.949711","","0.000000","-3.759999","","","-6.090000","","","-8.159999","","","","","","-16.104863","-18.009999","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"82008300009013","Nodes","9013","21.000000","28.217611","Default Known Flow Node","Known Flow","446175.897312","124823.788800","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300002016","Nodes","2016","21.000000","28.695047","DDS demands","Known Flow","446244.647583","124794.701168","","0.000000","","","","","","","-9.200000","","","","","","-8.226804","-9.200000","","","","","","","","","D1 PROFILE","","","","",""
"82008300002018","Nodes","2018","21.000000","27.399004","DDS demands","Known Flow","445906.102766","124822.641414","","0.000000","","","-7.219999","","","","-1.789999","","","","","","-8.056903","-9.009999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"82008300002017","Nodes","2017","0.000000","27.715083","DDS demands","Known Flow","446091.003179","124843.119688","","0.000000","","","-2.219999","","","","-14.970000","","","","","","-15.371606","-17.190000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"82008300000120","Nodes","120","21.000000","45.091366","Default Known Flow Node","Known Flow","443007.886702","119073.184611","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001015","Nodes","1015","21.000000","45.134911","Default Known Flow Node","Known Flow","443032.657809","119010.930278","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001725","Nodes","1725","21.000000","45.181078","Default Known Flow Node","Known Flow","443043.511712","118976.559585","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300001263","Nodes","1263","21.000000","42.319366","DDS demands","Known Flow","445214.134331","119393.306461","","0.000000","","","","","","","-3.729999","","","","","","-3.335432","-3.729999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001014","Nodes","1014","21.000000","41.909306","Default Known Flow Node","Known Flow","445225.271664","119430.058144","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300008871","Nodes","8871","21.000000","41.842085","Default Known Flow Node","Known Flow","445219.262304","119438.059710","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300006002","Nodes","6002","21.000000","36.961267","Default Known Flow Node","Known Flow","448954.100845","118902.117280","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300000898","Nodes","898","21.000000","36.978613","DDS demands","Known Flow","448942.513317","118906.559566","","0.000000","","","","","","","-17.290000","","","","","","-15.461028","-17.290000","","","","","","","","","D1 PROFILE","","","","",""
"82008300008230","Nodes","8230","21.000000","39.453535","DDS demands","Known Flow","446493.510515","118622.310824","","0.000000","-14.919999","","","","","","","","","","","","-13.341730","-14.919999","","","C1 PROFILE","","","","","","","","","","",""
"82008300001013","Nodes","1013","21.000000","34.622344","Default Known Flow Node","Known Flow","446465.156479","118380.330284","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300008231","Nodes","8231","21.000000","30.737839","DDS demands","Known Flow","446345.012610","118246.309386","","0.000000","-149.229996","","","","","","","","-296.559991","","","","-398.633404","-445.789978","","","C1 PROFILE","","","","","","","","I2 PROFILE","","",""
"82008300001012","Nodes","1012","21.000000","43.194948","Default Known Flow Node","Known Flow","449569.759616","117950.167746","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82008300003768","Nodes","3768","21.000000","43.045831","DDS demands","Known Flow","449532.723478","117929.478300","","0.000000","","","","","","","-2.039999","","","","","","-1.824204","-2.039999","","","","","","","","","D1 PROFILE","","","","",""
"82008300001156","Nodes","1156","21.000000","47.706133","DDS demands","Known Flow","444906.285155","119176.359877","","0.000000","","","","","","","-2.980000","","","","","","-2.664769","-2.980000","","","","","","","","","D1 PROFILE","","","","",""
"82008300001011","Nodes","P00043009/CP1-PPS15236, PIRELLI SITE LEIGH ROAD, 352.35","28.000000","46.515633","CSEP DDS Matched","Known Flow","444903.387218","119158.934634","","0.000000","","","","","","","","-352.339989","","","","","-315.068738","-352.339989","","","","","","","","","","DC PROFILE","","","",""
"82008300000592","Nodes","592","21.000000","49.221131","DDS demands","Known Flow","444957.439885","119164.308737","","0.000000","","","","","","","-11.779999","","","","","","-10.533886","-11.779999","","","","","","","","","D1 PROFILE","","","","",""
