"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82002700001011","Nodes","1011","21.000000","35.832061","Default Known Flow Node","Known Flow","431731.226807","93726.081636","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700001010","Nodes","Logger 0862, Long Barton  Lower Pennington Lane Lymington","21.000000","34.294363","Val Log Cath","Known Flow","431744.569955","93573.064801","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700009003","Nodes","9003","21.000000","32.395948","Default Known Flow Node","Known Flow","431790.720608","93390.714275","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000391","Nodes","391","21.000000","27.424128","DDS demands","Known Flow","431662.071615","93976.696782","","0.000000","","","","","","","-2.679999","","","","","","","","-2.396503","-2.679999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000871","Nodes","871","21.000000","28.300514","DDS demands","Known Flow","431728.131317","93736.097874","","0.000000","","","","","","","-6.679999","","","","","","","","-5.973375","-6.679999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700001026","Nodes","1026","21.000000","38.476281","Default Known Flow Node","Known Flow","431663.806510","93976.454581","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700001012","Nodes","1012","21.000000","35.356075","Default Known Flow Node","Known Flow","431615.304568","94127.468499","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700001013","Nodes","1013","21.000000","41.824065","Default Known Flow Node","Known Flow","431613.794742","94295.486638","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700001014","Nodes","1014","21.000000","42.590126","DDS demands","Known Flow","431626.583894","94369.798651","","0.000000","","","","","","","-5.010000","","","","","","","","-4.480031","-5.010000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700001009","Nodes","1009","21.000000","42.919009","Default Known Flow Node","Known Flow","431631.866597","94396.305016","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000050","Nodes","50","21.000000","30.048937","DDS demands","Known Flow","429967.278414","96100.675328","","0.000000","","","-7.999999","","","","-3.380000","","","","","","","","-10.176199","-11.379999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","",""
"82002700004294","Nodes","","21.000000","29.984369","DDS demands","Known Flow","430000.813006","95943.090057","","0.000000","","","","","","","-4.150000","","","","","","","","-3.711004","-4.150000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000400","Nodes","400","21.000000","40.545187","DDS demands","Known Flow","431403.238449","94869.515327","","0.000000","","","","","","","-5.859999","","","","","","","","-5.240117","-5.859999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000401","Nodes","401","21.000000","40.337550","DDS demands","Known Flow","431257.108667","94936.615492","","0.000000","","","","","","","-15.970000","","","","","","","","-14.280660","-15.970000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000365","Nodes","365","21.000000","31.198695","DDS demands","Known Flow","431054.826957","94581.328014","","0.000000","","","","","","","-4.010000","","","","","","","","-3.585814","-4.010000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000371","Nodes","371","21.000000","31.896509","DDS demands","Known Flow","431100.306158","94435.045602","","0.000000","","","","","","","-6.119999","","","","","","","","-5.472613","-6.119999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000373","Nodes","373","21.000000","33.821893","DDS demands","Known Flow","431132.548636","94369.649030","","0.000000","","","","","","","-5.019999","","","","","","","","-4.488973","-5.019999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000012","Nodes","Haglane Copse DG, Constant/Seasonal Settings, Site ID 3361","21.000000","33.999999","Default Known Pressure Node","Known Pressure","431135.219547","94364.216709","","317.000012","","","","","","","","","","","","","","","81.225048","90.833614","","","","","","","","","","","","","","","",""
"82002700000874","Nodes","874","21.000000","28.580157","DDS demands","Known Flow","432553.809493","94613.538023","","0.000000","-8.290000","","","-9.430000","","","","","","","","","","","-15.845542","-17.719999","","","C1 PROFILE","","","C4 PROFILE","","","","","","","","","",""
"82002700008007","Nodes","Logger 0828, All Saints Road","21.000000","28.585459","Val Log Post","Known Flow","432554.891676","94626.522634","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700008003","Nodes","OPR 8003, Ambleside Road  Ministry Point","21.000000","25.906159","OPR","Known Flow","432415.062995","95009.785317","","0.000000","","","","","","","-1.059999","","","","","","","","-0.947870","-1.059999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004307","Nodes","-255472","21.000000","25.906159","Default Known Flow Node","Known Flow","432418.809473","94998.350505","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000870","Nodes","870","21.000000","33.375741","DDS demands","Known Flow","433340.408890","95584.030806","","0.000000","","","","","","","-9.419999","","","","","","","","-8.423532","-9.419999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000021","Nodes","Lymington Works/Marsh Lane DG, BL19D, Constant/Seasonal Settings, Site ID 3362","21.000000","40.000000","Default Known Pressure Node","Known Pressure","432455.144978","96033.613984","","6280.000098","","","","","","","","","","","","","","","2936.672131","3284.067520","","","","","","","","","","","","","","","",""
"82002700000702","Nodes","","21.000000","33.709714","Default Known Flow Node","Known Flow","432460.673756","96020.259872","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000703","Nodes","703","21.000000","33.349738","DDS demands","Known Flow","432481.442343","95988.182601","","0.000000","","","","","","","-1.649999","","","","","","","","-1.475459","-1.649999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000064","Nodes","","21.000000","33.634140","DDS demands","Known Flow","431093.028144","95724.168729","","0.000000","","","","","","","-17.079999","","","","","","","","-15.273241","-17.079999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700008004","Nodes","Logger 0849, Cowley Road   (38)","21.000000","33.697206","Val Log Cath","Known Flow","431085.662458","95719.256256","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000884","Nodes","884","21.000000","51.192356","DDS demands","Known Flow","433999.081251","98376.247979","","0.000000","","","","","","","-12.409999","","","","","","","","-11.097243","-12.409999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000885","Nodes","885","21.000000","50.455161","DDS demands","Known Flow","433898.566291","98469.252368","","0.000000","","","","","","","-10.289999","","","","","","","","-9.201502","-10.289999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000886","Nodes","886","21.000000","50.496996","Default Known Flow Node","Known Flow","433955.303056","98615.193021","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000640","Nodes","640","21.000000","61.739851","DDS demands","Known Flow","433175.927027","98289.444956","","0.000000","","","","","","","-4.360000","","","","","","","","-3.898790","-4.360000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000642","Nodes","642","21.000000","60.817075","DDS demands","Known Flow","433292.722785","98377.861338","","0.000000","-3.459999","","","","","","-7.369999","","","","","","","","-9.684380","-10.830000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"82002700000643","Nodes","643","21.000000","60.106168","DDS demands","Known Flow","433372.211176","98518.097582","","0.000000","","","","","","","-6.890000","","","","","","","","-6.161161","-6.890000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000637","Nodes","637","21.000000","61.955207","DDS demands","Known Flow","433155.465021","98290.026956","","0.000000","-3.650000","","","-2.630000","","","-6.320000","","","","","","","","-11.267146","-12.600000","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","","",""
"82002700000638","Nodes","638","21.000000","61.874741","Default Known Flow Node","Known Flow","433162.562023","98290.458956","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700004487","Nodes","","21.000000","39.588987","DDS demands","Known Flow","432444.826816","96040.468570","","0.000000","","","","","","","-1.090000","","","","","","","","-0.974697","-1.090000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000735","Nodes","735","21.000000","30.455908","DDS demands","Known Flow","432702.798897","95710.002411","","0.000000","","","","","","","-9.079999","","","","","","","","-8.119498","-9.079999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000734","Nodes","734","21.000000","31.987140","DDS demands","Known Flow","432705.685542","95783.913518","","0.000000","","","","","","","-4.709999","","","","","","","","-4.211766","-4.709999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004320","Nodes","-265179","21.000000","31.860326","Default Known Flow Node","Known Flow","431787.641679","93343.063122","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000551","Nodes","551","21.000000","29.454042","DDS demands","Known Flow","430921.907414","94452.333911","","0.000000","","","","","","","-5.919999","","","","","","","","-5.293770","-5.919999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000547","Nodes","547","21.000000","30.646855","DDS demands","Known Flow","430961.227424","94359.650886","","0.000000","","","","","","","-4.559999","","","","","","","","-4.077633","-4.559999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000549","Nodes","549","21.000000","30.621303","DDS demands","Known Flow","430955.433423","94338.046880","","0.000000","","","","","","","-3.110000","","","","","","","","-2.781017","-3.110000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000548","Nodes","548","21.000000","30.558905","DDS demands","Known Flow","430948.274421","94402.972898","","0.000000","","","","","","","-4.110000","","","","","","","","-3.675235","-4.110000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000530","Nodes","530","21.000000","37.455232","DDS demands","Known Flow","431424.544550","94395.786896","","0.000000","","","","","","","-14.359999","","","","","","","","-12.840968","-14.359999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000531","Nodes","531","21.000000","36.422938","DDS demands","Known Flow","431362.119758","94352.890707","","0.000000","","","","","","","-0.490000","","","","","","","","-0.438166","-0.490000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004087","Nodes","-1462846","21.000000","31.321060","Default Known Flow Node","Known Flow","431016.959440","94382.600892","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000545","Nodes","545","21.000000","31.324106","DDS demands","Known Flow","431018.822440","94383.173893","","0.000000","","","","","","","-4.610000","","","","","","","","-4.122344","-4.610000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000546","Nodes","546","21.000000","31.192136","DDS demands","Known Flow","431040.384954","94329.796152","","0.000000","","","","","","","-4.619999","","","","","","","","-4.131286","-4.619999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000543","Nodes","543","21.000000","31.440078","DDS demands","Known Flow","431043.466447","94395.711896","","0.000000","","","","","","","-6.540000","","","","","","","","-5.848185","-6.540000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000544","Nodes","544","21.000000","31.278487","DDS demands","Known Flow","431020.451441","94441.930909","","0.000000","","","","","","","-5.530000","","","","","","","","-4.945025","-5.530000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000372","Nodes","372","21.000000","31.824835","DDS demands","Known Flow","431072.931214","94415.613699","","0.000000","","","","","","","-3.280000","","","","","","","","-2.933034","-3.280000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000370","Nodes","370","21.000000","31.601567","DDS demands","Known Flow","431153.990110","94486.712253","","0.000000","","","","","","","-5.330000","","","","","","","","-4.766181","-5.330000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000013","Nodes","Homewood House/Milford Road DG, Constant/Seasonal Settings, Site ID","21.000000","29.000033","Default Known Pressure Node","Known Pressure","431272.306041","94462.755831","","0.000000","","","","","","","","","","","","","","","14.566810","16.289999","","","","","","","","","","","","","","","",""
"82002700000538","Nodes","538","21.000000","35.889731","DDS demands","Known Flow","431296.773161","94303.371154","","0.000000","","","","","","","-2.509999","","","","","","","","-2.244486","-2.509999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000536","Nodes","536","21.000000","36.129246","DDS demands","Known Flow","431314.949520","94356.060447","","0.000000","","","","","","","-6.619999","","","","","","","","-5.919722","-6.619999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000539","Nodes","539","21.000000","36.241672","DDS demands","Known Flow","431336.438903","94338.024866","","0.000000","","","","","","","-1.299999","","","","","","","","-1.162483","-1.299999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000541","Nodes","541","21.000000","35.712426","DDS demands","Known Flow","431326.663022","94294.950164","","0.000000","","","","","","","-6.969999","","","","","","","","-6.232698","-6.969999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004132","Nodes","-1463108","21.000000","35.709303","Default Known Flow Node","Known Flow","431333.432050","94285.607327","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000534","Nodes","534","21.000000","36.330152","DDS demands","Known Flow","431352.652126","94348.090730","","0.000000","","","","","","","-1.259999","","","","","","","","-1.126714","-1.259999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000532","Nodes","532","21.000000","36.427566","DDS demands","Known Flow","431370.265610","94343.143133","","0.000000","","","","","","","-5.270000","","","","","","","","-4.712528","-5.270000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000523","Nodes","523","21.000000","37.017474","DDS demands","Known Flow","431387.402775","94128.529877","","0.000000","","","","","","","-7.499999","","","","","","","","-6.706634","-7.499999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000389","Nodes","389","21.000000","37.014864","DDS demands","Known Flow","431382.400401","94081.340418","","0.000000","","","","","","","-5.300000","","","","","","","","-4.739355","-5.300000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000383","Nodes","383","21.000000","37.354777","DDS demands","Known Flow","431482.037566","94322.767876","","0.000000","","","","","","","-16.350000","","","","","","","","-14.620463","-16.350000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000519","Nodes","519","21.000000","38.103747","DDS demands","Known Flow","431580.806356","94391.183562","","0.000000","","","","","","","-1.279999","","","","","","","","-1.144598","-1.279999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000380","Nodes","380","21.000000","38.681428","DDS demands","Known Flow","431516.184616","94453.796055","","0.000000","","","","","","","-3.219999","","","","","","","","-2.879381","-3.219999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004376","Nodes","","21.000000","38.236630","DDS demands","Known Flow","431554.041023","94405.342380","","0.000000","","","","","","","-1.150000","","","","","","","","-1.028350","-1.150000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000529","Nodes","529","21.000000","38.636252","DDS demands","Known Flow","431525.053366","94458.316989","","0.000000","","","","","","","-1.510000","","","","","","","","-1.350269","-1.510000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004244","Nodes","","21.000000","29.446799","DDS demands","Known Flow","431647.814543","94023.837871","","0.000000","","","","","","","-5.630000","","","","","","","","-5.034446","-5.630000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000644","Nodes","644","21.000000","43.017458","DDS demands","Known Flow","431641.044464","94440.008425","","0.000000","","","","","","","-2.369999","","","","","","","","-2.119296","-2.369999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004384","Nodes","","21.000000","24.071185","DDS demands","Known Flow","431717.245638","94003.603180","","0.000000","","-15.999999","","","","","","","","","","","","","-14.307486","-15.999999","","","","C2 PROFILE","","","","","","","","","","","",""
"82002700000521","Nodes","521","21.000000","38.114448","DDS demands","Known Flow","431587.357259","94403.381660","","0.000000","","","","","","","-3.020000","","","","","","","","-2.700538","-3.020000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000390","Nodes","390","21.000000","42.915536","DDS demands","Known Flow","431622.213629","94371.356770","","0.000000","","","","","","","-23.400000","","","","","","","","-20.924698","-23.400000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004068","Nodes","-1462668","21.000000","42.915536","Default Known Flow Node","Known Flow","431622.379604","94372.402890","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000515","Nodes","515","21.000000","43.030946","DDS demands","Known Flow","431642.568788","94446.848602","","0.000000","","","","","","","-2.019999","","","","","","","","-1.806320","-2.019999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004382","Nodes","-4904539","21.000000","39.985604","Default Known Flow Node","Known Flow","431846.917696","94439.282941","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000695","Nodes","695","21.000000","32.331349","DDS demands","Known Flow","432035.929717","94197.040842","","0.000000","","","","","","","-8.069999","","","","","","","","-7.216338","-8.069999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000011","Nodes","Ridgeway Lane DG, Constant/Seasonal Settings, Site ID","21.000000","33.999999","Default Known Pressure Node","Known Pressure","432043.443719","94200.675843","","314.999983","","","","","","","","","","","","","","","72.908046","81.532747","","","","","","","","","","","","","","","",""
"82002700000488","Nodes","488","21.000000","27.243768","DDS demands","Known Flow","432103.716735","94050.698802","","0.000000","","","-3.110000","","","","-11.430000","","","","","","","","-13.001928","-14.540000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","",""
"82002700000484","Nodes","484","21.000000","25.168334","DDS demands","Known Flow","432548.952992","94490.669044","","0.000000","","","","","","","-15.089999","","","","","","","","-13.493747","-15.089999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000323","Nodes","323","21.000000","41.732861","DDS demands","Known Flow","430528.593883","94934.256701","","0.000000","","","","","","","-7.889999","","","","","","","","-7.055379","-7.889999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000571","Nodes","571","21.000000","41.727066","DDS demands","Known Flow","430676.845018","94970.310069","","0.000000","","","","","","","-6.869999","","","","","","","","-6.143277","-6.869999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000563","Nodes","563","21.000000","39.676674","DDS demands","Known Flow","430824.663914","94664.856706","","0.000000","","","","","","","-2.890000","","","","","","","","-2.584289","-2.890000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004128","Nodes","-1463073","21.000000","41.882848","Default Known Flow Node","Known Flow","430835.753390","94949.338047","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000350","Nodes","350","21.000000","41.882848","DDS demands","Known Flow","430840.595392","94939.684044","","0.000000","","","","","","","-5.749999","","","","","","","","-5.141752","-5.749999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000561","Nodes","561","21.000000","39.804548","DDS demands","Known Flow","430783.974217","94686.277667","","0.000000","","","","","","","-2.529999","","","","","","","","-2.262371","-2.529999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000324","Nodes","324","21.000000","41.690639","Default Known Flow Node","Known Flow","430524.405527","94916.612024","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000322","Nodes","322","21.000000","41.695919","DDS demands","Known Flow","430571.883342","94924.295375","","0.000000","","","","","","","-16.920000","","","","","","","","-15.130167","-16.920000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700004272","Nodes","-247756","21.000000","39.751148","Default Known Flow Node","Known Flow","430629.025753","94775.974009","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700004271","Nodes","-247754","21.000000","41.741178","Default Known Flow Node","Known Flow","430616.609734","94998.633668","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000991","Nodes","991","21.000000","39.453728","Default Known Flow Node","Known Flow","430636.998748","94725.720962","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82002700000346","Nodes","346","21.000000","40.890472","DDS demands","Known Flow","430776.528988","94790.359428","","0.000000","","","","","","","-3.499999","","","","","","","","-3.129762","-3.499999","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000572","Nodes","572","21.000000","41.956903","DDS demands","Known Flow","430746.126766","94903.965304","","0.000000","","","","","","","-21.420000","","","","","","","","-19.154147","-21.420000","","","","","","","","","D1 PROFILE","","","","","","",""
"82002700000599","Nodes","599","21.000000","39.276666","DDS demands","Known Flow","430687.039523","94657.726952","","0.000000","","","","","","","-11.560000","","","","","","","","-10.337159","-11.560000","","","","","","","","","D1 PROFILE","","","","","","",""
