"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"82018500000026","Nodes","26",21.000000,32.447398,"DDS demands","Known Flow",425360.500000,117409.500000,,0.000000,,,,,-27.850000,,-24.903968,-27.850000,,"",,,,,"D1 PROFILE",
"82018500000038","Nodes","38",21.000000,29.868848,"DDS demands","Known Flow",425161.812500,117166.898437,,0.000000,,,,,-1.389999,,-1.242962,-1.389999,,"",,,,,"D1 PROFILE",
"82018500000036","Nodes","36",21.000000,30.433174,"DDS demands","Known Flow",425294.727863,117114.320796,,0.000000,,,,,-10.410000,,-9.308808,-10.410000,,"",,,,,"D1 PROFILE",
"82018500000040","Nodes","40",21.000000,30.542323,"DDS demands","Known Flow",425216.440378,117007.585183,,0.000000,-4.730000,,,,,,-4.229650,-4.730000,,"","C1 PROFILE",,,,,
"82018500000034","Nodes","34",21.000000,31.590381,"DDS demands","Known Flow",425329.495698,117303.076885,,0.000000,-2.789999,,,-15.129999,-22.309998,,-35.974385,-40.229999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",
"82018500000033","Nodes","33",21.000000,27.261481,"Default Known Flow Node","Known Flow",424532.312500,117645.601562,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000047","Nodes","47",21.000000,23.949886,"DDS demands","Known Flow",425255.406250,117884.398437,,0.000000,,,,,-4.650000,,-4.158113,-4.650000,,"",,,,,"D1 PROFILE",
"82018500000025","Nodes","25",21.000000,33.856558,"DDS demands","Known Flow",425488.515411,117859.830756,,0.000000,,,,,-17.809999,,-15.926020,-17.809999,,"",,,,,"D1 PROFILE",
"82018500000024","Nodes","24",21.000000,38.385422,"DDS demands","Known Flow",425516.406250,117579.101562,,0.000000,,,,,-21.719999,,-19.422411,-21.719999,,"",,,,,"D1 PROFILE",
"82018500000022","Nodes","22",21.000000,45.790675,"DDS demands","Known Flow",425628.593750,117928.601562,,0.000000,,,,,-8.590000,,-7.681332,-8.590000,,"",,,,,"D1 PROFILE",
"82018500000021","Nodes","21",21.000000,46.587616,"DDS demands","Known Flow",425757.593750,117842.296875,,0.000000,,,,,-12.380000,,-11.070417,-12.380000,,"",,,,,"D1 PROFILE",
"82018500000020","Nodes","20",21.000000,46.637585,"DDS demands","Known Flow",425718.812500,117974.398437,,0.000000,,,,,-6.419999,,-5.740878,-6.419999,,"",,,,,"D1 PROFILE",
"82018500000019","Nodes","19",21.000000,46.961918,"DDS demands","Known Flow",425802.906250,117873.000000,,0.000000,,,,,-9.260000,,-8.280457,-9.260000,,"",,,,,"D1 PROFILE",
"82018500000023","Nodes","23",21.000000,45.906023,"DDS demands","Known Flow",425656.906250,117726.296875,,0.000000,,,,,-2.230000,,-1.994105,-2.230000,,"",,,,,"D1 PROFILE",
"82018500000001","Nodes","LYNDHURST ROAD, LANDFORD DG",21.000000,60.000001,"Default Known Pressure Node","Known Pressure",425677.125000,118934.882812,,4239.999973,,,,,,,389.333469,435.389979,,"",,,,,,
"82018500000012","Nodes","12",21.000000,56.550053,"DDS demands","Known Flow",425768.312500,118803.898437,,0.000000,,,,,-20.459998,,-18.295697,-20.459998,,"",,,,,"D1 PROFILE",
"82018500000015","Nodes","15",21.000000,52.061811,"DDS demands","Known Flow",425807.312500,118975.796875,,0.000000,,,,,-15.569999,,-13.922972,-15.569999,,"",,,,,"D1 PROFILE",
"82018500000013","Nodes","13",21.000000,52.114377,"DDS demands","Known Flow",425835.312500,118916.398437,,0.000000,,,,,-15.020000,,-13.431153,-15.020000,,"",,,,,"D1 PROFILE",
"82018500000014","Nodes","14",21.000000,51.998182,"DDS demands","Known Flow",425795.906250,118870.296875,,0.000000,,,,,-4.929999,,-4.408494,-4.929999,,"",,,,,"D1 PROFILE",
"82018500000016","Nodes","16",21.000000,51.892315,"DDS demands","Known Flow",425861.312500,118993.500000,,0.000000,,,,,-6.929999,,-6.196929,-6.929999,,"",,,,,"D1 PROFILE",
"82018500000002","Nodes",,21.000000,52.962104,"Default Known Flow Node","Known Flow",425848.038561,118403.920061,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000004","Nodes",,21.000000,25.639429,"Default Known Flow Node","Known Flow",425150.328118,117658.614667,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000006","Nodes",,21.000000,28.250447,"DDS demands","Known Flow",425273.467791,117334.156261,,0.000000,,,,,-4.699999,,-4.202823,-4.699999,,"",,,,,"D1 PROFILE",
"82018500000003","Nodes",,21.000000,52.962104,"Default Known Flow Node","Known Flow",425765.461382,118375.273231,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000005","Nodes",,21.000000,25.540941,"DDS demands","Known Flow",425124.984783,117662.878418,,0.000000,,-7.610000,,,,,-6.804998,-7.610000,,"",,"C2 PROFILE",,,,
"82018500000008","Nodes",,21.000000,28.250447,"Default Known Flow Node","Known Flow",425276.657015,117341.797800,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000007","Nodes",,21.000000,28.250447,"Default Known Flow Node","Known Flow",425277.879434,117344.089393,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000009","Nodes",,21.000000,28.250447,"Default Known Flow Node","Known Flow",425287.874831,117341.888334,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000053","Nodes","53",21.000000,48.585262,"Default Known Flow Node","Known Flow",425969.000000,117982.882812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000056","Nodes","56",21.000000,57.565682,"Default Known Flow Node","Known Flow",425710.406250,118799.898437,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000055","Nodes","55",21.000000,27.498136,"Default Known Flow Node","Known Flow",425145.093750,117498.796875,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000050","Nodes","50",21.000000,27.505587,"Default Known Flow Node","Known Flow",425145.125000,117498.000000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000051","Nodes",,21.000000,31.755478,"Default Known Flow Node","Known Flow",425319.250000,117335.750000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000052","Nodes","52",21.000000,31.755478,"Default Known Flow Node","Known Flow",425334.275654,117330.069574,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000054","Nodes","54",21.000000,29.167145,"Point Loads","Known Flow",425302.422387,117317.265839,,0.000000,,,,,,-22.150000,-19.806927,-22.150000,,"",,,,,,"PL-AF PROFILE"
"82018500000048","Nodes","48",21.000000,56.544221,"Default Known Flow Node","Known Flow",425769.875000,118805.882812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000049","Nodes","49",21.000000,56.486428,"Default Known Flow Node","Known Flow",425769.000000,118800.632812,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82018500000010","Nodes",,21.000000,25.454720,"Default Known Flow Node","Known Flow",425303.511767,117319.785030,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
