"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82004900001754","Nodes","1754",21.000000,35.594773,"DDS demands","Known Flow",485687.523316,104952.930769,,0.000000,-89.870003,,,,,,,,,,,,,-80.363364,-89.870003,,"","C1 PROFILE",,,,,,,,,,,,
"82004900001732","Nodes","1732",21.000000,36.699432,"DDS demands","Known Flow",485403.273239,104897.930754,,0.000000,,,,,,,-4.150000,,,,,,,-3.711004,-4.150000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000296","Nodes","296",21.000000,36.665700,"DDS demands","Known Flow",485392.023236,104935.430764,,0.000000,,,,,,,-26.979999,,,,,,,-24.125998,-26.979999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001936","Nodes","1936",21.000000,36.528765,"Default Known Flow Node","Known Flow",485429.398246,105040.930793,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000849","Nodes","849",21.000000,36.396448,"DDS demands","Known Flow",485488.634537,105126.834772,,0.000000,,,,,,,-17.559999,,,,,,,-15.702466,-17.559999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000848","Nodes","848",21.000000,36.739854,"DDS demands","Known Flow",485445.476853,105082.117721,,0.000000,,,,,,,-16.610000,,,,,,,-14.852959,-16.610000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000109","Nodes","109",21.000000,36.302877,"DDS demands","Known Flow",485193.398182,104886.930751,,0.000000,,,,,,,-20.889999,,,,,,,-18.680211,-20.889999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001252","Nodes","1252",21.000000,35.931513,"DDS demands","Known Flow",485546.273278,104800.305727,,0.000000,,-79.999995,,,,,-2.380000,,,,,,,-73.665667,-82.379994,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82004900091035","Nodes","91035",21.000000,34.231735,"DDS demands","Known Flow",485497.148264,104713.180703,,0.000000,-51.819998,-128.439999,,,,,,,,,,,,-161.191711,-180.259997,,"","C1 PROFILE","C2 PROFILE",,,,,,,,,,,
"82004900001934","Nodes","1934",21.000000,43.889885,"Default Known Flow Node","Known Flow",485263.897308,105425.482513,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001919","Nodes","1919",21.000000,43.889543,"Default Known Flow Node","Known Flow",485254.282961,105425.288091,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001930","Nodes","1930",21.000000,43.626866,"Default Known Flow Node","Known Flow",485296.341722,105392.628256,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000089","Nodes","89",21.000000,41.539973,"DDS demands","Known Flow",485137.505241,105415.618001,,0.000000,,,,,,,-1.860000,,,,,,,-1.663245,-1.860000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000137","Nodes","137",21.000000,42.368459,"Default Known Flow Node","Known Flow",485223.773190,105272.305856,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000126","Nodes","126",21.000000,40.486474,"DDS demands","Known Flow",485598.648292,105622.430951,,0.000000,,,,,,,-16.549998,,,,,,,-14.799305,-16.549998,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001915","Nodes","1915",21.000000,40.486474,"Default Known Flow Node","Known Flow",485580.023287,105619.180950,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000258","Nodes","258",21.000000,34.181725,"DDS demands","Known Flow",487032.202169,105402.545759,,0.000000,,,,,,,-2.869999,,,,,,,-2.566405,-2.869999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000260","Nodes","260",21.000000,34.257874,"Default Known Flow Node","Known Flow",487030.898682,105382.055885,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001843","Nodes","1843",21.000000,36.573793,"DDS demands","Known Flow",487074.288573,105417.416597,,0.000000,,,,,,,-7.380000,,,,,,,-6.599328,-7.380000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000259","Nodes","259",21.000000,33.403964,"DDS demands","Known Flow",487034.938224,105414.362975,,0.000000,,,,,,,-6.579999,,,,,,,-5.883953,-6.579999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001838","Nodes","1838",21.000000,45.566135,"Default Known Flow Node","Known Flow",487290.277543,104915.819279,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001842","Nodes","1842",21.000000,45.566135,"Default Known Flow Node","Known Flow",487304.898756,104919.180760,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001547","Nodes","1547",21.000000,46.000803,"DDS demands","Known Flow",487298.773754,104894.055753,,0.000000,,,,,,,-13.390000,,,,,,,-11.973577,-13.390000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900091677","Nodes","91677",21.000000,44.936401,"Default Known Flow Node","Known Flow",487276.398748,104946.680767,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900091678","Nodes","91678",21.000000,49.698276,"Default Known Flow Node","Known Flow",487282.523750,104883.305750,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001830","Nodes","1830",21.000000,42.939984,"Default Known Flow Node","Known Flow",487192.632461,105179.852838,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001833","Nodes","1833",21.000000,37.733830,"Default Known Flow Node","Known Flow",487096.393022,105358.442604,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900091171","Nodes","91171",21.000000,37.631233,"Default Known Flow Node","Known Flow",487113.990048,105366.428754,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001301","Nodes","1301",21.000000,47.944313,"DDS demands","Known Flow",485998.773401,104443.805630,,0.000000,-92.460002,,-6.760000,-15.420000,,,-2.970000,,,-9.000000,,,,-113.216929,-126.610002,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,,
"82004900001300","Nodes","1300",21.000000,47.944313,"Default Known Flow Node","Known Flow",485970.273393,104475.555639,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001824","Nodes","1824",21.000000,47.507862,"Default Known Flow Node","Known Flow",485113.398160,104328.555599,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900091105","Nodes","91105",21.000000,47.541018,"Default Known Flow Node","Known Flow",485110.773159,104329.805599,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900002013","Nodes","2013",21.000000,47.361782,"Default Known Flow Node","Known Flow",485125.023163,104323.180597,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000479","Nodes","479",21.000000,45.516405,"Default Known Flow Node","Known Flow",485360.173795,104132.738965,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000481","Nodes","481",21.000000,45.516405,"Default Known Flow Node","Known Flow",485316.023215,104071.055529,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000478","Nodes","478",21.000000,45.970244,"DDS demands","Known Flow",485385.412071,104207.015197,,0.000000,-10.649999,,,,,,,,,-24.999999,,,,-31.878867,-35.649997,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,
"82004900001823","Nodes","1823, TEKNOFLEX",21.000000,46.006602,"Daily Metered Site","Known Flow",485377.898232,104221.930570,,0.000000,,,,,,,,,,-115.019999,,,,-102.852939,-115.019999,,"",,,,,,,,,,"I2 PROFILE",,,
"82004900000477","Nodes","477",21.000000,46.014061,"DDS demands","Known Flow",485325.091217,104234.827573,,0.000000,-15.060000,,,-3.680000,,,,,,,,,,-16.757644,-18.740000,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,
"82004900000476","Nodes","476",21.000000,46.013892,"DDS demands","Known Flow",485387.094852,104220.915918,,0.000000,,,,,,,,,,-9.029999,,,,-8.074787,-9.029999,,"",,,,,,,,,,"I2 PROFILE",,,
"82004900000233","Nodes","233 (C1, -16.000)",21.000000,36.206839,"DDS demands","Known Flow",486405.273511,105363.805881,,0.000000,-15.999999,,,,,,,,,,,,,-14.307486,-15.999999,,"","C1 PROFILE",,,,,,,,,,,,
"82004900001789","Nodes","1789",21.000000,37.670497,"Default Known Flow Node","Known Flow",486181.398450,106104.431082,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001779","Nodes","1779",21.000000,37.399982,"Default Known Flow Node","Known Flow",486075.398422,106076.181074,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001778","Nodes","1778",21.000000,37.680787,"Default Known Flow Node","Known Flow",486183.285950,106099.785415,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001730","Nodes","1730",21.000000,37.344622,"Default Known Flow Node","Known Flow",486076.649092,106070.177125,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000230","Nodes","230",21.000000,37.845011,"DDS demands","Known Flow",486223.758918,106125.093483,,0.000000,-4.969999,,,,,,-5.639999,,,,,,,-9.487651,-10.609999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82004900000196","Nodes","196,P07115825,NEWPORT DR,12.18",22.999998,23.601612,"CSEP Unmatched","Known Flow",483503.805722,105147.711822,,0.000000,,,,,,,,-12.180000,,,,,,-10.891574,-12.180000,,"",,,,,,,,"DC PROFILE",,,,,
"82004900001722","Nodes","1722",21.000000,38.824726,"Default Known Flow Node","Known Flow",485722.946596,105848.069394,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001729","Nodes","1729",21.000000,38.824726,"Default Known Flow Node","Known Flow",485730.773328,105849.931013,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900091653","Nodes","91653",21.000000,38.824726,"Default Known Flow Node","Known Flow",485726.094038,105824.497432,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001719","Nodes","1719",21.000000,38.867367,"Default Known Flow Node","Known Flow",485750.398333,105899.556026,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001374","Nodes","1374",21.000000,23.852257,"DDS demands","Known Flow",486282.273478,107174.181373,,0.000000,,,,,,,-3.479999,,,,,,,-3.111878,-3.479999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001375","Nodes","1375",21.000000,23.833981,"DDS demands","Known Flow",486306.898485,107184.056376,,0.000000,,,,,,,-3.119999,,,,,,,-2.789959,-3.119999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001373","Nodes","1373",21.000000,24.153256,"DDS demands","Known Flow",486263.523473,107210.556383,,0.000000,,,,,,,-2.269999,,,,,,,-2.029874,-2.269999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001727","Nodes","1727",21.000000,23.799773,"DDS demands","Known Flow",486301.273483,107236.556390,,0.000000,,,,,,,-4.909999,,,,,,,-4.390609,-4.909999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001371","Nodes","1371",21.000000,24.758501,"DDS demands","Known Flow",486224.023462,107207.181382,,0.000000,,,,,,,-4.150000,,,,,,,-3.711004,-4.150000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001728","Nodes","1728",21.000000,23.666199,"DDS demands","Known Flow",486353.523497,107243.431392,,0.000000,,,,,,,-4.999999,,,,,,,-4.471089,-4.999999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001377","Nodes","1377",21.000000,23.758981,"Default Known Flow Node","Known Flow",486306.648485,107245.056392,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001718","Nodes","1718",21.000000,23.758981,"Default Known Flow Node","Known Flow",486310.648486,107251.681394,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001378","Nodes","1378",21.000000,23.680683,"DDS demands","Known Flow",486300.273483,107261.806397,,0.000000,,,,,,,-4.519999,,,,,,,-4.041864,-4.519999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001380","Nodes","1380",21.000000,23.635389,"DDS demands","Known Flow",486304.648484,107279.931402,,0.000000,,,,,,,-14.550000,,,,,,,-13.010870,-14.550000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900091403","Nodes","91403",21.000000,31.016963,"Default Known Flow Node","Known Flow",485851.626202,106816.825305,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001717","Nodes","1717",21.000000,31.016963,"Default Known Flow Node","Known Flow",485875.273367,106824.806278,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001715","Nodes","1715",21.000000,31.129321,"Default Known Flow Node","Known Flow",485485.898261,104557.305661,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001716","Nodes","1716",21.000000,31.086216,"Default Known Flow Node","Known Flow",485452.175867,104490.001593,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900091098","Nodes","91098",21.000000,31.236900,"DDS demands","Known Flow",485492.398263,104582.930668,,0.000000,-15.999999,-249.320010,,,,,,,,,,,,-237.253898,-265.320007,,"","C1 PROFILE","C2 PROFILE",,,,,,,,,,,
"82004900001658","Nodes","1658",21.000000,38.480280,"DDS demands","Known Flow",486474.019667,104237.530161,,0.000000,,,,,,,-9.079999,,,,,,,-8.119498,-9.079999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001659","Nodes","1659",21.000000,38.300703,"Default Known Flow Node","Known Flow",486467.023528,104201.930564,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001662","Nodes","1662",21.000000,38.244788,"DDS demands","Known Flow",486423.023516,104201.555564,,0.000000,,,,,,,-5.440000,,,,,,,-4.864545,-5.440000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001663","Nodes","1663",21.000000,38.183900,"DDS demands","Known Flow",486392.523508,104167.055555,,0.000000,,,,,,,-3.069999,,,,,,,-2.745248,-3.069999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001660","Nodes","1660",21.000000,38.249913,"DDS demands","Known Flow",486429.314255,104202.172290,,0.000000,,,,,,,-1.259999,,,,,,,-1.126714,-1.259999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001661","Nodes","1661",21.000000,38.234765,"DDS demands","Known Flow",486436.398520,104177.055558,,0.000000,,,,,,,-2.460000,,,,,,,-2.199776,-2.460000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001664","Nodes","1664",21.000000,38.222378,"DDS demands","Known Flow",486461.980132,104143.556151,,0.000000,,,,,,,-3.670000,,,,,,,-3.281779,-3.670000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001720","Nodes","1720",21.000000,38.109627,"DDS demands","Known Flow",486394.523508,104130.305545,,0.000000,,,,,,,-2.539999,,,,,,,-2.271313,-2.539999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001721","Nodes","1721",21.000000,38.099403,"DDS demands","Known Flow",486381.148505,104129.680545,,0.000000,,,,,,,-3.329999,,,,,,,-2.977745,-3.329999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001708","Nodes","1708",21.000000,38.109627,"Default Known Flow Node","Known Flow",486394.148508,104138.055547,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001665","Nodes","1665",21.000000,38.211102,"DDS demands","Known Flow",486442.273521,104136.055546,,0.000000,,,,,,,-0.540000,,,,,,,-0.482877,-0.540000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001762","Nodes","1762",21.000000,38.222128,"DDS demands","Known Flow",486461.898527,104137.680547,,0.000000,,,,,,,-0.869999,,,,,,,-0.777969,-0.869999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001666","Nodes","1666",21.000000,38.221026,"DDS demands","Known Flow",486461.773527,104123.430543,,0.000000,,,,,,,-1.059999,,,,,,,-0.947870,-1.059999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000660","Nodes","660",21.000000,31.185750,"DDS demands","Known Flow",486843.001454,103820.861021,,0.000000,,,,,,,-7.179999,,,,,,,-6.420484,-7.179999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001289","Nodes","1289",21.000000,31.134785,"DDS demands","Known Flow",486821.333611,103759.478626,,0.000000,,,,,,,-11.600000,,,,,,,-10.372928,-11.600000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000893","Nodes","893",21.000000,31.131957,"DDS demands","Known Flow",486819.900624,103750.567442,,0.000000,,,,,,,-1.580000,,,,,,,-1.412864,-1.580000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900000894","Nodes","894",21.000000,31.126000,"DDS demands","Known Flow",486819.223624,103739.940439,,0.000000,,,,,,,-3.260000,,,,,,,-2.915150,-3.260000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001693","Nodes","1693",21.000000,32.612341,"Default Known Flow Node","Known Flow",487397.648781,105520.680923,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001706","Nodes","1706",21.000000,32.612341,"Default Known Flow Node","Known Flow",487410.398785,105502.180918,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001230","Nodes","1230 (C4, -3.010)",21.000000,34.161048,"DDS demands","Known Flow",487295.148753,105451.305904,,0.000000,,,,-1.360000,,,-9.060000,,,,,,,-9.317751,-10.420000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82004900001737","Nodes","1737",21.000000,32.481873,"Default Known Flow Node","Known Flow",487406.023784,105527.305925,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000283","Nodes","1615, CHICHESTER PARK HOTEL",21.000000,29.158480,"Daily Metered Site","Known Flow",487651.472155,105973.171199,,0.000000,,,-57.580001,,,,,,,,,,,-51.489066,-57.580001,,"",,,"C3  PROFILE",,,,,,,,,,
"82004900001686","Nodes","1686, P00004944, ""MADGEWICK LN,THE SADLES,WESTH'', 37.660",25.000000,28.349519,"CSEP DDS Matched","Known Flow",487600.273837,106083.806076,,0.000000,,,,,,,,-37.660000,,,,,,-33.676246,-37.660000,,"",,,,,,,,"DC PROFILE",,,,,
"82004900001019","Nodes","1019",21.000000,32.382645,"Default Known Flow Node","Known Flow",487005.773675,104350.305605,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001021","Nodes","1021",21.000000,32.383923,"Default Known Flow Node","Known Flow",487002.273674,104328.305599,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000386","Nodes","386",21.000000,32.340933,"DDS demands","Known Flow",486979.523668,104190.180561,,0.000000,,,,-5.260000,,,-6.880000,,,,,,,-10.855805,-12.140000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82004900000372","Nodes","372",21.000000,32.382635,"DDS demands","Known Flow",487012.023676,104390.805616,,0.000000,,,,,,,-14.100000,,,,,,,-12.608473,-14.100000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900001655","Nodes","1655",21.000000,46.342121,"DDS demands","Known Flow",485705.877735,104219.629210,,0.000000,,,,,,,-18.700000,,,,,,,-16.721875,-18.700000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004900002021","Nodes","2021",21.000000,46.260418,"DDS demands","Known Flow",485597.522584,104229.414298,,0.000000,-40.630002,,,,,,,,,-3.430000,,,,-39.399244,-44.060002,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,
"82004900001674","Nodes","1674",21.000000,46.130814,"Default Known Flow Node","Known Flow",485517.839494,104226.171521,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001675","Nodes","1675",21.000000,46.121666,"Default Known Flow Node","Known Flow",485509.524171,104225.665723,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900001676","Nodes","1676",21.000000,46.028181,"Default Known Flow Node","Known Flow",485513.148269,104161.180553,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900002020","Nodes","2020",21.000000,46.022230,"Default Known Flow Node","Known Flow",485396.773237,104220.305569,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004900000473","Nodes","473",21.000000,46.756188,"DDS demands","Known Flow",485856.773362,104186.305560,,0.000000,,,,,,,-4.570000,,,,,,,-4.086576,-4.570000,,"",,,,,,,"D1 PROFILE",,,,,,
