"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"82320900000001","Nodes","1, ""CRAWFORD PARK, SPETISBURY BC66M""","21.000000","24.999999","Default Known Pressure Node","Known Pressure","391787.906250","101931.796875","","314.999983","","","","7.734983","8.649999","","","","",""
"82320900000020","Nodes","20","21.000000","24.988813","Default Known Flow Node","Known Flow","391786.593750","101932.898437","","0.000000","","","","0.000000","0.000000","","","","",""
"82320900000016","Nodes","16","21.000000","24.389340","DDS demands","Known Flow","391178.593750","102674.296875","","0.000000","","","-3.010000","-2.691595","-3.010000","","","","","D1 PROFILE"
"82320900000003","Nodes","3, ""BEECH CLOSE, SPETISBURY BB90M""","21.000000","24.999999","Default Known Pressure Node","Known Pressure","391131.437500","102645.632812","","29.999999","","","","8.843814","9.890000","","","","",""
"82320900000004","Nodes","4, ""WEST END, SPETISBURY""","21.000000","24.999999","Default Known Pressure Node","Known Pressure","390779.875000","102969.882812","","999998.967025","","","","12.832024","14.349999","","","","",""
"82320900000038","Nodes","38","21.000000","24.959571","Default Known Flow Node","Known Flow","390776.687500","102967.203125","","0.000000","","","","0.000000","0.000000","","","","",""
"823209-224464","Nodes","-224464","21.000000","23.552990","Default Known Flow Node","Known Flow","390684.500000","102839.250000","","0.000000","","","","0.000000","0.000000","","","","",""
"82320900000021","Nodes","21","21.000000","24.915288","DDS demands","Known Flow","391739.500000","101931.101562","","0.000000","","","-8.649999","-7.734984","-8.649999","","","","","D1 PROFILE"
"82320900000037","Nodes","37","21.000000","22.465114","Default Known Flow Node","Known Flow","391243.093750","102394.000000","","0.000000","","","","0.000000","0.000000","","","","",""
"82320900000014","Nodes","14","21.000000","22.509101","DDS demands","Known Flow","391261.406250","102366.601562","","0.000000","","","-1.479999","-1.323442","-1.479999","","","","","D1 PROFILE"
