"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"82220500000032","Nodes","32","21.000000","22.921230","DDS demands","Known Flow","486388.033507","122570.541563","","0.000000","","","-6.329999","-5.660399","-6.329999","","","","","D1 PROFILE"
"82220500000019","Nodes","19","21.000000","22.540716","DDS demands","Known Flow","486331.287491","122650.222584","","0.000000","","","-4.369999","-3.907732","-4.369999","","","","","D1 PROFILE"
"82220500000041","Nodes","","21.000000","22.949983","DDS demands","Known Flow","485813.202541","122363.124006","","0.000000","","","-1.659999","-1.484401","-1.659999","","","","","D1 PROFILE"
"82220500000042","Nodes","42","21.000000","22.982091","Default Known Flow Node","Known Flow","485847.873360","122361.182506","","0.000000","","","","0.000000","0.000000","","","","",""
"82220500000043","Nodes","43","21.000000","22.945318","DDS demands","Known Flow","486028.242409","122319.382494","","0.000000","","","-2.190000","-1.958337","-2.190000","","","","","D1 PROFILE"
"82220500000024","Nodes","24","21.000000","22.002661","DDS demands","Known Flow","485875.738367","122250.245475","","0.000000","","","-9.750000","-8.718624","-9.750000","","","","","D1 PROFILE"
"82220500000023","Nodes","23","21.000000","22.523649","Default Known Flow Node","Known Flow","485889.689371","122302.319490","","0.000000","","","","0.000000","0.000000","","","","",""
"82220500000021","Nodes","21","21.000000","22.983965","DDS demands","Known Flow","485859.914363","122359.658505","","0.000000","","","-4.900000","-4.381668","-4.900000","","","","","D1 PROFILE"
"82220500000002","Nodes","School Lane DG, Constant/Seasonal, Site ID 1297","21.000000","40.000000","Default Known Pressure Node","Known Pressure","486170.207447","122171.315454","","999998.967025","","","","87.427688","97.770002","","","","",""
"82220500000022","Nodes","22","21.000000","22.984368","DDS demands","Known Flow","485935.140383","122329.045497","","0.000000","","","-5.949999","-5.320596","-5.949999","","","","","D1 PROFILE"
"82220500000005","Nodes","5","21.000000","22.962087","DDS demands","Known Flow","485828.844354","122325.690496","","0.000000","","","-1.559999","-1.394979","-1.559999","","","","","D1 PROFILE"
"82220500000001","Nodes","Common View DG, Constant/Seasonal","21.000000","22.999999","Default Known Pressure Node","Known Pressure","486011.747404","122255.769477","","999998.967025","","","","72.610482","81.200000","","","","",""
"82220500000006","Nodes","6","21.000000","22.962073","DDS demands","Known Flow","485829.791355","122341.850500","","0.000000","","","-1.009999","-0.903160","-1.009999","","","","","D1 PROFILE"
"82220500000017","Nodes","17","21.000000","22.636149","DDS demands","Known Flow","486108.541431","122272.962482","","0.000000","","","-6.119999","-5.472613","-6.119999","","","","","D1 PROFILE"
"82220500000020","Nodes","20","21.000000","22.977784","DDS demands","Known Flow","485862.710364","122373.475509","","0.000000","","","-2.499999","-2.235544","-2.499999","","","","","D1 PROFILE"
"82220500000018","Nodes","18","21.000000","22.569440","Default Known Flow Node","Known Flow","486157.489444","122268.181480","","0.000000","","","","0.000000","0.000000","","","","",""
"82220500000014","Nodes","14","21.000000","22.982249","DDS demands","Known Flow","485925.730381","122329.378497","","0.000000","","","-6.480000","-5.794532","-6.480000","","","","","D1 PROFILE"
"82220500000013","Nodes","13","21.000000","24.611488","DDS demands","Known Flow","486259.418472","122448.155529","","0.000000","-0.920000","","-6.049999","-6.232698","-6.970000","","","C1 PROFILE","","D1 PROFILE"
"82220500000081","Nodes","81","21.000000","22.651236","Default Known Flow Node","Known Flow","485891.284669","122326.944041","","0.000000","","","","0.000000","0.000000","","","","",""
"82220500000015","Nodes","15","21.000000","22.983796","Default Known Flow Node","Known Flow","485928.411382","122329.321497","","0.000000","","","","0.000000","0.000000","","","","",""
"82220500000016","Nodes","16","21.000000","22.607232","DDS demands","Known Flow","485890.820371","122318.835494","","0.000000","","","-2.039999","-1.824204","-2.039999","","","","","D1 PROFILE"
