"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82007000002827","Nodes","2827","21.000000","30.901072","Default Known Flow Node","Known Flow","430080.400185","102013.562969","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000009005","Nodes","9005","21.000000","34.866244","DDS demands","Known Flow","429733.098090","101770.118903","","0.000000","","","","","","-3.920000","","","","-3.505334","-3.920000","","","","","","","","D1 PROFILE","","",""
"82007000009006","Nodes","S14134924","21.000000","34.036757","Point Loads","Known Flow","429764.013099","101870.827930","","0.000000","","","","","","-8.729999","","","-37.939999","-41.733150","-46.669998","","","","","","","","D1 PROFILE","","","PL-AF PROFILE"
"82007000000128","Nodes","128","21.000000","33.593870","Default Known Flow Node","Known Flow","429792.263106","101928.960946","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000001008","Nodes","1008","21.000000","34.009751","DDS demands","Known Flow","429765.635080","101874.272231","","0.000000","","-24.999999","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","",""
"82007000000129","Nodes","129","21.000000","33.999259","DDS demands","Known Flow","429795.393216","101853.207615","","0.000000","","","","","","-2.019999","","","","-1.806320","-2.019999","","","","","","","","D1 PROFILE","","",""
"82007000001009","Nodes","1009","21.000000","33.966781","Default Known Flow Node","Known Flow","429730.398839","101881.721615","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000133","Nodes","133","21.000000","35.851039","DDS demands","Known Flow","429723.875160","101631.211685","","0.000000","","","-1.460000","","","-10.880000","","","","-11.034649","-12.340000","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"82007000000132","Nodes","132","21.000000","35.921370","DDS demands","Known Flow","429728.739857","101639.869673","","0.000000","","","","","","-3.010000","","","","-2.691595","-3.010000","","","","","","","","D1 PROFILE","","",""
"82007000000005","Nodes","Addison Road DG, Site ID 3051","21.000000","36.000008","Default Known Pressure Node","Known Pressure","429727.047089","101651.851870","","0.000000","","","","","","","","","","1238.131398","1384.596990","","","","","","","","","","",""
"82007000000092","Nodes","92","21.000000","26.320926","DDS demands","Known Flow","430755.826369","103164.243282","","0.000000","","","","","","-16.309999","","","","-14.584693","-16.309999","","","","","","","","D1 PROFILE","","",""
"82007000000090","Nodes","90","21.000000","27.024523","DDS demands","Known Flow","430406.342059","103138.240867","","0.000000","","","-15.109999","","","-17.180000","","","","-28.874295","-32.289999","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"82007000000068","Nodes","68","21.000000","27.124847","DDS demands","Known Flow","430384.540924","103137.459718","","0.000000","","","-5.879999","","","-1.529999","","","","-6.626154","-7.409999","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"82007000001006","Nodes","1006","21.000000","25.741738","DDS demands","Known Flow","429191.760633","102183.210721","","0.000000","","","","","","-9.419999","","","","-8.423532","-9.419999","","","","","","","","D1 PROFILE","","",""
"82007000000012","Nodes","12","21.000000","27.468115","DDS demands","Known Flow","429209.986948","102091.821990","","0.000000","","","","","","-15.310000","","","","-13.690476","-15.310000","","","","","","","","D1 PROFILE","","",""
"82007000000096","Nodes","96","21.000000","24.374683","DDS demands","Known Flow","429151.396362","102294.143162","","0.000000","","","","","","-14.919999","","","","-13.341730","-14.919999","","","","","","","","D1 PROFILE","","",""
"82007000000199","Nodes","199","21.000000","32.428167","DDS demands","Known Flow","430047.048176","102245.464032","","0.000000","-14.369999","","","-5.859999","","-9.489999","","","","-26.576154","-29.719997","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","",""
"82007000009007","Nodes","9007","21.000000","33.567458","DDS demands","Known Flow","429790.995441","101929.544526","","0.000000","","-20.520001","","","","-0.689999","","","","-18.966362","-21.210000","","","","C2 PROFILE","","","","D1 PROFILE","","",""
"82007000000134","Nodes","134","21.000000","35.687678","DDS demands","Known Flow","429815.390113","101585.356852","","0.000000","","","","","","-19.329999","","","","-17.285231","-19.329999","","","","","","","","D1 PROFILE","","",""
"82007000000135","Nodes","135","21.000000","35.655981","Default Known Flow Node","Known Flow","429721.069876","101630.470452","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000136","Nodes","136","21.000000","35.532607","DDS demands","Known Flow","429700.314426","101519.294548","","0.000000","","","","","","-12.099999","","","","-10.820037","-12.099999","","","","","","","","D1 PROFILE","","",""
"82007000000183","Nodes","183","21.000000","30.900488","Default Known Flow Node","Known Flow","430066.668181","102059.539981","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000001001","Nodes","1001","21.000000","30.900488","Default Known Flow Node","Known Flow","430040.316174","102069.222984","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000002823","Nodes","2823","21.000000","28.751156","Default Known Flow Node","Known Flow","430279.109854","103065.187864","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000008002","Nodes","Logger 0858, New Forest Drive","21.000000","24.226555","Val Log Post","Known Flow","428940.030330","102280.961930","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000069","Nodes","69","21.000000","24.737868","DDS demands","Known Flow","431030.322443","102978.078231","","0.000000","","","","","","-18.110000","","","","-16.194286","-18.110000","","","","","","","","D1 PROFILE","","",""
"82007000008000","Nodes","8000","21.000000","24.735853","DDS demands","Known Flow","431174.745482","102889.698207","","0.000000","","","","","","-2.329999","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","",""
"82007000000217","Nodes","2217","21.000000","28.404515","DDS demands","Known Flow","429886.491632","102307.350564","","0.000000","-8.020000","","","","","-2.539999","","","","-9.442941","-10.560000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82007000002826","Nodes","2826","21.000000","32.271022","Default Known Flow Node","Known Flow","429860.626878","102090.266669","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000002825","Nodes","2825","21.000000","30.017636","Default Known Flow Node","Known Flow","429681.883410","102229.933760","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000208","Nodes","208","21.000000","24.011791","DDS demands","Known Flow","429029.126899","102199.714020","","0.000000","","","","","","-10.229999","","","","-9.147848","-10.229999","","","","","","","","D1 PROFILE","","",""
"82007000000162","Nodes","162","21.000000","24.047343","DDS demands","Known Flow","428977.038960","102323.621972","","0.000000","","","","","","-3.579999","","","","-3.201299","-3.579999","","","","","","","","D1 PROFILE","","",""
"82007000000164","Nodes","164","21.000000","22.675201","DDS demands","Known Flow","429057.221574","102321.669874","","0.000000","","","","","","-13.990000","","","","-12.510108","-13.990000","","","","","","","","D1 PROFILE","","",""
"82007000009009","Nodes","9009","21.000000","32.769292","DDS demands","Known Flow","429859.317735","102033.365065","","0.000000","","","","","","-1.490000","","","","-1.332384","-1.490000","","","","","","","","D1 PROFILE","","",""
"82007000000196","Nodes","196","21.000000","32.746373","DDS demands","Known Flow","429879.341130","102026.514972","","0.000000","-5.169999","","","","","-17.940000","","","","-20.665375","-23.110000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82007000002808","Nodes","2808","21.000000","34.015404","Default Known Flow Node","Known Flow","429773.085449","101865.242464","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000227","Nodes","227","21.000000","33.067760","DDS demands","Known Flow","429897.944474","101805.712077","","0.000000","","","","","","-1.519999","","","","-1.359211","-1.519999","","","","","","","","D1 PROFILE","","",""
"82007000002806","Nodes","2806","21.000000","34.836388","DDS demands","Known Flow","429745.531094","101767.075902","","0.000000","","","","","","-4.610000","","","","-4.122344","-4.610000","","","","","","","","D1 PROFILE","","",""
"82007000000130","Nodes","130","21.000000","34.836667","DDS demands","Known Flow","429750.417501","101763.383035","","0.000000","","","","","","-22.030001","","","","-19.699622","-22.030001","","","","","","","","D1 PROFILE","","",""
"82007000000131","Nodes","131","21.000000","34.897062","DDS demands","Known Flow","429917.402140","101656.487872","","0.000000","","","","","","-13.590000","","","","-12.152421","-13.590000","","","","","","","","D1 PROFILE","","",""
"82007000000147","Nodes","147","21.000000","29.901464","Default Known Flow Node","Known Flow","429664.012431","102231.591079","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000232","Nodes","232","21.000000","23.223258","Default Known Flow Node","Known Flow","428993.906749","102681.051592","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000094","Nodes","94","21.000000","23.208803","DDS demands","Known Flow","428747.710587","102729.770217","","0.000000","","","","","","-14.359999","","","","-12.840968","-14.359999","","","","","","","","D1 PROFILE","","",""
"82007000002814","Nodes","2814","21.000000","23.239290","Default Known Flow Node","Known Flow","428608.362797","102683.959996","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000106","Nodes","106","21.000000","32.196373","DDS demands","Known Flow","429905.176137","102229.279028","","0.000000","","","","","","-1.830000","","","","-1.636418","-1.830000","","","","","","","","D1 PROFILE","","",""
"82007000000040","Nodes","40","21.000000","29.139821","DDS demands","Known Flow","429890.055133","102265.730037","","0.000000","","","","-0.669999","","-18.600000","","","","-17.231579","-19.270001","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"82007000000209","Nodes","209","21.000000","32.797429","DDS demands","Known Flow","429822.244114","102055.252980","","0.000000","","","","","","-5.249999","","","","-4.694643","-5.249999","","","","","","","","D1 PROFILE","","",""
"82007000000242","Nodes","242","21.000000","33.533397","DDS demands","Known Flow","429809.058394","101919.241468","","0.000000","","","","","","-9.060000","","","","-8.101614","-9.060000","","","","","","","","D1 PROFILE","","",""
"82007000002807","Nodes","2807","21.000000","33.524453","Default Known Flow Node","Known Flow","429756.232097","101941.562949","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000231","Nodes","231","21.000000","34.866244","Default Known Flow Node","Known Flow","429713.136085","101797.390910","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000169","Nodes","169","21.000000","30.975441","DDS demands","Known Flow","430080.340703","102094.690204","","0.000000","","","","","","-6.119999","","","","-5.472613","-6.119999","","","","","","","","D1 PROFILE","","",""
"82007000000170","Nodes","170","21.000000","30.889195","DDS demands","Known Flow","430064.865180","102054.150980","","0.000000","","","","","","-0.550000","","","","-0.491819","-0.550000","","","","","","","","D1 PROFILE","","",""
"82007000000063","Nodes","63","21.000000","28.614623","Default Known Flow Node","Known Flow","430276.000238","103112.043268","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000139","Nodes","139","21.000000","27.220387","DDS demands","Known Flow","429840.790891","102799.216770","","0.000000","","","","","","-13.859999","","","","-12.393859","-13.859999","","","","","","","","D1 PROFILE","","",""
"82007000000093","Nodes","93","21.000000","26.691188","DDS demands","Known Flow","429717.469390","102739.532576","","0.000000","","","","","","-11.510000","","","","-10.292448","-11.510000","","","","","","","","D1 PROFILE","","",""
"82007000000029","Nodes","29","21.000000","26.092695","DDS demands","Known Flow","429516.741620","102590.364050","","0.000000","","","","","","-4.419999","","","","-3.952443","-4.419999","","","","","","","","D1 PROFILE","","",""
"82007000002796","Nodes","2796","21.000000","23.286863","DDS demands","Known Flow","429058.073907","102512.669105","","0.000000","","","","","","-6.530000","","","","-5.839243","-6.530000","","","","","","","","D1 PROFILE","","",""
"82007000000020","Nodes","20","21.000000","28.268147","DDS demands","Known Flow","429333.215981","102363.309064","","0.000000","","","","","","-19.879999","","","","-17.777052","-19.879999","","","","","","","","D1 PROFILE","","",""
"82007000000215","Nodes","215","21.000000","25.805537","Default Known Flow Node","Known Flow","428849.735407","102108.868213","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000107","Nodes","107","21.000000","25.571379","DDS demands","Known Flow","428820.690077","102105.961905","","0.000000","","","","","","-7.550000","","","","-6.751345","-7.550000","","","","","","","","D1 PROFILE","","",""
"82007000000098","Nodes","98","21.000000","24.867649","DDS demands","Known Flow","428669.798310","102050.361646","","0.000000","","","","","","-9.079999","","","","-8.119498","-9.079999","","","","","","","","D1 PROFILE","","",""
"82007000000097","Nodes","97","21.000000","24.703019","DDS demands","Known Flow","428549.416772","102130.394132","","0.000000","","","","","","-5.709999","","","","-5.105984","-5.709999","","","","","","","","D1 PROFILE","","",""
"82007000000011","Nodes","11","21.000000","24.732914","DDS demands","Known Flow","428480.970749","102284.887043","","0.000000","","","-4.249999","","","","","","","-3.800425","-4.249999","","","","","C3 PROFILE","","","","","",""
"82007000000013","Nodes","13","21.000000","23.283033","DDS demands","Known Flow","429057.384906","102514.435105","","0.000000","","","","","","-14.040000","","","","-12.554819","-14.040000","","","","","","","","D1 PROFILE","","",""
"82007000000238","Nodes","238","21.000000","23.279737","DDS demands","Known Flow","429031.401516","102508.633756","","0.000000","","","","","","-1.330000","","","","-1.189309","-1.330000","","","","","","","","D1 PROFILE","","",""
"82007000000239","Nodes","239","21.000000","23.279737","Default Known Flow Node","Known Flow","429001.178891","102502.563102","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000002828","Nodes","2828","21.000000","30.979535","DDS demands","Known Flow","430080.760499","102095.769443","","0.000000","","","","","","-2.679999","","","","-2.396503","-2.679999","","","","","","","","D1 PROFILE","","",""
"82007000002809","Nodes","2809","21.000000","33.533397","Default Known Flow Node","Known Flow","429804.824110","101920.864944","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000230","Nodes","230","21.000000","32.663760","DDS demands","Known Flow","429967.577154","101798.899910","","0.000000","","","","","","-0.920000","","","","-0.822680","-0.920000","","","","","","","","D1 PROFILE","","",""
"82007000000127","Nodes","127","21.000000","32.697602","DDS demands","Known Flow","429985.540159","101842.381922","","0.000000","","-5.539999","","","","-16.520000","","","","-19.726446","-22.059999","","","","C2 PROFILE","","","","D1 PROFILE","","",""
"82007000000149","Nodes","149","21.000000","35.653869","DDS demands","Known Flow","429788.990105","101466.374820","","0.000000","","","","","","-5.729999","","","","-5.123868","-5.729999","","","","","","","","D1 PROFILE","","",""
"82007000000228","Nodes","228","21.000000","32.727083","DDS demands","Known Flow","429942.255147","101800.434911","","0.000000","-9.779999","","","","","","","","","-8.745450","-9.779999","","","C1 PROFILE","","","","","","","",""
"82007000000229","Nodes","229","21.000000","32.696125","Default Known Flow Node","Known Flow","429954.595136","101799.042854","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000191","Nodes","191","21.000000","24.099856","DDS demands","Known Flow","428800.755837","102371.023066","","0.000000","","","","","","-5.469999","","","","-4.891371","-5.469999","","","","","","","","D1 PROFILE","","",""
"82007000000180","Nodes","180","21.000000","24.427643","DDS demands","Known Flow","428834.528846","102286.328043","","0.000000","","","","","","-6.919999","","","","-6.187987","-6.919999","","","","","","","","D1 PROFILE","","",""
"82007000000192","Nodes","192","21.000000","23.949640","DDS demands","Known Flow","428910.291866","102372.786067","","0.000000","","","","","","-4.819999","","","","-4.310130","-4.819999","","","","","","","","D1 PROFILE","","",""
"82007000000235","Nodes","235","21.000000","22.568415","DDS demands","Known Flow","428553.393769","102407.104076","","0.000000","","","","","","-10.289999","","","","-9.201502","-10.289999","","","","","","","","D1 PROFILE","","",""
"82007000000236","Nodes","236","21.000000","22.298045","DDS demands","Known Flow","428635.691792","102371.117066","","0.000000","","","","","","-6.489999","","","","-5.803474","-6.489999","","","","","","","","D1 PROFILE","","",""
"82007000000212","Nodes","212","21.000000","21.628692","DDS demands","Known Flow","428661.675513","102189.670074","","0.000000","","","","","","-6.650000","","","","-5.946549","-6.650000","","","","","","","","D1 PROFILE","","",""
"82007000000214","Nodes","214","21.000000","21.433092","DDS demands","Known Flow","428760.369826","102178.040014","","0.000000","","","","","","-4.689999","","","","-4.193881","-4.689999","","","","","","","","D1 PROFILE","","",""
"82007000000213","Nodes","213","21.000000","21.467386","DDS demands","Known Flow","428637.580881","102188.668596","","0.000000","","","","","","-11.019999","","","","-9.854281","-11.019999","","","","","","","","D1 PROFILE","","",""
"82007000000122","Nodes","122","21.000000","23.452779","DDS demands","Known Flow","428665.119846","102446.280676","","0.000000","","","","","","-11.470000","","","","-10.256680","-11.470000","","","","","","","","D1 PROFILE","","",""
"82007000000123","Nodes","123","21.000000","23.442812","DDS demands","Known Flow","428740.363119","102476.493807","","0.000000","","","","","","-4.630000","","","","-4.140228","-4.630000","","","","","","","","D1 PROFILE","","",""
"82007000000178","Nodes","178","21.000000","23.737262","DDS demands","Known Flow","428692.516000","102342.714067","","0.000000","","","","","","-4.090000","","","","-3.657351","-4.090000","","","","","","","","D1 PROFILE","","",""
"82007000002815","Nodes","2815","21.000000","23.662593","Default Known Flow Node","Known Flow","428713.634147","102348.345173","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000188","Nodes","188","21.000000","23.837715","DDS demands","Known Flow","428695.518808","102312.530050","","0.000000","","","","","","-2.460000","","","","-2.199776","-2.460000","","","","","","","","D1 PROFILE","","",""
"82007000000189","Nodes","189","21.000000","23.765242","DDS demands","Known Flow","428650.609747","102289.712884","","0.000000","","","","","","-4.570000","","","","-4.086576","-4.570000","","","","","","","","D1 PROFILE","","",""
"82007000000202","Nodes","202","21.000000","23.626030","DDS demands","Known Flow","428723.953816","102351.180061","","0.000000","","","","","","-7.760000","","","","-6.939131","-7.760000","","","","","","","","D1 PROFILE","","",""
"82007000000211","Nodes","211","21.000000","23.964301","DDS demands","Known Flow","428714.195891","102278.826595","","0.000000","","","","","","-4.039999","","","","-3.612640","-4.039999","","","","","","","","D1 PROFILE","","",""
"82007000000142","Nodes","142","21.000000","23.417048","DDS demands","Known Flow","428776.582830","102488.841098","","0.000000","","","","","","-10.310000","","","","-9.219387","-10.310000","","","","","","","","D1 PROFILE","","",""
"82007000000179","Nodes","179","21.000000","24.155757","Default Known Flow Node","Known Flow","428770.468702","102279.067249","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000190","Nodes","190","21.000000","24.137374","DDS demands","Known Flow","428756.966825","102298.605046","","0.000000","","","","","","-2.840000","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","",""
"82007000000144","Nodes","144","21.000000","23.416157","DDS demands","Known Flow","428786.530514","102430.427733","","0.000000","","","","","","-2.689999","","","","-2.405446","-2.689999","","","","","","","","D1 PROFILE","","",""
"82007000002817","Nodes","2817","21.000000","24.533769","Default Known Flow Node","Known Flow","428829.828240","102273.578516","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000157","Nodes","157","21.000000","21.623863","DDS demands","Known Flow","428886.896860","102430.324082","","0.000000","","","","","","-10.880000","","","","-9.729090","-10.880000","","","","","","","","D1 PROFILE","","",""
"82007000000159","Nodes","159","21.000000","21.623755","DDS demands","Known Flow","428887.145860","102426.690081","","0.000000","","","","","","-2.939999","","","","-2.629000","-2.939999","","","","","","","","D1 PROFILE","","",""
"82007000000158","Nodes","158","21.000000","21.640795","DDS demands","Known Flow","428845.633849","102403.190075","","0.000000","","","","","","-1.710000","","","","-1.529112","-1.710000","","","","","","","","D1 PROFILE","","",""
"82007000000193","Nodes","193","21.000000","23.688498","DDS demands","Known Flow","428905.426865","102325.278054","","0.000000","","","","","","-7.199999","","","","-6.438368","-7.199999","","","","","","","","D1 PROFILE","","",""
"82007000008001","Nodes","8001","21.000000","23.985876","DDS demands","Known Flow","428958.550614","102356.673131","","0.000000","","","","","","-6.300000","","","","-5.633573","-6.300000","","","","","","","","D1 PROFILE","","",""
"82007000002818","Nodes","2818","21.000000","26.936712","DDS demands","Known Flow","428983.917886","102096.961992","","0.000000","","","","","","-3.150000","","","","-2.816786","-3.150000","","","","","","","","D1 PROFILE","","",""
"82007000000182","Nodes","182","21.000000","26.936712","Default Known Flow Node","Known Flow","428979.401885","102097.809992","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000161","Nodes","161","21.000000","22.899239","DDS demands","Known Flow","429031.621899","102398.946074","","0.000000","","","","","","-10.450000","","","","-9.344577","-10.450000","","","","","","","","D1 PROFILE","","",""
"82007000000031","Nodes","31","21.000000","24.786495","DDS demands","Known Flow","429423.531006","102481.288096","","0.000000","","","","","","-12.310000","","","","-11.007822","-12.310000","","","","","","","","D1 PROFILE","","",""
"82007000000140","Nodes","140","21.000000","26.576682","DDS demands","Known Flow","429474.116983","102396.537678","","0.000000","","","","","","-11.700000","","","","-10.462349","-11.700000","","","","","","","","D1 PROFILE","","",""
"82007000002797","Nodes","2797","21.000000","27.399193","Default Known Flow Node","Known Flow","429176.296208","102371.858453","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000194","Nodes","194","21.000000","27.154773","DDS demands","Known Flow","429140.174929","102412.000077","","0.000000","","","","","","-9.529999","","","","-8.521896","-9.529999","","","","","","","","D1 PROFILE","","",""
"82007000002798","Nodes","2798","21.000000","27.617107","Default Known Flow Node","Known Flow","429205.486947","102382.592069","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000002800","Nodes","2800","21.000000","28.268147","Default Known Flow Node","Known Flow","429332.717981","102364.545064","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000002799","Nodes","2799","21.000000","28.268147","Default Known Flow Node","Known Flow","429319.837978","102403.541075","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000002801","Nodes","2801","21.000000","28.365415","Default Known Flow Node","Known Flow","429408.878002","102162.430009","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82007000000019","Nodes","19","21.000000","28.334118","DDS demands","Known Flow","429296.804971","102205.510021","","0.000000","","","","","","-15.899999","","-7.999999","","-21.371808","-23.900000","","","","","","","","D1 PROFILE","","I2 PROFILE",""
"82007000000018","Nodes","18","21.000000","28.354460","DDS demands","Known Flow","429446.975012","102091.425990","","0.000000","","","","","","-13.029999","","","","-11.651658","-13.029999","","","","","","","","D1 PROFILE","","",""
"82007000000141","Nodes","141","21.000000","26.476838","DDS demands","Known Flow","429515.950031","102424.957081","","0.000000","","","","","","-5.379999","","","","-4.810892","-5.379999","","","","","","","","D1 PROFILE","","",""
"82007000002802","Nodes","2802","21.000000","26.324493","Default Known Flow Node","Known Flow","429521.418033","102434.549083","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
