"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"82019900000034","Nodes","34",21.000000,40.544961,"Default Known Flow Node","Known Flow",342110.800820,92849.714611,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000023","Nodes","23",21.000000,29.549533,"DDS demands","Known Flow",342057.500000,92689.250000,,0.000000,,,,-4.039999,,-3.612640,-4.039999,,"",,,,"D1 PROFILE",
"82019900008000","Nodes","8000",21.000000,28.836802,"DDS demands","Known Flow",342013.125000,92718.382812,,0.000000,,,,-7.510000,,-6.715576,-7.510000,,"",,,,"D1 PROFILE",
"82019900000024","Nodes","24",21.000000,29.549533,"Default Known Flow Node","Known Flow",342035.750000,92687.632812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000021","Nodes","21",21.000000,29.901598,"DDS demands","Known Flow",342069.875000,92689.382812,,0.000000,,,,-0.839999,,-0.751143,-0.839999,,"",,,,"D1 PROFILE",
"82019900000022","Nodes","22",21.000000,29.842744,"DDS demands","Known Flow",342084.875000,92734.750000,,0.000000,,,,-2.099999,,-1.877857,-2.099999,,"",,,,"D1 PROFILE",
"82019900000029","Nodes","29",21.000000,40.394760,"Default Known Flow Node","Known Flow",342107.188662,92794.296213,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000030","Nodes","30",21.000000,40.168876,"DDS demands","Known Flow",342121.729090,92783.023710,,0.000000,,,,-6.110000,,-5.463671,-6.110000,,"",,,,"D1 PROFILE",
"82019900000011","Nodes","11",21.000000,40.976600,"DDS demands","Known Flow",342132.972498,92858.107684,,0.000000,-4.429999,-5.130000,,-5.039999,,-13.055581,-14.600000,,"","C1 PROFILE","C3  PROFILE",,"D1 PROFILE",
"82019900000019","Nodes","19",21.000000,31.930986,"DDS demands","Known Flow",342135.353177,92657.775253,,0.000000,,,,-1.059999,,-0.947870,-1.059999,,"",,,,"D1 PROFILE",
"82019900000020","Nodes","20",21.000000,31.716525,"DDS demands","Known Flow",342004.625000,92615.632812,,0.000000,,,,-7.610000,,-6.804998,-7.610000,,"",,,,"D1 PROFILE",
"82019900000017","Nodes","17",21.000000,37.670123,"DDS demands","Known Flow",342187.173664,92762.038676,,0.000000,,,,-13.329999,,-11.919924,-13.329999,,"",,,,"D1 PROFILE",
"82019900000018","Nodes","18",21.000000,36.606773,"DDS demands","Known Flow",342312.281257,92638.151188,,0.000000,,,,-9.569999,,-8.557664,-9.569999,,"",,,,"D1 PROFILE",
"82019900000032","Nodes","32",21.000000,34.314007,"DDS demands","Known Flow",342315.949071,92905.640991,,0.000000,,,,-5.749999,,-5.141752,-5.749999,,"",,,,"D1 PROFILE",
"82019900000015","Nodes","15",21.000000,33.572981,"DDS demands","Known Flow",342434.523611,92935.767505,,0.000000,,,,-6.360000,,-5.687226,-6.360000,,"",,,,"D1 PROFILE",
"82019900000036","Nodes","36",21.000000,36.289989,"Default Known Flow Node","Known Flow",342259.382585,92915.045150,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000016","Nodes","16",21.000000,29.344129,"DDS demands","Known Flow",342639.875000,92795.882812,,0.000000,,,,-15.959999,,-14.271717,-15.959999,,"",,,,"D1 PROFILE",
"82019900000002","Nodes","CHIDEOCK HOUSE HOTEL, PARK FARM RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",342664.701889,92864.797516,,41.999999,,,,,,4.962908,5.550000,,"",,,,,
"82019900000026","Nodes","26",21.000000,49.992198,"DDS demands","Known Flow",342660.622939,92865.341376,,0.000000,,,,-2.959999,,-2.646885,-2.959999,,"",,,,"D1 PROFILE",
"82019900000027","Nodes","27",21.000000,49.926248,"DDS demands","Known Flow",342649.614004,92813.952648,,0.000000,,,,-2.589999,,-2.316024,-2.589999,,"",,,,"D1 PROFILE",
"82019900000007","Nodes","7",21.000000,45.504384,"Default Known Flow Node","Known Flow",342124.123166,93059.385561,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000006","Nodes","6",21.000000,48.556655,"DDS demands","Known Flow",342104.768253,93052.453949,,0.000000,,,,-10.079999,,-9.013715,-10.079999,,"",,,,"D1 PROFILE",
"82019900000001","Nodes","NORTH CHIDEOCK DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",342106.144722,93042.726636,,419.999989,,,,,,202.701281,226.679997,,"",,,,,
"82019900000008","Nodes","8",21.000000,45.497406,"DDS demands","Known Flow",342126.432324,93060.045320,,0.000000,,,,-13.040000,,-11.660601,-13.040000,,"",,,,"D1 PROFILE",
"82019900000009","Nodes","9",21.000000,45.463843,"DDS demands","Known Flow",342115.495107,93115.867855,,0.000000,,,,-3.410000,,-3.049283,-3.410000,,"",,,,"D1 PROFILE",
"82019900000010","Nodes","10",21.000000,44.370884,"DDS demands","Known Flow",342188.613565,93109.636460,,0.000000,,,,-7.730000,,-6.912304,-7.730000,,"",,,,"D1 PROFILE",
"82019900000025","Nodes",,21.000000,45.219635,"Default Known Flow Node","Known Flow",342146.137561,93015.308242,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000004","Nodes",,21.000000,47.383427,"Default Known Flow Node","Known Flow",342098.722429,92972.792137,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000005","Nodes",,21.000000,44.410229,"Default Known Flow Node","Known Flow",342195.124151,93110.341014,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000038","Nodes",,21.000000,34.222690,"Default Known Flow Node","Known Flow",342338.210462,92723.877927,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000037","Nodes",,21.000000,37.431639,"Default Known Flow Node","Known Flow",342188.086728,92921.008558,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000042","Nodes",,21.000000,40.261745,"Default Known Flow Node","Known Flow",342142.799522,92857.124981,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000039","Nodes","0039, P14133855, RIDWOOD ESTATE, SCH 13.57",22.999998,28.850733,"CSEP Unmatched","Known Flow",342027.983666,92717.344936,,0.000000,,,,,-13.569999,-12.134536,-13.569999,,"",,,,,"DC PROFILE"
"82019900000043","Nodes",,21.000000,33.402123,"Default Known Flow Node","Known Flow",342156.534707,92678.645291,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000040","Nodes",,21.000000,45.266229,"Default Known Flow Node","Known Flow",342137.423562,93013.779306,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000041","Nodes",,21.000000,45.266229,"Default Known Flow Node","Known Flow",342138.348458,93014.126142,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000044","Nodes",,21.000000,30.606747,"DDS demands","Known Flow",342525.871520,92799.873860,,0.000000,,,,-11.079999,,-9.907934,-11.079999,,"",,,,"D1 PROFILE",
"82019900000045","Nodes",,21.000000,40.261745,"Default Known Flow Node","Known Flow",342132.452244,92838.048993,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82019900000047","Nodes",,21.000000,38.007779,"Default Known Flow Node","Known Flow",342173.765101,92853.532551,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
