"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82010400001758","Nodes","-58670","21.000000","73.730295","Default Known Flow Node","Known Flow","447903.799261","110479.460257","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82010400001774","Nodes","-8007","21.000000","33.865981","Default Known Flow Node","Known Flow","447931.408042","110173.603189","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82010400000007","Nodes","7, REEVES WAY / LOWFORD DG ID 2226","21.000000","33.999999","Default Known Pressure Node","Known Pressure","447930.509042","110176.144190","","4239.999973","","","","","","","","","","705.959194","789.471182","","","","","","","","","","",""
"82010400000245","Nodes","245","21.000000","31.808619","DDS demands","Known Flow","447633.835407","109723.459436","","0.000000","","","","","-2.380000","","","","","-2.128238","-2.380000","","","","","","","D1 PROFILE","","","",""
"82010400001773","Nodes","-8006","21.000000","31.808337","Default Known Flow Node","Known Flow","447633.272797","109719.709453","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82010400000278","Nodes","Logger 2224, Bursledon Green","21.000000","74.990741","Default Known Flow Node","Known Flow","447775.521621","110337.233857","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82010400000009","Nodes","9, KINGSFIELD / PORTSMOUTH ROAD DG ID2227","21.000000","33.999999","Default Known Pressure Node","Known Pressure","448530.456205","110362.850241","","4060.000106","","","","","","","","","","552.685779","618.066189","","","","","","","","","","",""
"82010400000184","Nodes","184","21.000000","33.677332","DDS demands","Known Flow","449025.855935","109930.316764","","0.000000","","","","","-4.790000","","","","","-4.283303","-4.790000","","","","","","","D1 PROFILE","","","",""
"82010400008003","Nodes","8003,","21.000000","33.817175","Default Known Flow Node Sub","Known Flow","449124.339089","109830.069157","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82010400000023","Nodes","23","21.000000","33.685888","DDS demands","Known Flow","449140.754857","109813.598929","","0.000000","","","","","-1.909999","","","","","-1.707956","-1.909999","","","","","","","D1 PROFILE","","","",""
"82010400000039","Nodes","39","21.000000","23.834388","Default Known Flow Node Sub","Known Flow","448569.722196","109311.651476","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82010400008001","Nodes","Logger 2229, KEW LANE","21.000000","23.799054","Val Log Post","Known Flow","448418.388437","109242.180290","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82010400000041","Nodes","41","21.000000","23.799822","DDS demands","Known Flow","448413.404153","109241.833538","","0.000000","","","","","-9.920000","","","","","-8.870642","-9.920000","","","","","","","D1 PROFILE","","","",""
"82010400000316","Nodes","316","21.000000","30.777217","DDS demands","Known Flow","447734.958291","109899.911335","","0.000000","","","","","-0.710000","","","","","-0.634894","-0.710000","","","","","","","D1 PROFILE","","","",""
"82010400000446","Nodes","446","21.000000","30.741217","Default Known Flow Node","Known Flow","447731.907648","109870.891620","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
