"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82005700000347","Nodes","347",21.000000,69.894744,"DDS demands","Known Flow",465588.376847,111367.578514,,0.000000,,,,,,,-2.369999,,,,-2.119296,-2.369999,,"",,,,,,,"D1 PROFILE",,,
"82005700004103","Nodes","4103",21.000000,69.435381,"Default Known Flow Node","Known Flow",465631.557859,111448.042536,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004134","Nodes","4134",21.000000,68.137588,"Default Known Flow Node","Known Flow",465697.977649,111412.548591,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004105","Nodes","4105",21.000000,69.328466,"Default Known Flow Node","Known Flow",465715.007881,111347.325509,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000309","Nodes","309",21.000000,66.981139,"DDS demands","Known Flow",465821.306525,111295.395756,,0.000000,,,,,,,-4.839999,,,,-4.328014,-4.839999,,"",,,,,,,"D1 PROFILE",,,
"82005700004106","Nodes","4106",21.000000,67.696961,"Default Known Flow Node","Known Flow",465858.122920,111458.172539,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000295","Nodes","295",21.000000,67.668691,"DDS demands","Known Flow",465877.397925,111462.919540,,0.000000,,,,,,,-5.059999,,,,-4.524742,-5.059999,,"",,,,,,,"D1 PROFILE",,,
"82005700000307","Nodes","307",21.000000,67.184667,"DDS demands","Known Flow",465856.580980,111267.104827,,0.000000,,,,,,,-2.240000,,,,-2.003048,-2.240000,,"",,,,,,,"D1 PROFILE",,,
"82005700000397","Nodes","397",21.000000,67.364951,"DDS demands","Known Flow",465908.339934,111323.754502,,0.000000,,,,,,,-1.599999,,,,-1.430748,-1.599999,,"",,,,,,,"D1 PROFILE",,,
"82005700000312","Nodes","312",21.000000,67.058889,"DDS demands","Known Flow",465983.407954,111250.039482,,0.000000,,,,,,,-5.449999,,,,-4.873487,-5.449999,,"",,,,,,,"D1 PROFILE",,,
"82005700000408","Nodes","408",21.000000,68.320173,"DDS demands","Known Flow",465529.017831,110995.307413,,0.000000,-15.859999,,,,,,,,,,-14.182295,-15.859999,,"","C1 PROFILE",,,,,,,,,
"82005700000407","Nodes","407",21.000000,69.398633,"DDS demands","Known Flow",465566.173841,111103.048442,,0.000000,-0.070000,,,,,,-1.360000,,-6.000000,,-6.644039,-7.430000,,"","",,,,,,"D1 PROFILE",,"I2 PROFILE",
"82005700004137","Nodes","4137",21.000000,69.398633,"Default Known Flow Node","Known Flow",465566.804841,111105.291443,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004136","Nodes","4136",21.000000,69.398633,"Default Known Flow Node","Known Flow",465565.669841,111100.674442,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000406","Nodes","406",21.000000,69.539404,"Default Known Flow Node","Known Flow",465607.650852,111097.189441,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000404","Nodes","404",21.000000,69.503140,"Default Known Flow Node","Known Flow",465583.664846,111133.309450,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004139","Nodes","4139",21.000000,69.830675,"Default Known Flow Node","Known Flow",465659.654782,111290.946381,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000416","Nodes","416",21.000000,69.830338,"DDS demands","Known Flow",465658.030866,111286.689492,,0.000000,-2.589999,,,,,,,,,,-2.316024,-2.589999,,"","C1 PROFILE",,,,,,,,,
"82005700004142","Nodes","4142",21.000000,69.830675,"Default Known Flow Node","Known Flow",465667.283868,111282.852491,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004140","Nodes","4140",21.000000,69.830782,"Default Known Flow Node","Known Flow",465660.132241,111292.197980,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004138","Nodes","4138",21.000000,69.830782,"Default Known Flow Node","Known Flow",465651.548864,111292.830494,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700001011","Nodes","1011",21.000000,69.344954,"DDS demands","Known Flow",465680.852872,111278.531490,,0.000000,,,,,,,,,-15.999999,,-14.307486,-15.999999,,"",,,,,,,,,"I2 PROFILE",
"82005700004144","Nodes","4144",21.000000,66.652047,"Default Known Flow Node","Known Flow",465725.776562,111493.757803,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004143","Nodes","4143",21.000000,66.692839,"Default Known Flow Node","Known Flow",465722.753883,111493.295548,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000381","Nodes","381",21.000000,66.590991,"DDS demands","Known Flow",465727.901885,111478.427544,,0.000000,,,,,,,-8.640000,,,,-7.726043,-8.640000,,"",,,,,,,"D1 PROFILE",,,
"82005700000398","Nodes","398",21.000000,67.299066,"DDS demands","Known Flow",465959.779948,111315.163500,,0.000000,,,,,,,-4.079999,,,,-3.648408,-4.079999,,"",,,,,,,"D1 PROFILE",,,
"82005700000302","Nodes","302",21.000000,66.303705,"DDS demands","Known Flow",466044.476971,111399.151523,,0.000000,,,,,,,-4.869999,,,,-4.354840,-4.869999,,"",,,,,,,"D1 PROFILE",,,
"82005700000313","Nodes","313",21.000000,66.829733,"DDS demands","Known Flow",466022.619965,111246.944481,,0.000000,,,,,,,-5.590000,,,,-4.998678,-5.590000,,"",,,,,,,"D1 PROFILE",,,
"82005700003265","Nodes","3265",21.000000,42.220583,"Default Known Flow Node","Known Flow",466028.951967,111161.956458,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000292","Nodes","292",21.000000,66.356485,"DDS demands","Known Flow",466088.626983,111180.006463,,0.000000,,,,,,,-5.689999,,,,-5.088099,-5.689999,,"",,,,,,,"D1 PROFILE",,,
"82005700000290","Nodes","290",21.000000,66.624681,"DDS demands","Known Flow",466172.801019,111207.700980,,0.000000,,,,,,,-4.239999,,,,-3.791483,-4.239999,,"",,,,,,,"D1 PROFILE",,,
"82005700004149","Nodes","4149",21.000000,43.456939,"Default Known Flow Node","Known Flow",466277.912034,111481.685545,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000209","Nodes","209",21.000000,43.314303,"DDS demands","Known Flow",466318.030045,111485.773546,,0.000000,,,,,,,-4.960000,,,,-4.435321,-4.960000,,"",,,,,,,"D1 PROFILE",,,
"82005700000264","Nodes","264",21.000000,68.504057,"DDS demands","Known Flow",466290.498038,111307.877498,,0.000000,,,,,,,-2.750000,,,,-2.459099,-2.750000,,"",,,,,,,"D1 PROFILE",,,
"82005700000262","Nodes","262",21.000000,68.499885,"DDS demands","Known Flow",466260.372189,111268.750952,,0.000000,,,,,,,-1.739999,,,,-1.555939,-1.739999,,"",,,,,,,"D1 PROFILE",,,
"82005700000207","Nodes","207",21.000000,44.948270,"DDS demands","Known Flow",466353.969055,111497.566550,,0.000000,,,,,,,-2.710000,,,,-2.423330,-2.710000,,"",,,,,,,"D1 PROFILE",,,
"82005700004151","Nodes","4151",21.000000,44.909360,"Default Known Flow Node","Known Flow",466377.916383,111465.788363,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000304","Nodes","304",21.000000,66.281608,"DDS demands","Known Flow",466064.977977,111401.777523,,0.000000,,,,,,,-3.910000,,,,-3.496392,-3.910000,,"",,,,,,,"D1 PROFILE",,,
"82005700000303","Nodes","303",21.000000,66.299115,"DDS demands","Known Flow",466032.729968,111427.052530,,0.000000,,,,,,,-1.440000,,,,-1.287673,-1.440000,,"",,,,,,,"D1 PROFILE",,,
"82005700000314","Nodes","314",21.000000,66.777579,"DDS demands","Known Flow",466041.067970,111250.929482,,0.000000,,,,,,,-3.339999,,,,-2.986687,-3.339999,,"",,,,,,,"D1 PROFILE",,,
"82005700000396","Nodes","396",21.000000,66.785358,"DDS demands","Known Flow",466019.767964,111203.932470,,0.000000,,,,,,,-3.049999,,,,-2.727364,-3.049999,,"",,,,,,,"D1 PROFILE",,,
"82005700000294","Nodes","294",21.000000,42.241596,"DDS demands","Known Flow",466085.808982,111243.223480,,0.000000,,,,,,,-0.620000,,,,-0.554415,-0.620000,,"",,,,,,,"D1 PROFILE",,,
"82005700000316","Nodes","316",21.000000,66.738574,"DDS demands","Known Flow",466055.709974,111273.574489,,0.000000,,,,,,,-12.789999,,,,-11.437046,-12.789999,,"",,,,,,,"D1 PROFILE",,,
"82005700000315","Nodes","315",21.000000,66.769335,"DDS demands","Known Flow",466054.576974,111240.996480,,0.000000,,,,,,,-2.460000,,,,-2.199776,-2.460000,,"",,,,,,,"D1 PROFILE",,,
"82005700000293","Nodes","293",21.000000,42.265670,"DDS demands","Known Flow",466111.199562,111278.517195,,0.000000,,,,,,,-3.569999,,,,-3.192357,-3.569999,,"",,,,,,,"D1 PROFILE",,,
"82005700000017","Nodes","17",21.000000,42.400793,"DDS demands","Known Flow",466170.357812,111390.897062,,0.000000,,,,-9.770000,,,-8.199999,,,,-16.069096,-17.970001,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"82005700004146","Nodes","4146",21.000000,66.667561,"Default Known Flow Node","Known Flow",466144.101998,111210.902472,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000289","Nodes","289",21.000000,66.652515,"DDS demands","Known Flow",466132.338995,111228.783476,,0.000000,,,,,,,-3.180000,,,,-2.843613,-3.180000,,"",,,,,,,"D1 PROFILE",,,
"82005700004147","Nodes","4147",21.000000,42.400793,"Default Known Flow Node","Known Flow",466172.102006,111392.777521,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000288","Nodes","288",21.000000,66.687476,"DDS demands","Known Flow",466172.354006,111215.183473,,0.000000,,,,,,,-2.929999,,,,-2.620058,-2.929999,,"",,,,,,,"D1 PROFILE",,,
"82005700000263","Nodes","263",21.000000,68.032402,"DDS demands","Known Flow",466237.986498,111254.558447,,0.000000,,,,,,,-1.129999,,,,-1.010466,-1.129999,,"",,,,,,,"D1 PROFILE",,,
"82005700000291","Nodes","291",21.000000,66.542991,"DDS demands","Known Flow",466206.978015,111180.651463,,0.000000,,,,,,,-3.510000,,,,-3.138704,-3.510000,,"",,,,,,,"D1 PROFILE",,,
"82005700000197","Nodes","197",21.000000,42.909249,"DDS demands","Known Flow",466182.647009,111307.393498,,0.000000,,,,,,,-5.119999,,,,-4.578395,-5.119999,,"",,,,,,,"D1 PROFILE",,,
"82005700000138","Nodes","138",21.000000,42.903758,"DDS demands","Known Flow",466187.296179,111323.751423,,0.000000,,,,,,,-1.559999,,,,-1.394979,-1.559999,,"",,,,,,,"D1 PROFILE",,,
"82005700004148","Nodes","4148",21.000000,42.955926,"Default Known Flow Node","Known Flow",466214.074469,111326.496021,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000246","Nodes","246",21.000000,43.027732,"DDS demands","Known Flow",466227.851021,111428.816531,,0.000000,,,,,,,-10.499999,,,,-9.389287,-10.499999,,"",,,,,,,"D1 PROFILE",,,
"82005700000211","Nodes","211",21.000000,42.918783,"DDS demands","Known Flow",466254.940550,111364.005701,,0.000000,,,,,,,-12.220000,,,,-10.927343,-12.220000,,"",,,,,,,"D1 PROFILE",,,
"82005700004150","Nodes","4150",21.000000,69.374411,"Default Known Flow Node","Known Flow",466289.866804,111258.398900,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000208","Nodes","208",21.000000,43.474906,"DDS demands","Known Flow",466272.791165,111476.877250,,0.000000,,,,,,,-4.090000,,,,-3.657351,-4.090000,,"",,,,,,,"D1 PROFILE",,,
"82005700000260","Nodes","260",21.000000,69.422979,"DDS demands","Known Flow",466293.174089,111257.739703,,0.000000,,,,,,,-2.630000,,,,-2.351793,-2.630000,,"",,,,,,,"D1 PROFILE",,,
"82005700000256","Nodes","256",21.000000,69.823853,"DDS demands","Known Flow",466347.347663,111275.189412,,0.000000,,,,,,,-3.180000,,,,-2.843613,-3.180000,,"",,,,,,,"D1 PROFILE",,,
"82005700000261","Nodes","261",21.000000,69.426620,"DDS demands","Known Flow",466277.498034,111242.627480,,0.000000,,,,,,,-1.809999,,,,-1.618534,-1.809999,,"",,,,,,,"D1 PROFILE",,,
"82005700000257","Nodes","257",21.000000,69.471053,"DDS demands","Known Flow",466338.722452,111307.719691,,0.000000,,,,,,,-4.190000,,,,-3.746773,-4.190000,,"",,,,,,,"D1 PROFILE",,,
"82005700000258","Nodes","258",21.000000,69.461765,"DDS demands","Known Flow",466351.621055,111358.251512,,0.000000,,,,,,,-2.740000,,,,-2.450157,-2.740000,,"",,,,,,,"D1 PROFILE",,,
"82005700000259","Nodes","259",21.000000,69.038773,"DDS demands","Known Flow",466393.273066,111370.731515,,0.000000,,,,,,,-7.909999,,,,-7.073263,-7.909999,,"",,,,,,,"D1 PROFILE",,,
"82005700000004","Nodes","Greatmead DG, Constant/Seasonal",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",466357.401743,111265.787806,,999998.967025,,,,,,,,,,,42.591599,47.630000,,"",,,,,,,,,,
"82005700000206","Nodes","206",21.000000,44.791476,"Default Known Flow Node","Known Flow",466415.111666,111471.106028,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000011","Nodes","11",21.000000,44.983267,"DDS demands","Known Flow",466382.279063,111446.989536,,0.000000,,,,,,,-5.700000,,,,-5.097042,-5.700000,,"",,,,,,,"D1 PROFILE",,,
"82005700000139","Nodes","139",21.000000,44.983263,"DDS demands","Known Flow",466398.521067,111424.058530,,0.000000,,,,,,,-2.069999,,,,-1.851031,-2.069999,,"",,,,,,,"D1 PROFILE",,,
"82005700000180","Nodes","180",21.000000,44.944271,"DDS demands","Known Flow",466386.394070,111450.143116,,0.000000,,,,,,,-0.460000,,,,-0.411340,-0.460000,,"",,,,,,,"D1 PROFILE",,,
"82005700000181","Nodes","181",21.000000,44.269517,"DDS demands","Known Flow",466427.443075,111396.626522,,0.000000,,-6.000000,,,,,-4.610000,,,,-9.487651,-10.610000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,
"82005700000127","Nodes","127",21.000000,44.131858,"DDS demands","Known Flow",466126.327037,111500.042517,,0.000000,,,,,,,-11.790000,,,,-10.542829,-11.790000,,"",,,,,,,"D1 PROFILE",,,
"82005700000128","Nodes","128",21.000000,43.991753,"DDS demands","Known Flow",466082.538810,111465.449647,,0.000000,,,,,,,-3.190000,,,,-2.852555,-3.190000,,"",,,,,,,"D1 PROFILE",,,
"82005700000078","Nodes","78",21.000000,28.271457,"DDS demands","Known Flow",465133.676723,111873.940652,,0.000000,,,,,,,-15.220000,,,,-13.609997,-15.220000,,"",,,,,,,"D1 PROFILE",,,
"82005700000102","Nodes","102",21.000000,34.924473,"DDS demands","Known Flow",465198.966521,111910.147741,,0.000000,,,,,,,-3.390000,,,,-3.031398,-3.390000,,"",,,,,,,"D1 PROFILE",,,
"82005700000101","Nodes","101",21.000000,34.925398,"DDS demands","Known Flow",465210.813115,111897.573246,,0.000000,,,,,,,-2.319999,,,,-2.074585,-2.319999,,"",,,,,,,"D1 PROFILE",,,
"82005700000186","Nodes","186",21.000000,34.915231,"DDS demands","Known Flow",465212.190744,111795.865631,,0.000000,,,,,,,-2.650000,,,,-2.369677,-2.650000,,"",,,,,,,"D1 PROFILE",,,
"82005700000100","Nodes","100",21.000000,34.936596,"DDS demands","Known Flow",465210.110744,111832.032641,,0.000000,,,,,,,-2.779999,,,,-2.485925,-2.779999,,"",,,,,,,"D1 PROFILE",,,
"82005700000401","Nodes","401",21.000000,33.160320,"Default Known Flow Node","Known Flow",465361.230386,111932.961258,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000389","Nodes","389",21.000000,33.209228,"Default Known Flow Node","Known Flow",465365.410936,111924.204385,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000390","Nodes","390",21.000000,32.963524,"DDS demands","Known Flow",465344.268780,111910.124662,,0.000000,,-8.909999,,,,,-5.429999,,,,-12.823084,-14.339998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,
"82005700000201","Nodes","201",21.000000,35.373792,"DDS demands","Known Flow",465426.163974,111926.736033,,0.000000,,,,,,,-7.860000,,,,-7.028552,-7.860000,,"",,,,,,,"D1 PROFILE",,,
"82005700000423","Nodes","423",21.000000,34.954280,"DDS demands","Known Flow",465351.921382,111798.291454,,0.000000,,,,,,,-2.880000,,,,-2.575347,-2.880000,,"",,,,,,,"D1 PROFILE",,,
"82005700000424","Nodes","424",21.000000,34.844776,"DDS demands","Known Flow",465403.139796,111811.019635,,0.000000,,,,,,,-5.039999,,,,-4.506857,-5.039999,,"",,,,,,,"D1 PROFILE",,,
"82005700000434","Nodes","434",21.000000,34.795280,"Default Known Flow Node","Known Flow",465456.489811,111708.169607,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000437","Nodes","437",21.000000,34.795280,"Default Known Flow Node","Known Flow",465438.150806,111712.300608,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000149","Nodes","149",21.000000,27.318807,"DDS demands","Known Flow",465009.389689,111936.725669,,0.000000,,,,,,,-10.450000,,,,-9.344577,-10.450000,,"",,,,,,,"D1 PROFILE",,,
"82005700000184","Nodes","184",21.000000,34.921946,"DDS demands","Known Flow",465223.353748,111910.886662,,0.000000,,,,,,,-1.120000,,,,-1.001524,-1.120000,,"",,,,,,,"D1 PROFILE",,,
"82005700000103","Nodes","103",21.000000,34.903346,"DDS demands","Known Flow",465262.617263,111931.586359,,0.000000,,,,,,,-10.679999,,,,-9.550247,-10.679999,,"",,,,,,,"D1 PROFILE",,,
"82005700000422","Nodes","422",21.000000,35.078110,"DDS demands","Known Flow",465318.414747,111851.168986,,0.000000,,,,,,,-1.900000,,,,-1.699014,-1.900000,,"",,,,,,,"D1 PROFILE",,,
"82005700000345","Nodes","345",21.000000,35.064199,"DDS demands","Known Flow",465313.292350,111884.731809,,0.000000,,,,,,,-3.920000,,,,-3.505334,-3.920000,,"",,,,,,,"D1 PROFILE",,,
"82005700000450","Nodes","P11127012, Little Frenchies Field, 63.23",25.000000,35.375772,"CSEP DDS Matched","Known Flow",465418.495000,111921.421031,,0.000000,,,,,,,,-63.229999,,,-56.541397,-63.229999,,"",,,,,,,,"DC PROFILE",,
"82005700000430","Nodes","430",21.000000,34.924399,"DDS demands","Known Flow",465352.906783,111776.644625,,0.000000,,,,,,,-3.049999,,,,-2.727364,-3.049999,,"",,,,,,,"D1 PROFILE",,,
"82005700000426","Nodes","426",21.000000,34.684432,"DDS demands","Known Flow",465400.515796,111854.308647,,0.000000,,,,,,,-3.489999,,,,-3.120820,-3.489999,,"",,,,,,,"D1 PROFILE",,,
"82005700000428","Nodes","428",21.000000,34.669086,"DDS demands","Known Flow",465424.739802,111869.057651,,0.000000,,,,,,,-1.269999,,,,-1.135656,-1.269999,,"",,,,,,,"D1 PROFILE",,,
"82005700000427","Nodes","427",21.000000,34.682299,"DDS demands","Known Flow",465388.008792,111860.700648,,0.000000,,,,,,,-1.479999,,,,-1.323442,-1.479999,,"",,,,,,,"D1 PROFILE",,,
"82005700000425","Nodes","425",21.000000,34.631541,"DDS demands","Known Flow",465450.516809,111772.198624,,0.000000,,,,,,,-5.650000,,,,-5.052331,-5.650000,,"",,,,,,,"D1 PROFILE",,,
"82005700000429","Nodes","429",21.000000,34.621300,"DDS demands","Known Flow",465427.637803,111896.932658,,0.000000,,,,,,,-1.429999,,,,-1.278731,-1.429999,,"",,,,,,,"D1 PROFILE",,,
"82005700004095","Nodes","4095",21.000000,34.625915,"Default Known Flow Node","Known Flow",465426.003803,111861.955649,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000439","Nodes","439",21.000000,34.902906,"DDS demands","Known Flow",465310.247771,111769.806624,,0.000000,,,,,,,-2.759999,,,,-2.468041,-2.759999,,"",,,,,,,"D1 PROFILE",,,
"82005700000440","Nodes","440",21.000000,34.850521,"DDS demands","Known Flow",465291.389766,111797.440631,,0.000000,,,,,,,-4.849999,,,,-4.336956,-4.849999,,"",,,,,,,"D1 PROFILE",,,
"82005700000441","Nodes","441",21.000000,34.900070,"DDS demands","Known Flow",465268.523760,111740.091616,,0.000000,,,,,,,-0.660000,,,,-0.590183,-0.660000,,"",,,,,,,"D1 PROFILE",,,
"82005700004133","Nodes","4133",21.000000,34.960551,"Default Known Flow Node","Known Flow",465354.720065,111770.557320,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000431","Nodes","431",21.000000,34.902002,"DDS demands","Known Flow",465370.541788,111722.338611,,0.000000,,,,,,,-4.139999,,,,-3.702062,-4.139999,,"",,,,,,,"D1 PROFILE",,,
"82005700000432","Nodes","P00028512, Forest Road (Creech View), 63.97",29.000000,34.525279,"CSEP DDS Matched","Known Flow",465305.506892,111668.414721,,0.000000,,,,,,,-7.820000,-63.970000,,,-64.195901,-71.790001,,"",,,,,,,"D1 PROFILE","DC PROFILE",,
"82005700000433","Nodes","433",21.000000,34.840489,"DDS demands","Known Flow",465407.880798,111708.066607,,0.000000,,,,,,,-1.720000,,,,-1.538054,-1.720000,,"",,,,,,,"D1 PROFILE",,,
"82005700000436","Nodes","436",21.000000,34.780678,"DDS demands","Known Flow",465447.128808,111732.449613,,0.000000,,,,,,,-2.829999,,,,-2.530636,-2.829999,,"",,,,,,,"D1 PROFILE",,,
"82005700000068","Nodes","68",21.000000,35.848010,"DDS demands","Known Flow",465513.591685,111977.680604,,0.000000,,,,,,,-5.099999,,,,-4.560511,-5.099999,,"",,,,,,,"D1 PROFILE",,,
"82005700000151","Nodes","151",21.000000,35.800191,"DDS demands","Known Flow",465523.886691,111959.965305,,0.000000,,,,,,,-5.090000,,,,-4.551569,-5.090000,,"",,,,,,,"D1 PROFILE",,,
"82005700000357","Nodes","357",21.000000,67.361330,"DDS demands","Known Flow",465531.278831,111541.831562,,0.000000,,,,,,,-8.239999,,,,-7.368355,-8.239999,,"",,,,,,,"D1 PROFILE",,,
"82005700004108","Nodes","4108",21.000000,67.356830,"Default Known Flow Node","Known Flow",465529.408831,111542.070562,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000370","Nodes","370",21.000000,67.476387,"DDS demands","Known Flow",465651.688864,111511.326553,,0.000000,,,,,,,-11.669999,,,,-10.435522,-11.669999,,"",,,,,,,"D1 PROFILE",,,
"82005700000055","Nodes","55",21.000000,41.980751,"DDS demands","Known Flow",465691.109234,111965.480675,,0.000000,,,,,,,-3.400000,,,,-3.040340,-3.400000,,"",,,,,,,"D1 PROFILE",,,
"82005700000325","Nodes","325",21.000000,41.929176,"DDS demands","Known Flow",465700.387915,111967.209370,,0.000000,,,,,,,-9.050000,,,,-8.092672,-9.050000,,"",,,,,,,"D1 PROFILE",,,
"82005700000372","Nodes","372",21.000000,66.467978,"Default Known Flow Node","Known Flow",465694.430876,111581.189572,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000371","Nodes","371",21.000000,67.116826,"DDS demands","Known Flow",465681.677872,111548.057563,,0.000000,,,,,,,-3.720000,,,,-3.326490,-3.720000,,"",,,,,,,"D1 PROFILE",,,
"82005700000376","Nodes","376",21.000000,66.440760,"DDS demands","Known Flow",465701.795878,111589.928575,,0.000000,,,,,,,-1.559999,,,,-1.394979,-1.559999,,"",,,,,,,"D1 PROFILE",,,
"82005700000051","Nodes","51",21.000000,41.933507,"DDS demands","Known Flow",465704.862952,111894.354993,,0.000000,,,,,,,-4.460000,,,,-3.988211,-4.460000,,"",,,,,,,"D1 PROFILE",,,
"82005700000324","Nodes","324",21.000000,41.915195,"Default Known Flow Node","Known Flow",465725.250388,111897.780916,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000323","Nodes","323",21.000000,41.933314,"DDS demands","Known Flow",465717.211882,111876.017653,,0.000000,,,,,,,-7.539999,,,,-6.742402,-7.539999,,"",,,,,,,"D1 PROFILE",,,
"82005700000049","Nodes","49",21.000000,41.933573,"DDS demands","Known Flow",465731.297046,111816.764668,,0.000000,,,,,,,-3.510000,,,,-3.138704,-3.510000,,"",,,,,,,"D1 PROFILE",,,
"82005700000377","Nodes","377",21.000000,66.429204,"DDS demands","Known Flow",465726.888885,111638.948588,,0.000000,,,,,,,-1.630000,,,,-1.457575,-1.630000,,"",,,,,,,"D1 PROFILE",,,
"82005700000228","Nodes","228",21.000000,41.935225,"DDS demands","Known Flow",465733.481886,111805.535633,,0.000000,,,,,,,-2.400000,,,,-2.146123,-2.400000,,"",,,,,,,"D1 PROFILE",,,
"82005700004112","Nodes","4112",21.000000,41.935710,"Default Known Flow Node","Known Flow",465733.629886,111803.531633,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700000203","Nodes","203",21.000000,41.902743,"DDS demands","Known Flow",465740.184888,111766.823623,,0.000000,,,,,,,-1.429999,,,,-1.278731,-1.429999,,"",,,,,,,"D1 PROFILE",,,
"82005700000399","Nodes","399",21.000000,41.906581,"DDS demands","Known Flow",465741.149814,111761.573959,,0.000000,,,,,,,-3.170000,,,,-2.834670,-3.170000,,"",,,,,,,"D1 PROFILE",,,
"82005700000048","Nodes","48",21.000000,41.900290,"DDS demands","Known Flow",465741.506728,111770.352054,,0.000000,,,,,,,-0.829999,,,,-0.742200,-0.829999,,"",,,,,,,"D1 PROFILE",,,
"82005700000057","Nodes","57",21.000000,41.963343,"DDS demands","Known Flow",465761.999910,111980.903783,,0.000000,,,,,,,-1.269999,,,,-1.135656,-1.269999,,"",,,,,,,"D1 PROFILE",,,
"82005700000171","Nodes","171",21.000000,41.385234,"DDS demands","Known Flow",465855.371919,111581.792572,,0.000000,,,,,,,-1.519999,,,,-1.359211,-1.519999,,"",,,,,,,"D1 PROFILE",,,
"82005700000107","Nodes","107",21.000000,41.340764,"Default Known Flow Node","Known Flow",465860.529357,111535.050084,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004117","Nodes","4117",21.000000,49.394766,"Default Known Flow Node","Known Flow",465924.702388,111864.589467,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005700004119","Nodes","4119",21.000000,49.360336,"Default Known Flow Node","Known Flow",465928.551581,111845.702929,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
