"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82005600001110","Nodes","1110",21.000000,38.738954,"Default Known Flow Node","Known Flow",454375.618796,117708.069239,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600012399","Nodes","12399",21.000000,38.761015,"Default Known Flow Node","Known Flow",454382.167797,117707.681239,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001108","Nodes","1108",21.000000,39.160204,"DDS demands","Known Flow",454446.821425,117769.603359,,0.000000,,,,,,-7.610000,,,,,-6.804998,-7.610000,,"",,,,,,"D1 PROFILE",,,,
"82005600000149","Nodes","149",21.000000,39.301965,"DDS demands","Known Flow",454448.426459,117775.798870,,0.000000,,,,,,-9.379999,,,,,-8.387763,-9.379999,,"",,,,,,"D1 PROFILE",,,,
"82005600001106","Nodes","1106",21.000000,39.573597,"Default Known Flow Node","Known Flow",454476.027823,117769.179256,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001104","Nodes","1104",21.000000,39.573597,"Default Known Flow Node","Known Flow",454485.639826,117762.406254,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000155","Nodes","155",21.000000,39.588769,"DDS demands","Known Flow",454537.618840,117757.009253,,0.000000,,,,,,-7.219999,,,,,-6.456253,-7.219999,,"",,,,,,"D1 PROFILE",,,,
"82005600001102","Nodes","1102",21.000000,39.597848,"Default Known Flow Node","Known Flow",454539.044631,117748.920786,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001100","Nodes","1100",21.000000,39.597848,"Default Known Flow Node","Known Flow",454528.374837,117733.503246,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001099","Nodes","1099",21.000000,39.597848,"Default Known Flow Node","Known Flow",454542.709841,117754.101252,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001097","Nodes","1097",21.000000,31.727976,"Default Known Flow Node","Known Flow",456084.447333,117261.671744,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600068931","Nodes","68931",21.000000,29.491341,"Default Known Flow Node","Known Flow",456025.700940,117415.510295,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000204","Nodes","204",21.000000,31.334846,"DDS demands","Known Flow",456006.783071,117328.895131,,0.000000,,,,,,-5.709999,,,,,-5.105984,-5.709999,,"",,,,,,"D1 PROFILE",,,,
"82005600000201","Nodes","201",21.000000,31.918172,"DDS demands","Known Flow",456007.531240,117284.400124,,0.000000,,,,,,-1.350000,,,,,-1.207194,-1.350000,,"",,,,,,"D1 PROFILE",,,,
"82005600000200","Nodes","200",21.000000,32.089980,"DDS demands","Known Flow",455988.101918,117292.957945,,0.000000,,,,,,-10.390000,,,,,-9.290924,-10.390000,,"",,,,,,"D1 PROFILE",,,,
"82005600001096","Nodes","1096",21.000000,31.316624,"Default Known Flow Node","Known Flow",456003.899871,117335.526380,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000203","Nodes","203",21.000000,31.801782,"DDS demands","Known Flow",456001.784238,117266.963119,,0.000000,,,,,,-4.999999,,,,,-4.471089,-4.999999,,"",,,,,,"D1 PROFILE",,,,
"82005600001585","Nodes","1585",21.000000,26.576247,"DDS demands","Known Flow",456470.374532,113004.680118,,0.000000,,,,,,-34.970001,,,,,-31.270802,-34.970001,,"",,,,,,"D1 PROFILE",,,,
"82005600001088","Nodes","1088",21.000000,27.730757,"Default Known Flow Node","Known Flow",455864.339201,115580.352661,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000117","Nodes","117",21.000000,37.252999,"DDS demands","Known Flow",452535.743547,117504.883155,,0.000000,,,,,,-6.929999,,,,,-6.196929,-6.929999,,"",,,,,,"D1 PROFILE",,,,
"82005600001027","Nodes","1027",21.000000,25.031947,"DDS demands","Known Flow",457274.376869,116853.179889,,0.000000,,,,,,-31.530001,,,,,-28.194691,-31.530001,,"",,,,,,"D1 PROFILE",,,,
"82005600001067","Nodes","1067",21.000000,24.706644,"DDS demands","Known Flow",457431.757259,116658.185444,,0.000000,,,,,,-9.939999,,,,,-8.888526,-9.939999,,"",,,,,,"D1 PROFILE",,,,
"82005600001085","Nodes","1085",21.000000,25.668437,"Default Known Flow Node","Known Flow",457135.542547,116968.882038,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001094","Nodes","1094",21.000000,25.662877,"Default Known Flow Node","Known Flow",457136.793118,116968.238084,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600016398","Nodes","16398",21.000000,31.264198,"DDS demands","Known Flow",456625.467959,115861.599635,,0.000000,,,,,,-5.140000,,,,,-4.596280,-5.140000,,"",,,,,,"D1 PROFILE",,,,
"82005600001070","Nodes","1070",21.000000,28.815968,"Default Known Flow Node","Known Flow",457660.272638,115908.566776,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000546","Nodes","546",21.000000,40.362389,"DDS demands","Known Flow",454860.930523,117482.582765,,0.000000,,,,,,-16.489999,,,,,-14.745652,-16.489999,,"",,,,,,"D1 PROFILE",,,,
"82005600000734","Nodes","734",21.000000,42.936619,"DDS demands","Known Flow",454983.355961,117477.724177,,0.000000,,,,,,-0.839999,,,,,-0.751143,-0.839999,,"",,,,,,"D1 PROFILE",,,,
"82005600000130","Nodes","130",21.000000,40.417350,"DDS demands","Known Flow",451705.516069,116214.793833,,0.000000,,,,,,-3.329999,,,,,-2.977745,-3.329999,,"",,,,,,"D1 PROFILE",,,,
"82005600001643","Nodes","1643",21.000000,32.538777,"DDS demands","Known Flow",456917.297718,115468.568682,,0.000000,,,,,,-7.210000,,,,,-6.447311,-7.210000,,"",,,,,,"D1 PROFILE",,,,
"82005600011059","Nodes","11059",21.000000,31.282911,"Default Known Flow Node","Known Flow",457050.506281,115434.793489,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600111000","Nodes","111000",21.000000,30.360089,"Default Known Flow Node","Known Flow",457126.209309,115446.258941,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001594","Nodes","1594",21.000000,29.671107,"DDS demands","Known Flow",457145.750729,115515.972458,,0.000000,-6.000000,,,,,-4.659999,,,,,-9.532363,-10.660000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"82005600000594","Nodes","594",21.000000,41.353672,"Default Known Flow Node","Known Flow",455352.622472,117464.704018,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000592","Nodes","592",21.000000,41.176861,"DDS demands","Known Flow",455377.654007,117521.280211,,0.000000,-17.209999,,,-6.489999,,-7.610000,,,,,-27.997963,-31.310000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,
"82005600000215","Nodes","215",21.000000,35.583180,"Default Known Flow Node","Known Flow",451067.322765,116744.441953,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000124","Nodes","124",21.000000,35.436800,"DDS demands","Known Flow",451048.599062,116738.268183,,0.000000,,-19.180000,,,,-13.270000,,,,,-29.017372,-32.449999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"82005600011000","Nodes","11000",21.000000,32.240017,"Default Known Flow Node","Known Flow",450804.597879,116648.465252,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000125","Nodes","125",21.000000,30.705696,"DDS demands","Known Flow",450775.254250,116628.083058,,0.000000,,,,,,-30.400000,,,,,-27.184225,-30.400000,,"",,,,,,"D1 PROFILE",,,,
"82005600001566","Nodes","1566",21.000000,29.536224,"DDS demands","Known Flow",456062.658255,113209.760015,,0.000000,,-7.020000,,-5.169999,,-17.020000,,,,,-26.120105,-29.210001,,"",,"C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,
"82005600001607","Nodes","1607",21.000000,37.004685,"Default Known Flow Node","Known Flow",456217.417297,113278.825034,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000781","Nodes","781",21.000000,29.527175,"Default Known Flow Node","Known Flow",455815.331534,117828.583427,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000756","Nodes","756",21.000000,30.612759,"Default Known Flow Node","Known Flow",455732.928615,117805.857697,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000757","Nodes","757",21.000000,28.988024,"DDS demands","Known Flow",455868.481587,117810.310580,,0.000000,,,-0.799999,,,-13.120000,,,,,-12.447513,-13.920000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"82005600000110","Nodes","110",21.000000,37.429876,"DDS demands","Known Flow",452804.256427,117764.219713,,0.000000,,,,,,-3.569999,,,,,-3.192357,-3.569999,,"",,,,,,"D1 PROFILE",,,,
"82005600000141","Nodes","141",21.000000,37.415685,"Default Known Flow Node","Known Flow",452988.251465,117821.546598,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000142","Nodes","142",21.000000,40.863077,"DDS demands","Known Flow",451789.386092,116236.464839,,0.000000,,,,,,-2.419999,,,,,-2.164007,-2.419999,,"",,,,,,"D1 PROFILE",,,,
"82005600001666","Nodes","P00077228, HEATHEN ST-KYTES LANE, 93SCMH.",27.000000,40.278088,"CSEP DDS Matched","Known Flow",451788.538092,116194.391828,,0.000000,,,,,-49.470002,,-43.659999,,,,-83.278516,-93.129997,,"",,,,,"CC PROFILE",,"DC PROFILE",,,
"82005600000143","Nodes","143",21.000000,41.282695,"DDS demands","Known Flow",451749.013114,116165.536310,,0.000000,,,,,,-4.619999,,,,,-4.131286,-4.619999,,"",,,,,,"D1 PROFILE",,,,
"82005600001640","Nodes","1640",21.000000,31.323565,"DDS demands","Known Flow",456527.262623,115844.038093,,0.000000,,,,,,-7.829999,,,,,-7.001726,-7.829999,,"",,,,,,"D1 PROFILE",,,,
"82005600000516","Nodes","516",21.000000,39.984766,"Default Known Flow Node","Known Flow",454553.172655,117829.552294,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000374","Nodes","374",21.000000,27.938066,"DDS demands","Known Flow",456268.608095,117448.472703,,0.000000,,,,,,-7.300000,,,,,-6.527790,-7.300000,,"",,,,,,"D1 PROFILE",,,,
"82005600000375","Nodes","375",21.000000,27.317864,"DDS demands","Known Flow",456220.258758,117508.577879,,0.000000,,,,,,-9.809999,,,,,-8.772278,-9.809999,,"",,,,,,"D1 PROFILE",,,,
"82005600000411","Nodes","411",21.000000,30.498102,"DDS demands","Known Flow",455855.702198,115170.853549,,0.000000,,,,,,-2.840000,,,,,-2.539578,-2.840000,,"",,,,,,"D1 PROFILE",,,,
"82005600000547","Nodes","547",21.000000,39.415542,"DDS demands","Known Flow",454821.087058,117411.948589,,0.000000,,,,,,-10.239999,,,,,-9.156791,-10.239999,,"",,,,,,"D1 PROFILE",,,,
"82005600000736","Nodes","736",21.000000,39.373303,"DDS demands","Known Flow",454808.726863,117392.421934,,0.000000,,,,,,-3.329999,,,,,-2.977745,-3.329999,,"",,,,,,"D1 PROFILE",,,,
"82005600000737","Nodes","737",21.000000,39.046566,"DDS demands","Known Flow",454861.912928,117339.352139,,0.000000,,,,,,-2.059999,,,,,-1.842088,-2.059999,,"",,,,,,"D1 PROFILE",,,,
"82005600000550","Nodes","550",21.000000,39.921388,"DDS demands","Known Flow",454792.112909,117521.149189,,0.000000,,,,,,-1.720000,,,,,-1.538054,-1.720000,,"",,,,,,"D1 PROFILE",,,,
"82005600000548","Nodes","548",21.000000,39.898473,"DDS demands","Known Flow",454785.698884,117524.844253,,0.000000,,,,,,-4.079999,,,,,-3.648408,-4.079999,,"",,,,,,"D1 PROFILE",,,,
"82005600000549","Nodes","549",21.000000,39.743257,"DDS demands","Known Flow",454755.293899,117469.190174,,0.000000,,,,,,-11.159999,,,,,-9.979471,-11.159999,,"",,,,,,"D1 PROFILE",,,,
"82005600000733","Nodes","733",21.000000,39.973625,"DDS demands","Known Flow",454800.155828,117515.931741,,0.000000,,,,,,-5.090000,,,,,-4.551569,-5.090000,,"",,,,,,"D1 PROFILE",,,,
"82005600000728","Nodes","728",21.000000,40.721666,"DDS demands","Known Flow",454737.890894,117758.340253,,0.000000,,,,,,-8.369999,,-0.680000,,,-8.092672,-9.050000,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,
"82005600000506","Nodes","506",21.000000,40.866455,"DDS demands","Known Flow",454703.797885,117672.860230,,0.000000,,,,,,-9.840000,,,,,-8.799104,-9.840000,,"",,,,,,"D1 PROFILE",,,,
"82005600000574","Nodes","574",21.000000,36.064561,"DDS demands","Known Flow",455625.447213,117907.941633,,0.000000,,,,,,-9.140000,,,,,-8.173152,-9.140000,,"",,,,,,"D1 PROFILE",,,,
"82005600000604","Nodes","604",21.000000,39.281639,"DDS demands","Known Flow",455507.251104,117536.120193,,0.000000,,,,,,-5.209999,,,,,-4.658875,-5.209999,,"",,,,,,"D1 PROFILE",,,,
"82005600000717","Nodes","717",21.000000,39.265336,"DDS demands","Known Flow",455506.135249,117532.221675,,0.000000,,,,,,-2.740000,,,,,-2.450157,-2.740000,,"",,,,,,"D1 PROFILE",,,,
"82005600000605","Nodes","605",21.000000,38.892966,"DDS demands","Known Flow",455465.165092,117451.140170,,0.000000,-8.409999,,,,,-17.440000,,,,,-23.115532,-25.850000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"82005600008002","Nodes","8002",21.000000,27.444828,"DDS demands","Known Flow",456439.132266,117492.827625,,0.000000,,,,,,-4.400000,,,,,-3.934558,-4.400000,,"",,,,,,"D1 PROFILE",,,,
"82005600000666","Nodes","666",21.000000,27.145080,"DDS demands","Known Flow",456252.672608,117644.274239,,0.000000,,,,,,-18.389999,,,,,-16.444666,-18.389999,,"",,,,,,"D1 PROFILE",,,,
"82005600000763","Nodes","763",21.000000,27.137476,"DDS demands","Known Flow",456238.428303,117656.002225,,0.000000,,,,,,-18.090000,,,,,-16.176402,-18.090000,,"",,,,,,"D1 PROFILE",,,,
"82005600000567","Nodes","567",21.000000,44.893357,"DDS demands","Known Flow",455328.798324,117869.625713,,0.000000,,,,,,-15.489999,,,,,-13.851434,-15.489999,,"",,,,,,"D1 PROFILE",,,,
"82005600000525","Nodes","525",21.000000,38.868575,"Default Known Flow Node","Known Flow",454560.091656,117923.789416,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000526","Nodes","526",21.000000,38.868575,"Default Known Flow Node","Known Flow",454572.209588,117921.180903,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001645","Nodes","1645",21.000000,44.899168,"Default Known Flow Node","Known Flow",456790.066543,113593.681679,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001658","Nodes","1658",21.000000,40.772156,"Default Known Flow Node","Known Flow",456779.207540,113599.856681,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001646","Nodes","1646",21.000000,25.947495,"DDS demands","Known Flow",456735.881301,113632.611599,,0.000000,,,-249.000000,,,-0.720000,,,,,-223.304093,-249.720009,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"82005600017036","Nodes","17036",21.000000,45.063992,"Default Known Flow Node","Known Flow",457286.295241,114325.866636,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001580","Nodes","1580",21.000000,38.044753,"DDS demands","Known Flow",457141.002784,113843.769778,,0.000000,,,,,,-15.829999,,,,,-14.155468,-15.829999,,"",,,,,,"D1 PROFILE",,,,
"82005600001541","Nodes","1541",21.000000,45.859014,"DDS demands","Known Flow",457030.665251,114448.788423,,0.000000,,,,,,-18.939999,,,,,-16.936487,-18.939999,,"",,,,,,"D1 PROFILE",,,,
"82005600001583","Nodes","1583",21.000000,26.977039,"Default Known Flow Node","Known Flow",456386.154535,113021.627393,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000334","Nodes","334",21.000000,22.909068,"DDS demands","Known Flow",456744.938915,113227.922477,,0.000000,,,,,,-6.510000,,,,,-5.821358,-6.510000,,"",,,,,,"D1 PROFILE",,,,
"82005600001565","Nodes","1565",21.000000,38.274192,"DDS demands","Known Flow",456312.604323,113323.558046,,0.000000,,,,,,-3.410000,,,,,-3.049283,-3.410000,,"",,,,,,"D1 PROFILE",,,,
"82005600001023","Nodes","1023",21.000000,23.684639,"DDS demands","Known Flow",457302.880670,116501.102070,,0.000000,,,,,,-11.390000,,-1.360000,,,-11.401278,-12.750001,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,
"82005600000196","Nodes","196",21.000000,23.924834,"DDS demands","Known Flow",457364.319507,116565.628490,,0.000000,,,,,,-6.780000,,,,,-6.062797,-6.780000,,"",,,,,,"D1 PROFILE",,,,
"82005600017079","Nodes","17079",21.000000,44.561672,"Default Known Flow Node","Known Flow",457316.972153,116127.347132,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000376","Nodes","376",21.000000,44.355025,"Default Known Flow Node","Known Flow",457310.936583,116187.246735,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001005","Nodes","1005",21.000000,44.189334,"DDS demands","Known Flow",457288.050022,116214.243167,,0.000000,,,,,,-4.980000,,,,,-4.453205,-4.980000,,"",,,,,,"D1 PROFILE",,,,
"82005600001012","Nodes","1012",21.000000,40.413520,"DDS demands","Known Flow",457372.315707,116056.934283,,0.000000,,,,,,-8.329999,,,,,-7.448834,-8.329999,,"",,,,,,"D1 PROFILE",,,,
"82005600001013","Nodes","1013",21.000000,40.197479,"DDS demands","Known Flow",457426.773859,116012.645141,,0.000000,,,,,,-5.960000,,,,,-5.329538,-5.960000,,"",,,,,,"D1 PROFILE",,,,
"82005600017088","Nodes","17088",21.000000,40.282950,"Default Known Flow Node","Known Flow",457467.102180,116037.092634,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001036","Nodes","1036",21.000000,35.703303,"DDS demands","Known Flow",457527.960101,116241.358265,,0.000000,,,,,,-19.110000,,,,,-17.088505,-19.110000,,"",,,,,,"D1 PROFILE",,,,
"82005600001018","Nodes","1018",21.000000,33.560011,"DDS demands","Known Flow",457650.777030,116351.613972,,0.000000,,,,,,-23.140000,,,,,-20.692202,-23.140000,,"",,,,,,"D1 PROFILE",,,,
"82005600001542","Nodes","1542",21.000000,45.180289,"DDS demands","Known Flow",457286.173899,114328.070461,,0.000000,,,,,,-14.600000,,,,,-13.055581,-14.600000,,"",,,,,,"D1 PROFILE",,,,
"82005600001547","Nodes","1547",21.000000,39.073069,"DDS demands","Known Flow",457562.287844,114790.000662,,0.000000,,,,,,-2.089999,,,,,-1.868915,-2.089999,,"",,,,,,"D1 PROFILE",,,,
"82005600017778","Nodes","17778",21.000000,36.587602,"Default Known Flow Node","Known Flow",457642.092696,114955.787511,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001548","Nodes","1548",21.000000,35.039131,"DDS demands","Known Flow",457697.885492,115089.412030,,0.000000,,,,,,-2.190000,,,,,-1.958337,-2.190000,,"",,,,,,"D1 PROFILE",,,,
"82005600001549","Nodes","1549",21.000000,32.359115,"DDS demands","Known Flow",457799.108486,115323.672234,,0.000000,,,,,,-2.910000,,-4.610000,,,-6.724519,-7.520000,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,
"82005600001551","Nodes","1551",21.000000,28.127514,"DDS demands","Known Flow",457972.961910,115746.209816,,0.000000,,,,-5.940000,,-3.380000,,,,,-8.334110,-9.319999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"82005600000370","Nodes","370",21.000000,28.409063,"DDS demands","Known Flow",457800.704935,115766.207899,,0.000000,,,,,,-5.870000,,,,,-5.249059,-5.870000,,"",,,,,,"D1 PROFILE",,,,
"82005600001076","Nodes","1076",21.000000,39.233972,"DDS demands","Known Flow",457738.388143,116199.910963,,0.000000,,,,,,-0.649999,,,,,-0.581241,-0.649999,,"",,,,,,"D1 PROFILE",,,,
"82005600001054","Nodes","1054",21.000000,31.638124,"Default Known Flow Node","Known Flow",457668.256255,116044.209526,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001052","Nodes","1052",21.000000,35.063710,"DDS demands","Known Flow",457638.306375,116113.081497,,0.000000,,,,,,-7.170000,,,,,-6.411542,-7.170000,,"",,,,,,"D1 PROFILE",,,,
"82005600001599","Nodes","1599",21.000000,37.972909,"DDS demands","Known Flow",456442.757736,115236.019002,,0.000000,,,,,,-18.729999,,,,,-16.748701,-18.729999,,"",,,,,,"D1 PROFILE",,,,
"82005600001516","Nodes","1516",21.000000,28.749799,"DDS demands","Known Flow",455965.345228,115445.833624,,0.000000,,,,,,-6.390000,,,,,-5.714052,-6.390000,,"",,,,,,"D1 PROFILE",,,,
"82005600000391","Nodes","391",21.000000,28.693449,"Default Known Flow Node","Known Flow",455926.691813,115452.126116,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000390","Nodes","390",21.000000,28.706612,"DDS demands","Known Flow",455904.770953,115457.084561,,0.000000,-6.000000,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,
"82005600000624","Nodes","624",21.000000,44.320846,"DDS demands","Known Flow",455536.511628,117262.807318,,0.000000,,,,,,-14.420000,,,,,-12.894622,-14.420000,,"",,,,,,"D1 PROFILE",,,,
"82005600017851","Nodes","17851",21.000000,28.264520,"Default Known Flow Node","Known Flow",457818.287733,116294.640855,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000378","Nodes","378",21.000000,27.636644,"Default Known Flow Node","Known Flow",457879.004732,116379.204293,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600001020","Nodes","1020",21.000000,27.893401,"DDS demands","Known Flow",457607.859789,116464.497222,,0.000000,,,,,,-3.920000,,,,,-3.505334,-3.920000,,"",,,,,,"D1 PROFILE",,,,
"82005600001032","Nodes","1032",21.000000,26.420565,"DDS demands","Known Flow",456869.194203,117251.970389,,0.000000,,,,,,-4.179999,,,,,-3.737830,-4.179999,,"",,,,,,"D1 PROFILE",,,,
"82005600001031","Nodes","1031",21.000000,26.060871,"DDS demands","Known Flow",456985.002894,117103.693594,,0.000000,,,,,,-5.150000,,,,,-4.605222,-5.150000,,"",,,,,,"D1 PROFILE",,,,
"82005600000576","Nodes","576",21.000000,31.719689,"DDS demands","Known Flow",455698.974530,118055.241433,,0.000000,,,,,,-2.259999,,,,,-2.020932,-2.259999,,"",,,,,,"D1 PROFILE",,,,
"82005600014796","Nodes","14796",21.000000,31.067751,"Default Known Flow Node","Known Flow",455838.342194,118298.466400,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82005600000575","Nodes","575",21.000000,31.716455,"DDS demands","Known Flow",455695.527250,118056.352804,,0.000000,,,,,,-2.519999,,,,,-2.253428,-2.519999,,"",,,,,,"D1 PROFILE",,,,
