"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82004800001044","Nodes","P08117407, The Grove, 21.79",22.999998,29.881812,"CSEP DDS Matched","Known Flow",445779.012456,110336.557234,,0.000000,,,,,,,,-21.790000,,,,,,-19.485008,-21.790000,,"",,,,,,,,"DC PROFILE",,,,,
"82004800058747","Nodes","-58747",21.000000,30.113768,"Default Known Flow Node","Known Flow",445789.186459,110330.914232,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800005030","Nodes","5030",21.000000,31.107633,"DDS demands","Known Flow",445814.845706,110361.751100,,0.000000,,,,,,,-15.169999,,,,,,,-13.565285,-15.169999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800001410","Nodes","1410",21.000000,34.751475,"DDS demands","Known Flow",447683.887975,114909.683478,,0.000000,,,,,,,,-13.199999,,,,,,-11.803675,-13.199999,,"",,,,,,,,"DC PROFILE",,,,,
"82004800000455","Nodes","38974, Moorgreen Rd (Jules Walk), 10.89",24.000000,34.726008,"CSEP DDS Matched","Known Flow",447686.012975,114906.058477,,0.000000,,,,,,,,-10.889999,,,,,,-9.738032,-10.889999,,"",,,,,,,,"DC PROFILE",,,,,
"82004800000449","Nodes","449",21.000000,34.016267,"DDS demands","Known Flow",447630.137960,114889.058472,,0.000000,,,,,,,,-35.080002,,,,,,-31.369166,-35.080002,,"",,,,,,,,"DC PROFILE",,,,,
"82004800524455","Nodes","-524455",21.000000,34.862258,"Default Known Flow Node","Known Flow",447691.137977,114912.433479,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000372","Nodes","372",21.000000,34.377494,"DDS demands","Known Flow",445873.601800,114979.692108,,0.000000,,,,,,,-4.539999,,,,,,,-4.059749,-4.539999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800001409","Nodes","18717, Eden Rd (West End), 25.38",29.000000,34.331380,"CSEP DDS Matched","Known Flow",445873.012482,114989.433500,,0.000000,,,,,,,,-25.379998,,,,,,-22.695248,-25.379998,,"",,,,,,,,"DC PROFILE",,,,,
"82004800006631","Nodes","6631",21.000000,35.934973,"DDS demands","Known Flow",443556.886852,113177.558007,,0.000000,,,,,,,,,-18.770000,,,,,-16.784470,-18.770000,,"",,,,,,,,,"I2 PROFILE",,,,
"82004800006632","Nodes","6632",21.000000,35.934973,"Default Known Flow Node","Known Flow",443431.511818,113204.308014,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006633","Nodes","6633",21.000000,36.004462,"Default Known Flow Node","Known Flow",443579.889387,113188.494550,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800132207","Nodes","-132207",21.000000,35.991743,"DDS demands","Known Flow",443559.136852,113188.683010,,0.000000,,,,,,,-1.059999,,,,,,,-0.947870,-1.059999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800001506","Nodes","1506",21.000000,36.025454,"DDS demands","Known Flow",443590.511861,113188.058010,,0.000000,-5.729999,,,,,,-31.100000,,0.000000,,,,,-32.934046,-36.830000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,"I2 PROFILE",,,,
"82004800003346","Nodes","3346",21.000000,32.633306,"Default Known Flow Node","Known Flow",445414.637159,111494.680045,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006630","Nodes","6630",21.000000,32.661857,"Default Known Flow Node","Known Flow",445403.740610,111506.305390,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800008019","Nodes","Logger 2577, South East Road",21.000000,32.686558,"Val Log Cath","Known Flow",445396.930939,111518.558937,,0.000000,,,,,,,-1.059999,,,,,,,-0.947870,-1.059999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800002876","Nodes","2876",21.000000,32.396876,"Default Known Flow Node","Known Flow",445853.012477,111208.057471,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006629","Nodes","6629",21.000000,32.224068,"Default Known Flow Node","Known Flow",445752.407380,111275.130010,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800002574","Nodes","2574",21.000000,32.008214,"Default Known Flow Node","Known Flow",445637.310092,111350.734495,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800005772","Nodes","5772",21.000000,28.780258,"DDS demands","Known Flow",445923.137496,115297.183583,,0.000000,,,,,,,-3.920000,,,,,,,-3.505334,-3.920000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800005773","Nodes","20286, Allington Lane, 62.95",22.999998,28.498372,"CSEP DDS Matched","Known Flow",445838.512473,115306.683586,,0.000000,,,,,,,,-62.950002,,,,,,-56.291019,-62.950002,,"",,,,,,,,"DC PROFILE",,,,,
"82004800006628","Nodes","6628",21.000000,32.267969,"Default Known Flow Node","Known Flow",445618.733919,111364.188853,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800302003","Nodes","-302003",21.000000,32.330681,"Default Known Flow Node","Known Flow",445578.494072,111394.031083,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006627","Nodes","6627",21.000000,34.887672,"Default Known Flow Node","Known Flow",446289.576344,113946.051394,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006081","Nodes","-6081",21.000000,34.736175,"Default Known Flow Node","Known Flow",446288.155855,113949.967338,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800001229","Nodes","1229",21.000000,35.081698,"Default Known Flow Node","Known Flow",446291.410532,113941.066273,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006626","Nodes","6626",21.000000,27.260390,"Default Known Flow Node","Known Flow",444402.137082,110585.557301,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006625","Nodes","6625",21.000000,27.646544,"Default Known Flow Node","Known Flow",444225.512034,110540.557289,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800004595","Nodes","4595",21.000000,27.139456,"DDS demands","Known Flow",444406.137083,110586.557302,,0.000000,,,,,,,-21.280001,,,,,,,-19.028959,-21.280001,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800002624","Nodes","2624",21.000000,27.333573,"DDS demands","Known Flow",444258.410405,110549.092499,,0.000000,,-6.000000,,,,,-10.310000,,,,,,,-14.584694,-16.310000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82004800004546","Nodes","4546",21.000000,27.525958,"DDS demands","Known Flow",444227.262034,110541.057289,,0.000000,,,,,,,-33.999998,,,,,,,-30.403407,-33.999998,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800260788","Nodes","-260788",21.000000,28.283862,"Default Known Flow Node","Known Flow",444221.762033,110539.557289,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000601","Nodes",,21.000000,34.547155,"DDS demands","Known Flow",446283.037556,113952.625666,,0.000000,,,,,,,-4.790000,,,,,,,-4.283303,-4.790000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800090251","Nodes","90251",21.000000,69.729957,"Default Known Flow Node","Known Flow",445933.012498,115614.308670,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800103127","Nodes","-103127",21.000000,27.416065,"Default Known Flow Node","Known Flow",446064.887534,113135.307995,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800002092","Nodes","2092",21.000000,27.404854,"DDS demands","Known Flow",446070.262536,113125.932993,,0.000000,,,,,,,-12.159999,,,,,,,-10.873689,-12.159999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800006619","Nodes","6619",21.000000,25.578731,"DDS demands","Known Flow",446058.762533,114554.933381,,0.000000,,,,,,,-1.009999,,,,,,,-0.903160,-1.009999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800006618","Nodes","6618",21.000000,25.669462,"DDS demands","Known Flow",446074.016041,114513.691469,,0.000000,,,,,,,-0.610000,,,,,,,-0.545472,-0.610000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800000610","Nodes","610",21.000000,25.873707,"DDS demands","Known Flow",446054.762532,114456.808355,,0.000000,,,,,,,-0.430000,,,,,,,-0.384513,-0.430000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800000742","Nodes","Group Profile 2, Reference Point, Clifton Gardens, Site ID 2395",21.000000,25.666319,"Referencing Low Point","Known Flow",446085.012540,114508.933369,,0.000000,,,,,,,-4.239999,,,,,,,-3.791483,-4.239999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800003949","Nodes","3949",21.000000,36.883965,"Default Known Flow Node","Known Flow",446750.386595,111840.931385,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000057","Nodes","Group Profile 1, The Target DG, Site ID 2989",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",446745.012719,111836.057642,,2710.000095,,,,,,,,,,,,,,1803.274360,2016.593889,,"",,,,,,,,,,,,,
"82004800002578","Nodes","2578",21.000000,36.966494,"Default Known Flow Node","Known Flow",446111.512547,111444.432535,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000056","Nodes","Group Profile 3, Landseer Road DG, Site ID 2565",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",446111.012547,111443.182535,,7150.000080,,,,,,,,,,,,,,1157.539905,1294.471897,,"",,,,,,,,,,,,,
"82004800003001","Nodes","3001",21.000000,36.830273,"DDS demands","Known Flow",443880.234903,111528.054519,,0.000000,,,,,,,-2.039999,,,,,,,-1.824204,-2.039999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800000021","Nodes","Group Profile 1, Athelstan Road DG,  Site ID 2562",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",444040.136471,113278.376746,,3100.000047,,,,,,,,,,,,,,2161.309004,2416.982642,,"",,,,,,,,,,,,,
"82004800000020","Nodes","Group Profile 3, Archery Road DG, Site ID 2993",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",443989.761970,110475.432271,,10050.000403,,,,,,,,,,,,,,1024.264064,1145.430026,,"",,,,,,,,,,,,,
"82004800002879","Nodes","2879",21.000000,35.643451,"Default Known Flow Node","Known Flow",443988.136969,110474.057271,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000715","Nodes","715",21.000000,36.750112,"Default Known Flow Node","Known Flow",446982.235307,114409.307952,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000008","Nodes","Group Profile 2, LEAD, West End Road DG,  Site ID 2988",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",446978.137783,114407.308341,,7150.000080,,,,,,,,,,,,,,1506.685522,1684.919916,,"",,,,,,,,,,,,,
"82004800000006","Nodes","Group Profile 1, LEAD, Beauworth Avenue DG, Site ID 2560",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",446305.262600,113945.933216,,22199.999927,,,,,,,,,,,,,,2895.478067,3238.000530,,"",,,,,,,,,,,,,
"82004800006617","Nodes","6617",21.000000,31.861037,"Default Known Flow Node","Known Flow",443321.886788,113216.933017,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800150302","Nodes","-150302",21.000000,31.861037,"Default Known Flow Node","Known Flow",443344.511794,113263.558030,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000003","Nodes","Hatch Farm Estate DG, Site ID 2559",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",446263.887588,114705.058422,,4239.999973,,,,,,,,,,,,,,256.032466,286.320005,,"",,,,,,,,,,,,,
"82004800001296","Nodes","1296",21.000000,69.971634,"DDS demands","Known Flow",446267.257951,114703.794536,,0.000000,,,,,,,-1.220000,,,,,,,-1.090945,-1.220000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800000101","Nodes","101",21.000000,36.407897,"DDS demands","Known Flow",443957.636961,113998.933230,,0.000000,-8.960000,,-5.550000,,,,-4.190000,,,,,,,-16.721875,-18.700000,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82004800000100","Nodes","100",21.000000,36.493040,"Default Known Flow Node","Known Flow",443962.761962,113998.558230,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000001","Nodes","Group Profile 1, Whitworth Crescent/Cobden Avenue DG, Site ID 2985",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",443969.464612,114005.102981,,5000.000020,,,,,,,,,,,,,,1395.024613,1560.050073,,"",,,,,,,,,,,,,
"82004800006616","Nodes","6616",21.000000,36.535940,"Default Known Flow Node","Known Flow",447796.823232,114959.649873,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800306982","Nodes","-306982",21.000000,36.389256,"Default Known Flow Node","Known Flow",447787.388003,114955.558490,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006615","Nodes","6615",21.000000,36.608844,"Default Known Flow Node","Known Flow",447801.513007,114961.683492,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006002","Nodes","P07113714, Sea Road, 25.02",24.000000,36.907715,"CSEP DDS Matched","Known Flow",443622.668215,111448.650980,,0.000000,,,,,,,,-25.020001,,,,,,-22.373333,-25.020001,,"",,,,,,,,"DC PROFILE",,,,,
"82004800005779","Nodes","5779",21.000000,34.359204,"Default Known Flow Node","Known Flow",443551.511850,111461.182812,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800003025","Nodes","3025",21.000000,34.153429,"DDS demands","Known Flow",443541.124162,111478.548688,,0.000000,-15.039999,,,-6.239999,,,-5.919999,,-7.900000,,,,,-31.387048,-35.099999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,"I2 PROFILE",,,,
"82004800006613","Nodes","6613",21.000000,28.396011,"Default Known Flow Node","Known Flow",446130.887552,112868.807923,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006614","Nodes","6614",21.000000,28.483524,"Default Known Flow Node","Known Flow",446120.512549,112861.557921,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800002360","Nodes","2360",21.000000,28.368583,"DDS demands","Known Flow",446142.262555,112841.432915,,0.000000,,,,,,,-7.380000,,,,,,,-6.599328,-7.380000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800002361","Nodes","2361",21.000000,28.299427,"DDS demands","Known Flow",446130.389896,112905.182758,,0.000000,,,,,,,-0.730000,,,,,,,-0.652779,-0.730000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800006611","Nodes","6611",21.000000,29.159360,"Default Known Flow Node","Known Flow",446030.216388,112900.400957,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800002355","Nodes","2355",21.000000,29.104741,"DDS demands","Known Flow",446070.512536,112907.932933,,0.000000,,,,,,,-4.429999,,,,,,,-3.961385,-4.429999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800002350","Nodes","2350",21.000000,29.473869,"DDS demands","Known Flow",446046.262529,112840.932915,,0.000000,,,,,,,-15.160000,,,,,,,-13.556343,-15.160000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800006612","Nodes","6612",21.000000,28.597414,"Default Known Flow Node","Known Flow",446091.733897,112973.974589,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800002359","Nodes","2359",21.000000,28.475391,"DDS demands","Known Flow",446121.637550,112973.932951,,0.000000,,,,,,,-9.890000,,,,,,,-8.843815,-9.890000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800002358","Nodes",,21.000000,28.143632,"DDS demands","Known Flow",446160.541564,112975.553257,,0.000000,,,,,,,-2.170000,,,,,,,-1.940452,-2.170000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800002357","Nodes","2357",21.000000,28.474397,"Default Known Flow Node","Known Flow",446106.137545,112907.557933,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800002362","Nodes","2362",21.000000,28.357816,"DDS demands","Known Flow",446168.762563,112906.682933,,0.000000,,,,,,,-5.559999,,,,,,,-4.971851,-5.559999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800002364","Nodes","2364",21.000000,28.254398,"DDS demands","Known Flow",446249.517729,112975.319734,,0.000000,,,,,,,-1.590000,,,,,,,-1.421806,-1.590000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800131025","Nodes","-131025",21.000000,24.932961,"Default Known Flow Node","Known Flow",444332.387063,114291.433310,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800006609","Nodes","6609",21.000000,24.732094,"DDS demands","Known Flow",444385.353476,114294.603873,,0.000000,,,,,,,-11.029999,,,,,,,-9.863223,-11.029999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800000142","Nodes","Group Profile 1, Sense Point, Dimond Close, Site ID 2393",21.000000,24.623745,"Low Point","Known Flow",444385.887077,114342.933324,,0.000000,,,,,,,-2.430000,,,,,,,-2.172949,-2.430000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800003525","Nodes","3525",21.000000,29.896746,"DDS demands","Known Flow",446055.931721,111232.425006,,0.000000,,,,,,,-2.970000,,,,,,,-2.655827,-2.970000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800003526","Nodes","3526",21.000000,29.566337,"DDS demands","Known Flow",446085.137540,111208.307471,,0.000000,,,,,,,-14.479999,,,,,,,-12.948275,-14.479999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800000668","Nodes","668",21.000000,31.103016,"DDS demands","Known Flow",446764.137725,114331.683321,,0.000000,,,,,,,-10.629999,,,,,,,-9.505536,-10.629999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800000669","Nodes","669",21.000000,31.128135,"DDS demands","Known Flow",446699.387707,114309.058315,,0.000000,,,,,,,-4.980000,,,,,,,-4.453205,-4.980000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800001882","Nodes","1882",21.000000,26.210326,"DDS demands","Known Flow",445069.012263,114064.558248,,0.000000,,,,,,,-1.299999,,,,,,,-1.162483,-1.299999,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800001881","Nodes","1881",21.000000,26.176535,"DDS demands","Known Flow",445135.381325,114024.056098,,0.000000,,,,,,,-1.760000,,,,,,,-1.573823,-1.760000,,"",,,,,,,"D1 PROFILE",,,,,,
"82004800004501","Nodes","4501",21.000000,28.554809,"Default Known Flow Node","Known Flow",444015.261977,114014.558234,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800004500","Nodes","4500",21.000000,28.805063,"Default Known Flow Node","Known Flow",444044.540165,114006.050675,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800000129","Nodes","129",21.000000,29.508577,"DDS demands","Known Flow",444050.111010,114085.060866,,0.000000,0.000000,-6.000000,,,,,-19.470000,,,,,,,-22.775731,-25.469999,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82004800001535","Nodes","1535",21.000000,28.252619,"DDS demands","Known Flow",444049.743322,113946.840991,,0.000000,-0.280000,,-3.319999,,,,-19.149999,,,,,,,-20.343456,-22.750000,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82004800226208","Nodes","-226208",21.000000,32.787487,"Default Known Flow Node","Known Flow",443536.489803,111515.558754,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800003024","Nodes","3024",21.000000,30.005316,"Default Known Flow Node","Known Flow",443545.663340,111575.550691,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82004800226226","Nodes","-226226",21.000000,28.658308,"Default Known Flow Node","Known Flow",443562.511853,111612.807581,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
