"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82009700083518","Nodes","83518",21.000000,23.176430,"Default Known Flow Node","Known Flow",457972.140774,99416.054262,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82009700000427","Nodes","427",21.000000,23.176430,"Default Known Flow Node","Known Flow",457974.640775,99414.929262,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82009700000034","Nodes","34",21.000000,26.330472,"DDS demands","Known Flow",456484.390370,100327.679510,,0.000000,,,,,-17.950000,,,,-16.051212,-17.950000,,"",,,,,"D1 PROFILE",,,
"82009700000036","Nodes","36",21.000000,26.579902,"DDS demands","Known Flow",456546.151386,100244.508488,,0.000000,,-10.060000,,,-7.989999,,,,-16.140632,-18.050000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"82009700000039","Nodes","39",21.000000,26.088304,"DDS demands","Known Flow",456805.700371,100025.781850,,0.000000,,,,,-13.930000,,,,-12.456455,-13.930000,,"",,,,,"D1 PROFILE",,,
"82009700002309","Nodes","2309",21.000000,25.901685,"Default Known Flow Node","Known Flow",456715.015432,100045.679433,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82009700015730","Nodes","15730",21.000000,27.652628,"DDS demands","Known Flow",456892.265481,100006.054423,,0.000000,,,,,-9.580000,,,,-8.566607,-9.580000,,"",,,,,"D1 PROFILE",,,
"82009700002310","Nodes","2310",21.000000,25.942535,"Default Known Flow Node","Known Flow",456712.249922,100034.543062,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82009700000040","Nodes","40",21.000000,26.930348,"DDS demands","Known Flow",456766.095413,99961.926591,,0.000000,,,,,-19.310000,,,,-17.267347,-19.310000,,"",,,,,"D1 PROFILE",,,
"82009700000042","Nodes","42",21.000000,29.547353,"DDS demands","Known Flow",456829.515463,99876.179387,,0.000000,-2.279999,,,,-16.090000,,,,-16.426783,-18.370000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
