"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82012100001361","Nodes","1361","21.000000","23.709781","DDS demands","Known Flow","417684.754812","91982.177239","","0.000000","","","","","","","-1.970000","","","","","-1.761609","-1.970000","","","","","","","","","D1 PROFILE","","","",""
"82012100001363","Nodes","1363","21.000000","23.582441","DDS demands","Known Flow","417651.754803","91977.677238","","0.000000","","","","","","","-8.300000","","","","","-7.422008","-8.300000","","","","","","","","","D1 PROFILE","","","",""
"82012100001579","Nodes","1579","21.000000","39.337887","DDS demands","Known Flow","419494.083457","94519.421081","","0.000000","","","","","","","-8.770000","","","","","-7.842291","-8.770000","","","","","","","","","D1 PROFILE","","","",""
"82012100001576","Nodes","1576","21.000000","39.637707","DDS demands","Known Flow","419513.816472","94616.468571","","0.000000","","","","","","","-2.460000","","","","","-2.199776","-2.460000","","","","","","","","","D1 PROFILE","","","",""
"82012101465164","Nodes","P09122668, WILLOW WAY, 6.37","22.999998","44.322781","CSEP Unmatched","Known Flow","415097.954032","92331.118411","","0.000000","","","","","","","","-6.370000","","","","-5.696168","-6.370000","","","","","","","","","","DC PROFILE","","",""
"82012100002326","Nodes","P09120420, SLINN ROAD, 6","22.999998","28.026640","CSEP Unmatched","Known Flow","417174.085674","93287.408547","","0.000000","","","","","","","","-6.000000","","","","-5.365307","-6.000000","","","","","","","","","","DC PROFILE","","",""
"82012100001063","Nodes","1063","21.000000","38.911270","DDS demands","Known Flow","424111.599654","95527.842707","","0.000000","","","","","","","-19.819999","","","","","-17.723398","-19.819999","","","","","","","","","D1 PROFILE","","","",""
"82012100001065","Nodes","1065","21.000000","40.151114","DDS demands","Known Flow","423947.003296","95525.429706","","0.000000","","","","","","","-4.530000","","","","","-4.050807","-4.530000","","","","","","","","","D1 PROFILE","","","",""
"82012100001447","Nodes","1447","21.000000","40.114851","DDS demands","Known Flow","424209.881587","95538.678207","","0.000000","","-6.000000","","","","","-8.109999","","","","","-12.617414","-14.109999","","","","C2 PROFILE","","","","","D1 PROFILE","","","",""
"82012100320210","Nodes","320210","21.000000","43.490769","Default Known Flow Node","Known Flow","425077.256823","95150.803101","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001888","Nodes","1888","21.000000","42.590607","DDS demands","Known Flow","424896.509768","95052.303536","","0.000000","","","","","","","-8.399999","","","","","-7.511430","-8.399999","","","","","","","","","D1 PROFILE","","","",""
"82012100112110","Nodes","112110","21.000000","31.440839","Default Known Flow Node","Known Flow","416998.493263","92953.695717","","0.000000","","","","","","","","-12.279999","","","","-10.980995","-12.279999","","","","","","","","","","DC PROFILE","","",""
"82012100003840","Nodes","3840","21.000000","31.431611","DDS demands","Known Flow","416907.774596","92944.605609","","0.000000","","","","","","","-7.459999","","","","","-6.670865","-7.459999","","","","","","","","","D1 PROFILE","","","",""
"82012100001159","Nodes","1159","21.000000","30.395037","DDS demands","Known Flow","424545.756679","94548.052937","","0.000000","","","","","","","-3.869999","","","","","-3.460623","-3.869999","","","","","","","","","D1 PROFILE","","","",""
"82012100001161","Nodes","1161","21.000000","27.391880","DDS demands","Known Flow","424663.881711","94590.677949","","0.000000","","","","","","","-26.929999","","","","","-24.081287","-26.929999","","","","","","","","","D1 PROFILE","","","",""
"82012100001162","Nodes","1162","21.000000","25.617513","DDS demands","Known Flow","424792.575348","94629.827435","","0.000000","","","","","","","-24.379999","","","","","-21.801032","-24.379999","","","","","","","","","D1 PROFILE","","","",""
"82012104904704","Nodes","P10123889, AVON ROAD WEST, 5.08","22.999998","37.910978","CSEP Unmatched","Known Flow","414854.958988","93672.404484","","0.000000","","","","","","","","-5.079999","","","","-4.542626","-5.079999","","","","","","","","","","DC PROFILE","","",""
"82012100011476","Nodes","P10123712, AIRFIELD WAY, 14.68","22.999998","34.532759","CSEP Unmatched","Known Flow","417756.026821","93149.393185","","0.000000","","","","","","","","-14.680000","","","","-13.127118","-14.680000","","","","","","","","","","DC PROFILE","","",""
"82012100001107","Nodes","1107","21.000000","36.593252","DDS demands","Known Flow","423843.506488","94241.802854","","0.000000","","","","","","","-3.579999","","","","","-3.201299","-3.579999","","","","","","","","","D1 PROFILE","","","",""
"82012100001158","Nodes","1158","21.000000","30.179501","DDS demands","Known Flow","424534.256676","94580.052946","","0.000000","","","","","","","-1.539999","","","","","-1.377095","-1.539999","","","","","","","","","D1 PROFILE","","","",""
"82012100258510","Nodes","P10124104, GLENVILLE ROAD, 12.18","22.999998","41.249247","CSEP Unmatched","Known Flow","421807.060328","94650.585595","","0.000000","","","","","","","","-12.180000","","","","-10.891574","-12.180000","","","","","","","","","","DC PROFILE","","",""
"82012100000990","Nodes","990","21.000000","43.455541","DDS demands","Known Flow","425718.853007","95304.787015","","0.000000","","","","","","","-7.999999","","","","","-7.153743","-7.999999","","","","","","","","","D1 PROFILE","","","",""
"82012100001709","Nodes","1709","21.000000","42.820584","DDS demands","Known Flow","425753.878505","95240.478121","","0.000000","","","","","","","-15.829999","","","","","-14.155468","-15.829999","","","","","","","","","D1 PROFILE","","","",""
"82012100003342","Nodes","P08118870, MANOR ROAD, 9.42","22.999998","31.234929","CSEP DDS Matched","Known Flow","425174.301801","95896.560479","","0.000000","","","","","","","","-9.419999","","","","-8.423532","-9.419999","","","","","","","","","","DC PROFILE","","",""
"82012100001857","Nodes","1857","21.000000","39.941554","DDS demands","Known Flow","425152.084190","95162.118899","","0.000000","","","","","","","-0.600000","","","","","-0.536530","-0.600000","","","","","","","","","D1 PROFILE","","","",""
"82012100000968","Nodes","968","21.000000","40.023166","DDS demands","Known Flow","425186.007171","95165.207868","","0.000000","","","","","","","-4.839999","","","","","-4.328014","-4.839999","","","","","","","","","D1 PROFILE","","","",""
"82012100000966","Nodes","966","21.000000","40.083655","DDS demands","Known Flow","425195.756856","95202.678116","","0.000000","","","","","","","-5.249999","","","","","-4.694643","-5.249999","","","","","","","","","D1 PROFILE","","","",""
"82012100000969","Nodes","969","21.000000","39.997189","DDS demands","Known Flow","425168.006848","95217.428120","","0.000000","","","","","","","-2.460000","","","","","-2.199776","-2.460000","","","","","","","","","D1 PROFILE","","","",""
"82012100000970","Nodes","970","21.000000","39.951602","DDS demands","Known Flow","425144.009545","95174.504104","","0.000000","","","","","","","-2.300000","","","","","-2.056701","-2.300000","","","","","","","","","D1 PROFILE","","","",""
"82012100335110","Nodes","335110","21.000000","36.479334","Default Known Flow Node","Known Flow","424791.708669","96073.668737","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100002366","Nodes","2366","21.000000","37.009756","DDS demands","Known Flow","424805.977045","96139.112667","","0.000000","","","","","","","-8.660000","","","","","-7.743927","-8.660000","","","","","","","","","D1 PROFILE","","","",""
"82012100002364","Nodes","2364","21.000000","37.127824","DDS demands","Known Flow","424812.381751","96150.678374","","0.000000","","","","","","","-6.800000","","","","","-6.080681","-6.800000","","","","","","","","","D1 PROFILE","","","",""
"82012100001690","Nodes","1690","21.000000","37.033546","DDS demands","Known Flow","424500.506666","95367.178160","","0.000000","","","-5.899999","","","","-11.279999","","","","","-15.362663","-17.180000","","","","","C3 PROFILE","","","","D1 PROFILE","","","",""
"82012100001691","Nodes","1691","21.000000","32.817617","DDS demands","Known Flow","424768.892153","95479.165113","","0.000000","","","","","","","-38.419996","","","","","-34.355848","-38.419996","","","","","","","","","D1 PROFILE","","","",""
"82012100001012","Nodes","1012","21.000000","32.091079","DDS demands","Known Flow","424924.404475","95535.471720","","0.000000","","","","","","","-1.240000","","","","","-1.108830","-1.240000","","","","","","","","","D1 PROFILE","","","",""
"82012100001013","Nodes","1013","21.000000","31.798754","DDS demands","Known Flow","424998.882795","95575.801402","","0.000000","","","","","","","-26.149999","","","","","-23.383797","-26.149999","","","","","","","","","D1 PROFILE","","","",""
"82012100306191","Nodes","306191","21.000000","31.689219","Default Known Flow Node","Known Flow","424369.631631","94966.053051","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100008016","Nodes","Logger 3275, STATION ROAD","21.000000","31.716453","Val Log Post","Known Flow","424392.890795","94974.075806","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100003407","Nodes","3407","21.000000","31.719851","DDS demands","Known Flow","424395.756638","94975.178054","","0.000000","","","","-3.650000","","","-3.660000","","","","","-6.536733","-7.309999","","","","","","C4 PROFILE","","","D1 PROFILE","","","",""
"82012100001108","Nodes","1108","21.000000","35.544849","DDS demands","Known Flow","423876.619291","94253.843868","","0.000000","-9.220000","","","","","","-7.590000","","","","","-15.031803","-16.809999","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"82012100003233","Nodes","3233","21.000000","34.550122","DDS demands","Known Flow","423921.789766","94296.511877","","0.000000","","","","","","","-13.910000","","","","","-12.438570","-13.910000","","","","","","","","","D1 PROFILE","","","",""
"82012100001120","Nodes","1120","21.000000","31.822760","DDS demands","Known Flow","424011.006533","94470.802916","","0.000000","-13.590000","-13.420000","","","","","-15.109999","","","","","-37.664457","-42.120001","","","C1 PROFILE","C2 PROFILE","","","","","D1 PROFILE","","","",""
"82012100000845","Nodes","845","21.000000","27.246376","DDS demands","Known Flow","423565.756412","93197.927570","","0.000000","","","-11.039999","","","","-23.250000","","","","","-30.662732","-34.289999","","","","","C3 PROFILE","","","","D1 PROFILE","","","",""
"82012100001739","Nodes","1739","21.000000","24.758801","DDS demands","Known Flow","423755.998109","93176.147085","","0.000000","","","","","","","-23.459998","","","","","-20.978351","-23.459998","","","","","","","","","D1 PROFILE","","","",""
"82012100004019","Nodes","4019","21.000000","24.479547","Default Known Flow Node","Known Flow","423836.756486","93162.677560","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100031481","Nodes","31481","21.000000","31.168426","Default Known Flow Node","Known Flow","423313.506343","93357.052613","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100541490","Nodes","541490","21.000000","31.168426","Default Known Flow Node","Known Flow","423313.006343","93354.927613","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100051481","Nodes","51481","21.000000","32.268900","Default Known Flow Node","Known Flow","423292.006338","93362.427615","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100009010","Nodes","","21.000000","44.945804","Daily Metered Site","Known Flow","417338.504718","93518.677657","","0.000000","","-55.029996","","","","","","","","","","-49.208809","-55.029996","","","","C2 PROFILE","","","","","","","","",""
"82012100061490","Nodes","61490","21.000000","32.268900","Default Known Flow Node","Known Flow","423290.631337","93358.552614","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100000839","Nodes","839","21.000000","33.801974","DDS demands","Known Flow","423262.256329","93370.427617","","0.000000","","","","","","","-11.390000","","","","","-10.185142","-11.390000","","","","","","","","","D1 PROFILE","","","",""
"82012100000836","Nodes","836","21.000000","37.800598","DDS demands","Known Flow","423233.381322","93662.177696","","0.000000","","","","","","","-14.749999","","","","","-13.189713","-14.749999","","","","","","","","","D1 PROFILE","","","",""
"82012100001668","Nodes","1668","21.000000","35.336641","DDS demands","Known Flow","423490.540060","93615.033396","","0.000000","","","","","","","-26.030000","","","","","-23.276492","-26.030000","","","","","","","","","D1 PROFILE","","","",""
"82012100001087","Nodes","1087","21.000000","34.407254","DDS demands","Known Flow","423644.256433","93572.677672","","0.000000","","","","","","","-15.760000","","","","","-14.092874","-15.760000","","","","","","","","","D1 PROFILE","","","",""
"82012100001546","Nodes","1546","21.000000","44.764743","Default Known Flow Node","Known Flow","423117.756290","93965.802779","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001544","Nodes","1544","21.000000","44.641821","Default Known Flow Node","Known Flow","423140.594194","93946.117261","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012104904958","Nodes","4904958","21.000000","44.623036","Default Known Flow Node","Known Flow","423178.147181","93897.702838","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001684","Nodes","1684","21.000000","41.195695","DDS demands","Known Flow","423885.381499","95126.803095","","0.000000","","","","","","","-5.300000","","","","","-4.739355","-5.300000","","","","","","","","","D1 PROFILE","","","",""
"82012100001685","Nodes","1685","21.000000","41.181649","DDS demands","Known Flow","423881.600933","95164.234683","","0.000000","","","","","","","-6.239999","","","","","-5.579919","-6.239999","","","","","","","","","D1 PROFILE","","","",""
"82012100001686","Nodes","1686","21.000000","41.173442","DDS demands","Known Flow","423917.381897","95125.423175","","0.000000","","","","","","","-1.609999","","","","","-1.439690","-1.609999","","","","","","","","","D1 PROFILE","","","",""
"82012100003545","Nodes","3545","21.000000","42.278233","DDS demands","Known Flow","423263.631330","94746.427991","","0.000000","-4.039999","","","","","","-17.320000","","","","","-19.100494","-21.359999","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"82012100000737","Nodes","737","21.000000","43.024330","DDS demands","Known Flow","423420.777694","94716.749799","","0.000000","-5.179999","","","","","","-5.400000","","-15.999999","","","-23.768311","-26.579998","","","C1 PROFILE","","","","","","D1 PROFILE","","I2 PROFILE","",""
"82012100000738","Nodes","738","21.000000","40.882676","Default Known Flow Node","Known Flow","423512.756398","94703.427980","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100000857","Nodes","857","21.000000","44.948500","Default Known Flow Node","Known Flow","423109.006288","93959.552777","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001550","Nodes","1550","21.000000","43.944394","Default Known Flow Node","Known Flow","423118.497522","93897.183176","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100000858","Nodes","858","21.000000","42.933298","DDS demands","Known Flow","423127.506293","93831.677743","","0.000000","-6.000000","","","","","","-20.879998","","","","","-24.036575","-26.879997","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"82012100000821","Nodes","821","21.000000","41.985872","DDS demands","Known Flow","422991.256256","93970.427780","","0.000000","","","","","","","-9.090000","","","","","-8.128440","-9.090000","","","","","","","","","D1 PROFILE","","","",""
"82012100001653","Nodes","1653","21.000000","39.108522","DDS demands","Known Flow","422994.973551","93815.742521","","0.000000","","","","","","","-30.890000","","","","","-27.622390","-30.890000","","","","","","","","","D1 PROFILE","","","",""
"82012100000822","Nodes","822","21.000000","36.891630","DDS demands","Known Flow","423025.006265","93640.177690","","0.000000","","","","","","","-19.979999","","","","","-17.866473","-19.979999","","","","","","","","","D1 PROFILE","","","",""
"82012100003582","Nodes","3582","21.000000","39.765848","Default Known Flow Node","Known Flow","422652.131163","93694.427705","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100003365","Nodes","3365","21.000000","39.817575","Default Known Flow Node","Known Flow","422650.943165","93745.671829","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100225448","Nodes","225448","21.000000","35.852966","Default Known Flow Node","Known Flow","421600.499825","93827.079067","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100441490","Nodes","441490","21.000000","35.852966","Default Known Flow Node","Known Flow","421601.130877","93825.552741","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012105514901","Nodes","5514901","21.000000","35.852966","Default Known Flow Node","Known Flow","421622.505883","93827.677741","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100008003","Nodes","8003","21.000000","30.771548","DDS demands","Known Flow","421179.373763","93452.342639","","0.000000","","","","","","","-19.219999","","","","","-17.186867","-19.219999","","","","","","","","","D1 PROFILE","","","",""
"82012100001640","Nodes","1640","21.000000","28.880072","DDS demands","Known Flow","421360.200803","93519.316274","","0.000000","","","","","","","-29.200000","","","","","-26.111162","-29.200000","","","","","","","","","D1 PROFILE","","","",""
"82012100200410","Nodes","200410","21.000000","28.713629","Default Known Flow Node","Known Flow","421413.390421","93542.259162","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001847","Nodes","1847","21.000000","37.141115","DDS demands","Known Flow","422072.006006","94582.927947","","0.000000","","","-2.880000","-12.170000","","","-15.699999","","","","","-27.497199","-30.749999","","","","","C3 PROFILE","C4 PROFILE","","","D1 PROFILE","","","",""
"82012100001636","Nodes","1636","21.000000","37.080835","DDS demands","Known Flow","422164.881031","94637.177962","","0.000000","","","","","","","-10.939999","","","","","-9.782743","-10.939999","","","","","","","","","D1 PROFILE","","","",""
"82012100002216","Nodes","2216","21.000000","37.041831","DDS demands","Known Flow","422291.756065","94693.677977","","0.000000","","","","","","","-11.180000","","","","","-9.997356","-11.180000","","","","","","","","","D1 PROFILE","","","",""
"82012100213842","Nodes","213842","21.000000","37.181549","Default Known Flow Node","Known Flow","422050.631000","94649.552965","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100008024","Nodes","Logger 3284, WALKFORD ROAD","21.000000","37.140790","Val Log Post","Known Flow","422068.250867","94591.351636","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100002182","Nodes","2182","21.000000","43.793930","DDS demands","Known Flow","421645.630890","94479.052919","","0.000000","","","","","","","-4.539999","","","","","-4.059749","-4.539999","","","","","","","","","D1 PROFILE","","","",""
"82012100002181","Nodes","2181","21.000000","43.923061","DDS demands","Known Flow","421670.129613","94487.080708","","0.000000","","","","","","","-1.350000","","","","","-1.207194","-1.350000","","","","","","","","","D1 PROFILE","","","",""
"82012100002180","Nodes","2180","21.000000","44.070370","DDS demands","Known Flow","421710.755907","94500.677925","","0.000000","","","","","","","-0.550000","","","","","-0.491819","-0.550000","","","","","","","","","D1 PROFILE","","","",""
"82012101465015","Nodes","1465015","21.000000","38.760908","Default Known Flow Node","Known Flow","419230.130232","93884.302757","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100031490","Nodes","31490","21.000000","38.803446","Default Known Flow Node","Known Flow","419293.255249","93870.302753","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100005013","Nodes","5013","21.000000","38.760908","DDS demands","Known Flow","419206.505226","93919.177766","","0.000000","","","","","","","-25.309999","","","","","-22.632654","-25.309999","","","","","","","","","D1 PROFILE","","","",""
"82012100021490","Nodes","21490","21.000000","38.760908","Default Known Flow Node","Known Flow","419228.563430","93901.437594","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100000708","Nodes","708","21.000000","41.799510","DDS demands","Known Flow","420589.505602","93277.177592","","0.000000","","","","","","","-9.029999","","","","","-8.074787","-9.029999","","","","","","","","","D1 PROFILE","","","",""
"82012100001625","Nodes","1625","21.000000","41.743155","DDS demands","Known Flow","420454.936679","93249.190510","","0.000000","","","","","","","-19.870001","","","","","-17.768111","-19.870001","","","","","","","","","D1 PROFILE","","","",""
"82012100001319","Nodes","1319","21.000000","42.104627","Default Known Flow Node","Known Flow","420298.505523","93307.677600","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100002141","Nodes","2141","21.000000","38.569323","DDS demands","Known Flow","420581.005600","93691.052704","","0.000000","","","","","","","-15.959999","","","","","-14.271717","-15.959999","","","","","","","","","D1 PROFILE","","","",""
"82012100001394","Nodes","1394","21.000000","38.567856","DDS demands","Known Flow","420651.154584","93632.172158","","0.000000","-4.590000","","","","","","-13.640000","","","","","-16.301593","-18.230000","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"82012100001397","Nodes","1397","21.000000","39.281043","DDS demands","Known Flow","420845.880672","93620.052685","","0.000000","","","","","","","-23.040000","","","","","-20.602781","-23.040000","","","","","","","","","D1 PROFILE","","","",""
"82012100000688","Nodes","688","21.000000","41.855400","DDS demands","Known Flow","420294.130522","93418.427630","","0.000000","","","","","","","-8.220000","","","","","-7.350471","-8.220000","","","","","","","","","D1 PROFILE","","","",""
"82012100000687","Nodes","687","21.000000","41.705577","DDS demands","Known Flow","420241.061853","93555.128702","","0.000000","","","","","","","-16.969999","","","","","-15.174876","-16.969999","","","","","","","","","D1 PROFILE","","","",""
"82012100001237","Nodes","1237","21.000000","41.773303","DDS demands","Known Flow","420200.630496","93428.427633","","0.000000","","","","","","","-8.319999","","","","","-7.439892","-8.319999","","","","","","","","","D1 PROFILE","","","",""
"82012100000565","Nodes","565","21.000000","37.363000","DDS demands","Known Flow","420070.105369","94437.724858","","0.000000","","","","-0.540000","","","-20.759999","","","","","-19.046840","-21.299998","","","","","","C4 PROFILE","","","D1 PROFILE","","","",""
"82012100001584","Nodes","1584","21.000000","37.048316","DDS demands","Known Flow","420112.199389","94235.000975","","0.000000","","","","","","","-28.340000","","","","","-25.342135","-28.340000","","","","","","","","","D1 PROFILE","","","",""
"82012100000566","Nodes","566","21.000000","38.486555","DDS demands","Known Flow","420131.880478","94060.052805","","0.000000","","","","","","","-18.040000","","","","","-16.131691","-18.040000","","","","","","","","","D1 PROFILE","","","",""
"82012100003884","Nodes","3884","21.000000","39.818451","DDS demands","Known Flow","418726.755095","93821.302740","","0.000000","","","","","","","-1.630000","","","","","-1.457575","-1.630000","","","","","","","","","D1 PROFILE","","","",""
"82012100003886","Nodes","3886","21.000000","39.577891","DDS demands","Known Flow","418737.774475","93851.769211","","0.000000","","","","","","","-3.170000","","","","","-2.834670","-3.170000","","","","","","","","","D1 PROFILE","","","",""
"82012100003887","Nodes","3887","21.000000","39.496776","DDS demands","Known Flow","418713.660995","93847.838180","","0.000000","","","","","","","-0.669999","","","","","-0.599125","-0.669999","","","","","","","","","D1 PROFILE","","","",""
"82012100003148","Nodes","3148","21.000000","39.436312","DDS demands","Known Flow","418694.755087","93857.427750","","0.000000","","","","","","","-2.920000","","","","","-2.611116","-2.920000","","","","","","","","","D1 PROFILE","","","",""
"82012104904969","Nodes","4904969","21.000000","40.568592","Default Known Flow Node","Known Flow","418948.064929","92997.880768","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012104904601","Nodes","4904601","21.000000","40.514965","Default Known Flow Node","Known Flow","418997.252147","92938.181152","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100000625","Nodes","625","21.000000","40.581524","DDS demands","Known Flow","418935.880152","93011.927519","","0.000000","","","","","","","-10.100000","","","","","-9.031600","-10.100000","","","","","","","","","D1 PROFILE","","","",""
"82012100000639","Nodes","639","21.000000","28.931322","DDS demands","Known Flow","418836.365109","92333.860570","","0.000000","","","","","","","-32.860001","","","","","-29.384002","-32.860001","","","","","","","","","D1 PROFILE","","","",""
"82012100008012","Nodes","Logger 3270, AVON RUN ROAD","21.000000","30.126565","Val Log Post","Known Flow","418953.675011","92399.268430","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100000640","Nodes","640","21.000000","30.182663","DDS demands","Known Flow","418958.102393","92404.326656","","0.000000","","","","","","","-6.939999","","","","","-6.205872","-6.939999","","","","","","","","","D1 PROFILE","","","",""
"82012100000035","Nodes","AIRFIELD WAY, RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","418098.754924","93153.052558","","429.999990","","","","","","","","","","","","38.192041","42.709998","","","","","","","","","","","","",""
"82012100002984","Nodes","2984","21.000000","49.953153","DDS demands","Known Flow","418115.340386","93151.473344","","0.000000","-30.549999","","","","","","","","","","","-27.318357","-30.549999","","","C1 PROFILE","","","","","","","","","",""
"82012100002985","Nodes","2985","21.000000","49.895249","DDS demands","Known Flow","418157.879940","93116.552548","","0.000000","","","","","","","","","-9.289999","","","-8.307284","-9.289999","","","","","","","","","","","I2 PROFILE","",""
"82012100000316","Nodes","316","21.000000","29.313809","DDS demands","Known Flow","417732.616853","93832.194079","","0.000000","","","","","","","-16.889998","","","","","-15.103339","-16.889998","","","","","","","","","D1 PROFILE","","","",""
"82012100551490","Nodes","551490","21.000000","29.273832","Default Known Flow Node","Known Flow","417678.129461","93824.650502","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012104904730","Nodes","4904730","21.000000","29.270506","Default Known Flow Node","Known Flow","417673.500390","93824.709849","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001491","Nodes","1491","21.000000","30.602804","Default Known Flow Node","Known Flow","417051.938004","92812.023230","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001492","Nodes","1492","21.000000","30.501028","Default Known Flow Node","Known Flow","417055.875044","92793.187196","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012101463173","Nodes","1463173","21.000000","29.273832","Default Known Flow Node","Known Flow","417667.129807","93775.677727","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100005052","Nodes","5052","21.000000","30.418677","Default Known Flow Node","Known Flow","417060.605742","92774.544713","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100005051","Nodes","5051","21.000000","31.115700","DDS demands","Known Flow","417046.129638","92898.677489","","0.000000","","","","","","","-1.820000","","","","","-1.627476","-1.820000","","","","","","","","","D1 PROFILE","","","",""
"82012100000332","Nodes","332","21.000000","31.382129","DDS demands","Known Flow","416637.931528","92938.294924","","0.000000","","","","","","","-5.940000","","","","","-5.311654","-5.940000","","","","","","","","","D1 PROFILE","","","",""
"82012100000337","Nodes","337","21.000000","30.628686","DDS demands","Known Flow","416717.440523","92944.197720","","0.000000","","","","","","","-8.479999","","-15.999999","","","-21.890453","-24.479999","","","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"82012100003483","Nodes","3483","21.000000","31.381687","DDS demands","Known Flow","416719.754549","92943.802501","","0.000000","-11.300000","","","","","","-10.189999","","","","","-19.216742","-21.489999","","","C1 PROFILE","","","","","","D1 PROFILE","","","",""
"82012100209992","Nodes","209992","21.000000","31.449779","Default Known Flow Node","Known Flow","417042.129637","92955.302504","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100003850","Nodes","3850","21.000000","31.618965","Default Known Flow Node","Known Flow","417086.374649","92962.865506","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"82012100001493","Nodes","1493","21.000000","31.703156","Default Known Flow Node","Known Flow","417099.129652","92965.052507","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
