"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"82011700000147","Nodes","147",21.000000,28.848298,"DDS demands","Known Flow",367715.368547,118746.020461,,0.000000,,,-11.430000,,,,-10.220911,-11.430000,,"",,,"D1 PROFILE",,,
"82011700000031","Nodes","31",21.000000,27.484463,"DDS demands","Known Flow",367745.322418,118661.763475,,0.000000,,,-5.229999,,,,-4.676759,-5.229999,,"",,,"D1 PROFILE",,,
"82011700000032","Nodes","32",21.000000,27.301919,"DDS demands","Known Flow",367747.083410,118643.847302,,0.000000,-4.980000,,-2.339999,,,,-6.545675,-7.320000,,"","C1 PROFILE",,"D1 PROFILE",,,
"82011700000033","Nodes","33",21.000000,26.220485,"DDS demands","Known Flow",367815.925506,118643.848424,,0.000000,,-6.000000,,,,,-5.365307,-6.000000,,"",,"C4 PROFILE",,,,
"82011700000051","Nodes","51",21.000000,33.392895,"DDS demands","Known Flow",367342.953049,118586.403731,,0.000000,,-8.159999,-4.289999,,,,-11.133012,-12.449999,,"",,"C4 PROFILE","D1 PROFILE",,,
"82011700000074","Nodes","P00096975, Cheriton, 4.86",22.999998,37.044182,"CSEP DDS Matched","Known Flow",367177.565071,118728.526986,,0.000000,,,-11.109999,-4.860000,,,-14.280659,-15.970000,,"",,,"D1 PROFILE","DC PROFILE",,
"82011700008012","Nodes","8012",21.000000,33.392895,"Default Known Flow Node","Known Flow",367352.377644,118575.749842,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000050","Nodes","50",21.000000,33.053740,"DDS demands","Known Flow",367370.779121,118587.525479,,0.000000,,,-7.610000,,,,-6.804998,-7.610000,,"",,,"D1 PROFILE",,,
"82011700000075","Nodes","75",21.000000,34.511253,"DDS demands","Known Flow",367420.510134,118735.950519,,0.000000,,,-8.800000,,,,-7.869117,-8.800000,,"",,,"D1 PROFILE",,,
"82011700000049","Nodes","49",21.000000,31.978651,"DDS demands","Known Flow",367460.380001,118619.525072,,0.000000,-4.249999,,,,,,-3.800425,-4.249999,,"","C1 PROFILE",,,,,
"82011700000152","Nodes","152",21.000000,31.730816,"DDS demands","Known Flow",367489.288153,118626.702489,,0.000000,,,-1.630000,,,,-1.457575,-1.630000,,"",,,"D1 PROFILE",,,
"82011700000048","Nodes","48",21.000000,30.547240,"DDS demands","Known Flow",367589.489180,118620.944488,,0.000000,-6.480000,-7.889999,-13.950000,,,,-25.324251,-28.320000,,"","C1 PROFILE","C4 PROFILE","D1 PROFILE",,,
"82011700000072","Nodes","72",21.000000,41.251910,"DDS demands","Known Flow",367162.868821,119069.032278,,0.000000,,,-15.180000,,,,-13.574228,-15.180000,,"",,,"D1 PROFILE",,,
"82011700000080","Nodes","80",21.000000,32.942547,"DDS demands","Known Flow",367755.010781,119486.223228,,0.000000,,,-10.960000,,,,-9.800629,-10.960000,,"",,,"D1 PROFILE",,,
"82011700000009","Nodes","9",21.000000,32.973292,"DDS demands","Known Flow",367747.849223,119527.665735,,0.000000,,,-0.620000,,,,-0.554415,-0.620000,,"",,,"D1 PROFILE",,,
"82011700001008","Nodes","1008",21.000000,37.473437,"DDS demands","Known Flow",367151.276061,118851.046550,,0.000000,,,-1.059999,,,,-0.947870,-1.059999,,"",,,"D1 PROFILE",,,
"82011700000123","Nodes","123",21.000000,37.401392,"DDS demands","Known Flow",367188.012834,118900.659702,,0.000000,,,-8.749999,,,,-7.824406,-8.749999,,"",,,"D1 PROFILE",,,
"82011700000106","Nodes","106",21.000000,37.557355,"DDS demands","Known Flow",367087.362044,118849.182550,,0.000000,,,-9.000000,,,,-8.047961,-9.000000,,"",,,"D1 PROFILE",,,
"82011700000007","Nodes","7",21.000000,31.254559,"DDS demands","Known Flow",367526.701531,119248.838805,,0.000000,,,-15.010000,,,-17.410000,-28.990545,-32.420001,,"",,,"D1 PROFILE",,,"I2 PROFILE"
"82011700001007","Nodes","1007",21.000000,31.380417,"DDS demands","Known Flow",367496.650155,119289.039670,,0.000000,,,-1.059999,,,,-0.947870,-1.059999,,"",,,"D1 PROFILE",,,
"82011700001006","Nodes","1006",21.000000,24.809634,"Default Known Flow Node","Known Flow",367741.226760,118545.352037,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700001004","Nodes","1004",21.000000,28.937230,"DDS demands","Known Flow",367662.247274,118636.320442,,0.000000,-1.339999,,,,,,-1.198251,-1.339999,,"","C1 PROFILE",,,,,
"82011700000076","Nodes","76",21.000000,33.700535,"DDS demands","Known Flow",367663.260597,119029.463205,,0.000000,,,-8.529999,,,,-7.627678,-8.529999,,"",,,"D1 PROFILE",,,
"82011700001000","Nodes","1000",21.000000,33.479576,"DDS demands","Known Flow",367659.185199,119075.531612,,0.000000,,,-10.759999,,,,-9.621784,-10.759999,,"",,,"D1 PROFILE",,,
"82011700000112","Nodes","112",21.000000,33.244998,"DDS demands","Known Flow",367649.142016,119183.551399,,0.000000,,,-7.770000,,,,-6.948073,-7.770000,,"",,,"D1 PROFILE",,,
"82011700000041","Nodes","41",21.000000,25.078667,"DDS demands","Known Flow",367779.038725,118587.995659,,0.000000,,,-9.829999,,,,-8.790161,-9.829999,,"",,,"D1 PROFILE",,,
"82011700000017","Nodes","17",21.000000,34.551055,"DDS demands","Known Flow",367680.350011,118908.105880,,0.000000,,-1.469999,-4.409999,,,,-5.258001,-5.879999,,"",,"C4 PROFILE","D1 PROFILE",,,
"82011700008001","Nodes","8001",21.000000,34.541623,"Default Known Flow Node","Known Flow",367669.732552,118892.940029,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000131","Nodes","131",21.000000,34.598393,"DDS demands","Known Flow",367660.884916,118883.085134,,0.000000,,-1.739999,-8.859999,,,,-9.478709,-10.599999,,"",,"C4 PROFILE","D1 PROFILE",,,
"82011700000015","Nodes","15",21.000000,34.717674,"DDS demands","Known Flow",367650.420155,118876.913608,,0.000000,,,-5.940000,,,,-5.311654,-5.940000,,"",,,"D1 PROFILE",,,
"82011700000006","Nodes","P08120202, The Tannery, 14.86",22.999998,39.057991,"CSEP DDS Matched","Known Flow",367525.829618,119075.817981,,0.000000,,,-6.599999,-14.860000,,,-19.189915,-21.459999,,"",,,"D1 PROFILE","DC PROFILE",,
"82011700000096","Nodes","96",21.000000,42.452623,"DDS demands","Known Flow",367360.814118,118715.335514,,0.000000,,,-6.449999,,,,-5.767705,-6.449999,,"",,,"D1 PROFILE",,,
"82011700000137","Nodes","137",21.000000,42.026051,"DDS demands","Known Flow",367387.340986,118742.178984,,0.000000,,,-7.869999,,,,-7.037494,-7.869999,,"",,,"D1 PROFILE",,,
"82011700000138","Nodes","138",21.000000,42.020335,"DDS demands","Known Flow",367381.193124,118805.900538,,0.000000,,,-3.309999,,,,-2.959861,-3.309999,,"",,,"D1 PROFILE",,,
"82011700000068","Nodes","68",21.000000,36.172352,"DDS demands","Known Flow",366853.103915,118812.716286,,0.000000,,,-11.709999,,,,-10.471291,-11.709999,,"",,,"D1 PROFILE",,,
"82011700000067","Nodes","67",21.000000,36.238035,"DDS demands","Known Flow",366765.463060,118801.296910,,0.000000,,,-12.119999,,,,-10.837920,-12.119999,,"",,,"D1 PROFILE",,,
"82011700000066","Nodes","66",21.000000,36.256640,"DDS demands","Known Flow",366816.633055,118869.249789,,0.000000,,,-13.569999,,,,-12.134536,-13.569999,,"",,,"D1 PROFILE",,,
"82011700000149","Nodes","P00097317, Wheathill Way, 19.39",22.999998,28.773126,"CSEP DDS Matched","Known Flow",367990.958421,118865.402473,,0.000000,,,,-19.390000,,,-17.338884,-19.390000,,"",,,,"DC PROFILE",,
"82011700000150","Nodes","150",21.000000,28.783081,"DDS demands","Known Flow",368014.838674,118912.438209,,0.000000,,,-7.849999,,,,-7.019610,-7.849999,,"",,,"D1 PROFILE",,,
"82011700000020","Nodes","20",21.000000,34.052737,"DDS demands","Known Flow",367919.489270,119018.149596,,0.000000,,,-6.869999,,,,-6.143277,-6.869999,,"",,,"D1 PROFILE",,,
"82011700000151","Nodes","151",21.000000,28.789739,"DDS demands","Known Flow",368003.913293,118837.331547,,0.000000,,,-0.950000,,,,-0.849507,-0.950000,,"",,,"D1 PROFILE",,,
"82011700000019","Nodes","19",21.000000,34.303636,"DDS demands","Known Flow",367845.932250,118912.804567,,0.000000,,,-3.810000,,,,-3.406970,-3.810000,,"",,,"D1 PROFILE",,,
"82011700000016","Nodes","16",21.000000,34.707384,"DDS demands","Known Flow",367640.327194,118784.982533,,0.000000,,,-7.699999,,,,-6.885477,-7.699999,,"",,,"D1 PROFILE",,,
"82011700008013","Nodes","8013",21.000000,29.783476,"Default Known Flow Node","Known Flow",367707.874959,118787.933098,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000145","Nodes","145",21.000000,29.795515,"DDS demands","Known Flow",367706.510212,118787.382533,,0.000000,-13.319999,-2.799999,-6.010000,,,,-19.789041,-22.130000,,"","C1 PROFILE","C4 PROFILE","D1 PROFILE",,,
"82011700000146","Nodes","146",21.000000,28.494606,"DDS demands","Known Flow",367815.431242,118813.580540,,0.000000,-3.489999,,-9.460000,,,,-11.580121,-12.950000,,"","C1 PROFILE",,"D1 PROFILE",,,
"82011700000153","Nodes","153",21.000000,31.723799,"DDS demands","Known Flow",367499.001156,118653.338497,,0.000000,,,-1.659999,,,,-1.484401,-1.659999,,"",,,"D1 PROFILE",,,
"82011700000047","Nodes","47",21.000000,30.534095,"DDS demands","Known Flow",367585.253417,118650.275680,,0.000000,,,-4.940000,,,,-4.417436,-4.940000,,"",,,"D1 PROFILE",,,
"82011700000132","Nodes","P08120071, Rosemary Street CP1, 36.09",24.000000,30.497064,"CSEP DDS Matched","Known Flow",367545.820168,118759.161525,,0.000000,,,-9.220000,-36.089999,,,-40.517013,-45.309998,,"",,,"D1 PROFILE","DC PROFILE",,
"82011700000046","Nodes","46",21.000000,30.419512,"DDS demands","Known Flow",367595.519182,118702.582510,,0.000000,,,-5.409999,,,,-4.837718,-5.409999,,"",,,"D1 PROFILE",,,
"82011700000142","Nodes","142",21.000000,25.419309,"DDS demands","Known Flow",367913.142268,118840.680548,,0.000000,,,-7.960000,,,,-7.117974,-7.960000,,"",,,"D1 PROFILE",,,
"82011700000144","Nodes","144",21.000000,25.369768,"DDS demands","Known Flow",367883.872260,118903.168565,,0.000000,,,-3.029999,,,,-2.709480,-3.029999,,"",,,"D1 PROFILE",,,
"82011700000143","Nodes","143",21.000000,25.414682,"DDS demands","Known Flow",367868.974256,118832.438545,,0.000000,,,-1.150000,,,,-1.028350,-1.150000,,"",,,"D1 PROFILE",,,
"82011700000038","Nodes","38",21.000000,25.661430,"DDS demands","Known Flow",367914.502269,118807.778539,,0.000000,,,-3.450000,,,,-3.085051,-3.450000,,"",,,"D1 PROFILE",,,
"82011700000037","Nodes","37",21.000000,25.663442,"DDS demands","Known Flow",367906.320266,118773.108529,,0.000000,,,-10.159999,,,,-9.085253,-10.159999,,"",,,"D1 PROFILE",,,
"82011700000039","Nodes","39",21.000000,25.659723,"DDS demands","Known Flow",367844.240250,118741.132521,,0.000000,,,-4.750000,,,,-4.247535,-4.750000,,"",,,"D1 PROFILE",,,
"82011700000036","Nodes","36",21.000000,25.672641,"DDS demands","Known Flow",367922.006271,118717.549514,,0.000000,,,-11.069999,,,,-9.898992,-11.069999,,"",,,"D1 PROFILE",,,
"82011700000040","Nodes","40",21.000000,25.525421,"DDS demands","Known Flow",368032.794301,118780.232531,,0.000000,,,-7.179999,,,,-6.420484,-7.179999,,"",,,"D1 PROFILE",,,
"82011700000035","Nodes","35",21.000000,24.838321,"DDS demands","Known Flow",367909.001267,118614.203486,,0.000000,,,-10.949999,,,,-9.791686,-10.949999,,"",,,"D1 PROFILE",,,
"82011700000158","Nodes","158",21.000000,22.606712,"DDS demands","Known Flow",368019.562297,118449.649441,,0.000000,,,-1.029999,,,-40.130000,-36.806009,-41.159999,,"",,,"D1 PROFILE",,,"I2 PROFILE"
"82011700000034","Nodes","34",21.000000,25.645797,"DDS demands","Known Flow",367849.869251,118637.275492,,0.000000,,,-6.880000,,,,-6.152219,-6.880000,,"",,,"D1 PROFILE",,,
"82011700000155","Nodes","155",21.000000,23.260580,"DDS demands","Known Flow",367637.892329,118512.509341,,0.000000,-10.060000,,,,,,-8.995832,-10.060000,,"","C1 PROFILE",,,,,
"82011700000071","Nodes","71",21.000000,22.727791,"DDS demands","Known Flow",367595.247182,118482.243450,,0.000000,,,-9.999999,,,,-8.942178,-9.999999,,"",,,"D1 PROFILE",,,
"82011700000042","Nodes","42",21.000000,24.802911,"DDS demands","Known Flow",367748.892224,118545.940467,,0.000000,,,-8.779999,,,,-7.851233,-8.779999,,"",,,"D1 PROFILE",,,
"82011700008000","Nodes","8000",21.000000,22.576143,"DDS demands","Known Flow",367657.580534,118502.636736,,0.000000,,,-3.020000,,,,-2.700538,-3.020000,,"",,,"D1 PROFILE",,,
"82011700000118","Nodes","118",21.000000,22.705614,"DDS demands","Known Flow",367702.828616,118490.073444,,0.000000,,,-1.379999,,,,-1.234020,-1.379999,,"",,,"D1 PROFILE",,,
"82011700000116","Nodes","116",21.000000,22.920852,"DDS demands","Known Flow",367703.891650,118448.475676,,0.000000,,,-3.289999,,,,-2.941976,-3.289999,,"",,,"D1 PROFILE",,,
"82011700000117","Nodes","117",21.000000,22.768723,"DDS demands","Known Flow",367675.230204,118399.238428,,0.000000,,,-3.780000,,,,-3.380143,-3.780000,,"",,,"D1 PROFILE",,,
"82011700000133","Nodes","OPR 133",21.000000,23.514612,"OPR","Known Flow",367735.284169,118465.048806,,0.000000,,,-9.350000,,,,-8.360937,-9.350000,,"",,,"D1 PROFILE",,,
"82011700000045","Nodes","45",21.000000,23.427008,"DDS demands","Known Flow",367858.449253,118427.275435,,0.000000,,,-9.220000,,,,-8.244689,-9.220000,,"",,,"D1 PROFILE",,,
"82011700000044","Nodes","44",21.000000,22.985436,"DDS demands","Known Flow",367714.746214,118370.678420,,0.000000,,,-6.789999,,,,-6.071739,-6.789999,,"",,,"D1 PROFILE",,,
"82011700000115","Nodes","115",21.000000,23.566753,"DDS demands","Known Flow",367840.315708,118485.807792,,0.000000,,,-7.360000,,,,-6.581443,-7.360000,,"",,,"D1 PROFILE",,,
"82011700008005","Nodes","8005",21.000000,23.541608,"Default Known Flow Node","Known Flow",367737.421673,118472.516628,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700008011","Nodes","8011",21.000000,22.518138,"Default Known Flow Node","Known Flow",368029.540300,118439.019438,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000065","Nodes","65",21.000000,36.632092,"DDS demands","Known Flow",366890.634726,118877.283134,,0.000000,,,-20.319999,,,,-18.170506,-20.319999,,"",,,"D1 PROFILE",,,
"82011700000060","Nodes","60",21.000000,38.479224,"DDS demands","Known Flow",366986.535252,118984.516938,,0.000000,,,-10.159999,,,,-9.085253,-10.159999,,"",,,"D1 PROFILE",,,
"82011700000059","Nodes","59",21.000000,38.457698,"DDS demands","Known Flow",366997.493019,118966.680582,,0.000000,,,-3.530000,,,,-3.156589,-3.530000,,"",,,"D1 PROFILE",,,
"82011700000069","Nodes","69",21.000000,37.851319,"DDS demands","Known Flow",367015.309500,118895.868332,,0.000000,,-3.000000,-6.939999,,,,-8.888526,-9.939999,,"",,"C4 PROFILE","D1 PROFILE",,,
"82011700000124","Nodes","124",21.000000,37.265475,"DDS demands","Known Flow",367206.616076,118829.433545,,0.000000,,,-5.260000,,,,-4.703586,-5.260000,,"",,,"D1 PROFILE",,,
"82011700000085","Nodes","85",21.000000,37.560811,"DDS demands","Known Flow",367229.107082,118917.163568,,0.000000,,,-10.889999,,,,-9.738032,-10.889999,,"",,,"D1 PROFILE",,,
"82011700000105","Nodes","105",21.000000,37.447547,"DDS demands","Known Flow",367196.992970,118905.717725,,0.000000,,,-2.660000,,,,-2.378619,-2.660000,,"",,,"D1 PROFILE",,,
"82011700000073","Nodes","73",21.000000,37.392852,"DDS demands","Known Flow",367187.843284,118958.001421,,0.000000,,,-9.390000,,,,-8.396706,-9.390000,,"",,,"D1 PROFILE",,,
"82011700000109","Nodes","109",21.000000,37.699975,"DDS demands","Known Flow",367031.485028,118869.909556,,0.000000,,,-1.490000,,,,-1.332384,-1.490000,,"",,,"D1 PROFILE",,,
"82011700000070","Nodes","70",21.000000,37.477280,"DDS demands","Known Flow",367081.187106,118808.332946,,0.000000,-16.809999,,-9.699999,,,,-23.705717,-26.509999,,"","C1 PROFILE",,"D1 PROFILE",,,
"82011700000107","Nodes","107",21.000000,37.360025,"DDS demands","Known Flow",367182.434833,118947.314791,,0.000000,,,-1.690000,,,,-1.511228,-1.690000,,"",,,"D1 PROFILE",,,
"82011700000108","Nodes","108",21.000000,37.208804,"DDS demands","Known Flow",367097.947046,118911.249567,,0.000000,,,-6.869999,,,,-6.143277,-6.869999,,"",,,"D1 PROFILE",,,
"82011700000084","Nodes","84",21.000000,39.145069,"DDS demands","Known Flow",367284.947097,118945.447576,,0.000000,,,-7.010000,,,,-6.268468,-7.010000,,"",,,"D1 PROFILE",,,
"82011700000098","Nodes","98",21.000000,39.349431,"DDS demands","Known Flow",367258.837266,118722.780217,,0.000000,,,-2.190000,,,,-1.958337,-2.190000,,"",,,"D1 PROFILE",,,
"82011700000099","Nodes","99",21.000000,39.235480,"DDS demands","Known Flow",367263.013091,118777.279530,,0.000000,,,-4.510000,,,,-4.032922,-4.510000,,"",,,"D1 PROFILE",,,
"82011700000086","Nodes","86",21.000000,39.670645,"DDS demands","Known Flow",367306.550103,118926.049571,,0.000000,,,-7.250000,,,,-6.483080,-7.250000,,"",,,"D1 PROFILE",,,
"82011700000125","Nodes","125",21.000000,40.213420,"DDS demands","Known Flow",367313.673337,118902.352340,,0.000000,,,-2.069999,,,,-1.851031,-2.069999,,"",,,"D1 PROFILE",,,
"82011700000097","Nodes","97",21.000000,42.539500,"DDS demands","Known Flow",367303.948134,118737.848995,,0.000000,,,-3.199999,,,,-2.861497,-3.199999,,"",,,"D1 PROFILE",,,
"82011700000095","Nodes","95",21.000000,43.834627,"DDS demands","Known Flow",367310.215067,118730.896240,,0.000000,,,-4.369999,,,,-3.907732,-4.369999,,"",,,"D1 PROFILE",,,
"82011700000003","Nodes","Plover Road DG, Constant/Seasonal, Site ID 3067",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",367297.455346,118718.263392,,852.999987,,,,,,,315.997707,353.378855,,"",,,,,,
"82011700000087","Nodes","87",21.000000,40.290010,"DDS demands","Known Flow",367319.476533,118884.537956,,0.000000,,,-10.110000,,,,-9.040542,-10.110000,,"",,,"D1 PROFILE",,,
"82011700000100","Nodes","100",21.000000,40.777371,"DDS demands","Known Flow",367314.752761,118815.038588,,0.000000,,,-5.500000,,,,-4.918198,-5.500000,,"",,,"D1 PROFILE",,,
"82011700000102","Nodes","102",21.000000,40.492239,"DDS demands","Known Flow",367315.497646,118849.945751,,0.000000,,,-1.949999,,,,-1.743724,-1.949999,,"",,,"D1 PROFILE",,,
"82011700000126","Nodes","126",21.000000,40.425417,"DDS demands","Known Flow",367318.841405,118858.365164,,0.000000,,,-2.130000,,,,-1.904684,-2.130000,,"",,,"D1 PROFILE",,,
"82011700000127","Nodes","127",21.000000,40.410804,"DDS demands","Known Flow",367322.772108,118835.788546,,0.000000,,,-2.640000,,,,-2.360735,-2.640000,,"",,,"D1 PROFILE",,,
"82011700000104","Nodes","104",21.000000,38.585695,"DDS demands","Known Flow",367408.740131,118879.790558,,0.000000,,,-14.089999,,,,-12.599530,-14.089999,,"",,,"D1 PROFILE",,,
"82011700000122","Nodes","122",21.000000,39.231321,"DDS demands","Known Flow",367464.540559,118986.591806,,0.000000,-524.830008,,-13.060000,,,-160.089990,-624.146182,-697.979994,,"","C1 PROFILE",,"D1 PROFILE",,,"I2 PROFILE"
"82011700000010","Nodes","10",21.000000,39.253763,"DDS demands","Known Flow",367465.586525,118987.955507,,0.000000,,,,,,-6.000000,-5.365307,-6.000000,,"",,,,,,"I2 PROFILE"
"82011700000103","Nodes","103",21.000000,40.428820,"DDS demands","Known Flow",367279.489096,118836.783547,,0.000000,,,-3.960000,,,,-3.541102,-3.960000,,"",,,"D1 PROFILE",,,
"82011700000063","Nodes","63",21.000000,37.535237,"DDS demands","Known Flow",366902.388029,119059.588798,,0.000000,,,-9.479999,,,,-8.477185,-9.479999,,"",,,"D1 PROFILE",,,
"82011700008004","Nodes","8004",21.000000,38.539306,"Default Known Flow Node","Known Flow",366979.806014,118999.875591,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000159","Nodes","159",21.000000,37.544554,"DDS demands","Known Flow",366847.076978,119155.933633,,0.000000,,,-3.700000,,,,-3.308606,-3.700000,,"",,,"D1 PROFILE",,,
"82011700000088","Nodes","88",21.000000,39.537667,"DDS demands","Known Flow",367374.200122,119016.579596,,0.000000,,,-3.729999,,,,-3.335432,-3.729999,,"",,,"D1 PROFILE",,,
"82011700000140","Nodes","140",21.000000,40.912881,"DDS demands","Known Flow",367420.718581,119023.597907,,0.000000,,,-3.940000,,,,-3.523218,-3.940000,,"",,,"D1 PROFILE",,,
"82011700000058","Nodes","58",21.000000,44.905990,"DDS demands","Known Flow",367103.818048,119289.241670,,0.000000,,,-1.379999,,,,-1.234020,-1.379999,,"",,,"D1 PROFILE",,,
"82011700000057","Nodes","57",21.000000,44.625309,"DDS demands","Known Flow",367222.961081,119329.689681,,0.000000,,,-4.419999,,,,-3.952443,-4.419999,,"",,,"D1 PROFILE",,,
"82011700000110","Nodes","110",21.000000,40.791192,"DDS demands","Known Flow",367263.048091,119045.994604,,0.000000,,,-4.030000,,,,-3.603698,-4.030000,,"",,,"D1 PROFILE",,,
"82011700008002","Nodes","8002",21.000000,41.034299,"Default Known Flow Node","Known Flow",367191.043816,119016.857380,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000056","Nodes","56",21.000000,44.371048,"DDS demands","Known Flow",367306.472362,119151.676483,,0.000000,,,-2.750000,,-24.479999,,-24.349553,-27.229998,,"",,,"D1 PROFILE",,"DH PROFILE",
"82011700000083","Nodes","83",21.000000,39.347717,"DDS demands","Known Flow",367261.815290,119002.745370,,0.000000,,,-12.870000,,,,-11.508585,-12.870000,,"",,,"D1 PROFILE",,,
"82011700000054","Nodes","54",21.000000,44.375885,"DDS demands","Known Flow",367316.691106,119131.416627,,0.000000,,,-13.109999,,,,-11.723196,-13.109999,,"",,,"D1 PROFILE",,,
"82011700000154","Nodes","154",21.000000,44.096511,"DDS demands","Known Flow",367339.092112,119103.126619,,0.000000,,,-1.519999,,,,-1.359211,-1.519999,,"",,,"D1 PROFILE",,,
"82011700000001","Nodes","Wick Road DG, Profiled, Tel, Site ID 3968",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",367330.135197,119109.105458,,6247.000089,,,,,,,1402.474529,1568.381162,,"",,,,,,
"82011700000053","Nodes","53",21.000000,43.153277,"DDS demands","Known Flow",367362.611119,119078.041612,,0.000000,,,-13.650000,,,,-12.206074,-13.650000,,"",,,"D1 PROFILE",,,
"82011700000141","Nodes","141",21.000000,40.554134,"DDS demands","Known Flow",367467.459147,119074.725611,,0.000000,,,-7.349999,,,,-6.572501,-7.349999,,"",,,"D1 PROFILE",,,
"82011700000128","Nodes","128",21.000000,31.030810,"DDS demands","Known Flow",367536.142166,119424.585707,,0.000000,,,-4.689999,,,,-4.193881,-4.689999,,"",,,"D1 PROFILE",,,
"82011700008003","Nodes","8003",21.000000,33.183589,"Default Known Flow Node","Known Flow",367661.499700,119213.208349,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82011700000077","Nodes","77",21.000000,33.095637,"DDS demands","Known Flow",367660.983200,119271.389665,,0.000000,,,-4.010000,,,,-3.585814,-4.010000,,"",,,"D1 PROFILE",,,
"82011700000008","Nodes","8",21.000000,32.890108,"DDS demands","Known Flow",367663.443973,119357.331334,,0.000000,,,-15.120000,,,,-13.520574,-15.120000,,"",,,"D1 PROFILE",,,
"82011700000130","Nodes","130",21.000000,32.497329,"Default Known Flow Node","Known Flow",367590.453633,119322.132230,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
