"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82620900001001","Nodes",,21.000000,29.292315,"Default Known Flow Node","Known Flow",394737.105048,95158.195410,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900008003","Nodes","P07111703, Wareham Road, 40.60",24.000000,32.849809,"CSEP DDS Matched","Known Flow",394527.076546,94967.221464,,0.000000,,,,,,-40.600000,,,,-36.305245,-40.600000,,"",,,,,,"DC PROFILE",,,
"82620900000563","Nodes","P07114011, Huntick Estate Plots 1-14, 20.86",22.999998,29.258230,"CSEP DDS Matched","Known Flow",394737.348462,95147.501651,,0.000000,,,,,,-20.860001,,,,-18.653386,-20.860001,,"",,,,,,"DC PROFILE",,,
"82620900001035","Nodes",,21.000000,34.582000,"DDS demands","Known Flow",394219.424447,95531.026575,,0.000000,,,,,-12.579999,,,,,-11.249261,-12.579999,,"",,,,,"D1 PROFILE",,,,
"82620900001039","Nodes",,21.000000,33.606316,"Default Known Flow Node","Known Flow",394028.715288,95571.580316,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001054","Nodes",,21.000000,31.428321,"Default Known Flow Node","Known Flow",394415.232143,95988.368634,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001065","Nodes",,21.000000,36.054825,"Default Known Flow Node","Known Flow",394268.642678,95616.345549,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001099","Nodes",,21.000000,27.486695,"Default Known Flow Node","Known Flow",394538.500513,94611.468955,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001108","Nodes",,21.000000,31.090905,"Default Known Flow Node","Known Flow",394655.283434,95098.561877,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001111","Nodes",,21.000000,30.993723,"Default Known Flow Node","Known Flow",394658.766369,95080.932883,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001123","Nodes",,21.000000,41.351441,"Default Known Flow Node","Known Flow",394770.628577,95418.423174,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001174","Nodes",,21.000000,30.005813,"Default Known Flow Node","Known Flow",394690.152325,95145.796610,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001204","Nodes",,21.000000,29.277564,"Default Known Flow Node","Known Flow",394739.470863,95161.561692,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001207","Nodes",,21.000000,29.277301,"Default Known Flow Node","Known Flow",394738.647568,95157.630103,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001221","Nodes",,21.000000,38.329100,"Default Known Flow Node","Known Flow",394553.256795,95569.430907,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001228","Nodes",,21.000000,31.891928,"Default Known Flow Node","Known Flow",394772.379993,95978.536248,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001238","Nodes",,21.000000,31.891928,"Default Known Flow Node","Known Flow",394783.240242,95975.113900,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001241","Nodes",,21.000000,31.935505,"Default Known Flow Node","Known Flow",394784.808580,95974.616326,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001254","Nodes",,21.000000,21.964152,"Default Known Flow Node","Known Flow",394474.980749,96691.307409,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001255","Nodes",,21.000000,21.882256,"Default Known Flow Node","Known Flow",394477.291497,96764.296541,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900001256","Nodes",,21.000000,21.793894,"Default Known Flow Node","Known Flow",394463.945493,96764.783541,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000003","Nodes",,21.000000,38.319928,"Default Known Flow Node","Known Flow",394552.639517,95571.677216,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000720","Nodes",,21.000000,28.512647,"Default Known Flow Node","Known Flow",394764.176383,95147.313220,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900002987","Nodes",,21.000000,28.717237,"Default Known Flow Node","Known Flow",394765.836212,95129.399858,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000200","Nodes",,21.000000,26.721122,"Default Known Flow Node","Known Flow",394499.668503,94484.026920,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000209","Nodes",,21.000000,33.405400,"Default Known Flow Node","Known Flow",394058.657383,95360.549159,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000210","Nodes",,21.000000,33.436068,"Default Known Flow Node","Known Flow",394165.919412,95397.624169,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000212","Nodes",,21.000000,35.146091,"Default Known Flow Node","Known Flow",394258.876437,95340.440153,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000213","Nodes",,21.000000,35.603822,"Default Known Flow Node","Known Flow",394276.183442,95499.154196,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000216","Nodes",,21.000000,34.717522,"Default Known Flow Node","Known Flow",394182.226416,95255.664130,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000217","Nodes",,21.000000,35.163857,"Default Known Flow Node","Known Flow",394326.583456,95327.336150,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000219","Nodes",,21.000000,33.202922,"Default Known Flow Node","Known Flow",394048.407380,95330.607150,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000222","Nodes",,21.000000,33.565734,"Default Known Flow Node","Known Flow",394074.805387,95610.365227,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000225","Nodes",,21.000000,33.445824,"Default Known Flow Node","Known Flow",394142.278406,95390.413167,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000227","Nodes",,21.000000,31.901261,"Default Known Flow Node","Known Flow",394026.653374,95007.801063,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000229","Nodes",,21.000000,32.467255,"Default Known Flow Node","Known Flow",394093.797777,95163.441395,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000230","Nodes",,21.000000,33.730338,"Default Known Flow Node","Known Flow",394112.590397,95589.131221,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000231","Nodes",,21.000000,33.727483,"Default Known Flow Node","Known Flow",394111.047397,95586.583220,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000256","Nodes",,21.000000,33.564139,"Default Known Flow Node","Known Flow",394073.848994,95610.920109,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000233","Nodes",,21.000000,34.541886,"Default Known Flow Node","Known Flow",394216.976426,95532.307205,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000234","Nodes",,21.000000,34.541886,"Default Known Flow Node","Known Flow",394234.415431,95538.112207,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000237","Nodes",,21.000000,33.606230,"Default Known Flow Node","Known Flow",394025.174374,95570.734216,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000239","Nodes",,21.000000,33.733837,"Default Known Flow Node","Known Flow",394150.996408,95668.746242,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000242","Nodes",,21.000000,34.348265,"Default Known Flow Node","Known Flow",394233.281430,95669.565243,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000245","Nodes",,21.000000,34.541886,"Default Known Flow Node","Known Flow",394289.052445,95565.928214,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000224","Nodes",,21.000000,33.720355,"Default Known Flow Node","Known Flow",394090.620391,95477.969190,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000248","Nodes",,21.000000,33.372788,"Default Known Flow Node","Known Flow",393947.687353,95723.007257,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000250","Nodes",,21.000000,33.898997,"Default Known Flow Node","Known Flow",394132.730403,95551.992211,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000236","Nodes",,21.000000,34.675756,"Default Known Flow Node","Known Flow",394259.824438,95716.370255,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000252","Nodes",,21.000000,31.498509,"Default Known Flow Node","Known Flow",394413.415479,95983.611328,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000270","Nodes",,21.000000,34.191670,"Default Known Flow Node","Known Flow",394194.936420,95542.516208,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000258","Nodes",,21.000000,34.105620,"Default Known Flow Node","Known Flow",394205.621423,95601.761224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000247","Nodes",,21.000000,33.875071,"Default Known Flow Node","Known Flow",394138.844405,95478.163191,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000263","Nodes",,21.000000,36.054825,"Default Known Flow Node","Known Flow",394265.531439,95616.096228,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000264","Nodes",,21.000000,36.054825,"Default Known Flow Node","Known Flow",394288.918445,95657.144239,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000274","Nodes",,21.000000,34.098233,"Default Known Flow Node","Known Flow",394201.343530,95660.845313,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000271","Nodes",,21.000000,33.733837,"Default Known Flow Node","Known Flow",394140.564405,95668.789242,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000275","Nodes",,21.000000,35.608914,"Default Known Flow Node","Known Flow",394276.015442,95501.422197,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000277","Nodes",,21.000000,36.054825,"Default Known Flow Node","Known Flow",394305.058742,95596.166488,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000276","Nodes",,21.000000,36.054825,"Default Known Flow Node","Known Flow",394241.381433,95596.505223,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000278","Nodes",,21.000000,31.585825,"Default Known Flow Node","Known Flow",394435.697485,94752.313993,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000280","Nodes",,21.000000,26.721710,"Default Known Flow Node","Known Flow",394504.799504,94505.552926,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000282","Nodes",,21.000000,32.431054,"Default Known Flow Node","Known Flow",394446.524488,94848.641019,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000207","Nodes",,21.000000,32.076944,"Default Known Flow Node","Known Flow",394441.085487,94774.192999,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000286","Nodes",,21.000000,23.167247,"Default Known Flow Node","Known Flow",394721.511563,94781.184001,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000290","Nodes",,21.000000,23.561166,"Default Known Flow Node","Known Flow",394819.289590,94886.644030,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000296","Nodes",,21.000000,31.631608,"Default Known Flow Node","Known Flow",394425.275019,94756.248523,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000299","Nodes",,21.000000,27.486695,"Default Known Flow Node","Known Flow",394537.994533,94610.180976,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000205","Nodes",,21.000000,31.726139,"Default Known Flow Node","Known Flow",394428.033483,94762.011996,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000297","Nodes",,21.000000,32.219141,"Default Known Flow Node","Known Flow",394443.459488,94779.904001,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000298","Nodes",,21.000000,32.219141,"Default Known Flow Node","Known Flow",394437.615486,94782.724001,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000301","Nodes",,21.000000,32.219141,"Default Known Flow Node","Known Flow",394436.052485,94783.514002,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000302","Nodes",,21.000000,35.632955,"Default Known Flow Node","Known Flow",394546.685516,95256.192130,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000304","Nodes",,21.000000,37.606703,"Default Known Flow Node","Known Flow",394632.689539,95377.918163,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000305","Nodes",,21.000000,37.261896,"Default Known Flow Node","Known Flow",394645.344542,95431.053178,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000308","Nodes",,21.000000,23.391935,"Default Known Flow Node","Known Flow",394737.237567,94882.517028,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000309","Nodes",,21.000000,31.140501,"Default Known Flow Node","Known Flow",394661.050547,95113.371091,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000311","Nodes",,21.000000,30.765704,"Default Known Flow Node","Known Flow",394692.920555,95093.945086,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000312","Nodes",,21.000000,30.721292,"Default Known Flow Node","Known Flow",394694.657556,95098.788087,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000315","Nodes",,21.000000,35.448520,"Default Known Flow Node","Known Flow",394567.444521,95232.884124,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000316","Nodes",,21.000000,35.361718,"Default Known Flow Node","Known Flow",394623.040536,95199.499115,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000321","Nodes",,21.000000,28.955287,"Default Known Flow Node","Known Flow",394755.023572,95104.543089,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000386","Nodes",,21.000000,28.717237,"Default Known Flow Node","Known Flow",394763.807575,95130.141096,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000332","Nodes",,21.000000,23.455872,"Default Known Flow Node","Known Flow",394770.846577,94949.391047,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000336","Nodes",,21.000000,39.015506,"Default Known Flow Node","Known Flow",394887.166608,95328.126150,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000338","Nodes",,21.000000,23.499682,"Default Known Flow Node","Known Flow",394776.943578,94906.242035,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000339","Nodes",,21.000000,28.955287,"Default Known Flow Node","Known Flow",394783.975580,95121.420093,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000340","Nodes",,21.000000,29.042912,"Default Known Flow Node","Known Flow",394777.511578,95125.663095,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000343","Nodes",,21.000000,38.664135,"Default Known Flow Node","Known Flow",394693.519590,95342.387559,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000310","Nodes",,21.000000,31.086109,"Default Known Flow Node","Known Flow",394655.716545,95097.039087,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000303","Nodes",,21.000000,35.541167,"Default Known Flow Node","Known Flow",394558.625519,95344.325154,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000366","Nodes",,21.000000,28.504605,"Default Known Flow Node","Known Flow",394773.071577,95148.778101,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000350","Nodes",,21.000000,28.512647,"Default Known Flow Node","Known Flow",394766.149575,95146.457100,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000351","Nodes",,21.000000,24.304526,"Default Known Flow Node","Known Flow",394813.659588,95025.282067,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000352","Nodes",,21.000000,23.564117,"Default Known Flow Node","Known Flow",394813.222588,94901.605034,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000359","Nodes",,21.000000,36.031676,"Default Known Flow Node","Known Flow",394400.638476,95435.800179,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000363","Nodes",,21.000000,29.661000,"Default Known Flow Node","Known Flow",394713.062561,95121.644094,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000364","Nodes",,21.000000,29.804500,"Default Known Flow Node","Known Flow",394712.300561,95140.896099,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000331","Nodes",,21.000000,32.290676,"Default Known Flow Node","Known Flow",394656.022545,94975.425054,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000401","Nodes",,21.000000,28.504605,"Default Known Flow Node","Known Flow",394783.445580,95145.288100,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000367","Nodes",,21.000000,28.504605,"Default Known Flow Node","Known Flow",394771.077577,95143.965100,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000369","Nodes",,21.000000,24.659655,"Default Known Flow Node","Known Flow",394744.068569,95067.642079,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000370","Nodes",,21.000000,29.813024,"Default Known Flow Node","Known Flow",394697.569557,95147.193100,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000372","Nodes",,21.000000,29.277564,"Default Known Flow Node","Known Flow",394721.695563,95168.412106,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000374","Nodes",,21.000000,24.839616,"Default Known Flow Node","Known Flow",394705.029559,95055.524076,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000376","Nodes",,21.000000,35.681876,"Default Known Flow Node","Known Flow",394635.247306,95210.539258,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000378","Nodes",,21.000000,32.431054,"Default Known Flow Node","Known Flow",394432.308484,94858.028022,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000371","Nodes",,21.000000,29.808612,"Default Known Flow Node","Known Flow",394703.465558,95145.065100,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000382","Nodes",,21.000000,30.005813,"Default Known Flow Node","Known Flow",394691.746121,95145.202331,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000335","Nodes",,21.000000,30.929354,"Default Known Flow Node","Known Flow",394675.265551,95107.233090,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000384","Nodes",,21.000000,24.856864,"Default Known Flow Node","Known Flow",394696.219556,95051.306074,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000375","Nodes",,21.000000,24.845530,"Default Known Flow Node","Known Flow",394699.826557,95058.557076,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000394","Nodes",,21.000000,35.361718,"Default Known Flow Node","Known Flow",394620.159536,95191.455113,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000396","Nodes",,21.000000,34.131627,"Default Known Flow Node","Known Flow",394599.980343,95132.241180,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000398","Nodes",,21.000000,24.382255,"Default Known Flow Node","Known Flow",394837.876595,95065.552078,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000399","Nodes",,21.000000,35.274935,"Default Known Flow Node","Known Flow",394625.888647,95189.575062,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000322","Nodes",,21.000000,28.504605,"Default Known Flow Node","Known Flow",394786.445581,95144.036100,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000402","Nodes",,21.000000,28.504605,"Default Known Flow Node","Known Flow",394782.079580,95140.912099,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000318","Nodes",,21.000000,29.308828,"Default Known Flow Node","Known Flow",394725.181564,95116.783092,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000373","Nodes",,21.000000,29.277564,"Default Known Flow Node","Known Flow",394740.873568,95161.021104,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000397","Nodes",,21.000000,29.207458,"Default Known Flow Node","Known Flow",394732.939566,95113.672091,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000407","Nodes",,21.000000,23.500089,"Default Known Flow Node","Known Flow",394790.344582,94942.145045,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000408","Nodes",,21.000000,23.500089,"Default Known Flow Node","Known Flow",394789.098582,94937.526043,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000410","Nodes",,21.000000,30.795704,"Default Known Flow Node","Known Flow",394685.016553,95097.399087,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000417","Nodes",,21.000000,40.563397,"Default Known Flow Node","Known Flow",394657.926546,95687.407247,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000418","Nodes",,21.000000,37.865735,"Default Known Flow Node","Known Flow",394695.687556,95779.187272,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000422","Nodes",,21.000000,37.950393,"Default Known Flow Node","Known Flow",394570.716522,95512.913200,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000430","Nodes",,21.000000,43.284644,"Default Known Flow Node","Known Flow",394749.783571,95468.378188,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000432","Nodes",,21.000000,37.632651,"Default Known Flow Node","Known Flow",394619.132946,95513.869968,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000436","Nodes",,21.000000,31.891928,"Default Known Flow Node","Known Flow",394773.836577,95978.097327,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000440","Nodes",,21.000000,42.518669,"Default Known Flow Node","Known Flow",394697.498557,95609.982226,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000442","Nodes",,21.000000,37.632651,"Default Known Flow Node","Known Flow",394597.399529,95505.322198,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000268","Nodes",,21.000000,42.724691,"Default Known Flow Node","Known Flow",394753.185572,95657.561239,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000450","Nodes",,21.000000,31.935505,"Default Known Flow Node","Known Flow",394786.598581,95974.034325,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000451","Nodes",,21.000000,34.195780,"Default Known Flow Node","Known Flow",394751.296571,95894.601304,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000431","Nodes",,21.000000,23.871862,"Default Known Flow Node","Known Flow",394473.194496,96490.101466,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000460","Nodes",,21.000000,21.970641,"Default Known Flow Node","Known Flow",394474.716357,96690.528102,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000400","Nodes",,21.000000,35.361718,"Default Known Flow Node","Known Flow",394594.742529,95184.513111,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000211","Nodes",,21.000000,33.385345,"Default Known Flow Node","Known Flow",394074.973387,95391.504167,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000443","Nodes",,21.000000,37.502800,"Default Known Flow Node","Known Flow",394644.178542,95506.932198,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000356","Nodes",,21.000000,28.955287,"Default Known Flow Node","Known Flow",394784.725580,95123.050094,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000214","Nodes",,21.000000,33.422777,"Default Known Flow Node","Known Flow",394120.153400,95397.687169,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000240","Nodes",,21.000000,33.668669,"Default Known Flow Node","Known Flow",394146.753407,95687.508248,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000266","Nodes",,21.000000,33.918785,"Default Known Flow Node","Known Flow",394183.871417,95702.570252,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000292","Nodes",,21.000000,27.416209,"Default Known Flow Node","Known Flow",394540.566904,94606.967078,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000346","Nodes",,21.000000,35.361676,"Default Known Flow Node","Known Flow",394643.482542,95308.962145,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000314","Nodes",,21.000000,30.993723,"Default Known Flow Node","Known Flow",394654.532545,95069.783079,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000383","Nodes",,21.000000,29.962069,"Default Known Flow Node","Known Flow",394666.893548,95154.469102,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000387","Nodes",,21.000000,28.629563,"Default Known Flow Node","Known Flow",394772.567577,95124.369094,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82620900000441","Nodes",,21.000000,42.484900,"Default Known Flow Node","Known Flow",394726.715565,95542.738208,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
