"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82017200016195","Nodes","-1462",21.000000,31.833153,"Default Known Flow Node","Known Flow",464092.822412,86811.492703,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200016367","Nodes","-1471",21.000000,29.374530,"Default Known Flow Node","Known Flow",464609.812581,87070.798903,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004580","Nodes","4580",21.000000,28.584094,"DDS demands","Known Flow",464697.164176,87131.645547,,0.000000,,-5.830000,-5.689999,,,,-9.340000,,,,,,-18.653386,-20.859999,,"",,"C2 PROFILE","C3  PROFILE",,,,"D1 PROFILE",,,,,
"82017200004541","Nodes","4541",21.000000,27.941082,"DDS demands","Known Flow",464776.708959,87188.501312,,0.000000,,,,,,,-15.859999,,,,,,-14.182295,-15.859999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200004532","Nodes","Logger 2419,  HILLWAY ROAD (C2, -25.000)",21.000000,31.103408,"Val Log Post","Known Flow",464155.683457,86830.597837,,0.000000,,-24.999999,,,,,-4.360000,,,,,,-26.254237,-29.360000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"82017200004531","Nodes","4531",21.000000,30.546585,"DDS demands","Known Flow",464362.668440,86970.676028,,0.000000,,,,,,,-3.339999,,,,,,-2.986687,-3.339999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200016368","Nodes","-1472",21.000000,29.894361,"Default Known Flow Node","Known Flow",464537.141856,87101.055120,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004529","Nodes","4529",21.000000,30.360808,"DDS demands","Known Flow",464437.574567,87292.610289,,0.000000,,,,,,,-1.720000,,,,,,-1.538054,-1.720000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200016369","Nodes","-1474",21.000000,29.897431,"Default Known Flow Node","Known Flow",464542.002562,87107.683913,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004621","Nodes","4621",21.000000,34.234236,"DDS demands","Known Flow",464247.480147,87925.972523,,0.000000,,,,,,,-12.170000,,,,,,-10.882632,-12.170000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200004017","Nodes","4017",21.000000,34.332272,"DDS demands","Known Flow",464278.759266,87987.522213,,0.000000,,,-5.480000,,,,-3.849999,,,,,,-8.343053,-9.330000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"82017200016377","Nodes","-1517",21.000000,34.720181,"Default Known Flow Node","Known Flow",464370.206066,88152.820489,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004041","Nodes","4041",21.000000,28.998140,"DDS demands","Known Flow",464897.440756,88374.868985,,0.000000,,,,,,,-3.739999,,,,,,-3.344374,-3.739999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200003546","Nodes","3546",21.000000,36.175072,"DDS demands","Known Flow",462894.226114,89003.570429,,0.000000,,,,,,,-1.609999,,,,,,-1.439690,-1.609999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200003547","Nodes","3547",21.000000,37.018842,"DDS demands","Known Flow",463028.853725,88737.910006,,0.000000,,,,,,,-9.659999,,,,,,-8.638144,-9.659999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200001095","Nodes","1095",21.000000,37.130344,"Default Known Flow Node","Known Flow",463049.497657,88709.212720,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200003154","Nodes","3154",21.000000,32.157696,"DDS demands","Known Flow",462991.994495,90712.311909,,0.000000,,,,,,,-12.870000,,,,,,-11.508585,-12.870000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200003153","Nodes","3153",21.000000,32.504209,"DDS demands","Known Flow",462869.449701,90523.461477,,0.000000,,,,,,,-7.289999,,,,,,-6.518848,-7.289999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200003152","Nodes","3152",21.000000,32.681776,"DDS demands","Known Flow",462796.906012,90469.127773,,0.000000,,,,,,,-4.839999,,,,,,-4.328014,-4.839999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200005012","Nodes","5012",21.000000,32.376310,"DDS demands","Known Flow",463061.994365,90772.858179,,0.000000,,,,,,,-1.259999,,,,,,-1.126714,-1.259999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200003506","Nodes","3506",21.000000,40.274566,"MEG point","Known Flow",462617.748581,89957.001466,,0.000000,-4.050000,,,,,,,,,,,,-3.621582,-4.050000,,"","C1 PROFILE",,,,,,,,,,,
"82017200003503","Nodes","3503",21.000000,40.337632,"Default Known Flow Node","Known Flow",462816.651411,89701.353134,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200003080","Nodes","3080",21.000000,30.119337,"DDS demands","Known Flow",462778.846108,90714.496569,,0.000000,,,,,,,-5.179999,,,,,,-4.632048,-5.179999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200003009","Nodes","3009",21.000000,29.055609,"DDS demands","Known Flow",462945.420921,91578.881932,,0.000000,,,-14.720000,,,,-15.229999,,,,,,-26.781826,-29.949999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"82017200003032","Nodes","3032",21.000000,31.350970,"DDS demands","Known Flow",462635.576634,91527.950666,,0.000000,-24.999999,,,,,,-0.759999,,,,,,-23.035051,-25.759999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82017200003023","Nodes","3023",21.000000,31.695140,"DDS demands","Known Flow",462770.345820,91494.341134,,0.000000,,,,,,,-22.850000,,,,,,-20.432879,-22.850000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200002623","Nodes","2623",21.000000,30.841534,"DDS demands","Known Flow",461821.429822,91090.099997,,0.000000,,,,,,,-11.190000,,,,,,-10.006298,-11.190000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200002624","Nodes","2624",21.000000,30.374341,"DDS demands","Known Flow",461821.456190,91055.746225,,0.000000,,,,,,,-5.010000,,,,,,-4.480031,-5.010000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200016704","Nodes","-977319",21.000000,33.430923,"Default Known Flow Node","Known Flow",461607.391764,92031.802253,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200003000","Nodes","Group Profile 1, Reference Point, Puckpool Hill, Site ID 3003",21.000000,33.271370,"Referencing Low Point","Known Flow",461659.168504,92091.578995,,0.000000,,,-3.250000,,,,-8.600000,,,,,,-10.596483,-11.850000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"82017200004826","Nodes","4826",21.000000,33.185900,"DDS demands","Known Flow",461750.891803,92066.802262,,0.000000,,,-1.789999,,,,,,,,,,-1.600649,-1.789999,,"",,,"C3  PROFILE",,,,,,,,,
"82017200004678","Nodes","4678",21.000000,39.635311,"DDS demands","Known Flow",459988.141323,91943.927229,,0.000000,,,,,,,-3.549999,,,,,,-3.174473,-3.549999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200004660","Nodes","4660",21.000000,39.917480,"Default Known Flow Node","Known Flow",459997.561496,91994.317926,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004659","Nodes","4659",21.000000,40.007681,"Default Known Flow Node","Known Flow",460000.891326,92006.552246,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004877","Nodes","4877",21.000000,41.983616,"Default Known Flow Node","Known Flow",459699.016244,92202.302299,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200001559","Nodes","1559",21.000000,40.937518,"DDS demands","Known Flow",459716.608950,92286.658270,,0.000000,,,,,,,-23.329998,,,,,,-20.862101,-23.329998,,"",,,,,,,"D1 PROFILE",,,,,
"82017200001560","Nodes","1560",21.000000,40.649448,"DDS demands","Known Flow",459720.891250,92308.677328,,0.000000,,,,,,,-34.089999,,,,,,-30.483887,-34.089999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200016113","Nodes","-1336",21.000000,37.982855,"Default Known Flow Node","Known Flow",460180.266375,91635.177145,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200005032","Nodes","5032",21.000000,38.137556,"Default Known Flow Node","Known Flow",460182.856293,91651.776165,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200002522","Nodes","2522",21.000000,38.761015,"DDS demands","Known Flow",460194.016379,91723.302169,,0.000000,-15.999999,,,,,,-6.789999,,,,,,-20.379226,-22.789999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82017200002590","Nodes","2590",21.000000,37.449092,"DDS demands","Known Flow",459834.266281,91398.302080,,0.000000,,,,,,,-9.140000,,,,,,-8.173152,-9.140000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200001012","Nodes","1012",21.000000,37.449092,"Default Known Flow Node","Known Flow",459852.641286,91467.302099,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200001117","Nodes","1117",21.000000,43.575653,"Default Known Flow Node","Known Flow",460367.766426,91442.802092,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004816","Nodes",,21.000000,45.499515,"DDS demands","Known Flow",460385.423192,91553.143037,,0.000000,-2.599999,,,-3.859999,,,-19.639999,,,,,,-23.339087,-26.099999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"82017200002509","Nodes","2509",21.000000,46.827847,"Default Known Flow Node","Known Flow",460423.891442,91571.552128,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200001056","Nodes","1056",21.000000,42.556288,"Default Known Flow Node","Known Flow",460335.516417,91265.302044,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004818","Nodes","4818",21.000000,42.651055,"DDS demands","Known Flow",460339.189635,91301.545328,,0.000000,-6.000000,,-2.599999,,,,-15.760000,,,,,,-21.783148,-24.360000,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"82017200002607","Nodes","2607",21.000000,42.788414,"DDS demands","Known Flow",460346.865848,91341.558494,,0.000000,,,,,,,-19.290000,,,,,,-17.249463,-19.290000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200004997","Nodes","4997",21.000000,37.573148,"DDS demands","Known Flow",459832.016280,91343.052065,,0.000000,-22.410000,,,,,,,,,,,,-20.039423,-22.410000,,"","C1 PROFILE",,,,,,,,,,,
"82017200002591","Nodes","2591",21.000000,37.554216,"DDS demands","Known Flow",459860.798432,91212.670342,,0.000000,,,,,,,-28.309999,,,,,,-25.315308,-28.309999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200001014","Nodes","Logger 2424,GREAT PRESTON ROAD",21.000000,37.846219,"Val Log Post","Known Flow",459905.766301,91149.677013,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200015949","Nodes","-1147",21.000000,35.481508,"Default Known Flow Node","Known Flow",459220.945372,92912.404787,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200016636","Nodes","-65471147",21.000000,35.586282,"Default Known Flow Node","Known Flow",459241.528214,92919.906271,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200001580","Nodes","1580",21.000000,35.751184,"DDS demands","Known Flow",459285.391132,92915.802493,,0.000000,,,-2.949999,,,,-5.019999,,,,,,-7.126916,-7.970000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"82017200000712","Nodes","712",21.000000,35.270115,"DDS demands","Known Flow",459181.016103,92890.302486,,0.000000,,,-2.109999,,,,-23.029999,,,,,,-22.480638,-25.140000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"82017200016644","Nodes","-704202",21.000000,43.624121,"Default Known Flow Node","Known Flow",459555.041367,92046.193645,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200001002","Nodes","1002",21.000000,43.952913,"Default Known Flow Node","Known Flow",459612.103743,92150.003128,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004876","Nodes","4876",21.000000,43.396630,"Default Known Flow Node","Known Flow",459632.641226,92219.677304,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000790","Nodes","790",21.000000,43.227229,"DDS demands","Known Flow",459116.719086,91863.668207,,0.000000,,,,,,,-3.520000,,,,,,-3.147647,-3.520000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000791","Nodes","791",21.000000,43.040776,"DDS demands","Known Flow",459130.230473,91861.231428,,0.000000,,,,,,,-0.839999,,,,,,-0.751143,-0.839999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000789","Nodes","789",21.000000,43.147067,"DDS demands","Known Flow",459148.494094,91857.656205,,0.000000,,,,,,,-1.440000,,,,,,-1.287673,-1.440000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000785","Nodes","785",21.000000,43.353969,"DDS demands","Known Flow",459184.276104,91842.245201,,0.000000,,,,,,,-1.159999,,,,,,-1.037292,-1.159999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200002165","Nodes","2165",21.000000,43.745375,"DDS demands","Known Flow",459217.510403,91836.674214,,0.000000,,,,,,,-2.920000,,,,,,-2.611116,-2.920000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000783","Nodes","783",21.000000,43.759314,"DDS demands","Known Flow",459236.674118,91835.245199,,0.000000,,,,,,,-1.450000,,,,,,-1.296616,-1.450000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200002159","Nodes","2159",21.000000,43.821004,"Default Known Flow Node","Known Flow",459249.575122,91833.365199,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000782","Nodes","782",21.000000,43.894804,"DDS demands","Known Flow",459262.918029,91831.372821,,0.000000,,,,,,,-2.200000,,,,,,-1.967279,-2.200000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200001614","Nodes","1614",21.000000,43.790667,"Default Known Flow Node","Known Flow",459279.919644,91826.841528,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200002507","Nodes","2507",21.000000,44.001990,"Default Known Flow Node","Known Flow",459312.165139,91814.854194,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200002508","Nodes","2508",21.000000,44.230702,"Default Known Flow Node","Known Flow",459349.510420,91813.388797,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200016652","Nodes","-773",21.000000,44.407168,"Default Known Flow Node","Known Flow",459382.517158,91805.760191,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200002505","Nodes","2505",21.000000,43.986809,"DDS demands","Known Flow",459310.403139,91816.282194,,0.000000,,,,,,,-2.119999,,,,,,-1.895741,-2.119999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000642","Nodes","642",21.000000,37.914853,"DDS demands","Known Flow",458772.900792,91787.977424,,0.000000,,,,,,,-42.959997,,,,,,-38.415599,-42.959997,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000714","Nodes","714",21.000000,36.950849,"DDS demands","Known Flow",459120.516087,92704.552436,,0.000000,,,,,,,-3.729999,,,,,,-3.335432,-3.729999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000722","Nodes","722",21.000000,37.595595,"DDS demands","Known Flow",459141.112547,92604.077021,,0.000000,-3.549999,,,,,,-6.139999,,,,,,-8.664970,-9.689999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82017200000721","Nodes","721",21.000000,37.671955,"Default Known Flow Node","Known Flow",459184.016104,92597.302407,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000703","Nodes","703",21.000000,34.814356,"DDS demands","Known Flow",459015.141058,92694.552433,,0.000000,,,,,,,-8.979999,,,,,,-8.030076,-8.979999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000709","Nodes","709",21.000000,36.880365,"DDS demands","Known Flow",459117.615123,92705.924514,,0.000000,,,,,,,-21.669999,,,,,,-19.377701,-21.669999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000614","Nodes","614",21.000000,32.566459,"DDS demands","Known Flow",458244.390848,92241.927310,,0.000000,,,,,,,-1.649999,,,,,,-1.475459,-1.649999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200004916","Nodes","4916",21.000000,26.412245,"Default Known Flow Node","Known Flow",458168.861123,92116.765742,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000616","Nodes","616",21.000000,25.580391,"DDS demands","Known Flow",458160.015825,92098.677271,,0.000000,,,,,,,-20.690000,,,,,,-18.501368,-20.690000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000582","Nodes","582",21.000000,27.222561,"DDS demands","Known Flow",457895.265753,92336.677336,,0.000000,,,,,,,-4.210000,,,,,,-3.764657,-4.210000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200004913","Nodes","4913",21.000000,27.221692,"DDS demands","Known Flow",457895.297055,92323.972011,,0.000000,,,,,,,-7.369999,,,,,,-6.590385,-7.369999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000585","Nodes","585",21.000000,27.220060,"DDS demands","Known Flow",457895.140753,92288.677323,,0.000000,,,,,,,-14.479999,,,,,,-12.948275,-14.479999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000557","Nodes","557",21.000000,26.011029,"DDS demands","Known Flow",457504.220647,92405.087354,,0.000000,,,,,,,-5.559999,,,,,,-4.971851,-5.559999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200001115","Nodes","1115",21.000000,25.857390,"Default Known Flow Node","Known Flow",457560.971288,92439.388600,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000512","Nodes","512",21.000000,25.815858,"DDS demands","Known Flow",457570.765665,92463.052370,,0.000000,-3.450000,,,,,,,,,,,,-3.085051,-3.450000,,"","C1 PROFILE",,,,,,,,,,,
"82017200001088","Nodes","1088",21.000000,29.844551,"Default Known Flow Node","Known Flow",457331.265600,91984.677240,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000532","Nodes","532",21.000000,29.504233,"DDS demands","Known Flow",457342.936418,92013.265483,,0.000000,,,,,,,-4.880000,,,,,,-4.363783,-4.880000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200004756","Nodes","4756",21.000000,29.221324,"Default Known Flow Node","Known Flow",457354.140606,92030.052252,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000517","Nodes","517",21.000000,27.451660,"DDS demands","Known Flow",457217.015569,92248.552312,,0.000000,,,,,,,-9.890000,,,,,,-8.843815,-9.890000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200016547","Nodes","-365846",21.000000,27.449191,"Default Known Flow Node","Known Flow",457219.640570,92248.552312,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200001007","Nodes","1007",21.000000,27.531576,"Default Known Flow Node","Known Flow",457214.735990,92242.064060,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000518","Nodes","518",21.000000,29.001582,"DDS demands","Known Flow",457163.765554,92123.802278,,0.000000,,,,,,,-36.880000,,,,,,-32.978756,-36.880000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000519","Nodes","Logger 2723, NEWNHAM ROAD",21.000000,32.387517,"Val Log Post","Known Flow",457120.733174,91980.221019,,0.000000,,,,,,,-28.420000,,,,,,-25.413673,-28.420000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200005036","Nodes","5036",21.000000,38.693182,"Default Known Flow Node","Known Flow",457093.765535,91757.052178,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200016292","Nodes","-1463231",21.000000,36.766135,"Default Known Flow Node","Known Flow",453769.260631,91928.002225,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000140","Nodes","140",21.000000,36.894062,"DDS demands","Known Flow",453692.668610,91927.709224,,0.000000,,,,,,,-12.659999,,,,,,-11.320798,-12.659999,,"",,,,,,,"D1 PROFILE",,,,,
"82017200005043","Nodes","P00009312, Somerset Road (Banbury Close), 13.2",27.000000,39.409940,"CSEP DDS Matched","Known Flow",460284.641404,91462.677098,,0.000000,,,,,,,,-13.199999,,,,,-11.803675,-13.199999,,"",,,,,,,,"DC PROFILE",,,,
"82017200016088","Nodes","-1311",21.000000,39.458664,"Default Known Flow Node","Known Flow",460283.641403,91456.927096,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200015887","Nodes","-104986",21.000000,36.686191,"Default Known Flow Node","Known Flow",459721.641250,91304.802055,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200001148","Nodes","P00069832, Nicholson Road, 73.47",24.000000,36.394200,"CSEP DDS Matched","Known Flow",459720.266250,91311.802057,,0.000000,,,,,-71.260000,,,-2.209999,,,,,-65.698188,-73.470002,,"",,,,,"CC PROFILE",,,"DC PROFILE",,,,
"82017200016657","Nodes","-811828",21.000000,30.616951,"Default Known Flow Node","Known Flow",464387.871520,87419.413998,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200004528","Nodes","4528",21.000000,30.616803,"DDS demands","Known Flow",464355.773511,87448.030005,,0.000000,,,,,,,-1.120000,,,,,,-1.001524,-1.120000,,"",,,,,,,"D1 PROFILE",,,,,
"82017200000664","Nodes","664",21.000000,32.252724,"DDS demands","Known Flow",458562.265935,92293.177324,,0.000000,-2.509999,,,,,,-13.560000,,,,,,-14.370081,-16.070000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"82017200001142","Nodes","1142",21.000000,32.694421,"DDS demands","Known Flow",458712.640976,92322.052332,,0.000000,,-24.999999,,,,,,,,,,,-22.355447,-24.999999,,"",,"C2 PROFILE",,,,,,,,,,
"82017200000663","Nodes","663",21.000000,32.789947,"DDS demands","Known Flow",458755.699229,92326.732316,,0.000000,,-90.690002,,,,,-26.069999,,,,,,-104.408880,-116.759997,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"82017200001086","Nodes","1086",21.000000,28.007037,"Default Known Flow Node","Known Flow",457390.627616,91989.736241,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82017200000534","Nodes","534",21.000000,28.127711,"DDS demands","Known Flow",457385.281451,92011.039279,,0.000000,,,,,,,-4.810000,,,,,,-4.301188,-4.810000,,"",,,,,,,"D1 PROFILE",,,,,
