"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82016400000228","Nodes","","21.000000","31.919325","DDS demands","Known Flow","418579.255055","97067.803623","","0.000000","","","-8.329999","","","","-7.448834","-8.329999","","","","","D1 PROFILE","","",""
"82016400298806","Nodes","","21.000000","27.582280","Default Known Flow Node","Known Flow","418587.505057","96988.928602","","0.000000","","","-4.909999","","","","-4.390609","-4.909999","","","","","D1 PROFILE","","",""
"82016400000194","Nodes","","21.000000","31.209275","Default Known Flow Node","Known Flow","418696.380087","98220.303937","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400008001","Nodes","P08119849, Burley Road, -7.38","22.999998","43.688629","CSEP Unmatched","Known Flow","418274.234726","97505.237130","","0.000000","","","","-7.380000","","","-6.599328","-7.380000","","","","","","DC PROFILE","",""
"82016400000050","Nodes","","21.000000","31.194768","DDS demands","Known Flow","418658.130077","98314.053962","","0.000000","","","-0.499999","","","","-0.447108","-0.499999","","","","","D1 PROFILE","","",""
"82016400000260","Nodes","","21.000000","59.781567","Default Known Flow Node","Known Flow","420008.899696","99854.643054","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000261","Nodes","","21.000000","59.823140","Default Known Flow Node","Known Flow","420010.005444","99948.929407","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000079","Nodes","","21.000000","30.135327","DDS demands","Known Flow","419057.630185","98420.303991","","0.000000","","","-6.500000","","","","-5.812416","-6.500000","","","","","D1 PROFILE","","",""
"82016400000078","Nodes","","21.000000","30.484926","DDS demands","Known Flow","419157.885937","98334.939489","","0.000000","","","-12.029999","","","","-10.757440","-12.029999","","","","","D1 PROFILE","","",""
"82016400000086","Nodes","","21.000000","30.900821","DDS demands","Known Flow","419097.505196","98357.678974","","0.000000","","","-6.959999","","","","-6.223756","-6.959999","","","","","D1 PROFILE","","",""
"82016400000259","Nodes","","21.000000","59.807889","Default Known Flow Node","Known Flow","419997.835441","99848.804380","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000264","Nodes","","21.000000","52.719577","DDS demands","Known Flow","420127.733659","99694.166371","","0.000000","","","-16.969999","","","","-15.174876","-16.969999","","","","","D1 PROFILE","","",""
"82016400000265","Nodes","","21.000000","51.260440","DDS demands","Known Flow","420283.346184","99819.265045","","0.000000","","","-11.050000","","","","-9.881108","-11.050000","","","","","D1 PROFILE","","",""
"82016400000254","Nodes","","21.000000","61.144445","DDS demands","Known Flow","419968.630433","99831.929375","","0.000000","","","-36.709999","","","","-32.826739","-36.709999","","","","","D1 PROFILE","","",""
"82016400000268","Nodes","","21.000000","64.824621","Default Known Flow Node","Known Flow","419834.012464","99747.821836","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000014","Nodes","Burley Road DG, Constant","21.000000","64.999998","Default Known Pressure Node","Known Pressure","419835.005397","99754.179354","","289.999999","","","","","","","75.400450","84.320000","","","","","","","",""
"82016400000008","Nodes","St Mary's Close DG, Constant","21.000000","64.999998","Default Known Pressure Node","Known Pressure","418961.505159","97787.928819","","289.999999","","","","","","","70.383887","78.710001","","","","","","","",""
"82016400000115","Nodes","","21.000000","64.889252","DDS demands","Known Flow","418962.831861","97785.540756","","0.000000","","","-3.349999","","","","-2.995629","-3.349999","","","","","D1 PROFILE","","",""
"82016400298033","Nodes","","21.000000","64.460116","Default Known Flow Node","Known Flow","418968.380161","97775.553816","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000007","Nodes","Betsy Lane DG, Constant","21.000000","64.999998","Default Known Pressure Node","Known Pressure","418752.505102","98003.803878","","289.999999","","","","","","","7.234223","8.090000","","","","","","","",""
"82016400000113","Nodes","","21.000000","64.991795","Default Known Flow Node","Known Flow","418753.880103","98001.928877","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000114","Nodes","","21.000000","64.888628","DDS demands","Known Flow","418738.755099","97983.803872","","0.000000","-0.490000","-3.950000","-3.650000","","","","-7.234223","-8.090000","","","C1 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"82016400297598","Nodes","","21.000000","41.923320","Default Known Flow Node","Known Flow","418423.630013","97460.928730","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000223","Nodes","","21.000000","26.252865","Default Known Flow Node","Known Flow","418600.053337","98234.326105","","0.000000","","","-4.689999","","","","-4.193881","-4.689999","","","","","D1 PROFILE","","",""
"82016400000224","Nodes","","21.000000","36.239375","Default Known Flow Node","Known Flow","418511.665457","97270.549311","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000237","Nodes","","21.000000","48.856347","DDS demands","Known Flow","417882.254865","97789.303819","","0.000000","","","-11.750000","","","","-10.507060","-11.750000","","","","","D1 PROFILE","","",""
"82016400000191","Nodes","","21.000000","48.665140","DDS demands","Known Flow","417892.307621","97773.412583","","0.000000","","","-7.849999","","","","-7.019610","-7.849999","","","","","D1 PROFILE","","",""
"82016400000174","Nodes","","21.000000","48.246689","DDS demands","Known Flow","417975.754891","97654.928783","","0.000000","","","-7.829999","","","","-7.001726","-7.829999","","","","","D1 PROFILE","","",""
"82016400000238","Nodes","","21.000000","52.846041","DDS demands","Known Flow","417982.585227","97843.047369","","0.000000","","","-9.980000","","","","-8.924294","-9.980000","","","","","D1 PROFILE","","",""
"82016400000162","Nodes","","21.000000","54.760501","DDS demands","Known Flow","418013.504901","97855.428837","","0.000000","","","-9.679999","","","","-8.656029","-9.679999","","","","","D1 PROFILE","","",""
"82016400000094","Nodes","","21.000000","31.522398","DDS demands","Known Flow","418830.170895","98292.296149","","0.000000","","","-6.969999","","","","-6.232698","-6.969999","","","","","D1 PROFILE","","",""
"82016400000093","Nodes","","21.000000","31.522124","DDS demands","Known Flow","418847.546806","98239.336002","","0.000000","","","-7.760000","","","","-6.939131","-7.760000","","","","","D1 PROFILE","","",""
"82016400000092","Nodes","","21.000000","31.994833","DDS demands","Known Flow","418752.064664","98217.559314","","0.000000","-2.660000","","-8.619999","","","","-10.086778","-11.279999","","","C1 PROFILE","","D1 PROFILE","","",""
"82016400025145","Nodes","","21.000000","31.993314","Default Known Flow Node","Known Flow","418752.005102","98219.803937","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000069","Nodes","","21.000000","35.929249","Default Known Flow Node","Known Flow","418836.850765","98455.665571","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000068","Nodes","","21.000000","35.263679","DDS demands","Known Flow","418809.026423","98442.938742","","0.000000","","","-1.529999","","","","-1.368153","-1.529999","","","","","D1 PROFILE","","",""
"82016400000066","Nodes","","21.000000","34.721048","DDS demands","Known Flow","418817.005120","98415.178990","","0.000000","","","-1.269999","","","","-1.135656","-1.269999","","","","","D1 PROFILE","","",""
"82016400000003","Nodes","Burnt House Lane DG, Constant","21.000000","35.999999","Default Known Pressure Node","Known Pressure","418838.380126","98452.554000","","329.999984","","","","","","","124.806350","139.570394","","","","","","","",""
"82016400000119","Nodes","","21.000000","64.958170","DDS demands","Known Flow","419112.505200","97998.178876","","0.000000","","","-13.159999","","","","-11.767906","-13.159999","","","","","D1 PROFILE","","",""
"82016400000009","Nodes","Poplar Lane DG, Constant","21.000000","64.999998","Default Known Pressure Node","Known Pressure","419112.941230","97998.971658","","289.999999","","","","","","","93.311634","104.349995","","","","","","","",""
"82016400000232","Nodes","","21.000000","27.208284","DDS demands","Known Flow","418562.130050","96832.178559","","0.000000","","","-1.739999","","","","-1.555939","-1.739999","","","","","D1 PROFILE","","",""
"82016400000233","Nodes","","21.000000","27.208284","Default Known Flow Node","Known Flow","418472.755026","96788.928547","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000230","Nodes","","21.000000","27.473493","DDS demands","Known Flow","418587.505057","96973.678597","","0.000000","","","-9.930000","","","","-8.879584","-9.930000","","","","","D1 PROFILE","","",""
"82016400000231","Nodes","","21.000000","27.412607","DDS demands","Known Flow","418488.380030","96893.553576","","0.000000","","","-2.580000","","","","-2.307082","-2.580000","","","","","D1 PROFILE","","",""
"82016400298809","Nodes","","21.000000","25.222673","Default Known Flow Node","Known Flow","418736.505098","96704.928524","","0.000000","","","-7.510000","","","","-6.715576","-7.510000","","","","","D1 PROFILE","","",""
"82016400000267","Nodes","","21.000000","30.385203","DDS demands","Known Flow","417944.129882","97329.303694","","0.000000","","","-5.260000","","","","-4.703586","-5.260000","","","","","D1 PROFILE","","",""
"82016400000266","Nodes","","21.000000","30.807184","DDS demands","Known Flow","418118.004930","97390.553711","","0.000000","-4.909999","","-3.450000","","","","-7.475661","-8.360000","","","C1 PROFILE","","D1 PROFILE","","",""
"82016400000221","Nodes","P07111877, Meyrick Close, - 14.49","22.999998","39.610933","CSEP Unmatched","Known Flow","418285.879975","97398.553713","","0.000000","","","-10.499999","-14.489999","","","-22.346504","-24.990000","","","","","D1 PROFILE","DC PROFILE","",""
"82016400297559","Nodes","","21.000000","42.021938","Default Known Flow Node","Known Flow","418222.004958","97463.553731","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000192","Nodes","","21.000000","30.614769","DDS demands","Known Flow","418165.754943","97427.803721","","0.000000","","","-6.419999","","","","-5.740878","-6.419999","","","","","D1 PROFILE","","",""
"82016400297530","Nodes","","21.000000","32.845244","Default Known Flow Node","Known Flow","418074.379918","97484.803737","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000175","Nodes","","21.000000","44.671275","DDS demands","Known Flow","418357.379995","97482.678736","","0.000000","","","-12.510000","","","","-11.186666","-12.510000","","","","","D1 PROFILE","","",""
"82016400297587","Nodes","","21.000000","44.671275","Default Known Flow Node","Known Flow","418346.629992","97473.178733","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000176","Nodes","","21.000000","44.268711","DDS demands","Known Flow","418364.177730","97474.845155","","0.000000","","","-7.320000","","","","-6.545675","-7.320000","","","","","D1 PROFILE","","",""
"82016400297590","Nodes","","21.000000","44.268711","Default Known Flow Node","Known Flow","418353.254994","97465.303731","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000220","Nodes","","21.000000","42.566677","DDS demands","Known Flow","418397.380006","97434.303723","","0.000000","","","-0.999999","","","","-0.894217","-0.999999","","","","","D1 PROFILE","","",""
"82016400000222","Nodes","","21.000000","42.551439","Default Known Flow Node","Known Flow","418400.380006","97446.553726","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000226","Nodes","","21.000000","33.661796","DDS demands","Known Flow","418538.893899","97162.685926","","0.000000","","","-4.929999","","","","-4.408494","-4.929999","","","","","D1 PROFILE","","",""
"82016400000225","Nodes","","21.000000","36.239375","Default Known Flow Node","Known Flow","418545.880046","97310.178689","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000227","Nodes","","21.000000","33.299541","DDS demands","Known Flow","418592.505059","97200.428659","","0.000000","","","-9.560000","","","","-8.548724","-9.560000","","","","","D1 PROFILE","","",""
"82016400000229","Nodes","","21.000000","29.030699","DDS demands","Known Flow","418821.380121","97018.678610","","0.000000","","","-7.699999","","","","-6.885477","-7.699999","","","","","D1 PROFILE","","",""
"82016400000239","Nodes","","21.000000","48.814146","DDS demands","Known Flow","417845.379855","97770.303814","","0.000000","","","-3.859999","","","","-3.451680","-3.859999","","","","","D1 PROFILE","","",""
"82016400000171","Nodes","","21.000000","54.244364","DDS demands","Known Flow","418180.879947","97490.053738","","0.000000","","","-3.059999","","","","-2.736306","-3.059999","","","","","D1 PROFILE","","",""
"82016400297543","Nodes","","21.000000","54.239453","Default Known Flow Node","Known Flow","418152.252285","97506.930633","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000219","Nodes","","21.000000","44.429458","DDS demands","Known Flow","418289.639022","97516.291139","","0.000000","","-6.239999","-11.060000","","","","-15.469969","-17.299999","","","","C4 PROFILE","D1 PROFILE","","",""
"82016400000218","Nodes","","21.000000","48.117972","Default Known Flow Node","Known Flow","418311.254982","97532.678750","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000217","Nodes","","21.000000","44.683493","DDS demands","Known Flow","417969.004889","97593.053766","","0.000000","","","-15.659999","","","","-14.003452","-15.659999","","","","","D1 PROFILE","","",""
"82016400000216","Nodes","216, P10124003, West Road, SCH Con 13 25.94","22.999998","36.851664","CSEP Unmatched","Known Flow","418080.205055","97562.750955","","0.000000","","","","","","-18.459998","-16.507261","-18.459998","","","","","","","","PL-DC PROFILE"
"82016400000172","Nodes","","21.000000","48.297319","DDS demands","Known Flow","418094.504923","97622.553774","","0.000000","","","-9.620000","","","","-8.602376","-9.620000","","","","","D1 PROFILE","","",""
"82016400297582","Nodes","","21.000000","37.258284","Default Known Flow Node","Known Flow","418334.004988","97745.928808","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000132","Nodes","","21.000000","37.258284","DDS demands","Known Flow","418345.379991","97768.803814","","0.000000","","","-11.589999","","","","-10.363985","-11.589999","","","","","D1 PROFILE","","",""
"82016400000126","Nodes","","21.000000","54.564062","Default Known Flow Node","Known Flow","418411.005009","97725.803802","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000125","Nodes","","21.000000","54.564062","Default Known Flow Node","Known Flow","418447.130019","97737.928805","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000161","Nodes","","21.000000","55.731442","DDS demands","Known Flow","418060.004914","97863.803840","","0.000000","","","-14.430000","","","","-12.903564","-14.430000","","","","","D1 PROFILE","","",""
"82016400000173","Nodes","","21.000000","33.931958","DDS demands","Known Flow","418074.004918","97530.553749","","0.000000","","","-11.340000","","","","-10.140432","-11.340000","","","","","D1 PROFILE","","",""
"82016400297558","Nodes","","21.000000","54.379048","Default Known Flow Node","Known Flow","418221.408365","97588.735090","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000167","Nodes","","21.000000","58.054489","DDS demands","Known Flow","418053.129912","97728.553803","","0.000000","","","-4.480000","","","","-4.006096","-4.480000","","","","","D1 PROFILE","","",""
"82016400297532","Nodes","","21.000000","58.095684","Default Known Flow Node","Known Flow","418076.379918","97685.678791","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000165","Nodes","","21.000000","58.069436","DDS demands","Known Flow","418058.504913","97774.553815","","0.000000","","","-5.969999","","","","-5.338480","-5.969999","","","","","D1 PROFILE","","",""
"82016400000166","Nodes","","21.000000","57.967810","DDS demands","Known Flow","418015.879902","97774.678815","","0.000000","","","-3.829999","","","","-3.424854","-3.829999","","","","","D1 PROFILE","","",""
"82016400000163","Nodes","","21.000000","55.619299","DDS demands","Known Flow","418110.879928","97911.678853","","0.000000","","","-8.050000","","","","-7.198454","-8.050000","","","","","D1 PROFILE","","",""
"82016400000160","Nodes","","21.000000","58.179610","DDS demands","Known Flow","418070.629917","97801.928823","","0.000000","","","-1.330000","","","","-1.189309","-1.330000","","","","","D1 PROFILE","","",""
"82016400000158","Nodes","","21.000000","58.922604","DDS demands","Known Flow","418112.254928","97799.178822","","0.000000","","","-5.619999","","","","-5.025504","-5.619999","","","","","D1 PROFILE","","",""
"82016400000164","Nodes","","21.000000","55.616316","DDS demands","Known Flow","418122.629931","97918.678855","","0.000000","","","-3.970000","","","","-3.550045","-3.970000","","","","","D1 PROFILE","","",""
"82016400297538","Nodes","","21.000000","55.619299","Default Known Flow Node","Known Flow","418123.129931","97894.178848","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000150","Nodes","","21.000000","59.755496","Default Known Flow Node","Known Flow","418154.379940","97788.053819","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000159","Nodes","","21.000000","58.921972","DDS demands","Known Flow","418074.879918","97827.178830","","0.000000","","","-1.519999","","","","-1.359211","-1.519999","","","","","D1 PROFILE","","",""
"82016400297533","Nodes","","21.000000","55.616316","Default Known Flow Node","Known Flow","418110.254928","97944.178862","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400297546","Nodes","","21.000000","55.616316","Default Known Flow Node","Known Flow","418158.754941","97916.803854","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400297540","Nodes","","21.000000","59.912191","Default Known Flow Node","Known Flow","418151.004939","97789.928820","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000012","Nodes","West Road DG, Constant","21.000000","60.000001","Default Known Pressure Node","Known Pressure","418151.629939","97792.178820","","289.999999","","","","","","","114.248682","127.763802","","","","","","","",""
"82016400297539","Nodes","","21.000000","54.239453","Default Known Flow Node","Known Flow","418151.004939","97505.178742","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000187","Nodes","","21.000000","59.598896","Default Known Flow Node","Known Flow","418199.004952","97800.553822","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000170","Nodes","","21.000000","54.286693","DDS demands","Known Flow","418178.629946","97542.678752","","0.000000","","","-13.499999","","","","-12.071941","-13.499999","","","","","D1 PROFILE","","",""
"82016400000151","Nodes","","21.000000","59.576864","Default Known Flow Node","Known Flow","418205.254953","97802.428823","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000188","Nodes","","21.000000","59.598896","Default Known Flow Node","Known Flow","418177.379946","97783.178818","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000190","Nodes","","21.000000","59.541551","Default Known Flow Node","Known Flow","418224.629959","97812.928826","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000153","Nodes","","21.000000","59.417716","DDS demands","Known Flow","418235.629962","97744.928807","","0.000000","","","-12.529999","","","","-11.204550","-12.529999","","","","","D1 PROFILE","","",""
"82016400000169","Nodes","","21.000000","54.478011","DDS demands","Known Flow","418223.254958","97587.803765","","0.000000","","","-6.090000","","","","-5.445787","-6.090000","","","","","D1 PROFILE","","",""
"82016400000240","Nodes","","21.000000","54.361488","DDS demands","Known Flow","418224.254959","97629.553776","","0.000000","","","-2.509999","","","","-2.244486","-2.509999","","","","","D1 PROFILE","","",""
"82016400000168","Nodes","","21.000000","57.519695","DDS demands","Known Flow","418261.004969","97577.928762","","0.000000","","","-1.240000","","","","-1.108830","-1.240000","","","","","D1 PROFILE","","",""
"82016400000152","Nodes","","21.000000","59.541551","Default Known Flow Node","Known Flow","418223.504958","97846.178835","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000154","Nodes","","21.000000","59.476418","DDS demands","Known Flow","418242.754964","97776.553816","","0.000000","","","-5.050000","","","","-4.515800","-5.050000","","","","","D1 PROFILE","","",""
"82016400000189","Nodes","","21.000000","59.417716","Default Known Flow Node","Known Flow","418271.254971","97756.678811","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000155","Nodes","","21.000000","59.367139","DDS demands","Known Flow","418228.379960","97740.053806","","0.000000","","","-4.920000","","","","-4.399552","-4.920000","","","","","D1 PROFILE","","",""
"82016400000013","Nodes","Hill Lane DG, Constant, Site ID 9065","21.000000","60.000001","Default Known Pressure Node","Known Pressure","418265.629970","97572.553760","","289.999999","","","","","","","236.445703","264.416203","","","","","","","",""
"82016400297579","Nodes","","21.000000","37.644409","Default Known Flow Node","Known Flow","418312.379983","97929.053857","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000147","Nodes","","21.000000","37.485655","DDS demands","Known Flow","418314.481890","97901.171039","","0.000000","","","-9.390000","","","","-8.396706","-9.390000","","","","","D1 PROFILE","","",""
"82016400297572","Nodes","","21.000000","37.644409","Default Known Flow Node","Known Flow","418277.629973","97936.303859","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000149","Nodes","","21.000000","37.372608","DDS demands","Known Flow","418341.543379","97852.341685","","0.000000","","","-6.239999","","","","-5.579919","-6.239999","","","","","D1 PROFILE","","",""
"82016400000148","Nodes","","21.000000","37.527191","DDS demands","Known Flow","418334.629989","97906.428851","","0.000000","","","-3.759999","","","","-3.362259","-3.759999","","","","","D1 PROFILE","","",""
"82016400297593","Nodes","","21.000000","37.527191","Default Known Flow Node","Known Flow","418369.629998","97914.053853","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000131","Nodes","","21.000000","37.362639","DDS demands","Known Flow","418376.755000","97829.053830","","0.000000","","","-7.479999","","","","-6.688749","-7.479999","","","","","D1 PROFILE","","",""
"82016400297589","Nodes","","21.000000","37.372608","Default Known Flow Node","Known Flow","418350.504993","97857.928838","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400297597","Nodes","","21.000000","54.116395","Default Known Flow Node","Known Flow","418422.505012","97822.803829","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000130","Nodes","","21.000000","54.116395","DDS demands","Known Flow","418426.005013","97862.303839","","0.000000","","","-10.020000","","","","-8.960063","-10.020000","","","","","D1 PROFILE","","",""
"82016400297600","Nodes","","21.000000","54.116395","Default Known Flow Node","Known Flow","418443.130018","97835.053832","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000133","Nodes","","21.000000","47.631581","DDS demands","Known Flow","418486.255030","97950.303863","","0.000000","","","-5.870000","","","","-5.249059","-5.870000","","","","","D1 PROFILE","","",""
"82016400297976","Nodes","","21.000000","54.696333","Default Known Flow Node","Known Flow","418494.380032","97827.928830","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000139","Nodes","","21.000000","45.990747","DDS demands","Known Flow","418428.005014","97970.428869","","0.000000","","","-7.639999","","","","-6.831824","-7.639999","","","","","D1 PROFILE","","",""
"82016400297966","Nodes","","21.000000","45.948640","Default Known Flow Node","Known Flow","418413.005010","97962.303867","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000127","Nodes","","21.000000","53.903247","DDS demands","Known Flow","418488.581731","97692.774008","","0.000000","","","-10.930000","","","","-9.773801","-10.930000","","","","","D1 PROFILE","","",""
"82016400000138","Nodes","","21.000000","46.061933","DDS demands","Known Flow","418462.380023","97989.053874","","0.000000","","","-14.909999","","","","-13.332789","-14.909999","","","","","D1 PROFILE","","",""
"82016400297979","Nodes","","21.000000","53.832689","Default Known Flow Node","Known Flow","418497.505033","97678.303789","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400297975","Nodes","","21.000000","54.700200","Default Known Flow Node","Known Flow","418494.130032","97793.178820","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000300","Nodes","","21.000000","54.710474","Default Known Flow Node","Known Flow","418496.120978","97825.048356","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000124","Nodes","","21.000000","54.700283","Default Known Flow Node","Known Flow","418496.130033","97794.553821","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000123","Nodes","","21.000000","54.754768","Default Known Flow Node","Known Flow","418499.755033","97827.428830","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400000156","Nodes","","21.000000","59.348108","DDS demands","Known Flow","418213.379956","97768.678814","","0.000000","","","-2.949999","","","","-2.637942","-2.949999","","","","","D1 PROFILE","","",""
"82016400000157","Nodes","","21.000000","59.349427","DDS demands","Known Flow","418249.254965","97725.678802","","0.000000","","","-2.929999","","","","-2.620058","-2.929999","","","","","D1 PROFILE","","",""
"82016400000134","Nodes","","21.000000","47.452542","DDS demands","Known Flow","418517.505038","97975.553870","","0.000000","","","-11.969999","","","","-10.703788","-11.969999","","","","","D1 PROFILE","","",""
"82016400000129","Nodes","","21.000000","54.239819","DDS demands","Known Flow","418531.130042","97758.053811","","0.000000","","","-27.309998","","","","-24.421090","-27.309998","","","","","D1 PROFILE","","",""
"82016400000128","Nodes","","21.000000","53.261912","DDS demands","Known Flow","418392.255004","97601.178768","","0.000000","","","-6.659999","","","","-5.955491","-6.659999","","","","","D1 PROFILE","","",""
"82016400297984","Nodes","","21.000000","54.754768","Default Known Flow Node","Known Flow","418504.380035","97830.303831","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"82016400297981","Nodes","","21.000000","25.617310","Default Known Flow Node","Known Flow","418633.422142","96673.715327","","0.000000","","","-5.090000","","","","-4.551569","-5.090000","","","","","D1 PROFILE","","",""
"82016400000136","Nodes","","21.000000","46.458222","DDS demands","Known Flow","418520.630039","97878.053844","","0.000000","","","-13.380000","","","","-11.964636","-13.380000","","","","","D1 PROFILE","","",""
