"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"82015100000052","Nodes","52","21.000000","28.808285","DDS demands","Known Flow","427711.106540","99074.328169","","0.000000","","","","","-16.819999","","","-15.040745","-16.819999","","","","","","","D1 PROFILE","",""
"82015100000112","Nodes","112","22.999998","29.328346","DDS demands","Known Flow","427437.083886","99018.221534","","0.000000","","","","","-4.079999","","","-3.648408","-4.079999","","","","","","","D1 PROFILE","",""
"82015100000107","Nodes","107","21.000000","29.327781","Default Known Flow Node","Known Flow","427492.218354","99042.281502","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000099","Nodes","99","21.000000","29.285050","DDS demands","Known Flow","427450.042022","98953.241891","","0.000000","","","","","-21.530000","","","-19.252512","-21.530000","","","","","","","D1 PROFILE","",""
"82015100000127","Nodes","127","21.000000","29.421548","DDS demands","Known Flow","427401.032878","99176.542319","","0.000000","","","","","-10.679999","","","-9.550247","-10.679999","","","","","","","D1 PROFILE","",""
"82015100000130","Nodes","130","21.000000","22.841210","Default Known Flow Node","Known Flow","428170.393121","98573.604721","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000136","Nodes","136","21.000000","22.838574","DDS demands","Known Flow","428158.826415","98679.523890","","0.000000","","","","","-0.579999","","","-0.518646","-0.579999","","","","","","","D1 PROFILE","",""
"82015100000200","Nodes","200","21.000000","21.755537","DDS demands","Known Flow","427891.109589","98412.511989","","0.000000","","-16.799999","","-4.770000","-2.740000","","","-21.738436","-24.309998","","","","C2 PROFILE","","C4 PROFILE","D1 PROFILE","",""
"82015100000075","Nodes","75","21.000000","32.309718","DDS demands","Known Flow","427899.550591","98064.096894","","0.000000","","","","","-0.990000","","","-0.885275","-0.990000","","","","","","","D1 PROFILE","",""
"82015100000031","Nodes","31","21.000000","30.989017","DDS demands","Known Flow","427741.544895","99134.338996","","0.000000","","","","","-8.409999","","","-7.520372","-8.409999","","","","","","","D1 PROFILE","",""
"82015100009410","Nodes","-74","21.000000","32.272594","Default Known Flow Node","Known Flow","427908.921179","98050.119882","","0.000000","","","","","-3.999999","","","-3.576871","-3.999999","","","","","","","D1 PROFILE","",""
"82015100000074","Nodes","74","21.000000","32.271935","DDS demands","Known Flow","427915.922596","98035.382886","","0.000000","","","","","-0.330000","","","-0.295091","-0.330000","","","","","","","D1 PROFILE","",""
"82015100000003","Nodes","Tebourba Cottages DG","21.000000","32.499999","Default Known Pressure Node","Known Pressure","427906.761593","98070.847896","","300.000000","","","","","","","","14.432676","16.139999","","","","","","","","",""
"82015100000126","Nodes","126","21.000000","29.862175","DDS demands","Known Flow","427641.004148","98891.193969","","0.000000","","","","","-5.030000","","","-4.497916","-5.030000","","","","","","","D1 PROFILE","",""
"82015100009425","Nodes","-9088","21.000000","29.862175","Default Known Flow Node","Known Flow","427631.075095","98891.377244","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000042","Nodes","42","21.000000","30.370260","DDS demands","Known Flow","427741.286548","98704.658069","","0.000000","","","","","-12.329999","","","-11.025706","-12.329999","","","","","","","D1 PROFILE","",""
"82015100009405","Nodes","-7009","21.000000","30.370260","Default Known Flow Node","Known Flow","427741.807548","98703.201068","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009420","Nodes","-90765","21.000000","30.434760","Default Known Flow Node","Known Flow","427657.173920","98671.656301","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000043","Nodes","43","21.000000","30.366954","DDS demands","Known Flow","427748.407550","98707.113069","","0.000000","","","","","-4.159999","","","-3.719946","-4.159999","","","","","","","D1 PROFILE","",""
"82015100000110","Nodes","110","21.000000","30.198769","DDS demands","Known Flow","427798.254175","99004.139543","","0.000000","","","","","-5.929999","","","-5.302711","-5.929999","","","","","","","D1 PROFILE","",""
"82015100000030","Nodes","30","21.000000","29.840951","DDS demands","Known Flow","427563.183369","99374.679646","","0.000000","","","","","-12.979999","","","-11.606948","-12.979999","","","","","","","D1 PROFILE","",""
"82015100000121","Nodes","121","21.000000","22.944743","DDS demands","Known Flow","428050.602595","98590.601412","","0.000000","","","","","-3.339999","","","-2.986687","-3.339999","","","","","","","D1 PROFILE","",""
"82015100000120","Nodes","120","21.000000","22.943999","DDS demands","Known Flow","428038.492137","98536.925188","","0.000000","","","","","-8.989999","","","-8.039018","-8.989999","","","","","","","D1 PROFILE","",""
"82015100000119","Nodes","119","21.000000","22.949640","DDS demands","Known Flow","428060.699564","98589.914912","","0.000000","","","","","-3.219999","","","-2.879381","-3.219999","","","","","","","D1 PROFILE","",""
"82015100000010","Nodes","10","21.000000","31.932248","DDS demands","Known Flow","427767.573165","98208.568763","","0.000000","","","","","-1.890000","","","-1.690071","-1.890000","","","","","","","D1 PROFILE","",""
"82015100009415","Nodes","-8966","21.000000","31.932248","Default Known Flow Node","Known Flow","427775.868859","98195.149258","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000012","Nodes","12","21.000000","31.979946","DDS demands","Known Flow","427827.390572","98244.991943","","0.000000","-1.690000","","","-2.750000","-4.869999","","","-8.325168","-9.310000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","",""
"82015100000090","Nodes","90","21.000000","29.501905","DDS demands","Known Flow","427557.104498","98540.369024","","0.000000","","","","","-2.910000","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","",""
"82015100000111","Nodes","111","21.000000","29.475575","DDS demands","Known Flow","427546.796768","98543.338290","","0.000000","","","","","-3.250000","","","-2.906208","-3.250000","","","","","","","D1 PROFILE","",""
"82015100000091","Nodes","91","21.000000","29.435751","DDS demands","Known Flow","427527.919490","98530.110021","","0.000000","","","","","-3.089999","","","-2.763133","-3.089999","","","","","","","D1 PROFILE","",""
"82015100000021","Nodes","21","21.000000","29.529283","DDS demands","Known Flow","427502.807483","98698.397067","","0.000000","","","","","-18.530000","","","-16.569857","-18.530000","","","","","","","D1 PROFILE","",""
"82015100000113","Nodes","113","21.000000","29.903055","DDS demands","Known Flow","427560.289647","98651.685262","","0.000000","","","","","-7.639999","","","-6.831824","-7.639999","","","","","","","D1 PROFILE","",""
"82015100000086","Nodes","86","21.000000","30.330321","DDS demands","Known Flow","427618.796515","98597.278039","","0.000000","0.000000","","","","-7.179999","","","-6.420484","-7.179999","","","C1 PROFILE","","","","D1 PROFILE","",""
"82015100000129","Nodes","129","21.000000","29.510181","DDS demands","Known Flow","427272.317146","98706.154776","","0.000000","","","0.000000","0.000000","-14.999999","","","-13.413268","-14.999999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","",""
"82015100000066","Nodes","66","21.000000","29.715478","Default Known Flow Node","Known Flow","427598.599423","98811.031605","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000068","Nodes","68","21.000000","29.694359","DDS demands","Known Flow","427581.840952","98827.128898","","0.000000","","","","","-2.279999","","","-2.038816","-2.279999","","","","","","","D1 PROFILE","",""
"82015100009325","Nodes","-234578","21.000000","29.694359","Default Known Flow Node","Known Flow","427581.019083","98829.734188","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000015","Nodes","15","21.000000","30.710144","DDS demands","Known Flow","427603.826249","98357.949527","","0.000000","","","","","-2.409999","","","-2.155065","-2.409999","","","","","","","D1 PROFILE","",""
"82015100000016","Nodes","16","21.000000","30.719214","DDS demands","Known Flow","427636.860381","98374.380492","","0.000000","0.000000","","","","-3.280000","","","-2.933034","-3.280000","","","C1 PROFILE","","","","D1 PROFILE","",""
"82015100009340","Nodes","-234602","21.000000","30.894690","Default Known Flow Node","Known Flow","427662.543042","98335.558361","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000094","Nodes","94","21.000000","28.430241","DDS demands","Known Flow","427519.321488","98467.029004","","0.000000","","","","","-6.849999","","","-6.125392","-6.849999","","","","","","","D1 PROFILE","",""
"82015100000095","Nodes","95","21.000000","28.392281","DDS demands","Known Flow","427520.275488","98418.081991","","0.000000","","","","","-3.209999","","","-2.870439","-3.209999","","","","","","","D1 PROFILE","",""
"82015100000096","Nodes","96","21.000000","28.353963","DDS demands","Known Flow","427484.554478","98496.615012","","0.000000","","","","","-1.139999","","","-1.019408","-1.139999","","","","","","","D1 PROFILE","",""
"82015100009315","Nodes","-234573","21.000000","29.274042","Default Known Flow Node","Known Flow","427571.620502","98498.210012","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000017","Nodes","17","21.000000","30.778635","DDS demands","Known Flow","427645.102522","98379.026980","","0.000000","-2.269999","","","","-4.079999","","","-5.678283","-6.350000","","","C1 PROFILE","","","","D1 PROFILE","",""
"82015100000019","Nodes","19","21.000000","30.691203","DDS demands","Known Flow","427655.450525","98364.411976","","0.000000","","","","","-0.699999","","","-0.625952","-0.699999","","","","","","","D1 PROFILE","",""
"82015100000014","Nodes","14","21.000000","30.875798","DDS demands","Known Flow","427660.489526","98337.048968","","0.000000","","","","","-8.199999","","","-7.332586","-8.199999","","","","","","","D1 PROFILE","",""
"82015100009335","Nodes","-234596","21.000000","30.875798","Default Known Flow Node","Known Flow","427648.448485","98328.959723","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000071","Nodes","71","21.000000","30.745493","DDS demands","Known Flow","427699.241326","98481.414133","","0.000000","-2.710000","","0.000000","","-12.369999","","","-13.484805","-15.079999","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","",""
"82015100000013","Nodes","13","21.000000","31.329284","DDS demands","Known Flow","427764.541859","98357.828229","","0.000000","-5.789999","","0.000000","","-8.169999","","","-12.483281","-13.959999","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","",""
"82015100009360","Nodes","-234632","21.000000","31.972863","Default Known Flow Node","Known Flow","427821.136130","98258.432735","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009355","Nodes","-234631","21.000000","31.984972","Default Known Flow Node","Known Flow","427820.005570","98256.617947","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000001","Nodes","Station Road DG","21.000000","32.000001","Default Known Pressure Node","Known Pressure","427818.396569","98254.686946","","1390.000013","","","","","","","","417.903148","467.339276","","","","","","","","",""
"82015100009370","Nodes","-234634","21.000000","31.979946","Default Known Flow Node","Known Flow","427828.258572","98244.030943","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000073","Nodes","73","21.000000","21.817395","DDS demands","Known Flow","427932.508600","98359.863975","","0.000000","","","","","-1.830000","","","-1.636418","-1.830000","","","","","","","D1 PROFILE","",""
"82015100009375","Nodes","-234642","21.000000","21.755537","Default Known Flow Node","Known Flow","427881.533586","98406.603987","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000098","Nodes","98","21.000000","28.350805","DDS demands","Known Flow","427497.242482","98495.827012","","0.000000","","","","","-1.549999","","","-1.386037","-1.549999","","","","","","","D1 PROFILE","",""
"82015100000097","Nodes","97","21.000000","28.335994","DDS demands","Known Flow","427475.775476","98517.670018","","0.000000","","","","","-3.359999","","","-3.004572","-3.359999","","","","","","","D1 PROFILE","",""
"82015100000062","Nodes","62","21.000000","29.504212","DDS demands","Known Flow","427172.573082","98804.439925","","0.000000","","","","","-12.050000","","","-10.775325","-12.050000","","","","","","","D1 PROFILE","",""
"82015100000025","Nodes","25","21.000000","29.477169","DDS demands","Known Flow","427114.571473","98948.324306","","0.000000","","","","","-15.940000","","","-14.253833","-15.940000","","","","","","","D1 PROFILE","",""
"82015100000024","Nodes","24","21.000000","29.530267","DDS demands","Known Flow","427195.102866","98747.502263","","0.000000","","","0.000000","","-5.830000","","","-5.213290","-5.830000","","","","","C3 PROFILE","","D1 PROFILE","",""
"82015100000104","Nodes","104","21.000000","27.883435","DDS demands","Known Flow","427249.887416","98995.919214","","0.000000","","","","","-5.800000","","","-5.186464","-5.800000","","","","","","","D1 PROFILE","",""
"82015100000103","Nodes","103","21.000000","27.904008","DDS demands","Known Flow","427313.009432","98983.147144","","0.000000","","","","","-3.739999","","","-3.344374","-3.739999","","","","","","","D1 PROFILE","",""
"82015100000100","Nodes","100","21.000000","27.988972","DDS demands","Known Flow","427275.642459","98950.370793","","0.000000","","","","","-7.829999","","","-7.001726","-7.829999","","","","","","","D1 PROFILE","",""
"82015100000077","Nodes","77","21.000000","29.531718","DDS demands","Known Flow","427402.789456","98696.427066","","0.000000","","","","","-2.470000","","","-2.208718","-2.470000","","","","","","","D1 PROFILE","",""
"82015100000078","Nodes","78","21.000000","28.882938","DDS demands","Known Flow","427377.932818","98777.055244","","0.000000","","","","","-9.999999","","","-8.942178","-9.999999","","","","","","","D1 PROFILE","",""
"82015100000027","Nodes","27","21.000000","29.255296","DDS demands","Known Flow","427457.175644","98922.014249","","0.000000","","","","","-5.449999","","","-4.873487","-5.449999","","","","","","","D1 PROFILE","",""
"82015100009300","Nodes","-234535","21.000000","29.477169","Default Known Flow Node","Known Flow","427111.531170","98954.962631","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000108","Nodes","108","21.000000","29.245830","DDS demands","Known Flow","427541.769852","98937.231318","","0.000000","","","","","-4.659999","","","-4.167055","-4.659999","","","","","","","D1 PROFILE","",""
"82015100000069","Nodes","69","21.000000","29.675993","DDS demands","Known Flow","427554.332488","98843.010177","","0.000000","","","","","-2.069999","","","-1.851031","-2.069999","","","","","","","D1 PROFILE","",""
"82015100000064","Nodes","64","21.000000","30.014291","DDS demands","Known Flow","427600.398946","98798.215735","","0.000000","","","","","-6.130000","","","-5.481555","-6.130000","","","","","","","D1 PROFILE","",""
"82015100000065","Nodes","65","21.000000","29.821434","DDS demands","Known Flow","427591.886913","98797.947087","","0.000000","","","","","-2.700000","","","-2.414388","-2.700000","","","","","","","D1 PROFILE","",""
"82015100000089","Nodes","89","21.000000","29.731902","DDS demands","Known Flow","427603.456511","98567.097031","","0.000000","","","","","-2.099999","","","-1.877857","-2.099999","","","","","","","D1 PROFILE","",""
"82015100000088","Nodes","88","21.000000","29.740103","DDS demands","Known Flow","427584.934506","98548.179026","","0.000000","","","","","-1.479999","","","-1.323442","-1.479999","","","","","","","D1 PROFILE","",""
"82015100009330","Nodes","-234585","21.000000","30.003127","Default Known Flow Node","Known Flow","427612.904966","98817.028359","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009345","Nodes","-234607","21.000000","29.311854","Default Known Flow Node","Known Flow","427712.331645","98971.071320","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009350","Nodes","-234625","21.000000","30.158353","Default Known Flow Node","Known Flow","427800.770558","98998.047254","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000079","Nodes","79","21.000000","30.158353","Default Known Flow Node","Known Flow","427809.982128","98978.093604","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000141","Nodes","141","21.000000","29.581734","Default Known Flow Node","Known Flow","427861.274581","98689.192064","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000044","Nodes","44","21.000000","29.581734","DDS demands","Known Flow","427846.954577","98682.357062","","0.000000","","","","","-13.650000","","","-12.206074","-13.650000","","","","","","","D1 PROFILE","",""
"82015100000109","Nodes","109","21.000000","28.966250","DDS demands","Known Flow","427550.312479","98879.476320","","0.000000","","","","","-4.489999","","","-4.015038","-4.489999","","","","","","","D1 PROFILE","",""
"82015100000092","Nodes","92","21.000000","29.279337","DDS demands","Known Flow","427572.093502","98500.593013","","0.000000","","","","","-5.030000","","","-4.497916","-5.030000","","","","","","","D1 PROFILE","",""
"82015100009310","Nodes","-234572","21.000000","29.729698","Default Known Flow Node","Known Flow","427564.192500","98785.699091","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000070","Nodes","70","21.000000","29.573428","DDS demands","Known Flow","427545.321495","98761.173084","","0.000000","","","","","-5.440000","","","-4.864545","-5.440000","","","","","","","D1 PROFILE","",""
"82015100009305","Nodes","-234569","21.000000","29.729698","Default Known Flow Node","Known Flow","427556.842271","98798.747321","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000093","Nodes","93","21.000000","29.307679","DDS demands","Known Flow","427622.382516","98502.752014","","0.000000","","","","","-1.919999","","","-1.716898","-1.919999","","","","","","","D1 PROFILE","",""
"82015100000087","Nodes","87","21.000000","29.746711","DDS demands","Known Flow","427580.693505","98554.241028","","0.000000","","","","","-1.620000","","","-1.448633","-1.620000","","","","","","","D1 PROFILE","",""
"82015100009320","Nodes","-234575","21.000000","29.740103","Default Known Flow Node","Known Flow","427575.287503","98541.148024","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000020","Nodes","20","21.000000","30.406955","DDS demands","Known Flow","427624.729516","98589.638037","","0.000000","-1.549999","","","","-7.389999","","","-7.994307","-8.940000","","","C1 PROFILE","","","","D1 PROFILE","",""
"82015100000063","Nodes","63","21.000000","30.555149","DDS demands","Known Flow","427637.982632","98744.897516","","0.000000","","","","","-9.170000","","","-8.199978","-9.170000","","","","","","","D1 PROFILE","",""
"82015100000041","Nodes","41","21.000000","30.438554","DDS demands","Known Flow","427651.568928","98670.021237","","0.000000","-5.110000","","","","-2.069999","","","-6.420484","-7.180000","","","C1 PROFILE","","","","D1 PROFILE","",""
"82015100000039","Nodes","39","21.000000","29.805474","DDS demands","Known Flow","427744.807993","98730.347137","","0.000000","","","","","-16.229999","","","-14.513155","-16.229999","","","","","","","D1 PROFILE","",""
"82015100000038","Nodes","38","21.000000","30.550209","Default Known Flow Node","Known Flow","427748.332856","98921.455032","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000116","Nodes","116","21.000000","30.454786","DDS demands","Known Flow","427763.795885","98872.803551","","0.000000","","","","","-14.300000","","","-12.787315","-14.300000","","","","","","","D1 PROFILE","",""
"82015100000037","Nodes","37","21.000000","30.751201","DDS demands","Known Flow","427771.301779","98831.608076","","0.000000","","","","","-11.140000","","","-9.961587","-11.140000","","","","","","","D1 PROFILE","",""
"82015100000139","Nodes","139","21.000000","29.712273","Default Known Flow Node","Known Flow","427774.420557","98626.255047","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000080","Nodes","80","21.000000","30.114822","Default Known Flow Node","Known Flow","427802.181565","98959.772138","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000083","Nodes","83","21.000000","30.838986","Default Known Flow Node","Known Flow","427869.715374","98932.731465","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000034","Nodes","34","21.000000","30.780104","DDS demands","Known Flow","427877.548477","98896.957234","","0.000000","","","","","-5.739999","","","-5.132810","-5.739999","","","","","","","D1 PROFILE","",""
"82015100000082","Nodes","82","21.000000","30.856306","DDS demands","Known Flow","427898.220591","98914.321126","","0.000000","","","","","-1.249999","","","-1.117772","-1.249999","","","","","","","D1 PROFILE","",""
"82015100000123","Nodes","123","21.000000","22.975018","DDS demands","Known Flow","428018.413158","98648.332561","","0.000000","","","","","-2.910000","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","",""
"82015100009385","Nodes","-26940","21.000000","22.975403","Default Known Flow Node","Known Flow","428020.963947","98650.141968","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000125","Nodes","125","21.000000","22.716241","DDS demands","Known Flow","428101.208646","98695.565066","","0.000000","","","","","-13.659999","","","-12.215016","-13.659999","","","","","","","D1 PROFILE","",""
"82015100000118","Nodes","118","21.000000","22.825733","DDS demands","Known Flow","428111.916649","98579.296034","","0.000000","","","","","-7.420000","","","-6.635097","-7.420000","","","","","","","D1 PROFILE","",""
"82015100009390","Nodes","-26946","21.000000","22.993105","Default Known Flow Node","Known Flow","428112.206114","98537.141473","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000004","Nodes","Set Thorns DG","21.000000","22.999999","Default Known Pressure Node","Known Pressure","428112.787649","98535.510022","","317.000012","","","","","","","","47.527680","53.150000","","","","","","","","",""
"82015100009400","Nodes","-40093","21.000000","31.784668","Default Known Flow Node","Known Flow","428131.630197","98826.697392","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009395","Nodes","-26949","21.000000","31.784668","Default Known Flow Node","Known Flow","428132.156655","98826.283102","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100000045","Nodes","45","21.000000","31.816279","DDS demands","Known Flow","428135.929656","98831.788103","","0.000000","","","","","-7.760000","","","-6.939131","-7.760000","","","","","","","D1 PROFILE","",""
"82015100000106","Nodes","106","21.000000","27.571414","DDS demands","Known Flow","427237.566240","99064.700252","","0.000000","","","","","-1.809999","","","-1.618534","-1.809999","","","","","","","D1 PROFILE","",""
"82015100000058","Nodes","58","21.000000","29.357329","DDS demands","Known Flow","427660.928088","99149.460677","","0.000000","","","","","-3.489999","","","-3.120820","-3.489999","","","","","","","D1 PROFILE","",""
"82015100000132","Nodes","132","21.000000","29.695031","DDS demands","Known Flow","428071.466323","99105.297493","","0.000000","","","","","-12.669999","","","-11.329740","-12.669999","","","","","","","D1 PROFILE","",""
"82015100009000","Nodes","","21.000000","22.821067","DDS demands","Known Flow","426235.757139","97913.678853","","0.000000","","","","","-6.610000","","","-5.910780","-6.610000","","","","","","","D1 PROFILE","",""
"82015100009006","Nodes","","21.000000","22.810170","DDS demands","Known Flow","426237.085062","97922.571341","","0.000000","","","","","0.000000","","","0.000000","0.000000","","","","","","","D1 PROFILE","",""
"82015100009002","Nodes","","21.000000","24.661165","Default Known Flow Node","Known Flow","425892.007045","98125.053911","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009003","Nodes","","21.000000","24.661165","DDS demands","Known Flow","425951.507061","97822.428828","","0.000000","","","","","-16.459998","","","-14.718825","-16.459998","","","","","","","D1 PROFILE","",""
"82015100009004","Nodes","","21.000000","22.802701","DDS demands","Known Flow","426250.007142","97918.678855","","0.000000","","","","","-21.290000","","","-19.037900","-21.290000","","","","","","","D1 PROFILE","",""
"82015100009005","Nodes","","21.000000","23.011871","DDS demands","Known Flow","426293.007154","97818.428827","","0.000000","","","","","-7.089999","","","-6.340004","-7.089999","","","","","","","D1 PROFILE","",""
"82015100009001","Nodes","","21.000000","22.932188","DDS demands","Known Flow","426067.007093","98323.303965","","0.000000","","","","","-2.170000","","-11.069999","-11.839445","-13.239999","","","","","","","D1 PROFILE","","I2 PROFILE"
"82015100009007","Nodes","","21.000000","21.826849","DDS demands","Known Flow","426501.257211","98008.303879","","0.000000","","","","0.000000","-4.179999","","-14.100000","-16.346303","-18.280001","","","","","","C4 PROFILE","D1 PROFILE","","I2 PROFILE"
"82015100009008","Nodes","Middle Road DG","21.000000","26.999999","Default Known Pressure Node","Known Pressure","425680.631987","97729.803803","","359.999986","","","","","","","","78.261953","87.519998","","","","","","","","",""
"82015100009010","Nodes","","21.000000","23.020331","Default Known Flow Node","Known Flow","425872.007040","98317.803963","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009014","Nodes","","21.000000","22.932188","Default Known Flow Node","Known Flow","425878.382853","98316.558932","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009011","Nodes","","21.000000","23.064410","Default Known Flow Node","Known Flow","425768.257011","98294.928957","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009012","Nodes","","21.000000","23.108494","Default Known Flow Node","Known Flow","425731.632001","98271.053951","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82015100009016","Nodes","","21.000000","22.932188","Default Known Flow Node","Known Flow","425902.757048","98314.428962","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
