"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82006600000704","Nodes","704","21.000000","30.732692","DDS demands","Known Flow","444216.377249","101637.787083","","0.000000","","","","","","-10.880000","","","","-9.729089","-10.880000","","","","","","","","D1 PROFILE","","",""
"82006600000705","Nodes","705","21.000000","30.734208","DDS demands","Known Flow","444255.855424","101581.083933","","0.000000","","","","","","-7.190000","","","","-6.429426","-7.190000","","","","","","","","D1 PROFILE","","",""
"82006600000706","Nodes","706","21.000000","30.970637","DDS demands","Known Flow","444264.012044","101679.804878","","0.000000","","","","","","-2.300000","","","","-2.056700","-2.300000","","","","","","","","D1 PROFILE","","",""
"82006600000448","Nodes","448","21.000000","28.060448","DDS demands","Known Flow","444141.262011","101143.429732","","0.000000","","","","","","-0.839999","","","","-0.751142","-0.839999","","","","","","","","D1 PROFILE","","",""
"82006600000451","Nodes","451","21.000000","27.963432","Default Known Flow Node","Known Flow","444159.191038","101125.514525","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000452","Nodes","452","21.000000","27.748067","DDS demands","Known Flow","444192.887025","101095.929719","","0.000000","","","","","","-2.130000","","","","-1.904684","-2.130000","","","","","","","","D1 PROFILE","","",""
"82006600000801","Nodes","801","21.000000","31.271203","Default Known Flow Node","Known Flow","444193.417542","102163.279913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000800","Nodes","800","21.000000","31.433158","DDS demands","Known Flow","444202.257501","102170.269638","","0.000000","-11.899999","","","","","-1.420000","","","","-11.910980","-13.319999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82006600000618","Nodes","618","21.000000","33.086758","DDS demands","Known Flow","444266.637045","102219.680025","","0.000000","","","","","","-2.089999","","","","-1.868915","-2.089999","","","","","","","","D1 PROFILE","","",""
"82006600000102","Nodes","102","21.000000","30.968030","DDS demands","Known Flow","444176.918755","102150.140160","","0.000000","","","","","","-22.579999","","","","-20.191436","-22.579999","","","","","","","","D1 PROFILE","","",""
"82006600000623","Nodes","623","21.000000","28.252832","DDS demands","Known Flow","443679.261885","101934.429947","","0.000000","","","-1.510000","","","-4.099999","","","","-5.016561","-5.610000","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"82006600000622","Nodes","622","21.000000","28.679001","DDS demands","Known Flow","443803.267433","101956.637773","","0.000000","","","","","","-6.809999","","","","-6.089623","-6.809999","","","","","","","","D1 PROFILE","","",""
"82006600009638","Nodes","-64961","21.000000","29.470394","Default Known Flow Node","Known Flow","443941.830714","101995.039378","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000625","Nodes","625","21.000000","26.246540","DDS demands","Known Flow","443330.300790","101936.479948","","0.000000","","","","","","-4.790000","","","","-4.283303","-4.790000","","","","","","","","D1 PROFILE","","",""
"82006600000624","Nodes","624","21.000000","26.549499","DDS demands","Known Flow","443529.762659","101929.962046","","0.000000","","","","","","-10.439999","","","","-9.335633","-10.439999","","","","","","","","D1 PROFILE","","",""
"82006600000006","Nodes","Priest Croft Drive DG, Constant/Seasonal Settings, Site ID -","21.000000","69.999999","Default Known Pressure Node","Known Pressure","444157.762015","102700.805156","","349.999985","","","","","","","","","","57.086863","63.839998","","","","","","","","","","",""
"82006600000670","Nodes","670","21.000000","69.931040","Default Known Flow Node","Known Flow","444160.757539","102700.325872","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000657","Nodes","657","21.000000","69.486275","DDS demands","Known Flow","444164.262017","102684.180151","","0.000000","","","","","","-4.980000","","","","-4.453204","-4.980000","","","","","","","","D1 PROFILE","","",""
"82006600000270","Nodes","270","21.000000","24.513867","DDS demands","Known Flow","443702.386891","103142.055276","","0.000000","","","","","","-12.340000","","","","-11.034648","-12.340000","","","","","","","","D1 PROFILE","","",""
"82006600000596","Nodes","596","21.000000","24.560599","DDS demands","Known Flow","443751.383547","103158.029715","","0.000000","","","","","","-4.269999","","","","-3.818310","-4.269999","","","","","","","","D1 PROFILE","","",""
"82006600000208","Nodes","208","21.000000","24.605040","DDS demands","Known Flow","443788.931944","103165.202299","","0.000000","","","","","","-3.549999","","","","-3.174472","-3.549999","","","","","","","","D1 PROFILE","","",""
"82006600000271","Nodes","271","21.000000","24.367000","DDS demands","Known Flow","443717.011895","103070.055256","","0.000000","","","","","","-4.449999","","","","-3.979268","-4.449999","","","","","","","","D1 PROFILE","","",""
"82006600000521","Nodes","521","21.000000","24.084361","DDS demands","Known Flow","443732.974359","103074.460545","","0.000000","","","","","","-2.109999","","","","-1.886799","-2.109999","","","","","","","","D1 PROFILE","","",""
"82006600000522","Nodes","522","21.000000","23.597482","DDS demands","Known Flow","443777.761912","103085.430261","","0.000000","","","","","","-9.949999","","","","-8.897466","-9.949999","","","","","","","","D1 PROFILE","","",""
"82006600000329","Nodes","329","21.000000","24.883494","DDS demands","Known Flow","443763.154146","103241.864118","","0.000000","","","","","","-10.260000","","","","-9.174675","-10.260000","","","","","","","","D1 PROFILE","","",""
"82006600000209","Nodes","209","21.000000","25.641090","DDS demands","Known Flow","443704.501230","103355.382901","","0.000000","","","","","","-13.879999","","","","-12.411743","-13.879999","","","","","","","","D1 PROFILE","","",""
"82006600000592","Nodes","592","21.000000","26.623501","DDS demands","Known Flow","443650.498787","103459.923385","","0.000000","","","","","","-11.530000","","","","-10.310331","-11.530000","","","","","","","","D1 PROFILE","","",""
"82006600000241","Nodes","241","21.000000","31.895730","DDS demands","Known Flow","443058.598092","103621.247581","","0.000000","","","","","","-9.419999","","","","-8.423531","-9.419999","","","","","","","","D1 PROFILE","","",""
"82006600008000","Nodes","Logger 2441, Holbury Drive","21.000000","32.158010","Val Log Post","Known Flow","443079.657864","103634.017387","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000508","Nodes","508","21.000000","32.461136","DDS demands","Known Flow","443106.636729","103645.430413","","0.000000","","","","","","-1.259999","","","","-1.126714","-1.259999","","","","","","","","D1 PROFILE","","",""
"82006600000135","Nodes","135","21.000000","32.571935","DDS demands","Known Flow","443334.011791","104402.180619","","0.000000","","","","","","-7.400000","","","","-6.617211","-7.400000","","","","","","","","D1 PROFILE","","",""
"82006600000136","Nodes","136","21.000000","32.301651","DDS demands","Known Flow","443325.985301","104474.976346","","0.000000","","","","","","-6.880000","","","","-6.152218","-6.880000","","","","","","","","D1 PROFILE","","",""
"82006600000137","Nodes","137","21.000000","31.343910","DDS demands","Known Flow","443288.511779","104532.805654","","0.000000","","","","","","-15.100000","","","","-13.502689","-15.100000","","","","","","","","D1 PROFILE","","",""
"82006600001120","Nodes","1120","21.000000","34.990083","DDS demands","Known Flow","443223.345140","103179.009180","","0.000000","","","","","","-9.319999","","","","-8.334109","-9.319999","","","","","","","","D1 PROFILE","","",""
"82006600009673","Nodes","-9802","21.000000","35.158149","Default Known Flow Node","Known Flow","443221.989177","103169.779180","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600009475","Nodes","-4019","21.000000","35.439475","Default Known Flow Node","Known Flow","443218.477748","103154.519487","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000583","Nodes","583","21.000000","33.808810","DDS demands","Known Flow","442841.511657","103975.680503","","0.000000","","","","","","-2.329999","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","",""
"82006600000584","Nodes","584","21.000000","33.440114","Default Known Flow Node","Known Flow","442807.386648","103966.805500","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000586","Nodes","586","21.000000","33.081613","DDS demands","Known Flow","442783.136641","103950.055496","","0.000000","","","","","","-15.010000","","","","-13.422209","-15.010000","","","","","","","","D1 PROFILE","","",""
"82006600000619","Nodes","619","21.000000","31.936211","DDS demands","Known Flow","444256.017957","102323.844347","","0.000000","","","","","","-2.279999","","","","-2.038816","-2.279999","","","","","","","","D1 PROFILE","","",""
"82006600000620","Nodes","620","21.000000","31.917922","DDS demands","Known Flow","444226.887034","102299.180047","","0.000000","","","","","","-3.629999","","","","-3.246010","-3.629999","","","","","","","","D1 PROFILE","","",""
"82006600000095","Nodes","95","21.000000","31.246708","DDS demands","Known Flow","444228.012034","102378.555068","","0.000000","","","","","","-15.479999","","","","-13.842491","-15.479999","","","","","","","","D1 PROFILE","","",""
"82006600000149","Nodes","149","21.000000","28.350059","DDS demands","Known Flow","443804.774919","103399.314346","","0.000000","","","","","","-0.759999","","","","-0.679605","-0.759999","","","","","","","","D1 PROFILE","","",""
"82006600000148","Nodes","148","21.000000","28.358463","DDS demands","Known Flow","443811.890921","103355.975334","","0.000000","","","","","","-8.260000","","","","-7.386239","-8.260000","","","","","","","","D1 PROFILE","","",""
"82006600000147","Nodes","147","21.000000","29.690169","DDS demands","Known Flow","443930.311629","103441.148533","","0.000000","","","","","","-2.460000","","","","-2.199775","-2.460000","","","","","","","","D1 PROFILE","","",""
"82006600000011","Nodes","Calshot Close DG, Constant/Seasonal Settings, Site ID 2031","21.000000","69.999999","Default Known Pressure Node","Known Pressure","447557.600940","101575.174850","","1699.999960","","","","","","","","","","81.025076","90.610004","","","","","","","","","","",""
"82006600000783","Nodes","783","21.000000","69.949804","Default Known Flow Node","Known Flow","447555.362940","101567.396847","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000791","Nodes","791","21.000000","66.463716","DDS demands","Known Flow","447920.344039","101278.802769","","0.000000","","","","","","-5.349999","","","","-4.784065","-5.349999","","","","","","","","D1 PROFILE","","",""
"82006600000792","Nodes","792","21.000000","65.866087","DDS demands","Known Flow","448025.475068","101243.731759","","0.000000","","","","","","-5.889999","","","","-5.266942","-5.889999","","","","","","","","D1 PROFILE","","",""
"82006600000788","Nodes","788","21.000000","69.132200","Default Known Flow Node","Known Flow","447612.597645","101537.279991","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000785","Nodes","785","21.000000","65.197817","Default Known Flow Node","Known Flow","447667.597325","101598.643592","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000786","Nodes","786","21.000000","64.615668","DDS demands","Known Flow","447719.577985","101576.860850","","0.000000","","","","","","-13.810000","","","","-12.349147","-13.810000","","","","","","","","D1 PROFILE","","",""
"82006600009438","Nodes","-35667","21.000000","66.594730","Default Known Flow Node","Known Flow","447624.860380","101587.752759","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000784","Nodes","784","21.000000","69.296872","Default Known Flow Node","Known Flow","447591.843355","101548.237312","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000789","Nodes","789","21.000000","69.164066","Default Known Flow Node","Known Flow","447606.310911","101497.329681","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000793","Nodes","793","21.000000","69.855226","DDS demands","Known Flow","447530.203933","101552.699843","","0.000000","","","","","","-9.590000","","","","-8.575548","-9.590000","","","","","","","","D1 PROFILE","","",""
"82006600000794","Nodes","794","21.000000","66.138212","DDS demands","Known Flow","447466.051916","101485.503825","","0.000000","","","","","","-20.659999","","","","-18.474539","-20.659999","","","","","","","","D1 PROFILE","","",""
"82006600000795","Nodes","795","21.000000","66.114043","DDS demands","Known Flow","447456.384774","101410.107524","","0.000000","","","","","","-1.720000","","","","-1.538054","-1.720000","","","","","","","","D1 PROFILE","","",""
"82006600000796","Nodes","796","21.000000","65.711266","DDS demands","Known Flow","447394.878060","101401.515108","","0.000000","","","","","","-2.089999","","","","-1.868915","-2.089999","","","","","","","","D1 PROFILE","","",""
"82006600000797","Nodes","797","21.000000","65.704982","DDS demands","Known Flow","447416.246801","101385.176408","","0.000000","","","","","","-2.480000","","","","-2.217660","-2.480000","","","","","","","","D1 PROFILE","","",""
"82006600000798","Nodes","798","21.000000","65.681989","DDS demands","Known Flow","447372.555890","101418.582807","","0.000000","","","","","","-3.940000","","","","-3.523218","-3.940000","","","","","","","","D1 PROFILE","","",""
"82006600000810","Nodes","810","21.000000","24.868494","Default Known Flow Node","Known Flow","443975.431179","100856.329800","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600009549","Nodes","-4495","21.000000","25.549283","Default Known Flow Node","Known Flow","444227.950034","100934.541675","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000807","Nodes","807","21.000000","25.540409","DDS demands","Known Flow","444163.893017","100926.035673","","0.000000","","","","","","-5.639999","","","","-5.043388","-5.639999","","","","","","","","D1 PROFILE","","",""
"82006600000698","Nodes","698","21.000000","25.541167","DDS demands","Known Flow","444231.282384","100935.856951","","0.000000","","","","","","-4.739999","","","","-4.238592","-4.739999","","","","","","","","D1 PROFILE","","",""
"82006600000699","Nodes","699","21.000000","24.565890","DDS demands","Known Flow","444096.761999","100989.679690","","0.000000","","","","","","-12.619999","","","","-11.285027","-12.619999","","","","","","","","D1 PROFILE","","",""
"82006600000805","Nodes","805","21.000000","25.918393","DDS demands","Known Flow","444320.970060","100943.879678","","0.000000","","","","","","-13.520000","","","","-12.089824","-13.520000","","","","","","","","D1 PROFILE","","",""
"82006600000697","Nodes","697","21.000000","26.039581","DDS demands","Known Flow","444352.291068","100957.996682","","0.000000","","","","","","-2.970000","","","","-2.655826","-2.970000","","","","","","","","D1 PROFILE","","",""
"82006600009500","Nodes","-4254","21.000000","22.476602","Default Known Flow Node","Known Flow","443996.976983","101010.125209","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000700","Nodes","700","21.000000","22.255130","DDS demands","Known Flow","443986.654335","101015.334192","","0.000000","","","","","","-21.190000","","","","-18.948474","-21.190000","","","","","","","","D1 PROFILE","","",""
"82006600009501","Nodes","-4255","21.000000","22.167407","Default Known Flow Node","Known Flow","443999.018309","101054.878742","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000702","Nodes","702","21.000000","21.860551","Default Known Flow Node","Known Flow","443963.761963","101106.429722","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000701","Nodes","701","21.000000","21.948197","Default Known Flow Node","Known Flow","444005.011974","101126.929728","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000447","Nodes","447","21.000000","27.146385","DDS demands","Known Flow","444064.261990","101134.929730","","0.000000","","","","","","-3.479999","","","","-3.111877","-3.479999","","","","","","","","D1 PROFILE","","",""
"82006600000445","Nodes","445","21.000000","27.374059","DDS demands","Known Flow","444090.636997","101128.304728","","0.000000","","","","","","-8.079999","","","","-7.225279","-8.079999","","","","","","","","D1 PROFILE","","",""
"82006600000434","Nodes","434","21.000000","28.770547","DDS demands","Known Flow","444107.887002","101420.179807","","0.000000","","","","","","-1.820000","","","","-1.627476","-1.820000","","","","","","","","D1 PROFILE","","",""
"82006600000428","Nodes","428","21.000000","28.829694","DDS demands","Known Flow","444123.782205","101433.906081","","0.000000","","","","","","-5.320000","","","","-4.757239","-5.320000","","","","","","","","D1 PROFILE","","",""
"82006600000442","Nodes","442","21.000000","28.061890","DDS demands","Known Flow","444139.137010","101145.179733","","0.000000","","","","","","-0.689999","","","","-0.617010","-0.689999","","","","","","","","D1 PROFILE","","",""
"82006600000443","Nodes","443","21.000000","27.461254","DDS demands","Known Flow","444098.011999","101128.179728","","0.000000","","","","","","-10.110000","","","","-9.040541","-10.110000","","","","","","","","D1 PROFILE","","",""
"82006600000429","Nodes","429","21.000000","27.967355","DDS demands","Known Flow","444173.512020","101371.429794","","0.000000","","","","","","-16.959999","","","","-15.165932","-16.959999","","","","","","","","D1 PROFILE","","",""
"82006600000430","Nodes","430","21.000000","25.661245","DDS demands","Known Flow","444181.012022","101368.054793","","0.000000","","","","","","-11.620000","","","","-10.390810","-11.620000","","","","","","","","D1 PROFILE","","",""
"82006600000453","Nodes","453","21.000000","27.713826","DDS demands","Known Flow","444210.762030","101121.179726","","0.000000","","","","","","-3.970000","","","","-3.550044","-3.970000","","","","","","","","D1 PROFILE","","",""
"82006600000450","Nodes","450","21.000000","27.978626","DDS demands","Known Flow","444197.637026","101167.429739","","0.000000","","","","","","-1.549999","","","","-1.386037","-1.549999","","","","","","","","D1 PROFILE","","",""
"82006600000449","Nodes","449","21.000000","28.038989","DDS demands","Known Flow","444153.887014","101145.429733","","0.000000","","","","","","-2.130000","","","","-1.904684","-2.130000","","","","","","","","D1 PROFILE","","",""
"82006600000431","Nodes","431","21.000000","27.721776","DDS demands","Known Flow","444209.637029","101411.054805","","0.000000","","","","","","-1.890000","","","","-1.690071","-1.890000","","","","","","","","D1 PROFILE","","",""
"82006600000432","Nodes","432","21.000000","27.715254","DDS demands","Known Flow","444192.512025","101406.429804","","0.000000","","","","","","-1.510000","","","","-1.350268","-1.510000","","","","","","","","D1 PROFILE","","",""
"82006600000639","Nodes","639","21.000000","33.788636","DDS demands","Known Flow","444275.512047","101201.804748","","0.000000","","","","","","-10.520000","","","","-9.407171","-10.520000","","","","","","","","D1 PROFILE","","",""
"82006600000638","Nodes","638","21.000000","34.354735","DDS demands","Known Flow","444325.137061","101238.679758","","0.000000","","","","","","-3.589999","","","","-3.210241","-3.589999","","","","","","","","D1 PROFILE","","",""
"82006600000457","Nodes","457","21.000000","27.493356","DDS demands","Known Flow","444300.887054","101070.054712","","0.000000","","","","","","-5.550000","","","","-4.962908","-5.550000","","","","","","","","D1 PROFILE","","",""
"82006600009553","Nodes","-4535","21.000000","27.493356","Default Known Flow Node","Known Flow","444303.637055","101057.679709","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82006600000461","Nodes","461","21.000000","27.358648","DDS demands","Known Flow","444310.012057","101092.054718","","0.000000","","","","","","-1.669999","","","","-1.493343","-1.669999","","","","","","","","D1 PROFILE","","",""
