"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82007400004405","Nodes","-1454",21.000000,64.114552,"Default Known Flow Node","Known Flow",434930.884505,111952.432673,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400004767","Nodes","-54678",21.000000,64.114552,"Default Known Flow Node","Known Flow",434932.826505,111955.619674,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400000709","Nodes","709",21.000000,36.240402,"DDS demands","Known Flow",434320.634339,114717.558426,,0.000000,,,,,-5.909999,,,,,,-5.284827,-5.909999,,"",,,,,"D1 PROFILE",,,,,
"82007400000712","Nodes","712",21.000000,35.308383,"DDS demands","Known Flow",434272.259325,114558.808383,,0.000000,,-37.409999,,,-2.460000,,,,,,-35.652468,-39.870000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"82007400000687","Nodes","687",21.000000,38.538501,"DDS demands","Known Flow",434290.360099,114839.551555,,0.000000,,,,,-4.960000,,,,,,-4.435321,-4.960000,,"",,,,,"D1 PROFILE",,,,,
"82007400000553","Nodes","553",21.000000,39.943765,"DDS demands","Known Flow",434203.662827,114945.368989,,0.000000,,,,,-7.979999,,,,,,-7.135858,-7.979999,,"",,,,,"D1 PROFILE",,,,,
"82007400000663","Nodes","663",21.000000,32.645423,"DDS demands","Known Flow",435156.901994,114441.934526,,0.000000,,,,,-6.900000,,,,,,-6.170103,-6.900000,,"",,,,,"D1 PROFILE",,,,,
"82007400001217","Nodes","P00064860, 242-244 SALISBURY ROAD, -14.49SCMH",22.999998,32.919490,"CSEP DDS Matched","Known Flow",435134.713560,114498.016366,,0.000000,,,,,,-14.489999,,,,,-12.957217,-14.489999,,"",,,,,,"DC PROFILE",,,,
"82007400004723","Nodes","-54177",21.000000,33.647751,"Default Known Flow Node","Known Flow",435089.207346,114540.763368,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001216","Nodes","P08118554, 285-289 (PLOTS 1-14 & UNITS 1-6) SALISBURY ROAD, -25.57SCMH",24.000000,35.649821,"CSEP DDS Matched","Known Flow",435022.654813,114618.193924,,0.000000,,,,,,-25.569999,,,,,-22.865150,-25.569999,,"",,,,,,"DC PROFILE",,,,
"82007400009019","Nodes","P09122721, DEV@PICKWICK CLOSE, -16.06SCMH",22.999998,37.599602,"CSEP DDS Matched","Known Flow",433710.903873,113016.043963,,0.000000,,,,,,-16.059999,,,,,-14.361139,-16.059999,,"",,,,,,"DC PROFILE",,,,
"82007400001665","Nodes","1665",21.000000,69.514861,"DDS demands","Known Flow",435285.384601,112210.432744,,0.000000,-1.749999,,,,,,,,,,-1.564881,-1.749999,,"","C1 PROFILE",,,,,,,,,
"82007400004848","Nodes","-6521",21.000000,69.529253,"Default Known Flow Node","Known Flow",435284.893905,112219.779146,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400004661","Nodes","-296392",21.000000,38.178743,"Default Known Flow Node","Known Flow",434071.259271,113796.808175,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001215","Nodes","1215",21.000000,38.439924,"Default Known Flow Node","Known Flow",433915.648833,113775.235390,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400004660","Nodes","-296391",21.000000,38.528412,"Default Known Flow Node","Known Flow",433880.002946,113785.060017,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001210","Nodes","Griffin Ind. Est. UNITK-Q, Stephenson Road DG, BS92D, Constant/Seasonal Settings",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",435065.634541,114931.058484,,9999.998887,,,,,,,,,,,43.476876,48.620000,,"",,,,,,,,,,
"82007400001172","Nodes",,21.000000,28.700624,"Default Known Flow Node","Known Flow",435797.872478,114041.665315,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001187","Nodes","1187",21.000000,69.910352,"Default Known Flow Node","Known Flow",435120.502556,115016.409507,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001144","Nodes","1144",21.000000,69.880878,"Default Known Flow Node","Known Flow",435029.547873,114992.523840,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001145","Nodes","1145",21.000000,69.932018,"Default Known Flow Node","Known Flow",435017.153337,114944.272374,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001143","Nodes","1143",21.000000,69.857067,"Default Known Flow Node","Known Flow",435045.009536,115039.058513,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82007400001142","Nodes","1142",21.000000,39.715945,"Default Known Flow Node","Known Flow",435345.439426,114737.689722,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
