"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82009500000304","Nodes","304","21.000000","31.778117","DDS demands","Known Flow","450653.440256","112576.606383","","0.000000","","","","","-6.419999","","","","","-5.740878","-6.419999","","","","","","","D1 PROFILE","","","",""
"82009500000206","Nodes","206","21.000000","31.858137","DDS demands","Known Flow","450927.162857","113460.677084","","0.000000","","","","","-7.119999","","","","","-6.366831","-7.119999","","","","","","","D1 PROFILE","","","",""
"82009500000249","Nodes","249","21.000000","23.834563","DDS demands","Known Flow","451375.703979","113014.319962","","0.000000","","-9.949999","","-25.200000","-2.180000","","","","","-33.381154","-37.330001","","","","C2 PROFILE","","C4 PROFILE","D1 PROFILE","","","",""
"82009500000310","Nodes","310","21.000000","26.146110","Default Known Flow Node","Known Flow","451315.768236","113020.380385","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500000197","Nodes","197","21.000000","23.682738","Default Known Flow Node","Known Flow","451284.077954","113128.090993","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500000024","Nodes","24","21.000000","23.771345","DDS demands","Known Flow","451269.211582","113173.366368","","0.000000","","","","","-6.560000","","","","","-5.866069","-6.560000","","","","","","","D1 PROFILE","","","",""
"82009500008000","Nodes","Logger 2471, Cypress Gardens","21.000000","23.679619","Val Log Post","Known Flow","451295.395958","113136.321995","","0.000000","","","","","-2.769999","","","","","-2.476983","-2.769999","","","","","","","D1 PROFILE","","","",""
"82009500000198","Nodes","198","21.000000","23.396770","DDS demands","Known Flow","451268.934950","113118.267991","","0.000000","","","","","-4.940000","","","","","-4.417436","-4.940000","","","","","","","D1 PROFILE","","","",""
"82009500000291","Nodes","291","21.000000","29.093084","Default Known Flow Node","Known Flow","451047.222890","113419.737073","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500000176","Nodes","176","21.000000","29.940853","DDS demands","Known Flow","450997.348718","113482.865024","","0.000000","","","","","-4.099999","","","","","-3.666293","-4.099999","","","","","","","D1 PROFILE","","","",""
"82009500000175","Nodes","175","21.000000","30.605847","DDS demands","Known Flow","450959.980866","113501.912095","","0.000000","","","","","-1.970000","","","","","-1.761609","-1.970000","","","","","","","D1 PROFILE","","","",""
"82009500000016","Nodes","16","21.000000","25.475732","DDS demands","Known Flow","451166.343159","113459.478740","","0.000000","","","","","-17.299999","","","","","-15.469969","-17.299999","","","","","","","D1 PROFILE","","","",""
"82009500000017","Nodes","17","21.000000","24.699781","DDS demands","Known Flow","451131.516322","113346.106627","","0.000000","","","","","-8.209999","","","","","-7.341529","-8.209999","","","","","","","D1 PROFILE","","","",""
"82009500000300","Nodes","300","21.000000","31.705704","DDS demands","Known Flow","450993.490875","113676.905143","","0.000000","","","","-1.580000","-4.659999","","","","","-5.579919","-6.240000","","","","","","C4 PROFILE","D1 PROFILE","","","",""
"82009500000141","Nodes","","21.000000","21.674031","DDS demands","Known Flow","451618.757046","112958.245947","","0.000000","","","","","-4.610000","","","","","-4.122344","-4.610000","","","","","","","D1 PROFILE","","","",""
"82009500000193","Nodes","193","21.000000","33.370949","DDS demands","Known Flow","450648.564022","113134.977460","","0.000000","","-15.310000","","","","","","","","-13.690476","-15.310000","","","","C2 PROFILE","","","","","","",""
"82009500000266","Nodes","266","21.000000","33.680092","DDS demands","Known Flow","450731.512804","113035.279968","","0.000000","","","","","-4.019999","","","","","-3.594755","-4.019999","","","","","","","D1 PROFILE","","","",""
"82009500000278","Nodes","278","21.000000","31.471868","DDS demands","Known Flow","451007.719360","113152.040213","","0.000000","","","","","-10.949999","","","","","-9.791686","-10.949999","","","","","","","D1 PROFILE","","","",""
"82009500000165","Nodes","165, GT-N2897A (30903) P00104310, PLOTS 1-6, MORTIMER ROAD, - 8.22SCMH","22.999998","26.359418","CSEP DDS Matched","Known Flow","451070.185882","112951.041807","","0.000000","","","","","-10.189999","-8.209999","","","","-16.453608","-18.399999","","","","","","","D1 PROFILE","DC PROFILE","","",""
"82009500000270","Nodes","270","21.000000","24.128354","Default Known Flow Node","Known Flow","451437.683674","113019.605091","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500000162","Nodes","162","21.000000","24.347648","DDS demands","Known Flow","451418.234709","112968.594399","","0.000000","","","","","-10.960000","","","","","-9.800629","-10.960000","","","","","","","D1 PROFILE","","","",""
"82009500000040","Nodes","40","21.000000","24.379134","DDS demands","Known Flow","451413.566990","113036.694968","","0.000000","-8.290000","","","-8.529999","-0.610000","","","","","-15.586218","-17.429999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","",""
"82009500000307","Nodes","307","21.000000","28.785633","Default Known Flow Node","Known Flow","451163.186922","113044.618971","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500000267","Nodes","267","21.000000","27.192423","DDS demands","Known Flow","451261.488506","113016.980189","","0.000000","-17.430000","","","","-15.270000","","","","","-29.240927","-32.700001","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"82009500000208","Nodes","208","21.000000","74.585461","Default Known Flow Node","Known Flow","451087.887511","114438.135122","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500008001","Nodes","Logger 2410, Hamblewood","21.000000","23.800743","Val Log Post","Known Flow","451434.095277","112814.908663","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500008004","Nodes","8004","21.000000","24.222129","Default Known Flow Node","Known Flow","451417.998565","112812.546293","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500000183","Nodes","183","21.000000","24.261486","DDS demands","Known Flow","451413.979858","112812.299890","","0.000000","","","","","-9.549999","","","","","-8.539781","-9.549999","","","","","","","D1 PROFILE","","","",""
"82009500000261","Nodes","261","21.000000","23.984904","DDS demands","Known Flow","451460.900003","112785.380900","","0.000000","","","","","-3.250000","","","","","-2.906208","-3.250000","","","","","","","D1 PROFILE","","","",""
"82009500000301","Nodes","301","21.000000","31.748851","Default Known Flow Node","Known Flow","450945.459922","113674.395899","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009500000260","Nodes","260","21.000000","24.269428","DDS demands","Known Flow","451419.609991","112782.847899","","0.000000","","","","","-1.720000","","","","","-1.538054","-1.720000","","","","","","","D1 PROFILE","","","",""
"82009500000119","Nodes","","21.000000","32.527987","DDS demands","Known Flow","450939.021861","113216.912017","","0.000000","-5.189999","","","","","","","","","-4.640990","-5.189999","","","C1 PROFILE","","","","","","","",""
"82009500000161","Nodes","161","21.000000","31.843347","DDS demands","Known Flow","450645.557152","112624.124624","","0.000000","","","","","-15.259999","","","","","-13.645765","-15.259999","","","","","","","D1 PROFILE","","","",""
"82009500000152","Nodes","152","21.000000","24.584940","DDS demands","Known Flow","451301.872521","112875.429366","","0.000000","","","","","-7.820000","","","","","-6.992784","-7.820000","","","","","","","D1 PROFILE","","","",""
"82009500000151","Nodes","151","21.000000","24.331941","DDS demands","Known Flow","451374.180979","112798.160903","","0.000000","","","","","-6.760000","","","","","-6.044912","-6.760000","","","","","","","D1 PROFILE","","","",""
"82009500000038","Nodes","38","21.000000","24.316557","DDS demands","Known Flow","451411.860882","113016.464906","","0.000000","","","","","-2.230000","","","","","-1.994105","-2.230000","","","","","","","D1 PROFILE","","","",""
"82009500000269","Nodes","269","21.000000","21.674693","DDS demands","Known Flow","451612.490044","112959.540947","","0.000000","","","","","-2.519999","","","","","-2.253428","-2.519999","","","","","","","D1 PROFILE","","","",""
"82009500000308","Nodes","308","21.000000","29.104303","Default Known Flow Node","Known Flow","451124.996179","113072.503232","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
