"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82016600000271","Nodes","271",21.000000,69.788963,"Default Known Flow Node","Known Flow",416119.925374,141148.605306,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000070","Nodes","70",21.000000,65.014435,"DDS demands","Known Flow",415818.993396,141920.362498,,0.000000,,,,,-17.280001,,,,,,-15.452086,-17.280001,,"",,,,,"D1 PROFILE",,,,,
"82016600000258","Nodes","258",21.000000,66.379235,"DDS demands","Known Flow",415937.950534,141936.440653,,0.000000,,,,,-7.199999,,,,,,-6.438368,-7.199999,,"",,,,,"D1 PROFILE",,,,,
"82016600002487","Nodes","2487",21.000000,67.066758,"Default Known Flow Node","Known Flow",416002.339465,141944.685634,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000251","Nodes","251",21.000000,69.686133,"Default Known Flow Node","Known Flow",416635.612526,141768.232786,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000254","Nodes","254",21.000000,69.885251,"DDS demands","Known Flow",416700.070921,141711.476338,,0.000000,,,,,-2.430000,,,,,,-2.172949,-2.430000,,"",,,,,"D1 PROFILE",,,,,
"82016600002484","Nodes","2484",21.000000,69.926306,"Default Known Flow Node","Known Flow",416764.381561,141721.378774,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000250","Nodes","250",21.000000,69.522587,"Default Known Flow Node","Known Flow",416667.831311,141784.825864,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000249","Nodes","249",21.000000,69.605149,"DDS demands","Known Flow",416710.754547,141795.722794,,0.000000,-28.760000,,,,-2.859999,,,,,,-28.275169,-31.620000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"82016600000057","Nodes","57",21.000000,52.501390,"DDS demands","Known Flow",415951.911864,141503.977114,,0.000000,,-78.249997,,,-3.450000,,,,,,-73.057597,-81.699998,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"82016600000060","Nodes","60",21.000000,52.286364,"DDS demands","Known Flow",416008.748846,141453.463249,,0.000000,,,,,-9.509999,,,,,,-8.504012,-9.509999,,"",,,,,"D1 PROFILE",,,,,
"82016600000294","Nodes","294",21.000000,54.773047,"DDS demands","Known Flow",416217.637768,141602.507038,,0.000000,,,,,-2.049999,,,,,,-1.833146,-2.049999,,"",,,,,"D1 PROFILE",,,,,
"82016600000297","Nodes","297",21.000000,54.255028,"DDS demands","Known Flow",416245.704902,141569.802773,,0.000000,,,,,-16.489999,,,,,,-14.745652,-16.489999,,"",,,,,"D1 PROFILE",,,,,
"82016600000295","Nodes","295",21.000000,54.003492,"DDS demands","Known Flow",416137.763668,141536.320622,,0.000000,,,,,-10.419999,,,,,,-9.317750,-10.419999,,"",,,,,"D1 PROFILE",,,,,
"82016600000047","Nodes","47",21.000000,66.101825,"Default Known Flow Node","Known Flow",416201.780584,141852.615065,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000064","Nodes","64",21.000000,67.760524,"DDS demands","Known Flow",416210.821674,141925.453252,,0.000000,,,,,-8.350000,,,,,,-7.466719,-8.350000,,"",,,,,"D1 PROFILE",,,,,
"82016600000033","Nodes","33",21.000000,63.395496,"DDS demands","Known Flow",416435.947007,141757.663244,,0.000000,,,,,-9.590000,,,,,,-8.575549,-9.590000,,"",,,,,"D1 PROFILE",,,,,
"82016600000264","Nodes","264",21.000000,60.094369,"DDS demands","Known Flow",415728.930549,141091.567903,,0.000000,-19.160000,,,,,,,,,,-17.133215,-19.160000,,"","C1 PROFILE",,,,,,,,,
"82016600000262","Nodes","262",21.000000,58.498901,"DDS demands","Known Flow",415606.697246,141223.785638,,0.000000,,,,,-4.380000,,,,,,-3.916674,-4.380000,,"",,,,,"D1 PROFILE",,,,,
"82016600000332","Nodes","332",21.000000,58.442004,"DDS demands","Known Flow",415595.289447,141237.389329,,0.000000,,,,,-5.659999,,,,,,-5.061273,-5.659999,,"",,,,,"D1 PROFILE",,,,,
"82016600000097","Nodes","97",21.000000,60.121595,"DDS demands","Known Flow",415536.544306,141358.152127,,0.000000,,,-3.010000,-5.870000,-4.659999,,,,,,-12.107710,-13.540000,,"",,,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,,
"82016600000162","Nodes","162",21.000000,58.449635,"DDS demands","Known Flow",415563.130451,141276.910456,,0.000000,,,,,-9.819999,,,,,,-8.781219,-9.819999,,"",,,,,"D1 PROFILE",,,,,
"82016600000076","Nodes","76",21.000000,60.021021,"DDS demands","Known Flow",415299.237332,142299.653441,,0.000000,,,,,-7.150000,,,,,,-6.393657,-7.150000,,"",,,,,"D1 PROFILE",,,,,
"82016600000309","Nodes","309",21.000000,60.030666,"Default Known Flow Node","Known Flow",415388.914271,142117.576338,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000075","Nodes","75",21.000000,60.303613,"DDS demands","Known Flow",415395.000189,141979.193844,,0.000000,,,,,-3.130000,,,,,,-2.798902,-3.130000,,"",,,,,"D1 PROFILE",,,,,
"82016600000346","Nodes","346",21.000000,58.103870,"DDS demands","Known Flow",415289.628267,142335.485248,,0.000000,,,,,-6.429999,,,,,,-5.749820,-6.429999,,"",,,,,"D1 PROFILE",,,,,
"82016600000078","Nodes","78",21.000000,53.996831,"DDS demands","Known Flow",415274.525578,142423.893213,,0.000000,,,,,-20.980000,,,,,,-18.760691,-20.980000,,"",,,,,"D1 PROFILE",,,,,
"82016600000348","Nodes","P00095786, High Street, 7.38",22.999998,60.547275,"CSEP DDS Matched","Known Flow",415417.127195,141538.682724,,0.000000,,,,,-0.750000,-7.380000,,,,,-7.269991,-8.130000,,"",,,,,"D1 PROFILE","DC PROFILE",,,,
"82016600000082","Nodes","82",21.000000,61.212479,"DDS demands","Known Flow",415520.453942,141611.014549,,0.000000,-5.940000,,,,-1.059999,,,,,,-6.259525,-6.999999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"82016600002496","Nodes","2496",21.000000,63.948685,"Default Known Flow Node","Known Flow",416051.217454,141401.419144,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000123","Nodes","123",21.000000,63.938670,"DDS demands","Known Flow",416052.797350,141404.230370,,0.000000,,,,,-12.629999,,,,,,-11.293971,-12.629999,,"",,,,,"D1 PROFILE",,,,,
"82016600002511","Nodes","2511",21.000000,60.840207,"Default Known Flow Node","Known Flow",415807.695656,141010.484391,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000272","Nodes","272",21.000000,69.836108,"Default Known Flow Node","Known Flow",416177.791514,141142.435045,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000276","Nodes","276",21.000000,69.982730,"DDS demands","Known Flow",416258.851536,141118.302348,,0.000000,,,,,-5.079999,,,,,,-4.542626,-5.079999,,"",,,,,"D1 PROFILE",,,,,
"82016600000170","Nodes","170",21.000000,60.851870,"DDS demands","Known Flow",415850.757313,140742.683507,,0.000000,,,,,-4.079999,,,,,,-3.648408,-4.079999,,"",,,,,"D1 PROFILE",,,,,
"82016600000169","Nodes","169",21.000000,60.769711,"DDS demands","Known Flow",415863.795316,140953.105565,,0.000000,,,,,-13.340000,,,,,,-11.928867,-13.340000,,"",,,,,"D1 PROFILE",,,,,
"82016600000166","Nodes","166",21.000000,55.269059,"DDS demands","Known Flow",415850.251313,140883.973546,,0.000000,,,,,-9.529999,,,,,,-8.521896,-9.529999,,"",,,,,"D1 PROFILE",,,,,
"82016600000191","Nodes","191",21.000000,67.526051,"DDS demands","Known Flow",415986.469098,140947.356260,,0.000000,,,,,-18.459998,,,,,,-16.507261,-18.459998,,"",,,,,"D1 PROFILE",,,,,
"82016600000205","Nodes","205",21.000000,68.504755,"DDS demands","Known Flow",416122.121387,140915.426554,,0.000000,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,"D1 PROFILE",,,,,
"82016600000206","Nodes","206",21.000000,68.186849,"DDS demands","Known Flow",416109.721383,140892.531548,,0.000000,,,,,-14.049999,,,,,,-12.563761,-14.049999,,"",,,,,"D1 PROFILE",,,,,
"82016600000211","Nodes","211",21.000000,67.832146,"DDS demands","Known Flow",416124.630387,140825.950530,,0.000000,,,,,-4.500000,,,,,,-4.023980,-4.500000,,"",,,,,"D1 PROFILE",,,,,
"82016600000210","Nodes","210",21.000000,67.911108,"DDS demands","Known Flow",416083.198376,140843.011535,,0.000000,,,,,-1.960000,,,,,,-1.752667,-1.960000,,"",,,,,"D1 PROFILE",,,,,
"82016600000207","Nodes","207",21.000000,68.297381,"DDS demands","Known Flow",416180.102402,140893.115548,,0.000000,,,,,-1.420000,,,,,,-1.269789,-1.420000,,"",,,,,"D1 PROFILE",,,,,
"82016600000202","Nodes","202",21.000000,67.813932,"DDS demands","Known Flow",416204.856409,140948.822563,,0.000000,,,,,-6.429999,,,,,,-5.749820,-6.429999,,"",,,,,"D1 PROFILE",,,,,
"82016600000200","Nodes","200",21.000000,67.958019,"DDS demands","Known Flow",416166.206597,140953.477305,,0.000000,,,,,-4.999999,,,,,,-4.471089,-4.999999,,"",,,,,"D1 PROFILE",,,,,
"82016600000190","Nodes","190",21.000000,69.413124,"DDS demands","Known Flow",416068.534962,140950.528882,,0.000000,,,,,-11.880000,,,,,,-10.623308,-11.880000,,"",,,,,"D1 PROFILE",,,,,
"82016600002513","Nodes","2513",21.000000,67.680165,"Default Known Flow Node","Known Flow",416066.475033,140811.098927,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000212","Nodes","212",21.000000,67.791991,"DDS demands","Known Flow",416078.831685,140834.678721,,0.000000,,,,,-2.499999,,,,,,-2.235544,-2.499999,,"",,,,,"D1 PROFILE",,,,,
"82016600000213","Nodes","213",21.000000,67.487988,"DDS demands","Known Flow",416032.321362,140832.361532,,0.000000,,,,,-7.719999,,,,,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",,,,,
"82016600000208","Nodes","208",21.000000,68.026764,"DDS demands","Known Flow",416096.769380,140868.227542,,0.000000,,,,,-2.109999,,,,,,-1.886799,-2.109999,,"",,,,,"D1 PROFILE",,,,,
"82016600000193","Nodes","193",21.000000,69.340869,"DDS demands","Known Flow",416097.797576,140940.120102,,0.000000,,,,,-1.669999,,,,,,-1.493343,-1.669999,,"",,,,,"D1 PROFILE",,,,,
"82016600000204","Nodes","204",21.000000,68.520688,"DDS demands","Known Flow",416128.776388,140911.297553,,0.000000,,,,,-1.299999,,,,,,-1.162483,-1.299999,,"",,,,,"D1 PROFILE",,,,,
"82016600000203","Nodes","203",21.000000,68.363295,"DDS demands","Known Flow",416144.622429,140931.804140,,0.000000,,,,,-1.830000,,,,,,-1.636418,-1.830000,,"",,,,,"D1 PROFILE",,,,,
"82016600000201","Nodes","201",21.000000,67.901537,"DDS demands","Known Flow",416179.848402,140975.606571,,0.000000,,,,,-6.049999,,,,,,-5.410018,-6.049999,,"",,,,,"D1 PROFILE",,,,,
"82016600000189","Nodes","189",21.000000,69.827083,"DDS demands","Known Flow",416080.716375,140969.328569,,0.000000,,,,,-2.740000,,,,,,-2.450157,-2.740000,,"",,,,,"D1 PROFILE",,,,,
"82016600000194","Nodes","194",21.000000,69.337121,"DDS demands","Known Flow",416105.884382,140949.102564,,0.000000,,,,,-1.760000,,,,,,-1.573823,-1.760000,,"",,,,,"D1 PROFILE",,,,,
"82016600000195","Nodes","195",21.000000,69.336891,"DDS demands","Known Flow",416124.024387,140957.810566,,0.000000,,,,,-0.349999,,,,,,-0.312976,-0.349999,,"",,,,,"D1 PROFILE",,,,,
"82016600000197","Nodes","197",21.000000,69.771160,"DDS demands","Known Flow",416113.305384,140982.407573,,0.000000,,,,,-0.249999,,,,,,-0.223554,-0.249999,,"",,,,,"D1 PROFILE",,,,,
"82016600000198","Nodes","198",21.000000,69.789267,"DDS demands","Known Flow",416134.524296,140974.739195,,0.000000,,,,,-6.360000,,,,,,-5.687226,-6.360000,,"",,,,,"D1 PROFILE",,,,,
"82016600000196","Nodes","196",21.000000,69.775870,"DDS demands","Known Flow",416112.657538,140988.902225,,0.000000,,,,,-4.019999,,,,,,-3.594755,-4.019999,,"",,,,,"D1 PROFILE",,,,,
"82016600000199","Nodes","199",21.000000,69.732045,"DDS demands","Known Flow",416158.055396,140976.234571,,0.000000,,,,,-2.689999,,,,,,-2.405446,-2.689999,,"",,,,,"D1 PROFILE",,,,,
"82016600000273","Nodes","273",21.000000,69.435784,"DDS demands","Known Flow",416289.805730,140965.732049,,0.000000,,,,,-14.069999,,,,,,-12.581645,-14.069999,,"",,,,,"D1 PROFILE",,,,,
"82016600000274","Nodes","274",21.000000,69.120175,"DDS demands","Known Flow",416323.007210,140903.221224,,0.000000,,,,,-15.569999,,,,,,-13.922972,-15.569999,,"",,,,,"D1 PROFILE",,,,,
"82016600000209","Nodes","209",21.000000,68.009857,"DDS demands","Known Flow",416097.441380,140852.244537,,0.000000,,,,,-3.410000,,,,,,-3.049283,-3.410000,,"",,,,,"D1 PROFILE",,,,,
"82016600000090","Nodes","90",21.000000,58.016340,"DDS demands","Known Flow",414878.701695,141250.489404,,0.000000,,,,,-2.660000,,,,,,-2.378619,-2.660000,,"",,,,,"D1 PROFILE",,,,,
"82016600000091","Nodes","91",21.000000,56.667287,"DDS demands","Known Flow",414812.410418,141408.524712,,0.000000,,,,,-15.129999,,,,,,-13.529516,-15.129999,,"",,,,,"D1 PROFILE",,,,,
"82016600000089","Nodes","89",21.000000,58.089109,"Default Known Flow Node","Known Flow",414986.877703,141255.210231,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600002505","Nodes","2505",21.000000,58.168288,"Default Known Flow Node","Known Flow",415000.552299,141254.074181,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000086","Nodes","86",21.000000,58.865206,"DDS demands","Known Flow",415128.974035,141314.473819,,0.000000,,,,,-1.059999,,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,,
"82016600000219","Nodes","219",21.000000,58.965295,"Default Known Flow Node","Known Flow",415170.364226,141348.601704,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000084","Nodes","84",21.000000,59.043591,"DDS demands","Known Flow",415205.722469,141371.259490,,0.000000,,,,,-13.550000,,,,,,-12.116652,-13.550000,,"",,,,,"D1 PROFILE",,,,,
"82016600000352","Nodes","352",21.000000,59.323154,"DDS demands","Known Flow",415244.338584,141406.158262,,0.000000,,,,-7.860000,,,,,,,-7.028552,-7.860000,,"",,,,"C4 PROFILE",,,,,,
"82016600000085","Nodes","85",21.000000,58.913510,"DDS demands","Known Flow",415292.219161,141297.969658,,0.000000,,,,,-4.829999,,,,,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",,,,,
"82016600000312","Nodes","312",21.000000,59.804248,"DDS demands","Known Flow",415327.498829,141458.534460,,0.000000,-6.000000,,-7.539999,-7.949999,-7.119999,,,,,,-25.583574,-28.610000,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,,
"82016600000353","Nodes","353",21.000000,59.361546,"DDS demands","Known Flow",415218.345460,141437.327249,,0.000000,,,,,-1.070000,,,,,,-0.956813,-1.070000,,"",,,,,"D1 PROFILE",,,,,
"82016600002506","Nodes","2506",21.000000,59.798910,"Default Known Flow Node","Known Flow",415309.830106,141478.223267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000083","Nodes","83",21.000000,60.250045,"DDS demands","Known Flow",415367.762181,141466.367704,,0.000000,-2.840000,,,-18.120000,-4.260000,,,,,,-22.552176,-25.220000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,
"82016600002507","Nodes","2507",21.000000,60.289234,"Default Known Flow Node","Known Flow",415360.352030,141478.973117,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000093","Nodes","93",21.000000,59.827188,"Default Known Flow Node","Known Flow",415435.241316,141424.479607,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000094","Nodes","94",21.000000,57.832094,"Default Known Flow Node","Known Flow",415388.766089,141351.692057,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000096","Nodes","96",21.000000,53.718217,"DDS demands","Known Flow",415433.460199,141288.797656,,0.000000,,,,,-20.159999,,,-13.279999,,,-29.902645,-33.439997,,"",,,,,"D1 PROFILE",,,"I2 PROFILE",,
"82016600000220","Nodes","220",21.000000,59.594659,"Default Known Flow Node","Known Flow",415412.491518,141385.993752,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000225","Nodes","225",21.000000,66.032994,"Default Known Flow Node","Known Flow",415783.709574,141351.108662,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82016600000157","Nodes","157",21.000000,67.811976,"Default Known Flow Node","Known Flow",415905.184887,141169.353042,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
