"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"82012600000023","Nodes","23",21.000000,25.225605,"DDS demands","Known Flow",433909.498243,110874.953188,,0.000000,,,,,-2.869999,,-2.566405,-2.869999,,"",,,,,"D1 PROFILE",
"82012600000022","Nodes","22",21.000000,24.682510,"DDS demands","Known Flow",434005.228128,110831.411223,,0.000000,,,,,-9.649999,,-8.629202,-9.649999,,"",,,,,"D1 PROFILE",
"82012600000100","Nodes","100",21.000000,24.275424,"DDS demands","Known Flow",434043.451890,110773.544673,,0.000000,,,,,-4.849999,,-4.336956,-4.849999,,"",,,,,"D1 PROFILE",
"82012600008000","Nodes","8000",21.000000,23.004355,"DDS demands","Known Flow",434465.634378,111834.557641,,0.000000,,0.000000,,,-7.610000,,-6.804998,-7.610000,,"",,"C2 PROFILE",,,"D1 PROFILE",
"82012600000065","Nodes","65",21.000000,24.976241,"DDS demands","Known Flow",433414.535452,110423.037699,,0.000000,,,,,-16.339999,,-14.611520,-16.339999,,"",,,,,"D1 PROFILE",
"82012600000006","Nodes","Peterscroft Avenue DG",21.000000,24.999999,"Default Known Pressure Node","Known Pressure",433413.384092,110418.682256,,399.999988,,,,,,,70.518023,78.860005,,"",,,,,,
"82012600000063","Nodes","63",21.000000,22.974794,"DDS demands","Known Flow",433162.384023,110498.057278,,0.000000,,,,,-7.170000,,-6.411542,-7.170000,,"",,,,,"D1 PROFILE",
"82012600000005","Nodes","Busketts Way DG",21.000000,22.999999,"Default Known Pressure Node","Known Pressure",433159.259023,110492.182276,,399.999988,,,,,,,23.204955,25.950000,,"",,,,,,
"82012600009211","Nodes","-786",21.000000,24.992865,"Default Known Flow Node","Known Flow",433413.660415,110419.748075,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000072","Nodes","72",21.000000,31.346178,"DDS demands","Known Flow",433658.384158,110454.432266,,0.000000,,,,,-1.109999,,-0.992581,-1.109999,,"",,,,,"D1 PROFILE",
"82012600000073","Nodes","73",21.000000,31.244603,"DDS demands","Known Flow",433624.134149,110432.307260,,0.000000,,-6.000000,,,-7.840000,,-12.375976,-13.840000,,"",,"C2 PROFILE",,,"D1 PROFILE",
"82012600009213","Nodes","-809",21.000000,31.309794,"Default Known Flow Node","Known Flow",433676.884163,110468.432270,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009215","Nodes","-814",21.000000,31.361645,"Default Known Flow Node","Known Flow",433685.553117,110454.804216,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000092","Nodes","92",21.000000,31.387778,"DDS demands","Known Flow",433690.382676,110446.694202,,0.000000,0.000000,,,0.000000,-15.729999,,-14.066047,-15.729999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",
"82012600000074","Nodes","74",21.000000,34.477213,"DDS demands","Known Flow",433597.245187,110331.817996,,0.000000,,-65.019996,,,,,-58.142043,-65.019996,,"",,"C2 PROFILE",,,,
"82012600000110","Nodes","110",21.000000,35.916295,"DDS demands","Known Flow",433603.759143,110383.682246,,0.000000,,,,-13.569999,-0.360000,,-12.456455,-13.929999,,"",,,,"C4 PROFILE","D1 PROFILE",
"82012600000008","Nodes","Ashurst Terrace DG",21.000000,35.999999,"Default Known Pressure Node","Known Pressure",433593.884141,110377.807245,,1479.999947,,,,,,,234.190411,261.894113,,"",,,,,,
"82012600000796","Nodes","796",21.000000,31.244603,"Default Known Flow Node","Known Flow",433560.134132,110385.557247,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009214","Nodes","-811",21.000000,32.402911,"Default Known Flow Node","Known Flow",433680.599948,110419.834489,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000124","Nodes","124",21.000000,31.355795,"DDS demands","Known Flow",433686.009166,110457.557267,,0.000000,,,-4.389999,,-4.369999,,-7.833348,-8.759999,,"",,,"C3  PROFILE",,"D1 PROFILE",
"82012600009216","Nodes","-816",21.000000,28.252397,"Default Known Flow Node","Known Flow",433686.282814,110455.668998,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009217","Nodes","-820",21.000000,31.849649,"Default Known Flow Node","Known Flow",433695.031917,110428.425434,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000064","Nodes","64",21.000000,22.893901,"DDS demands","Known Flow",433267.259052,110588.307302,,0.000000,,,,,-18.780000,,-16.793412,-18.780000,,"",,,,,"D1 PROFILE",
"82012600000084","Nodes","84",21.000000,30.515993,"DDS demands","Known Flow",433628.734746,110543.538214,,0.000000,,,,,-2.200000,,-1.967279,-2.200000,,"",,,,,"D1 PROFILE",
"82012600000082","Nodes","82",21.000000,30.572161,"DDS demands","Known Flow",433649.732638,110511.254413,,0.000000,,,,,-8.510000,,-7.609794,-8.510000,,"",,,,,"D1 PROFILE",
"82012600000133","Nodes","133",21.000000,30.337560,"DDS demands","Known Flow",433641.634154,110587.057302,,0.000000,,,,,-2.380000,,-2.128238,-2.380000,,"",,,,,"D1 PROFILE",
"82012600000083","Nodes","83",21.000000,30.348718,"DDS demands","Known Flow",433624.960871,110566.444693,,0.000000,,,,,-4.639999,,-4.149170,-4.639999,,"",,,,,"D1 PROFILE",
"82012600000114","Nodes","114",21.000000,22.942941,"DDS demands","Known Flow",433666.759161,110725.932340,,0.000000,,,,,-14.129999,,-12.635299,-14.129999,,"",,,,,"D1 PROFILE",
"82012600000067","Nodes","67",21.000000,23.845207,"DDS demands","Known Flow",433614.259146,110661.557322,,0.000000,,,,,-5.530000,,-4.945025,-5.530000,,"",,,,,"D1 PROFILE",
"82012600000011","Nodes","11",21.000000,25.543376,"DDS demands","Known Flow",433831.917869,110788.992688,,0.000000,,,,,-13.820000,,-12.358091,-13.820000,,"",,,,,"D1 PROFILE",
"82012600000024","Nodes","24",21.000000,25.180944,"DDS demands","Known Flow",433901.402596,110899.116536,,0.000000,,,,,-10.899999,,-9.746974,-10.899999,,"",,,,,"D1 PROFILE",
"82012600000025","Nodes","25",21.000000,25.138131,"DDS demands","Known Flow",433809.720200,110869.710379,,0.000000,,,,,-8.149999,,-7.287875,-8.149999,,"",,,,,"D1 PROFILE",
"82012600000013","Nodes","13",21.000000,25.296901,"DDS demands","Known Flow",433917.917229,110837.321370,,0.000000,,,,,-15.850000,,-14.173353,-15.850000,,"",,,,,"D1 PROFILE",
"82012600009218","Nodes","-852",21.000000,28.594786,"Default Known Flow Node","Known Flow",433975.146355,110524.168582,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000066","Nodes","66",21.000000,24.019349,"DDS demands","Known Flow",433578.634137,110648.557319,,0.000000,-3.569999,,,,-27.940001,,-28.176807,-31.510001,,"","C1 PROFILE",,,,"D1 PROFILE",
"82012600000075","Nodes","75",21.000000,25.313841,"DDS demands","Known Flow",433698.172997,110671.684080,,0.000000,,,,,-19.209998,,-17.177924,-19.209998,,"",,,,,"D1 PROFILE",
"82012600000076","Nodes","76",21.000000,25.250206,"DDS demands","Known Flow",433749.601603,110596.825119,,0.000000,-6.000000,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,
"82012600000012","Nodes","12",21.000000,25.326412,"DDS demands","Known Flow",433705.526717,110687.230728,,0.000000,,,,,-9.829999,,-8.790161,-9.829999,,"",,,,,"D1 PROFILE",
"82012600000085","Nodes","85",21.000000,25.334785,"DDS demands","Known Flow",433738.473209,110627.199039,,0.000000,,,,,-3.859999,,-3.451680,-3.859999,,"",,,,,"D1 PROFILE",
"82012600000086","Nodes","86",21.000000,24.776462,"DDS demands","Known Flow",433773.310190,110563.020295,,0.000000,,,-4.600000,,,,-4.113402,-4.600000,,"",,,"C3  PROFILE",,,
"82012600000061","Nodes","61",21.000000,26.352533,"DDS demands","Known Flow",433829.759205,110684.057328,,0.000000,,,,,-7.750000,,-6.930188,-7.750000,,"",,,,,"D1 PROFILE",
"82012600000090","Nodes","90",21.000000,25.426472,"DDS demands","Known Flow",433864.554214,110807.662362,,0.000000,,,,,-4.169999,,-3.728888,-4.169999,,"",,,,,"D1 PROFILE",
"82012600000014","Nodes","14",21.000000,24.752476,"DDS demands","Known Flow",433962.783813,110758.693092,,0.000000,,,,,-15.050000,,-13.457979,-15.050000,,"",,,,,"D1 PROFILE",
"82012600000058","Nodes","58",21.000000,28.290030,"Default Known Flow Node","Known Flow",433946.163721,110608.860622,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000095","Nodes","95",21.000000,28.362096,"DDS demands","Known Flow",433942.634236,110604.307306,,0.000000,,,,0.000000,-12.579999,,-11.249261,-12.579999,,"",,,,"C4 PROFILE","D1 PROFILE",
"82012600000017","Nodes","17",21.000000,24.747816,"DDS demands","Known Flow",433997.809659,110693.609071,,0.000000,,,,,-1.850000,,-1.654303,-1.850000,,"",,,,,"D1 PROFILE",
"82012600000015","Nodes","15",21.000000,24.734677,"DDS demands","Known Flow",433971.417205,110742.717887,,0.000000,,,,,-2.250000,,-2.011990,-2.250000,,"",,,,,"D1 PROFILE",
"82012600000127","Nodes","127",21.000000,24.747464,"Default Known Flow Node","Known Flow",433988.981358,110680.955464,,0.000000,,,,,0.000000,,0.000000,0.000000,,"",,,,,"D1 PROFILE",
"82012600009219","Nodes","-928",21.000000,24.747464,"Default Known Flow Node","Known Flow",433999.846862,110689.715709,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000016","Nodes","16",21.000000,24.747464,"DDS demands","Known Flow",433998.509251,110692.307330,,0.000000,,,,,-3.540000,,-3.165531,-3.540000,,"",,,,,"D1 PROFILE",
"82012600000027","Nodes","27",21.000000,27.575213,"DDS demands","Known Flow",434004.920607,110986.484866,,0.000000,,,,,-11.750000,,-10.507060,-11.750000,,"",,,,,"D1 PROFILE",
"82012600000031","Nodes","31",21.000000,27.751998,"DDS demands","Known Flow",434103.099279,110931.455396,,0.000000,,,,,-19.739999,,-17.651861,-19.739999,,"",,,,,"D1 PROFILE",
"82012600000117","Nodes","117",21.000000,29.230918,"DDS demands","Known Flow",434219.811632,110811.164906,,0.000000,,,,,-5.169999,,-4.623106,-5.169999,,"",,,,,"D1 PROFILE",
"82012600000036","Nodes","36",21.000000,30.731348,"DDS demands","Known Flow",434271.759325,110846.932373,,0.000000,,,,,-3.209999,,-2.870439,-3.209999,,"",,,,,"D1 PROFILE",
"82012600000034","Nodes","34",21.000000,30.761192,"DDS demands","Known Flow",434329.155474,110882.415226,,0.000000,,,,,-8.619999,,-7.708158,-8.619999,,"",,,,,"D1 PROFILE",
"82012600009225","Nodes","-952",21.000000,30.776085,"Default Known Flow Node","Known Flow",434327.770059,110883.080269,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000130","Nodes","130",21.000000,27.656816,"DDS demands","Known Flow",434026.728109,110951.631334,,0.000000,,,,,-4.419999,,-3.952443,-4.419999,,"",,,,,"D1 PROFILE",
"82012600009221","Nodes","-934",21.000000,28.272474,"DDS demands","Known Flow",434035.308353,110680.326581,,0.000000,,,,,-3.609999,,-3.228126,-3.609999,,"",,,,,"D1 PROFILE",
"82012600000131","Nodes","131",21.000000,27.742628,"DDS demands","Known Flow",434048.031811,110920.148109,,0.000000,,,,,-3.599999,,-3.219184,-3.599999,,"",,,,,"D1 PROFILE",
"82012600000132","Nodes","132",21.000000,27.784947,"Default Known Flow Node","Known Flow",434065.634269,110907.432389,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009222","Nodes","-944",21.000000,29.180906,"Default Known Flow Node","Known Flow",434198.147017,110799.168401,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000118","Nodes","118",21.000000,29.129892,"DDS demands","Known Flow",434179.009300,110787.182356,,0.000000,,,,,-5.870000,,-5.249059,-5.870000,,"",,,,,"D1 PROFILE",
"82012600009223","Nodes","-947",21.000000,29.226667,"Default Known Flow Node","Known Flow",434220.862854,110814.357015,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000119","Nodes","119",21.000000,29.160003,"DDS demands","Known Flow",434211.134309,110846.182372,,0.000000,,,,,-6.929999,,-6.196929,-6.929999,,"",,,,,"D1 PROFILE",
"82012600000035","Nodes","35",21.000000,30.801164,"DDS demands","Known Flow",434384.134356,110919.307392,,0.000000,,,,,-4.909999,,-4.390609,-4.909999,,"",,,,,"D1 PROFILE",
"82012600009224","Nodes","-950",21.000000,29.800664,"Default Known Flow Node","Known Flow",434291.638910,110944.912461,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000115","Nodes","115",21.000000,30.914751,"DDS demands","Known Flow",434333.699342,110873.497380,,0.000000,,,0.000000,-7.409999,,,-6.626154,-7.409999,,"",,,"C3  PROFILE","C4 PROFILE",,
"82012600000026","Nodes","26",21.000000,27.192711,"DDS demands","Known Flow",433937.713234,111040.616425,,0.000000,,,,,-17.110001,,-15.300069,-17.110001,,"",,,,,"D1 PROFILE",
"82012600000108","Nodes","108",21.000000,33.144213,"DDS demands","Known Flow",434415.852895,110975.437750,,0.000000,,,,,-9.560000,,-8.548724,-9.560000,,"",,,,,"D1 PROFILE",
"82012600009227","Nodes","-992",21.000000,33.841773,"Default Known Flow Node","Known Flow",434388.232693,111059.298742,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000056","Nodes","56",21.000000,27.359213,"DDS demands","Known Flow",434045.714264,111073.089434,,0.000000,,,,,-8.859999,,-7.922770,-8.859999,,"",,,,,"D1 PROFILE",
"82012600000032","Nodes","32",21.000000,28.471999,"DDS demands","Known Flow",434244.520508,111023.541212,,0.000000,,,,,-16.270000,,-14.548925,-16.270000,,"",,,,,"D1 PROFILE",
"82012600000089","Nodes","89",21.000000,26.584437,"DDS demands","Known Flow",434051.164265,111208.727471,,0.000000,,,,,-8.970000,,-8.021135,-8.970000,,"",,,,,"D1 PROFILE",
"82012600000052","Nodes","52",21.000000,25.942506,"DDS demands","Known Flow",434071.263140,111283.343157,,0.000000,,,,,-3.609999,,-3.228126,-3.609999,,"",,,,,"D1 PROFILE",
"82012600009226","Nodes","-965",21.000000,26.046707,"Default Known Flow Node","Known Flow",434100.231313,111320.916440,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000057","Nodes","57",21.000000,26.803037,"DDS demands","Known Flow",434072.759774,111174.826743,,0.000000,,,,,-11.799999,,-10.551771,-11.799999,,"",,,,,"D1 PROFILE",
"82012600000088","Nodes","88",21.000000,25.153833,"DDS demands","Known Flow",434241.468382,111246.107831,,0.000000,,,,,-4.860000,,-4.345898,-4.860000,,"",,,,,"D1 PROFILE",
"82012600000041","Nodes","41",21.000000,25.412580,"DDS demands","Known Flow",434349.269474,111192.866531,,0.000000,,,,,-3.489999,,-3.120820,-3.489999,,"",,,,,"D1 PROFILE",
"82012600000040","Nodes","40",21.000000,25.482494,"DDS demands","Known Flow",434335.786343,111227.152476,,0.000000,,,,,-4.829999,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",
"82012600000107","Nodes","107",21.000000,33.842266,"DDS demands","Known Flow",434387.783728,111060.676601,,0.000000,,,,,-5.389999,,-4.819834,-5.389999,,"",,,,,"D1 PROFILE",
"82012600000103","Nodes","103",21.000000,34.081470,"DDS demands","Known Flow",434449.626680,111168.115026,,0.000000,0.000000,,,,-5.870000,,-5.249059,-5.870000,,"","C1 PROFILE",,,,"D1 PROFILE",
"82012600000062","Nodes","62",21.000000,33.679148,"Default Known Flow Node","Known Flow",434484.975436,111208.850859,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000134","Nodes","134",21.000000,29.204781,"Default Known Flow Node","Known Flow",434437.494370,111302.860497,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000102","Nodes","102",21.000000,34.390256,"Default Known Flow Node","Known Flow",434493.783530,111190.158451,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000087","Nodes","87",21.000000,27.018049,"DDS demands","Known Flow",434118.134283,111087.557438,,0.000000,,,,,-6.370000,,-5.696168,-6.370000,,"",,,,,"D1 PROFILE",
"82012600009209","Nodes","-303219",21.000000,27.038457,"Default Known Flow Node","Known Flow",434125.613832,111083.817664,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000053","Nodes","53",21.000000,26.838449,"DDS demands","Known Flow",434093.443175,111181.610601,,0.000000,,,,,-10.350000,,-9.255155,-10.350000,,"",,,,,"D1 PROFILE",
"82012600000054","Nodes","54",21.000000,27.117926,"DDS demands","Known Flow",434149.399052,111128.671473,,0.000000,,,,,-3.289999,,-2.941976,-3.289999,,"",,,,,"D1 PROFILE",
"82012600000051","Nodes","51",21.000000,26.141869,"DDS demands","Known Flow",434156.574310,111288.771540,,0.000000,,,,,-7.469999,,-6.679807,-7.469999,,"",,,,,"D1 PROFILE",
"82012600000050","Nodes","50",21.000000,26.021416,"DDS demands","Known Flow",434166.204297,111286.862492,,0.000000,,,,,-12.140000,,-10.855805,-12.140000,,"",,,,,"D1 PROFILE",
"82012600000049","Nodes","49",21.000000,25.363285,"DDS demands","Known Flow",434307.049335,111335.587505,,0.000000,,,,,-24.450001,,-21.863629,-24.450001,,"",,,,,"D1 PROFILE",
"82012600000037","Nodes","37",21.000000,27.281377,"DDS demands","Known Flow",434175.879812,111116.276523,,0.000000,,,,,-12.459999,,-11.141954,-12.459999,,"",,,,,"D1 PROFILE",
"82012600000038","Nodes","38",21.000000,25.593474,"DDS demands","Known Flow",434267.343148,111206.961879,,0.000000,,,,,-10.710000,,-9.577073,-10.710000,,"",,,,,"D1 PROFILE",
"82012600000033","Nodes","33",21.000000,27.791579,"DDS demands","Known Flow",434276.509327,111057.557430,,0.000000,,,,,-2.789999,,-2.494867,-2.789999,,"",,,,,"D1 PROFILE",
"82012600000048","Nodes","48",21.000000,25.727381,"DDS demands","Known Flow",434253.296582,111447.572232,,0.000000,,,,,-25.280000,,-22.605829,-25.280000,,"",,,,,"D1 PROFILE",
"82012600000039","Nodes","39",21.000000,25.554088,"DDS demands","Known Flow",434257.308453,111219.469376,,0.000000,,,,,-1.529999,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",
"82012600000109","Nodes","109",21.000000,25.142390,"DDS demands","Known Flow",434319.509338,111139.932452,,0.000000,,,,,-5.539999,,-4.953967,-5.539999,,"",,,,,"D1 PROFILE",
"82012600000105","Nodes","105",21.000000,33.823420,"DDS demands","Known Flow",434373.028335,111089.977113,,0.000000,,,,,-5.489999,,-4.909256,-5.489999,,"",,,,,"D1 PROFILE",
"82012600000106","Nodes","106",21.000000,33.797281,"DDS demands","Known Flow",434353.009347,111082.682437,,0.000000,,,,,-2.990000,,-2.673711,-2.990000,,"",,,,,"D1 PROFILE",
"82012600000043","Nodes","43",21.000000,27.692394,"DDS demands","Known Flow",434406.730331,111359.787495,,0.000000,,,,,-15.550000,,-13.905088,-15.550000,,"",,,,,"D1 PROFILE",
"82012600000045","Nodes","45",21.000000,25.771175,"DDS demands","Known Flow",434341.622344,111489.529547,,0.000000,,,,,-15.840000,,-14.164411,-15.840000,,"",,,,,"D1 PROFILE",
"82012600000044","Nodes","44",21.000000,26.329718,"DDS demands","Known Flow",434487.653384,111421.822529,,0.000000,,,,,-14.049999,,-12.563761,-14.049999,,"",,,,,"D1 PROFILE",
"82012600009208","Nodes","-1000",21.000000,32.658463,"Default Known Flow Node","Known Flow",434460.075098,111115.703249,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000104","Nodes","104",21.000000,33.988040,"DDS demands","Known Flow",434442.884372,111189.682466,,0.000000,,,,,-4.380000,,-3.916674,-4.380000,,"",,,,,"D1 PROFILE",
"82012600009210","Nodes","-303220",21.000000,27.041241,"Default Known Flow Node","Known Flow",434131.974995,111080.270563,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000042","Nodes","42",21.000000,35.957925,"Default Known Flow Node","Known Flow",434563.229001,111035.472338,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000002","Nodes","Whartons Lane / Lyndhurst Road DG",21.000000,35.999999,"Default Known Pressure Node","Known Pressure",434559.277403,111031.576423,,3359.999919,,,,,,,565.106256,631.955851,,"",,,,,,
"82012600000101","Nodes","101",21.000000,24.054987,"DDS demands","Known Flow",434142.759290,111429.932531,,0.000000,,,,,-8.169999,,-7.305760,-8.169999,,"",,,,,"D1 PROFILE",
"82012600001003","Nodes","1003",21.000000,25.771138,"Default Known Flow Node","Known Flow",434330.235341,111484.254546,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600001000","Nodes","1000",21.000000,25.771156,"Default Known Flow Node","Known Flow",434335.764299,111486.228273,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600001001","Nodes","1001",21.000000,28.146626,"Default Known Flow Node","Known Flow",434416.358365,111342.208507,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600000776","Nodes",,21.000000,28.299164,"Default Known Flow Node","Known Flow",433946.900237,110607.500307,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009000","Nodes",,21.000000,35.909527,"Default Known Flow Node","Known Flow",433604.384144,110382.807246,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009002","Nodes",,21.000000,34.477213,"Default Known Flow Node","Known Flow",433597.509142,110330.432232,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009003","Nodes",,21.000000,34.477213,"Default Known Flow Node","Known Flow",433606.009144,110281.557219,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009008","Nodes",,21.000000,25.325820,"Default Known Flow Node","Known Flow",433705.134171,110686.432329,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009010","Nodes",,21.000000,24.981869,"Default Known Flow Node","Known Flow",433407.134090,110411.057254,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009019","Nodes",,21.000000,24.986641,"Default Known Flow Node","Known Flow",433413.901444,110420.677758,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009012","Nodes",,21.000000,30.580530,"Default Known Flow Node","Known Flow",433650.509156,110510.057281,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009013","Nodes",,21.000000,30.396054,"Default Known Flow Node","Known Flow",433625.634149,110565.182296,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009023","Nodes",,21.000000,32.402911,"DDS demands","Known Flow",433679.259164,110422.432257,,0.000000,,,,-10.470000,-4.480000,,-13.368558,-14.950001,,"",,,,"C4 PROFILE","D1 PROFILE",
"82012600009044","Nodes",,21.000000,31.334680,"Default Known Flow Node","Known Flow",433677.850300,110466.927630,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009027","Nodes",,21.000000,31.355996,"Default Known Flow Node","Known Flow",433684.509165,110456.557266,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009030","Nodes",,21.000000,28.252397,"Default Known Flow Node","Known Flow",433709.457172,110470.178270,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82012600009031","Nodes",,21.000000,28.252397,"Default Known Flow Node","Known Flow",433710.621173,110472.795271,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
