"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82012900000069","Nodes","69",21.000000,26.874069,"DDS demands","Known Flow",454158.425402,76937.717048,,0.000000,,,,,-15.529999,,,,-13.887203,-15.529999,,"",,,,,"D1 PROFILE",,,
"82012900001017","Nodes","1017",21.000000,40.277825,"Default Known Flow Node","Known Flow",456216.872000,77740.285650,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82012900000341","Nodes","341",21.000000,43.112361,"DDS demands","Known Flow",456131.992787,77796.020210,,0.000000,,,,,-6.320000,,,,-5.651457,-6.320000,,"",,,,,"D1 PROFILE",,,
"82012900000146","Nodes","146",21.000000,37.614314,"DDS demands","Known Flow",456317.727769,77750.659023,,0.000000,,,,,-13.270000,,,,-11.866272,-13.270000,,"",,,,,"D1 PROFILE",,,
"82012900000198","Nodes","198",21.000000,32.465464,"DDS demands","Known Flow",456283.737260,77535.301048,,0.000000,-10.490000,,,,-5.989999,,,,-14.736710,-16.480000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"82012900000106","Nodes","106",21.000000,32.302187,"DDS demands","Known Flow",456242.179304,77499.163298,,0.000000,-5.870000,-10.939999,,,-6.090000,,,,-20.477590,-22.899999,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,
"82012900000105","Nodes","105",21.000000,32.524821,"DDS demands","Known Flow",456306.105321,77548.903312,,0.000000,-14.270000,,,-3.510000,-5.579999,,,,-20.888930,-23.360001,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,
"82012900001016","Nodes","1016",21.000000,32.491512,"DDS demands","Known Flow",456286.555316,77535.790308,,0.000000,,,,,-1.450000,,,,-1.296616,-1.450000,,"",,,,,"D1 PROFILE",,,
"82012900003300","Nodes","3300",21.000000,32.491512,"Default Known Flow Node","Known Flow",456284.521998,77534.358837,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82012900000155","Nodes","155",21.000000,32.627117,"DDS demands","Known Flow",457626.060680,77831.988389,,0.000000,,,,,-16.149999,,,,-14.441618,-16.149999,,"",,,,,"D1 PROFILE",,,
"82012900000156","Nodes","156",21.000000,31.854716,"DDS demands","Known Flow",457801.714993,77893.596033,,0.000000,,,,-1.309999,-6.880000,,,,-7.323644,-8.189999,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"82012900000187","Nodes","187",21.000000,36.209589,"DDS demands","Known Flow",456019.475243,77636.938336,,0.000000,-7.780000,,-3.769999,,-9.319999,,,,-18.662327,-20.869999,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",,,
"82012900000051","Nodes","51",21.000000,36.201164,"DDS demands","Known Flow",455955.646226,77642.669337,,0.000000,,,,,-0.759999,,,,-0.679605,-0.759999,,"",,,,,"D1 PROFILE",,,
"82012900000052","Nodes","52",21.000000,35.752113,"DDS demands","Known Flow",455938.338221,77534.418308,,0.000000,,,-3.020000,,-6.979999,,,,-8.942179,-10.000000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,
"82012900000125","Nodes","125",21.000000,34.249603,"DDS demands","Known Flow",457477.800434,77875.257630,,0.000000,,,,,-13.780000,,,,-12.322322,-13.780000,,"",,,,,"D1 PROFILE",,,
"82012900000203","Nodes","203",21.000000,32.101002,"DDS demands","Known Flow",457138.527548,77819.321385,,0.000000,,,-2.279999,,-7.719999,,,,-8.942178,-9.999999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,
"82012900000204","Nodes","204",21.000000,30.637390,"DDS demands","Known Flow",456980.831094,77729.336100,,0.000000,,,,,-10.810000,,,,-9.666496,-10.810000,,"",,,,,"D1 PROFILE",,,
"82012900003331","Nodes","3331",21.000000,32.034515,"DDS demands","Known Flow",457033.104093,77715.489726,,0.000000,,-1.630000,,,-7.949999,,,,-8.566607,-9.580000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"82012900000256","Nodes","256",21.000000,32.357702,"DDS demands","Known Flow",456967.931501,77691.288351,,0.000000,,,,,-7.139999,,,,-6.384715,-7.139999,,"",,,,,"D1 PROFILE",,,
"82012900000346","Nodes","346",21.000000,31.365236,"Default Known Flow Node","Known Flow",456964.497500,77628.612334,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82012900000055","Nodes","55",21.000000,33.867045,"DDS demands","Known Flow",455952.166225,77368.299263,,0.000000,,,,,-2.109999,,,,-1.886799,-2.109999,,"",,,,,"D1 PROFILE",,,
"82012900000339","Nodes","339",21.000000,34.349091,"DDS demands","Known Flow",455933.608220,77378.527266,,0.000000,,,,,-6.239999,,,,-5.579919,-6.239999,,"",,,,,"D1 PROFILE",,,
"82012900000161","Nodes","161",21.000000,33.516452,"DDS demands","Known Flow",456023.222927,77447.588802,,0.000000,,,-11.920000,,-14.949999,,,,-24.027634,-26.870001,,"",,,"C3  PROFILE",,"D1 PROFILE",,,
"82012900000197","Nodes","197",21.000000,32.208597,"DDS demands","Known Flow",456186.929168,77461.422117,,0.000000,,,,,-2.740000,,,,-2.450157,-2.740000,,"",,,,,"D1 PROFILE",,,
"82012900000342","Nodes","342",21.000000,30.264609,"DDS demands","Known Flow",456320.873837,77419.263959,,0.000000,,,,-15.999999,-28.559998,,,,-39.846350,-44.560000,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"82012900000108","Nodes","108",21.000000,32.296432,"DDS demands","Known Flow",456197.687292,77497.873298,,0.000000,,,,,-19.559999,,,,-17.490900,-19.559999,,"",,,,,"D1 PROFILE",,,
"82012900001013","Nodes","1013",21.000000,41.506405,"Default Known Flow Node","Known Flow",455460.191091,77184.121213,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82012900000043","Nodes","43",21.000000,41.363170,"Default Known Flow Node","Known Flow",455458.107132,77238.375915,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82012900001012","Nodes","1012",21.000000,33.238207,"Default Known Flow Node","Known Flow",454595.279855,77074.560183,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82012900000215","Nodes","215",21.000000,34.121213,"DDS demands","Known Flow",454707.676886,77126.165197,,0.000000,,,,,-6.610000,,,,-5.910780,-6.610000,,"",,,,,"D1 PROFILE",,,
"82012900000268","Nodes","268",21.000000,33.541280,"DDS demands","Known Flow",454590.590854,77087.263186,,0.000000,,,,,-7.719999,,,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",,,
"82012900000270","Nodes","270",21.000000,32.986694,"DDS demands","Known Flow",454515.955082,77044.443287,,0.000000,,,,,-7.060000,,,,-6.313178,-7.060000,,"",,,,,"D1 PROFILE",,,
"82012900000361","Nodes","361",21.000000,43.403789,"DDS demands","Known Flow",456948.156842,77875.907590,,0.000000,,,,,-11.790000,,,,-10.542829,-11.790000,,"",,,,,"D1 PROFILE",,,
"82012900000119","Nodes","119",21.000000,43.857337,"DDS demands","Known Flow",456939.869095,77871.688977,,0.000000,,,,-8.339999,-8.600000,,,,-15.148052,-16.940001,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"82012900001011","Nodes","1011",21.000000,40.380352,"Default Known Flow Node","Known Flow",457066.562821,77942.179663,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"82012900000149","Nodes","149",21.000000,39.189699,"DDS demands","Known Flow",457112.599571,77977.147498,,0.000000,,,,,-2.170000,,,,-1.940452,-2.170000,,"",,,,,"D1 PROFILE",,,
"82012900000206","Nodes","206",21.000000,34.300429,"DDS demands","Known Flow",457255.055020,77964.541860,,0.000000,,,,,-14.160000,,,,-12.662125,-14.160000,,"",,,,,"D1 PROFILE",,,
