"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"82006400012817","Nodes","-158398",21.000000,22.452175,"Default Known Flow Node","Known Flow",348155.272892,92514.613384,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012819","Nodes","-158400",21.000000,22.452175,"Default Known Flow Node","Known Flow",348165.401895,92513.772384,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000881","Nodes","881",21.000000,27.141511,"Default Known Flow Node","Known Flow",345457.908269,93171.368919,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400001000","Nodes","1000,",22.999998,28.318647,"Default Known Flow Node","Known Flow",345694.268274,93050.990060,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000897","Nodes","P00042015, CSEP, WEST RD, -51.46 SCMH",26.000000,27.739168,"CSEP DDS Matched","Known Flow",345635.325206,93065.429534,,0.000000,,,,,,-24.420000,-51.459998,,,,,,,-67.853256,-75.879999,,"",,,,,,"D1 PROFILE","DC PROFILE",,,,,,
"82006400000120","Nodes","120",21.000000,31.890482,"DDS demands","Known Flow",345977.953779,93030.161857,,0.000000,,,,,,-6.229999,,,,,,,,-5.570977,-6.229999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000119","Nodes","119",21.000000,32.028157,"DDS demands","Known Flow",345984.968556,93030.299572,,0.000000,-3.140000,,,,,-1.320000,,,,,,,,-3.988212,-4.460000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,
"82006400012847","Nodes","-301855",21.000000,29.144280,"Default Known Flow Node","Known Flow",345904.208170,93135.015555,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000122","Nodes","122",21.000000,27.491965,"DDS demands","Known Flow",345600.640650,93073.933778,,0.000000,,,,,,-6.610000,,,,,,,,-5.910780,-6.610000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012750","Nodes","-130143",21.000000,28.042744,"Default Known Flow Node","Known Flow",345651.940211,93158.092559,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000121","Nodes","121",21.000000,31.659175,"DDS demands","Known Flow",345966.444870,93029.620595,,0.000000,,,-1.919999,,,-18.270000,,,,,,,,-18.054258,-20.189999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,,
"82006400000549","Nodes","549",21.000000,30.133730,"Default Known Flow Node","Known Flow",345882.707364,93095.612328,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012807","Nodes","-155155",21.000000,33.903469,"DDS demands","Known Flow",346418.833419,93054.405531,,0.000000,,,,,,-0.990000,,,,,,,,-0.885275,-0.990000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000500","Nodes","500",21.000000,31.753891,"DDS demands","Known Flow",346026.708945,93194.639606,,0.000000,0.000000,,,,,-4.699999,,,,,,,,-4.202823,-4.699999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,
"82006400000141","Nodes","141",21.000000,33.313296,"DDS demands","Known Flow",346223.422366,93077.197537,,0.000000,-2.679999,-8.660000,,,,-14.979999,,,,,,,,-23.535815,-26.319998,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,,,,
"82006400000117","Nodes","117",21.000000,33.336090,"DDS demands","Known Flow",346253.536374,93022.563522,,0.000000,-11.050000,,,-6.749999,,-11.719999,,,,,,,,-26.397312,-29.520000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,,
"82006400000202","Nodes","202",21.000000,33.275775,"DDS demands","Known Flow",346490.080439,93059.725532,,0.000000,-4.429999,,,,,-12.449999,,,,,,,,-15.094397,-16.879999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,
"82006400012769","Nodes","-140237",21.000000,32.027948,"Default Known Flow Node","Known Flow",346017.949518,93031.372155,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012770","Nodes","-140251",21.000000,32.027810,"Default Known Flow Node","Known Flow",346056.351475,93031.125334,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000869","Nodes","869",21.000000,32.969481,"Default Known Flow Node","Known Flow",346133.696982,93205.504514,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000870","Nodes","870",21.000000,33.006948,"DDS demands","Known Flow",346088.500515,93196.781782,,0.000000,,,,,,-2.640000,,,,,,,,-2.360735,-2.640000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000899","Nodes","899",21.000000,33.161374,"DDS demands","Known Flow",346147.041084,93272.834755,,0.000000,,,,,,-4.570000,,,,,,,,-4.086576,-4.570000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000900","Nodes","900",21.000000,33.160883,"Default Known Flow Node","Known Flow",346167.411790,93271.441722,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000142","Nodes","142",21.000000,33.453256,"DDS demands","Known Flow",346151.056492,93346.132601,,0.000000,,,,,,-24.579998,,,,-2.669999,,,,-24.367437,-27.249998,,"",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"82006400012773","Nodes","-140316",21.000000,33.312519,"Default Known Flow Node","Known Flow",346219.306336,93075.425742,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012772","Nodes","-140299",21.000000,33.138708,"Default Known Flow Node","Known Flow",346151.978788,93151.611948,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000751","Nodes","751",21.000000,33.398200,"DDS demands","Known Flow",346314.525602,93006.269950,,0.000000,-7.139999,,,,,-1.659999,,,0.000000,,,,,-7.869117,-8.799999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,"DM PROFILE",,,,
"82006400000750","Nodes","750",21.000000,32.777863,"DDS demands","Known Flow",346212.702896,93298.648256,,0.000000,,,,,,-12.399999,,,,,,,,-11.088301,-12.399999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000181","Nodes","181",21.000000,33.348979,"DDS demands","Known Flow",346220.977473,93355.219823,,0.000000,,,,,,-1.049999,,,,,,,,-0.938928,-1.049999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000177","Nodes","177",21.000000,33.402227,"DDS demands","Known Flow",346299.203062,93407.605940,,0.000000,,,,,,-2.949999,,,,,,,,-2.637942,-2.949999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000175","Nodes","175",21.000000,33.519121,"DDS demands","Known Flow",346220.241471,93415.647977,,0.000000,,,,,,-0.920000,,,,,,,,-0.822680,-0.920000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000173","Nodes","173",21.000000,33.530406,"DDS demands","Known Flow",346298.818323,93406.920705,,0.000000,,,,,,-1.789999,,,,,,,,-1.600649,-1.789999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012775","Nodes","-140346",21.000000,33.465141,"Default Known Flow Node","Known Flow",346336.853882,93001.248694,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012774","Nodes","-140340",21.000000,33.398346,"Default Known Flow Node","Known Flow",346314.185391,93003.291517,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000594","Nodes","594",21.000000,33.284151,"DDS demands","Known Flow",346489.906019,93058.849529,,0.000000,,,,,,-2.650000,,,,,,,,-2.369677,-2.650000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000918","Nodes","918",21.000000,34.263159,"Default Known Flow Node","Known Flow",346106.634857,93435.068624,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000903","Nodes","903",21.000000,33.314317,"DDS demands","Known Flow",346264.850006,93131.408385,,0.000000,,,,,,-0.990000,,,,,,,,-0.885275,-0.990000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000904","Nodes","904",21.000000,33.307742,"DDS demands","Known Flow",346214.884371,93119.167782,,0.000000,,,,,,-1.179999,,,,,,,,-1.055177,-1.179999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000595","Nodes","595",21.000000,33.465186,"DDS demands","Known Flow",346530.514265,93050.396442,,0.000000,,,,,,-2.850000,,,,,,,,-2.548521,-2.850000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000596","Nodes","596",21.000000,33.415462,"DDS demands","Known Flow",346545.877454,93073.146536,,0.000000,-4.590000,,,,,,,,,,,,,-4.104460,-4.590000,,"","C1 PROFILE",,,,,,,,,,,,
"82006400012726","Nodes","-125908",21.000000,32.327404,"Default Known Flow Node","Known Flow",346550.108455,93202.211571,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000664","Nodes","664",21.000000,32.070410,"DDS demands","Known Flow",346623.569475,93168.516562,,0.000000,,,,,,-7.329999,,,,,,,,-6.554617,-7.329999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012727","Nodes","-125911",21.000000,33.745192,"Default Known Flow Node","Known Flow",346573.772462,93144.719556,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000552","Nodes","552",21.000000,33.530250,"DDS demands","Known Flow",346553.460456,93066.036534,,0.000000,,,,,,-2.769999,,,,,,,,-2.476983,-2.769999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012728","Nodes","-125916",21.000000,28.931766,"Default Known Flow Node","Known Flow",346677.863490,93107.015545,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000195","Nodes","195",21.000000,30.694842,"DDS demands","Known Flow",346669.828778,93421.009620,,0.000000,,,,,,-10.169999,,,,,,,,-9.094195,-10.169999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000196","Nodes","196",21.000000,30.668839,"DDS demands","Known Flow",346705.088337,93399.121118,,0.000000,,,,,,-9.800000,,,,,,,,-8.763336,-9.800000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000755","Nodes","755",21.000000,31.576338,"Default Known Flow Node","Known Flow",346703.999760,93322.972471,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000763","Nodes","763",21.000000,30.549157,"DDS demands","Known Flow",346899.882561,93173.647314,,0.000000,,,,,,-3.819999,,,,,,,,-3.415912,-3.819999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000762","Nodes","762",21.000000,30.573309,"DDS demands","Known Flow",346885.832620,93150.474631,,0.000000,,,,,,-4.940000,,,,,,,,-4.417436,-4.940000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012733","Nodes","-125941",21.000000,32.194952,"DDS demands","Known Flow",346977.128571,93147.499556,,0.000000,,,,,,-1.949999,,,,,,,,-1.743724,-1.949999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012724","Nodes","-125902",21.000000,32.795333,"Default Known Flow Node","Known Flow",346505.433642,93119.632460,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000193","Nodes","193",21.000000,32.432817,"DDS demands","Known Flow",346530.006450,93210.544574,,0.000000,,,,-2.409999,,-26.979999,,,,,,,,-26.281064,-29.389998,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,
"82006400000597","Nodes","597",21.000000,33.532126,"DDS demands","Known Flow",346548.102989,93045.416839,,0.000000,,,,-2.319999,,-1.789999,,,,,,,,-3.675235,-4.109999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,
"82006400012725","Nodes","-125905",21.000000,33.715077,"Default Known Flow Node","Known Flow",346544.587647,93029.486265,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000761","Nodes","761",21.000000,31.250162,"DDS demands","Known Flow",346842.062015,93051.280112,,0.000000,,,,,,-3.410000,,,,,,,,-3.049283,-3.410000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012730","Nodes","-125928",21.000000,31.693250,"Default Known Flow Node","Known Flow",346879.631129,93031.284368,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012729","Nodes","-125927",21.000000,30.646824,"Default Known Flow Node","Known Flow",346873.478543,93121.329549,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000221","Nodes","221",21.000000,31.786240,"DDS demands","Known Flow",346900.139351,93020.364475,,0.000000,,,,,,-24.670000,,,,,,,,-22.060355,-24.670000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000563","Nodes","563",21.000000,31.828328,"DDS demands","Known Flow",346931.364559,93031.011525,,0.000000,,,,,,-17.040000,,,,-5.469999,,,,-20.128846,-22.510000,,"",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"82006400012734","Nodes","-125942",21.000000,31.342932,"Default Known Flow Node","Known Flow",346992.438933,93001.596292,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012732","Nodes","-125939",21.000000,28.068332,"DDS demands","Known Flow",346970.307358,93296.446106,,0.000000,,,,,,-0.629999,,,,,,,,-0.563357,-0.629999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012731","Nodes","-125937",21.000000,28.068332,"Default Known Flow Node","Known Flow",346930.378559,93295.089597,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000227","Nodes","227",21.000000,31.614081,"DDS demands","Known Flow",347321.341812,93374.769223,,0.000000,,,,-4.469999,,-9.050000,,,,,,,,-12.089825,-13.520000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,
"82006400012845","Nodes","-293166",21.000000,29.098601,"Default Known Flow Node","Known Flow",347045.219894,93331.632024,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000210","Nodes","210",21.000000,28.742269,"DDS demands","Known Flow",347080.326599,93369.377617,,0.000000,,,,,,-6.049999,,,,,,,,-5.410018,-6.049999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012738","Nodes","-127217",21.000000,31.698155,"Default Known Flow Node","Known Flow",347002.879578,93053.067531,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000224","Nodes","224",21.000000,31.561470,"DDS demands","Known Flow",347034.161587,93062.510533,,0.000000,,-12.399999,,,,-16.419999,,,,,,,,-25.771359,-28.820001,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,
"82006400012739","Nodes","-127219",21.000000,31.409731,"DDS demands","Known Flow",347070.499521,93001.842371,,0.000000,,,,,,-1.059999,,,,,,,,-0.947870,-1.059999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000225","Nodes","225",21.000000,31.557485,"DDS demands","Known Flow",347117.857180,93104.863896,,0.000000,-3.469999,,,,,-12.649999,,,,,,,,-14.414791,-16.119998,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,
"82006400012741","Nodes","-127223",21.000000,31.471139,"DDS demands","Known Flow",347144.291163,93133.176589,,0.000000,,,,,,-1.059999,,,,,,,,-0.947870,-1.059999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012740","Nodes","-127221",21.000000,31.772978,"Default Known Flow Node","Known Flow",347120.861219,93150.470692,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000229","Nodes","229",21.000000,31.025038,"DDS demands","Known Flow",347185.467398,93081.803987,,0.000000,,,,,,-2.339999,,,,-10.060000,,,,-11.088301,-12.399999,,"",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"82006400012742","Nodes","-127231",21.000000,28.060398,"Default Known Flow Node","Known Flow",347444.687745,93001.712746,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000605","Nodes","605",21.000000,27.702033,"DDS demands","Known Flow",347449.583230,93087.443266,,0.000000,,,,,,-7.659999,,,,,,,,-6.849708,-7.659999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000606","Nodes","606",21.000000,27.530209,"DDS demands","Known Flow",347416.461691,93074.989537,,0.000000,,,,,,-4.469999,,,0.000000,,,,,-3.997153,-4.469999,,"",,,,,,"D1 PROFILE",,,"DM PROFILE",,,,
"82006400012743","Nodes","-127233",21.000000,27.920497,"Default Known Flow Node","Known Flow",347453.130701,93039.417527,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000569","Nodes","569",21.000000,27.661630,"DDS demands","Known Flow",347487.212710,93124.974550,,0.000000,,,,,,-5.140000,,,,,,,,-4.596280,-5.140000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000926","Nodes","926",21.000000,31.504488,"Default Known Flow Node","Known Flow",347352.890423,93265.015876,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000608","Nodes","608",21.000000,27.613457,"DDS demands","Known Flow",347510.022716,93084.497539,,0.000000,,,,,,-3.510000,,,,,,,,-3.138704,-3.510000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012704","Nodes","-125321",21.000000,27.591833,"Default Known Flow Node","Known Flow",347503.301555,93142.632099,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000609","Nodes","609",21.000000,27.491778,"DDS demands","Known Flow",347551.344666,93180.950530,,0.000000,,,,,,-2.089999,,,,,,,,-1.868915,-2.089999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000618","Nodes","618",21.000000,27.177641,"DDS demands","Known Flow",347565.148731,93208.373573,,0.000000,,,,,,-2.339999,,,,,,,,-2.092469,-2.339999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000616","Nodes","616",21.000000,27.430572,"DDS demands","Known Flow",347658.132878,93260.878567,,0.000000,,,,,,-4.719999,,,,,,,,-4.220708,-4.719999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000653","Nodes","653",21.000000,26.286469,"DDS demands","Known Flow",347582.450736,93386.992622,,0.000000,,,,,,-7.360000,,,,,,,,-6.581443,-7.360000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000652","Nodes","652",21.000000,26.502412,"DDS demands","Known Flow",347581.021736,93331.847607,,0.000000,,,,,,-5.280000,,,,,,,,-4.721470,-5.280000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000651","Nodes","651",21.000000,27.240959,"DDS demands","Known Flow",347631.861218,93420.793566,,0.000000,,,,,,-4.320000,,,,,,,,-3.863021,-4.320000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000649","Nodes","649",21.000000,27.284644,"DDS demands","Known Flow",347634.068750,93373.990618,,0.000000,,,,,,-3.510000,,,,,,,,-3.138704,-3.510000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000647","Nodes","647",21.000000,27.142744,"DDS demands","Known Flow",347683.447764,93337.765608,,0.000000,,,,,,-5.680000,,,,,,,,-5.079157,-5.680000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000646","Nodes","646",21.000000,27.323129,"DDS demands","Known Flow",347627.187102,93306.657280,,0.000000,,,,,,-9.670000,,,,,,,,-8.647087,-9.670000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012710","Nodes","-125363",21.000000,27.233770,"Default Known Flow Node","Known Flow",347708.823856,93201.960481,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000612","Nodes","612",21.000000,27.233770,"DDS demands","Known Flow",347720.488774,93218.928576,,0.000000,,,,,,-14.680000,,,,,,,,-13.127118,-14.680000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000353","Nodes","353",21.000000,27.650063,"DDS demands","Known Flow",347786.158703,93350.062330,,0.000000,,,,,,-7.880000,,,,,,,,-7.046437,-7.880000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000352","Nodes","352",21.000000,27.631811,"DDS demands","Known Flow",347809.371798,93373.404618,,0.000000,,,,,,-7.099999,,,,,,,,-6.348946,-7.099999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000831","Nodes","831",21.000000,27.940472,"DDS demands","Known Flow",347882.087065,93268.371082,,0.000000,,,,,,-2.910000,,,,,,,,-2.602174,-2.910000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012706","Nodes","-125325",21.000000,27.917325,"Default Known Flow Node","Known Flow",347523.666933,93002.248091,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000772","Nodes","772",21.000000,27.449256,"DDS demands","Known Flow",347649.706843,93245.149091,,0.000000,,,,,,-5.810000,,,,,,,,-5.195405,-5.810000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000620","Nodes","620",21.000000,27.706067,"DDS demands","Known Flow",347555.394729,93033.935525,,0.000000,,,,,,-3.260000,,,,,,,,-2.915150,-3.260000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000619","Nodes","619",21.000000,27.717662,"DDS demands","Known Flow",347560.722730,93020.685522,,0.000000,,,,,,-4.349999,,,,,,,,-3.889847,-4.349999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000773","Nodes","773",21.000000,26.324813,"DDS demands","Known Flow",347560.940730,93283.762593,,0.000000,,,,,,-5.659999,,,,,,,,-5.061273,-5.659999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000648","Nodes","648",21.000000,27.113050,"DDS demands","Known Flow",347621.584747,93327.413605,,0.000000,,,,,,-3.960000,,,,,,,,-3.541102,-3.960000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000610","Nodes","610",21.000000,27.485657,"DDS demands","Known Flow",347592.560091,93144.984158,,0.000000,-3.790000,,,,,-9.359999,,,,,,,,-11.758964,-13.149999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,
"82006400000615","Nodes","615",21.000000,27.436940,"DDS demands","Known Flow",347662.553587,93252.185412,,0.000000,,,,,,-5.800000,,,,,,,,-5.186464,-5.800000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012717","Nodes","-125390",21.000000,27.710468,"Default Known Flow Node","Known Flow",347845.268913,93414.060594,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000355","Nodes","355",21.000000,27.615385,"DDS demands","Known Flow",347815.279304,93267.971690,,0.000000,,,,,,-10.660000,,,,,,,,-9.532363,-10.660000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012719","Nodes","-125397",21.000000,27.960915,"Default Known Flow Node","Known Flow",347913.235999,93421.758933,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012716","Nodes","-125385",21.000000,27.536298,"Default Known Flow Node","Known Flow",347811.690798,93461.181642,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000277","Nodes","277",21.000000,27.048039,"DDS demands","Known Flow",347985.356846,93459.371641,,0.000000,,,,,,-13.780000,,,,,,,,-12.322322,-13.780000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012786","Nodes","-145801",21.000000,41.679025,"Default Known Flow Node","Known Flow",345850.551220,93807.749089,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012787","Nodes","-145803",21.000000,41.679025,"Default Known Flow Node","Known Flow",345857.530780,93804.080491,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000602","Nodes","602",21.000000,42.329890,"DDS demands","Known Flow",345965.390148,93662.435582,,0.000000,,,,,,-2.259999,,,,,,,,-2.020932,-2.259999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012778","Nodes","-141466",21.000000,42.368340,"Default Known Flow Node","Known Flow",345977.459279,93660.567748,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012779","Nodes","-141467",21.000000,34.248578,"Default Known Flow Node","Known Flow",345977.824706,93663.052234,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000585","Nodes","585",21.000000,41.802613,"DDS demands","Known Flow",345862.971268,93689.026704,,0.000000,,,,,,-5.010000,,,,,,,,-4.480031,-5.010000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400008000","Nodes","MEADFIELDS, ID:3320",21.000000,41.777392,"Val Log Cath","Known Flow",345902.319279,93850.837748,,0.000000,,,,,,-7.159999,,,,,,,,-6.402599,-7.159999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000593","Nodes","593",21.000000,41.746788,"DDS demands","Known Flow",345840.543262,93863.343751,,0.000000,,,,,,-4.960000,,,,,,,,-4.435321,-4.960000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012788","Nodes","-145811",21.000000,34.318525,"Default Known Flow Node","Known Flow",345964.102296,93662.069696,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400000600","Nodes","600",21.000000,34.297486,"DDS demands","Known Flow",346019.949311,93662.500696,,0.000000,,,,,,-2.259999,,,,,,,,-2.020932,-2.259999,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400000543","Nodes","543",21.000000,36.270674,"DDS demands","Known Flow",346093.293952,93571.372486,,0.000000,,,,,,-0.730000,,,,,,,,-0.652779,-0.730000,,"",,,,,,"D1 PROFILE",,,,,,,
"82006400012776","Nodes","-140351",21.000000,34.383305,"Default Known Flow Node","Known Flow",346347.223928,93718.664710,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012767","Nodes","-140233",21.000000,42.597811,"Default Known Flow Node","Known Flow",346002.212457,93659.997987,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82006400012768","Nodes","-140234",21.000000,34.276891,"Default Known Flow Node","Known Flow",346002.223667,93662.536465,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
