"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82002300000452","Nodes","452","21.000000","41.969187","DDS demands","Known Flow","477395.896060","128091.312065","","0.000000","","","","-6.419999","","","","","","","-5.740878","-6.419999","","","","","","D1 PROFILE","","","","","",""
"82002300000077","Nodes","77","21.000000","39.066312","DDS demands","Known Flow","477403.771062","128164.562085","","0.000000","","","","-16.709999","","","","","","","-14.942380","-16.709999","","","","","","D1 PROFILE","","","","","",""
"82002300000078","Nodes","78","21.000000","39.109348","Default Known Flow Node","Known Flow","477359.146050","128151.312081","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000056","Nodes","56","21.000000","34.364043","DDS demands","Known Flow","477303.634135","128224.361759","","0.000000","","","-2.250000","-7.190000","","","","","","","-8.441416","-9.440000","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"820023-307431","Nodes","-307431","21.000000","34.273437","Default Known Flow Node","Known Flow","477310.771037","128186.812091","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000454","Nodes","454","21.000000","41.950965","DDS demands","Known Flow","477390.896058","128061.312057","","0.000000","","","","-5.700000","","","","","","","-5.097042","-5.700000","","","","","","D1 PROFILE","","","","","",""
"82002300000451","Nodes","451","21.000000","42.695924","DDS demands","Known Flow","477440.634586","128111.304758","","0.000000","","","","-4.539999","","","","","","","-4.059749","-4.539999","","","","","","D1 PROFILE","","","","","",""
"82002300000421","Nodes","421","21.000000","45.777163","DDS demands","Known Flow","477461.521078","128077.812061","","0.000000","-2.150000","","","-5.400000","","","","-55.150002","","","-56.067466","-62.700003","","","C1 PROFILE","","","D1 PROFILE","","","","I2 PROFILE","",""
"82002300000132","Nodes","132","21.000000","32.717620","DDS demands","Known Flow","477326.896041","128170.562086","","0.000000","","-32.490001","","-4.650000","","","","","","","-33.211254","-37.140000","","","","C2 PROFILE","","D1 PROFILE","","","","","",""
"82002300000110","Nodes","110","21.000000","37.619098","DDS demands","Known Flow","477429.521069","128232.687103","","0.000000","","","","-6.399999","","","","","","","-5.722994","-6.399999","","","","","","D1 PROFILE","","","","","",""
"82002300000111","Nodes","111","21.000000","37.649932","DDS demands","Known Flow","477414.396065","128255.062109","","0.000000","","","","-2.470000","","","","","","","-2.208718","-2.470000","","","","","","D1 PROFILE","","","","","",""
"82002300000036","Nodes","36","21.000000","37.632754","DDS demands","Known Flow","478073.271244","128461.312166","","0.000000","","","","-8.380000","","","","","","","-7.493546","-8.380000","","","","","","D1 PROFILE","","","","","",""
"820023-43124","Nodes","-43124","21.000000","37.966219","Default Known Flow Node","Known Flow","478105.395966","128482.809879","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43136","Nodes","-43136","21.000000","30.544026","Default Known Flow Node","Known Flow","478238.271289","128160.812084","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43137","Nodes","-43137","21.000000","30.544026","Default Known Flow Node","Known Flow","478254.771293","128131.562076","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000039","Nodes","39","21.000000","30.547600","DDS demands","Known Flow","478262.396296","128134.062076","","0.000000","","","","-24.199999","","","","","","","-21.640074","-24.199999","","","","","","D1 PROFILE","","","","","",""
"82002300000034","Nodes","34","21.000000","38.051004","DDS demands","Known Flow","478117.146256","128499.562176","","0.000000","","","","-17.079999","","","","","","","-15.273241","-17.079999","","","","","","D1 PROFILE","","","","","",""
"820023-43131","Nodes","-43131","21.000000","30.384767","Default Known Flow Node","Known Flow","478197.584900","128095.048330","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43141","Nodes","-43141","21.000000","30.564942","Default Known Flow Node","Known Flow","478278.146300","128087.312064","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43134","Nodes","-43134","21.000000","30.379776","Default Known Flow Node","Known Flow","478210.146281","128097.812067","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000425","Nodes","425","21.000000","30.364838","DDS demands","Known Flow","478220.146284","128078.312061","","0.000000","","","","-2.869999","","","","","","","-2.566405","-2.869999","","","","","","D1 PROFILE","","","","","",""
"82002300000364","Nodes","364","21.000000","28.267945","DDS demands","Known Flow","478332.271315","127996.812039","","0.000000","","","","-11.969999","","","","","","","-10.703788","-11.969999","","","","","","D1 PROFILE","","","","","",""
"82002300000057","Nodes","57","21.000000","39.493990","DDS demands","Known Flow","478020.396230","128567.812194","","0.000000","","","","-9.600000","","","","","","","-8.584492","-9.600000","","","","","","D1 PROFILE","","","","","",""
"82002300000032","Nodes","32","21.000000","40.270477","DDS demands","Known Flow","478130.916334","128586.405807","","0.000000","","-15.999999","","-3.849999","","","","","","","-17.750225","-19.849999","","","","C2 PROFILE","","D1 PROFILE","","","","","",""
"82002300000031","Nodes","31","21.000000","40.501757","DDS demands","Known Flow","478195.271277","128571.562196","","0.000000","","","","-7.320000","","","","","","","-6.545675","-7.320000","","","","","","D1 PROFILE","","","","","",""
"82002300000029","Nodes","029","21.000000","44.976326","DDS demands","Known Flow","478207.389535","128780.447724","","0.000000","","-15.999999","","-9.300000","","-20.059999","","","","","-22.623713","-25.300000","","","","C2 PROFILE","","D1 PROFILE","","DH PROFILE","","","",""
"820023-43156","Nodes","-43156","21.000000","44.999344","Default Known Flow Node","Known Flow","478207.631766","128784.060890","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000027","Nodes","27","21.000000","45.358855","DDS demands","Known Flow","478211.771282","128845.562270","","0.000000","","","0.000000","-17.399999","","","","","","","-15.559390","-17.399999","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"82002300000047","Nodes","47","21.000000","45.219877","DDS demands","Known Flow","478352.771320","128795.312256","","0.000000","","","","-4.699999","","","","","","","-4.202823","-4.699999","","","","","","D1 PROFILE","","","","","",""
"82002300000026","Nodes","26","21.000000","45.296090","DDS demands","Known Flow","478350.896320","128897.812284","","0.000000","","","","-8.460000","","","","","","","-7.565083","-8.460000","","","","","","D1 PROFILE","","","","","",""
"82002300000046","Nodes","46","21.000000","45.158956","DDS demands","Known Flow","478369.896325","128799.062257","","0.000000","","","","-8.300000","","","","","","","-7.422008","-8.300000","","","","","","D1 PROFILE","","","","","",""
"82002300000028","Nodes","28","21.000000","45.314381","DDS demands","Known Flow","478288.521303","128841.812269","","0.000000","","","","-5.850000","","","","","","","-5.231174","-5.850000","","","","","","D1 PROFILE","","","","","",""
"820023-81115","Nodes","-81115","21.000000","44.265633","Default Known Flow Node","Known Flow","478145.646264","128809.562260","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000084","Nodes","84","21.000000","44.261388","DDS demands","Known Flow","478146.896264","128840.062269","","0.000000","","","","-1.420000","","","","","","","-1.269789","-1.420000","","","","","","D1 PROFILE","","","","","",""
"820023-81117","Nodes","-81117","21.000000","44.261388","Default Known Flow Node","Known Flow","478148.896265","128846.312270","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000131","Nodes","131","21.000000","42.441149","Default Known Flow Node","Known Flow","478029.029470","128808.557604","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000130","Nodes","130, P10123413, Newfield Orchard Newfield Road, -6.74 SCMHS","22.999998","40.554446","CSEP Unmatched","Known Flow","478046.396237","128907.687287","","0.000000","","","","","","","","","","-6.740000","-6.027028","-6.740000","","","","","","","","","","","","PL-DC PROFILE"
"82002300000048","Nodes","48","21.000000","42.441149","DDS demands","Known Flow","478064.521242","128811.812261","","0.000000","","","","-18.830000","","","","","","","-16.838123","-18.830000","","","","","","D1 PROFILE","","","","","",""
"82002300000022","Nodes","22","21.000000","46.215669","DDS demands","Known Flow","478127.146259","128953.312299","","0.000000","","","","-8.930000","","","","","","","-7.985366","-8.930000","","","","","","D1 PROFILE","","","","","",""
"82002300000053","Nodes","53","21.000000","47.982195","DDS demands","Known Flow","478197.771278","129218.812372","","0.000000","","","","-3.349999","","","","","","","-2.995629","-3.349999","","","","","","D1 PROFILE","","","","","",""
"82002300000052","Nodes","52","21.000000","48.046276","DDS demands","Known Flow","478185.271275","129174.312360","","0.000000","","","","-2.559999","","","","","","","-2.289197","-2.559999","","","","","","D1 PROFILE","","","","","",""
"82002300000054","Nodes","54","21.000000","47.564352","DDS demands","Known Flow","478213.271282","129138.312350","","0.000000","","","","-5.689999","","","","","","","-5.088099","-5.689999","","","","","","D1 PROFILE","","","","","",""
"820023-43184","Nodes","-43184","21.000000","47.513652","Default Known Flow Node","Known Flow","478214.271282","129134.562349","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000017","Nodes","","21.000000","46.755469","Default Known Flow Node","Known Flow","478245.319807","129047.981962","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000058","Nodes","58","21.000000","47.587777","DDS demands","Known Flow","478308.771308","129178.812361","","0.000000","","","","-5.290000","","","","","","","-4.730413","-5.290000","","","","","","D1 PROFILE","","","","","",""
"82002300000016","Nodes","16","21.000000","47.279430","DDS demands","Known Flow","478224.771285","129115.312343","","0.000000","","","","-11.600000","","","","","","","-10.372928","-11.600000","","","","","","D1 PROFILE","","","","","",""
"82002300000059","Nodes","59","21.000000","46.715252","DDS demands","Known Flow","478223.521285","129047.562325","","0.000000","","","","-13.850000","","","","","","","-12.384918","-13.850000","","","","","","D1 PROFILE","","","","","",""
"820023-43193","Nodes","-43193","21.000000","46.276479","Default Known Flow Node","Known Flow","478381.394870","129009.062230","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43164","Nodes","-43164","21.000000","45.824686","Default Known Flow Node","Known Flow","478330.770088","128971.809954","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000316","Nodes","316","21.000000","28.663175","DDS demands","Known Flow","477985.021220","127177.811816","","0.000000","","-40.520002","","-2.140000","","","","","","","-38.147339","-42.660002","","","","C2 PROFILE","","D1 PROFILE","","","","","",""
"82002300001043","Nodes","1043","21.000000","28.233967","Default Known Flow Node","Known Flow","478030.021232","127155.561810","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008004","Nodes","Logger 1306, NURSERY FIELDS","21.000000","27.299883","Val Log Post","Known Flow","477398.718811","127114.857588","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000102","Nodes","102","21.000000","27.297534","DDS demands","Known Flow","477397.521060","127115.686799","","0.000000","","","","-4.960000","","","","","","","-4.435321","-4.960000","","","","","","D1 PROFILE","","","","","",""
"820023-1462577","Nodes","-1462577","21.000000","44.591824","Default Known Flow Node","Known Flow","477513.521092","127837.311996","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-158","Nodes","-158","21.000000","44.506583","Default Known Flow Node","Known Flow","477568.146107","127881.187008","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000309","Nodes","309","21.000000","36.009706","DDS demands","Known Flow","477692.146140","127682.561954","","0.000000","-5.150000","","-9.500000","-3.349999","","","","","","","-16.095922","-18.000000","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE","","","","","",""
"820023-85","Nodes","-85","21.000000","34.236484","Default Known Flow Node","Known Flow","477773.271162","127634.811941","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001012","Nodes","1012","21.000000","31.227653","Default Known Flow Node","Known Flow","478039.271235","127961.312029","","0.000000","","","","-0.499999","","","","","","","-0.447108","-0.499999","","","","","","D1 PROFILE","","","","","",""
"82002300000068","Nodes","68","21.000000","41.948520","DDS demands","Known Flow","477343.896046","128119.187072","","0.000000","","","","-3.110000","","","","","","","-2.781017","-3.110000","","","","","","D1 PROFILE","","","","","",""
"820023-1205385","Nodes","-1205385","21.000000","40.188733","Default Known Flow Node","Known Flow","477698.146142","127926.812020","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000306","Nodes","306","21.000000","37.906264","DDS demands","Known Flow","477729.896151","127964.562030","","0.000000","","","","-31.979999","","","","","","","-28.597089","-31.979999","","","","","","D1 PROFILE","","","","","",""
"820023-42927","Nodes","-42927","21.000000","38.608051","Default Known Flow Node","Known Flow","477681.021137","127787.561982","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1205384","Nodes","-1205384","21.000000","41.010135","Default Known Flow Node","Known Flow","477603.521733","127815.812265","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000455","Nodes","455","21.000000","40.727777","DDS demands","Known Flow","477608.771118","127804.061987","","0.000000","-4.330000","","","-8.229999","","","","","","","-11.231376","-12.559999","","","C1 PROFILE","","","D1 PROFILE","","","","","",""
"82002300000456","Nodes","456","21.000000","39.251429","DDS demands","Known Flow","477637.340036","127742.782188","","0.000000","-9.819999","","-5.619999","-7.659999","","","","","","","-20.656432","-23.099999","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE","","","","","",""
"82002300001029","Nodes","1029","21.000000","39.197244","Default Known Flow Node","Known Flow","477639.021126","127739.811969","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-109","Nodes","-109","21.000000","38.186481","Default Known Flow Node","Known Flow","477668.271134","127702.811959","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000310","Nodes","310","21.000000","37.827039","DDS demands","Known Flow","477670.771135","127698.436958","","0.000000","-2.980000","-9.249999","","-0.199999","","","","","","","-11.115128","-12.430000","","","C1 PROFILE","C2 PROFILE","","D1 PROFILE","","","","","",""
"82002300000113","Nodes","113","21.000000","37.575803","DDS demands","Known Flow","477475.396081","128212.687098","","0.000000","","","","-0.850000","","","","","","","-0.760085","-0.850000","","","","","","D1 PROFILE","","","","","",""
"82002300000114","Nodes","114","21.000000","37.566072","DDS demands","Known Flow","477481.146083","128221.812100","","0.000000","","","","-3.569999","","","","","","","-3.192357","-3.569999","","","","","","D1 PROFILE","","","","","",""
"82002300000331","Nodes","331","21.000000","28.996809","DDS demands","Known Flow","477983.396220","127632.186940","","0.000000","","","","-1.679999","","","","","","","-1.502286","-1.679999","","","","","","D1 PROFILE","","","","","",""
"82002300000442","Nodes","442","21.000000","22.276430","DDS demands","Known Flow","478197.271278","127425.311884","","0.000000","","","","-1.770000","","","","","","","-1.582765","-1.770000","","","","","","D1 PROFILE","","","","","",""
"82002300000300","Nodes","300","21.000000","49.049026","Default Known Flow Node","Known Flow","477536.771098","128004.437041","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-66","Nodes","-66","21.000000","30.720498","Default Known Flow Node","Known Flow","477912.406792","127587.900008","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-69","Nodes","-69","21.000000","30.764134","Default Known Flow Node","Known Flow","477930.812985","127595.199040","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000115","Nodes","115","21.000000","37.535463","DDS demands","Known Flow","477495.521087","128193.812093","","0.000000","","","","-4.670000","","","","","","","-4.175997","-4.670000","","","","","","D1 PROFILE","","","","","",""
"82002300001013","Nodes","1013","21.000000","37.535463","Default Known Flow Node","Known Flow","477517.021093","128210.937097","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-4904566","Nodes","-4904566","21.000000","37.574653","Default Known Flow Node","Known Flow","477476.152716","128212.433465","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-141","Nodes","-141","21.000000","37.870100","Default Known Flow Node","Known Flow","477762.646160","127824.061992","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001041","Nodes","1041","21.000000","49.528525","Default Known Flow Node","Known Flow","477535.021098","128006.687042","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000006","Nodes","6, ""LISS RECREATION GROUNDS 6/ PL07D, 1022""","21.000000","49.999998","Default Known Pressure Node","Known Pressure","477533.521097","128008.937042","","3949.999883","","","","","","","","","","","1396.967812","1562.223006","","","","","","","","","","","",""
"82002300000438","Nodes","438","21.000000","22.853122","DDS demands","Known Flow","478241.896290","127419.561882","","0.000000","","","","-5.359999","","","","","","","-4.793007","-5.359999","","","","","","D1 PROFILE","","","","","",""
"82002300000439","Nodes","439","21.000000","22.135206","DDS demands","Known Flow","478308.146308","127457.561892","","0.000000","","","","-6.540000","","","","","","","-5.848185","-6.540000","","","","","","D1 PROFILE","","","","","",""
"82002300004069","Nodes","4069","21.000000","23.704751","Default Known Flow Node","Known Flow","478394.150810","127644.905964","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1462559","Nodes","-1462559","21.000000","23.660526","Default Known Flow Node","Known Flow","478398.771333","127696.436957","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43098","Nodes","-43098","21.000000","27.172222","Default Known Flow Node","Known Flow","478341.521317","127838.811996","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001037","Nodes","1037","21.000000","31.184881","Default Known Flow Node","Known Flow","478043.521236","128006.562042","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000086","Nodes","86","21.000000","36.647729","Default Known Flow Node","Known Flow","478320.971312","128351.337136","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000087","Nodes","87","21.000000","36.237439","DDS demands","Known Flow","478578.705982","128466.383715","","0.000000","","","","-4.630000","","","","","","","-4.140228","-4.630000","","","","","","D1 PROFILE","","","","","",""
"82002300000349","Nodes","349","21.000000","26.471158","DDS demands","Known Flow","478080.271246","127748.186971","","0.000000","","","","-6.840000","","","","","","","-6.116450","-6.840000","","","","","","D1 PROFILE","","","","","",""
"82002300000350","Nodes","350","21.000000","26.402201","DDS demands","Known Flow","478047.771237","127761.186975","","0.000000","","","","-3.190000","","","","","","","-2.852555","-3.190000","","","","","","D1 PROFILE","","","","","",""
"82002300000468","Nodes","468","21.000000","31.106057","DDS demands","Known Flow","477976.314218","127733.224967","","0.000000","","","","-4.480000","","","","","","","-4.006096","-4.480000","","","","","","D1 PROFILE","","","","","",""
"82002300000333","Nodes","333","21.000000","31.105689","DDS demands","Known Flow","477979.751111","127739.069112","","0.000000","-2.829999","","","-14.049999","","","","","","","-15.094397","-16.880000","","","C1 PROFILE","","","D1 PROFILE","","","","","",""
"82002300000335","Nodes","335","21.000000","31.117870","DDS demands","Known Flow","478010.692051","127834.553549","","0.000000","","","","-17.979999","","","","","","","-16.078037","-17.979999","","","","","","D1 PROFILE","","","","","",""
"82002300000041","Nodes","41","21.000000","30.552843","DDS demands","Known Flow","477138.770990","128470.937168","","0.000000","","","","-1.120000","","","","-8.380000","","","-8.495070","-9.500000","","","","","","D1 PROFILE","","","","I2 PROFILE","",""
"82002300000426","Nodes","426","21.000000","41.467401","DDS demands","Known Flow","477431.112179","128126.262124","","0.000000","-16.809999","","","-16.600000","","","","","","","-29.875820","-33.410001","","","C1 PROFILE","","","D1 PROFILE","","","","","",""
"820023-1114970","Nodes","-1114970","21.000000","40.590960","Default Known Flow Node","Known Flow","477479.521083","127775.561979","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001042","Nodes","1042","21.000000","40.579548","Default Known Flow Node","Known Flow","477534.208362","127751.108945","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001044","Nodes","1044","21.000000","40.588971","Default Known Flow Node","Known Flow","477538.521099","127749.311972","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-76","Nodes","-76","21.000000","32.044304","Default Known Flow Node","Known Flow","477834.521179","127630.561939","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-1045","Nodes","-1045","21.000000","32.266458","Default Known Flow Node","Known Flow","477827.424910","127627.595401","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000082","Nodes","82","21.000000","28.488834","DDS demands","Known Flow","477393.396059","127056.686783","","0.000000","","","","-5.879999","","","","","","","-5.258001","-5.879999","","","","","","D1 PROFILE","","","","","",""
"82002300000072","Nodes","72","21.000000","28.799279","DDS demands","Known Flow","477476.146082","127145.936808","","0.000000","","","","-2.180000","","","","","","","-1.949395","-2.180000","","","","","","D1 PROFILE","","","","","",""
"82002300000101","Nodes","101","21.000000","27.297205","DDS demands","Known Flow","477409.146063","127133.436804","","0.000000","","","","-15.429999","","","","","","","-13.797781","-15.429999","","","","","","D1 PROFILE","","","","","",""
"82002300000571","Nodes","571","21.000000","22.863213","Default Known Flow Node","Known Flow","478417.271338","127346.186862","","0.000000","","","","-6.309999","","","","","","","-5.642515","-6.309999","","","","","","D1 PROFILE","","","","","",""
"82002300000558","Nodes","558","21.000000","21.777162","DDS demands","Known Flow","478641.271399","127763.186976","","0.000000","","","","-2.419999","","","","","","","-2.164007","-2.419999","","","","","","D1 PROFILE","","","","","",""
"820023-87","Nodes","-87","21.000000","26.767448","Default Known Flow Node","Known Flow","478167.896270","127638.186942","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000094","Nodes","94","21.000000","24.991749","DDS demands","Known Flow","478286.332948","127649.774220","","0.000000","","","","-6.340000","","","","","","","-5.669341","-6.340000","","","","","","D1 PROFILE","","","","","",""
"820023-1249464","Nodes","-1249464","21.000000","24.389938","Default Known Flow Node","Known Flow","478325.774782","127648.579948","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000342","Nodes","342","21.000000","31.188733","DDS demands","Known Flow","478129.805259","128085.062063","","0.000000","","","","","","","","-6.000000","","","-5.365307","-6.000000","","","","","","","","","","I2 PROFILE","",""
"82002300008005","Nodes","Logger 1307, MILL ROAD","21.000000","31.143158","Val Log Post","Known Flow","478125.016057","128082.379538","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000341","Nodes","341","21.000000","31.176277","DDS demands","Known Flow","478112.596776","128060.650177","","0.000000","","","","-6.800000","","","","","","","-6.080681","-6.800000","","","","","","D1 PROFILE","","","","","",""
"82002300000088","Nodes","88","21.000000","36.109138","DDS demands","Known Flow","478655.271402","128499.187176","","0.000000","","","","-3.890000","","","","","","","-3.478507","-3.890000","","","","","","D1 PROFILE","","","","","",""
"82002300000133","Nodes","133","21.000000","35.711908","DDS demands","Known Flow","478793.048363","128555.747201","","0.000000","","","","-4.689999","","","","","","","-4.193881","-4.689999","","","","","","D1 PROFILE","","","","","",""
"82002300000089","Nodes","89","21.000000","35.412298","DDS demands","Known Flow","478908.021471","128605.437205","","0.000000","","","","-20.889999","","","","","","","-18.680211","-20.889999","","","","","","D1 PROFILE","","","","","",""
"82002300001018","Nodes","Logger 1303, FOREST ROAD","21.000000","44.978886","Val Log Post","Known Flow","478207.396281","128780.562252","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000062","Nodes","62","21.000000","45.972919","DDS demands","Known Flow","478622.769707","129034.712307","","0.000000","","","","-3.589999","","","","","","","-3.210242","-3.589999","","","","","","D1 PROFILE","","","","","",""
"82002300000063","Nodes","63","21.000000","45.551435","DDS demands","Known Flow","478852.771456","129057.062328","","0.000000","","","","-4.340000","","","","","","","-3.880905","-4.340000","","","","","","D1 PROFILE","","","","","",""
"82002300000061","Nodes","61","21.000000","46.527604","DDS demands","Known Flow","478417.271338","129046.812325","","0.000000","","","","-0.750000","","","","","","","-0.670663","-0.750000","","","","","","D1 PROFILE","","","","","",""
"82002300000019","Nodes","19","21.000000","46.279129","DDS demands","Known Flow","478182.146274","128989.687309","","0.000000","","","","-7.119999","","","","","","","-6.366831","-7.119999","","","","","","D1 PROFILE","","","","","",""
"820023-4904565","Nodes","-4904565","21.000000","49.798521","Default Known Flow Node","Known Flow","478143.061796","129246.802893","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000465","Nodes","465","21.000000","31.000317","DDS demands","Known Flow","477865.771188","127658.061947","","0.000000","","","","-3.780000","","","","","","","-3.380143","-3.780000","","","","","","D1 PROFILE","","","","","",""
"82002300000464","Nodes","464","21.000000","31.016317","Default Known Flow Node","Known Flow","477871.771189","127650.436945","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000141","Nodes","141","21.000000","28.102068","Default Known Flow Node","Known Flow","478038.271235","127176.686816","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000142","Nodes","LISS JUNIOR SCHOOL MAX NEW CONNECTION","21.000000","28.102068","Default Known Flow Node","Known Flow","478056.646240","127187.436819","","0.000000","","","","","","","","","0.000000","","0.000000","0.000000","","","","","","","","","","","PL-AF PROFILE",""
"82002300000336","Nodes","336","21.000000","30.644732","DDS demands","Known Flow","477938.771208","127907.312015","","0.000000","","","","-13.460000","","","","","","","-12.036173","-13.460000","","","","","","D1 PROFILE","","","","","",""
"820023-60","Nodes","-60","21.000000","21.908882","Default Known Flow Node","Known Flow","478546.271373","127560.436920","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000436","Nodes","436","21.000000","22.889681","DDS demands","Known Flow","478253.271293","127401.936877","","0.000000","","-6.000000","","-3.339999","","","","","","","-8.351995","-9.340000","","","","C2 PROFILE","","D1 PROFILE","","","","","",""
"82002300000437","Nodes","437","21.000000","22.887911","DDS demands","Known Flow","478186.771275","127368.061868","","0.000000","","","","-2.219999","","","","","","","-1.985163","-2.219999","","","","","","D1 PROFILE","","","","","",""
"820023-1462546","Nodes","-1462546","21.000000","29.277319","Default Known Flow Node","Known Flow","477057.395968","128371.937141","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000042","Nodes","42","21.000000","29.277319","DDS demands","Known Flow","477065.265641","128389.689637","","0.000000","","","","-16.360000","","","","","","","-14.629405","-16.360000","","","","","","D1 PROFILE","","","","","",""
"82002300000381","Nodes","381","21.000000","23.575792","DDS demands","Known Flow","478252.771293","127610.686934","","0.000000","","","","-4.060000","","","","","","","-3.630524","-4.060000","","","","","","D1 PROFILE","","","","","",""
"82002300000380","Nodes","380","21.000000","23.623909","Default Known Flow Node","Known Flow","478335.896316","127593.936929","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
