"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82009600000123","Nodes","123",21.000000,30.090232,"Default Known Flow Node","Known Flow",451173.888924,94684.927975,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000142","Nodes","142",21.000000,30.090232,"DDS demands","Known Flow",451166.138922,94734.677988,,0.000000,,,,-4.539999,,-6.309999,,,,-9.702263,-10.849999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,
"82009600000192","Nodes","192",21.000000,36.862262,"DDS demands","Known Flow",450718.536146,94430.188837,,0.000000,,,,,,-3.839999,,,,-3.433796,-3.839999,,"",,,,,,"D1 PROFILE",,,
"82009600000191","Nodes","191",21.000000,36.927662,"DDS demands","Known Flow",450721.763801,94506.052926,,0.000000,,,,,,-4.900000,,,,-4.381668,-4.900000,,"",,,,,,"D1 PROFILE",,,
"82009600000078","Nodes","78",21.000000,33.505756,"DDS demands","Known Flow",450700.096840,95120.298487,,0.000000,,,,,,-15.209999,,,,-13.601054,-15.209999,,"",,,,,,"D1 PROFILE",,,
"82009600000099","Nodes","99",21.000000,33.503679,"DDS demands","Known Flow",450695.763794,95042.178072,,0.000000,,,,,,-11.839999,,,,-10.587540,-11.839999,,"",,,,,,"D1 PROFILE",,,
"82009600000356","Nodes","356",21.000000,33.503699,"Default Known Flow Node","Known Flow",450693.579156,95007.551551,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000228","Nodes","228",21.000000,26.908567,"DDS demands","Known Flow",450789.138820,95755.928266,,0.000000,,,,,,-6.469999,,,,-5.785589,-6.469999,,"",,,,,,"D1 PROFILE",,,
"82009600001008","Nodes","1008",21.000000,26.901468,"Default Known Flow Node","Known Flow",450794.649076,95766.123613,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600001000","Nodes","1000",21.000000,26.866783,"Default Known Flow Node","Known Flow",450954.176628,95839.810694,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000290","Nodes","290",21.000000,25.887014,"DDS demands","Known Flow",451001.513878,95917.178310,,0.000000,-25.400000,-13.390000,,,,-2.669999,,,,-37.074272,-41.459998,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,
"82009600009560","Nodes","-31009",21.000000,33.028038,"Default Known Flow Node","Known Flow",450221.013665,95082.428083,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000310","Nodes","310",21.000000,33.172018,"DDS demands","Known Flow",450216.763664,95091.178085,,0.000000,,,,,,-2.019999,,,,-1.806320,-2.019999,,"",,,,,,"D1 PROFILE",,,
"82009600000219","Nodes","P00088979, Adelaide Grove, -13.94",22.999998,34.445103,"CSEP DDS Matched","Known Flow",450444.880726,95396.461168,,0.000000,,,,,,-13.199999,-13.939999,,,-24.269073,-27.139997,,"",,,,,,"D1 PROFILE","DC PROFILE",,
"82009600000218","Nodes","218",21.000000,37.500914,"DDS demands","Known Flow",450373.105382,95531.706354,,0.000000,,,,,,-11.549999,,,,-10.328216,-11.549999,,"",,,,,,"D1 PROFILE",,,
"82009600000090","Nodes","90",21.000000,34.319543,"DDS demands","Known Flow",450335.400523,95112.603480,,0.000000,,,,,,-17.030000,,,,-15.228531,-17.030000,,"",,,,,,"D1 PROFILE",,,
"82009600000172","Nodes","172",21.000000,36.118931,"DDS demands","Known Flow",450215.920686,95213.637610,,0.000000,,,,,,-19.200001,,,,-17.168985,-19.200001,,"",,,,,,"D1 PROFILE",,,
"82009600000087","Nodes","87",21.000000,33.578607,"DDS demands","Known Flow",450408.013716,95098.428087,,0.000000,-3.349999,,,,,-6.869999,,,,-9.138906,-10.219999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,
"82009600001003","Nodes","1003",21.000000,34.075535,"DDS demands","Known Flow",450360.138703,95164.678105,,0.000000,,,,,,-3.839999,,,,-3.433796,-3.839999,,"",,,,,,"D1 PROFILE",,,
"82009600001002","Nodes","1002",21.000000,34.220355,"Default Known Flow Node","Known Flow",450340.513698,95124.678094,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000109","Nodes","109",21.000000,36.301952,"DDS demands","Known Flow",450995.888876,94714.177983,,0.000000,,,,,,-17.320000,,,,-15.487854,-17.320000,,"",,,,,,"D1 PROFILE",,,
"82009600000110","Nodes","110",21.000000,36.345037,"Default Known Flow Node","Known Flow",451027.763885,94713.177982,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000111","Nodes","111",21.000000,36.636769,"DDS demands","Known Flow",451021.388883,94570.302944,,0.000000,,,,,,-10.930000,,,,-9.773801,-10.930000,,"",,,,,,"D1 PROFILE",,,
"82009600000108","Nodes","108",21.000000,36.248215,"DDS demands","Known Flow",450930.386477,94704.256226,,0.000000,,,,,,-2.180000,,,,-1.949395,-2.180000,,"",,,,,,"D1 PROFILE",,,
"82009600009545","Nodes","-121019",21.000000,37.544550,"Default Known Flow Node","Known Flow",450970.259082,94500.679111,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600009525","Nodes","-114986",21.000000,36.820961,"Default Known Flow Node","Known Flow",451024.013884,94553.302939,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000054","Nodes","54",21.000000,34.237616,"DDS demands","Known Flow",450576.763762,95490.428194,,0.000000,,,,,,-9.670000,,,,-8.647087,-9.670000,,"",,,,,,"D1 PROFILE",,,
"82009600000058","Nodes","58",21.000000,33.464021,"DDS demands","Known Flow",450580.638763,95538.803207,,0.000000,,,,,,-8.020000,,,,-7.171628,-8.020000,,"",,,,,,"D1 PROFILE",,,
"82009600000322","Nodes","322",21.000000,27.966671,"DDS demands","Known Flow",450990.388875,95275.178135,,0.000000,,,,,,-5.409999,,,,-4.837718,-5.409999,,"",,,,,,"D1 PROFILE",,,
"82009600000330","Nodes","330",21.000000,28.035687,"DDS demands","Known Flow",451005.888879,95299.303142,,0.000000,,,,,,-0.540000,,,,-0.482877,-0.540000,,"",,,,,,"D1 PROFILE",,,
"82009600000064","Nodes","64",21.000000,30.079171,"DDS demands","Known Flow",451070.888896,94777.053000,,0.000000,,,,,,-2.369999,,,,-2.119296,-2.369999,,"",,,,,,"D1 PROFILE",,,
"82009600000063","Nodes","63",21.000000,28.959422,"DM site","Known Flow",451068.013896,94991.428058,,0.000000,,-51.509998,-7.860000,,,-7.690000,,,,-59.966251,-67.059997,,"",,"C2 PROFILE","C3  PROFILE",,,"D1 PROFILE",,,
"82009600009553","Nodes","-219040",21.000000,29.357126,"Default Known Flow Node","Known Flow",451030.230313,95125.908858,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000068","Nodes","68",21.000000,28.809278,"DDS demands","Known Flow",451026.164884,94953.622048,,0.000000,,,,,,-1.640000,,,,-1.466517,-1.640000,,"",,,,,,"D1 PROFILE",,,
"82009600000065","Nodes","65",21.000000,28.847684,"DDS demands","Known Flow",451024.318881,94988.046892,,0.000000,,,,,,-1.399999,,,,-1.251905,-1.399999,,"",,,,,,"D1 PROFILE",,,
"82009600000066","Nodes","66",21.000000,28.840981,"DDS demands","Known Flow",451016.888882,94981.303055,,0.000000,,,,,,-1.609999,,,,-1.439690,-1.609999,,"",,,,,,"D1 PROFILE",,,
"82009600009523","Nodes","-1112",21.000000,28.953687,"Default Known Flow Node","Known Flow",451056.513893,94991.303058,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600009528","Nodes","-118081",21.000000,28.593031,"Default Known Flow Node","Known Flow",451002.763878,95002.928061,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000295","Nodes","295",21.000000,27.543208,"DDS demands","Known Flow",450983.763873,95359.678158,,0.000000,,,,,,-4.050000,,,,-3.621582,-4.050000,,"",,,,,,"D1 PROFILE",,,
"82009600000296","Nodes","296",21.000000,27.538303,"DDS demands","Known Flow",451009.763880,95358.803158,,0.000000,,,,,,-1.570000,,,,-1.403922,-1.570000,,"",,,,,,"D1 PROFILE",,,
"82009600000025","Nodes","25",21.000000,25.917320,"DDS demands","Known Flow",450499.263741,95860.303295,,0.000000,,,,,,-17.169999,,,,-15.353721,-17.169999,,"",,,,,,"D1 PROFILE",,,
"82009600000024","Nodes","24",21.000000,24.863408,"DDS demands","Known Flow",450376.138707,96064.803350,,0.000000,,,,,,-7.089999,,,,-6.340004,-7.089999,,"",,,,,,"D1 PROFILE",,,
"82009600000324","Nodes","324",21.000000,32.293695,"DDS demands","Known Flow",450804.013824,94986.678057,,0.000000,,,,,,-3.329999,,,,-2.977745,-3.329999,,"",,,,,,"D1 PROFILE",,,
"82009600000071","Nodes","71",21.000000,32.447893,"DDS demands","Known Flow",450789.888820,95043.928072,,0.000000,,,,,,-10.300000,,,,-9.210445,-10.300000,,"",,,,,,"D1 PROFILE",,,
"82009600000306","Nodes","306",21.000000,37.660214,"DDS demands","Known Flow",450356.613767,95547.386729,,0.000000,-9.500000,,,,,,,,,-8.495070,-9.500000,,"","C1 PROFILE",,,,,,,,
"82009600000214","Nodes","214",21.000000,37.234251,"Default Known Flow Node","Known Flow",450350.142982,95551.185539,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600009517","Nodes","-110864",21.000000,32.942972,"Default Known Flow Node","Known Flow",450283.638682,94939.178044,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000011","Nodes","11",21.000000,32.975144,"DDS demands","Known Flow",450260.654108,95017.813031,,0.000000,,,,,,-4.790000,,,,-4.283303,-4.790000,,"",,,,,,"D1 PROFILE",,,
"82009600000265","Nodes","265",21.000000,36.992993,"DDS demands","Known Flow",450285.480403,94935.799077,,0.000000,-79.460003,,,,,-3.229999,,,,-73.942882,-82.690003,,"","C1 PROFILE",,,,,"D1 PROFILE",,,
"82009600000374","Nodes","374",21.000000,36.770302,"DDS demands","Known Flow",450262.274231,95018.661178,,0.000000,,,,,,-1.080000,,,,-0.965755,-1.080000,,"",,,,,,"D1 PROFILE",,,
"82009600000086","Nodes","86",21.000000,33.322925,"DDS demands","Known Flow",450494.638740,95089.553085,,0.000000,,,,,,-6.639999,,,,-5.937606,-6.639999,,"",,,,,,"D1 PROFILE",,,
"82009600001005","Nodes","1005",21.000000,33.413660,"Default Known Flow Node","Known Flow",450421.013720,95094.803086,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000093","Nodes","P00071070, St Davids Road, -11.82",22.999998,32.179465,"CSEP DDS Matched","Known Flow",450502.388742,94999.803060,,0.000000,,,,,,-4.230000,-11.819999,,,-14.352197,-16.049999,,"",,,,,,"D1 PROFILE","DC PROFILE",,
"82009600009581","Nodes","-96386",21.000000,33.318614,"Default Known Flow Node","Known Flow",450495.884223,95089.478083,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000094","Nodes","94",21.000000,33.083411,"DDS demands","Known Flow",450436.888724,94920.803039,,0.000000,,,,,,-3.910000,,,,-3.496392,-3.910000,,"",,,,,,"D1 PROFILE",,,
"82009600000091","Nodes","91",21.000000,33.122948,"DDS demands","Known Flow",450427.388721,95030.178069,,0.000000,,,,,,-3.270000,,,,-2.924092,-3.270000,,"",,,,,,"D1 PROFILE",,,
"82009600000053","Nodes","53",21.000000,36.691200,"DDS demands","Known Flow",450509.470152,95459.710279,,0.000000,,-6.000000,,,,-5.300000,,,,-10.104662,-11.300000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,
"82009600000162","Nodes","162",21.000000,28.697022,"DDS demands","Known Flow",450748.138809,95519.303202,,0.000000,,,,,,-15.089999,,,,-13.493747,-15.089999,,"",,,,,,"D1 PROFILE",,,
"82009600000156","Nodes","156",21.000000,27.698230,"DDS demands","Known Flow",450702.013796,95747.053264,,0.000000,,,,,,-9.659999,,,,-8.638144,-9.659999,,"",,,,,,"D1 PROFILE",,,
"82009600000232","Nodes","232",21.000000,25.598011,"DDS demands","Known Flow",450992.888875,95704.553252,,0.000000,,,,,,-19.340000,,,,-17.294174,-19.340000,,"",,,,,,"D1 PROFILE",,,
"82009600000233","Nodes","233",21.000000,25.598011,"Default Known Flow Node","Known Flow",451057.763893,95778.803272,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000237","Nodes","237",21.000000,26.733747,"DDS demands","Known Flow",450931.774590,95479.431660,,0.000000,,,,,,-7.550000,,,,-6.751345,-7.550000,,"",,,,,,"D1 PROFILE",,,
"82009600000236","Nodes","236",21.000000,26.325857,"DDS demands","Known Flow",450909.763853,95560.678213,,0.000000,,,,,,-9.600000,,,,-8.584492,-9.600000,,"",,,,,,"D1 PROFILE",,,
"82009600000169","Nodes","P00071131, Old Road, -108.74",24.000000,24.661549,"CSEP DDS Matched","Known Flow",451008.013879,95501.803197,,0.000000,,,,,,,-69.750000,,,-62.371697,-69.750000,,"",,,,,,,"DC PROFILE",,
"82009600000168","Nodes","168",21.000000,26.208910,"DDS demands","Known Flow",450965.048957,95573.560883,,0.000000,,,,,,-12.180000,,,,-10.891574,-12.180000,,"",,,,,,"D1 PROFILE",,,
"82009600000331","Nodes","331",21.000000,25.735128,"DDS demands","Known Flow",451098.048961,95361.326696,,0.000000,,,,,,-9.149999,,,,-8.182093,-9.149999,,"",,,,,,"D1 PROFILE",,,
"82009600009562","Nodes","-339",21.000000,30.118124,"Default Known Flow Node","Known Flow",451077.552995,94762.973204,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000316","Nodes","316",21.000000,30.118461,"DDS demands","Known Flow",451076.513898,94764.802996,,0.000000,,,,,,-2.009999,,,,-1.797377,-2.009999,,"",,,,,,"D1 PROFILE",,,
"82009600000317","Nodes","317",21.000000,29.983430,"DDS demands","Known Flow",451074.388897,94655.927967,,0.000000,,,,,,-3.390000,,,,-3.031398,-3.390000,,"",,,,,,"D1 PROFILE",,,
"82009600000141","Nodes","141",21.000000,30.205410,"DDS demands","Known Flow",451055.013892,94795.803005,,0.000000,,,,,,-11.430000,,,,-10.220911,-11.430000,,"",,,,,,"D1 PROFILE",,,
"82009600009524","Nodes","-114972",21.000000,30.777275,"Default Known Flow Node","Known Flow",451002.138878,94823.428012,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000061","Nodes","61",21.000000,29.378522,"DDS demands","Known Flow",451006.368749,95157.584752,,0.000000,,,-12.610000,,,-7.690000,,,,-18.152622,-20.300000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,
"82009600009549","Nodes","-21009",21.000000,29.064599,"Default Known Flow Node","Known Flow",451054.138892,95223.678121,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600009561","Nodes","-321",21.000000,29.381315,"Default Known Flow Node","Known Flow",451009.388880,95154.303102,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600009546","Nodes","-123",21.000000,29.469858,"Default Known Flow Node","Known Flow",451002.638878,95160.428104,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600009548","Nodes","-184960",21.000000,30.990156,"Default Known Flow Node","Known Flow",450897.660351,95234.210889,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000294","Nodes","294",21.000000,28.173877,"DDS demands","Known Flow",451075.888898,95247.428128,,0.000000,,,,,,-3.930000,,,,-3.514276,-3.930000,,"",,,,,,"D1 PROFILE",,,
"82009600001007","Nodes","1007",21.000000,26.838537,"Default Known Flow Node","Known Flow",450780.388817,95785.428274,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000027","Nodes","27",21.000000,26.657828,"DDS demands","Known Flow",450773.138815,95794.178277,,0.000000,,,,,,-14.100000,,,,-12.608473,-14.100000,,"",,,,,,"D1 PROFILE",,,
"82009600001006","Nodes","1006",21.000000,26.834847,"Default Known Flow Node","Known Flow",450775.763816,95791.428276,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000079","Nodes","79",21.000000,33.503702,"DDS demands","Known Flow",450693.263794,95002.553061,,0.000000,,,,,,-15.979999,,,,-14.289601,-15.979999,,"",,,,,,"D1 PROFILE",,,
"82009600000102","Nodes",,21.000000,25.078942,"DDS demands","Known Flow",451251.592818,95435.512886,,0.000000,,,,,,-11.100000,,,,-9.925818,-11.100000,,"",,,,,,"D1 PROFILE",,,
"82009600009555","Nodes","-23100",21.000000,33.676418,"Default Known Flow Node","Known Flow",450731.388804,94996.803060,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000189","Nodes","189",21.000000,33.496452,"Default Known Flow Node","Known Flow",450415.013718,95102.803088,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600001004","Nodes","1004",21.000000,33.382828,"DDS demands","Known Flow",450421.388720,95088.678085,,0.000000,,,,,,-5.689999,,,,-5.088099,-5.689999,,"",,,,,,"D1 PROFILE",,,
"82009600000252","Nodes","252",21.000000,33.293938,"DDS demands","Known Flow",450350.097389,95214.182654,,0.000000,,,,,,-10.589999,,,,-9.469767,-10.589999,,"",,,,,,"D1 PROFILE",,,
"82009600000349","Nodes","349",21.000000,31.758751,"DDS demands","Known Flow",450608.013771,94481.677919,,0.000000,,,,,,-1.580000,,,,-1.412864,-1.580000,,"",,,,,,"D1 PROFILE",,,
"82009600001001","Nodes","1001",21.000000,31.712376,"DDS demands","Known Flow",450606.263770,94459.302913,,0.000000,,,,,,-3.140000,,,,-2.807844,-3.140000,,"",,,,,,"D1 PROFILE",,,
"82009600009570","Nodes","-94492",21.000000,26.658860,"Default Known Flow Node","Known Flow",450768.138814,95799.053278,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000028","Nodes","28",21.000000,26.866709,"DDS demands","Known Flow",450954.888865,95836.178288,,0.000000,,,,,,-10.239999,,,,-9.156791,-10.239999,,"",,,,,,"D1 PROFILE",,,
"82009600000138","Nodes","138",21.000000,37.927622,"DDS demands","Known Flow",450896.138849,94571.052944,,0.000000,,,,,,-15.769999,,,,-14.101816,-15.769999,,"",,,,,,"D1 PROFILE",,,
"82009600000002","Nodes","Beatrice Avenue DG, Site ID 2240",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",450880.687845,94563.869942,,2630.000090,,,,,,,,,,433.577948,484.868317,,"",,,,,,,,,
"82009600000067","Nodes","67",21.000000,28.049465,"DDS demands","Known Flow",450944.638862,94996.303059,,0.000000,,,,,,-8.979999,,,,-8.030076,-8.979999,,"",,,,,,"D1 PROFILE",,,
"82009600008002","Nodes","OPR 2507",21.000000,28.038983,"Val Log Post","Known Flow",450937.216462,94985.435955,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000312","Nodes","312",21.000000,28.033351,"DDS demands","Known Flow",450935.263860,94977.803054,,0.000000,,,,,,-1.150000,,,,-1.028350,-1.150000,,"",,,,,,"D1 PROFILE",,,
"82009600009514","Nodes","-108418",21.000000,25.843222,"Default Known Flow Node","Known Flow",451018.308882,96007.936335,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600008001","Nodes",,21.000000,25.843222,"Default Known Flow Node","Known Flow",451064.368997,96164.545723,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600008000","Nodes","Logger 2431, Sylvan Avenue",21.000000,31.600860,"Val Log Post","Known Flow",450662.929633,95458.689604,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000163","Nodes","163",21.000000,30.135292,"DDS demands","Known Flow",450754.281317,95403.961868,,0.000000,,,,,,-15.310000,,,,-13.690476,-15.310000,,"",,,,,,"D1 PROFILE",,,
"82009600000351","Nodes","351",21.000000,37.920878,"Default Known Flow Node","Known Flow",450430.388722,94506.177926,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000350","Nodes","350",21.000000,37.968438,"DDS demands","Known Flow",450432.554900,94499.302037,,0.000000,-12.950000,,,,,-0.199999,,,,-11.758965,-13.150000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,
"82009600000003","Nodes","Kingston Works DG",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",450433.263723,94494.552923,,4770.000077,,,,,,,,,,552.144535,617.460772,,"",,,,,,,,,
"82009600000364","Nodes","364",21.000000,34.410511,"Default Known Flow Node","Known Flow",450813.513826,94802.428007,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000366","Nodes","366",21.000000,34.410511,"Default Known Flow Node","Known Flow",450809.388825,94759.552995,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000365","Nodes","365",21.000000,34.410511,"Default Known Flow Node","Known Flow",450815.013827,94815.553010,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000363","Nodes","363",21.000000,34.281118,"DDS demands","Known Flow",450757.138811,94791.053004,,0.000000,,,,,,-16.899999,,,,-15.112282,-16.899999,,"",,,,,,"D1 PROFILE",,,
"82009600000347","Nodes","347",21.000000,31.771427,"Default Known Flow Node","Known Flow",450607.263770,94486.552921,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000348","Nodes","348",21.000000,31.969534,"DDS demands","Known Flow",450638.013779,94493.052922,,0.000000,,,,,,-2.869999,,,,-2.566405,-2.869999,,"",,,,,,"D1 PROFILE",,,
"82009600000345","Nodes","345",21.000000,31.872484,"DDS demands","Known Flow",450596.638767,94513.927928,,0.000000,,,,,,-2.450000,,,,-2.190834,-2.450000,,"",,,,,,"D1 PROFILE",,,
"82009600009558","Nodes","-296854",21.000000,23.413075,"Default Known Flow Node","Known Flow",450304.263688,95935.428315,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000321","Nodes","321",21.000000,23.456727,"Default Known Flow Node","Known Flow",450288.138683,95893.553304,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000367","Nodes","367",21.000000,23.456727,"Default Known Flow Node","Known Flow",450297.888686,95886.053302,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000098","Nodes","98",21.000000,33.724116,"DDS demands","Known Flow",450728.388803,94859.428022,,0.000000,,,,,,-8.029999,,,,-7.180569,-8.029999,,"",,,,,,"D1 PROFILE",,,
"82009600000271","Nodes","271",21.000000,31.540246,"DDS demands","Known Flow",450908.138852,94839.053017,,0.000000,,,,,,-10.549999,,,,-9.433998,-10.549999,,"",,,,,,"D1 PROFILE",,,
"82009600000204","Nodes","204",21.000000,24.867409,"Default Known Flow Node","Known Flow",450252.763674,95714.678255,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000279","Nodes","279",21.000000,23.495513,"Default Known Flow Node","Known Flow",450290.135900,95879.980787,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82009600000354","Nodes","354",21.000000,36.391114,"DDS demands","Known Flow",450214.638663,95234.928124,,0.000000,,,,-2.419999,,-17.490000,,,,-17.803878,-19.910000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,
