"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82007200000360","Nodes","360","21.000000","36.206050","DDS demands","Known Flow","461402.891708","105335.430873","","0.000000","","","","","","-7.309999","","","","","","","-6.536732","-7.309999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000366","Nodes","366","21.000000","36.206293","DDS demands","Known Flow","461401.266707","105343.305875","","0.000000","","","","","","-5.160000","","","","","","","-4.614164","-5.160000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000277","Nodes","277","21.000000","38.659327","DDS demands","Known Flow","461045.516611","105376.430884","","0.000000","","","","","","-0.790000","","","","","","","-0.706432","-0.790000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000278","Nodes","278","21.000000","38.654901","DDS demands","Known Flow","461057.891614","105390.055888","","0.000000","","","","","","-5.300000","","","","","","","-4.739355","-5.300000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002210","Nodes","2210","21.000000","38.659327","Default Known Flow Node","Known Flow","461031.641607","105379.680885","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000280","Nodes","280","21.000000","38.654654","DDS demands","Known Flow","461067.523052","105388.430041","","0.000000","","","","","","-4.309999","","","","","","","-3.854079","-4.309999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000281","Nodes","281","21.000000","38.629006","DDS demands","Known Flow","461075.016619","105367.305881","","0.000000","","","","","","-4.600000","","","","","","","-4.113402","-4.600000","","","","","","","","D1 PROFILE","","","","","",""
"82007200007056","Nodes","-22094","21.000000","38.630564","Default Known Flow Node","Known Flow","461077.766619","105358.805879","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200002741","Nodes","2741","21.000000","38.070648","DDS demands","Known Flow","461160.391642","105172.680829","","0.000000","","","","","","-1.159999","","","","","","","-1.037292","-1.159999","","","","","","","","D1 PROFILE","","","","","",""
"82007200007057","Nodes","","21.000000","37.757932","DDS demands","Known Flow","461193.641651","105383.305886","","0.000000","-0.300000","-10.859999","","","","","","","","","","","-9.979471","-11.159999","","","C1 PROFILE","C2 PROFILE","","","","","","","","","",""
"82007200000356","Nodes","356","21.000000","36.175594","DDS demands","Known Flow","461253.141667","105213.805840","","0.000000","","","","","","-18.750000","","","","","","","-16.766585","-18.750000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000361","Nodes","361","21.000000","36.229660","DDS demands","Known Flow","461260.266669","105333.180872","","0.000000","","","","","","-7.320000","","","","","","","-6.545675","-7.320000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000355","Nodes","355","21.000000","36.177279","DDS demands","Known Flow","461419.016712","105202.555837","","0.000000","","","","","","-13.189999","","","","","","","-11.794733","-13.189999","","","","","","","","D1 PROFILE","","","","","",""
"82007200007059","Nodes","-22111","21.000000","36.234518","Default Known Flow Node","Known Flow","461267.516671","105418.055895","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000363","Nodes","363","21.000000","36.235286","DDS demands","Known Flow","461280.016674","105422.305896","","0.000000","","","","","","-16.299999","","","","","","","-14.575751","-16.299999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000365","Nodes","365","21.000000","36.212802","DDS demands","Known Flow","461391.141705","105409.805893","","0.000000","","","","","","-8.689999","","","","","","","-7.770753","-8.689999","","","","","","","","D1 PROFILE","","","","","",""
"82007200003767","Nodes","-1463608","21.000000","36.191285","Default Known Flow Node","Known Flow","461388.516704","105196.930835","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200003697","Nodes","-1462983","21.000000","36.212802","Default Known Flow Node","Known Flow","461406.766709","105412.930894","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000362","Nodes","362","21.000000","36.202002","DDS demands","Known Flow","461277.641674","105347.555876","","0.000000","","","","","","-6.939999","","","","","","","-6.205872","-6.939999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000359","Nodes","359","21.000000","36.163401","DDS demands","Known Flow","461412.266710","105273.305856","","0.000000","","","","","","-8.529999","","","","","","","-7.627678","-8.529999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000357","Nodes","357","21.000000","36.155112","DDS demands","Known Flow","461269.391672","105279.055857","","0.000000","","","","","","-9.279999","","","","","","","-8.298341","-9.279999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000358","Nodes","358","21.000000","36.163972","DDS demands","Known Flow","461414.016711","105264.555854","","0.000000","","","","","","-9.899999","","","","","","","-8.852757","-9.899999","","","","","","","","D1 PROFILE","","","","","",""
"82007200002745","Nodes","2745","21.000000","37.165657","DDS demands","Known Flow","461155.141640","105249.180849","","0.000000","","","","","","-1.100000","","","","","","","-0.983639","-1.100000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002747","Nodes","2747","21.000000","37.165657","Default Known Flow Node","Known Flow","461174.641646","105244.805848","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200002746","Nodes","2746","21.000000","36.482778","DDS demands","Known Flow","461123.891632","105237.430846","","0.000000","","","","","","-17.629998","","","","","","","-15.765060","-17.629998","","","","","","","","D1 PROFILE","","","","","",""
"82007200002743","Nodes","2743","21.000000","38.038540","DDS demands","Known Flow","461156.266641","105196.555835","","0.000000","","","","","","-0.550000","","","","","","","-0.491819","-0.550000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002744","Nodes","2744","21.000000","38.009522","DDS demands","Known Flow","461121.516631","105202.305837","","0.000000","","","","","","-3.319999","","","","","","","-2.968803","-3.319999","","","","","","","","D1 PROFILE","","","","","",""
"82007200002742","Nodes","2742","21.000000","38.070648","Default Known Flow Node","Known Flow","461167.891644","105159.055825","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000383","Nodes","383","21.000000","35.829229","DDS demands","Known Flow","461534.141744","105010.305784","","0.000000","","","","","","-9.670000","","","","","","","-8.647087","-9.670000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000388","Nodes","388","21.000000","35.802694","DDS demands","Known Flow","461678.891783","105030.305790","","0.000000","-14.670000","","","","","-2.619999","","","","","","","-15.461028","-17.290000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"82007200000396","Nodes","396","21.000000","36.563918","DDS demands","Known Flow","461867.641834","105021.680787","","0.000000","","","","","","-4.480000","","","","","","","-4.006096","-4.480000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000369","Nodes","369","21.000000","37.611528","DDS demands","Known Flow","461648.891775","105474.055911","","0.000000","","","","","","-15.290000","","","","","","","-13.672592","-15.290000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002405","Nodes","2405","21.000000","35.780461","DDS demands","Known Flow","461541.766746","105022.805788","","0.000000","","-31.659999","","","","","","","","","","","-28.310937","-31.659999","","","","C2 PROFILE","","","","","","","","","",""
"82007200002403","Nodes","2403","21.000000","36.233946","DDS demands","Known Flow","461365.639817","105046.831313","","0.000000","-2.409999","","","-3.489999","","-11.090000","","","","","","","-15.192762","-16.990000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"82007200000386","Nodes","386","21.000000","35.773972","DDS demands","Known Flow","461554.141749","105024.555788","","0.000000","","","","","","-13.600000","","","","","","","-12.161363","-13.600000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000385","Nodes","385","21.000000","35.805381","DDS demands","Known Flow","461555.891750","105014.805786","","0.000000","","","","","","-7.809999","","","","","","","-6.983841","-7.809999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000382","Nodes","382","21.000000","35.815343","DDS demands","Known Flow","461544.891747","105011.930785","","0.000000","","","","","","-8.830000","","","","","","","-7.895944","-8.830000","","","","","","","","D1 PROFILE","","","","","",""
"82007200001764","Nodes","1764","21.000000","35.772007","DDS demands","Known Flow","461588.391758","105331.305872","","0.000000","","","","","","-5.400000","","","","","","","-4.828776","-5.400000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000373","Nodes","373","21.000000","35.778172","DDS demands","Known Flow","461684.268016","105346.934208","","0.000000","","","","","","-9.760000","","","","","","","-8.727566","-9.760000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002452","Nodes","2452","21.000000","37.906145","DDS demands","Known Flow","461651.141775","105487.805914","","0.000000","","","","","","-0.810000","","","","","","","-0.724316","-0.810000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000368","Nodes","368","21.000000","37.793727","DDS demands","Known Flow","461644.016774","105486.805914","","0.000000","","","","","","-0.629999","","","","","","","-0.563357","-0.629999","","","","","","","","D1 PROFILE","","","","","",""
"82007200002453","Nodes","2453","21.000000","37.812093","DDS demands","Known Flow","461653.391776","105482.680913","","0.000000","","","","","","-3.489999","","","","","","","-3.120820","-3.489999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000370","Nodes","370","21.000000","36.523184","DDS demands","Known Flow","461675.391782","105407.805892","","0.000000","","","","","","-13.340000","","","","","","","-11.928867","-13.340000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000393","Nodes","393","21.000000","35.726822","DDS demands","Known Flow","461791.642960","105038.070408","","0.000000","","","","","","-1.200000","","","","","","","-1.073061","-1.200000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000375","Nodes","375","21.000000","35.693148","DDS demands","Known Flow","461813.391820","105353.430878","","0.000000","","","","","","-5.010000","","","","","","","-4.480031","-5.010000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002209","Nodes","2209","21.000000","35.687958","DDS demands","Known Flow","461824.016823","105032.555790","","0.000000","","","","","","-3.890000","","","","","","","-3.478507","-3.890000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002523","Nodes","2523","21.000000","43.783150","Default Known Flow Node","Known Flow","461872.891836","105491.055915","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200001867","Nodes","1867","21.000000","43.799075","DDS demands","Known Flow","461858.391832","105487.930914","","0.000000","-2.799999","","","","","-14.500000","","","","","","","-15.469970","-17.300000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"82007200007106","Nodes","-22601","21.000000","43.774516","Default Known Flow Node","Known Flow","461915.016847","105499.055917","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000402","Nodes","402","21.000000","40.846754","DDS demands","Known Flow","461944.766855","105197.055835","","0.000000","","","","","","-10.729999","","","","","","","-9.594957","-10.729999","","","","","","","","D1 PROFILE","","","","","",""
"82007200003642","Nodes","-1462769","21.000000","40.846754","Default Known Flow Node","Known Flow","461934.766853","105191.930834","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200001859","Nodes","1859","21.000000","43.717536","DDS demands","Known Flow","461964.766861","105472.305910","","0.000000","","","","","","-6.489999","","","","","","","-5.803474","-6.489999","","","","","","","","D1 PROFILE","","","","","",""
"82007200001861","Nodes","1861","21.000000","43.655560","DDS demands","Known Flow","461994.266869","105354.430878","","0.000000","","","","","","-4.330000","","","","","","","-3.871963","-4.330000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002529","Nodes","2529","21.000000","35.625089","DDS demands","Known Flow","461975.891864","105032.805790","","0.000000","","","","","","-4.790000","","","","","","","-4.283303","-4.790000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002375","Nodes","2375","21.000000","35.638881","DDS demands","Known Flow","461923.766850","105028.930789","","0.000000","","","","","","-1.949999","","","","","","","-1.743724","-1.949999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000389","Nodes","389","21.000000","35.807420","DDS demands","Known Flow","461685.391785","105030.805790","","0.000000","","","","","","-7.809999","","","","","","","-6.983841","-7.809999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000395","Nodes","395","21.000000","36.461573","DDS demands","Known Flow","461858.016832","105022.930788","","0.000000","","","","","","-3.099999","","","","","","","-2.772075","-3.099999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000394","Nodes","394","21.000000","36.059416","DDS demands","Known Flow","461791.766814","105027.680789","","0.000000","","","","","","-5.639999","","","","","","","-5.043388","-5.639999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000397","Nodes","397","21.000000","37.251577","DDS demands","Known Flow","461911.891846","105019.055787","","0.000000","","","","","","-9.800000","","","","","","","-8.763336","-9.800000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000381","Nodes","381","21.000000","35.634040","DDS demands","Known Flow","461588.266758","105323.680870","","0.000000","","","","","","-0.950000","","","","","","","-0.849507","-0.950000","","","","","","","","D1 PROFILE","","","","","",""
"82007200001828","Nodes","1828","21.000000","35.455868","DDS demands","Known Flow","461634.266771","105034.305791","","0.000000","","","","","","-7.159999","","","","","","","-6.402599","-7.159999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000230","Nodes","230","21.000000","37.705157","DDS demands","Known Flow","461644.766774","105481.305912","","0.000000","","","","","","-4.829999","","","","","","","-4.319072","-4.829999","","","","","","","","D1 PROFILE","","","","","",""
"82007200003805","Nodes","-1463858","21.000000","37.585444","Default Known Flow Node","Known Flow","461666.016780","105414.430894","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000371","Nodes","371","21.000000","37.555387","DDS demands","Known Flow","461576.516755","105402.055891","","0.000000","","","","","","-13.329999","","","","","","","-11.919924","-13.329999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000372","Nodes","372","21.000000","36.522440","DDS demands","Known Flow","461577.641755","105395.430889","","0.000000","","","","","","-1.669999","","","","","","","-1.493343","-1.669999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000378","Nodes","378","21.000000","35.697948","DDS demands","Known Flow","461687.017115","105336.803272","","0.000000","","","","","","-3.869999","","","","","","","-3.460623","-3.869999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000374","Nodes","374","21.000000","35.760714","DDS demands","Known Flow","461811.016819","105360.430880","","0.000000","","","","","","-7.900000","","","","","","","-7.064321","-7.900000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002374","Nodes","2374","21.000000","35.645876","DDS demands","Known Flow","461885.641839","105031.055790","","0.000000","","","","","","-3.410000","","","","","","","-3.049283","-3.410000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002522","Nodes","2522","21.000000","43.706712","DDS demands","Known Flow","461872.641836","105472.680910","","0.000000","","","","","","-4.570000","","","","","","","-4.086576","-4.570000","","","","","","","","D1 PROFILE","","","","","",""
"82007200007568","Nodes","-673","21.000000","43.767698","Default Known Flow Node","Known Flow","461934.141852","105492.680916","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200007105","Nodes","-22600","21.000000","43.767698","Default Known Flow Node","Known Flow","461910.766846","105490.805915","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200007559","Nodes","-649","21.000000","40.846754","Default Known Flow Node","Known Flow","461886.016839","105190.180833","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200001858","Nodes","1858","21.000000","43.747951","DDS demands","Known Flow","461971.141863","105475.180911","","0.000000","","","","","","-3.869999","","","","","","","-3.460623","-3.869999","","","","","","","","D1 PROFILE","","","","","",""
"82007200001860","Nodes","1860","21.000000","43.695045","DDS demands","Known Flow","461999.141870","105426.305898","","0.000000","","","","","","-9.039999","","","","","","","-8.083729","-9.039999","","","","","","","","D1 PROFILE","","","","","",""
"82007200002307","Nodes","2307","21.000000","37.260684","DDS demands","Known Flow","461542.891746","105489.680915","","0.000000","","","","","","-3.800000","","","","","","","-3.398028","-3.800000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000399","Nodes","399","21.000000","39.380475","DDS demands","Known Flow","462043.016882","105045.805794","","0.000000","","","","","","-11.000000","","","","","","","-9.836397","-11.000000","","","","","","","","D1 PROFILE","","","","","",""
"82007200001855","Nodes","1855","21.000000","43.687438","DDS demands","Known Flow","462066.641889","105449.180904","","0.000000","","","","","","-7.109999","","","","","","","-6.357889","-7.109999","","","","","","","","D1 PROFILE","","","","","",""
"82007200000400","Nodes","400","21.000000","39.447798","DDS demands","Known Flow","462026.266878","105060.305798","","0.000000","","","","","","-8.760000","","","","","","","-7.833349","-8.760000","","","","","","","","D1 PROFILE","","","","","",""
"82007200001864","Nodes","1864","21.000000","43.654310","DDS demands","Known Flow","461979.516865","105343.180875","","0.000000","","","","","","-3.489999","","","","","","","-3.120820","-3.489999","","","","","","","","D1 PROFILE","","","","","",""
"82007200001940","Nodes","1940","21.000000","43.654688","DDS demands","Known Flow","462002.766871","105354.305878","","0.000000","","","","","","-2.460000","","","","","","","-2.199776","-2.460000","","","","","","","","D1 PROFILE","","","","","",""
"82007200007129","Nodes","-22845","21.000000","43.611492","Default Known Flow Node","Known Flow","462014.354374","105308.793366","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200001941","Nodes","1941","21.000000","43.611390","DDS demands","Known Flow","462015.766875","105304.555864","","0.000000","","","","","","-4.190000","","","","","","","-3.746773","-4.190000","","","","","","","","D1 PROFILE","","","","","",""
"82007200001853","Nodes","1853","21.000000","43.649638","DDS demands","Known Flow","462015.516875","105490.680915","","0.000000","","","","","","-4.670000","","","","","","","-4.175997","-4.670000","","","","","","","","D1 PROFILE","","","","","",""
"82007200001854","Nodes","1854","21.000000","43.645466","DDS demands","Known Flow","462022.516877","105472.805910","","0.000000","","","","","","-3.229999","","","","","","","-2.888323","-3.229999","","","","","","","","D1 PROFILE","","","","","",""
"82007200007523","Nodes","-4904770","21.000000","43.610691","Default Known Flow Node","Known Flow","462018.668070","105294.637824","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200007131","Nodes","-22850","21.000000","43.609376","Default Known Flow Node","Known Flow","462024.391877","105276.055857","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000398","Nodes","398","21.000000","39.290758","DDS demands","Known Flow","462036.141880","105036.930792","","0.000000","-3.849999","","","-2.619999","","-1.700000","","","","","","","-7.305759","-8.169999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"82007200007132","Nodes","","21.000000","39.290729","DDS demands","Known Flow","462040.141881","105029.805790","","0.000000","","","","","","-7.139999","","","","","","","-6.384715","-7.139999","","","","","","","","D1 PROFILE","","","","","",""
"82007200007573","Nodes","-70183","21.000000","45.482797","Default Known Flow Node","Known Flow","462265.393690","105497.761523","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200002712","Nodes","2712","21.000000","45.354877","Default Known Flow Node","Known Flow","462265.516943","105473.055910","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200007133","Nodes","-22859","21.000000","43.611492","Default Known Flow Node","Known Flow","462060.016887","105303.805864","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200003711","Nodes","-1463103","21.000000","43.645466","Default Known Flow Node","Known Flow","462036.266880","105473.680910","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200001863","Nodes","1863","21.000000","43.604695","DDS demands","Known Flow","461961.141860","105270.930855","","0.000000","","","","","","-6.860000","","","","","","","-6.134335","-6.860000","","","","","","","","D1 PROFILE","","","","","",""
"82007200003745","Nodes","-1463443","21.000000","43.609376","Default Known Flow Node","Known Flow","462040.391881","105280.430858","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000401","Nodes","401","21.000000","39.434162","DDS demands","Known Flow","462035.016880","105064.305799","","0.000000","","","","","","-7.230000","","","","","","","-6.465195","-7.230000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002573","Nodes","2573","21.000000","45.292909","Default Known Flow Node","Known Flow","462264.368755","105451.557163","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200003618","Nodes","","21.000000","45.290122","DDS demands","Known Flow","462264.266942","105449.680904","","0.000000","","","","","","","","","-29.100000","","","","-26.021741","-29.100000","","","","","","","","","","","I2 PROFILE","","",""
"82007200007561","Nodes","","21.000000","45.285018","DDS demands","Known Flow","462278.266946","105445.430903","","0.000000","-13.659999","","","","","","","","","","","","-12.215016","-13.659999","","","C1 PROFILE","","","","","","","","","","",""
"82007200003611","Nodes","","21.000000","45.340144","DDS demands","Known Flow","462233.516934","105476.430911","","0.000000","-1.490000","","","","","","","","-3.420000","","","","-4.390609","-4.910000","","","C1 PROFILE","","","","","","","","I2 PROFILE","","",""
"82007200002715","Nodes","2715","21.000000","60.158742","Default Known Flow Node","Known Flow","463716.392337","105032.180790","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200004110","Nodes","","21.000000","66.837143","DDS demands","Known Flow","463820.017366","105022.680788","","0.000000","","","","","","-3.910000","","","","","","","-3.496392","-3.910000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002716","Nodes","2716","21.000000","59.901432","DDS demands","Known Flow","463701.392333","105041.930793","","0.000000","","","","-18.340000","","","","","","","","","-16.399957","-18.340000","","","","","","C4 PROFILE","","","","","","","",""
"82007200002717","Nodes","2717","21.000000","60.092610","DDS demands","Known Flow","463708.017335","105013.680785","","0.000000","","","","-6.419999","","-1.290000","","","","","","","-6.894420","-7.710000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"82007200002582","Nodes","2582","21.000000","65.941954","DDS demands","Known Flow","463818.392365","105110.555812","","0.000000","","","","","","-9.209999","","","","","","","-8.235746","-9.209999","","","","","","","","D1 PROFILE","","","","","",""
"82007200003502","Nodes","","21.000000","65.930459","DDS demands","Known Flow","463814.142364","105106.180810","","0.000000","","","","","","-5.590000","","","","","","","-4.998678","-5.590000","","","","","","","","D1 PROFILE","","","","","",""
"82007200002583","Nodes","2583","21.000000","65.209554","DDS demands","Known Flow","463751.017347","105120.680814","","0.000000","","","","","","-13.529999","","","","","","","-12.098767","-13.529999","","","","","","","","D1 PROFILE","","","","","",""
"82007200007684","Nodes","","21.000000","66.684772","DDS demands","Known Flow","463825.142367","105033.055791","","0.000000","","","","","","-4.449999","","","","","","","-3.979269","-4.449999","","","","","","","","D1 PROFILE","","","","","",""
"82007200004111","Nodes","","21.000000","66.824601","DDS demands","Known Flow","463814.892364","105025.430788","","0.000000","","","","","","-6.059999","","","","","","","-5.418960","-6.059999","","","","","","","","D1 PROFILE","","","","","",""
"82007200004114","Nodes","","21.000000","66.244959","DDS demands","Known Flow","463837.892371","105068.680800","","0.000000","","","","","","-3.400000","","","","","","","-3.040340","-3.400000","","","","","","","","D1 PROFILE","","","","","",""
"82007200004112","Nodes","","21.000000","66.632547","DDS demands","Known Flow","463820.017366","105035.430791","","0.000000","","","","","","-5.949999","","","","","","","-5.320596","-5.949999","","","","","","","","D1 PROFILE","","","","","",""
"82007200007685","Nodes","","21.000000","66.101624","DDS demands","Known Flow","463832.267369","105085.555805","","0.000000","","","","","","-2.710000","","","","","","","-2.423330","-2.710000","","","","","","","","D1 PROFILE","","","","","",""
"82007200007683","Nodes","","21.000000","66.092669","DDS demands","Known Flow","463824.517367","105082.555804","","0.000000","","","","","","-4.010000","","","","","","","-3.585814","-4.010000","","","","","","","","D1 PROFILE","","","","","",""
"82007200004113","Nodes","","21.000000","66.236049","DDS demands","Known Flow","463831.517369","105067.680800","","0.000000","","","","","","-4.600000","","","","","","","-4.113402","-4.600000","","","","","","","","D1 PROFILE","","","","","",""
"82007200000915","Nodes","915","21.000000","37.557211","DDS demands","Known Flow","464484.517546","105490.430915","","0.000000","-9.960000","","","","","","","","","","","","-8.906410","-9.960000","","","C1 PROFILE","","","","","","","","","","",""
"82007200000913","Nodes","913","21.000000","37.582679","Default Known Flow Node","Known Flow","464478.017545","105494.930916","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200002969","Nodes","2969","21.000000","37.460500","Default Known Flow Node","Known Flow","464499.142550","105466.430908","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200003832","Nodes","-1464026","21.000000","37.582679","Default Known Flow Node","Known Flow","464472.017543","105498.930917","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200002599","Nodes","2599","21.000000","36.615391","DDS demands","Known Flow","464550.392564","105429.305898","","0.000000","","","","","","","","","-24.769999","","","","-22.149776","-24.769999","","","","","","","","","","","I2 PROFILE","","",""
"82007200000916","Nodes","916","21.000000","36.487307","DDS demands","Known Flow","464581.017573","105420.555896","","0.000000","","","","","","","","","-39.150000","","","","-35.008629","-39.150000","","","","","","","","","","","I2 PROFILE","","",""
"82007200000918","Nodes","918","21.000000","37.520915","Default Known Flow Node","Known Flow","464868.767651","105313.055867","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200001959","Nodes","1959","21.000000","36.746310","DDS demands","Known Flow","464730.517613","105377.180884","","0.000000","-13.569999","","","","","","","","","","","","-12.134536","-13.569999","","","C1 PROFILE","","","","","","","","","","",""
"82007200000919","Nodes","919","21.000000","37.600235","Default Known Flow Node","Known Flow","464948.246496","105288.996973","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200002600","Nodes","2600","21.000000","35.868570","DDS demands","Known Flow","464766.767623","105459.305906","","0.000000","","","","","","","","","-12.000000","","","","-10.730614","-12.000000","","","","","","","","","","","I2 PROFILE","","",""
"82007200007534","Nodes","-4904843","21.000000","37.517505","Default Known Flow Node","Known Flow","465133.783126","105018.138921","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200007246","Nodes","-27359","21.000000","38.087563","Default Known Flow Node","Known Flow","465143.767726","105473.805910","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200007245","Nodes","-27358","21.000000","37.936823","Default Known Flow Node","Known Flow","465142.142725","105442.055902","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"82007200000999","Nodes","999","21.000000","38.270473","DDS demands","Known Flow","465234.452873","105366.809876","","0.000000","","","","","","-2.859999","","","","","","","-2.557463","-2.859999","","","","","","","","D1 PROFILE","","","","","",""
