"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"82060600000057","Nodes","57",21.000000,36.874821,"DDS demands","Known Flow",449753.593750,117382.703125,,0.000000,,,-8.369999,,,-7.484603,-8.369999,,"",,,"D1 PROFILE",,
"82060600000048","Nodes","48",21.000000,36.744370,"DDS demands","Known Flow",449807.812500,117354.898437,,0.000000,,,-14.359999,,,-12.840968,-14.359999,,"",,,"D1 PROFILE",,
"82060600015016","Nodes","-600",21.000000,36.828227,"Default Known Flow Node","Known Flow",449749.375000,117373.578125,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000047","Nodes","47",21.000000,36.044741,"DDS demands","Known Flow",449710.375000,117353.187500,,0.000000,,,-14.800000,,,-13.234425,-14.800000,,"",,,"D1 PROFILE",,
"82060600000121","Nodes","121",21.000000,30.657889,"Default Known Flow Node","Known Flow",449626.875000,117290.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015009","Nodes","P00087885, Burnetts Lane, -17.98",24.000000,35.418742,"CSEP Unmatched","Known Flow",449532.325284,117376.059097,,0.000000,,,,-17.979999,,-16.078037,-17.979999,,"",,,,"DC PROFILE",
"82060600001006","Nodes","1006",21.000000,34.556714,"Default Known Flow Node","Known Flow",449486.406250,117354.453125,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600001005","Nodes","1005",21.000000,34.599749,"Default Known Flow Node","Known Flow",449497.656250,117257.609375,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015001","Nodes","-1006",21.000000,34.599749,"Default Known Flow Node","Known Flow",449487.406250,117257.343750,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015000","Nodes","-1005",21.000000,34.599749,"Default Known Flow Node","Known Flow",449506.156250,117257.742187,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000021","Nodes","21",21.000000,34.711559,"DDS demands","Known Flow",449495.406250,117358.898437,,0.000000,,,-10.790000,,-6.000000,-15.013919,-16.790000,,"",,,"D1 PROFILE",,"I2 PROFILE"
"82060600000105","Nodes","105",21.000000,34.236927,"Default Known Flow Node","Known Flow",449467.812500,117345.296875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015012","Nodes","-59432",21.000000,31.351011,"Default Known Flow Node","Known Flow",449249.125000,117337.382812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000026","Nodes","26",21.000000,31.127201,"DDS demands","Known Flow",449231.406250,117310.898437,,0.000000,,,-9.800000,,,-8.763336,-9.800000,,"",,,"D1 PROFILE",,
"82060600000024","Nodes","24",21.000000,31.586779,"DDS demands","Known Flow",449288.312500,117313.000000,,0.000000,,,-7.469999,,,-6.679807,-7.469999,,"",,,"D1 PROFILE",,
"82060600000023","Nodes","23",21.000000,32.188078,"DDS demands","Known Flow",449276.406250,117285.101562,,0.000000,,,-1.890000,,,-1.690071,-1.890000,,"",,,"D1 PROFILE",,
"82060600000022","Nodes","22",21.000000,32.512621,"DDS demands","Known Flow",449370.000000,117273.000000,,0.000000,,,-1.169999,,,-1.046234,-1.169999,,"",,,"D1 PROFILE",,
"82060600000119","Nodes","119",21.000000,33.796712,"Default Known Flow Node","Known Flow",449459.000000,117373.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000106","Nodes","106",21.000000,32.316217,"DDS demands","Known Flow",449390.000000,117398.101562,,0.000000,,,-17.280001,,,-15.452086,-17.280001,,"",,,"D1 PROFILE",,
"82060600000070","Nodes","70",21.000000,22.437292,"DDS demands","Known Flow",449273.093750,116772.101562,,0.000000,,,-24.799999,,,-22.176603,-24.799999,,"",,,"D1 PROFILE",,
"82060600000067","Nodes","67",21.000000,21.821011,"DDS demands","Known Flow",449269.031250,116714.500000,,0.000000,,,-15.109999,,,-13.511631,-15.109999,,"",,,"D1 PROFILE",,
"82060600015021","Nodes","-72214",21.000000,21.864975,"Default Known Flow Node","Known Flow",449278.625000,116626.750000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000111","Nodes","111",21.000000,30.642494,"DDS demands","Known Flow",449614.906250,117167.398437,,0.000000,,,-24.540000,,,-21.944107,-24.540000,,"",,,"D1 PROFILE",,
"82060600000099","Nodes","99",21.000000,33.803184,"Default Known Flow Node","Known Flow",449825.468750,117065.226562,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000101","Nodes","101",21.000000,33.888273,"DDS demands","Known Flow",449813.718750,117049.953125,,0.000000,,,-0.930000,,,-0.831622,-0.930000,,"",,,"D1 PROFILE",,
"82060600000079","Nodes","79",21.000000,37.253578,"DDS demands","Known Flow",449736.593750,117471.500000,,0.000000,,,-8.350000,,,-7.466719,-8.350000,,"",,,"D1 PROFILE",,
"82060600000031","Nodes","31",21.000000,30.774920,"DDS demands","Known Flow",449512.406250,117181.601562,,0.000000,,,-3.800000,,,-3.398028,-3.800000,,"",,,"D1 PROFILE",,
"82060600000033","Nodes","33",21.000000,30.736717,"Default Known Flow Node","Known Flow",449600.812500,117165.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000110","Nodes","110",21.000000,30.733727,"Default Known Flow Node","Known Flow",449602.093750,117165.398437,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000041","Nodes","41",21.000000,28.345197,"DDS demands","Known Flow",449362.906250,117049.000000,,0.000000,,,-6.749999,,,-6.035970,-6.749999,,"",,,"D1 PROFILE",,
"82060600000034","Nodes","34",21.000000,30.861188,"DDS demands","Known Flow",449333.093750,117137.500000,,0.000000,,,-14.890000,,,-13.314905,-14.890000,,"",,,"D1 PROFILE",,
"82060600000040","Nodes","40",21.000000,29.457677,"DDS demands","Known Flow",449315.812500,117072.898437,,0.000000,,,-3.749999,,,-3.353317,-3.749999,,"",,,"D1 PROFILE",,
"82060600000116","Nodes","116",21.000000,35.616101,"DDS demands","Known Flow",449909.312500,117604.101562,,0.000000,,,-1.949999,,,-1.743724,-1.949999,,"",,,"D1 PROFILE",,
"82060600000117","Nodes","117",21.000000,34.007230,"DDS demands","Known Flow",449983.906250,117795.796875,,0.000000,-34.450001,,-7.340000,,,-37.369369,-41.789999,,"","C1 PROFILE",,"D1 PROFILE",,
"82060600000109","Nodes","109",21.000000,21.178969,"Default Known Flow Node","Known Flow",449238.406250,116948.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015022","Nodes","-72216",21.000000,26.905068,"Default Known Flow Node","Known Flow",449315.250000,116950.132812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000061","Nodes","61",21.000000,26.948638,"DDS demands","Known Flow",449326.312500,116949.500000,,0.000000,,,-1.929999,,,-1.725840,-1.929999,,"",,,"D1 PROFILE",,
"82060600000062","Nodes","62",21.000000,26.896376,"DDS demands","Known Flow",449318.812500,116996.398437,,0.000000,,,-1.409999,,,-1.260847,-1.409999,,"",,,"D1 PROFILE",,
"82060600015024","Nodes","-72221",21.000000,26.942570,"Default Known Flow Node","Known Flow",449337.125000,116991.882812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015023","Nodes","-72219",21.000000,24.869618,"Default Known Flow Node","Known Flow",449330.125000,116821.882812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000063","Nodes","63",21.000000,26.488205,"DDS demands","Known Flow",449339.000000,116900.296875,,0.000000,,,-5.409999,,,-4.837718,-5.409999,,"",,,"D1 PROFILE",,
"82060600000072","Nodes","72",21.000000,25.128738,"DDS demands","Known Flow",449419.312500,116776.796875,,0.000000,,,-4.439999,,,-3.970327,-4.439999,,"",,,"D1 PROFILE",,
"82060600000071","Nodes","71",21.000000,25.218116,"DDS demands","Known Flow",449408.000000,116818.000000,,0.000000,,,-0.899999,,,-0.804796,-0.899999,,"",,,"D1 PROFILE",,
"82060600000088","Nodes","88",21.000000,21.178969,"Default Known Flow Node","Known Flow",449265.812500,116997.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000069","Nodes","69",21.000000,24.866316,"DDS demands","Known Flow",449330.500000,116820.398437,,0.000000,,,-4.760000,,,-4.256477,-4.760000,,"",,,"D1 PROFILE",,
"82060600000082","Nodes","82",21.000000,22.169046,"Default Known Flow Node","Known Flow",449273.593750,116823.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000083","Nodes","83",21.000000,22.040389,"DDS demands","Known Flow",449261.406250,116837.398437,,0.000000,,,-9.720000,,,-8.691797,-9.720000,,"",,,"D1 PROFILE",,
"82060600000084","Nodes","84",21.000000,22.089253,"Default Known Flow Node","Known Flow",449277.000000,116861.101562,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000085","Nodes","85",21.000000,22.045323,"Default Known Flow Node","Known Flow",449259.312500,116882.601562,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000060","Nodes","60",21.000000,26.961803,"DDS demands","Known Flow",449342.812500,116946.601562,,0.000000,,,-4.780000,,,-4.274362,-4.780000,,"",,,"D1 PROFILE",,
"82060600000068","Nodes","68",21.000000,25.280329,"DDS demands","Known Flow",449362.812500,116835.898437,,0.000000,,,-4.990000,,,-4.462147,-4.990000,,"",,,"D1 PROFILE",,
"82060600015025","Nodes","-72223",21.000000,26.942570,"Default Known Flow Node","Known Flow",449341.500000,116991.132812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000064","Nodes","64",21.000000,26.318374,"DDS demands","Known Flow",449351.000000,116876.796875,,0.000000,,,-1.640000,,,-1.466517,-1.640000,,"",,,"D1 PROFILE",,
"82060600000065","Nodes","65",21.000000,26.054455,"DDS demands","Known Flow",449418.000000,116903.000000,,0.000000,,,-7.710000,,,-6.894420,-7.710000,,"",,,"D1 PROFILE",,
"82060600000059","Nodes","59",21.000000,27.353455,"DDS demands","Known Flow",449428.812500,116985.898437,,0.000000,,,-3.819999,,,-3.415912,-3.819999,,"",,,"D1 PROFILE",,
"82060600000073","Nodes","73",21.000000,25.242531,"Default Known Flow Node","Known Flow",449464.593750,116816.101562,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015026","Nodes","-72233",21.000000,26.054455,"Default Known Flow Node","Known Flow",449418.625000,116908.132812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000066","Nodes","66",21.000000,26.051283,"DDS demands","Known Flow",449421.093750,116884.601562,,0.000000,,,-0.860000,,,-0.769027,-0.860000,,"",,,"D1 PROFILE",,
"82060600000074","Nodes","74",21.000000,24.824862,"DDS demands","Known Flow",449491.500000,116804.000000,,0.000000,,,-2.720000,,,-2.432272,-2.720000,,"",,,"D1 PROFILE",,
"82060600000075","Nodes","75",21.000000,24.676551,"DDS demands","Known Flow",449483.000000,116764.101562,,0.000000,,,-2.409999,,,-2.155065,-2.409999,,"",,,"D1 PROFILE",,
"82060600000076","Nodes","76",21.000000,23.976973,"DDS demands","Known Flow",449557.500000,116786.796875,,0.000000,,-11.669999,-1.690000,,,-11.946751,-13.359999,,"",,"C4 PROFILE","D1 PROFILE",,
"82060600000004","Nodes","THE DROVE /  BOTLEY ROAD DG",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",449616.375000,116899.750000,,359.999986,,,,,,29.428706,32.909999,,"",,,,,
"82060600001000","Nodes","1000",21.000000,69.836223,"DDS demands","Known Flow",449625.093750,116900.398437,,0.000000,,,-7.499999,,,-6.706634,-7.499999,,"",,,"D1 PROFILE",,
"82060600015027","Nodes","-72255",21.000000,69.831949,"Default Known Flow Node","Known Flow",449626.625000,116920.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600001001","Nodes","1001",21.000000,69.910697,"DDS demands","Known Flow",449627.000000,116929.898437,,0.000000,,,-1.799999,,,-1.609592,-1.799999,,"",,,"D1 PROFILE",,
"82060600001002","Nodes","1002",21.000000,69.638543,"DDS demands","Known Flow",449676.406250,116893.796875,,0.000000,,,-10.220000,,,-9.138907,-10.220000,,"",,,"D1 PROFILE",,
"82060600015028","Nodes","-72261",21.000000,69.638543,"Default Known Flow Node","Known Flow",449679.625000,116895.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600001003","Nodes","1003",21.000000,69.485543,"DDS demands","Known Flow",449726.093750,116924.796875,,0.000000,,,-8.949999,,,-8.003250,-8.949999,,"",,,"D1 PROFILE",,
"82060600001004","Nodes","1004",21.000000,69.563625,"DDS demands","Known Flow",449743.000000,116932.898437,,0.000000,,,-4.439999,,,-3.970327,-4.439999,,"",,,"D1 PROFILE",,
"82060600015006","Nodes","-113731",21.000000,69.606883,"Default Known Flow Node","Known Flow",449724.500000,116937.750000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000037","Nodes","37",21.000000,30.777357,"Default Known Flow Node","Known Flow",449272.812500,117256.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000036","Nodes","36",21.000000,30.734058,"Default Known Flow Node","Known Flow",449267.312500,117209.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015014","Nodes","-59448",21.000000,28.343081,"Default Known Flow Node","Known Flow",449367.000000,117049.750000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000043","Nodes","43",21.000000,28.272669,"DDS demands","Known Flow",449403.500000,117077.601562,,0.000000,,,-4.650000,,,-4.158113,-4.650000,,"",,,"D1 PROFILE",,
"82060600015007","Nodes","-203026",21.000000,31.351011,"Default Known Flow Node","Known Flow",449240.375000,117353.132812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000035","Nodes","35",21.000000,30.734058,"DDS demands","Known Flow",449266.593750,117133.101562,,0.000000,,,-21.580000,,,-19.297222,-21.580000,,"",,,"D1 PROFILE",,
"82060600015005","Nodes","-105280",21.000000,29.977449,"Default Known Flow Node","Known Flow",449279.375000,117061.632812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015013","Nodes","-59443",21.000000,30.777357,"Default Known Flow Node","Known Flow",449319.250000,117239.382812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000025","Nodes","25",21.000000,31.562964,"DDS demands","Known Flow",449337.093750,117309.000000,,0.000000,,,-4.199999,,,-3.755715,-4.199999,,"",,,"D1 PROFILE",,
"82060600000038","Nodes","38",21.000000,30.777357,"Default Known Flow Node","Known Flow",449316.593750,117239.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000027","Nodes","27",21.000000,31.019231,"DDS demands","Known Flow",449341.000000,117166.101562,,0.000000,,,-18.639999,,,-16.668221,-18.639999,,"",,,"D1 PROFILE",,
"82060600000028","Nodes","P00102478, Flats 1-10 Burnetts Gardens, -12.57",22.999998,30.833759,"CSEP DDS Matched","Known Flow",449471.593750,117173.796875,,0.000000,,,-10.830000,-6.260000,,-15.282183,-17.090000,,"",,,"D1 PROFILE","",
"82060600000044","Nodes","44",21.000000,28.189914,"DDS demands","Known Flow",449355.000000,117108.000000,,0.000000,,,-4.260000,,,-3.809368,-4.260000,,"",,,"D1 PROFILE",,
"82060600000045","Nodes","45",21.000000,27.981825,"DDS demands","Known Flow",449438.906250,117088.601562,,0.000000,,,-6.510000,,,-5.821358,-6.510000,,"",,,"D1 PROFILE",,
"82060600000053","Nodes","53",21.000000,33.278159,"DDS demands","Known Flow",449408.093750,117314.601562,,0.000000,,,-1.539999,,,-1.377095,-1.539999,,"",,,"D1 PROFILE",,
"82060600000054","Nodes","54",21.000000,32.500447,"DDS demands","Known Flow",449284.877695,117352.712344,,0.000000,,,-10.889999,,,-9.738032,-10.889999,,"",,,"D1 PROFILE",,
"82060600000055","Nodes","55",21.000000,27.990147,"DDS demands","Known Flow",449475.906250,117082.796875,,0.000000,,,-3.240000,,,-2.897266,-3.240000,,"",,,"D1 PROFILE",,
"82060600000056","Nodes","56",21.000000,27.925717,"DDS demands","Known Flow",449471.500000,117029.296875,,0.000000,,,-2.779999,,,-2.485925,-2.779999,,"",,,"D1 PROFILE",,
"82060600015015","Nodes","-59454",21.000000,30.833759,"Default Known Flow Node","Known Flow",449440.750000,117168.882812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015004","Nodes","-105279",21.000000,29.977449,"Default Known Flow Node","Known Flow",449279.375000,117053.882812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000039","Nodes","39",21.000000,29.840675,"DDS demands","Known Flow",449293.093750,117077.500000,,0.000000,,,-11.979999,,,-10.712730,-11.979999,,"",,,"D1 PROFILE",,
"82060600000120","Nodes","120",21.000000,33.796712,"Default Known Flow Node","Known Flow",449440.000000,117398.898437,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000029","Nodes","29",21.000000,30.782186,"DDS demands","Known Flow",449505.812500,117183.101562,,0.000000,,,-2.130000,,,-1.904684,-2.130000,,"",,,"D1 PROFILE",,
"82060600000112","Nodes","112",21.000000,30.641861,"DDS demands","Known Flow",449614.593750,117162.101562,,0.000000,,,-2.339999,,,-2.092469,-2.339999,,"",,,"D1 PROFILE",,
"82060600000113","Nodes","113",21.000000,30.594786,"DDS demands","Known Flow",449695.093750,117148.601562,,0.000000,,,-0.810000,,,-0.724316,-0.810000,,"",,,"D1 PROFILE",,
"82060600000108","Nodes","108",21.000000,37.616328,"Default Known Flow Node","Known Flow",449626.406250,117439.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000046","Nodes","46",21.000000,37.832308,"Default Known Flow Node","Known Flow",449647.093750,117448.601562,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000001","Nodes","BOTLEY ROAD / BURNETTS LANE DG",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",449649.812500,117445.000000,,4239.999973,,,,,,603.570208,674.969975,,"",,,,,
"82060600000091","Nodes","91",21.000000,34.928862,"Default Known Flow Node","Known Flow",449711.500000,117257.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000090","Nodes","90",21.000000,34.928862,"DDS demands","Known Flow",449736.000000,117235.601562,,0.000000,,,-24.629998,,,-22.024585,-24.629998,,"",,,"D1 PROFILE",,
"82060600015018","Nodes","-68525",21.000000,37.250044,"Default Known Flow Node","Known Flow",449744.125000,117474.882812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000114","Nodes","114",21.000000,30.635224,"DDS demands","Known Flow",449606.406250,117091.500000,,0.000000,,,-19.429999,,,-17.374652,-19.429999,,"",,,"D1 PROFILE",,
"82060600000030","Nodes","30",21.000000,30.780332,"DDS demands","Known Flow",449513.093750,117218.398437,,0.000000,,,-5.359999,,,-4.793007,-5.359999,,"",,,"D1 PROFILE",,
"82060600000032","Nodes","32",21.000000,30.772651,"DDS demands","Known Flow",449497.406250,117113.101562,,0.000000,,,-4.249999,,,-3.800425,-4.249999,,"",,,"D1 PROFILE",,
"82060600000107","Nodes","107",21.000000,37.683084,"Default Known Flow Node","Known Flow",449643.906250,117441.296875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000092","Nodes","92",21.000000,34.842832,"Default Known Flow Node","Known Flow",449738.812500,117172.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000049","Nodes","49",21.000000,36.312131,"DDS demands","Known Flow",449835.406250,117319.000000,,0.000000,,,-3.430000,,,-3.067167,-3.430000,,"",,,"D1 PROFILE",,
"82060600000050","Nodes","50",21.000000,36.272745,"DDS demands","Known Flow",449831.906250,117414.898437,,0.000000,,,-5.659999,,,-5.061273,-5.659999,,"",,,"D1 PROFILE",,
"82060600015010","Nodes","-203030",21.000000,30.627515,"Default Known Flow Node","Known Flow",449637.625000,117423.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015008","Nodes","-203028",21.000000,30.627969,"Default Known Flow Node","Known Flow",449635.375000,117421.632812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000115","Nodes","115",21.000000,30.663794,"DDS demands","Known Flow",449638.406250,117454.601562,,0.000000,,,-25.069998,,-7.750000,-29.348230,-32.819998,,"",,,"D1 PROFILE",,"I2 PROFILE"
"82060600015011","Nodes","-203032",21.000000,30.627515,"Default Known Flow Node","Known Flow",449639.875000,117423.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000118","Nodes","118",21.000000,36.720325,"DDS demands","Known Flow",449815.812500,117346.296875,,0.000000,,,-1.649999,,,-1.475459,-1.649999,,"",,,"D1 PROFILE",,
"82060600000051","Nodes","51",21.000000,36.229672,"DDS demands","Known Flow",449804.312500,117460.000000,,0.000000,,,-4.689999,,,-4.193881,-4.689999,,"",,,"D1 PROFILE",,
"82060600000052","Nodes","52",21.000000,36.264801,"DDS demands","Known Flow",449851.000000,117401.898437,,0.000000,,,-2.059999,,,-1.842088,-2.059999,,"",,,"D1 PROFILE",,
"82060600015020","Nodes","-68534",21.000000,34.007230,"Default Known Flow Node","Known Flow",449987.125000,117798.882812,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600015019","Nodes","-68532",21.000000,34.007230,"Default Known Flow Node","Known Flow",449979.375000,117800.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600008000","Nodes","8000",21.000000,26.548470,"Default Known Flow Node","Known Flow",449336.812500,116906.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000003","Nodes",,21.000000,21.830786,"Default Known Flow Node","Known Flow",449267.549257,116693.484495,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000002","Nodes",,21.000000,32.500447,"Default Known Flow Node","Known Flow",449266.823986,117391.614142,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000005","Nodes",,21.000000,21.830786,"Default Known Flow Node","Known Flow",449219.648433,116666.866513,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82060600000006","Nodes",,21.000000,30.627969,"Default Known Flow Node","Known Flow",449637.500000,117421.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
