"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)"
"82015800000019","Nodes","19",21.000000,24.622056,"DDS demands","Known Flow",418986.287166,143912.607370,,0.000000,,,-3.240000,-2.897266,-3.240000,,"",,,"D1 PROFILE"
"82015800000020","Nodes","20",21.000000,24.613777,"DDS demands","Known Flow",419018.227226,143894.230740,,0.000000,,,-1.379999,-1.234020,-1.379999,,"",,,"D1 PROFILE"
"82015800000049","Nodes","49",21.000000,23.051214,"DDS demands","Known Flow",419569.418325,144228.904456,,0.000000,,,-7.129999,-6.375773,-7.129999,,"",,,"D1 PROFILE"
"82015800000048","Nodes","48",21.000000,23.595565,"DDS demands","Known Flow",419429.837610,144279.022212,,0.000000,,,-7.170000,-6.411542,-7.170000,,"",,,"D1 PROFILE"
"82015800000047","Nodes","47",21.000000,26.379863,"DDS demands","Known Flow",419263.374190,144312.222517,,0.000000,,,-8.050000,-7.198454,-8.050000,,"",,,"D1 PROFILE"
"82015800000013","Nodes","13",21.000000,26.973739,"DDS demands","Known Flow",419059.736075,143894.230740,,0.000000,,,-4.030000,-3.603698,-4.030000,,"",,,"D1 PROFILE"
"82015800000011","Nodes","11",21.000000,27.066390,"DDS demands","Known Flow",419054.260152,143865.499046,,0.000000,,,-0.759999,-0.679605,-0.759999,,"",,,"D1 PROFILE"
"82015800000255","Nodes","255",21.000000,24.171108,"Default Known Flow Node","Known Flow",419022.560566,143991.405097,,0.000000,,,,0.000000,0.000000,,"",,,
"82015800000014","Nodes","14",21.000000,27.017541,"DDS demands","Known Flow",419078.999191,143896.435366,,0.000000,,,-2.440000,-2.181891,-2.440000,,"",,,"D1 PROFILE"
"82015800000041","Nodes","41",21.000000,27.650006,"DDS demands","Known Flow",419762.399475,144000.066976,,0.000000,,,-10.710000,-9.577073,-10.710000,,"",,,"D1 PROFILE"
"82015800000254","Nodes","254",21.000000,24.171108,"Default Known Flow Node","Known Flow",418970.800525,144015.370016,,0.000000,,,,0.000000,0.000000,,"",,,
"82015800000024","Nodes","24",21.000000,22.548183,"DDS demands","Known Flow",419107.651454,144018.528072,,0.000000,,,-5.039999,-4.506857,-5.039999,,"",,,"D1 PROFILE"
"82015800000028","Nodes","28",21.000000,21.814614,"DDS demands","Known Flow",419056.669185,144002.095394,,0.000000,,,-10.759999,-9.621784,-10.759999,,"",,,"D1 PROFILE"
"82015800000071","Nodes","71",21.000000,29.683861,"DDS demands","Known Flow",419241.378591,144339.148097,,0.000000,,,-6.079999,-5.436844,-6.079999,,"",,,"D1 PROFILE"
