"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82222700000030","Nodes","30",21.000000,40.733160,"DDS demands","Known Flow",480492.457186,104415.309256,,0.000000,,,,,,-4.419999,,,,,-3.952443,-4.419999,,"",,,,,,"D1 PROFILE",,,,
"82222700000200","Nodes","P10122978, Church Meadow, 11.63",22.999998,43.305545,"CSEP DDS Matched","Known Flow",480589.675099,104115.582131,,0.000000,,,,,,,-4.909998,,,,-4.390608,-4.909998,,"",,,,,,,"DC PROFILE",,,
"82222700000039","Nodes","39",21.000000,42.161146,"DDS demands","Known Flow",480528.326974,104131.873606,,0.000000,,,-4.309999,,,-5.460000,,,,,-8.736509,-9.769999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"82222700000086","Nodes","86",21.000000,41.572590,"DDS demands","Known Flow",481016.059045,103871.731475,,0.000000,,,,,,-9.930000,,,,,-8.879584,-9.930000,,"",,,,,,"D1 PROFILE",,,,
"82222700000097","Nodes","97",21.000000,41.572590,"Default Known Flow Node","Known Flow",481039.249051,103870.671474,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000092","Nodes","92",21.000000,43.448888,"DDS demands","Known Flow",481005.740425,103972.651263,,0.000000,,,,,,-19.270001,,,,,-17.231579,-19.270001,,"",,,,,,"D1 PROFILE",,,,
"82222700001003","Nodes","1003",21.000000,40.296935,"DDS demands","Known Flow",480868.932005,103710.778431,,0.000000,,,,,,-2.509999,,,,,-2.244486,-2.509999,,"",,,,,,"D1 PROFILE",,,,
"82222700001004","Nodes","1004",21.000000,38.476331,"DDS demands","Known Flow",480815.006234,103680.764695,,0.000000,,,,,,-4.159999,,,,,-3.719946,-4.159999,,"",,,,,,"D1 PROFILE",,,,
"82222700001002","Nodes","1002",21.000000,40.382517,"DDS demands","Known Flow",480900.686013,103718.695433,,0.000000,,,,,,-0.410000,,,,,-0.366629,-0.410000,,"",,,,,,"D1 PROFILE",,,,
"82222700001000","Nodes","1000",21.000000,40.385254,"DDS demands","Known Flow",480880.563008,103713.617431,,0.000000,,,,,,-1.059999,,,,,-0.947870,-1.059999,,"",,,,,,"D1 PROFILE",,,,
"82222700000027","Nodes","27",21.000000,54.070972,"DDS demands","Known Flow",481067.951059,104377.853612,,0.000000,,,,,,-1.500000,,,,,-1.341326,-1.500000,,"",,,,,,"D1 PROFILE",,,,
"82222700000028","Nodes","28",21.000000,51.388614,"DDS demands","Known Flow",481144.343419,104433.856605,,0.000000,,,,,,-2.980000,,,,,-2.664769,-2.980000,,"",,,,,,"D1 PROFILE",,,,
"82222700000013","Nodes","13",21.000000,56.981774,"DDS demands","Known Flow",481015.250045,104376.036612,,0.000000,,-4.670000,,-4.750000,,-15.750000,,,,,-22.507465,-25.170000,,"",,"C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,
"82222700000052","Nodes","52",21.000000,46.224550,"DDS demands","Known Flow",481235.811105,104400.761618,,0.000000,,,,,,-12.399999,,,,,-11.088301,-12.399999,,"",,,,,,"D1 PROFILE",,,,
"82222700000160","Nodes","160",21.000000,69.787048,"DDS demands","Known Flow",481105.651069,105319.627868,,0.000000,,,,,,-2.180000,,,,,-1.949395,-2.180000,,"",,,,,,"D1 PROFILE",,,,
"82222700000161","Nodes","161",21.000000,69.867481,"Default Known Flow Node","Known Flow",481137.981078,105330.938872,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000149","Nodes","149",21.000000,69.443494,"Default Known Flow Node","Known Flow",481085.480064,105401.835891,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000142","Nodes","142",21.000000,69.721755,"DDS demands","Known Flow",481093.488319,105352.783705,,0.000000,,,,,,-14.840000,,,,,-13.270194,-14.840000,,"",,,,,,"D1 PROFILE",,,,
"82222700000148","Nodes","148",21.000000,69.434362,"DDS demands","Known Flow",481086.567064,105403.367891,,0.000000,,,,,,-9.809999,,,,,-8.772278,-9.809999,,"",,,,,,"D1 PROFILE",,,,
"82222700000122","Nodes","122",21.000000,39.427665,"DDS demands","Known Flow",481347.020165,105379.032662,,0.000000,,,,,,-4.800000,,,,,-4.292246,-4.800000,,"",,,,,,"D1 PROFILE",,,,
"82222700008001","Nodes","8001",21.000000,39.176022,"Default Known Flow Node","Known Flow",481389.268410,105370.716835,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000124","Nodes","124",21.000000,39.053301,"DDS demands","Known Flow",481407.991152,105380.034885,,0.000000,,,,,,-11.689999,,,,,-10.453406,-11.689999,,"",,,,,,"D1 PROFILE",,,,
"82222700000129","Nodes","129",21.000000,21.183494,"DDS demands","Known Flow",480315.434303,104020.998524,,0.000000,,,,,,-5.879999,,,,,-5.258001,-5.879999,,"",,,,,,"D1 PROFILE",,,,
"82222700008002","Nodes","8002",21.000000,21.593052,"DDS demands","Known Flow",480376.515679,103865.150067,,0.000000,,,,-5.019999,,-1.070000,,,,,-5.445786,-6.090000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"82222700000050","Nodes","50",21.000000,22.093792,"DDS demands","Known Flow",480436.184166,103857.711630,,0.000000,,,,,,-6.560000,,,,,-5.866069,-6.560000,,"",,,,,,"D1 PROFILE",,,,
"82222700000134","Nodes","134",21.000000,44.002755,"Default Known Flow Node","Known Flow",480570.688103,104162.673988,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000141","Nodes","141",21.000000,25.938386,"DDS demands","Known Flow",482006.750314,104665.437690,,0.000000,,,,,,-4.900000,,,,,-4.381668,-4.900000,,"",,,,,,"D1 PROFILE",,,,
"82222700000139","Nodes","139",21.000000,29.864494,"DDS demands","Known Flow",481518.418182,104696.442699,,0.000000,,,,,,-7.600000,,,,,-6.796056,-7.600000,,"",,,,,,"D1 PROFILE",,,,
"82222700000155","Nodes","155",21.000000,30.625881,"Default Known Flow Node","Known Flow",481529.493843,104849.868683,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000156","Nodes","156",21.000000,25.728493,"DDS demands","Known Flow",482047.062417,104953.047429,,0.000000,,,,,,-9.079999,,,,,-8.119498,-9.079999,,"",,,,,,"D1 PROFILE",,,,
"82222700000002","Nodes","PENWARDEN WAY, Site ID 1555",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",481177.568089,105216.697840,,999998.967025,,,,,,,,,,,226.612702,253.420005,,"",,,,,,,,,,
"82222700000098","Nodes","98",21.000000,44.668386,"DDS demands","Known Flow",481181.807101,105212.462922,,0.000000,,,,,,-8.079999,,,,,-7.225280,-8.079999,,"",,,,,,"D1 PROFILE",,,,
"82222700000099","Nodes","99",21.000000,38.770274,"DDS demands","Known Flow",481266.465198,105137.274983,,0.000000,,,,,,-27.950000,,,,,-24.993389,-27.950000,,"",,,,,,"D1 PROFILE",,,,
"82222700000118","Nodes","118",21.000000,39.751670,"DDS demands","Known Flow",481274.188175,105380.254429,,0.000000,,,,,,-0.790000,,,,,-0.706432,-0.790000,,"",,,,,,"D1 PROFILE",,,,
"82222700000003","Nodes","ARNOLD WAY",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",481280.919117,105358.038879,,999998.967025,,,,,,,,,,,36.090635,40.359997,,"",,,,,,,,,,
"82222700002304","Nodes","2304",21.000000,69.924842,"Default Known Flow Node","Known Flow",480958.620006,105370.713365,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000151","Nodes","151",21.000000,69.806141,"DDS demands","Known Flow",480963.835098,105368.667362,,0.000000,,,,,,-3.940000,,,,,-3.523218,-3.940000,,"",,,,,,"D1 PROFILE",,,,
"82222700000152","Nodes","152",21.000000,67.927780,"DDS demands","Known Flow",481040.756052,105426.600898,,0.000000,,,,,,-19.169999,,,,,-17.142156,-19.169999,,"",,,,,,"D1 PROFILE",,,,
"82222700000064","Nodes","64",21.000000,40.428943,"Default Known Flow Node","Known Flow",481256.203989,104332.724829,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000066","Nodes","66",21.000000,34.149987,"DDS demands","Known Flow",481247.204108,104199.471564,,0.000000,,,,,,-2.079999,,,,,-1.859973,-2.079999,,"",,,,,,"D1 PROFILE",,,,
"82222700000047","Nodes","47",21.000000,28.865528,"DDS demands","Known Flow",480573.039227,103867.985071,,0.000000,,,,,,-7.920000,,,,,-7.082205,-7.920000,,"",,,,,,"D1 PROFILE",,,,
"82222700000045","Nodes","45",21.000000,30.028913,"DDS demands","Known Flow",480554.617531,103924.904251,,0.000000,,,,,,-2.150000,,,,,-1.922568,-2.150000,,"",,,,,,"D1 PROFILE",,,,
"82222700000048","Nodes","48",21.000000,28.819432,"DDS demands","Known Flow",480620.585937,103884.858478,,0.000000,,,,,,-1.070000,,,,,-0.956813,-1.070000,,"",,,,,,"D1 PROFILE",,,,
"82222700002303","Nodes","2303",21.000000,27.278414,"Default Known Flow Node","Known Flow",480690.083218,103979.002039,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000093","Nodes","93",21.000000,43.393314,"DDS demands","Known Flow",480935.991023,103936.063492,,0.000000,,,,,,-3.199999,,,,,-2.861497,-3.199999,,"",,,,,,"D1 PROFILE",,,,
"82222700000069","Nodes","69",21.000000,29.133621,"DDS demands","Known Flow",481213.413099,103762.407445,,0.000000,,,,,,-2.970000,,,,,-2.655827,-2.970000,,"",,,,,,"D1 PROFILE",,,,
"82222700000070","Nodes","70",21.000000,30.571965,"DDS demands","Known Flow",481102.219296,103992.853709,,0.000000,,,,,,-8.109999,,,,,-7.252106,-8.109999,,"",,,,,,"D1 PROFILE",,,,
"82222700002305","Nodes","2305",21.000000,43.914374,"Default Known Flow Node","Known Flow",481005.452042,103979.944504,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000199","Nodes","199",21.000000,28.682924,"Default Known Flow Node","Known Flow",481134.388077,103752.744442,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000128","Nodes","128",21.000000,28.060082,"DDS demands","Known Flow",481108.920070,103811.989458,,0.000000,,,,,,-10.159999,,,,,-9.085253,-10.159999,,"",,,,,,"D1 PROFILE",,,,
"82222700000131","Nodes","131",21.000000,34.588920,"DDS demands","Known Flow",480529.295928,104029.226145,,0.000000,,,,,,-13.340000,,,,,-11.928867,-13.340000,,"",,,,,,"D1 PROFILE",,,,
"82222700000046","Nodes","46",21.000000,24.857047,"DDS demands","Known Flow",480786.490982,103996.504508,,0.000000,,,-0.560000,,,-20.339999,,,,,-18.689154,-20.899998,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"82222700000026","Nodes","26",21.000000,42.115830,"DDS demands","Known Flow",480545.216917,104423.093625,,0.000000,,,,,,-8.359999,,,,,-7.475661,-8.359999,,"",,,,,,"D1 PROFILE",,,,
"82222700000031","Nodes","31",21.000000,40.174042,"DDS demands","Known Flow",480496.043903,104357.989607,,0.000000,,,,,,-11.989999,,,,,-10.721671,-11.989999,,"",,,,,,"D1 PROFILE",,,,
"82222700000040","Nodes","P00094345, MORETON ROAD ALLOTMENT, 15.00",22.999998,35.309649,"CSEP DDS Matched","Known Flow",480490.969020,104216.204320,,0.000000,,,,,,-12.479999,-13.149998,,,,-22.918801,-25.629997,,"",,,,,,"D1 PROFILE","DC PROFILE",,,
"82222700000042","Nodes","42",21.000000,34.334224,"Default Known Flow Node","Known Flow",480523.308911,104262.827581,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000024","Nodes","24",21.000000,42.475251,"DDS demands","Known Flow",480564.542922,104414.345622,,0.000000,,,,,,-1.039999,,,,,-0.929986,-1.039999,,"",,,,,,"D1 PROFILE",,,,
"82222700000025","Nodes","25",21.000000,41.938057,"DDS demands","Known Flow",480570.688924,104340.003602,,0.000000,,,,,,-12.170000,,,,,-10.882632,-12.170000,,"",,,,,,"D1 PROFILE",,,,
"82222700000036","Nodes","36",21.000000,46.980888,"Default Known Flow Node","Known Flow",480608.461934,104308.760593,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000020","Nodes","20",21.000000,48.303212,"DDS demands","Known Flow",480671.384951,104291.342589,,0.000000,,,,,,-17.930000,,,,,-16.033327,-17.930000,,"",,,,,,"D1 PROFILE",,,,
"82222700000017","Nodes","17",21.000000,51.122370,"DDS demands","Known Flow",480724.931966,104264.903581,,0.000000,,,,,,-5.969999,,,,,-5.338480,-5.969999,,"",,,,,,"D1 PROFILE",,,,
"82222700000021","Nodes","21",21.000000,47.456603,"DDS demands","Known Flow",480733.386968,104360.925608,,0.000000,,,,,,-7.909999,,,,,-7.073263,-7.909999,,"",,,,,,"D1 PROFILE",,,,
"82222700000041","Nodes","41",21.000000,34.103409,"DDS demands","Known Flow",480491.350902,104308.415593,,0.000000,,,,,,-8.760000,,,,,-7.833349,-8.760000,,"",,,,,,"D1 PROFILE",,,,
"82222700000043","Nodes","43",21.000000,34.157066,"DDS demands","Known Flow",480529.219912,104307.150593,,0.000000,,,,,,-5.749999,,,,,-5.141752,-5.749999,,"",,,,,,"D1 PROFILE",,,,
"82222700000044","Nodes","44",21.000000,34.256686,"DDS demands","Known Flow",480552.048919,104243.807576,,0.000000,,,,,,-5.310000,,,,,-4.748297,-5.310000,,"",,,,,,"D1 PROFILE",,,,
"82222700000132","Nodes","132",21.000000,34.212447,"DDS demands","Known Flow",480495.896877,104042.362610,,0.000000,,,,,,-14.330000,,,,,-12.814142,-14.330000,,"",,,,,,"D1 PROFILE",,,,
"82222700000038","Nodes","38",21.000000,43.298477,"DDS demands","Known Flow",480620.257177,104133.247931,,0.000000,,,,,,-1.710000,,,,,-1.529112,-1.710000,,"",,,,,,"D1 PROFILE",,,,
"82222700000033","Nodes","33",21.000000,50.492270,"DDS demands","Known Flow",480692.074765,104244.916585,,0.000000,,,,,,-14.300000,,,,,-12.787315,-14.300000,,"",,,,,,"D1 PROFILE",,,,
"82222700000015","Nodes","15",21.000000,53.339394,"DDS demands","Known Flow",480864.119004,104332.593600,,0.000000,,,,,,-14.939999,,,,,-13.359614,-14.939999,,"",,,,,,"D1 PROFILE",,,,
"82222700000023","Nodes","P12130415, Bosham Lane, 6.83",22.999998,52.508101,"CSEP DDS Matched","Known Flow",480809.778578,104310.426435,,0.000000,,,,,,,-2.539999,,,,-2.271312,-2.539999,,"",,,,,,,"DC PROFILE",,,
"82222700000014","Nodes","14",21.000000,54.633259,"DDS demands","Known Flow",480947.198287,104352.059020,,0.000000,,,,,,-15.100000,,,,,-13.502690,-15.100000,,"",,,,,,"D1 PROFILE",,,,
"82222700000016","Nodes","16",21.000000,53.339394,"Default Known Flow Node","Known Flow",480846.457498,104383.334540,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000095","Nodes","95",21.000000,51.930777,"DDS demands","Known Flow",480976.300034,104213.056567,,0.000000,,,,,,-8.180000,,,,,-7.314702,-8.180000,,"",,,,,,"D1 PROFILE",,,,
"82222700000096","Nodes","96",21.000000,51.805442,"DDS demands","Known Flow",480895.881012,104206.098565,,0.000000,,,,,,-4.650000,,,,,-4.158113,-4.650000,,"",,,,,,"D1 PROFILE",,,,
"82222700000090","Nodes","90",21.000000,44.943860,"DDS demands","Known Flow",481003.752042,104068.776528,,0.000000,,,,,,-4.519999,,,,,-4.041864,-4.519999,,"",,,,,,"D1 PROFILE",,,,
"82222700002306","Nodes","2306",21.000000,56.685139,"DDS demands","Known Flow",481017.138045,104363.647608,,0.000000,,,,,,-0.959999,,,,,-0.858449,-0.959999,,"",,,,,,"D1 PROFILE",,,,
"82222700000089","Nodes","89",21.000000,47.260336,"Default Known Flow Node","Known Flow",481028.187048,104199.545564,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000085","Nodes","85",21.000000,34.460183,"DDS demands","Known Flow",481030.292915,104124.914042,,0.000000,,,,,,-11.510000,,,,,-10.292448,-11.510000,,"",,,,,,"D1 PROFILE",,,,
"82222700000087","Nodes","87",21.000000,43.927948,"DDS demands","Known Flow",481048.323054,104198.550563,,0.000000,,,,,,-11.539999,,,,,-10.319274,-11.539999,,"",,,,,,"D1 PROFILE",,,,
"82222700000084","Nodes","84",21.000000,34.762136,"DDS demands","Known Flow",481074.874061,104108.354539,,0.000000,,,,,,-2.119999,,,,,-1.895741,-2.119999,,"",,,,,,"D1 PROFILE",,,,
"82222700000083","Nodes","83",21.000000,34.769985,"Default Known Flow Node","Known Flow",481075.835061,104133.604546,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000079","Nodes","79",21.000000,36.606173,"DDS demands","Known Flow",481107.036070,104188.801561,,0.000000,,,,,,-7.309999,,,,,-6.536732,-7.309999,,"",,,,,,"D1 PROFILE",,,,
"82222700000080","Nodes","80",21.000000,35.186102,"DDS demands","Known Flow",481114.909072,104148.937550,,0.000000,,,,,,-2.599999,,,,,-2.324966,-2.599999,,"",,,,,,"D1 PROFILE",,,,
"82222700000078","Nodes","78",21.000000,32.676518,"Default Known Flow Node","Known Flow",481118.931073,104250.678578,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000076","Nodes","76",21.000000,32.676518,"DDS demands","Known Flow",481113.684071,104289.297588,,0.000000,,,,,,-13.709999,,,,,-12.259727,-13.709999,,"",,,,,,"D1 PROFILE",,,,
"82222700002307","Nodes","2307",21.000000,35.049101,"Default Known Flow Node","Known Flow",481122.300719,104124.591287,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000081","Nodes","81",21.000000,34.863372,"Default Known Flow Node","Known Flow",481154.806462,104122.121095,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000072","Nodes","72",21.000000,34.139937,"DDS demands","Known Flow",481174.783355,104165.762911,,0.000000,,,,,,-3.759999,,,,,-3.362259,-3.759999,,"",,,,,,"D1 PROFILE",,,,
"82222700002308","Nodes","2308",21.000000,34.145551,"Default Known Flow Node","Known Flow",481181.708571,104166.115881,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000071","Nodes","P08119279, DEV@BRITANNIA COURT TAYLORS LANE CP1, 35.63",24.000000,34.103226,"CSEP DDS Matched","Known Flow",481214.293583,104204.512265,,0.000000,,,,,,,-7.499998,,,,-6.706633,-7.499998,,"",,,,,,,"DC PROFILE",,,
"82222700000055","Nodes","55",21.000000,41.595933,"DDS demands","Known Flow",481337.870228,104390.418667,,0.000000,,,,,,-2.519999,,,,,-2.253428,-2.519999,,"",,,,,,"D1 PROFILE",,,,
"82222700000056","Nodes","56",21.000000,40.185022,"DDS demands","Known Flow",481433.115158,104383.863614,,0.000000,,,,,,-14.590000,,,,,-13.046639,-14.590000,,"",,,,,,"D1 PROFILE",,,,
"82222700000088","Nodes","88",21.000000,43.927948,"Default Known Flow Node","Known Flow",481054.801055,104291.032589,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000077","Nodes","77",21.000000,32.676518,"Default Known Flow Node","Known Flow",481111.862071,104305.715593,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000074","Nodes","74",21.000000,33.184113,"Default Known Flow Node","Known Flow",481159.963084,104276.023585,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000075","Nodes","75",21.000000,33.131744,"DDS demands","Known Flow",481180.283090,104326.676598,,0.000000,,,,,,-4.969999,,,,,-4.444263,-4.969999,,"",,,,,,"D1 PROFILE",,,,
"82222700000053","Nodes","53",21.000000,46.185468,"DDS demands","Known Flow",481234.375104,104481.634640,,0.000000,,,,,,-3.829999,,,,,-3.424854,-3.829999,,"",,,,,,"D1 PROFILE",,,,
"82222700000065","Nodes","65",21.000000,40.332257,"DDS demands","Known Flow",481231.886294,104335.166488,,0.000000,,,,,,-5.559999,,,,,-4.971851,-5.559999,,"",,,,,,"D1 PROFILE",,,,
"82222700002309","Nodes","2309",21.000000,44.542291,"Default Known Flow Node","Known Flow",481261.188039,104382.579005,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700002310","Nodes","2310",21.000000,37.616164,"Default Known Flow Node","Known Flow",481311.854703,104486.261855,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000059","Nodes","59",21.000000,37.616164,"Default Known Flow Node","Known Flow",481281.906117,104461.803635,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000057","Nodes","57",21.000000,37.651716,"DDS demands","Known Flow",481314.474126,104482.563641,,0.000000,,,,,,-16.959999,,,,,-15.165934,-16.959999,,"",,,,,,"D1 PROFILE",,,,
"82222700002311","Nodes","2311",21.000000,40.184612,"Default Known Flow Node","Known Flow",481439.071160,104383.224614,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000029","Nodes","29",21.000000,39.207785,"DDS demands","Known Flow",480443.754889,104529.620654,,0.000000,,,,,,-16.610000,,,,,-14.852959,-16.610000,,"",,,,,,"D1 PROFILE",,,,
"82222700000060","Nodes","60",21.000000,37.296462,"DDS demands","Known Flow",481290.321120,104530.432654,,0.000000,,,,,,-4.010000,,,,,-3.585814,-4.010000,,"",,,,,,"D1 PROFILE",,,,
"82222700000011","Nodes","11",21.000000,65.280646,"DDS demands","Known Flow",481008.266043,104539.924656,,0.000000,,,,,,-13.879999,,,,,-12.411744,-13.879999,,"",,,,,,"D1 PROFILE",,,,
"82222700000058","Nodes","58",21.000000,37.663555,"DDS demands","Known Flow",481373.092142,104512.223649,,0.000000,,,,,,-2.450000,,,,,-2.190834,-2.450000,,"",,,,,,"D1 PROFILE",,,,
"82222700000130","Nodes","130",21.000000,32.071101,"DDS demands","Known Flow",481472.479169,104587.376669,,0.000000,,,,,,-10.350000,,-21.779999,,,-28.731220,-32.130001,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,
"82222700002312","Nodes","2312",21.000000,67.717127,"Default Known Flow Node","Known Flow",481004.407988,104585.502792,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000001","Nodes","DELLING LANE, Site ID 1556",21.000000,67.999998,"Default Known Pressure Node","Known Pressure",481009.615043,104585.307669,,999998.967025,,,,,,,,,,,747.342581,835.749963,,"",,,,,,,,,,
"82222700000062","Nodes","62",21.000000,37.249000,"Default Known Flow Node","Known Flow",481264.369016,104574.664948,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700002313","Nodes","2313",21.000000,37.248934,"Default Known Flow Node","Known Flow",481263.097112,104587.839669,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82222700000012","Nodes","12",21.000000,64.116784,"DDS demands","Known Flow",481147.189081,104534.748655,,0.000000,,,,,,-13.720000,,,,,-12.268670,-13.720000,,"",,,,,,"D1 PROFILE",,,,
"82222700000063","Nodes","63",21.000000,37.248934,"Default Known Flow Node","Known Flow",481223.718101,104567.023664,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
