"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82011300000158","Nodes","158",21.000000,44.888471,"DDS demands","Known Flow",457687.442868,109491.061787,,0.000000,,,,-3.530000,,,,,,-3.156589,-3.530000,,"",,,,"C4 PROFILE",,,,,
"82011300000159","Nodes","159",21.000000,44.836070,"Default Known Flow Node","Known Flow",457708.935193,109462.202772,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000042","Nodes","42",21.000000,36.299753,"DDS demands","Known Flow",457275.395928,111176.170776,,0.000000,,,,,-2.339999,,,,,-2.092469,-2.339999,,"",,,,,"D1 PROFILE",,,,
"82011300008271","Nodes","-9001",21.000000,37.658217,"Default Known Flow Node","Known Flow",457263.912789,111178.004486,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000001","Nodes","Mayles Lane DG, Tel, Site ID 1003",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",457260.875303,111175.050423,,454.999992,,,,,,,,,,301.247787,336.884071,,"",,,,,,,,,
"82011300000003","Nodes","Buddens Road DG, Site ID 1299",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",457002.626511,111598.459577,,999999.999410,,,,,,,,,,363.853615,406.895922,,"",,,,,,,,,
"82011300008270","Nodes","-9000",21.000000,37.721805,"Default Known Flow Node","Known Flow",457004.161556,111596.649208,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000140","Nodes","140",21.000000,37.350174,"Default Known Flow Node","Known Flow",457006.211512,111594.231576,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000194","Nodes","194",21.000000,29.561650,"Default Known Flow Node","Known Flow",457232.722573,111265.969487,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000195","Nodes","195",21.000000,29.491729,"Default Known Flow Node","Known Flow",457216.795726,111256.890005,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000196","Nodes","196",21.000000,29.435081,"DDS demands","Known Flow",457153.200369,111231.483720,,0.000000,,,,,-4.679999,,,,,-4.184939,-4.679999,,"",,,,,"D1 PROFILE",,,,
"82011300000107","Nodes","107",21.000000,28.244346,"Default Known Flow Node","Known Flow",457219.565570,111298.484495,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000108","Nodes","108",21.000000,32.220723,"DDS demands","Known Flow",457253.008579,111219.648474,,0.000000,,,,,-1.460000,,,,,-1.305558,-1.460000,,"",,,,,"D1 PROFILE",,,,
"82011300008267","Nodes","-18563",21.000000,29.873973,"Default Known Flow Node","Known Flow",458111.767812,111223.001475,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300008003","Nodes","Logger 1301, Southwick Road",21.000000,29.787090,"Val Log Cath","Known Flow",458072.469189,111238.011906,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82011300000074","Nodes","74",21.000000,29.787090,"DDS demands","Known Flow",458053.057796,111248.556482,,0.000000,,,,,-12.130000,,,,,-10.846863,-12.130000,,"",,,,,"D1 PROFILE",,,,
"82011300008248","Nodes","-168925",21.000000,29.024951,"Default Known Flow Node","Known Flow",457351.739606,111658.723593,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
