"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"82126800260599","Nodes",,21.000000,26.795789,"DDS demands","Known Flow",391578.928708,107862.012560,,0.000000,-26.099999,,,,-23.339087,-26.099999,,"","C1 PROFILE",,,
"82126800260610","Nodes",,21.000000,26.697085,"Default Known Flow Node","Known Flow",391657.891494,107870.959762,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260615","Nodes",,21.000000,26.829934,"Default Known Flow Node","Known Flow",391699.646741,107893.509569,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260619","Nodes",,21.000000,26.829934,"Default Known Flow Node","Known Flow",391706.588743,107884.512566,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000028","Nodes",,21.000000,26.631262,"DDS demands","Known Flow",391709.771266,107776.104603,,0.000000,-160.850002,,,-4.019999,-147.429715,-164.870007,,"","C1 PROFILE",,,"D1 PROFILE"
"82126800017072","Nodes",,21.000000,26.703650,"Default Known Flow Node","Known Flow",391672.819691,107846.311007,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000133","Nodes",,21.000000,26.418810,"Default Known Flow Node","Known Flow",391872.738030,107910.198081,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000074","Nodes",,21.000000,26.399836,"Default Known Flow Node","Known Flow",391871.205788,107866.461562,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000142","Nodes",,21.000000,26.410994,"Default Known Flow Node","Known Flow",391855.276909,107854.992829,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260647","Nodes",,21.000000,26.311291,"Default Known Flow Node","Known Flow",391903.612796,107751.395530,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260639","Nodes",,21.000000,26.395024,"Default Known Flow Node","Known Flow",391874.201440,107874.247162,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000141","Nodes",,21.000000,26.291717,"Default Known Flow Node","Known Flow",391903.696847,107956.601554,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000076","Nodes",,21.000000,26.562942,"Default Known Flow Node","Known Flow",391813.166344,107831.099556,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000120","Nodes",,21.000000,26.185439,"Default Known Flow Node","Known Flow",391748.758807,107663.216984,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800017073","Nodes",,21.000000,26.703650,"Default Known Flow Node","Known Flow",391676.289735,107848.474557,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000122","Nodes",,21.000000,26.124023,"Default Known Flow Node","Known Flow",391902.222796,107638.991500,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000143","Nodes",,21.000000,25.839672,"DDS demands","Known Flow",391866.423786,107838.467554,,0.000000,-201.919998,,,,-180.560480,-201.919998,,"","C1 PROFILE",,,
"82126800000144","Nodes",,21.000000,25.795354,"Default Known Flow Node","Known Flow",391894.044794,107801.452544,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000145","Nodes",,21.000000,25.399499,"DDS demands","Known Flow",391837.320778,107817.061548,,0.000000,-14.519999,,,,-12.984044,-14.519999,,"","C1 PROFILE",,,
"82126800000178","Nodes",,21.000000,26.375717,"Default Known Flow Node","Known Flow",391886.668976,107908.119368,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000132","Nodes",,21.000000,26.376863,"Default Known Flow Node","Known Flow",391914.928223,107905.990666,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000179","Nodes",,21.000000,26.375783,"Default Known Flow Node","Known Flow",391897.939291,107863.764763,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800017105","Nodes",,21.000000,26.199839,"Default Known Flow Node","Known Flow",391994.907160,107891.452908,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000131","Nodes",,21.000000,26.289709,"Default Known Flow Node","Known Flow",391927.584325,107876.390256,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000181","Nodes",,21.000000,26.122358,"Default Known Flow Node","Known Flow",391921.552717,107671.694030,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000182","Nodes",,21.000000,26.122358,"Default Known Flow Node","Known Flow",391958.636811,107642.742501,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000129","Nodes",,21.000000,26.292117,"Default Known Flow Node","Known Flow",391959.231882,107826.499102,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000134","Nodes",,21.000000,26.289738,"Default Known Flow Node","Known Flow",391936.276208,107880.852089,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800017091","Nodes",,21.000000,26.209843,"Default Known Flow Node","Known Flow",391927.074803,107696.231515,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000124","Nodes",,21.000000,26.254104,"Default Known Flow Node","Known Flow",391900.789796,107687.484513,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000123","Nodes",,21.000000,26.209784,"Default Known Flow Node","Known Flow",391927.194525,107697.690298,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000180","Nodes",,21.000000,26.209784,"Default Known Flow Node","Known Flow",391940.644806,107704.660517,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000125","Nodes",,21.000000,26.251628,"Default Known Flow Node","Known Flow",391956.626811,107744.467528,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000159","Nodes",,21.000000,26.295894,"Default Known Flow Node","Known Flow",391948.895809,107779.249538,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000127","Nodes",,21.000000,26.205861,"Default Known Flow Node","Known Flow",391975.930997,107773.806882,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000126","Nodes",,21.000000,26.250931,"Default Known Flow Node","Known Flow",391969.792108,107755.450841,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000158","Nodes",,21.000000,26.206671,"Default Known Flow Node","Known Flow",391977.503816,107742.325528,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000128","Nodes",,21.000000,26.250121,"Default Known Flow Node","Known Flow",391997.505483,107786.488531,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800014518","Nodes",,21.000000,25.373641,"Default Known Flow Node","Known Flow",392198.157878,107938.634364,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000176","Nodes",,21.000000,25.373641,"Default Known Flow Node","Known Flow",392194.402876,107932.279579,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000175","Nodes",,21.000000,25.373641,"Default Known Flow Node","Known Flow",392200.079877,107942.527582,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000177","Nodes",,21.000000,25.373641,"Default Known Flow Node","Known Flow",392205.488282,107951.637275,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000109","Nodes",,21.000000,25.612949,"Default Known Flow Node","Known Flow",392134.360857,107954.594405,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000024","Nodes",,21.000000,25.612949,"Default Known Flow Node","Known Flow",392152.664612,107933.387962,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260664","Nodes",,21.000000,25.612949,"Default Known Flow Node","Known Flow",392152.615689,107929.915841,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800017107","Nodes",,21.000000,26.244099,"Default Known Flow Node","Known Flow",392001.713968,107840.802867,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000174","Nodes",,21.000000,25.373641,"Default Known Flow Node","Known Flow",392190.991413,107954.366424,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260562","Nodes",,21.000000,22.443660,"DDS demands","Known Flow",391327.486640,108014.279602,,0.000000,-16.620000,,,,-14.861901,-16.620000,,"","C1 PROFILE",,,
"82126800000032","Nodes",,21.000000,26.158601,"DDS demands","Known Flow",391364.545650,108199.114652,,0.000000,-63.580002,,,,-56.854375,-63.580002,,"","C1 PROFILE",,,
"82126800000031","Nodes",,21.000000,26.392891,"DDS demands","Known Flow",391415.904664,108195.250651,,0.000000,-40.219998,,,,-35.965442,-40.219998,,"","C1 PROFILE",,,
"82126800260576","Nodes",,21.000000,26.392862,"Default Known Flow Node","Known Flow",391416.170664,108196.982651,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000072","Nodes","Logger 3524, King Down Road",21.000000,26.440665,"Val Log Post","Known Flow",391437.548767,108037.320118,,0.000000,-46.839999,,,,-41.885164,-46.839999,,"","C1 PROFILE",,,
"82126800260582","Nodes",,21.000000,26.440665,"Default Known Flow Node","Known Flow",391469.644678,108039.781609,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260636","Nodes",,21.000000,22.805370,"Default Known Flow Node","Known Flow",391862.614785,108120.983631,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260645","Nodes",,21.000000,22.716576,"Default Known Flow Node","Known Flow",391902.083645,108109.044500,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000068","Nodes",,21.000000,21.501496,"DDS demands","Known Flow",391607.272716,108466.544725,,0.000000,,,,-1.840000,-1.645360,-1.840000,,"",,,,"D1 PROFILE"
"82126800000118","Nodes",,21.000000,21.217761,"DDS demands","Known Flow",391672.012915,108474.386515,,0.000000,,,,-2.630000,-2.351793,-2.630000,,"",,,,"D1 PROFILE"
"82126800000066","Nodes",,21.000000,21.367673,"DDS demands","Known Flow",391641.859559,108479.133847,,0.000000,,,,-4.419999,-3.952443,-4.419999,,"",,,,"D1 PROFILE"
"82126800000053","Nodes",,21.000000,21.437249,"DDS demands","Known Flow",391694.687346,108328.716271,,0.000000,,,,-9.939999,-8.888526,-9.939999,,"",,,,"D1 PROFILE"
"82126800260626","Nodes",,21.000000,21.482321,"Default Known Flow Node","Known Flow",391730.890749,108249.756666,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260616","Nodes",,21.000000,21.216243,"Default Known Flow Node","Known Flow",391700.682741,108492.404732,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000064","Nodes",,21.000000,21.219563,"DDS demands","Known Flow",391707.869481,108494.145091,,0.000000,,,,-16.110000,-14.405850,-16.110000,,"",,,,"D1 PROFILE"
"82126800260622","Nodes",,21.000000,21.442184,"Default Known Flow Node","Known Flow",391716.652109,108363.943035,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000052","Nodes",,21.000000,21.442659,"DDS demands","Known Flow",391724.161583,108366.237580,,0.000000,,,,-8.560000,-7.654505,-8.560000,,"",,,,"D1 PROFILE"
"82126800000054","Nodes",,21.000000,22.037860,"DDS demands","Known Flow",391774.927234,108161.629322,,0.000000,,,,-21.719999,-19.422411,-21.719999,,"",,,,"D1 PROFILE"
"82126800260632","Nodes",,21.000000,22.521109,"Default Known Flow Node","Known Flow",391823.362256,108121.569004,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260629","Nodes",,21.000000,21.818782,"Default Known Flow Node","Known Flow",391787.465765,108171.830645,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260630","Nodes",,21.000000,21.313811,"Default Known Flow Node","Known Flow",391800.993712,108315.508211,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000057","Nodes",,21.000000,22.711121,"DDS demands","Known Flow",391900.096684,108092.650029,,0.000000,,,,-18.170000,-16.247939,-18.170000,,"",,,,"D1 PROFILE"
"82126800000061","Nodes",,21.000000,21.278448,"DDS demands","Known Flow",391830.357203,108307.386464,,0.000000,,-11.369999,,-13.159999,-21.935164,-24.529999,,"",,"C2 PROFILE",,"D1 PROFILE"
"82126800260635","Nodes",,21.000000,21.279035,"Default Known Flow Node","Known Flow",391840.341779,108242.609664,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260646","Nodes",,21.000000,21.373158,"Default Known Flow Node","Known Flow",391913.446799,108303.964681,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000058","Nodes",,21.000000,22.544781,"DDS demands","Known Flow",392045.683678,108087.135230,,0.000000,,,,-12.279999,-10.980995,-12.279999,,"",,,,"D1 PROFILE"
"82126800000088","Nodes",,21.000000,23.502927,"DDS demands","Known Flow",392153.430284,108406.477462,,0.000000,,,,-9.630000,-8.611318,-9.630000,,"",,,,"D1 PROFILE"
"82126800000022","Nodes",,21.000000,24.718718,"Default Known Flow Node","Known Flow",392322.944360,108076.125334,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000048","Nodes",,21.000000,21.453570,"DDS demands","Known Flow",392009.926331,108320.103324,,0.000000,-1.770000,-21.420000,,-14.930000,-34.087588,-38.120001,,"","C1 PROFILE","C2 PROFILE",,"D1 PROFILE"
"82126800000089","Nodes",,21.000000,23.479917,"DDS demands","Known Flow",392127.527165,108392.947084,,0.000000,,,,-2.910000,-2.602174,-2.910000,,"",,,,"D1 PROFILE"
"82126800000086","Nodes",,21.000000,23.857083,"DDS demands","Known Flow",392158.330601,108490.191139,,0.000000,,,,-3.349999,-2.995629,-3.349999,,"",,,,"D1 PROFILE"
"82126800000085","Nodes",,21.000000,23.880812,"DDS demands","Known Flow",392158.574752,108499.381870,,0.000000,,,,-1.039999,-0.929986,-1.039999,,"",,,,"D1 PROFILE"
"82126800000083","Nodes",,21.000000,24.477127,"Default Known Flow Node","Known Flow",392234.257165,108438.318109,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000082","Nodes",,21.000000,24.722673,"DDS demands","Known Flow",392265.035156,108440.523204,,0.000000,,,,-8.960000,-8.012192,-8.960000,,"",,,,"D1 PROFILE"
"82126800000084","Nodes",,21.000000,24.372336,"DDS demands","Known Flow",392235.603034,108416.141994,,0.000000,,,,-4.179999,-3.737830,-4.179999,,"",,,,"D1 PROFILE"
"82126800000013","Nodes",,21.000000,24.547621,"DDS demands","Known Flow",392304.998394,108388.110436,,0.000000,,,,-4.099999,-3.666293,-4.099999,,"",,,,"D1 PROFILE"
"82126800000015","Nodes",,21.000000,24.515412,"DDS demands","Known Flow",392326.493954,108390.043701,,0.000000,,,,-0.730000,-0.652779,-0.730000,,"",,,,"D1 PROFILE"
"82126800017063","Nodes",,21.000000,22.130558,"Default Known Flow Node","Known Flow",391481.350374,108669.768318,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000157","Nodes",,21.000000,22.130558,"Default Known Flow Node","Known Flow",391482.538701,108672.368041,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800260617","Nodes",,21.000000,21.349772,"Default Known Flow Node","Known Flow",391705.156686,108558.343744,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000065","Nodes",,21.000000,21.306036,"DDS demands","Known Flow",391722.283747,108589.678871,,0.000000,,,,-3.609999,-3.228126,-3.609999,,"",,,,"D1 PROFILE"
"82126800000111","Nodes",,21.000000,22.041312,"Default Known Flow Node","Known Flow",391574.348544,108812.866494,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000156","Nodes",,21.000000,21.952089,"Default Known Flow Node","Known Flow",391541.750045,108647.700536,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000103","Nodes",,21.000000,25.025982,"DDS demands","Known Flow",392233.750201,108643.131850,,0.000000,,,,-2.190000,-1.958337,-2.190000,,"",,,,"D1 PROFILE"
"82126800000099","Nodes",,21.000000,24.622678,"DDS demands","Known Flow",392192.139801,108657.877536,,0.000000,,,,-3.880000,-3.469565,-3.880000,,"",,,,"D1 PROFILE"
"82126800000095","Nodes",,21.000000,24.222163,"DDS demands","Known Flow",392153.059778,108615.531784,,0.000000,,,,-4.659999,-4.167055,-4.659999,,"",,,,"D1 PROFILE"
"82126800000091","Nodes",,21.000000,24.000327,"DDS demands","Known Flow",392152.736200,108537.545749,,0.000000,,,,-7.119999,-6.366831,-7.119999,,"",,,,"D1 PROFILE"
"82126800000113","Nodes",,21.000000,24.155962,"Default Known Flow Node","Known Flow",392157.220485,108578.391016,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800000007","Nodes",,21.000000,24.907260,"DDS demands","Known Flow",392230.383502,108623.910564,,0.000000,,,,-6.860000,-6.134335,-6.860000,,"",,,,"D1 PROFILE"
"82126800000006","Nodes",,21.000000,25.169417,"DDS demands","Known Flow",392271.028644,108705.357866,,0.000000,,,,-3.650000,-3.263895,-3.650000,,"",,,,"D1 PROFILE"
"82126800000005","Nodes",,21.000000,24.948113,"DDS demands","Known Flow",392290.001297,108673.716724,,0.000000,,,,-0.440000,-0.393455,-0.440000,,"",,,,"D1 PROFILE"
"82126800000168","Nodes",,21.000000,26.100337,"Default Known Flow Node","Known Flow",392349.096878,109168.095907,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800008001","Nodes",,21.000000,24.725673,"Default Known Flow Node","Known Flow",392265.043015,108434.131227,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001010","Nodes",,21.000000,26.592050,"Default Known Flow Node","Known Flow",391689.306528,107759.846249,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001011","Nodes",,21.000000,26.592050,"Default Known Flow Node","Known Flow",391692.931895,107757.777369,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001041","Nodes",,21.000000,24.025468,"Default Known Flow Node","Known Flow",391357.891934,107849.402139,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001054","Nodes",,21.000000,26.589995,"Default Known Flow Node","Known Flow",391689.067702,107770.725248,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001065","Nodes",,21.000000,26.280528,"Default Known Flow Node","Known Flow",391439.840825,107947.064433,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001088","Nodes",,21.000000,24.069995,"Default Known Flow Node","Known Flow",391349.676577,107935.117921,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001084","Nodes",,21.000000,26.459955,"Default Known Flow Node","Known Flow",391450.258673,107948.541584,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001085","Nodes",,21.000000,24.069995,"Default Known Flow Node","Known Flow",391349.665727,107929.674957,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001086","Nodes",,21.000000,24.069995,"Default Known Flow Node","Known Flow",391347.721642,107903.550997,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001087","Nodes",,21.000000,23.828664,"DDS demands","Known Flow",391349.409646,107937.115581,,0.000000,-59.509997,,,,-53.214906,-59.509997,,"","C1 PROFILE",,,
"82126800001090","Nodes",,21.000000,26.482501,"Default Known Flow Node","Known Flow",391476.355680,107906.776572,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001093","Nodes",,21.000000,24.114527,"Default Known Flow Node","Known Flow",391387.823656,107930.472579,,0.000000,,,,,0.000000,0.000000,,"",,,,
"82126800001109","Nodes",,21.000000,26.526917,"DDS demands","Known Flow",391458.112853,107899.918558,,0.000000,-106.879998,,,,-95.574009,-106.879998,,"","C1 PROFILE",,,
