"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"82920900000050","Nodes","50",21.000000,69.030110,"DDS demands","Known Flow",383755.745579,100124.179455,,0.000000,,,,-1.539999,,-1.377095,-1.539999,,"",,,,"D1 PROFILE",
"82920900000061","Nodes","61",21.000000,64.333635,"DDS demands","Known Flow",383727.245572,100331.804511,,0.000000,,,,-4.320000,,-3.863021,-4.320000,,"",,,,"D1 PROFILE",
"82920900000059","Nodes","59",21.000000,65.630784,"DDS demands","Known Flow",383623.370543,100224.179482,,0.000000,,,,-6.030000,,-5.392134,-6.030000,,"",,,,"D1 PROFILE",
"82920900000062","Nodes","62",21.000000,63.970417,"DDS demands","Known Flow",383744.995576,100283.179498,,0.000000,-9.999999,,,,,-8.942178,-9.999999,,"","C1 PROFILE",,,,
"82920900000001","Nodes","Rook Lane DG, Constant",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",383783.370587,100081.054443,,2479.999864,,,,,,159.126081,177.950004,,"",,,,,
"82920900000063","Nodes","63",21.000000,64.243812,"DDS demands","Known Flow",383755.995579,100331.054511,,0.000000,,,,-2.209999,,-1.976221,-2.209999,,"",,,,"D1 PROFILE",
"82920900000069","Nodes","P00004701, Whatcombe Lane, -25.56",24.000000,54.654235,"CSEP DDS Matched","Known Flow",383818.870596,100437.929540,,0.000000,,,,-4.590000,-25.560000,-26.960670,-30.150001,,"",,,,"D1 PROFILE","DC PROFILE"
"82920900000064","Nodes","64",21.000000,62.660245,"DDS demands","Known Flow",383811.370594,100343.429514,,0.000000,,,,-3.119999,,-2.789959,-3.119999,,"",,,,"D1 PROFILE",
"82920900000066","Nodes","66",21.000000,68.465755,"DDS demands","Known Flow",383857.620607,100225.679482,,0.000000,,,,-15.259999,,-13.645765,-15.259999,,"",,,,"D1 PROFILE",
"82920900000068","Nodes","68",21.000000,61.814210,"DDS demands","Known Flow",383939.745629,100292.179500,,0.000000,,,,-6.650000,,-5.946549,-6.650000,,"",,,,"D1 PROFILE",
"82920900000060","Nodes","60",21.000000,65.522442,"DDS demands","Known Flow",383612.245540,100228.304483,,0.000000,,-16.100000,0.000000,0.000000,,-14.396908,-16.100000,,"",,"C2 PROFILE","C4 PROFILE","D1 PROFILE",
"82920900000053","Nodes","53",21.000000,69.039890,"DDS demands","Known Flow",383521.870516,99885.804390,,0.000000,,,,-9.050000,,-8.092672,-9.050000,,"",,,,"D1 PROFILE",
"82920900000067","Nodes","67",21.000000,68.301293,"DDS demands","Known Flow",384020.620651,100290.679500,,0.000000,,,,-7.349999,,-6.572501,-7.349999,,"",,,,"D1 PROFILE",
"82920900000100","Nodes","100",21.000000,57.608874,"Default Known Flow Node","Known Flow",383812.870595,100402.179530,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000101","Nodes","101",21.000000,57.608874,"Default Known Flow Node","Known Flow",383815.995596,100402.179530,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000102","Nodes","102",21.000000,63.992280,"Default Known Flow Node","Known Flow",383396.358481,100100.506448,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000103","Nodes","103",21.000000,63.951003,"Default Known Flow Node","Known Flow",383494.553508,100124.874455,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000118","Nodes","118",21.000000,53.156706,"Default Known Flow Node","Known Flow",383689.620561,100457.929546,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000128","Nodes","128",21.000000,66.781158,"Default Known Flow Node","Known Flow",383666.531555,100149.862462,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000129","Nodes","129",21.000000,66.658022,"Default Known Flow Node","Known Flow",383697.434563,100153.270463,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000134","Nodes","134",21.000000,69.092353,"Default Known Flow Node","Known Flow",383760.563442,100129.354834,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000137","Nodes","137",21.000000,68.942666,"Default Known Flow Node","Known Flow",383775.271585,100163.985466,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000132","Nodes","132",21.000000,68.714702,"Default Known Flow Node","Known Flow",383851.995605,100233.054484,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000136","Nodes","136",21.000000,68.983515,"Default Known Flow Node","Known Flow",383744.709576,100195.082474,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82920900000119","Nodes","119",21.000000,53.156706,"Default Known Flow Node","Known Flow",383712.870568,100458.554546,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
