"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82009800000428","Nodes","428","21.000000","39.650878","DDS demands","Known Flow","414367.040909","113506.770096","","0.000000","","","","","","-9.439999","","","","-8.441416","-9.439999","","","","","","","","D1 PROFILE","","",""
"82009800000151","Nodes","151","21.000000","31.344173","DDS demands","Known Flow","414622.655577","115004.149634","","0.000000","","","","","","-0.939999","","","","-0.840564","-0.939999","","","","","","","","D1 PROFILE","","",""
"82009800000010","Nodes","10","21.000000","29.340174","DDS demands","Known Flow","412531.343409","114772.997441","","0.000000","","","","","","-6.110000","","","","-5.463671","-6.110000","","","","","","","","D1 PROFILE","","",""
"82009800000348","Nodes","348","21.000000","29.632806","DDS demands","Known Flow","412620.972434","114750.105435","","0.000000","","","","","","-15.800000","","","","-14.128643","-15.800000","","","","","","","","D1 PROFILE","","",""
"82009800000035","Nodes","35","21.000000","39.771453","DDS demands","Known Flow","414338.504381","113730.140888","","0.000000","","","","","","-8.669999","","","","-7.752868","-8.669999","","","","","","","","D1 PROFILE","","",""
"82009800008005","Nodes","8005","21.000000","39.752159","Default Known Flow Node","Known Flow","414330.358877","113719.844660","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800008000","Nodes","8000","21.000000","39.648346","DDS demands","Known Flow","414248.472877","113728.267157","","0.000000","","","","","","-4.070000","","","","-3.639466","-4.070000","","","","","","","","D1 PROFILE","","",""
"82009800000279","Nodes","279","21.000000","41.677525","Default Known Flow Node","Known Flow","414990.176672","114696.353614","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000064","Nodes","64","21.000000","42.441285","DDS demands","Known Flow","414996.264080","114683.274416","","0.000000","","","","","","-2.599999","","","","-2.324966","-2.599999","","","","","","","","D1 PROFILE","","",""
"82009800009001","Nodes","9001","21.000000","41.678976","Default Known Flow Node","Known Flow","414993.224648","114713.758940","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000372","Nodes","372","21.000000","41.694234","DDS demands","Known Flow","414997.673794","114756.564392","","0.000000","","","","","","-1.900000","","","","-1.699014","-1.900000","","","","","","","","D1 PROFILE","","",""
"82009800000404","Nodes","404","21.000000","42.556448","Default Known Flow Node","Known Flow","414996.935397","114695.873401","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000405","Nodes","405","21.000000","42.367962","Default Known Flow Node","Known Flow","414999.022081","114683.017416","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800003806","Nodes","3806","21.000000","42.331662","Default Known Flow Node","Known Flow","414999.050391","114681.646407","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000048","Nodes","48","21.000000","35.607784","DDS demands","Known Flow","414817.923032","114465.806357","","0.000000","","","","","","-11.680000","","","","-10.444465","-11.680000","","","","","","","","D1 PROFILE","","",""
"82009800000050","Nodes","50","21.000000","36.008502","DDS demands","Known Flow","414963.798920","114378.606847","","0.000000","-4.300000","","","-7.129999","","-18.010000","","","","-26.325775","-29.440000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","",""
"82009800000028","Nodes","28","21.000000","32.650490","DDS demands","Known Flow","415344.459449","114224.615766","","0.000000","","","","","","-1.330000","","","","-1.189309","-1.330000","","","","","","","","D1 PROFILE","","",""
"82009800000167","Nodes","167","21.000000","32.581718","DDS demands","Known Flow","415585.645430","114276.134384","","0.000000","","","","","","-1.120000","","","","-1.001524","-1.120000","","","","","","","","D1 PROFILE","","",""
"82009800000168","Nodes","168","21.000000","32.595162","DDS demands","Known Flow","415714.566463","114244.575944","","0.000000","","","","-0.239999","","","","","","-0.214612","-0.239999","","","","","","C4 PROFILE","","","","",""
"82009800000027","Nodes","27","21.000000","32.691500","DDS demands","Known Flow","415228.347143","114184.779281","","0.000000","","","","","","-2.450000","","","","-2.190834","-2.450000","","","","","","","","D1 PROFILE","","",""
"82009800000187","Nodes","187","21.000000","32.665628","DDS demands","Known Flow","415253.170150","114106.023259","","0.000000","","","","","","-4.210000","","","","-3.764657","-4.210000","","","","","","","","D1 PROFILE","","",""
"82009800000029","Nodes","29","21.000000","32.657396","DDS demands","Known Flow","415337.333173","114080.070252","","0.000000","","","","","","-2.819999","","","","-2.521694","-2.819999","","","","","","","","D1 PROFILE","","",""
"82009800000152","Nodes","152","21.000000","36.419684","DDS demands","Known Flow","414176.121857","114197.695284","","0.000000","","","","","","-9.020000","","","","-8.065845","-9.020000","","","","","","","","D1 PROFILE","","",""
"82009800000311","Nodes","311","21.000000","35.207571","DDS demands","Known Flow","414363.876543","114204.717635","","0.000000","","","","","","-12.760000","","","","-11.410220","-12.760000","","","","","","","","D1 PROFILE","","",""
"82009800000448","Nodes","448","21.000000","34.700159","DDS demands","Known Flow","414376.633762","114250.116879","","0.000000","","","","","","-6.429999","","","","-5.749820","-6.429999","","","","","","","","D1 PROFILE","","",""
"82009800000312","Nodes","312","21.000000","34.440285","DDS demands","Known Flow","414374.797911","114279.091306","","0.000000","","","","","","-4.169999","","","","-3.728888","-4.169999","","","","","","","","D1 PROFILE","","",""
"82009800000387","Nodes","387","21.000000","36.095215","DDS demands","Known Flow","415142.077120","115233.369566","","0.000000","","","","","","-7.119999","","","","-6.366831","-7.119999","","","","","","","","D1 PROFILE","","",""
"82009800000121","Nodes","121","21.000000","26.207119","Default Known Flow Node","Known Flow","414332.576329","114983.438709","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000070","Nodes","70","21.000000","35.938668","DDS demands","Known Flow","415173.192005","115400.030462","","0.000000","","-80.480001","","","","","","","","-71.966656","-80.480001","","","","C2 PROFILE","","","","","","",""
"82009800000199","Nodes","199","21.000000","37.303017","DDS demands","Known Flow","415051.952095","115045.117515","","0.000000","","","","","","-6.370000","","","","-5.696168","-6.370000","","","","","","","","D1 PROFILE","","",""
"82009800000123","Nodes","123","21.000000","36.224655","DDS demands","Known Flow","415065.753613","115077.177175","","0.000000","","","","","","-0.620000","","","","-0.554415","-0.620000","","","","","","","","D1 PROFILE","","",""
"82009800000069","Nodes","Logger 816, Salisbury Road","21.000000","36.394673","Val Log Cath","Known Flow","415067.804100","115077.179524","","0.000000","","","-4.090000","","","-6.719999","","","","-9.666495","-10.809999","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"82009800000327","Nodes","327","21.000000","37.159686","DDS demands","Known Flow","415078.653103","115027.907510","","0.000000","","","","","","-0.860000","","","","-0.769027","-0.860000","","","","","","","","D1 PROFILE","","",""
"82009800000228","Nodes","228","21.000000","37.097467","DDS demands","Known Flow","415103.456224","114997.208252","","0.000000","","","","","","-6.220000","","","","-5.562035","-6.220000","","","","","","","","D1 PROFILE","","",""
"82009800000230","Nodes","230","21.000000","37.073944","DDS demands","Known Flow","415104.702481","114972.958411","","0.000000","","","","","","-2.209999","","","","-1.976221","-2.209999","","","","","","","","D1 PROFILE","","",""
"82009800000084","Nodes","84","21.000000","30.844123","DDS demands","Known Flow","414665.636990","115247.372570","","0.000000","","","","","","-3.479999","","","","-3.111878","-3.479999","","","","","","","","D1 PROFILE","","",""
"82009800000085","Nodes","85","21.000000","30.798427","DDS demands","Known Flow","414608.790975","115250.302571","","0.000000","","","","","","-4.369999","","","","-3.907732","-4.369999","","","","","","","","D1 PROFILE","","",""
"82009800000073","Nodes","73","21.000000","34.372404","DDS demands","Known Flow","414732.497110","114755.406100","","0.000000","","","","","","-9.399999","","","","-8.405647","-9.399999","","","","","","","","D1 PROFILE","","",""
"82009800000074","Nodes","74","21.000000","32.885740","DDS demands","Known Flow","414695.540730","114805.740497","","0.000000","","","","","","-9.649999","","","","-8.629202","-9.649999","","","","","","","","D1 PROFILE","","",""
"82009800000075","Nodes","75","21.000000","31.928596","DDS demands","Known Flow","414641.859984","114941.475487","","0.000000","","","-2.309999","","","-6.380000","","","","-7.770753","-8.690000","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"82009800000105","Nodes","105","21.000000","35.340307","DDS demands","Known Flow","413565.628691","114461.058356","","0.000000","","","","","","-3.710000","","","","-3.317548","-3.710000","","","","","","","","D1 PROFILE","","",""
"82009800000169","Nodes","S205868, Falconwood Close, 41","26.000000","36.670743","CSEP DDS Matched","Known Flow","413639.254412","114419.125826","","0.000000","","","","","","-1.879999","-40.999998","","","-38.344063","-42.879999","","","","","","","","D1 PROFILE","DC PROFILE","",""
"82009800000211","Nodes","211","21.000000","38.598460","DDS demands","Known Flow","413833.917764","114179.498279","","0.000000","","","","","","-12.700000","","","","-11.356567","-12.700000","","","","","","","","D1 PROFILE","","",""
"82009800000212","Nodes","212","21.000000","38.461922","DDS demands","Known Flow","413770.788056","114170.705601","","0.000000","","","","","","-8.260000","","","","-7.386240","-8.260000","","","","","","","","D1 PROFILE","","",""
"82009800000213","Nodes","213","21.000000","38.504769","DDS demands","Known Flow","413764.503745","114200.886285","","0.000000","","","","","","-5.579999","","","","-4.989735","-5.579999","","","","","","","","D1 PROFILE","","",""
"82009800000180","Nodes","180","21.000000","38.759009","Default Known Flow Node","Known Flow","413912.809785","114217.688290","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000012","Nodes","12","21.000000","27.846173","DDS demands","Known Flow","412280.641341","114796.172447","","0.000000","-2.109999","","","","","-14.640000","","","","-14.978149","-16.750000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82009800000117","Nodes","117","21.000000","27.318080","DDS demands","Known Flow","412213.410717","114599.362354","","0.000000","","","","","","-17.759999","","","","-15.881309","-17.759999","","","","","","","","D1 PROFILE","","",""
"82009800000013","Nodes","13","21.000000","26.910110","DDS demands","Known Flow","412066.516283","114379.924334","","0.000000","","","","","","-5.039999","","","","-4.506857","-5.039999","","","","","","","","D1 PROFILE","","",""
"82009800000118","Nodes","118","21.000000","30.237656","DDS demands","Known Flow","412796.228480","114711.921427","","0.000000","-3.609999","","","","","-15.649999","","","","-17.222636","-19.260000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82009800000022","Nodes","22","21.000000","31.249876","DDS demands","Known Flow","413042.753549","114646.933407","","0.000000","","","","","","-7.420000","","","","-6.635097","-7.420000","","","","","","","","D1 PROFILE","","",""
"82009800000440","Nodes","440","21.000000","28.427165","DDS demands","Known Flow","412130.276897","115119.892289","","0.000000","","","","","","-7.239999","","","","-6.474137","-7.239999","","","","","","","","D1 PROFILE","","",""
"82009800000320","Nodes","320","21.000000","28.370250","DDS demands","Known Flow","412072.403285","115174.773550","","0.000000","","","","","","-4.280000","","","","-3.827252","-4.280000","","","","","","","","D1 PROFILE","","",""
"82009800000371","Nodes","371","21.000000","41.680513","DDS demands","Known Flow","414475.954939","113952.342218","","0.000000","","","","","","-7.940000","","","","-7.100090","-7.940000","","","","","","","","D1 PROFILE","","",""
"82009800000174","Nodes","174","21.000000","41.947739","DDS demands","Known Flow","414412.769921","113935.054213","","0.000000","","","","","","-15.439999","","","","-13.806723","-15.439999","","","","","","","","D1 PROFILE","","",""
"82009800003760","Nodes","3760","21.000000","39.984182","Default Known Flow Node","Known Flow","414342.490395","113714.712110","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000176","Nodes","176","21.000000","42.522219","DDS demands","Known Flow","414368.242909","113831.332185","","0.000000","","","","","","-3.339999","","","","-2.986687","-3.339999","","","","","","","","D1 PROFILE","","",""
"82009800000172","Nodes","172","21.000000","42.536566","DDS demands","Known Flow","414403.648753","113812.271257","","0.000000","","","","","","-10.359999","","","","-9.264096","-10.359999","","","","","","","","D1 PROFILE","","",""
"82009800000171","Nodes","171","21.000000","42.547900","DDS demands","Known Flow","414404.103919","113811.301179","","0.000000","","","","","","-1.269999","","","","-1.135656","-1.269999","","","","","","","","D1 PROFILE","","",""
"82009800000173","Nodes","173","21.000000","42.577987","DDS demands","Known Flow","414435.565928","113848.214189","","0.000000","","","","","","-1.379999","","","","-1.234020","-1.379999","","","","","","","","D1 PROFILE","","",""
"82009800000170","Nodes","170","21.000000","43.132186","DDS demands","Known Flow","414429.360434","113772.485138","","0.000000","","","","","","-9.359999","","","","-8.369879","-9.359999","","","","","","","","D1 PROFILE","","",""
"82009800000370","Nodes","370","21.000000","42.558047","DDS demands","Known Flow","414438.727928","113798.607176","","0.000000","","","","","","-1.630000","","","","-1.457575","-1.630000","","","","","","","","D1 PROFILE","","",""
"82009800003765","Nodes","3765","21.000000","43.127748","Default Known Flow Node","Known Flow","414427.646925","113769.732168","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000142","Nodes","142","21.000000","43.538494","DDS demands","Known Flow","414464.981936","113787.525173","","0.000000","","","","","","-3.559999","","","","-3.183415","-3.559999","","","","","","","","D1 PROFILE","","",""
"82009800000426","Nodes","426","21.000000","42.482632","DDS demands","Known Flow","414482.525627","113798.268588","","0.000000","","","","","","-1.230000","","","","-1.099888","-1.230000","","","","","","","","D1 PROFILE","","",""
"82009800000368","Nodes","368","21.000000","41.870310","DDS demands","Known Flow","414486.762619","113809.289732","","0.000000","-7.750000","","","","","-3.690000","","","","-10.229853","-11.440000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82009800000413","Nodes","413","21.000000","37.699909","DDS demands","Known Flow","414495.928122","113899.109329","","0.000000","","","","","","-7.259999","","","","-6.492022","-7.259999","","","","","","","","D1 PROFILE","","",""
"82009800000414","Nodes","414","21.000000","37.698927","DDS demands","Known Flow","414498.111945","113916.949208","","0.000000","","","","","","-0.889999","","","","-0.795853","-0.889999","","","","","","","","D1 PROFILE","","",""
"82009800000369","Nodes","369","21.000000","41.815262","DDS demands","Known Flow","414508.516947","113806.742178","","0.000000","-6.000000","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","",""
"82009800000412","Nodes","412","21.000000","38.009629","DDS demands","Known Flow","414533.270863","113886.972844","","0.000000","","","","","","-3.039999","","","","-2.718422","-3.039999","","","","","","","","D1 PROFILE","","",""
"82009800003769","Nodes","3769","21.000000","35.609210","Default Known Flow Node","Known Flow","414540.658400","113974.460490","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000033","Nodes","33","21.000000","35.613866","DDS demands","Known Flow","414541.566956","113973.884223","","0.000000","-5.219999","","","","","-8.220000","","","","-12.018288","-13.439999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82009800003799","Nodes","3799","21.000000","37.620865","Default Known Flow Node","Known Flow","414538.564611","113898.515994","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000410","Nodes","410","21.000000","39.028364","DDS demands","Known Flow","414520.214742","113863.957590","","0.000000","","","","","","-6.360000","","","","-5.687226","-6.360000","","","","","","","","D1 PROFILE","","",""
"82009800000411","Nodes","411","21.000000","38.719722","DDS demands","Known Flow","414637.315982","113852.133190","","0.000000","","","","","","-6.119999","","","","-5.472613","-6.119999","","","","","","","","D1 PROFILE","","",""
"82009800000366","Nodes","366","21.000000","36.908294","DDS demands","Known Flow","414544.085965","113925.970195","","0.000000","","","","","","-4.380000","","","","-3.916674","-4.380000","","","","","","","","D1 PROFILE","","",""
"82009800003800","Nodes","3800","21.000000","37.365762","Default Known Flow Node","Known Flow","414542.584957","113911.785206","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000367","Nodes","367","21.000000","36.627814","DDS demands","Known Flow","414597.775972","113923.142210","","0.000000","","","","","","-10.840000","","","","-9.693321","-10.840000","","","","","","","","D1 PROFILE","","",""
"82009800000023","Nodes","23","21.000000","30.638031","DDS demands","Known Flow","413037.565547","114345.615325","","0.000000","","","","","","-4.639999","","","","-4.149170","-4.639999","","","","","","","","D1 PROFILE","","",""
"82009800000024","Nodes","24","21.000000","30.554235","DDS demands","Known Flow","413097.822829","114360.254067","","0.000000","","","","","","-4.610000","","","","-4.122344","-4.610000","","","","","","","","D1 PROFILE","","",""
"82009800000025","Nodes","25","21.000000","30.677722","DDS demands","Known Flow","413176.492585","114376.140333","","0.000000","","","","","","-6.130000","","","","-5.481555","-6.130000","","","","","","","","D1 PROFILE","","",""
"82009800000107","Nodes","107","21.000000","33.050900","DDS demands","Known Flow","413460.267865","114411.410990","","0.000000","","","","","","-15.229999","","","","-13.618938","-15.229999","","","","","","","","D1 PROFILE","","",""
"82009800000108","Nodes","108","21.000000","33.138385","DDS demands","Known Flow","413473.668666","114484.795362","","0.000000","","","","","","-5.160000","","","","-4.614164","-5.160000","","","","","","","","D1 PROFILE","","",""
"82009800000106","Nodes","P00081277, Jubilee Road, 27.42","24.000000","35.079429","CSEP DDS Matched","Known Flow","413548.653499","114472.227080","","0.000000","","","","","0.000000","-2.859999","-19.390000","","","-19.896348","-22.250000","","","","","","","CT PROFILE","D1 PROFILE","DC PROFILE","",""
"82009800000315","Nodes","315","21.000000","40.004299","DDS demands","Known Flow","413768.496251","114274.050368","","0.000000","","","","","","-3.099999","","","","-2.772075","-3.099999","","","","","","","","D1 PROFILE","","",""
"82009800000183","Nodes","183","21.000000","37.882950","DDS demands","Known Flow","413913.411785","114116.307262","","0.000000","","","","","","-6.999999","","","","-6.259525","-6.999999","","","","","","","","D1 PROFILE","","",""
"82009800000224","Nodes","224","21.000000","44.824296","DDS demands","Known Flow","413585.518696","114180.431280","","0.000000","","","","","","-16.180000","","","","-14.468446","-16.180000","","","","","","","","D1 PROFILE","","",""
"82009800000004","Nodes","Ashford Road DG, Constant/Seasonal, Site ID 3900","21.000000","45.000001","Default Known Pressure Node","Known Pressure","413578.585694","114172.444277","","1271.999963","","","","","","","","","","1048.633578","1172.682356","","","","","","","","","","",""
"82009800000225","Nodes","225","21.000000","44.815657","DDS demands","Known Flow","413515.168677","114188.927282","","0.000000","","","","","","-6.399999","","","","-5.722994","-6.399999","","","","","","","","D1 PROFILE","","",""
"82009800000316","Nodes","316","21.000000","39.995398","DDS demands","Known Flow","413795.127453","114236.219127","","0.000000","","","","","","-1.539999","","","","-1.377095","-1.539999","","","","","","","","D1 PROFILE","","",""
"82009800000322","Nodes","322","21.000000","40.142813","DDS demands","Known Flow","413774.472021","114306.337462","","0.000000","","","","","","-2.170000","","","","-1.940452","-2.170000","","","","","","","","D1 PROFILE","","",""
"82009800000098","Nodes","98","21.000000","38.411732","DDS demands","Known Flow","413820.263505","114285.667474","","0.000000","","","","","","-10.050000","","","","-8.986890","-10.050000","","","","","","","","D1 PROFILE","","",""
"82009800000181","Nodes","181","21.000000","38.335746","DDS demands","Known Flow","413939.129792","114214.015289","","0.000000","","","","","","-11.939999","","","","-10.676961","-11.939999","","","","","","","","D1 PROFILE","","",""
"82009800000182","Nodes","182","21.000000","37.900470","DDS demands","Known Flow","413944.891794","114109.904260","","0.000000","","","","","","-15.109999","","","","-13.511631","-15.109999","","","","","","","","D1 PROFILE","","",""
"82009800000354","Nodes","354","21.000000","38.638154","DDS demands","Known Flow","413944.191067","114226.639981","","0.000000","","","","","","-1.129999","","","","-1.010466","-1.129999","","","","","","","","D1 PROFILE","","",""
"82009800000355","Nodes","355","21.000000","38.592587","DDS demands","Known Flow","413919.244787","114262.239302","","0.000000","","","","","","-0.959999","","","","-0.858449","-0.959999","","","","","","","","D1 PROFILE","","",""
"82009800000096","Nodes","96","21.000000","38.486514","Default Known Flow Node","Known Flow","413956.513797","114236.024295","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800003794","Nodes","3794","21.000000","38.096386","Default Known Flow Node","Known Flow","413957.910175","114172.349641","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800003797","Nodes","3797","21.000000","38.074470","Default Known Flow Node","Known Flow","413955.248075","114159.961243","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800003798","Nodes","3798","21.000000","38.239039","Default Known Flow Node","Known Flow","413974.865802","114177.015279","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000184","Nodes","184","21.000000","37.895550","DDS demands","Known Flow","413991.215807","114099.309258","","0.000000","","","","","","-5.519999","","","","-4.936082","-5.519999","","","","","","","","D1 PROFILE","","",""
"82009800003753","Nodes","New Care Home (Maximo 351992)","21.000000","30.373599","DDS demands","Known Flow","414161.882226","114285.099031","","0.000000","","","","","","","","","-41.900000","-37.467729","-41.900000","","","","","","","","","","","PL-AF PROFILE"
"82009800000201","Nodes","201","21.000000","35.081234","DDS demands","Known Flow","414477.797939","114190.379282","","0.000000","","","","","","-2.049999","","","","-1.833146","-2.049999","","","","","","","","D1 PROFILE","","",""
"82009800000422","Nodes","422","21.000000","30.421386","DDS demands","Known Flow","414151.451850","114348.691325","","0.000000","","","","","","-2.819999","","","","-2.521694","-2.819999","","","","","","","","D1 PROFILE","","",""
"82009800000395","Nodes","395","21.000000","35.599080","DDS demands","Known Flow","414306.198892","114213.589289","","0.000000","","","","","","-0.209999","","","","-0.187785","-0.209999","","","","","","","","D1 PROFILE","","",""
"82009800000441","Nodes","441","21.000000","35.370027","DDS demands","Known Flow","414336.800275","114209.846652","","0.000000","-32.090000","","","","","-6.260000","","","","-34.293256","-38.349999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"82009800000442","Nodes","442","21.000000","35.159546","DDS demands","Known Flow","414379.299912","114133.650267","","0.000000","","","","","","-5.270000","","","","-4.712528","-5.270000","","","","","","","","D1 PROFILE","","",""
"82009800000319","Nodes","319","21.000000","33.766401","Default Known Flow Node","Known Flow","414363.208740","114371.840369","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"82009800000314","Nodes","314","21.000000","31.386434","Default Known Flow Node","Known Flow","414379.503111","114450.085478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
