"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"82224800000124","Nodes","124","21.000000","35.560149","DDS demands","Known Flow","426937.007329","95285.178138","","0.000000","","","-5.169999","","","-4.623106","-5.169999","","","","","D1 PROFILE","",""
"82224800000120","Nodes","120","21.000000","35.887146","DDS demands","Known Flow","426894.166527","95324.080337","","0.000000","","","-5.320000","","","-4.757239","-5.320000","","","","","D1 PROFILE","",""
"82224800000121","Nodes","121","21.000000","35.816958","DDS demands","Known Flow","426881.507314","95363.178159","","0.000000","","","-5.160000","","","-4.614164","-5.160000","","","","","D1 PROFILE","",""
"82224800001072","Nodes","-8209","21.000000","36.180324","Default Known Flow Node","Known Flow","426863.531540","95277.412476","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000004","Nodes","4, ""MONTERAY DRIVE DG, HORDLE BM33D""","21.000000","36.500002","Default Known Pressure Node","Known Pressure","426926.007326","95605.803225","","300.000000","","","","","","63.981283","71.549998","","","","","","",""
"82224800000055","Nodes","55","21.000000","36.512207","Default Known Flow Node","Known Flow","426919.138733","95609.195123","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000056","Nodes","56","21.000000","36.346052","DDS demands","Known Flow","426899.007319","95590.303221","","0.000000","","","-4.900000","","","-4.381668","-4.900000","","","","","D1 PROFILE","",""
"82224800000045","Nodes","45","21.000000","21.603241","DDS demands","Known Flow","427419.666461","94831.193015","","0.000000","","","-10.640000","","","-9.514479","-10.640000","","","","","D1 PROFILE","",""
"82224800000112","Nodes","112","21.000000","21.563117","DDS demands","Known Flow","427427.077814","94811.139139","","0.000000","","","-1.209999","","","-1.082003","-1.209999","","","","","D1 PROFILE","",""
"82224800000108","Nodes","108","21.000000","21.294212","DDS demands","Known Flow","427397.375738","94978.943753","","0.000000","","","-4.659999","","","-4.167055","-4.659999","","","","","D1 PROFILE","",""
"82224800000113","Nodes","113","21.000000","21.289813","DDS demands","Known Flow","427381.759450","94975.811054","","0.000000","","","-1.949999","","","-1.743724","-1.949999","","","","","D1 PROFILE","",""
"82224800000109","Nodes","109","21.000000","21.191129","DDS demands","Known Flow","427439.197466","94948.781047","","0.000000","","","-4.369999","","","-3.907732","-4.369999","","","","","D1 PROFILE","",""
"82224800000107","Nodes","107","21.000000","21.451468","DDS demands","Known Flow","427387.374547","95002.319397","","0.000000","","","-4.389999","","","-3.925616","-4.389999","","","","","D1 PROFILE","",""
"82224800000119","Nodes","119","21.000000","37.020926","DDS demands","Known Flow","426795.639979","95306.668732","","0.000000","","","-1.451999","","","-1.298403","-1.451999","","","","","D1 PROFILE","",""
"82224800000013","Nodes","13","21.000000","37.066053","DDS demands","Known Flow","426782.007287","95337.053152","","0.000000","","","-13.460000","","","-12.036173","-13.460000","","","","","D1 PROFILE","",""
"82224800000092","Nodes","92","21.000000","32.288303","DDS demands","Known Flow","426876.418772","95058.046511","","0.000000","","","-7.659999","","","-6.849708","-7.659999","","","","","D1 PROFILE","",""
"82224800000091","Nodes","91","21.000000","32.448263","DDS demands","Known Flow","426870.861285","95096.427890","","0.000000","","","-0.930000","","","-0.831622","-0.930000","","","","","D1 PROFILE","",""
"82224800001075","Nodes","-8217","21.000000","23.024031","Default Known Flow Node","Known Flow","427001.132347","95208.553117","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000098","Nodes","98","21.000000","22.856522","DDS demands","Known Flow","426945.766490","95222.521572","","0.000000","","","-6.340000","","","-5.669341","-6.340000","","","","","D1 PROFILE","",""
"82224800000097","Nodes","97","21.000000","22.856880","DDS demands","Known Flow","426984.782043","95258.527861","","0.000000","","","-5.879999","","","-5.258001","-5.879999","","","","","D1 PROFILE","",""
"82224800000096","Nodes","96","21.000000","23.038452","Default Known Flow Node","Known Flow","427006.129685","95205.171776","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000080","Nodes","80","21.000000","35.226273","DDS demands","Known Flow","426381.632178","95418.928174","","0.000000","","","-41.500001","","","-37.110044","-41.500001","","","","","D1 PROFILE","",""
"82224800001073","Nodes","-8210","21.000000","36.803269","Default Known Flow Node","Known Flow","426857.593823","95404.674189","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000048","Nodes","48","21.000000","21.620434","DDS demands","Known Flow","427464.511473","94938.295044","","0.000000","","","-2.109999","","","-1.886799","-2.109999","","","","","D1 PROFILE","",""
"82224800000077","Nodes","77","21.000000","21.422530","DDS demands","Known Flow","427473.033475","94981.231055","","0.000000","","","-5.789999","","","-5.177521","-5.789999","","","","","D1 PROFILE","",""
"82224800001066","Nodes","-270013","21.000000","21.562012","Default Known Flow Node","Known Flow","427474.004475","94601.042952","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000038","Nodes","38","21.000000","22.849663","DDS demands","Known Flow","427846.507577","94834.178015","","0.000000","","","-1.320000","","","-1.180367","-1.320000","","","","","D1 PROFILE","",""
"82224800001065","Nodes","-265245","21.000000","22.849663","Default Known Flow Node","Known Flow","427847.382577","94835.428016","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001064","Nodes","-265226","21.000000","21.557130","Default Known Flow Node","Known Flow","427501.401010","94842.802235","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000126","Nodes","126","21.000000","21.825883","DDS demands","Known Flow","427516.382487","94708.427981","","0.000000","","","-7.710000","","","-6.894420","-7.710000","","","","","D1 PROFILE","",""
"82224800000042","Nodes","42","21.000000","22.135500","DDS demands","Known Flow","427559.382499","94675.177972","","0.000000","","","-19.040001","","","-17.025910","-19.040001","","","","","D1 PROFILE","",""
"82224800000039","Nodes","39","21.000000","22.423843","DDS demands","Known Flow","427761.507554","94808.178008","","0.000000","","","-5.189999","","","-4.640990","-5.189999","","","","","D1 PROFILE","",""
"82224800000040","Nodes","40","21.000000","22.343994","DDS demands","Known Flow","427730.572713","94787.015643","","0.000000","","","-21.190000","","","-18.948478","-21.190000","","","","","D1 PROFILE","",""
"82224800000021","Nodes","21","21.000000","35.508031","DDS demands","Known Flow","426389.380335","95429.925558","","0.000000","","","-0.456999","","","-0.408656","-0.456999","","","","","D1 PROFILE","",""
"82224800001076","Nodes","-8889","21.000000","35.129488","Default Known Flow Node","Known Flow","426338.257166","95453.428184","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000111","Nodes","111","21.000000","34.495735","DDS demands","Known Flow","426206.775227","95461.128707","","0.000000","","","-7.333000","","","-6.557299","-7.333000","","","","","D1 PROFILE","",""
"82224800000083","Nodes","83","21.000000","32.295474","DDS demands","Known Flow","426541.007222","95138.678098","","0.000000","","","-4.630000","","","-4.140228","-4.630000","","","","","D1 PROFILE","",""
"82224800000084","Nodes","84","21.000000","32.200216","DDS demands","Known Flow","426509.382213","95120.803093","","0.000000","","","-1.869999","","","-1.672187","-1.869999","","","","","D1 PROFILE","",""
"82224800000054","Nodes","54","21.000000","33.336118","DDS demands","Known Flow","426613.632241","95180.303110","","0.000000","","","-3.280000","","","-2.933034","-3.280000","","","","","D1 PROFILE","",""
"82224800001068","Nodes","-8199","21.000000","37.066226","Default Known Flow Node","Known Flow","426780.007287","95341.928153","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001074","Nodes","-8214","21.000000","32.004266","Default Known Flow Node","Known Flow","426956.507335","95111.553091","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000094","Nodes","94","21.000000","30.453019","DDS demands","Known Flow","426968.757338","95169.803107","","0.000000","","","-3.599999","","","-3.219184","-3.599999","","","","","D1 PROFILE","",""
"82224800000015","Nodes","15","21.000000","37.370907","DDS demands","Known Flow","426600.507238","95345.928155","","0.000000","","","-23.719998","","","-21.210847","-23.719998","","","","","D1 PROFILE","",""
"82224800000017","Nodes","17","21.000000","37.463204","DDS demands","Known Flow","426563.000910","95402.549109","","0.000000","","","-15.460000","","","-13.824608","-15.460000","","","","","D1 PROFILE","",""
"82224800000068","Nodes","68","21.000000","34.653700","DDS demands","Known Flow","426915.132323","95487.678193","","0.000000","","","-3.739999","","","-3.344374","-3.739999","","","","","D1 PROFILE","",""
"82224800001088","Nodes","-9743","21.000000","34.648070","Default Known Flow Node","Known Flow","426923.632326","95495.803195","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000072","Nodes","72","21.000000","33.607228","DDS demands","Known Flow","426960.257336","95433.303178","","0.000000","","","-1.609999","","","-1.439690","-1.609999","","","","","D1 PROFILE","",""
"82224800000074","Nodes","74","21.000000","33.362017","DDS demands","Known Flow","426981.382341","95396.803168","","0.000000","","","-5.039999","","","-4.506857","-5.039999","","","","","D1 PROFILE","",""
"82224800000053","Nodes","53","21.000000","33.358643","DDS demands","Known Flow","426618.757243","95183.178110","","0.000000","","","-10.430000","","","-9.326693","-10.430000","","","","","D1 PROFILE","",""
"82224800000086","Nodes","86","21.000000","33.336610","DDS demands","Known Flow","426630.580280","95185.161257","","0.000000","","","-12.919999","","","-11.553295","-12.919999","","","","","D1 PROFILE","",""
"82224800000085","Nodes","85","21.000000","33.365971","Default Known Flow Node","Known Flow","426631.111482","95189.465431","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001084","Nodes","-8931","21.000000","37.329762","Default Known Flow Node","Known Flow","426751.007279","95464.428187","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000087","Nodes","87","21.000000","32.652802","DDS demands","Known Flow","426781.507287","95030.053069","","0.000000","","0.000000","-25.560000","","","-22.856209","-25.560000","","","","C4 PROFILE","D1 PROFILE","",""
"82224800000088","Nodes","88","21.000000","32.695439","DDS demands","Known Flow","426767.382283","95010.178063","","0.000000","","","-3.349999","","","-2.995629","-3.349999","","","","","D1 PROFILE","",""
"82224800000052","Nodes","52","21.000000","34.932076","DDS demands","Known Flow","426826.640697","95245.266288","","0.000000","","","-13.470000","","","-12.045115","-13.470000","","","","","D1 PROFILE","",""
"82224800000089","Nodes","89","21.000000","34.230720","DDS demands","Known Flow","426833.382301","95246.803128","","0.000000","","","-23.329998","","","-20.862101","-23.329998","","","","","D1 PROFILE","",""
"82224800001071","Nodes","-8207","21.000000","34.230720","Default Known Flow Node","Known Flow","426830.632300","95255.553130","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000090","Nodes","90","21.000000","32.598407","DDS demands","Known Flow","426870.757311","95107.553090","","0.000000","","","-3.390000","","","-3.031398","-3.390000","","","","","D1 PROFILE","",""
"82224800000093","Nodes","93","21.000000","32.012859","DDS demands","Known Flow","426955.132334","95109.803090","","0.000000","","","-5.119999","","","-4.578395","-5.119999","","","","","D1 PROFILE","",""
"82224800000016","Nodes","16","21.000000","37.452367","DDS demands","Known Flow","426630.757246","95429.428177","","0.000000","","","-12.170000","","","-10.882632","-12.170000","","","","","D1 PROFILE","",""
"82224800000027","Nodes","27","21.000000","37.528876","DDS demands","Known Flow","426634.507247","95482.678192","","0.000000","","","-9.829999","","","-8.790161","-9.829999","","","","","D1 PROFILE","",""
"82224800000028","Nodes","28","21.000000","37.521918","DDS demands","Known Flow","426583.132233","95491.803194","","0.000000","","","-7.479999","","","-6.688749","-7.479999","","","","","D1 PROFILE","",""
"82224800000026","Nodes","26","21.000000","37.553846","DDS demands","Known Flow","426641.007249","95495.678195","","0.000000","","","-8.449999","","","-7.556141","-8.449999","","","","","D1 PROFILE","",""
"82224800001085","Nodes","-8934","21.000000","37.329762","Default Known Flow Node","Known Flow","426806.882294","95483.428192","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000070","Nodes","70","21.000000","33.971992","DDS demands","Known Flow","426935.132329","95464.178187","","0.000000","","","-2.349999","","","-2.101411","-2.349999","","","","","D1 PROFILE","",""
"82224800000071","Nodes","71","21.000000","33.829434","DDS demands","Known Flow","426921.257325","95443.178181","","0.000000","","","-6.059999","","","-5.418960","-6.059999","","","","","D1 PROFILE","",""
"82224800000073","Nodes","73","21.000000","33.561519","DDS demands","Known Flow","426972.382339","95439.303180","","0.000000","","","-7.259999","","","-6.492022","-7.259999","","","","","D1 PROFILE","",""
"82224800000118","Nodes","118","21.000000","36.663457","DDS demands","Known Flow","426884.507315","95399.178169","","0.000000","","","-4.519999","","","-4.041864","-4.519999","","","","","D1 PROFILE","",""
"82224800000132","Nodes","132","21.000000","32.012531","DDS demands","Known Flow","426965.632337","95095.553086","","0.000000","","","-3.569999","","","-3.192357","-3.569999","","","","","D1 PROFILE","",""
"82224800000095","Nodes","95","21.000000","23.260124","DDS demands","Known Flow","427023.632353","95181.053110","","0.000000","","","-3.150000","","","-2.816786","-3.150000","","","","","D1 PROFILE","",""
"82224800001059","Nodes","-263099","21.000000","21.451468","Default Known Flow Node","Known Flow","427388.596126","95002.910484","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001060","Nodes","-263100","21.000000","21.451468","Default Known Flow Node","Known Flow","427397.882455","95007.178062","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001061","Nodes","-263104","21.000000","25.194934","Default Known Flow Node","Known Flow","427434.632465","95276.053136","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001062","Nodes","-263105","21.000000","25.194862","Default Known Flow Node","Known Flow","427435.897110","95280.112434","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000032","Nodes","P00096093, Woodcock Lane, -9.23","22.999998","25.194786","CSEP DDS Matched","Known Flow","427436.430570","95281.987882","","0.000000","","","","-4.839999","","-4.328014","-4.839999","","","","","","DC PROFILE",""
"82224800000033","Nodes","33","21.000000","25.193902","DDS demands","Known Flow","427443.382467","95306.428144","","0.000000","","","-18.090000","","","-16.176402","-18.090000","","","","","D1 PROFILE","",""
"82224800001063","Nodes","-263107","21.000000","25.193505","Default Known Flow Node","Known Flow","427451.132469","95326.928149","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000034","Nodes","34","21.000000","25.178984","DDS demands","Known Flow","427382.007450","95419.053174","","0.000000","","","-6.860000","","","-6.134335","-6.860000","","","","","D1 PROFILE","",""
"82224800000035","Nodes","35","21.000000","24.194621","DDS demands","Known Flow","427473.200475","95368.450161","","0.000000","","","-11.140000","","","-9.961587","-11.140000","","","","","D1 PROFILE","",""
"82224800000099","Nodes","99","21.000000","22.458428","DDS demands","Known Flow","427035.132356","95179.178109","","0.000000","","","-12.319999","","","-11.016764","-12.319999","","","","","D1 PROFILE","",""
"82224800000100","Nodes","100","21.000000","21.938391","DDS demands","Known Flow","427026.507354","95145.053100","","0.000000","","","-4.139999","","","-3.702062","-4.139999","","","","","D1 PROFILE","",""
"82224800000102","Nodes","102","21.000000","21.861858","DDS demands","Known Flow","426990.382344","95135.678097","","0.000000","","","-4.590000","","","-4.104460","-4.590000","","","","","D1 PROFILE","",""
"82224800000103","Nodes","103","21.000000","21.932521","DDS demands","Known Flow","427055.859015","95261.551672","","0.000000","","","-3.710000","","","-3.317548","-3.710000","","","","","D1 PROFILE","",""
"82224800000101","Nodes","101","21.000000","21.800381","DDS demands","Known Flow","427051.974951","95135.599394","","0.000000","","","-11.729999","","","-10.489175","-11.729999","","","","","D1 PROFILE","",""
"82224800008000","Nodes","8000","21.000000","21.930367","DDS demands","Known Flow","427055.632362","95272.178135","","0.000000","","","-1.700000","","","-1.520170","-1.700000","","","","","D1 PROFILE","",""
"82224800000036","Nodes","36","21.000000","24.025104","DDS demands","Known Flow","427520.757488","95333.303151","","0.000000","","","-6.360000","","","-5.687226","-6.360000","","","","","D1 PROFILE","",""
"82224800000079","Nodes","79","21.000000","35.126505","DDS demands","Known Flow","426341.257167","95601.678224","","0.000000","","","-18.879998","","","-16.882833","-18.879998","","","","","D1 PROFILE","",""
"82224800001077","Nodes","-8895","21.000000","37.632175","Default Known Flow Node","Known Flow","426445.257196","95511.928200","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000020","Nodes","20","21.000000","37.442546","DDS demands","Known Flow","426420.757189","95569.303215","","0.000000","","","-7.190000","","","-6.429426","-7.190000","","","","","D1 PROFILE","",""
"82224800000019","Nodes","19","21.000000","37.632183","DDS demands","Known Flow","426446.882196","95510.428199","","0.000000","","","-7.369999","","","-6.590385","-7.369999","","","","","D1 PROFILE","",""
"82224800001078","Nodes","-8897","21.000000","38.630095","Default Known Flow Node","Known Flow","426463.257200","95753.303265","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000078","Nodes","78","21.000000","38.579149","DDS demands","Known Flow","426468.632202","95769.428270","","0.000000","","","-5.919999","","","-5.293770","-5.919999","","","","","D1 PROFILE","",""
"82224800001080","Nodes","-8900","21.000000","38.795527","Default Known Flow Node","Known Flow","426499.257210","95701.053251","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001082","Nodes","-8903","21.000000","37.726025","Default Known Flow Node","Known Flow","426504.007212","95533.178206","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800001083","Nodes","-8923","21.000000","37.488889","Default Known Flow Node","Known Flow","426690.632262","95504.553198","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000025","Nodes","25","21.000000","37.922254","DDS demands","Known Flow","426606.882240","95585.428220","","0.000000","","","-7.070000","","","-6.322121","-7.070000","","","","","D1 PROFILE","",""
"82224800000011","Nodes","11","21.000000","37.491150","DDS demands","Known Flow","426739.382276","95504.928198","","0.000000","","","-7.949999","","","-7.109032","-7.949999","","","","","D1 PROFILE","",""
"82224800000069","Nodes","69","21.000000","34.305406","DDS demands","Known Flow","426980.882341","95481.428191","","0.000000","","","-6.589999","","","-5.892895","-6.589999","","","","","D1 PROFILE","",""
"82224800001079","Nodes","-8899","21.000000","37.781365","Default Known Flow Node","Known Flow","426494.882209","95547.803209","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000022","Nodes","22","21.000000","38.243148","DDS demands","Known Flow","426528.257218","95627.803231","","0.000000","","","-15.590000","","","-13.940857","-15.590000","","","","","D1 PROFILE","",""
"82224800000018","Nodes","18","21.000000","37.733209","DDS demands","Known Flow","426502.507211","95538.553207","","0.000000","","","-17.150000","","","-15.335837","-17.150000","","","","","D1 PROFILE","",""
"82224800001081","Nodes","-8902","21.000000","37.730542","Default Known Flow Node","Known Flow","426503.064470","95536.556363","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"82224800000005","Nodes","5","21.000000","38.955185","DDS demands","Known Flow","426645.882250","95775.928272","","0.000000","","-2.150000","-2.609999","","","-4.256477","-4.759999","","","","C4 PROFILE","D1 PROFILE","",""
"82224800000023","Nodes","23","21.000000","38.795531","DDS demands","Known Flow","426506.490089","95704.340923","","0.000000","","","-11.369999","","","-10.167257","-11.369999","","","","","D1 PROFILE","",""
"82224800000030","Nodes","30","21.000000","37.481899","DDS demands","Known Flow","426676.882259","95560.303213","","0.000000","-3.359999","-4.360000","","","","-6.903362","-7.720000","","","C1 PROFILE","C4 PROFILE","","",""
"82224800000063","Nodes","63","21.000000","34.507892","DDS demands","Known Flow","426810.257295","95609.553226","","0.000000","","","-1.840000","","","-1.645360","-1.840000","","","","","D1 PROFILE","",""
"82224800000064","Nodes","64","21.000000","34.470285","DDS demands","Known Flow","426776.882286","95668.678242","","0.000000","","","-4.090000","","","-3.657351","-4.090000","","","","","D1 PROFILE","",""
"82224800000008","Nodes","8","21.000000","38.685098","DDS demands","Known Flow","426725.382272","95743.428263","","0.000000","","","-2.499999","","","-2.235544","-2.499999","","","","","D1 PROFILE","",""
"82224800000007","Nodes","7","21.000000","38.685616","DDS demands","Known Flow","426735.372954","95706.425736","","0.000000","","","-1.269999","","","-1.135656","-1.269999","","","","","D1 PROFILE","",""
"82224800000006","Nodes","6","21.000000","38.691711","DDS demands","Known Flow","426686.007261","95692.178249","","0.000000","","","-41.240001","","","-36.877548","-41.240001","","","","","D1 PROFILE","",""
"82224800000024","Nodes","24","21.000000","38.189238","DDS demands","Known Flow","426632.257246","95594.553222","","0.000000","","","-12.939999","","","-11.571179","-12.939999","","","","","D1 PROFILE","",""
"82224800000029","Nodes","29","21.000000","37.488548","DDS demands","Known Flow","426693.020870","95503.329764","","0.000000","","","-6.769999","","","-6.053854","-6.769999","","","","","D1 PROFILE","",""
"82224800000031","Nodes","31","21.000000","37.486822","DDS demands","Known Flow","426698.507264","95480.803191","","0.000000","","","-5.850000","","","-5.231174","-5.850000","","","","","D1 PROFILE","",""
