"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82010700000062","Nodes","62",21.000000,42.485365,"DDS demands","Known Flow",380535.644703,126864.712731,,0.000000,-7.139999,,,,,,-15.689999,,,,-20.414993,-22.829998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82010700001045","Nodes","P13131016, HIGH STREET, SCH 5.72",22.999998,39.897248,"CSEP Unmatched","Known Flow",380827.690783,126491.834630,,0.000000,,,,,,,,-5.719999,,,-5.114926,-5.719999,,"",,,,,,,,"DC PROFILE",,
"82010700265300","Nodes","265300",21.000000,39.804063,"Default Known Flow Node","Known Flow",380797.531774,126489.779629,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700286711","Nodes","286711",21.000000,38.630223,"Default Known Flow Node","Known Flow",380940.006344,126261.746896,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000623","Nodes","623",21.000000,37.983175,"DDS demands","Known Flow",380760.379764,126286.809574,,0.000000,-0.110000,,,,,,,,,,-0.098363,-0.110000,,"","C1 PROFILE",,,,,,,,,
"82010700000622","Nodes","622",21.000000,37.983208,"Default Known Flow Node","Known Flow",380730.880756,126292.925575,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000542","Nodes","542",21.000000,28.332560,"DDS demands","Known Flow",380878.282346,125648.376290,,0.000000,,,,,,,-0.790000,,,,-0.706432,-0.790000,,"",,,,,,,"D1 PROFILE",,,
"82010700000541","Nodes","541",21.000000,29.382254,"Default Known Flow Node","Known Flow",380873.566298,125722.488635,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000236","Nodes","236",21.000000,40.222255,"Default Known Flow Node","Known Flow",381495.870639,126025.068755,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000177","Nodes","177",21.000000,36.020827,"DDS demands","Known Flow",381823.786054,126007.945498,,0.000000,,,,,,,-6.280000,,,,-5.615688,-6.280000,,"",,,,,,,"D1 PROFILE",,,
"82010700000237","Nodes","P07114554, Kingsmead Business Park, 259.94scmh",31.000000,45.642171,"CSEP DDS Matched","Known Flow",382043.495068,125522.350374,,0.000000,,,,,-259.940010,,,,,,-232.443007,-259.940010,,"",,,,,"CC PROFILE",,,,,
"82010700000662","Nodes","662",21.000000,44.161373,"DDS demands","Known Flow",381990.970123,125616.180319,,0.000000,,-15.999999,,,,,-0.990000,,,,-15.192761,-16.989999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,
"82010700000332","Nodes","332",21.000000,49.031034,"DDS demands","Known Flow",382120.282134,125169.160270,,0.000000,,,,,,,-1.679999,,,,-1.502286,-1.679999,,"",,,,,,,"D1 PROFILE",,,
"82010700000334","Nodes","334",21.000000,48.947095,"DDS demands","Known Flow",381974.630095,125098.781251,,0.000000,,,,,,,-1.929999,,,,-1.725840,-1.929999,,"",,,,,,,"D1 PROFILE",,,
"82010700000242","Nodes","242",21.000000,49.609669,"Default Known Flow Node","Known Flow",383074.642163,124617.628683,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000241","Nodes","241",21.000000,49.450463,"DDS demands","Known Flow",382841.658253,124731.438250,,0.000000,,,,,,,-0.469999,,,,-0.420282,-0.469999,,"",,,,,,,"D1 PROFILE",,,
"82010700302016","Nodes","302016",21.000000,26.941559,"Default Known Flow Node","Known Flow",379883.892820,125992.454851,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001039","Nodes","1039",21.000000,30.611787,"Default Known Flow Node","Known Flow",380451.658018,127545.489255,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001041","Nodes","1041",21.000000,29.999197,"DDS demands","Known Flow",380392.038664,127520.759910,,0.000000,,,,,,,-10.699999,,,,-9.568131,-10.699999,,"",,,,,,,"D1 PROFILE",,,
"82010700001040","Nodes","1040",21.000000,30.777139,"Default Known Flow Node","Known Flow",380453.688757,127538.623607,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001014","Nodes","1014",21.000000,32.692977,"DDS demands","Known Flow",380476.484637,127464.729306,,0.000000,,,,,,,-4.969999,,,,-4.444263,-4.969999,,"",,,,,,,"D1 PROFILE",,,
"82010700000055","Nodes","55",21.000000,30.531028,"DDS demands","Known Flow",380450.539375,127549.272246,,0.000000,-2.480000,,,-3.410000,,,-12.239999,,,,-16.212170,-18.129999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000485","Nodes","485",21.000000,28.945007,"DDS demands","Known Flow",380461.335254,127790.483805,,0.000000,,,,,,,-5.989999,,,,-5.356365,-5.989999,,"",,,,,,,"D1 PROFILE",,,
"82010700000368","Nodes","368",21.000000,30.631585,"DDS demands","Known Flow",380885.360798,127663.338948,,0.000000,,,,,,,-2.069999,,,,-1.851031,-2.069999,,"",,,,,,,"D1 PROFILE",,,
"82010700001037","Nodes","1037",21.000000,30.719072,"Default Known Flow Node","Known Flow",380816.149258,127700.987198,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001035","Nodes","1035",21.000000,38.793427,"Default Known Flow Node","Known Flow",380799.660775,126411.216608,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001033","Nodes","1033",21.000000,37.797475,"Default Known Flow Node","Known Flow",380522.057699,126355.548593,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001026","Nodes","1026",21.000000,37.883850,"Default Known Flow Node","Known Flow",380464.233684,126340.621588,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000613","Nodes","613",21.000000,37.711124,"DDS demands","Known Flow",380534.245840,126307.847287,,0.000000,,,,,,,-18.729999,,,,-16.748701,-18.729999,,"",,,,,,,"D1 PROFILE",,,
"82010700001027","Nodes","1027",21.000000,37.867354,"Default Known Flow Node","Known Flow",380446.255679,126326.271585,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001029","Nodes","1029",21.000000,37.780979,"DDS demands","Known Flow",380508.521696,126286.663574,,0.000000,,,,,,,-14.399999,,,,-12.876737,-14.399999,,"",,,,,,,"D1 PROFILE",,,
"82010700001034","Nodes","1034",21.000000,37.740582,"Default Known Flow Node","Known Flow",380530.956944,126295.939638,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000611","Nodes","611",21.000000,37.949965,"DDS demands","Known Flow",380548.664867,126274.184908,,0.000000,,,,,,,-4.810000,,,,-4.301188,-4.810000,,"",,,,,,,"D1 PROFILE",,,
"82010700001030","Nodes","1030",21.000000,37.777560,"DDS demands","Known Flow",380504.447236,126293.124788,,0.000000,,,,,,,-1.929999,,,,-1.725840,-1.929999,,"",,,,,,,"D1 PROFILE",,,
"82010700001032","Nodes","1032",21.000000,37.777560,"Default Known Flow Node","Known Flow",380502.635694,126291.930575,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001017","Nodes","1017",21.000000,26.469060,"DDS demands","Known Flow",379714.305923,126452.467323,,0.000000,,,,,,,-27.759999,,,,-24.823488,-27.759999,,"",,,,,,,"D1 PROFILE",,,
"82010700001024","Nodes","1024",21.000000,26.471251,"DDS demands","Known Flow",379711.939479,126445.420617,,0.000000,,,,,,,-2.529999,,,,-2.262371,-2.529999,,"",,,,,,,"D1 PROFILE",,,
"82010700001021","Nodes","1021",21.000000,26.427087,"Default Known Flow Node","Known Flow",379703.470621,126394.065757,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001025","Nodes","1025",21.000000,26.471251,"Default Known Flow Node","Known Flow",379717.269480,126443.064616,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001016","Nodes","1016",21.000000,26.972313,"Default Known Flow Node","Known Flow",379812.095506,126439.191615,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700009001","Nodes","9001",21.000000,26.905454,"Default Known Flow Node","Known Flow",379823.753509,126491.248629,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000452","Nodes","452",21.000000,26.986834,"DDS demands","Known Flow",379823.504509,126429.145613,,0.000000,,,,,,,-13.680000,,,,-12.232901,-13.680000,,"",,,,,,,"D1 PROFILE",,,
"82010700001013","Nodes","1013",21.000000,33.492936,"Default Known Flow Node","Known Flow",380485.262414,127434.497008,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000211","Nodes","211",21.000000,29.453636,"DDS demands","Known Flow",380449.490278,127742.474138,,0.000000,,,,,,,-4.159999,,,,-3.719946,-4.159999,,"",,,,,,,"D1 PROFILE",,,
"82010700001012","Nodes","1012",21.000000,29.436073,"Default Known Flow Node","Known Flow",380400.301476,127766.165594,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000549","Nodes","549",21.000000,29.434197,"DDS demands","Known Flow",380391.437766,127774.773122,,0.000000,,,,,,,-1.070000,,,,-0.956813,-1.070000,,"",,,,,,,"D1 PROFILE",,,
"82010700000021","Nodes","21",21.000000,33.890336,"DDS demands","Known Flow",381023.798836,126529.856640,,0.000000,,-62.529997,,,,,-0.999999,,,,-56.809660,-63.529998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,
"82010700000033","Nodes","33",21.000000,33.846834,"Default Known Flow Node","Known Flow",381015.064861,126500.620209,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000235","Nodes","235",21.000000,33.759846,"Default Known Flow Node","Known Flow",381006.044831,126472.551624,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001009","Nodes","1009",21.000000,36.840251,"DDS demands","Known Flow",380906.415936,126739.651156,,0.000000,,,,,,,-12.350000,,,,-11.043591,-12.350000,,"",,,,,,,"D1 PROFILE",,,
"82010700000089","Nodes","89",21.000000,33.672569,"Default Known Flow Node","Known Flow",380951.156816,126752.369700,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000029","Nodes","29",21.000000,40.008643,"Default Known Flow Node","Known Flow",380618.117725,126697.489686,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700001008","Nodes","1008",21.000000,39.582219,"Default Known Flow Node","Known Flow",380600.000536,126644.933063,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000546","Nodes","546",21.000000,38.952242,"Default Known Flow Node","Known Flow",380570.124679,126566.915565,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000538","Nodes","538",21.000000,29.310796,"Default Known Flow Node","Known Flow",380924.151574,125719.400456,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000024","Nodes","24",21.000000,39.916197,"DDS demands","Known Flow",380846.128513,126490.596266,,0.000000,,,,-18.219999,,,-5.559999,,,,-21.264501,-23.779999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000023","Nodes","23",21.000000,39.965237,"DDS demands","Known Flow",380922.994129,126461.490490,,0.000000,-2.539999,,,,,,-2.789999,,,,-4.766181,-5.330000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82010700000159","Nodes","159",21.000000,42.294042,"DDS demands","Known Flow",380611.849904,127449.323210,,0.000000,,,,,,,-6.469999,,,,-5.785589,-6.469999,,"",,,,,,,"D1 PROFILE",,,
"82010700009007","Nodes","P00016183, Downsview Drive, 28.99scmh",29.000000,41.957121,"CSEP DDS Matched","Known Flow",380714.546752,127449.747890,,0.000000,,,,,,,,-19.319998,,,-17.276288,-19.319998,,"",,,,,,,,"DC PROFILE",,
"82010700000162","Nodes","162",21.000000,42.225359,"DDS demands","Known Flow",380724.077349,127360.689697,,0.000000,,,,,,,-13.749999,,,,-12.295496,-13.749999,,"",,,,,,,"D1 PROFILE",,,
"82010700009005","Nodes","9005",21.000000,31.217749,"Default Known Flow Node","Known Flow",380947.708735,125828.673405,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000082","Nodes","82",21.000000,28.154802,"DDS demands","Known Flow",380158.730169,126598.772170,,0.000000,,,,,,,-12.000000,,,,-10.730614,-12.000000,,"",,,,,,,"D1 PROFILE",,,
"82010700000238","Nodes","238",21.000000,49.347025,"DDS demands","Known Flow",382218.060161,125249.878292,,0.000000,,,,,,,-2.119999,,,,-1.895741,-2.119999,,"",,,,,,,"D1 PROFILE",,,
"82010700000276","Nodes","276",21.000000,32.772625,"DDS demands","Known Flow",379932.661482,127003.001625,,0.000000,,,,,,,-14.990000,,,,-13.404326,-14.990000,,"",,,,,,,"D1 PROFILE",,,
"82010700000080","Nodes","80",21.000000,38.900490,"DDS demands","Known Flow",380171.139077,127079.423626,,0.000000,,,,,,,-1.869999,,,,-1.672187,-1.869999,,"",,,,,,,"D1 PROFILE",,,
"82010700000487","Nodes","487",21.000000,28.835456,"DDS demands","Known Flow",380418.675090,127779.081418,,0.000000,,,,,,,-0.629999,,,,-0.563357,-0.629999,,"",,,,,,,"D1 PROFILE",,,
"82010700000476","Nodes","476",21.000000,29.252939,"DDS demands","Known Flow",380480.246482,127787.995224,,0.000000,,,,,,,-2.759999,,,,-2.468041,-2.759999,,"",,,,,,,"D1 PROFILE",,,
"82010700000397","Nodes","397",21.000000,26.037918,"Default Known Flow Node","Known Flow",379921.356499,126849.338848,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000556","Nodes","556",21.000000,25.971927,"DDS demands","Known Flow",379847.682516,126839.426724,,0.000000,,,,,,,-3.769999,,,,-3.371201,-3.769999,,"",,,,,,,"D1 PROFILE",,,
"82010700000501","Nodes","501",21.000000,30.723011,"DDS demands","Known Flow",380906.468452,127573.132098,,0.000000,,,,,,,-2.289999,,,,-2.047759,-2.289999,,"",,,,,,,"D1 PROFILE",,,
"82010700000435","Nodes","435",21.000000,29.955514,"DDS demands","Known Flow",380675.865741,127578.255925,,0.000000,,,,,,,-4.639999,,,,-4.149170,-4.639999,,"",,,,,,,"D1 PROFILE",,,
"82010700000293","Nodes","293",21.000000,26.657791,"DDS demands","Known Flow",380107.672398,126696.899158,,0.000000,,,,,,,-1.159999,,,,-1.037292,-1.159999,,"",,,,,,,"D1 PROFILE",,,
"82010700000294","Nodes","294",21.000000,26.232631,"Default Known Flow Node","Known Flow",380129.634219,126698.045639,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000466","Nodes","466",21.000000,26.287480,"Default Known Flow Node","Known Flow",379624.290455,126880.203735,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000078","Nodes","78",21.000000,27.999332,"DDS demands","Known Flow",379712.827063,126915.727151,,0.000000,,,,,,,-11.629999,,,,-10.399753,-11.629999,,"",,,,,,,"D1 PROFILE",,,
"82010700000453","Nodes","453",21.000000,27.069536,"DDS demands","Known Flow",379882.910075,126437.989978,,0.000000,,,,,,,-6.610000,,,,-5.910780,-6.610000,,"",,,,,,,"D1 PROFILE",,,
"82010700000651","Nodes","651",21.000000,27.074866,"Default Known Flow Node","Known Flow",379874.221568,126437.727248,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000562","Nodes","562",21.000000,27.230716,"Default Known Flow Node","Known Flow",379944.208593,126434.496742,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000627","Nodes","627",21.000000,27.165945,"Default Known Flow Node","Known Flow",379916.332301,126440.526439,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000499","Nodes","499",21.000000,36.955550,"Default Known Flow Node","Known Flow",380478.880688,126483.043627,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000498","Nodes","498",21.000000,37.211290,"Default Known Flow Node","Known Flow",380484.148689,126482.295627,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000497","Nodes","497",21.000000,37.560635,"DDS demands","Known Flow",380493.132691,126479.979626,,0.000000,,,,,,,-5.989999,,,,-5.356365,-5.989999,,"",,,,,,,"D1 PROFILE",,,
"82010700000032","Nodes","32",21.000000,44.311735,"DDS demands","Known Flow",380681.129976,126864.169648,,0.000000,,,,-1.240000,,,-8.420000,,,,-8.638145,-9.660000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000093","Nodes","93",21.000000,40.000555,"Default Known Flow Node","Known Flow",380601.191556,126703.540797,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000422","Nodes","422",21.000000,39.994604,"Default Known Flow Node","Known Flow",380587.984717,126702.768687,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000609","Nodes","609",21.000000,43.521192,"Default Known Flow Node","Known Flow",380496.335684,126881.306305,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000063","Nodes","63",21.000000,43.432758,"DDS demands","Known Flow",380361.013362,127123.221077,,0.000000,,,,,,,-16.530000,,,,-14.781422,-16.530000,,"",,,,,,,"D1 PROFILE",,,
"82010700000149","Nodes","149",21.000000,42.891635,"DDS demands","Known Flow",380730.853376,127295.678323,,0.000000,,,,,,,-3.170000,,,,-2.834670,-3.170000,,"",,,,,,,"D1 PROFILE",,,
"82010700259156","Nodes","259156",21.000000,42.860760,"Default Known Flow Node","Known Flow",380823.088781,127316.307854,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000146","Nodes","146",21.000000,42.860706,"DDS demands","Known Flow",380797.965788,127318.334215,,0.000000,,,,,,,-4.179999,,,,-3.737830,-4.179999,,"",,,,,,,"D1 PROFILE",,,
"82010700000621","Nodes","621",21.000000,37.983224,"Default Known Flow Node","Known Flow",380694.453746,126280.241572,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000659","Nodes","659",21.000000,39.540297,"Default Known Flow Node","Known Flow",380811.498618,126554.045554,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000503","Nodes","503",21.000000,39.495609,"DDS demands","Known Flow",380818.926552,126558.262239,,0.000000,,,,,,,-8.449999,,,,-7.556141,-8.449999,,"",,,,,,,"D1 PROFILE",,,
"82010700000092","Nodes","92",21.000000,39.294933,"DDS demands","Known Flow",380867.082858,126606.529776,,0.000000,,,,,,,-6.530000,,,,-5.839243,-6.530000,,"",,,,,,,"D1 PROFILE",,,
"82010700000520","Nodes","520",21.000000,40.090715,"Default Known Flow Node","Known Flow",380928.834193,126458.898470,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000513","Nodes","513",21.000000,40.554931,"DDS demands","Known Flow",380983.096254,126436.463297,,0.000000,,,,-4.610000,,,-1.620000,,,,-5.570977,-6.230000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"82010700000025","Nodes","25",21.000000,40.689278,"DDS demands","Known Flow",381002.003830,126430.308613,,0.000000,-35.959999,,,,,,-10.039999,,,,-41.134023,-45.999999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"82010700000283","Nodes","283",21.000000,42.675709,"DDS demands","Known Flow",381298.320220,126185.123143,,0.000000,,,,,,,-4.489999,,,,-4.015038,-4.489999,,"",,,,,,,"D1 PROFILE",,,
"82010700000013","Nodes","13",21.000000,42.668020,"DDS demands","Known Flow",381302.648995,126182.651648,,0.000000,,,,,,,-4.920000,,,,-4.399552,-4.920000,,"",,,,,,,"D1 PROFILE",,,
"82010700000240","Nodes","240",21.000000,49.376158,"DDS demands","Known Flow",382634.479274,124853.367184,,0.000000,,,,,,,-1.379999,,-6.000000,,-6.599328,-7.380000,,"",,,,,,,"D1 PROFILE",,"I2 PROFILE",
"82010700000462","Nodes","462",21.000000,49.556750,"Default Known Flow Node","Known Flow",383110.482155,124050.817970,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000461","Nodes","461",21.000000,49.607146,"Default Known Flow Node","Known Flow",383200.237716,124239.761873,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000243","Nodes","243",21.000000,49.641013,"Default Known Flow Node","Known Flow",383279.310777,124460.980819,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000463","Nodes","463",21.000000,49.537813,"Default Known Flow Node","Known Flow",382997.981370,123853.278833,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700058565","Nodes","58565",21.000000,29.348078,"Default Known Flow Node","Known Flow",380454.822740,127717.566069,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000457","Nodes","457",21.000000,27.422813,"Default Known Flow Node","Known Flow",379997.879469,126414.228790,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000302","Nodes","302",21.000000,27.449628,"DDS demands","Known Flow",380009.644560,126412.992608,,0.000000,,,,,,,-10.249999,,,,-9.165733,-10.249999,,"",,,,,,,"D1 PROFILE",,,
"82010700249034","Nodes","249034",21.000000,26.946453,"Default Known Flow Node","Known Flow",379884.916526,125991.533493,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000252","Nodes","252",21.000000,27.139382,"DDS demands","Known Flow",379974.037550,126064.890513,,0.000000,,,,,,,-2.809999,,,,-2.512752,-2.809999,,"",,,,,,,"D1 PROFILE",,,
"82010700249029","Nodes","249029",21.000000,26.217341,"Default Known Flow Node","Known Flow",379847.456129,126236.596991,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000255","Nodes","255",21.000000,26.716563,"DDS demands","Known Flow",379917.341165,126154.033472,,0.000000,,,,,,,-4.469999,,,,-3.997153,-4.469999,,"",,,,,,,"D1 PROFILE",,,
"82010700249038","Nodes","249038",21.000000,26.674998,"Default Known Flow Node","Known Flow",379904.817139,126183.624713,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82010700000140","Nodes","140",21.000000,24.836523,"DDS demands","Known Flow",379589.388462,126414.896164,,0.000000,,,,,,,-8.350000,,,,-7.466719,-8.350000,,"",,,,,,,"D1 PROFILE",,,
"82010700000391","Nodes","391",21.000000,26.396495,"DDS demands","Known Flow",379737.114151,126147.994084,,0.000000,,,,,,,-7.570000,,,,-6.769229,-7.570000,,"",,,,,,,"D1 PROFILE",,,
"82010700000392","Nodes","392",21.000000,25.867648,"DDS demands","Known Flow",379838.481641,126141.596817,,0.000000,,,,,,,-10.359999,,,,-9.264096,-10.359999,,"",,,,,,,"D1 PROFILE",,,
"82010700000389","Nodes","389",21.000000,26.556321,"DDS demands","Known Flow",379767.058494,126098.065522,,0.000000,,,,,,,-1.809999,,,,-1.618534,-1.809999,,"",,,,,,,"D1 PROFILE",,,
"82010700000327","Nodes","327",21.000000,26.754005,"DDS demands","Known Flow",379831.883827,126064.000083,,0.000000,,,,,,,-2.939999,,,,-2.629000,-2.939999,,"",,,,,,,"D1 PROFILE",,,
"82010700000325","Nodes","325",21.000000,26.800144,"Default Known Flow Node","Known Flow",379846.681155,126043.401896,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
