"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82018400000040","Nodes","40",21.000000,29.353924,"DDS demands","Known Flow",367846.975146,93020.446752,,0.000000,,,,0.000000,,-32.140000,,,,-28.740163,-32.140000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,
"82018400000166","Nodes","166",21.000000,37.789231,"DDS demands","Known Flow",365081.106159,93815.173871,,0.000000,,,,,,-4.039999,,,,-3.612640,-4.039999,,"",,,,,,"D1 PROFILE",,,
"82018400000168","Nodes","168",21.000000,37.759893,"DDS demands","Known Flow",365014.750917,93834.287296,,0.000000,,,,,,-2.359999,,,,-2.110354,-2.359999,,"",,,,,,"D1 PROFILE",,,
"82018400000169","Nodes","785798, Dorchester Road, 134.00",25.000000,37.734582,"CSEP DDS Matched","Known Flow",364950.487309,93859.536474,,0.000000,,,,,,-3.930000,-134.000002,,,-123.339477,-137.930000,,"",,,,,,"D1 PROFILE","DC PROFILE",,
"82018400000159","Nodes","159",21.000000,38.532275,"DDS demands","Known Flow",365306.524757,93777.447269,,0.000000,,,,,,-3.119999,,,,-2.789959,-3.119999,,"",,,,,,"D1 PROFILE",,,
"82018400000156","Nodes","156",21.000000,38.325956,"DDS demands","Known Flow",365360.773060,93715.798297,,0.000000,,,,,,-4.670000,,,,-4.175997,-4.670000,,"",,,,,,"D1 PROFILE",,,
"82018400000154","Nodes","154",21.000000,38.568735,"Default Known Flow Node","Known Flow",365415.859174,93658.478018,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000005","Nodes","Stratton Dairy DG",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",365517.377307,93782.794685,,1099.999995,,,,,,,,,,185.523361,207.470001,,"",,,,,,,,,
"82018400000150","Nodes","150",21.000000,39.766509,"DDS demands","Known Flow",365524.190107,93755.448204,,0.000000,,,,,,-1.029999,,,,-0.921044,-1.029999,,"",,,,,,"D1 PROFILE",,,
"82018400000151","Nodes","151",21.000000,38.955115,"DDS demands","Known Flow",365459.634832,93662.317988,,0.000000,,,,,,-7.780000,,,,-6.957015,-7.780000,,"",,,,,,"D1 PROFILE",,,
"82018400000167","Nodes","167",21.000000,37.835230,"DDS demands","Known Flow",365064.551718,93873.504536,,0.000000,,,,,,-4.079999,,,,-3.648408,-4.079999,,"",,,,,,"D1 PROFILE",,,
"82018400000164","Nodes","164",21.000000,37.956418,"DDS demands","Known Flow",365144.886352,93801.884009,,0.000000,,,,,,-1.760000,,,,-1.573823,-1.760000,,"",,,,,,"D1 PROFILE",,,
"82018400000165","Nodes","165",21.000000,37.851635,"DDS demands","Known Flow",365121.501363,93725.894561,,0.000000,,,,,,-1.830000,,,,-1.636418,-1.830000,,"",,,,,,"D1 PROFILE",,,
"82018400000162","Nodes","162",21.000000,38.001516,"DDS demands","Known Flow",365161.904482,93801.177733,,0.000000,,,,,,-2.329999,,,,-2.083527,-2.329999,,"",,,,,,"D1 PROFILE",,,
"82018400000163","Nodes","163",21.000000,38.001561,"DDS demands","Known Flow",365132.350411,93846.059608,,0.000000,,,,,,-5.480000,,,,-4.900314,-5.480000,,"",,,,,,"D1 PROFILE",,,
"82018400000160","Nodes","160",21.000000,38.215108,"DDS demands","Known Flow",365220.309513,93793.490393,,0.000000,,,,,,-3.440000,,,,-3.076109,-3.440000,,"",,,,,,"D1 PROFILE",,,
"82018400000161","Nodes","161",21.000000,37.976074,"DDS demands","Known Flow",365206.874795,93727.793158,,0.000000,,,,,,-3.780000,,,,-3.380143,-3.780000,,"",,,,,,"D1 PROFILE",,,
"82018400000157","Nodes","157",21.000000,38.562558,"DDS demands","Known Flow",365352.442436,93757.793930,,0.000000,,,,,,-7.730000,,,,-6.912304,-7.730000,,"",,,,,,"D1 PROFILE",,,
"82018400000158","Nodes","158",21.000000,38.474186,"DDS demands","Known Flow",365430.478304,93716.652993,,0.000000,,,,,,-0.569999,,,,-0.509704,-0.569999,,"",,,,,,"D1 PROFILE",,,
"82018400000153","Nodes","153",21.000000,38.853123,"DDS demands","Known Flow",365430.520878,93681.866926,,0.000000,,,,,,-4.159999,,,,-3.719946,-4.159999,,"",,,,,,"D1 PROFILE",,,
"82018400000155","Nodes","155",21.000000,38.531186,"DDS demands","Known Flow",365404.339264,93639.976344,,0.000000,,,,,,-4.619999,,,,-4.131286,-4.619999,,"",,,,,,"D1 PROFILE",,,
"82018400008021","Nodes","-8002",21.000000,38.950373,"Default Known Flow Node","Known Flow",365459.076291,93661.270723,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000152","Nodes","152",21.000000,38.677672,"DDS demands","Known Flow",365548.783305,93610.610896,,0.000000,,,,,,-6.760000,,,,-6.044912,-6.760000,,"",,,,,,"D1 PROFILE",,,
"82018400000089","Nodes","89",21.000000,34.368019,"DDS demands","Known Flow",368182.750000,92511.382812,,0.000000,,,,,,-10.899999,,,,-9.746974,-10.899999,,"",,,,,,"D1 PROFILE",,,
"82018400000088","Nodes","88",21.000000,32.554708,"DDS demands","Known Flow",368302.156250,92629.476562,,0.000000,,,,,,-15.030000,,,,-13.440095,-15.030000,,"",,,,,,"D1 PROFILE",,,
"82018400000086","Nodes","86",21.000000,32.594776,"DDS demands","Known Flow",368348.000000,92750.632812,,0.000000,,,,,,-22.180000,,,,-19.833754,-22.180000,,"",,,,,,"D1 PROFILE",,,
"82018400000060","Nodes","60",21.000000,34.185301,"DDS demands","Known Flow",367647.568899,92501.135809,,0.000000,,,,,,-3.619999,,,,-3.237068,-3.619999,,"",,,,,,"D1 PROFILE",,,
"82018400000109","Nodes","109",21.000000,34.350336,"Default Known Flow Node","Known Flow",367655.375000,92513.132812,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000061","Nodes","61",21.000000,34.479474,"DDS demands","Known Flow",367657.557025,92524.216494,,0.000000,,,,,,-5.729999,,,,-5.123868,-5.729999,,"",,,,,,"D1 PROFILE",,,
"82018400000056","Nodes","56",21.000000,34.109468,"Default Known Flow Node","Known Flow",367638.776882,92495.792251,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000050","Nodes","50",21.000000,34.193984,"DDS demands","Known Flow",367536.412359,92591.977917,,0.000000,,,,,,-0.660000,,,,-0.590183,-0.660000,,"",,,,,,"D1 PROFILE",,,
"82018400000052","Nodes","52",21.000000,34.191938,"DDS demands","Known Flow",367537.937500,92578.500000,,0.000000,,,,,,-2.099999,,,,-1.877857,-2.099999,,"",,,,,,"D1 PROFILE",,,
"82018400000054","Nodes","54",21.000000,34.107070,"Default Known Flow Node","Known Flow",367575.125000,92521.250000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000072","Nodes","72",21.000000,33.503143,"DDS demands","Known Flow",367877.181000,92240.724054,,0.000000,,,,,,-5.280000,,,,-4.721470,-5.280000,,"",,,,,,"D1 PROFILE",,,
"82018400000059","Nodes","59",21.000000,34.046263,"DDS demands","Known Flow",367647.009690,92489.951617,,0.000000,,,,,,-2.180000,,,,-1.949395,-2.180000,,"",,,,,,"D1 PROFILE",,,
"82018400000097","Nodes","97",21.000000,32.157856,"DDS demands","Known Flow",368367.125000,92436.250000,,0.000000,,,,,,-8.090000,,,,-7.234223,-8.090000,,"",,,,,,"D1 PROFILE",,,
"82018400000090","Nodes","90",21.000000,32.633963,"Default Known Flow Node","Known Flow",368297.125000,92474.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000101","Nodes","101",21.000000,31.671905,"Default Known Flow Node","Known Flow",368403.125000,92413.882812,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000102","Nodes","102",21.000000,31.705786,"DDS demands","Known Flow",368424.000000,92427.382812,,0.000000,,,,,,-2.339999,,,,-2.092469,-2.339999,,"",,,,,,"D1 PROFILE",,,
"82018400008007","Nodes","-306184",21.000000,30.729973,"Default Known Flow Node","Known Flow",368453.375000,92333.500000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000103","Nodes","103",21.000000,30.295597,"DDS demands","Known Flow",368470.625000,92296.132812,,0.000000,,,,,,-15.880000,,,,-14.200180,-15.880000,,"",,,,,,"D1 PROFILE",,,
"82018400000104","Nodes","104",21.000000,29.779251,"DDS demands","Known Flow",368414.875000,92232.000000,,0.000000,,,,,,-9.729999,,,,-8.700739,-9.729999,,"",,,,,,"D1 PROFILE",,,
"82018400008008","Nodes","-306189",21.000000,29.919929,"Default Known Flow Node","Known Flow",368610.500000,92042.632812,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400008000","Nodes","8000",21.000000,29.876186,"DDS demands","Known Flow",368630.750000,92073.132812,,0.000000,,,,,,-2.269999,,,,-2.029874,-2.269999,,"",,,,,,"D1 PROFILE",,,
"82018400008009","Nodes","-306191",21.000000,29.876186,"Default Known Flow Node","Known Flow",368631.500000,92071.500000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000105","Nodes","105",21.000000,30.071932,"DDS demands","Known Flow",368520.875000,92206.000000,,0.000000,,,-2.580000,0.000000,,-4.480000,,,,-6.313178,-7.060000,,"",,,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,
"82018400008002","Nodes","-105",21.000000,30.068967,"Default Known Flow Node","Known Flow",368522.000000,92204.500000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000106","Nodes","106",21.000000,29.923786,"DDS demands","Known Flow",368456.375000,92112.000000,,0.000000,,,,,,-2.630000,,,,-2.351793,-2.630000,,"",,,,,,"D1 PROFILE",,,
"82018400000051","Nodes","51",21.000000,33.231868,"DDS demands","Known Flow",367437.737326,92739.328533,,0.000000,,,,,,-10.280000,,,,-9.192560,-10.280000,,"",,,,,,"D1 PROFILE",,,
"82018400008019","Nodes","-306784",21.000000,35.829135,"Default Known Flow Node","Known Flow",367692.513377,92513.465474,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000065","Nodes","65",21.000000,35.829135,"DDS demands","Known Flow",367693.259112,92514.459788,,0.000000,,,,,,-1.940000,,,,-1.734782,-1.940000,,"",,,,,,"D1 PROFILE",,,
"82018400000068","Nodes","68",21.000000,35.945938,"DDS demands","Known Flow",367888.875000,92680.500000,,0.000000,,,,,,-16.989999,,,,-15.192761,-16.989999,,"",,,,,,"D1 PROFILE",,,
"82018400000066","Nodes","66",21.000000,35.968171,"Default Known Flow Node","Known Flow",367700.498961,92525.055446,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400008016","Nodes","-306767",21.000000,34.206623,"Default Known Flow Node","Known Flow",367538.081134,92592.065747,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400008017","Nodes","-306769",21.000000,34.433442,"Default Known Flow Node","Known Flow",367588.250000,92637.500000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000055","Nodes","55",21.000000,34.150466,"Default Known Flow Node","Known Flow",367615.375000,92556.250000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000041","Nodes","41",21.000000,38.891001,"DDS demands","Known Flow",367630.850949,92958.275598,,0.000000,-63.360001,,,,,-2.219999,,,,-58.642811,-65.580000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,
"82018400000108","Nodes","108",21.000000,35.069488,"DDS demands","Known Flow",367657.752535,92693.342881,,0.000000,,-11.880000,,,,0.000000,,,,-10.623308,-11.880000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,
"82018400008018","Nodes","-306783",21.000000,35.111846,"DDS demands","Known Flow",367683.730379,92731.034370,,0.000000,,,,,,-0.509999,,,,-0.456051,-0.509999,,"",,,,,,"D1 PROFILE",,,
"82018400000062","Nodes","62",21.000000,34.427656,"DDS demands","Known Flow",367678.561908,92576.107256,,0.000000,,,,,,-2.949999,,,,-2.637942,-2.949999,,"",,,,,,"D1 PROFILE",,,
"82018400000064","Nodes","64",21.000000,34.412606,"DDS demands","Known Flow",367682.725598,92603.140168,,0.000000,,,,,,-2.430000,,,,-2.172949,-2.430000,,"",,,,,,"D1 PROFILE",,,
"82018400000063","Nodes","63",21.000000,34.421479,"DDS demands","Known Flow",367662.994680,92581.855634,,0.000000,,,,,,-2.089999,,,,-1.868915,-2.089999,,"",,,,,,"D1 PROFILE",,,
"82018400008015","Nodes","-306463",21.000000,35.924913,"Default Known Flow Node","Known Flow",367699.753226,92523.688264,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000047","Nodes","47",21.000000,35.881947,"DDS demands","Known Flow",367710.841801,92645.071325,,0.000000,,,,0.000000,,-12.350000,,,,-11.043591,-12.350000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,
"82018400000043","Nodes","43",21.000000,38.251671,"DDS demands","Known Flow",367787.039761,92737.109179,,0.000000,,,,,,-18.000000,,,,-16.095922,-18.000000,,"",,,,,,"D1 PROFILE",,,
"82018400000044","Nodes","44",21.000000,37.932294,"DDS demands","Known Flow",367877.625000,92710.882812,,0.000000,,,,,,-5.700000,,,,-5.097042,-5.700000,,"",,,,,,"D1 PROFILE",,,
"82018400000038","Nodes","38",21.000000,39.928362,"DDS demands","Known Flow",367825.502231,92826.681687,,0.000000,,,,,,-2.190000,,-5.169999,,-6.581443,-7.360000,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",
"82018400000004","Nodes","North Street DG",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",367822.643534,92827.374704,,1979.999977,,,,,,,,,,475.956374,532.259994,,"",,,,,,,,,
"82018400000091","Nodes","91",21.000000,32.232314,"DDS demands","Known Flow",368312.750000,92513.382812,,0.000000,,,,,,-0.970000,,,,-0.867391,-0.970000,,"",,,,,,"D1 PROFILE",,,
"82018400000098","Nodes","98",21.000000,30.788574,"DDS demands","Known Flow",368433.000000,92503.750000,,0.000000,,,,,,-3.729999,,,,-3.335432,-3.729999,,"",,,,,,"D1 PROFILE",,,
"82018400000081","Nodes","81",21.000000,31.919948,"DDS demands","Known Flow",368215.915921,92691.261891,,0.000000,,,,,,-7.440000,,,,-6.652981,-7.440000,,"",,,,,,"D1 PROFILE",,,
"82018400008004","Nodes","-306157",21.000000,32.096714,"Default Known Flow Node","Known Flow",368197.801554,92757.983140,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000076","Nodes","76",21.000000,31.791416,"DDS demands","Known Flow",368063.152839,92761.023645,,0.000000,,,,,,-7.199999,,,,-6.438368,-7.199999,,"",,,,,,"D1 PROFILE",,,
"82018400000077","Nodes","77",21.000000,31.835000,"Default Known Flow Node","Known Flow",368038.463810,92978.474434,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000078","Nodes","78",21.000000,31.539148,"DDS demands","Known Flow",368000.326287,92754.332851,,0.000000,,,,,,-7.560000,,,,-6.760287,-7.560000,,"",,,,,,"D1 PROFILE",,,
"82018400000079","Nodes","79",21.000000,33.334953,"DDS demands","Known Flow",368320.677340,92735.415659,,0.000000,,,,,,-13.430000,,,,-12.009346,-13.430000,,"",,,,,,"D1 PROFILE",,,
"82018400000074","Nodes","74",21.000000,33.660164,"Default Known Flow Node","Known Flow",368142.099878,92680.317794,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000075","Nodes","75",21.000000,33.461562,"DDS demands","Known Flow",368097.875000,92696.250000,,0.000000,,,,,,-2.740000,,,,-2.450157,-2.740000,,"",,,,,,"D1 PROFILE",,,
"82018400000111","Nodes","111",21.000000,34.592590,"DDS demands","Known Flow",368146.875000,92528.882812,,0.000000,,,-13.520000,,,,,,,-12.089825,-13.520000,,"",,,"C3  PROFILE",,,,,,
"82018400000112","Nodes","112",21.000000,34.201260,"Default Known Flow Node","Known Flow",368049.197417,92384.596587,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000080","Nodes","80",21.000000,32.570141,"DDS demands","Known Flow",368268.447583,92788.928516,,0.000000,,,,,,-13.820000,,,,-12.358091,-13.820000,,"",,,,,,"D1 PROFILE",,,
"82018400000082","Nodes","82",21.000000,31.764260,"DDS demands","Known Flow",368319.500000,92840.882812,,0.000000,,,,,,-10.369999,,,,-9.273039,-10.369999,,"",,,,,,"D1 PROFILE",,,
"82018400000092","Nodes","92",21.000000,32.256764,"DDS demands","Known Flow",368250.750000,92518.382812,,0.000000,,,,-2.069999,,,,,,-1.851031,-2.069999,,"",,,,"C4 PROFILE",,,,,
"82018400000094","Nodes","94",21.000000,32.101035,"DDS demands","Known Flow",368338.500000,92562.000000,,0.000000,,,,,,-4.659999,,,,-4.167055,-4.659999,,"",,,,,,"D1 PROFILE",,,
"82018400000084","Nodes","84",21.000000,31.848772,"DDS demands","Known Flow",368329.250000,92877.632812,,0.000000,,,,,,-1.049999,,,,-0.938928,-1.049999,,"",,,,,,"D1 PROFILE",,,
"82018400000083","Nodes","83",21.000000,31.645396,"DDS demands","Known Flow",368353.500000,92819.750000,,0.000000,,,,,,-5.440000,,,,-4.864545,-5.440000,,"",,,,,,"D1 PROFILE",,,
"82018400000085","Nodes","85",21.000000,33.326070,"DDS demands","Known Flow",368326.489032,92728.320865,,0.000000,,,,,,-0.759999,,,,-0.679605,-0.759999,,"",,,,,,"D1 PROFILE",,,
"82018400008005","Nodes","-306167",21.000000,33.282464,"Default Known Flow Node","Known Flow",368321.750000,92723.500000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000087","Nodes","87",21.000000,32.618762,"DDS demands","Known Flow",368368.125000,92787.500000,,0.000000,,,,,,-2.359999,,,,-2.110354,-2.359999,,"",,,,,,"D1 PROFILE",,,
"82018400000096","Nodes","96",21.000000,32.176216,"DDS demands","Known Flow",368379.000000,92567.882812,,0.000000,,,,,,-0.600000,,,,-0.536530,-0.600000,,"",,,,,,"D1 PROFILE",,,
"82018400008006","Nodes","-306178",21.000000,32.176703,"Default Known Flow Node","Known Flow",368405.000000,92569.882812,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000099","Nodes","99",21.000000,30.826452,"DDS demands","Known Flow",368430.000000,92538.132812,,0.000000,,,,,,-1.559999,,,,-1.394979,-1.559999,,"",,,,,,"D1 PROFILE",,,
"82018400000100","Nodes","100",21.000000,30.772762,"DDS demands","Known Flow",368434.375000,92459.882812,,0.000000,,,,,,-2.269999,,,,-2.029874,-2.269999,,"",,,,,,"D1 PROFILE",,,
"82018400000042","Nodes","42",21.000000,38.822963,"DDS demands","Known Flow",367503.250000,93033.382812,,0.000000,,,,,,-2.529999,,,,-2.262371,-2.529999,,"",,,,,,"D1 PROFILE",,,
"82018400008010","Nodes","-306376",21.000000,38.899656,"Default Known Flow Node","Known Flow",367571.250000,93001.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000113","Nodes","113",21.000000,38.934193,"Default Known Flow Node","Known Flow",367596.921969,93036.240063,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400008012","Nodes",,21.000000,32.663951,"DDS demands","Known Flow",367861.931614,92938.164870,,0.000000,,,,-6.289999,,-2.759999,,,,-8.092672,-9.050000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,
"82018400008011","Nodes","-306378",21.000000,36.885490,"Default Known Flow Node","Known Flow",367619.001836,93449.698031,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000034","Nodes","34",21.000000,35.666699,"DDS demands","Known Flow",367670.378768,93313.437472,,0.000000,,,,,,-12.300000,,,,-10.998880,-12.300000,,"",,,,,,"D1 PROFILE",,,
"82018400008020","Nodes","-33",21.000000,39.574374,"Default Known Flow Node","Known Flow",367731.600467,93478.483504,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000031","Nodes","31",21.000000,39.912770,"Default Known Flow Node","Known Flow",367748.345525,93477.521906,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000003","Nodes","North Street/Higher Charminster DG",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",367746.223379,93474.272370,,279.999999,,,,,,,,,,47.554500,53.179999,,"",,,,,,,,,
"82018400008013","Nodes","-306394",21.000000,39.898880,"Default Known Flow Node","Known Flow",367765.919546,93484.120454,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400008014","Nodes","-306395",21.000000,39.898880,"Default Known Flow Node","Known Flow",367767.610631,93484.750466,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000037","Nodes","37",21.000000,38.342222,"DDS demands","Known Flow",367687.613953,93568.091464,,0.000000,,,,,,-1.460000,,,,-1.305558,-1.460000,,"",,,,,,"D1 PROFILE",,,
"82018400000032","Nodes","32",21.000000,39.871912,"DDS demands","Known Flow",367772.219667,93514.128924,,0.000000,,,,,,-3.270000,,,,-2.924092,-3.270000,,"",,,,,,"D1 PROFILE",,,
"82018400000036","Nodes","36",21.000000,38.322887,"DDS demands","Known Flow",367673.484924,93710.626278,,0.000000,,,,,,-4.369999,,,,-3.907732,-4.369999,,"",,,,,,"D1 PROFILE",,,
"82018400000136","Nodes","136",21.000000,49.612538,"DDS demands","Known Flow",367991.327839,94792.223068,,0.000000,,,,,,-6.740000,,,,-6.027028,-6.740000,,"",,,,,,"D1 PROFILE",,,
"82018400008003","Nodes","-1225597",21.000000,49.448951,"Default Known Flow Node","Known Flow",367986.851120,94789.502410,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000124","Nodes","124",21.000000,64.837702,"Default Known Flow Node","Known Flow",367963.082957,94856.148434,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82018400000123","Nodes","123",21.000000,64.837702,"Default Known Flow Node","Known Flow",368000.796647,94865.983254,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
