"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82061200001029","Nodes","1029",21.000000,43.064164,"DDS demands","Known Flow",380193.567136,97904.814577,,0.000000,,,,-9.200000,,,,-8.226804,-9.200000,,"",,,,"D1 PROFILE",,,
"82061200001019","Nodes","1019",21.000000,50.249615,"DDS demands","Known Flow",380077.414682,97702.244250,,0.000000,,,,-4.079999,,,,-3.648408,-4.079999,,"",,,,"D1 PROFILE",,,
"82061200001013","Nodes","1013",21.000000,51.051422,"DDS demands","Known Flow",380205.122223,97624.835933,,0.000000,,,,-6.730000,,,,-6.018086,-6.730000,,"",,,,"D1 PROFILE",,,
"82061200001017","Nodes","1017",21.000000,51.175408,"DDS demands","Known Flow",380125.087037,97629.274661,,0.000000,,,,-2.240000,,,,-2.003048,-2.240000,,"",,,,"D1 PROFILE",,,
"82061200001018","Nodes","1018",21.000000,51.535984,"DDS demands","Known Flow",379958.275546,97618.672773,,0.000000,,,,-2.660000,,,,-2.378619,-2.660000,,"",,,,"D1 PROFILE",,,
"82061200001003","Nodes","1003",21.000000,54.249974,"DDS demands","Known Flow",380256.045925,97596.937809,,0.000000,-5.019999,,,-9.229999,,,,-12.742604,-14.249999,,"","C1 PROFILE",,,"D1 PROFILE",,,
"82061200001007","Nodes","1007",21.000000,42.970995,"DDS demands","Known Flow",380478.697359,97273.767953,,0.000000,,,,-8.140000,,,,-7.278933,-8.140000,,"",,,,"D1 PROFILE",,,
"82061200001010","Nodes","1010",21.000000,37.145278,"DDS demands","Known Flow",380626.190611,97246.627340,,0.000000,,,,-7.329999,,,,-6.554617,-7.329999,,"",,,,"D1 PROFILE",,,
"82061200001002","Nodes","1002",21.000000,58.842718,"DDS demands","Known Flow",380305.006437,97597.117561,,0.000000,,,,-3.170000,,,,-2.834670,-3.170000,,"",,,,"D1 PROFILE",,,
"82061200002000","Nodes","2000",21.000000,44.733387,"DDS demands","Known Flow",380445.786679,97273.966679,,0.000000,,,,-1.070000,,,,-0.956813,-1.070000,,"",,,,"D1 PROFILE",,,
"82061200002001","Nodes","2001",21.000000,44.776094,"Default Known Flow Node","Known Flow",380450.034680,97182.418654,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002002","Nodes","2002",21.000000,50.536169,"Default Known Flow Node","Known Flow",380210.711615,97649.305781,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002006","Nodes","2006",21.000000,43.145555,"Default Known Flow Node","Known Flow",380475.742687,97272.760679,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002012","Nodes","2012",21.000000,51.260913,"Default Known Flow Node","Known Flow",379959.875546,97661.550785,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002013","Nodes","2013",21.000000,51.217589,"Default Known Flow Node","Known Flow",380122.780591,97629.357776,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002014","Nodes","2014",21.000000,45.377238,"Default Known Flow Node","Known Flow",380131.785593,97527.422748,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002016","Nodes","2016",21.000000,51.053017,"Default Known Flow Node","Known Flow",380192.849491,97625.679914,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002021","Nodes","2021",21.000000,59.742255,"Default Known Flow Node","Known Flow",380314.582643,97596.170767,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002069","Nodes","2069",21.000000,37.199093,"Default Known Flow Node","Known Flow",380623.429727,97245.787672,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002003","Nodes","2003",21.000000,47.919039,"Default Known Flow Node","Known Flow",380209.754614,97751.806809,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002009","Nodes","2009",21.000000,51.080674,"Default Known Flow Node","Known Flow",380202.254612,97625.084775,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002027","Nodes","2027",21.000000,49.151038,"Default Known Flow Node","Known Flow",380254.235626,97178.583653,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002028","Nodes","2028",21.000000,49.151038,"Default Known Flow Node","Known Flow",380289.404636,97316.298691,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002029","Nodes","2029",21.000000,47.207442,"Default Known Flow Node","Known Flow",380217.378616,97775.339816,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002031","Nodes","2031",21.000000,47.486463,"Default Known Flow Node","Known Flow",380210.332615,97768.438814,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002034","Nodes","2034",21.000000,42.640613,"Default Known Flow Node","Known Flow",380143.742596,97959.481866,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002063","Nodes","2063",21.000000,41.750080,"Default Known Flow Node","Known Flow",380238.653333,98044.868655,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002040","Nodes","2040",21.000000,50.249615,"Default Known Flow Node","Known Flow",380074.298577,97702.387796,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002042","Nodes","2042",21.000000,42.697268,"Default Known Flow Node","Known Flow",380343.205651,98134.792913,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002044","Nodes","2044",21.000000,43.029479,"Default Known Flow Node","Known Flow",380190.720609,97905.337851,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002045","Nodes","2045",21.000000,42.664226,"Default Known Flow Node","Known Flow",380185.088608,97965.775867,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002041","Nodes","2041",21.000000,44.704805,"Default Known Flow Node","Known Flow",380265.021629,97909.750852,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002049","Nodes","2049",21.000000,41.961334,"Default Known Flow Node","Known Flow",380270.950631,98056.682892,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002051","Nodes","2051",21.000000,43.009913,"Default Known Flow Node","Known Flow",380089.233582,97938.694860,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002052","Nodes","2052",21.000000,43.009913,"Default Known Flow Node","Known Flow",380108.471587,97937.689860,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002058","Nodes","2058",21.000000,43.034505,"Default Known Flow Node","Known Flow",380312.821642,98036.503887,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002056","Nodes","2056",21.000000,43.395878,"Default Known Flow Node","Known Flow",380006.413559,97924.909856,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002057","Nodes","2057",21.000000,41.817046,"Default Known Flow Node","Known Flow",380253.909626,98064.174894,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002064","Nodes","2064",21.000000,41.821381,"Default Known Flow Node","Known Flow",380256.276627,98061.670894,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002061","Nodes","2061",21.000000,40.987869,"Default Known Flow Node","Known Flow",380281.887804,98178.609457,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002043","Nodes","2043",21.000000,42.634806,"Default Known Flow Node","Known Flow",380348.500652,98153.132918,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002065","Nodes","2065",21.000000,40.820777,"Default Known Flow Node","Known Flow",380260.402628,98193.708929,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002077","Nodes","2077",21.000000,41.251043,"Default Known Flow Node","Known Flow",383936.103628,95082.281083,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002094","Nodes","2094",21.000000,42.413175,"Default Known Flow Node","Known Flow",384612.441812,94572.872944,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002102","Nodes","2102",21.000000,41.724728,"Default Known Flow Node","Known Flow",384500.789782,94596.125951,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002104","Nodes","2104",21.000000,36.496808,"DDS demands","Known Flow",384665.461133,94261.384098,,0.000000,,-15.999999,,,,,,-14.307486,-15.999999,,"",,"C2 PROFILE",,,,,
"82061200002103","Nodes","2103",21.000000,36.281638,"Default Known Flow Node","Known Flow",384682.341831,94253.283857,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002109","Nodes","2109",21.000000,47.129351,"Default Known Flow Node","Known Flow",384760.480853,94664.332969,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002120","Nodes","2120",21.000000,51.583857,"Default Known Flow Node","Known Flow",384362.698744,94854.870021,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002117","Nodes","2117",21.000000,51.352647,"Default Known Flow Node","Known Flow",384365.148745,94922.732039,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002119","Nodes","2119",21.000000,50.992108,"Default Known Flow Node","Known Flow",384257.218716,94916.807038,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002121","Nodes","2121",21.000000,51.583857,"Default Known Flow Node","Known Flow",384361.555744,94844.162018,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002132","Nodes","2132",21.000000,49.112761,"Default Known Flow Node","Known Flow",384684.339832,94710.944982,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002123","Nodes","2123",21.000000,47.417076,"Default Known Flow Node","Known Flow",384359.050743,95053.068075,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002116","Nodes","2116",21.000000,51.834362,"Default Known Flow Node","Known Flow",384408.849757,94820.010011,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002126","Nodes","2126",21.000000,44.812908,"Default Known Flow Node","Known Flow",384765.925854,95014.069064,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002135","Nodes","2135",21.000000,46.536127,"Default Known Flow Node","Known Flow",384715.796840,94988.102057,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002124","Nodes","2124",21.000000,59.868744,"Default Known Flow Node","Known Flow",384821.106869,94825.600013,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002143","Nodes","2143",21.000000,67.409897,"Default Known Flow Node","Known Flow",385121.863951,95132.663097,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002149","Nodes","2149",21.000000,61.527669,"Default Known Flow Node","Known Flow",384913.643894,94891.834031,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002150","Nodes","2150",21.000000,47.230669,"Default Known Flow Node","Known Flow",385786.172132,97662.710785,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002151","Nodes","2151",21.000000,47.230669,"Default Known Flow Node","Known Flow",385818.276140,97669.412787,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002155","Nodes","2155",21.000000,47.230669,"Default Known Flow Node","Known Flow",385819.185141,97652.058782,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002154","Nodes","2154",21.000000,47.230669,"Default Known Flow Node","Known Flow",385819.763141,97634.717777,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002156","Nodes","2156",21.000000,47.230669,"Default Known Flow Node","Known Flow",385822.107142,97652.208782,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002157","Nodes","2157",21.000000,49.381582,"Default Known Flow Node","Known Flow",386045.285202,97638.957779,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002160","Nodes","2160",21.000000,48.723496,"Default Known Flow Node","Known Flow",386034.814199,97643.868780,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002166","Nodes","2166",21.000000,46.980666,"DDS demands","Known Flow",385759.434169,97638.149046,,0.000000,,,,-5.650000,,,,-5.052331,-5.650000,,"",,,,"D1 PROFILE",,,
"82061200002164","Nodes","2164",21.000000,47.557341,"DDS demands","Known Flow",385909.182322,97627.443452,,0.000000,,,,-2.119999,,,,-1.895741,-2.119999,,"",,,,"D1 PROFILE",,,
"82061200002165","Nodes","2165",21.000000,47.557341,"Default Known Flow Node","Known Flow",385909.502165,97633.888777,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002167","Nodes","2167",21.000000,46.980666,"Default Known Flow Node","Known Flow",385742.544120,97672.236788,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002175","Nodes","2175",21.000000,49.170464,"Default Known Flow Node","Known Flow",386324.980278,97628.531776,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002177","Nodes","2177",21.000000,48.816809,"Default Known Flow Node","Known Flow",386418.757304,97668.981787,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002181","Nodes","2181",21.000000,47.930233,"Default Known Flow Node","Known Flow",386260.777261,97814.389826,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002191","Nodes","2191",21.000000,46.356505,"Default Known Flow Node","Known Flow",386292.639270,97838.704833,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002195","Nodes","2195",21.000000,49.746108,"DDS demands","Known Flow",386199.474244,97791.473820,,0.000000,,,-4.280000,-2.049999,,,,-5.660399,-6.329999,,"",,,"C4 PROFILE","D1 PROFILE",,,
"82061200002196","Nodes","2196",21.000000,49.743054,"DDS demands","Known Flow",386234.302254,97804.249823,,0.000000,,,,-1.059999,,,,-0.947870,-1.059999,,"",,,,"D1 PROFILE",,,
"82061200002053","Nodes","2053",21.000000,42.594589,"Default Known Flow Node","Known Flow",380375.002659,98229.316939,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002141","Nodes","2141",21.000000,44.812908,"Default Known Flow Node","Known Flow",384824.520870,95082.067083,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002062","Nodes","2062",21.000000,41.069420,"Default Known Flow Node","Known Flow",380274.702632,98161.894921,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002059","Nodes","2059",21.000000,41.859979,"Default Known Flow Node","Known Flow",380226.421619,98121.635910,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002097","Nodes","2097",21.000000,32.462513,"Default Known Flow Node","Known Flow",384599.597809,94022.939795,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002118","Nodes","2118",21.000000,51.442138,"Default Known Flow Node","Known Flow",384363.557745,94980.275055,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200002183","Nodes","2183",21.000000,49.916434,"Default Known Flow Node","Known Flow",386149.261231,97763.748812,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82061200000002","Nodes","BLANDFORD HILL DG, MILBORNE ST.ANDREW",21.000000,60.000001,"Default Known Pressure Node","Known Pressure",380314.755643,97593.488766,,2099.999985,,,,,,,,281.124223,314.379983,,"",,,,,,,
"82061200001021","Nodes","1021",21.000000,47.485982,"DDS demands","Known Flow",380211.407615,97768.276814,,0.000000,,,,-10.220000,,,,-9.138907,-10.220000,,"",,,,"D1 PROFILE",,,
"82061200001025","Nodes","1025",21.000000,43.163320,"DDS demands","Known Flow",380289.375636,97696.639794,,0.000000,,,,-9.829999,,,,-8.790161,-9.829999,,"",,,,"D1 PROFILE",,,
"82061200001027","Nodes","1027",21.000000,43.152508,"DDS demands","Known Flow",380311.111642,97694.995794,,0.000000,,,,-2.679999,,,,-2.396503,-2.679999,,"",,,,"D1 PROFILE",,,
"82061200001028","Nodes","1028",21.000000,44.763983,"DDS demands","Known Flow",380256.016627,97885.728846,,0.000000,,,,-10.810000,,,,-9.666496,-10.810000,,"",,,,"D1 PROFILE",,,
"82061200001030","Nodes","1030",21.000000,43.182035,"DDS demands","Known Flow",380101.791971,97903.183719,,0.000000,,,,-16.659999,,,,-14.897669,-16.659999,,"",,,,"D1 PROFILE",,,
"82061200001041","Nodes","1041",21.000000,41.738146,"DDS demands","Known Flow",380263.363629,98026.769884,,0.000000,,,,-2.369999,,,,-2.119296,-2.369999,,"",,,,"D1 PROFILE",,,
"82061200000069","Nodes","69",21.000000,41.251043,"DDS demands","Known Flow",383943.065630,95077.391081,,0.000000,,,,-6.040000,,,,-5.401076,-6.040000,,"",,,,"D1 PROFILE",,,
"82061200000068","Nodes","68",21.000000,41.573248,"DDS demands","Known Flow",384008.447648,95047.622073,,0.000000,,,,-10.239999,,,,-9.156791,-10.239999,,"",,,,"D1 PROFILE",,,
"82061200000045","Nodes","45",21.000000,32.328113,"DDS demands","Known Flow",384590.695806,94113.582819,,0.000000,,,,-3.680000,,,,-3.290721,-3.680000,,"",,,,"D1 PROFILE",,,
"82061200000039","Nodes","39",21.000000,39.707208,"DDS demands","Known Flow",384735.119846,94456.136912,,0.000000,,,,-8.390000,,,,-7.502488,-8.390000,,"",,,,"D1 PROFILE",,,
"82061200000017","Nodes","17",21.000000,56.338844,"DDS demands","Known Flow",384611.572812,94856.089021,,0.000000,,,,-2.109999,,,,-1.886799,-2.109999,,"",,,,"D1 PROFILE",,,
"82061200000013","Nodes","13",21.000000,61.486528,"DDS demands","Known Flow",384904.475748,94899.600155,,0.000000,,,-3.119999,-14.710000,,,,-15.943905,-17.830000,,"",,,"C4 PROFILE","D1 PROFILE",,,
"82061200000103","Nodes","103",21.000000,49.185164,"DDS demands","Known Flow",386043.867202,97679.944790,,0.000000,,,,-6.119999,,,,-5.472613,-6.119999,,"",,,,"D1 PROFILE",,,
"82061200000121","Nodes","121",21.000000,49.360574,"DDS demands","Known Flow",386250.390258,97675.007788,,0.000000,,,,-2.900000,,,,-2.593232,-2.900000,,"",,,,"D1 PROFILE",,,
"82061200000114","Nodes","114",21.000000,49.474739,"DDS demands","Known Flow",386171.527200,97883.301140,,0.000000,,,,-1.840000,,,,-1.645360,-1.840000,,"",,,,"D1 PROFILE",,,
"82061200000112","Nodes","112",21.000000,49.629527,"DDS demands","Known Flow",386178.850239,97866.177840,,0.000000,,,,-0.410000,,,,-0.366629,-0.410000,,"",,,,"D1 PROFILE",,,
"82061200000116","Nodes","116",21.000000,49.343117,"DDS demands","Known Flow",386240.761255,97714.049799,,0.000000,,,,-6.979999,,,,-6.241640,-6.979999,,"",,,,"D1 PROFILE",,,
"82061200001014","Nodes","1014",21.000000,47.686892,"DDS demands","Known Flow",380191.137609,97564.722758,,0.000000,,,,-8.140000,,,,-7.278933,-8.140000,,"",,,,"D1 PROFILE",,,
"82061200001016","Nodes","1016",21.000000,47.683658,"DDS demands","Known Flow",380194.854610,97423.927720,,0.000000,,,,-0.569999,,,,-0.509704,-0.569999,,"",,,,"D1 PROFILE",,,
"82061200000127","Nodes","P12130114, LITTLE ENGLAND, 18.18",24.000000,48.085169,"CSEP DDS Matched","Known Flow",380333.017912,97300.477951,,0.000000,,,,,-18.180000,,,-16.256881,-18.180000,,"",,,,,"DC PROFILE",,
