"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"82226800000108","Nodes",,21.000000,38.624942,"Default Known Flow Node","Known Flow",390537.237425,109370.996971,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000115","Nodes",,21.000000,22.787643,"Default Known Flow Node","Known Flow",390495.650413,108802.150816,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000117","Nodes",,21.000000,22.599479,"Default Known Flow Node","Known Flow",390534.946424,108856.731831,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000116","Nodes",,21.000000,22.599479,"Default Known Flow Node","Known Flow",390535.529424,108858.891832,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000109","Nodes",,21.000000,38.734800,"Default Known Flow Node","Known Flow",390603.997443,109385.036975,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000121","Nodes",,21.000000,34.797713,"DDS demands","Known Flow",390573.966435,109157.806913,,0.000000,-7.710000,,,,,,,-6.894420,-7.710000,,"","C1 PROFILE",,,,,,
"82226800000098","Nodes",,21.000000,38.841090,"Default Known Flow Node","Known Flow",390628.833450,109196.376923,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000089","Nodes",,21.000000,22.808787,"Default Known Flow Node","Known Flow",390488.713411,108805.619817,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000081","Nodes",,21.000000,38.629919,"Default Known Flow Node","Known Flow",390535.559424,109360.111968,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000139","Nodes",,21.000000,35.679056,"Default Known Flow Node","Known Flow",390375.119380,109526.270013,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000140","Nodes",,21.000000,35.635852,"Default Known Flow Node","Known Flow",390373.886380,109525.619013,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000143","Nodes",,21.000000,39.067422,"Default Known Flow Node","Known Flow",390730.724501,109462.288242,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000150","Nodes",,21.000000,39.090103,"Default Known Flow Node","Known Flow",390664.830046,109496.615426,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000159","Nodes",,21.000000,35.679056,"Default Known Flow Node","Known Flow",390378.832381,109528.122014,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"82226800000079","Nodes",,21.000000,38.627852,"Default Known Flow Node","Known Flow",390536.294424,109362.827969,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
