"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"82121200000100","Nodes","100",21.000000,31.316402,"DDS demands","Known Flow",447278.736269,135986.700558,,0.000000,,,,-2.580000,,,-2.307082,-2.580000,,"",,,,"D1 PROFILE",,
"82121200000066","Nodes","66",21.000000,33.074269,"DDS demands","Known Flow",447099.323676,135867.564184,,0.000000,,,,-25.639998,,,-22.927744,-25.639998,,"",,,,"D1 PROFILE",,
"82121200000157","Nodes","157",21.000000,27.042036,"DDS demands","Known Flow",446368.978940,134994.848982,,0.000000,,,,-1.029999,,,-0.921044,-1.029999,,"",,,,"D1 PROFILE",,
"82121200000164","Nodes","164",21.000000,29.290850,"Default Known Flow Node","Known Flow",446215.118575,134976.240938,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000024","Nodes","24",21.000000,26.280943,"DDS demands","Known Flow",446217.813960,134994.680565,,0.000000,,,,-9.670000,,,-8.647087,-9.670000,,"",,,,"D1 PROFILE",,
"82121200000040","Nodes","40",21.000000,25.848834,"DDS demands","Known Flow",446523.570233,134964.632092,,0.000000,,,,-4.810000,,,-4.301188,-4.810000,,"",,,,"D1 PROFILE",,
"82121200000033","Nodes","33",21.000000,24.745033,"DDS demands","Known Flow",446603.395892,134834.117319,,0.000000,,,,-7.730000,,,-6.912304,-7.730000,,"",,,,"D1 PROFILE",,
"82121200000034","Nodes","34",21.000000,24.245765,"DDS demands","Known Flow",446732.618432,134809.086326,,0.000000,,,,-16.659999,,,-14.897669,-16.659999,,"",,,,"D1 PROFILE",,
"82121200000027","Nodes","27",21.000000,21.452806,"DDS demands","Known Flow",446146.015459,135049.422279,,0.000000,,,,-19.180000,,,-17.151099,-19.180000,,"",,,,"D1 PROFILE",,
"82121200000056","Nodes","56",21.000000,44.561635,"Default Known Flow Node","Known Flow",446416.033774,135685.906401,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000129","Nodes","129",21.000000,24.104726,"DDS demands","Known Flow",446080.178538,135845.522175,,0.000000,,,,-0.950000,,,-0.849507,-0.950000,,"",,,,"D1 PROFILE",,
"82121200000131","Nodes","131",21.000000,24.072081,"DDS demands","Known Flow",446076.634537,135807.749165,,0.000000,,,,-3.489999,,,-3.120820,-3.489999,,"",,,,"D1 PROFILE",,
"82121200000153","Nodes","153",21.000000,24.908211,"DDS demands","Known Flow",446106.399546,135840.452173,,0.000000,,,,-3.769999,,,-3.371201,-3.769999,,"",,,,"D1 PROFILE",,
"82121200000154","Nodes","154",21.000000,24.853995,"DDS demands","Known Flow",446105.892545,135793.860161,,0.000000,,,,-4.060000,,,-3.630524,-4.060000,,"",,,,"D1 PROFILE",,
"82121200000135","Nodes","135",21.000000,27.267240,"DDS demands","Known Flow",446141.189555,135686.971132,,0.000000,,,,-1.059999,,,-0.947870,-1.059999,,"",,,,"D1 PROFILE",,
"82121200000134","Nodes","134",21.000000,27.311546,"Default Known Flow Node","Known Flow",446119.846549,135689.556132,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000136","Nodes","136",21.000000,27.267240,"Default Known Flow Node","Known Flow",446151.446558,135685.870131,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000127","Nodes","127",21.000000,28.638832,"DDS demands","Known Flow",446185.476806,135833.176085,,0.000000,,,-3.499999,-25.719998,,,-26.129046,-29.219999,,"",,,"C4 PROFILE","D1 PROFILE",,
"82121200000132","Nodes","132",21.000000,27.231532,"DDS demands","Known Flow",446190.578568,135747.495148,,0.000000,,,,-10.609999,,,-9.487651,-10.609999,,"",,,,"D1 PROFILE",,
"82121200000133","Nodes","133",21.000000,26.860980,"DDS demands","Known Flow",446292.596596,135749.164149,,0.000000,,,,-7.309999,,,-6.536732,-7.309999,,"",,,,"D1 PROFILE",,
"82121200000137","Nodes","137",21.000000,45.590661,"DDS demands","Known Flow",446336.019416,135739.573832,,0.000000,,,,-4.050000,,,-3.621582,-4.050000,,"",,,,"D1 PROFILE",,
"82121200000125","Nodes","125",21.000000,35.247142,"DDS demands","Known Flow",446357.590945,135829.818166,,0.000000,,,,-5.889999,,,-5.266943,-5.889999,,"",,,,"D1 PROFILE",,
"82121200000139","Nodes","139",21.000000,45.033071,"DDS demands","Known Flow",446417.821823,135764.053002,,0.000000,,,,-9.300000,,,-8.316226,-9.300000,,"",,,,"D1 PROFILE",,
"82121200000141","Nodes","141",21.000000,44.863908,"DDS demands","Known Flow",446459.025341,135783.951350,,0.000000,,,,-5.940000,,,-5.311654,-5.940000,,"",,,,"D1 PROFILE",,
"82121200000059","Nodes","59",21.000000,38.610036,"DDS demands","Known Flow",446738.609915,135849.703956,,0.000000,,,,-15.160000,,,-13.556343,-15.160000,,"",,,,"D1 PROFILE",,
"82121200000163","Nodes","163",21.000000,31.077647,"Default Known Flow Node","Known Flow",446487.868696,135970.449171,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000050","Nodes","50",21.000000,39.425882,"DDS demands","Known Flow",446627.852636,135703.360821,,0.000000,,,,-9.220000,,,-8.244689,-9.220000,,"",,,,"D1 PROFILE",,
"82121200000103","Nodes","103",21.000000,31.147627,"DDS demands","Known Flow",447140.066910,135997.465221,,0.000000,,,,-9.409999,,,-8.414590,-9.409999,,"",,,,"D1 PROFILE",,
"82121200000107","Nodes","107",21.000000,30.506596,"DDS demands","Known Flow",447045.025959,135992.369655,,0.000000,,,,-7.070000,,,-6.322121,-7.070000,,"",,,,"D1 PROFILE",,
"82121200000112","Nodes","112",21.000000,30.607894,"DDS demands","Known Flow",447176.247704,135746.560858,,0.000000,,,,-4.670000,,,-4.175997,-4.670000,,"",,,,"D1 PROFILE",,
"82121200000120","Nodes","120",21.000000,30.374510,"DDS demands","Known Flow",447170.775377,135687.678529,,0.000000,,,,-4.090000,,,-3.657351,-4.090000,,"",,,,"D1 PROFILE",,
"82121200000077","Nodes","77",21.000000,31.386892,"Default Known Flow Node","Known Flow",447291.123958,135957.658361,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000085","Nodes","85",21.000000,28.854849,"DDS demands","Known Flow",447303.918871,135840.543173,,0.000000,,,,-7.860000,,,-7.028552,-7.860000,,"",,,,"D1 PROFILE",,
"82121200000088","Nodes","88",21.000000,28.504455,"DDS demands","Known Flow",447380.544867,135814.267345,,0.000000,,,,-6.309999,,,-5.642515,-6.309999,,"",,,,"D1 PROFILE",,
"82121200000102","Nodes","102",21.000000,31.465642,"DDS demands","Known Flow",447218.228747,136002.177599,,0.000000,,,,-5.189999,,,-4.640990,-5.189999,,"",,,,"D1 PROFILE",,
"82121200000146","Nodes","146",21.000000,31.059852,"DDS demands","Known Flow",447273.982352,136124.888708,,0.000000,,,,-4.349999,,,-3.889847,-4.349999,,"",,,,"D1 PROFILE",,
"82121200000148","Nodes","148",21.000000,30.960236,"DDS demands","Known Flow",447328.957106,136150.140954,,0.000000,,,,-6.959999,,,-6.223756,-6.959999,,"",,,,"D1 PROFILE",,
"82121200000202","Nodes","202",21.000000,31.192615,"Default Known Flow Node","Known Flow",447197.311604,136152.021025,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000161","Nodes","161",21.000000,31.190981,"DDS demands","Known Flow",447194.188010,136165.250119,,0.000000,,,,-1.309999,,,-1.171425,-1.309999,,"",,,,"D1 PROFILE",,
"82121200001006","Nodes","1006",21.000000,32.720499,"Default Known Flow Node","Known Flow",446208.263573,134960.475934,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001008","Nodes","1008",21.000000,21.878784,"Default Known Flow Node","Known Flow",446232.545505,135029.558335,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001010","Nodes","1010",21.000000,21.686549,"Default Known Flow Node","Known Flow",446255.882586,135097.914971,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001003","Nodes","1003",21.000000,32.987960,"Default Known Flow Node","Known Flow",446175.722564,134908.734920,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001015","Nodes","1015",21.000000,26.484564,"Default Known Flow Node","Known Flow",446406.421627,134984.189940,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001028","Nodes","1028",21.000000,26.561041,"Default Known Flow Node","Known Flow",446429.088633,134983.663940,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001026","Nodes","1026",21.000000,21.695153,"Default Known Flow Node","Known Flow",446256.823587,135070.343964,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001027","Nodes","1027",21.000000,21.695153,"Default Known Flow Node","Known Flow",446246.746584,135070.010964,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001029","Nodes","1029",21.000000,26.561041,"Default Known Flow Node","Known Flow",446428.264633,134979.598939,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001057","Nodes","1057",21.000000,33.532849,"Default Known Flow Node","Known Flow",446468.780644,135844.132174,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001055","Nodes","1055",21.000000,45.056607,"Default Known Flow Node","Known Flow",446415.676630,135763.562153,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001042","Nodes","1042",21.000000,34.255821,"DDS demands","Known Flow",446515.067657,135845.248175,,0.000000,,,,-2.359999,,,-2.110354,-2.359999,,"",,,,"D1 PROFILE",,
"82121200001058","Nodes","1058",21.000000,33.532849,"Default Known Flow Node","Known Flow",446468.776644,135845.212175,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001059","Nodes","1059",21.000000,33.532849,"Default Known Flow Node","Known Flow",446467.573644,135896.151189,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001060","Nodes","1060",21.000000,45.221418,"Default Known Flow Node","Known Flow",446421.456631,135699.090135,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001061","Nodes","1061",21.000000,44.574025,"Default Known Flow Node","Known Flow",446413.972629,135685.767131,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001068","Nodes","1068",21.000000,33.260853,"DDS demands","Known Flow",446370.736617,135842.954174,,0.000000,-2.309999,,,-1.179999,,,-3.120820,-3.489999,,"","C1 PROFILE",,,"D1 PROFILE",,
"82121200001073","Nodes","1073",21.000000,31.071495,"Default Known Flow Node","Known Flow",446555.977668,135930.525198,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001077","Nodes","1077",21.000000,30.989669,"Default Known Flow Node","Known Flow",446540.097664,135983.976212,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001079","Nodes","1079",21.000000,31.077647,"Default Known Flow Node","Known Flow",446486.427649,135970.929209,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001082","Nodes","1082",21.000000,31.071495,"Default Known Flow Node","Known Flow",446555.713668,135927.015197,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001089","Nodes","1089",21.000000,37.182725,"Default Known Flow Node","Known Flow",446811.027737,135855.965178,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001090","Nodes","1090",21.000000,37.269721,"Default Known Flow Node","Known Flow",446807.283736,135897.940189,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001091","Nodes","1091",21.000000,35.992795,"Default Known Flow Node","Known Flow",446858.970750,135922.824196,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001098","Nodes","1098",21.000000,30.670357,"Default Known Flow Node","Known Flow",447174.660836,135745.999148,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001099","Nodes","1099",21.000000,37.182725,"DDS demands","Known Flow",446810.224737,135854.797177,,0.000000,,,,-2.099999,,,-1.877857,-2.099999,,"",,,,"D1 PROFILE",,
"82121200001105","Nodes","1105",21.000000,30.576560,"Default Known Flow Node","Known Flow",447080.681811,135994.536215,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001108","Nodes","1108",21.000000,30.461204,"Default Known Flow Node","Known Flow",446975.224782,136000.002217,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001111","Nodes","1111",21.000000,30.980885,"Default Known Flow Node","Known Flow",446945.193774,135989.125214,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001112","Nodes","1112",21.000000,32.016511,"Default Known Flow Node","Known Flow",446847.636747,135979.976211,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001113","Nodes","1113",21.000000,30.500076,"Default Known Flow Node","Known Flow",447040.739800,135992.109215,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001092","Nodes","1092",21.000000,36.043236,"Default Known Flow Node","Known Flow",446873.624754,135857.548178,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001116","Nodes","1116",21.000000,35.949209,"Default Known Flow Node","Known Flow",446900.107762,135915.240194,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001123","Nodes","1123",21.000000,31.136729,"Default Known Flow Node","Known Flow",447136.761826,135999.017217,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001125","Nodes","1125",21.000000,31.464210,"Default Known Flow Node","Known Flow",447215.388847,136002.243217,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001109","Nodes","1109",21.000000,31.137037,"Default Known Flow Node","Known Flow",447136.634826,135997.267216,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001135","Nodes","1135",21.000000,35.763352,"Default Known Flow Node","Known Flow",446887.758758,135857.921178,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001134","Nodes","1134",21.000000,34.781743,"DDS demands","Known Flow",446886.048758,135768.173154,,0.000000,,-48.499999,,,,,-43.369569,-48.499999,,"",,"C2 PROFILE",,,,
"82121200001136","Nodes","1136",21.000000,32.930873,"Default Known Flow Node","Known Flow",447116.186834,135868.830007,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001137","Nodes","1137",21.000000,32.930873,"Default Known Flow Node","Known Flow",447115.619820,135902.847190,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001139","Nodes","1139",21.000000,31.192512,"Default Known Flow Node","Known Flow",447197.114842,136152.854258,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001124","Nodes","1124",21.000000,30.862049,"Default Known Flow Node","Known Flow",447133.864825,136062.418234,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001145","Nodes","1145",21.000000,30.862049,"Default Known Flow Node","Known Flow",447136.490826,136082.596239,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001146","Nodes","1146",21.000000,31.474299,"Default Known Flow Node","Known Flow",447223.092780,135989.117495,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001126","Nodes","1126",21.000000,31.505082,"Default Known Flow Node","Known Flow",447226.706850,135964.254207,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001149","Nodes","1149",21.000000,30.091589,"Default Known Flow Node","Known Flow",447267.003861,135914.363194,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001156","Nodes","1156",21.000000,29.600295,"Default Known Flow Node","Known Flow",447247.414856,135768.832154,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001152","Nodes","1152",21.000000,28.540872,"Default Known Flow Node","Known Flow",447377.773892,135814.463166,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001166","Nodes","1166",21.000000,29.654817,"Default Known Flow Node","Known Flow",447385.719894,135997.948216,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001170","Nodes","1170",21.000000,30.091589,"Default Known Flow Node","Known Flow",447260.363860,135910.254192,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001171","Nodes","1171",21.000000,31.321722,"Default Known Flow Node","Known Flow",447276.197864,135986.221213,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001172","Nodes","1172",21.000000,31.321722,"Default Known Flow Node","Known Flow",447274.600863,135996.625216,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001175","Nodes","1175",21.000000,31.444159,"Default Known Flow Node","Known Flow",447288.529867,135958.153205,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001177","Nodes","1177",21.000000,29.771733,"Default Known Flow Node","Known Flow",447350.818884,135987.905214,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001184","Nodes","1184",21.000000,31.062137,"Default Known Flow Node","Known Flow",447273.259863,136124.418251,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001190","Nodes","1190",21.000000,30.961107,"Default Known Flow Node","Known Flow",447327.758878,136149.911258,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001018","Nodes","1018",21.000000,21.452806,"Default Known Flow Node","Known Flow",446144.888556,135039.411955,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001070","Nodes","1070",21.000000,44.863908,"Default Known Flow Node","Known Flow",446456.939641,135783.835158,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001106","Nodes","1106",21.000000,30.301657,"Default Known Flow Node","Known Flow",447065.414807,136043.470229,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200001181","Nodes","1181",21.000000,28.854849,"Default Known Flow Node","Known Flow",447300.793871,135841.994174,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000032","Nodes","32",21.000000,21.479302,"DDS demands","Known Flow",446202.940572,135113.884976,,0.000000,,,,-13.029999,,,-11.651658,-13.029999,,"",,,,"D1 PROFILE",,
"82121200000016","Nodes","16",21.000000,32.256466,"DDS demands","Known Flow",446213.160575,134961.231934,,0.000000,,,,-5.980000,,,-5.347423,-5.980000,,"",,,,"D1 PROFILE",,
"82121200000022","Nodes","22",21.000000,27.441173,"DDS demands","Known Flow",446324.389605,134996.661944,,0.000000,,,,-7.129999,,,-6.375773,-7.129999,,"",,,,"D1 PROFILE",,
"82121200000031","Nodes","31",21.000000,21.496606,"DDS demands","Known Flow",446147.451557,135123.049978,,0.000000,,,,-10.110000,,,-9.040542,-10.110000,,"",,,,"D1 PROFILE",,
"82121200000020","Nodes","20",21.000000,30.321987,"DDS demands","Known Flow",446261.450588,134958.366933,,0.000000,,,,-10.960000,,,-9.800629,-10.960000,,"",,,,"D1 PROFILE",,
"82121200000042","Nodes","42",21.000000,26.484564,"DDS demands","Known Flow",446435.967635,134979.965939,,0.000000,,,,-6.300000,,,-5.633573,-6.300000,,"",,,,"D1 PROFILE",,
"82121200000005","Nodes","DOWNLANDS WAY - GROVES CLOSE DG",21.000000,47.999998,"Default Known Pressure Node","Known Pressure",446330.665607,135725.632142,,1899.999973,,,,,,,159.056646,177.872374,,"",,,,,,
"82121200000064","Nodes","64",21.000000,31.119242,"DDS demands","Known Flow",446554.708668,135971.118209,,0.000000,,,,-7.639999,,,-6.831824,-7.639999,,"",,,,"D1 PROFILE",,
"82121200000063","Nodes","63",21.000000,32.311707,"DDS demands","Known Flow",446634.716689,135970.476209,,0.000000,,,,-14.020000,,,-12.536936,-14.020000,,"",,,,"D1 PROFILE",,
"82121200000038","Nodes","38",21.000000,25.407011,"DDS demands","Known Flow",446620.616685,134948.765931,,0.000000,,,,-10.110000,,,-9.040542,-10.110000,,"",,,,"D1 PROFILE",,
"82121200000067","Nodes","67",21.000000,31.861378,"DDS demands","Known Flow",447236.103853,135874.581183,,0.000000,,,,-16.989999,,,-15.192761,-16.989999,,"",,,,"D1 PROFILE",,
"82121200000068","Nodes","68",21.000000,31.515917,"DDS demands","Known Flow",447227.914767,135955.495330,,0.000000,,,,-15.229999,,,-13.618938,-15.229999,,"",,,,"D1 PROFILE",,
"82121200000082","Nodes","82",21.000000,30.091589,"DDS demands","Known Flow",447265.131861,135911.856193,,0.000000,,,,-4.800000,,,-4.292246,-4.800000,,"",,,,"D1 PROFILE",,
"82121200000081","Nodes","81",21.000000,30.188431,"DDS demands","Known Flow",447318.348875,135902.933190,,0.000000,,,,-3.069999,,,-2.745248,-3.069999,,"",,,,"D1 PROFILE",,
"82121200000079","Nodes","79",21.000000,29.627527,"DDS demands","Known Flow",447347.703883,136029.203225,,0.000000,,,,-6.829999,,,-6.107508,-6.829999,,"",,,,"D1 PROFILE",,
"82121200000072","Nodes","72",21.000000,29.069242,"DDS demands","Known Flow",447290.381868,135777.019156,,0.000000,,,,-7.570000,,,-6.769229,-7.570000,,"",,,,"D1 PROFILE",,
"82121200000013","Nodes","13",21.000000,32.736401,"DDS demands","Known Flow",446215.320575,134895.810916,,0.000000,-4.260000,,,-3.629999,,,-7.055379,-7.890000,,"","C1 PROFILE",,,"D1 PROFILE",,
"82121200000054","Nodes","54",21.000000,45.473620,"DDS demands","Known Flow",446342.096610,135726.734142,,0.000000,,,,-3.359999,,,-3.004572,-3.359999,,"",,,,"D1 PROFILE",,
"82121200000070","Nodes","70",21.000000,31.854854,"Default Known Flow Node","Known Flow",447238.411854,135863.765180,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82121200000047","Nodes","47",21.000000,41.052533,"DDS demands","Known Flow",446749.389721,135770.668154,,0.000000,,,,-8.489999,,,-7.591909,-8.489999,,"",,,,"D1 PROFILE",,
"82121200000046","Nodes","46",21.000000,42.562481,"DDS demands","Known Flow",446744.659719,135722.536141,,0.000000,,,,-10.699999,,,-9.568131,-10.699999,,"",,,,"D1 PROFILE",,
"82121200000062","Nodes","62",21.000000,33.193793,"DDS demands","Known Flow",446750.835721,135957.013205,,0.000000,,,,-24.199999,,,-21.640074,-24.199999,,"",,,,"D1 PROFILE",,
"82121200000071","Nodes","71",21.000000,29.696956,"DDS demands","Known Flow",447246.807856,135776.677156,,0.000000,,,,-8.380000,,,-7.493546,-8.380000,,"",,,,"D1 PROFILE",,
"82121200000069","Nodes","69",21.000000,31.468636,"DDS demands","Known Flow",447265.206861,135958.968206,,0.000000,,,,-1.630000,,,-1.457575,-1.630000,,"",,,,"D1 PROFILE",,
"82121200000080","Nodes","80",21.000000,29.654817,"DDS demands","Known Flow",447384.144893,135991.961215,,0.000000,,,,-3.729999,,,-3.335432,-3.729999,,"",,,,"D1 PROFILE",,
"82121200000023","Nodes","23",21.000000,26.941584,"DDS demands","Known Flow",446363.060615,134963.143935,,0.000000,,,,-3.890000,,,-3.478507,-3.890000,,"",,,,"D1 PROFILE",,
"82121200000058","Nodes","58",21.000000,44.002677,"DDS demands","Known Flow",446480.394647,135710.494138,,0.000000,,,,-10.869999,,,-9.720147,-10.869999,,"",,,,"D1 PROFILE",,
