"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-9477.030006,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-373.770001,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-3035.759987,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-3053.679980,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-885.890008,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-157.549999,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-1315.989972,0.000000,1.000000,"Volumetric",-1.000000
"DH","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",0.000000
"CH","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",0.000000
"CT","Flow Categories",-6.500000,0.000000,1.000000,"Volumetric",-1.000000
"PL-DC","Flow Categories",-107.169999,0.000000,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"PL-AF","Flow Categories",-352.149995,0.000000,1.000000,"Volumetric",-1.000000
"CC","Flow Categories",-269.259983,0.000000,1.000000,"Volumetric",-1.000000
"PL-PL","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",0.000000
