"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"82005100000750","Nodes","750",21.000000,34.758449,"DDS demands","Known Flow",370333.491927,89902.089673,,0.000000,,,,,,,-2.030000,,,,,,,-1.815262,-2.030000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000749","Nodes","P11127845, Alington Avenue CSEP, 12.74",22.999998,34.850693,"CSEP DDS Matched","Known Flow",370310.793921,89917.214677,,0.000000,,,,,,,,-12.740000,,,,,,-11.392336,-12.740000,,"",,,,,,,,"DC PROFILE",,,,,
"82005100009027","Nodes","-121710",21.000000,33.927830,"Default Known Flow Node","Known Flow",370002.299491,89921.784601,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009028","Nodes","-121711",21.000000,42.369338,"Default Known Flow Node","Known Flow",370006.747538,89550.059394,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000886","Nodes","886",21.000000,34.352516,"DDS demands","Known Flow",370010.230093,89812.810114,,0.000000,,,,,,,-10.899999,,,,,,,-9.746974,-10.899999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000814","Nodes","814",21.000000,34.930091,"DDS demands","Known Flow",370052.625850,89767.280637,,0.000000,,,,,,,-4.659999,,,,,,,-4.167055,-4.659999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000808","Nodes","808,",21.000000,33.947887,"DDS demands","Known Flow",370023.711724,89922.841214,,0.000000,-18.719999,,,,,,-10.459999,,,,,,,-26.093277,-29.180000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100000810","Nodes","810",21.000000,33.945333,"DDS demands","Known Flow",370012.544840,89963.193690,,0.000000,,,,,,,-1.970000,,,,,,,-1.761609,-1.970000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000771","Nodes","771",21.000000,34.553393,"DDS demands","Known Flow",370081.014858,89870.250665,,0.000000,,,,,,,-2.190000,,,,,,,-1.958337,-2.190000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000772","Nodes","772",21.000000,34.553393,"Default Known Flow Node","Known Flow",370052.659850,89833.708655,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000773","Nodes","773",21.000000,34.558637,"DDS demands","Known Flow",370134.243873,89837.218656,,0.000000,,,,,,,-5.670000,,,,,,,-5.070216,-5.670000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009030","Nodes","-121730",21.000000,39.761023,"Default Known Flow Node","Known Flow",370106.429862,89648.579039,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000780","Nodes","780",21.000000,36.684917,"Default Known Flow Node","Known Flow",370092.271861,89780.962640,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000781","Nodes","781",21.000000,36.370266,"DDS demands","Known Flow",370041.386847,89784.621641,,0.000000,,,,,,,-9.229999,,,,,,,-8.253630,-9.229999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000784","Nodes","784",21.000000,36.807958,"DDS demands","Known Flow",370102.156864,89782.456641,,0.000000,,,,,,,-4.849999,,,,,,,-4.336956,-4.849999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000785","Nodes","785",21.000000,36.745538,"DDS demands","Known Flow",370097.991863,89810.940648,,0.000000,,,,,,,-5.949999,,,,,,,-5.320596,-5.949999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009029","Nodes","-121723",21.000000,39.761023,"Default Known Flow Node","Known Flow",370054.118851,89591.043589,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009032","Nodes","-121737",21.000000,39.761023,"Default Known Flow Node","Known Flow",370132.220135,89663.602472,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000768","Nodes","768",21.000000,31.654679,"DDS demands","Known Flow",370131.633872,89972.000692,,0.000000,,,,,,,-4.190000,,,,,,,-3.746773,-4.190000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009031","Nodes","-121736",21.000000,31.567492,"Default Known Flow Node","Known Flow",370131.569872,89977.364694,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000767","Nodes","767",21.000000,31.671344,"DDS demands","Known Flow",370145.376876,89972.142692,,0.000000,,,,,,,-3.980000,,,,,,,-3.558987,-3.980000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009033","Nodes","-121742",21.000000,31.509861,"Default Known Flow Node","Known Flow",370147.677400,89997.281906,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000879","Nodes","879",21.000000,31.869815,"Default Known Flow Node","Known Flow",370118.977869,89923.830679,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000788","Nodes","788",21.000000,38.033119,"DDS demands","Known Flow",370153.741379,89750.846964,,0.000000,,,,,,,-13.029999,,,,,,,-11.651658,-13.029999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000789","Nodes","789",21.000000,38.007861,"DDS demands","Known Flow",370163.700881,89800.254646,,0.000000,,,,,,,-5.749999,,,,,,,-5.141752,-5.749999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000742","Nodes","742",21.000000,37.645227,"DDS demands","Known Flow",370171.219410,89773.654397,,0.000000,,,,,,,-4.900000,,,,,,,-4.381668,-4.900000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000743","Nodes","743",21.000000,36.583089,"DDS demands","Known Flow",370255.136759,89863.575133,,0.000000,,,,,,,-3.370000,,,,,,,-3.013514,-3.370000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000737","Nodes","737",21.000000,34.807481,"Default Known Flow Node","Known Flow",370237.876901,89982.902695,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000874","Nodes","874",21.000000,34.690929,"Default Known Flow Node","Known Flow",370215.029895,89998.942700,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000873","Nodes","873",21.000000,34.781344,"Default Known Flow Node","Known Flow",370254.239905,89972.308692,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009037","Nodes","-121763",21.000000,36.579559,"Default Known Flow Node","Known Flow",370258.266051,89864.193245,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000745","Nodes","745",21.000000,36.179548,"DDS demands","Known Flow",370217.940895,89805.703647,,0.000000,,,,,,,-6.429999,,,,,,,-5.749820,-6.429999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000620","Nodes","Logger 0878, Alington Avenue",21.000000,34.810502,"Val Log Cath","Known Flow",370276.877234,89957.010599,,0.000000,,,,,,,-1.179999,,,,,,,-1.055177,-1.179999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009038","Nodes","-121766",21.000000,34.558448,"Default Known Flow Node","Known Flow",370292.649239,89981.685954,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000738","Nodes","738",21.000000,34.878224,"Default Known Flow Node","Known Flow",370317.991923,89929.225681,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009039","Nodes","-121770",21.000000,34.921596,"Default Known Flow Node","Known Flow",370334.492927,89981.109695,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009040","Nodes","-121771",21.000000,34.466664,"Default Known Flow Node","Known Flow",370383.896941,89870.218665,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009041","Nodes","-121772",21.000000,34.398231,"Default Known Flow Node","Known Flow",370403.709946,89871.464665,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009042","Nodes","-121773",21.000000,34.110810,"Default Known Flow Node","Known Flow",370473.022965,89831.653654,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009043","Nodes","-121775",21.000000,34.154222,"Default Known Flow Node","Known Flow",370476.857966,89829.352653,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000308","Nodes","308",21.000000,33.941766,"Default Known Flow Node","Known Flow",370476.485966,89838.398656,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000309","Nodes","309",21.000000,33.455149,"DDS demands","Known Flow",370482.648967,89874.994666,,0.000000,,,,,,,-9.279999,,,,,,,-8.298341,-9.279999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000311","Nodes","311",21.000000,32.331898,"DDS demands","Known Flow",370624.555392,89816.306718,,0.000000,,,,,,,-21.259999,,,,,,,-19.011073,-21.259999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000312","Nodes","312",21.000000,31.844613,"DDS demands","Known Flow",370655.280014,89909.945675,,0.000000,,,,,,,-12.210000,,,,,,,-10.918401,-12.210000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000054","Nodes","54",21.000000,27.644386,"DDS demands","Known Flow",367956.609528,90047.584305,,0.000000,,,,,,,-5.050000,,,,,,,-4.515800,-5.050000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000325","Nodes","325",21.000000,38.574476,"DDS demands","Known Flow",367986.358999,90414.644068,,0.000000,,,,,,,-18.100000,,,,,,,-16.185344,-18.100000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000533","Nodes","533",21.000000,38.728154,"Default Known Flow Node","Known Flow",367993.839508,90411.556296,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009230","Nodes","-304692",21.000000,43.358810,"Default Known Flow Node","Known Flow",367717.366215,90344.926794,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009231","Nodes","-304697",21.000000,43.358810,"Default Known Flow Node","Known Flow",367720.593216,90346.549794,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000055","Nodes","55",21.000000,27.595375,"DDS demands","Known Flow",367829.178245,90045.327712,,0.000000,,,,,,,-4.469999,,,,,,,-3.997153,-4.469999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000865","Nodes","Accepted load",0.000000,27.619083,"PL demand","Known Flow",367949.798544,89992.963588,,0.000000,,,,-52.000000,,,,,,,,,,-46.499332,-52.000000,,"",,,,"C4 PROFILE",,,,,,,,,
"82005100000041","Nodes","41",21.000000,40.783893,"DDS demands","Known Flow",367857.825253,90488.951833,,0.000000,,,,,,,-6.630000,,,,,,,-5.928664,-6.630000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000040","Nodes","40",21.000000,41.716176,"DDS demands","Known Flow",367866.996228,90407.645748,,0.000000,,,,,,,-1.570000,,,,,,,-1.403922,-1.570000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000560","Nodes","560",21.000000,39.304690,"DDS demands","Known Flow",367868.801256,90356.406797,,0.000000,,,,,,,-8.960000,,,,,,,-8.012192,-8.960000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009049","Nodes","-122071",21.000000,41.342737,"Default Known Flow Node","Known Flow",367875.130258,90388.207806,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000561","Nodes","561",21.000000,39.264296,"DDS demands","Known Flow",367837.419248,90355.115797,,0.000000,,,,,,,-3.329999,,,,,,,-2.977745,-3.329999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000049","Nodes","49",21.000000,31.994011,"DDS demands","Known Flow",367871.197257,90217.450759,,0.000000,,,,,,,-11.560000,,,,,,,-10.337159,-11.560000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000559","Nodes","559",21.000000,40.386791,"DDS demands","Known Flow",367903.646266,90389.063806,,0.000000,,,,,,,-5.449999,,,,,,,-4.873487,-5.449999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000047","Nodes","47",21.000000,39.711642,"DDS demands","Known Flow",367931.447273,90391.479806,,0.000000,,,,,,,-10.150000,,,,,,,-9.076311,-10.150000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009052","Nodes","-122092",21.000000,37.918876,"Default Known Flow Node","Known Flow",367998.770456,90390.487491,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000565","Nodes","565",21.000000,26.195045,"DDS demands","Known Flow",367903.554266,90111.296730,,0.000000,,,,,,,-11.170000,,,,,,,-9.988414,-11.170000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000563","Nodes","563",21.000000,28.268256,"DDS demands","Known Flow",367951.379279,90216.712759,,0.000000,,,,,,,-0.259999,,,,,,,-0.232496,-0.259999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000052","Nodes","52",21.000000,27.908123,"DDS demands","Known Flow",367964.176637,90141.443552,,0.000000,,,,,,,-22.120000,,,,,,,-19.780100,-22.120000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000051","Nodes","51",21.000000,28.207822,"Default Known Flow Node","Known Flow",367970.907059,90217.358277,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000928","Nodes","928",21.000000,43.399392,"DDS demands","Known Flow",367720.365216,90350.426795,,0.000000,,,,,,,-2.440000,,,,,,,-2.181891,-2.440000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009048","Nodes","-122066",21.000000,41.748313,"Default Known Flow Node","Known Flow",367864.762255,90405.093810,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009235","Nodes",,21.000000,30.016288,"DDS demands","Known Flow",368217.356351,90028.411708,,0.000000,,,,,,,-3.710000,,,,,,,-3.317548,-3.710000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009140","Nodes","-133380",21.000000,27.086048,"Default Known Flow Node","Known Flow",368024.777299,90046.774713,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000061","Nodes",,21.000000,26.109064,"Default Known Flow Node","Known Flow",368128.239230,90056.449424,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000059","Nodes","59",21.000000,27.989385,"DDS demands","Known Flow",368045.750304,90111.163730,,0.000000,,,,,,,-5.980000,,,,,,,-5.347423,-5.980000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009121","Nodes","-130523",21.000000,28.467444,"Default Known Flow Node","Known Flow",368107.363321,90295.369780,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000063","Nodes","63",21.000000,28.464682,"DDS demands","Known Flow",368092.733245,90299.064327,,0.000000,,,,,,,-9.500000,,,,,,,-8.495070,-9.500000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009122","Nodes","-130524",21.000000,26.138661,"Default Known Flow Node","Known Flow",368126.308668,90048.849499,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000566","Nodes","566,",21.000000,26.492871,"DDS demands","Known Flow",368092.153317,90045.712712,,0.000000,,,,,,,-8.600000,,,,,,,-7.690274,-8.600000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000068","Nodes","68",21.000000,33.076523,"DDS demands","Known Flow",368282.298122,90453.525284,,0.000000,,-59.329999,,,,,-13.749999,,,,,,,-65.349442,-73.080000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82005100000070","Nodes","70",21.000000,32.154117,"DDS demands","Known Flow",368289.588371,90350.462795,,0.000000,,,,,,,-3.670000,,,,,,,-3.281779,-3.670000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000071","Nodes","71",21.000000,31.480757,"DDS demands","Known Flow",368270.750366,90301.641782,,0.000000,,,,,,,-9.670000,,,,,,,-8.647087,-9.670000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000326","Nodes","326",21.000000,35.219258,"Default Known Flow Node","Known Flow",368222.240781,90483.991364,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009142","Nodes","-133386",21.000000,35.097084,"Default Known Flow Node","Known Flow",368229.489158,90487.679454,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100009119","Nodes","-130514",21.000000,28.374667,"Default Known Flow Node","Known Flow",368031.131509,90215.326169,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000056","Nodes","56",21.000000,28.327557,"DDS demands","Known Flow",368005.247293,90216.605759,,0.000000,,,,,,,-0.720000,,,,,,,-0.643836,-0.720000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000060","Nodes","60",21.000000,27.939065,"DDS demands","Known Flow",368031.157300,90113.047731,,0.000000,,,,,,,-7.750000,,,,,,,-6.930188,-7.750000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000058","Nodes","58",21.000000,28.422741,"DDS demands","Known Flow",368057.463308,90212.881758,,0.000000,,,,,,,-6.820000,,,,,,,-6.098566,-6.820000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000062","Nodes","62",21.000000,28.479668,"DDS demands","Known Flow",368072.146312,90211.303757,,0.000000,,,,,,,-12.729999,,,,,,,-11.383393,-12.729999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009120","Nodes","-130520",21.000000,28.464682,"Default Known Flow Node","Known Flow",368084.608315,90301.187782,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000076","Nodes","76",21.000000,26.106512,"DDS demands","Known Flow",368127.775327,90054.455715,,0.000000,,,,,,,-13.399999,,,,,,,-11.982519,-13.399999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000358","Nodes","358",21.000000,32.681047,"DDS demands","Known Flow",368156.881335,90391.002806,,0.000000,,,,,,,-11.430000,,,,,,,-10.220911,-11.430000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000074","Nodes","74",21.000000,29.972316,"DDS demands","Known Flow",368231.825355,90096.065726,,0.000000,,,,,,,-23.389999,,,,,,,-20.915755,-23.389999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000072","Nodes","72",21.000000,31.387211,"DDS demands","Known Flow",368356.029389,90276.750775,,0.000000,,,,,,,-5.539999,,,,,,,-4.953967,-5.539999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000069","Nodes","69",21.000000,32.154751,"DDS demands","Known Flow",368295.336372,90348.775795,,0.000000,-3.160000,,,,,,-10.670000,,,,,,,-12.367033,-13.829999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100009141","Nodes","-133381",21.000000,26.061099,"DDS demands","Known Flow",368127.007359,90002.318783,,0.000000,,-28.139998,,,,,,,,,,,,-25.163291,-28.139998,,"",,"C1 PROFILE",,,,,,,,,,,
"82005100009136","Nodes","-131995",21.000000,29.952214,"Default Known Flow Node","Known Flow",368559.620599,90011.706584,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000104","Nodes","104",21.000000,29.956915,"DDS demands","Known Flow",368774.839503,90047.974713,,0.000000,-2.829999,,,,,,-22.429999,,,,,,,-22.587943,-25.259999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100000087","Nodes","87,",21.000000,29.891166,"DDS demands","Known Flow",368565.032967,90045.924298,,0.000000,-10.790000,,,,,,-15.079999,,,,,,,-23.133418,-25.870000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100000081","Nodes","West Dorset Hospital (NDM)",21.000000,31.919148,"Daily Metered Site","Known Flow",368612.118459,90278.335776,,0.000000,-9.460000,-47.050000,,,,,-14.359999,,,,,,,-63.373221,-70.869998,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82005100009125","Nodes","-130557",21.000000,32.334877,"Default Known Flow Node","Known Flow",368677.244476,90346.113794,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000903","Nodes","903,",21.000000,32.247684,"DDS demands","Known Flow",368698.112482,90279.164776,,0.000000,-0.019999,-104.410000,,,,,,,,,,,,-93.383177,-104.430002,,"","C1 PROFILE","C2 PROFILE",,,,,,,,,,,
"82005100009127","Nodes","-130567",21.000000,29.956582,"Default Known Flow Node","Known Flow",368776.330526,90064.338880,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000105","Nodes","105",21.000000,29.956580,"DDS demands","Known Flow",368776.160062,90062.468022,,0.000000,,,,,,,-4.060000,,,,,,,-3.630524,-4.060000,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100009131","Nodes","-130581",21.000000,33.996937,"Default Known Flow Node","Known Flow",368884.520533,90282.360777,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000697","Nodes","697,",21.000000,34.176578,"DDS demands","Known Flow",368916.521832,90275.442448,,0.000000,,,,-7.849999,,,-1.330000,,,,,,,-8.208920,-9.180000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82005100000698","Nodes","698,",21.000000,32.706255,"DDS demands","Known Flow",368880.557918,90114.469296,,0.000000,-17.430000,,,,,,,,,,,,,-15.586218,-17.430000,,"","C1 PROFILE",,,,,,,,,,,,
"82005100008001","Nodes","Logger 0898, Damers Road",21.000000,34.269578,"Val Log Post","Known Flow",368944.063081,90269.892301,,0.000000,,,,-5.769999,,,,,,,,,,-5.159637,-5.769999,,"",,,,"C4 PROFILE",,,,,,,,,
"82005100000157","Nodes","157",21.000000,34.092590,"DDS demands","Known Flow",368945.364549,90265.865772,,0.000000,,,,,,,-26.709998,,,,,,,-23.884559,-26.709998,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000147","Nodes","147,",21.000000,28.534835,"DDS demands","Known Flow",368979.633559,90491.159834,,0.000000,-30.799999,,,,,,-2.069999,,,,,,,-29.392941,-32.869997,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100009001","Nodes","Logger 0857,Weld Court-Whetstones",21.000000,28.403028,"Val Log Cath","Known Flow",368989.729561,90432.487818,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000086","Nodes","86,",21.000000,29.962323,"DDS demands","Known Flow",368569.790447,90076.001721,,0.000000,-20.969999,,,,,,-14.489999,,,,,,,-31.708965,-35.459999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82005100009123","Nodes","-130552",21.000000,30.004428,"Default Known Flow Node","Known Flow",368621.186461,90069.207719,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000084","Nodes","84",21.000000,29.999990,"DDS demands","Known Flow",368589.178452,90144.470739,,0.000000,,,,,,,-5.119999,,,,,,,-4.578395,-5.119999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000107","Nodes","107",21.000000,29.925921,"DDS demands","Known Flow",368629.012463,90138.599738,,0.000000,,,,,,,-21.129999,,,,,,,-18.894825,-21.129999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000083","Nodes","83",21.000000,31.355252,"DDS demands","Known Flow",368595.051454,90176.360748,,0.000000,,,-3.640000,,,,-8.520000,,,,,,,-10.873689,-12.160000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82005100009124","Nodes","-130556",21.000000,29.925921,"Default Known Flow Node","Known Flow",368631.925464,90138.113737,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000106","Nodes","106",21.000000,29.856261,"DDS demands","Known Flow",368779.699800,90114.764630,,0.000000,,,,,,,-20.579999,,,,,,,-18.403004,-20.579999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000828","Nodes","828",21.000000,31.414813,"DDS demands","Known Flow",368631.227464,90191.529752,,0.000000,,,,,,,-26.409999,,,,,,,-23.616293,-26.409999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000699","Nodes","699",21.000000,32.700290,"DDS demands","Known Flow",368882.935532,90104.656728,,0.000000,-6.569999,,,,,,,,,,,,,-5.875011,-6.569999,,"","C1 PROFILE",,,,,,,,,,,,
"82005100000701","Nodes","701",21.000000,32.611701,"DDS demands","Known Flow",368919.914542,90073.441720,,0.000000,-2.089999,,,,,,,,,,,,,-1.868915,-2.089999,,"","C1 PROFILE",,,,,,,,,,,,
"82005100000700","Nodes","700",21.000000,32.686038,"DDS demands","Known Flow",368889.116201,90079.516759,,0.000000,-1.080000,,,-1.729999,,,,,,,,,,-2.512752,-2.809999,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,
"82005100000702","Nodes","702,",21.000000,31.882279,"DDS demands","Known Flow",368930.728272,90005.012948,,0.000000,-8.319999,,,,,,-0.529999,,,-6.000000,,,,-13.279135,-14.850000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"82005100000642","Nodes","642",21.000000,33.080249,"DDS demands","Known Flow",368937.185547,90300.590782,,0.000000,,,,,,,-18.639999,,,,,,,-16.668221,-18.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"82005100000827","Nodes","827",21.000000,28.324534,"DDS demands","Known Flow",368997.166563,90414.584813,,0.000000,,,-2.740000,,,,-1.970000,,,,,,,-4.211766,-4.709999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82005100000891","Nodes","891",21.000000,29.949355,"Default Known Flow Node","Known Flow",368560.517988,90017.379997,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82005100000331","Nodes","P00092728, Dorset Police HQ, Weymouth Avenue CSEP, 31.29",24.000000,31.704609,"CSEP DDS Matched","Known Flow",368999.208658,90010.986621,,0.000000,-15.149999,-29.469998,,,-2.679999,,,-23.309999,,,,,,-63.140725,-70.609998,,"","C1 PROFILE","C2 PROFILE",,,"CC PROFILE",,,"DC PROFILE",,,,,
