"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82012400006935","Nodes","6935",21.000000,26.896300,"Default Known Flow Node","Known Flow",464075.892435,99066.929167,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002113","Nodes","2113",21.000000,26.443186,"DDS demands","Known Flow",464149.388534,99218.034798,,0.000000,,,-5.440000,,,,-20.520001,,,,,,,-23.213898,-25.960001,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82012400043898","Nodes","-24950",21.000000,27.202029,"Default Known Flow Node","Known Flow",464118.017447,99361.054247,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005428","Nodes","5428",21.000000,26.974532,"DDS demands","Known Flow",464157.642458,99480.054279,,0.000000,,,,,,,-5.019999,,,,,,,-4.488973,-5.019999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400043899","Nodes","-24955",21.000000,27.466023,"Default Known Flow Node","Known Flow",464143.392454,99460.554274,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005439","Nodes","5439",21.000000,26.214070,"DDS demands","Known Flow",464156.892457,99252.304218,,0.000000,,,,,,,-13.170000,,,,,,,-11.776849,-13.170000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400001078","Nodes","1078",21.000000,27.306959,"DDS demands","Known Flow",464168.892461,99396.804257,,0.000000,,,,,,,-1.090000,,,,,,,-0.974697,-1.090000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002114","Nodes","2114",21.000000,25.291330,"DDS demands","Known Flow",464173.642462,99318.679236,,0.000000,,,,,,,-17.370001,,,,,,,-15.532565,-17.370001,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002112","Nodes","2112",21.000000,26.415913,"DDS demands","Known Flow",464226.767476,99137.304186,,0.000000,,,,,,,-7.900000,,,,,,,-7.064321,-7.900000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400043900","Nodes","-24962",21.000000,26.426020,"Default Known Flow Node","Known Flow",464165.642460,99194.054202,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005430","Nodes","5430",21.000000,26.763133,"DDS demands","Known Flow",464167.392460,99495.804284,,0.000000,,,,,,,-10.939999,,,,,,,-9.782744,-10.939999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005429","Nodes","5429",21.000000,27.017823,"DDS demands","Known Flow",464185.267465,99454.554273,,0.000000,,,,,,,-0.110000,,,,,,,-0.098363,-0.110000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005431","Nodes","5431",21.000000,26.710552,"DDS demands","Known Flow",464220.142475,99462.429275,,0.000000,,,,,,,-4.839999,,,,,,,-4.328014,-4.839999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400001077","Nodes","1077",21.000000,30.006845,"Default Known Flow Node","Known Flow",464185.387492,99405.213453,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043902","Nodes","-24970",21.000000,30.288968,"Default Known Flow Node","Known Flow",464202.392470,99433.304267,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043903","Nodes","-24971",21.000000,30.288968,"Default Known Flow Node","Known Flow",464205.392471,99439.304268,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043901","Nodes","-24969",21.000000,30.288968,"Default Known Flow Node","Known Flow",464198.767469,99431.929266,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043904","Nodes","-24979",21.000000,27.622535,"Default Known Flow Node","Known Flow",464234.214390,99368.320202,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043909","Nodes","-24985",21.000000,27.622535,"Default Known Flow Node","Known Flow",464241.892480,99356.554246,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043912","Nodes","-24988",21.000000,27.622535,"Default Known Flow Node","Known Flow",464243.267481,99367.804249,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043906","Nodes","-24980",21.000000,30.065088,"Default Known Flow Node","Known Flow",464235.642479,99418.179263,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043910","Nodes","-24986",21.000000,30.065088,"Default Known Flow Node","Known Flow",464242.267481,99419.679263,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043911","Nodes","-24987",21.000000,30.065088,"Default Known Flow Node","Known Flow",464243.142481,99416.429262,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043914","Nodes","-24993",21.000000,27.730990,"Default Known Flow Node","Known Flow",464267.517487,99361.804247,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043913","Nodes","-24990",21.000000,27.730990,"Default Known Flow Node","Known Flow",464258.267485,99363.929248,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004696","Nodes","4696",21.000000,28.101729,"DDS demands","Known Flow",464291.892494,99056.554164,,0.000000,,,,,,,-2.089999,,,,,,,-1.868915,-2.089999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400043915","Nodes","-25001",21.000000,28.104579,"Default Known Flow Node","Known Flow",464292.767494,99052.304163,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002119","Nodes","2119",21.000000,32.857965,"DDS demands","Known Flow",464424.767530,99346.054243,,0.000000,-10.719999,,,-19.619999,,,-5.579999,,,,,,,-32.120306,-35.920000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400043919","Nodes","-25029",21.000000,32.482449,"Default Known Flow Node","Known Flow",464422.406793,99337.050501,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043918","Nodes","-25027",21.000000,32.482449,"Default Known Flow Node","Known Flow",464413.392527,99338.304241,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006393","Nodes","6393",21.000000,32.857965,"Default Known Flow Node","Known Flow",464435.517533,99367.304249,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002143","Nodes","2143",21.000000,29.607065,"Default Known Flow Node","Known Flow",464429.517531,99074.554169,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005728","Nodes","5728",21.000000,29.632393,"DDS demands","Known Flow",464466.392542,99408.679260,,0.000000,,,,,,,-3.099999,,,,,,,-2.772075,-3.099999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400043925","Nodes","-25051",21.000000,29.632393,"Default Known Flow Node","Known Flow",464469.267542,99415.679262,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400043923","Nodes","-25045",21.000000,29.632393,"Default Known Flow Node","Known Flow",464463.642541,99402.179258,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005424","Nodes","5424",21.000000,27.357873,"DDS demands","Known Flow",464473.642543,99381.429253,,0.000000,,,,,,,-4.489999,,,,,,,-4.015038,-4.489999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400001062","Nodes","1062",21.000000,27.415434,"DDS demands","Known Flow",464068.142433,99431.554266,,0.000000,,,,,,,-8.079999,,,,,,,-7.225280,-8.079999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006557","Nodes","6557",21.000000,27.415434,"Default Known Flow Node","Known Flow",464033.392424,99438.554268,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400045532","Nodes","-83420",21.000000,26.815914,"Default Known Flow Node","Known Flow",464001.267415,99260.054220,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002653","Nodes","2653",21.000000,34.256627,"DDS demands","Known Flow",464755.892620,99040.804160,,0.000000,,,,,,,-10.229999,,,,,,,-9.147848,-10.229999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002252","Nodes","2252",21.000000,33.475528,"DDS demands","Known Flow",464991.642684,99003.554150,,0.000000,,,,-3.459999,,,-33.470000,,,,,,,-33.023467,-36.930000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400005624","Nodes","5624",21.000000,28.588194,"DDS demands","Known Flow",464564.517568,99032.054158,,0.000000,,,,,,,-3.489999,,,,,,,-3.120820,-3.489999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044325","Nodes","-26576",21.000000,35.460097,"Default Known Flow Node","Known Flow",464852.517647,99050.054162,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400001108","Nodes","1108",21.000000,27.604005,"DDS demands","Known Flow",464530.392559,99478.054279,,0.000000,,,,,,,-22.800000,,,,,,,-20.388169,-22.800000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006290","Nodes","6290",21.000000,28.934008,"DDS demands","Known Flow",464529.517559,99055.179164,,0.000000,,,,,,,-4.230000,,,,,,,-3.782541,-4.230000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044303","Nodes","-26509",21.000000,28.934008,"Default Known Flow Node","Known Flow",464528.017558,99024.429156,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006386","Nodes","6386",21.000000,27.932224,"DDS demands","Known Flow",464575.392571,99459.054274,,0.000000,,,,,,,-29.639999,,,,,,,-26.504619,-29.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002136","Nodes","2136",21.000000,29.417913,"DDS demands","Known Flow",464552.892565,99199.929203,,0.000000,,,,,,,-6.429999,,,,,,,-5.749820,-6.429999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005442","Nodes","5442",21.000000,29.321286,"DDS demands","Known Flow",464563.767568,99198.554203,,0.000000,,,,,,,-5.940000,,,,,,,-5.311654,-5.940000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005412","Nodes","5412",21.000000,28.441095,"DDS demands","Known Flow",464555.892566,99130.054184,,0.000000,,-30.129999,,,,,,,,,,,,-26.942784,-30.129999,,"",,"C2 PROFILE",,,,,,,,,,,
"82012400044304","Nodes","-26517",21.000000,28.473162,"Default Known Flow Node","Known Flow",464560.767567,99128.804184,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400006391","Nodes","6391",21.000000,23.365709,"DDS demands","Known Flow",464558.892567,99320.304236,,0.000000,,,,,,,-3.099999,,,,,,,-2.772075,-3.099999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400001110","Nodes","1110",21.000000,23.451033,"DDS demands","Known Flow",464582.267573,99377.929252,,0.000000,,,,,,,-47.169996,,,,,,,-42.180256,-47.169996,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044308","Nodes","-26531",21.000000,28.974013,"Default Known Flow Node","Known Flow",464616.642582,99083.304172,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002145","Nodes","2145",21.000000,29.016366,"DDS demands","Known Flow",464615.892582,99090.679174,,0.000000,-6.459999,-0.049999,,,,,-10.710000,,,,,,,-15.398431,-17.220000,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012400002147","Nodes","2147",21.000000,34.131327,"DDS demands","Known Flow",464746.392618,99041.554160,,0.000000,,,-3.319999,,,,-25.419999,,,,,,,-25.699822,-28.739998,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82012400044309","Nodes","-26534",21.000000,29.109771,"Default Known Flow Node","Known Flow",464633.267587,99206.929205,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002130","Nodes","2130",21.000000,29.112073,"DDS demands","Known Flow",464627.767585,99208.304206,,0.000000,,,,,,,-34.200000,,,,,,,-30.582253,-34.200000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002148","Nodes","2148",21.000000,29.474233,"DDS demands","Known Flow",464681.767600,99042.429160,,0.000000,,,,,,,-8.839999,,,,,,,-7.904886,-8.839999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002149","Nodes","2149",21.000000,29.706612,"DDS demands","Known Flow",464675.517598,98989.179146,,0.000000,,,,,,,-12.550000,,,,,,,-11.222435,-12.550000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002648","Nodes","2648",21.000000,36.487915,"DDS demands","Known Flow",464756.767621,99242.179215,,0.000000,-3.479999,,,,,,-13.009999,,,,,,,-14.745652,-16.489999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82012400005418","Nodes","5418",21.000000,36.583751,"DDS demands","Known Flow",464750.267619,99255.054218,,0.000000,,,,-2.959999,,,-4.050000,,,,,,,-6.268468,-7.010000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400002647","Nodes","2647",21.000000,36.185309,"DDS demands","Known Flow",464764.448442,99202.564178,,0.000000,,-3.140000,,,,,-17.899999,,,,,,,-18.814344,-21.039998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012400005403","Nodes","5403",21.000000,36.161124,"DDS demands","Known Flow",464765.142623,99198.679203,,0.000000,-3.930000,,,,,,,,,,,,,-3.514276,-3.930000,,"","C1 PROFILE",,,,,,,,,,,,
"82012400044317","Nodes","-26561",21.000000,35.208241,"Default Known Flow Node","Known Flow",464801.767633,99228.054211,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044319","Nodes","-26564",21.000000,35.208241,"Default Known Flow Node","Known Flow",464805.392634,99228.179211,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002652","Nodes","2652",21.000000,35.208241,"DDS demands","Known Flow",464804.267633,99209.804206,,0.000000,,,,,,,-0.519999,,,,,,,-0.464993,-0.519999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002646","Nodes","2646",21.000000,32.493542,"DDS demands","Known Flow",464911.392663,99234.679213,,0.000000,,,,,,,-17.339999,,,,,,,-15.505737,-17.339999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005405","Nodes","5405",21.000000,37.539881,"DDS demands","Known Flow",464834.267642,99325.054237,,0.000000,-6.000000,,-2.589999,,,,-7.799999,,,,,,,-14.656231,-16.389999,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82012400001625","Nodes","1625",21.000000,37.660827,"DDS demands","Known Flow",464844.767644,99337.429241,,0.000000,,,,,,,-42.840000,,,,,,,-38.308295,-42.840000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006371","Nodes","6371",21.000000,35.526919,"DDS demands","Known Flow",464836.142642,99069.554168,,0.000000,-2.570000,,,-13.780000,,,-1.190000,,,,,,,-15.684582,-17.540000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400044321","Nodes","-26570",21.000000,35.526919,"Default Known Flow Node","Known Flow",464838.767643,99075.054169,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002651","Nodes","2651",21.000000,35.455268,"DDS demands","Known Flow",464855.173135,99048.351717,,0.000000,-30.069998,,-3.629999,-18.700000,,,-50.059999,,,,,,,-91.621566,-102.460002,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400002645","Nodes","2645",21.000000,32.454115,"DDS demands","Known Flow",464920.892665,99234.429213,,0.000000,-5.480000,,,,,,-33.830002,,,,,,,-35.151708,-39.310001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82012400001624","Nodes","1624",21.000000,38.284084,"DDS demands","Known Flow",464858.267648,99434.179267,,0.000000,,,,,,,-43.100000,,,,,,,-38.540791,-43.100000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044326","Nodes","-26579",21.000000,38.337048,"Default Known Flow Node","Known Flow",464858.761098,99441.679700,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400004497","Nodes","4497",21.000000,28.861494,"DDS demands","Known Flow",464541.267562,99254.554218,,0.000000,-7.010000,,,,,,-3.289999,,,,,,,-9.210444,-10.299999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"82012400043425","Nodes","-2145",21.000000,28.986461,"Default Known Flow Node","Known Flow",464613.517582,99091.554174,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044305","Nodes","-26519",21.000000,28.473162,"Default Known Flow Node","Known Flow",464563.267568,99137.929186,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002133","Nodes","2133",21.000000,29.112077,"DDS demands","Known Flow",464601.142578,99193.054201,,0.000000,,,,,,,-5.850000,,,,,,,-5.231174,-5.850000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005443","Nodes","5443",21.000000,29.318750,"DDS demands","Known Flow",464565.892569,99218.804208,,0.000000,,,,,,,-1.339999,,,,,,,-1.198251,-1.339999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006387","Nodes","6387",21.000000,27.914504,"DDS demands","Known Flow",464595.892577,99475.804278,,0.000000,,,,,,,-2.640000,,,,,,,-2.360735,-2.640000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400001111","Nodes","1111",21.000000,34.201636,"DDS demands","Known Flow",464695.267604,99348.679244,,0.000000,,,,,,,-19.530001,,,,,,,-17.464075,-19.530001,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002146","Nodes","2146",21.000000,28.979612,"DDS demands","Known Flow",464614.517582,99088.679173,,0.000000,,,,,,,-5.590000,,,,,,,-4.998678,-5.590000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002134","Nodes","2134",21.000000,28.902321,"DDS demands","Known Flow",464621.532425,99138.309069,,0.000000,,,,,,,-12.859999,,,,,,,-11.499642,-12.859999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005411","Nodes","5411",21.000000,28.392861,"DDS demands","Known Flow",464740.267616,99107.429178,,0.000000,,,,,,,-20.739999,,,,,,,-18.546079,-20.739999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002131","Nodes","2131",21.000000,28.856990,"DDS demands","Known Flow",464745.767618,99177.554197,,0.000000,,,,,,,-5.960000,,,,,,,-5.329538,-5.960000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006392","Nodes","6392",21.000000,35.056675,"DDS demands","Known Flow",464687.392602,99310.304233,,0.000000,,,,-2.250000,,,-8.579999,,,,,,,-9.684380,-10.830000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400044312","Nodes","-26544",21.000000,35.056675,"Default Known Flow Node","Known Flow",464737.892615,99301.554231,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400001112","Nodes","P08118691, 24 ST ANDREWS ROAD CSEP, 6.92",22.999998,33.011684,"CSEP DDS Matched","Known Flow",464703.767606,99420.054263,,0.000000,,,,,,,-33.529998,-6.919999,,,,,,-36.171113,-40.449996,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,
"82012400044311","Nodes","-26543",21.000000,36.129945,"Default Known Flow Node","Known Flow",464726.017490,99253.053652,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044310","Nodes","-26542",21.000000,36.129945,"Default Known Flow Node","Known Flow",464725.517612,99248.929217,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044313","Nodes","-26546",21.000000,35.056675,"Default Known Flow Node","Known Flow",464741.392616,99286.804227,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005402","Nodes","5402",21.000000,36.797060,"DDS demands","Known Flow",464753.267620,99273.804223,,0.000000,,-3.569999,-4.249999,,,,-30.780001,,,,,,,-34.516813,-38.600002,,"",,"C2 PROFILE","C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82012400044316","Nodes","-26560",21.000000,37.088952,"Default Known Flow Node","Known Flow",464793.267630,99278.179225,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002132","Nodes","2132",21.000000,35.019754,"DDS demands","Known Flow",464760.767622,99103.429177,,0.000000,,-13.270000,,,,,-16.059999,,,,,,,-26.227410,-29.330000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012400005410","Nodes","5410",21.000000,35.015862,"DDS demands","Known Flow",464741.642616,99106.929178,,0.000000,,,,,,,-3.930000,,,,,,,-3.514276,-3.930000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002649","Nodes","2649",21.000000,36.107206,"DDS demands","Known Flow",464767.017623,99190.054201,,0.000000,,,,-9.170000,,,-11.750000,,,,,,,-18.707037,-20.919999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400006916","Nodes","6916",21.000000,36.106027,"DDS demands","Known Flow",464770.267624,99182.054198,,0.000000,,,,,,,-7.099999,,,,,,,-6.348946,-7.099999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400002641","Nodes","2641",21.000000,37.226771,"DDS demands","Known Flow",464808.642635,99290.554228,,0.000000,,,,,,,-12.979999,,,,,,,-11.606948,-12.979999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044315","Nodes","-26559",21.000000,37.088952,"Default Known Flow Node","Known Flow",464788.767629,99270.554222,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044318","Nodes","-26562",21.000000,35.208241,"Default Known Flow Node","Known Flow",464802.247463,99224.551447,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044320","Nodes","-26565",21.000000,35.208241,"Default Known Flow Node","Known Flow",464805.642634,99224.804210,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044324","Nodes","-26573",21.000000,35.896503,"Default Known Flow Node","Known Flow",464842.517644,99283.054226,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002650","Nodes","2650",21.000000,35.600460,"DDS demands","Known Flow",464824.392639,99090.304173,,0.000000,-2.009999,,,-21.589999,,,-30.540001,,,-1.059999,,,,-49.360826,-55.200002,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,,
"82012400044323","Nodes","-26572",21.000000,37.532932,"Default Known Flow Node","Known Flow",464841.142644,99320.179236,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044329","Nodes","-26581",21.000000,37.504346,"Default Known Flow Node","Known Flow",464873.767652,99327.929238,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044322","Nodes","-26571",21.000000,37.532932,"Default Known Flow Node","Known Flow",464839.517643,99299.929230,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044330","Nodes","-26583",21.000000,34.210488,"Default Known Flow Node","Known Flow",464899.642659,99291.554228,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044333","Nodes","-26592",21.000000,37.927667,"Default Known Flow Node","Known Flow",464986.774999,99434.679405,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400044328","Nodes","-26580",21.000000,38.337048,"Default Known Flow Node","Known Flow",464861.392649,99441.679269,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005703","Nodes","5703",21.000000,37.023050,"DDS demands","Known Flow",464883.267655,99313.554234,,0.000000,,,,,,,-3.459999,,,,,,,-3.093993,-3.459999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400044331","Nodes","-26585",21.000000,32.413529,"Default Known Flow Node","Known Flow",464905.267661,99253.554218,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400005404","Nodes","5404",21.000000,32.373836,"DDS demands","Known Flow",464902.267660,99262.929220,,0.000000,,,-8.609999,,,,,,,,,,,-7.699215,-8.609999,,"",,,"C3  PROFILE",,,,,,,,,,
"82012400044332","Nodes","-26587",21.000000,32.413529,"Default Known Flow Node","Known Flow",464915.892664,99255.929219,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"82012400002644","Nodes","2644",21.000000,32.393478,"DDS demands","Known Flow",464989.642684,99224.179210,,0.000000,,,-3.089999,,,,-51.480000,,,,,,,-48.797470,-54.570002,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"82012400002250","Nodes","2250",21.000000,35.455256,"DDS demands","Known Flow",464925.267666,99008.679151,,0.000000,-4.419999,,,-10.079999,,,-31.410000,,,,,,,-41.053544,-45.910000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400006358","Nodes","6358",21.000000,33.013182,"DDS demands","Known Flow",464943.017671,99284.179226,,0.000000,,,,,,,-6.890000,,,,,,,-6.161161,-6.890000,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400006359","Nodes","6359",21.000000,32.984869,"DDS demands","Known Flow",464933.767669,99294.804229,,0.000000,,,,,,,-4.639999,,,,,,,-4.149170,-4.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"82012400005409","Nodes","5409",21.000000,33.145006,"DDS demands","Known Flow",465042.892698,98992.804147,,0.000000,,,,-10.100000,,,-1.109999,,,,,,,-10.024183,-11.210000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"82012400001638","Nodes","1638",21.000000,37.819609,"DDS demands","Known Flow",465041.142698,99436.304268,,0.000000,,,,,,,-50.739999,,,,,,,-45.372615,-50.739999,,"",,,,,,,"D1 PROFILE",,,,,,
