"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","0.000000","-12.570000","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-15766.739991","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-2079.590028","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-479.089997","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-558.959996","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-2085.869978","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-304.050004","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-652.399984","0.000000","1.000000","Volumetric","-1.000000"
"CH","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"IH","Flow Categories","","","1.000000","Volumetric","0"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-DC","Flow Categories","-47.720000","0.000000","1.000000","Volumetric","0"
"PL-AF","Flow Categories","-289.040002","0.000000","1.000000","Volumetric","-1.000000"
